frame,time,nose_x,nose_y,nose_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence,nose_interpolated,left_shoulder_interpolated,right_shoulder_interpolated,left_elbow_interpolated,right_elbow_interpolated,left_wrist_interpolated,right_wrist_interpolated,left_hip_interpolated,right_hip_interpolated,left_knee_interpolated,right_knee_interpolated,left_ankle_interpolated,right_ankle_interpolated
402,8.04,0.45050767,0.4835257,0.8388827,0.49922484,0.52388585,0.902914,0.45644197,0.52368426,0.72576374,0.505881,0.6311885,0.64116144,0.46309853,0.616896,0.75162166,0.4910296,0.7145343,0.789807,0.4495245,0.694745,0.86690176,0.54528695,0.63261133,0.86631477,0.5107358,0.6323209,0.672976,0.4836346285714286,0.7251377,0.3848232,0.46259156,0.708527,0.70219386,0.50346273,0.85692126,0.8340603,0.48307523,0.8393112,0.9005959,False,False,False,False,False,False,False,False,False,True,False,False,False
403,8.06,0.44974706,0.47712934,0.84854466,0.49859497,0.5172729,0.8828137,0.4556482,0.5176739,0.7415848,0.5059307,0.6270289,0.6898121,0.46294197,0.61123025,0.74006397,0.49151,0.70969915,0.7717435,0.45024553,0.6898406,0.8712248,0.5442226,0.6286948,0.89737993,0.5095585,0.6292331,0.7422862,0.4833186742857143,0.7251196999999999,0.4636987,0.46316752,0.70741206,0.7934205,0.50330377,0.8583051,0.8493721,0.48247305,0.84135514,0.89183414,False,False,False,False,False,False,False,False,False,True,False,False,False
404,8.08,0.448023,0.46877977,0.84546065,0.49767342,0.5104364,0.9014847,0.4540305,0.51356333,0.8295852,0.5057361,0.6190339,0.72325784,0.462644,0.6035367,0.9321483,0.49098346,0.70573324,0.8227173,0.45129237,0.6813542,0.84153247,0.5424772,0.6239429,0.7582413,0.50607926,0.62574464,0.7798691,0.48300272,0.7251017,0.6473325,0.4623188,0.70886695,0.8102821,0.5031221,0.85894394,0.9024684,0.48231617,0.84030795,0.8425501,False,False,False,False,False,False,False,False,False,False,False,False,False
405,8.1,0.4476905,0.4617867,0.87315243,0.49815673,0.5039515,0.8586701,0.45233664,0.50912756,0.6924305,0.50742304,0.6108975,0.7276411,0.46247426,0.59675056,0.94058895,0.4908475,0.702468,0.70302135,0.45139587,0.67551225,0.8458107,0.5396194,0.62042356,0.76689845,0.50213295,0.62164015,0.7529624,0.4831387,0.72433317,0.773588,0.4645402,0.71297485,0.7317278,0.5043363,0.85810447,0.8171514,0.48200285,0.8402337,0.730436,False,False,False,False,False,False,False,False,False,False,False,False,False
406,8.12,0.44732285,0.45305312,0.77090204,0.49890175,0.49747416,0.7903847,0.45275363,0.50029045,0.79180026,0.5085159,0.6040114,0.8660173,0.4631381,0.5920911,0.91013086,0.48902214,0.6958569,0.7102394,0.45146033,0.66985935,0.78321034,0.53760654,0.61510396,0.8985424,0.501514925,0.6172572999999999,0.5927608,0.48170063,0.72004765,0.65860677,0.46523902,0.713618,0.78186005,0.5047455,0.8587176,0.92965347,0.48165873,0.84163314,0.8718295,False,False,False,False,False,False,False,False,True,False,False,False,False
407,8.14,0.4475311,0.44479552,0.72557163,0.49837595,0.49215975,0.891787,0.45110798,0.49627987,0.8298405,0.5076637,0.5976174,0.74505264,0.4632066,0.5843092,0.8325502,0.48844418,0.6918747,0.62216127,0.4538831,0.66453373,0.84044874,0.5379429,0.60924006,0.8748953,0.5008969,0.61287445,0.7020122,0.48356473,0.7159241,0.6727675,0.46730307,0.7102031,0.75951713,0.5042073,0.8581289,0.8712922,0.48148772,0.8414984,0.74566835,False,False,False,False,False,False,False,False,False,False,False,False,False
408,8.16,0.44713932,0.435672,0.68563306,0.49806157,0.48533976,0.8879625,0.4514614,0.48978084,0.85833967,0.50809944,0.58998156,0.759783,0.4638788,0.57875896,0.84558874,,,0.5633146,0.45452115,0.6581611,0.8295628,0.53618294,0.60253114,0.91685927,0.5000735,0.6074057,0.6718432,0.48256654,0.7161665,0.688191,0.4672975,0.71259415,0.6415446,0.5047732,0.85769105,0.8737863,0.48281565,0.84042263,0.8316693,False,False,False,False,False,False,False,False,False,False,False,False,False
409,8.18,0.44751978,0.430032,0.8569615,0.49746042,0.47850138,0.88845974,0.45057517,0.48274198,0.72080797,0.5092319,0.5825417,0.81705964,0.46556103,0.57112414,0.78126633,,,0.50546104,0.4557052,0.64865303,0.7639382,0.53461415,0.59704965,0.91675806,0.49908248,0.60148555,0.65644276,0.4841364,0.7141228,0.8471681,0.46586794,0.7106393,0.6870411,0.50333714,0.8572983,0.6426791,0.483584,0.83815986,0.8686836,False,False,False,False,False,False,False,False,False,False,False,False,False
410,8.2,0.4469414,0.4211765,0.79039586,0.4973055,0.47295463,0.6853457,0.45250186,0.4722471,0.8406846,0.50919,0.5772855,0.7931286,0.4653989,0.5616143,0.7333627,,,0.4453732,0.45601526,0.6396955,0.73530334,0.53206503,0.59300834,0.92677164,0.4978338,0.5960959,0.69003296,0.48367018,0.71662325,0.7627438,0.46715006,0.71207356,0.8480007,0.5033278,0.85715514,0.6754152,0.48402774,0.8383761,0.675715,False,False,False,False,False,False,False,False,False,False,False,False,False
411,8.22,0.4464843,0.41221523,0.8616814,0.49691418,0.465115,0.7990294,0.45183736,0.46879116,0.82082677,0.50732213,0.5695872,0.7268853,0.46641526,0.5565797,0.8909266,,,0.35142547,0.45712626,0.63655716,0.83699286,0.531285,0.5882824,0.91799945,0.49792156,0.59299415,0.6946806,0.4826074,0.71696776,0.8694124,0.46514982,0.7122831,0.62043643,0.5021488,0.8552201,0.7568334,0.48420212,0.8387281,0.84732544,False,False,False,False,False,False,False,False,False,False,False,False,False
412,8.24,0.446859065,0.404468805,0.5912211,0.49638888,0.4575556,0.82088685,0.45272776,0.46236333,0.84976965,0.5076893,0.56349456,0.7987823,0.46601862,0.5499951,0.886919,,,0.48052832,0.45731038,0.6312821,0.82603145,0.5295805,0.5850474,0.93016714,0.497619,0.5892178,0.7087104,0.48454648,0.7176489,0.8838412,0.4655967,0.7116171,0.6258037,0.5034489,0.8570437,0.81479686,0.48432398,0.841413,0.740974,True,False,False,False,False,False,False,False,False,False,False,False,False
413,8.26,0.44723383,0.39672238,0.82869196,0.49628448,0.45065257,0.85755575,0.45297965,0.45657417,0.75820506,0.50734335,0.55710995,0.7972191,0.46692905,0.5414032,0.8095154,,,0.37581638,0.45861903,0.6272417,0.74994206,0.5274429,0.58276784,0.9074223,0.49665874,0.58835685,0.7764863,0.4842674,0.71462244,0.74997914,0.46962744,0.70975435,0.7398905,0.5060469,0.85691345,0.8577793,0.48360646,0.83933365,0.7110331,False,False,False,False,False,False,False,False,False,False,False,False,False
414,8.28,0.44756207,0.3895723,0.8099968,0.49639758,0.44479132,0.8696177,0.45436475,0.45080876,0.8820902,0.5086095,0.55049527,0.8187429,0.46690252,0.53757834,0.8451475,,,0.47898296,0.46027547,0.6161083,0.75208455,0.52358407,0.5789162,0.8757512,0.49279624,0.5823629,0.6674146,0.48718188,0.71433737,0.5271434,0.4699103,0.7096112,0.6919613,0.50466114,0.85444605,0.60228634,0.48340836,0.8398986,0.8242276,False,False,False,False,False,False,False,False,False,True,False,False,False
415,8.3,0.44890225,0.38286665,0.8133707,0.49584484,0.43636566,0.74640644,0.45514363,0.44631156,0.8607139,0.5088208,0.54115736,0.7801612,0.46677986,0.53309894,0.9002392,,,0.50169694,0.45968935,0.6122039,0.84561396,0.52228624,0.5713773,0.9111926,0.49206072,0.57605106,0.6829672,0.49009636,0.7140523,0.7916581,0.4710695,0.70683515,0.8714439,0.5066801,0.8558708,0.85844207,0.48423874,0.83995986,0.83271676,False,False,False,False,False,False,False,False,False,False,False,False,False
416,8.32,0.449871,0.3754394,0.8150939,0.496245,0.43142045,0.87709004,0.45437017,0.43907082,0.6479718,0.50960916,0.53489536,0.73089194,0.46649292,0.52794546,0.70757246,,,0.58144003,0.4604522,0.6067601,0.7561254,0.5199924,0.56949645,0.78547597,0.4901069,0.5740185,0.7915634,0.4889589,0.7109176,0.7638508,0.46960825,0.7071169,0.8121046,0.5066342,0.8560781,0.84964144,0.482732,0.8402864,0.64697057,False,False,False,False,False,False,False,False,False,False,False,False,False
417,8.34,0.45013596,0.3713471,0.5828115,0.4970124,0.4271039,0.7454964,0.4563621,0.4369256,0.8048517,0.51107717,0.5297473,0.8095632,0.46733215,0.52441835,0.8279349,,,0.52025974,0.46150556499999995,0.60128685,0.5940225,0.5188302,0.5705599,0.80560565,0.4888722,0.5733039,0.8210273,0.49071616,0.71543163,0.8198528,0.47215283,0.71176744,0.85160166,0.50632495,0.8567399,0.7526263,0.48214158,0.8418594,0.7664636,True,False,False,False,False,False,True,False,False,False,False,False,False
418,8.36,0.45040092,0.3672548,0.6976064,0.49773094,0.42140713,0.7859983,0.4562198,0.43056244,0.6630407,0.51183194,0.52330905,0.86649024,0.4683083,0.51887274,0.7160812,,,0.5318655,0.46255893,0.5958136,0.76609313,0.5189296,0.5693033,0.871313,0.48828056,0.5712536,0.8212399,0.49353936,0.71639574,0.8876102,0.47217357,0.70905095,0.8122986,0.50547683,0.85759693,0.80394197,0.48068982,0.83976555,0.8152606,False,False,False,False,False,False,False,False,False,False,False,False,False
419,8.38,0.4514283,0.36171228,0.7914572,0.49733543,0.4193643,0.8052866,0.45769045,0.42655775,0.7304531,0.51213074,0.5208647,0.64308476,0.46542105,0.51652527,0.76424855,,,0.5028309,0.46169,0.59381497,0.7762951,0.5170041,0.5693348,0.81329715,0.48591158,0.5710829,0.8182568,0.4937983,0.7139557,0.89394057,0.47264016,0.7075879,0.83661073,0.5053324,0.85495585,0.7837935,0.48211136,0.83854246,0.87019265,False,False,False,False,False,False,False,False,False,False,False,False,False
420,8.4,0.45182693,0.35779718,0.72218657,0.4980024,0.41463557,0.6200755,0.45947453,0.42373037,0.75406826,0.5134054,0.5178394,0.81774896,0.46944338,0.5131059,0.6600633,,,0.57466257,0.46181253,0.5915657,0.75139225,0.5150515,0.5682996,0.7851626,0.48496225,0.5702145,0.8192549,0.49287003,0.7135039,0.808225,0.472944,0.70505154,0.8624449,0.50412166,0.8550388,0.84323525,0.48139745,0.8368603,0.8024795,False,False,False,False,False,False,False,False,False,False,False,False,False
421,8.42,0.452177665,0.35438022,0.4809621,0.49825078,0.41095066,0.68006927,0.45949572,0.4213633,0.7736226,0.513727,0.51736814,0.8723543,0.46720982,0.51239526,0.68757564,,,0.4586418,0.46065903,0.59005386,0.728856,0.51341146,0.5706481,0.7921034,0.48240617,0.57405543,0.66340286,0.49292958,0.7116522,0.8370007,0.47265387,0.70342857,0.85348153,0.50486743,0.8554917,0.8793699,0.48256752,0.8373785,0.71776056,True,False,False,False,False,False,False,False,False,False,False,False,False
422,8.44,0.4525284,0.35096326,0.7998111,0.50017726,0.41041937,0.89333475,0.45816308,0.41488555,0.6005447,0.5133014,0.51770574,0.9147239,0.46755886,0.5094867,0.74665415,,,0.46673816,0.46105897,0.583213,0.7196123,0.5120061,0.5741384,0.85207534,0.4807143,0.5775139,0.6707153,0.49366483,0.71510696,0.823262,0.47286516,0.7063043,0.70874465,0.5043883,0.85612905,0.8356108,0.482679,0.83889,0.8193475,False,False,False,False,False,False,False,False,False,False,False,False,False
423,8.46,0.45276922,0.34944192,0.82450783,0.5005597,0.40805396,0.708763,0.45799625,0.41585568,0.70100147,0.51332307,0.51535195,0.8219365,0.46634114,0.50953704,0.65973336,,,0.37350053,0.46003416,0.5807992,0.66431135,0.5101159,0.57305974,0.80808264,0.47933066,0.57581544,0.7735662,0.49382794,0.715815,0.7830184,0.47341684,0.70675606,0.67560214,0.50479305,0.8564998,0.8648259,0.48433074,0.8398803,0.7976067,False,False,False,False,False,False,False,False,False,False,False,False,False
424,8.48,0.453848,0.3487108,0.71028167,0.50037915,0.4054748,0.79892844,0.45936343,0.41505936,0.84873205,0.5126441,0.5150764,0.8799243,0.4678816,0.5096019,0.6272844,,,0.46533793,0.4608443,0.5816074,0.72652423,0.5083322,0.577418,0.8411241,0.47677627,0.57925254,0.62938446,0.49512336,0.7149223,0.81670415,0.47409362,0.7065494,0.7526047,0.5035507,0.85510874,0.6986812,0.48341534,0.83797187,0.80248535,False,False,False,False,False,False,False,False,False,False,False,False,False
425,8.5,0.45486414,0.3461463,0.79592305,0.49938706,0.40355435,0.87603945,0.459388615,0.415450545,0.5780244,0.51325166,0.5104644,0.73539424,,,0.5771473,0.50285953,0.5940409,0.70373696,0.45938486,0.5776541,0.6207481,0.5066731,0.5770667,0.81714076,0.4755347,0.57954,0.7855138,0.4946997,0.7165052,0.84758985,0.47383147,0.7099891,0.7422655,0.5036279,0.8540986,0.76522326,0.48308665,0.8393408,0.90582305,False,False,True,False,False,False,False,False,False,False,False,False,False
426,8.52,0.4547809,0.34549284,0.8131855,0.5009691,0.4024985,0.69619626,0.4594138,0.41584173,0.64972574,0.5141988,0.5106927,0.85744864,,,0.53994673,0.5024641,0.59467655,0.603011,0.4586476,0.5781235,0.6279238,0.5038744,0.5764453,0.7697323,0.47406852,0.5776131,0.75352633,0.494625,0.71497285,0.78822005,0.47430235,0.7074773,0.7613485,0.5051025,0.85535324,0.823401,0.4836928,0.8369197,0.88338196,False,False,False,False,False,False,False,False,False,False,False,False,False
427,8.54,0.45678386,0.34458897,0.78617895,0.5002025,0.40278813,0.8395207,0.45908967,0.41393417,0.7996665,0.5145266,0.5112748,0.90477973,,,0.5510028,0.5025685,0.59211785,0.6328299,0.45956367,0.57792914,0.7541611,0.501539,0.57821405,0.7980814,0.47341716,0.57924867,0.82347476,0.49404663,0.7149658,0.8361016,0.47386378,0.71021783,0.8669145,0.50636804,0.8539033,0.8775664,0.4828202,0.8363974,0.7997697,False,False,False,False,False,False,False,False,False,False,False,False,False
428,8.56,0.4563743,0.34256363,0.82069224,0.502179,0.40353876,0.67463124,0.4581986,0.4153731,0.8229321,0.51421225,0.51025254,0.7377494,,,0.5167856,0.50233096,0.59220356,0.6202189,0.45786467,0.5789433,0.75054,0.5011258,0.5773028,0.7727528,0.4725474,0.5786136,0.77451116,0.4931058,0.7150967,0.861319,0.47409183,0.71087736,0.7269611,0.5063499,0.85513073,0.8659559,0.4822757,0.83736587,0.6827508,False,False,False,False,False,False,False,False,False,False,False,False,False
429,8.58,0.45708602,0.34204815499999996,0.58315897,0.50184035,0.40352815,0.6997198,0.4578582,0.41636136,0.84665376,0.5144008,0.5092524,0.80786985,,,0.5486572,0.5009394,0.5922139,0.67610216,0.45781887,0.57801646,0.7268759,0.4991316,0.5774574,0.7715633,0.4711491,0.57957524,0.80835,0.49313995,0.7140642,0.8598114,0.47354475,0.71094203,0.7310637,0.5057766,0.85474277,0.8277972,0.4833257,0.83714473,0.8519568,True,False,False,False,False,False,False,False,False,False,False,False,False
430,8.6,0.45779774,0.34153268,0.76821613,0.50167006,0.4038224,0.81148887,0.45848414,0.4121924,0.81236947,0.5144383,0.5101542,0.8636849,,,0.5254383,0.49985728,0.5927253,0.63890654,0.4567639,0.57778096,0.7788589,0.50022495,0.5740837,0.7584719,0.47134966,0.5759093,0.73595077,0.49360153,0.71450853,0.70748585,0.47376135,0.7071851,0.69469297,0.5054327,0.8543719,0.8371604,0.48297068,0.83759356,0.85042584,False,False,False,False,False,False,False,False,False,False,False,False,False
431,8.62,0.45779027,0.34117502,0.5449062,0.5013964,0.4024708,0.93025637,0.4575445,0.4111689,0.61212045,0.51453954,0.5074202,0.8484372,,,0.5295596,0.5012276,0.5905703,0.69049233,0.45680445,0.5755304,0.7520057,0.4989491,0.5753426,0.7825962,0.47044736,0.57768583,0.8201738,0.49283347,0.71510404,0.65203375,0.47334015,0.7107908,0.8254197,0.50434214,0.8555024,0.7864859,0.48189574,0.8376517,0.816663,True,False,False,False,False,False,False,False,False,False,False,False,False
432,8.64,0.4577828,0.34081736,0.7827322,0.5013731,0.40142685,0.805688,0.45763543,0.41128483,0.6229312,0.5141789,0.508155,0.8706171,,,0.50285685,0.5002082,0.59184253,0.6755,0.45581162,0.5762666,0.7490326,0.49742833,0.5736523,0.7388452,0.46892485,0.5760855,0.7820767,0.4921912,0.71462494,0.705082,0.47409832,0.7104344,0.8339382,0.5054042,0.8561211,0.83639413,0.4828158,0.8381405,0.8241001,False,False,False,False,False,False,False,False,False,False,False,False,False
433,8.66,0.45839515,0.34048986,0.71441704,0.5008611,0.40264893,0.7577207,0.45934644,0.41182905,0.8019158,0.51353383,0.50894785,0.88947195,,,0.44783568,0.49957657,0.59130126,0.6582432,0.4561077,0.5756825,0.7521896,0.49730662,0.5726926,0.7551218,0.4691288,0.57521677,0.7705148,0.49214143,0.71464324,0.76541895,0.47350413,0.712286,0.86100984,0.50598156,0.8556169,0.8598391,0.48280975,0.83870333,0.8025685,False,False,False,False,False,False,False,False,False,False,False,False,False
434,8.68,0.45817366,0.33956042,0.7041976,0.50030154,0.402266,0.75023204,0.45896676,0.41141054,0.7930501,0.51332617,0.5090995,0.89282227,,,0.5095164,0.4990787,0.59094083,0.6360202,0.45530182,0.5755704,0.7568682,0.49635506,0.5720124,0.74060214,0.46851388,0.5742422,0.77960837,0.49228612,0.7146546,0.7799167,0.47379622,0.7119118,0.89276415,0.5059019,0.8564044,0.8158068,0.48252437,0.8388285,0.78366965,False,False,False,False,False,False,False,False,False,False,False,False,False
435,8.7,0.45744973,0.3403078,0.5976684,0.5006072,0.40364593,0.82996327,0.45928347,0.41152772,0.8498506,0.51254886,0.50858045,0.8843231,,,0.43457758,0.49835473,0.59143907,0.60863143,0.45493117,0.57475096,0.739922,0.4949604,0.5737737,0.743618,0.46733552,0.57546204,0.80334115,0.49224758,0.71555567,0.78453904,0.47377926,0.71350396,0.83690155,0.5062732,0.85437864,0.8470329,0.4821186,0.83866346,0.7572971,True,False,False,False,False,False,False,False,False,False,False,False,False
436,8.72,0.4567258,0.34105518,0.7016548,0.5007039,0.403597,0.9138553,0.459116085,0.41150069,0.58906764,0.5121463,0.50972384,0.9055163,,,0.52655786,0.49747214,0.59058005,0.63879406,0.4546246,0.5770303,0.80329996,0.4968786,0.5729239,0.79372895,0.46795273,0.57411695,0.7791115,0.49413666,0.7157645,0.8745644,0.47349244,0.71004957,0.7948253,0.50615424,0.85612196,0.8336381,0.48248735,0.83953863,0.7706461,False,False,True,False,False,False,False,False,False,False,False,False,False
437,8.74,0.4579368,0.3398522,0.6074735,0.5000752,0.4021768,0.810092,0.4589487,0.41147366,0.83639234,0.5119776,0.5097171,0.8808811,,,0.49909663,0.49744016,0.59010553,0.6883896,0.4538856,0.5744386,0.7548028,0.49449235,0.5741794,0.75277317,0.46631804,0.57538813,0.81239444,0.49255568,0.7151574,0.8037479,0.4737652,0.7121041,0.8500507,0.5063459,0.8536576,0.8427975,0.48229322,0.8381216,0.79295594,False,False,False,False,False,False,False,False,False,False,False,False,False
438,8.76,0.45727983,0.34060183,0.6749831,0.500638,0.4044523,0.9175837,0.4607999,0.4098009,0.66664535,0.5114361,0.5102814,0.90088654,,,0.5065683,0.49625593,0.59104556,0.61560106,0.4537967,0.5764923,0.7923803,0.49636656,0.5732753,0.78803885,0.4675476,0.57367903,0.705936,0.49393615,0.71651024,0.88721263,0.4727955,0.7122684,0.8270174,0.5034402,0.8539925,0.73606586,0.48213035,0.8375858,0.78224075,False,False,False,False,False,False,False,False,False,False,False,False,False
439,8.78,0.4573298,0.339832,0.71813875,0.5003798,0.4021564,0.81758374,0.45889232,0.41227213,0.84540194,0.51182806,0.5095873,0.8967349,,,0.57075673,0.49698454,0.591128,0.6563635,0.45275772,0.5746517,0.7284881,0.49577254,0.5727776,0.7754801,0.4659499,0.57401145,0.81259,0.49212608,0.7140658,0.85096097,0.4730927,0.71085,0.8656862,0.5061899,0.8559106,0.84585243,0.48195103,0.8369759,0.76011896,False,False,False,False,False,False,False,False,False,False,False,False,False
440,8.8,0.45735378000000004,0.339283435,0.55243224,0.50011677,0.40142182,0.84177345,0.45867932,0.412588,0.61639357,0.5109733,0.50898504,0.90632254,,,0.5073661,0.4964278,0.5910042,0.649515,0.45309353,0.5750679,0.7818134,0.49475124,0.5727819,0.7795335,0.4661335,0.57357347,0.7905187,0.49401265,0.71669143,0.85393023,0.47288567,0.71344274,0.76499987,0.5058023,0.85649687,0.557931,0.48185602,0.83941597,0.81291616,True,False,False,False,False,False,False,False,False,False,False,True,False
441,8.82,0.45737776,0.33873487,0.63657194,0.49991244,0.40093938,0.83509535,0.4589084,0.41200414,0.64640206,0.5102489,0.5092902,0.90699387,,,0.5148782,0.49544284,0.59056795,0.66780996,0.45268336,0.57476515,0.7858552,0.49491456,0.57200485,0.77476674,0.46584544,0.5727909,0.78929883,0.49393842,0.7160864,0.87127864,0.4725448,0.71105695,0.75170046,0.5054147,0.85708314,0.7710975,0.4812579,0.8375155,0.8280918,False,False,False,False,False,False,False,False,False,False,False,False,False
442,8.84,0.45758992,0.3379941,0.6266374,0.49923167,0.40079144,0.84588367,0.45879555,0.4107124,0.87789494,0.509884,0.5088897,0.88875,,,0.51043314,0.49463737,0.58981174,0.6390456,0.45251566,0.57405126,0.79124105,0.4949089,0.57373136,0.8060672,0.46510774,0.5750232,0.82938004,0.49439302,0.7170589,0.87351525,0.472673,0.7115344,0.75191367,0.50437915,0.853242,0.6123167,0.48110473,0.8373109,0.8270431,False,False,False,False,False,False,False,False,False,False,False,False,False
443,8.86,0.45718592,0.33838695,0.6987575,0.49898916,0.40227085,0.9088948,0.45944145,0.4100879,0.61398804,0.5102508,0.5095219,0.90962803,,,0.51778334,0.4929872,0.59060454,0.6318695,0.45171693,0.57527024,0.7575554,0.4942093,0.57381886,0.7898407,0.46461555,0.5754171,0.8091883,0.49431992,0.7178225,0.88887054,0.47237483,0.71213645,0.77600044,0.5046845,0.8558423,0.7778115,0.48112372,0.83722776,0.7608705,False,False,False,False,False,False,False,False,False,False,False,False,False
444,8.88,0.4573682,0.33955604,0.74293745,0.49898604,0.40222964,0.9141053,0.45870697,0.41065764,0.6501816,0.5098925,0.50909114,0.9049705,,,0.5128853,,,0.59211797,0.451625,0.5757599,0.7660027,0.49514243,0.5728056,0.79250234,0.46513513,0.5749799,0.7874687,0.49330303,0.71712464,0.6897807,0.47236058,0.715102,0.82096833,0.5051385,0.85661304,0.8062585,0.48110005,0.83841646,0.851583,False,False,False,False,False,False,False,False,False,False,False,False,False
445,8.9,0.45654675,0.33803993,0.6324714,0.4994122,0.40056044,0.7933813,0.4588806,0.41271073,0.877931,0.50957865,0.5088166,0.8884212,,,0.5357315,,,0.4822131,0.45155355,0.5749926,0.74707484,0.49498665,0.5746977,0.81007,0.46424916,0.5759059,0.8266294,0.49443844,0.7169309,0.6944028,0.4723096,0.71191156,0.7610944,,,0.5697745,0.48101172,0.83660287,0.847803,False,False,False,False,False,False,False,False,False,False,False,False,False
