Index,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z
1356,"0,630","-0,637","-0,410","-0,173","0,989","0,116","-0,066","0,070","0,748","-0,644","0,065","-0,147","0,998","-0,051","-0,047","-0,011","0,992","-0,093","-0,089","-0,004","0,998","-0,054","-0,006","0,019","0,996","-0,024","-0,088","-0,017"
1357,"0,630","-0,637","-0,410","-0,172","0,989","0,116","-0,067","0,071","0,748","-0,645","0,065","-0,147","0,998","-0,051","-0,047","-0,011","0,992","-0,094","-0,089","-0,004","0,998","-0,053","-0,006","0,019","0,996","-0,024","-0,088","-0,017"
1358,"0,630","-0,636","-0,410","-0,173","0,988","0,116","-0,067","0,071","0,747","-0,645","0,065","-0,147","0,998","-0,051","-0,046","-0,011","0,992","-0,094","-0,089","-0,005","0,998","-0,053","-0,006","0,019","0,996","-0,025","-0,088","-0,016"
1359,"0,630","-0,636","-0,410","-0,173","0,988","0,116","-0,067","0,071","0,747","-0,645","0,065","-0,147","0,998","-0,051","-0,045","-0,011","0,992","-0,094","-0,089","-0,005","0,998","-0,053","-0,006","0,019","0,996","-0,025","-0,088","-0,016"
1360,"0,631","-0,636","-0,410","-0,173","0,988","0,116","-0,067","0,071","0,747","-0,645","0,065","-0,146","0,998","-0,051","-0,044","-0,011","0,992","-0,094","-0,090","-0,005","0,998","-0,053","-0,006","0,019","0,996","-0,025","-0,089","-0,016"
1361,"0,631","-0,635","-0,410","-0,174","0,988","0,116","-0,068","0,071","0,747","-0,645","0,065","-0,146","0,998","-0,050","-0,043","-0,011","0,991","-0,094","-0,090","-0,005","0,998","-0,053","-0,005","0,019","0,996","-0,026","-0,089","-0,016"
1362,"0,632","-0,634","-0,410","-0,174","0,988","0,115","-0,068","0,071","0,747","-0,645","0,065","-0,146","0,998","-0,050","-0,042","-0,010","0,991","-0,094","-0,090","-0,005","0,998","-0,053","-0,005","0,019","0,996","-0,026","-0,089","-0,016"
1363,"0,633","-0,633","-0,410","-0,174","0,988","0,115","-0,069","0,071","0,747","-0,645","0,065","-0,146","0,998","-0,049","-0,041","-0,010","0,992","-0,094","-0,090","-0,006","0,998","-0,053","-0,006","0,019","0,996","-0,026","-0,089","-0,017"
1364,"0,634","-0,632","-0,410","-0,174","0,988","0,115","-0,069","0,071","0,747","-0,646","0,065","-0,146","0,998","-0,049","-0,040","-0,010","0,992","-0,093","-0,090","-0,006","0,998","-0,053","-0,006","0,019","0,996","-0,026","-0,089","-0,017"
1365,"0,634","-0,632","-0,410","-0,174","0,988","0,115","-0,069","0,071","0,747","-0,646","0,065","-0,146","0,998","-0,048","-0,039","-0,011","0,991","-0,093","-0,091","-0,008","0,998","-0,053","-0,006","0,019","0,996","-0,026","-0,089","-0,018"
1366,"0,635","-0,631","-0,410","-0,174","0,989","0,114","-0,069","0,071","0,747","-0,646","0,065","-0,146","0,998","-0,048","-0,037","-0,010","0,991","-0,093","-0,091","-0,009","0,998","-0,054","-0,006","0,019","0,996","-0,026","-0,089","-0,018"
1367,"0,635","-0,630","-0,411","-0,175","0,989","0,114","-0,069","0,071","0,746","-0,646","0,065","-0,146","0,998","-0,048","-0,036","-0,010","0,992","-0,092","-0,091","-0,009","0,998","-0,054","-0,006","0,019","0,996","-0,026","-0,089","-0,018"
1368,"0,636","-0,630","-0,411","-0,175","0,989","0,114","-0,070","0,071","0,746","-0,646","0,065","-0,146","0,998","-0,048","-0,036","-0,011","0,992","-0,092","-0,090","-0,009","0,998","-0,054","-0,007","0,019","0,996","-0,026","-0,088","-0,018"
