Index,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z
485,"0,002","0,322","1,847","-0,262","0,007","0,045","-0,143","0,092","0,127","-0,842","-0,070","-0,850","-0,218","-0,131","-0,337","-0,033","0,080","-0,097","0,515","-0,017","-0,232"
486,"-0,461","0,324","1,094","-0,157","0,085","0,455","0,078","-0,241","0,117","-0,703","-0,318","-1,131","-0,279","-0,131","-0,338","0,079","0,058","-0,053","0,522","-0,172","0,030"
487,"-1,196","-0,132","-0,534","-0,210","0,211","1,123","-0,203","-0,036","0,077","-0,370","-0,248","-0,566","-0,278","-0,087","-0,413","0,314","-0,088","0,124","0,522","-0,232","0,037"
488,"-0,674","-0,308","-1,506","-0,210","0,271","1,112","0,035","0,111","0,089","-0,084","0,088","0,072","-0,279","-0,072","-0,354","0,159","-0,035","0,205","0,397","-0,245","-0,080"
489,"0,230","-0,372","-1,177","-0,213","0,277","0,487","-0,150","-0,187","-0,047","-0,003","0,208","0,602","-0,221","0,078","-0,266","-0,232","0,041","0,051","0,149","-0,258","-0,194"
490,"0,542","-0,023","0,350","-0,268","0,056","-0,026","0,000","-0,114","0,109","0,206","-0,087","0,384","-0,165","-0,111","-0,025","-0,086","0,086","0,209","-0,152","-0,183","-0,071"
491,"-0,341","0,102","1,198","-0,316","0,079","0,099","0,047","-0,180","-0,001","0,134","-0,194","-0,087","0,023","-0,039","-0,229","-0,098","0,065","0,061","-0,034","-0,015","-0,216"
492,"-1,016","0,094","1,311","-0,323","0,068","0,039","-0,097","-0,096","-0,045","-0,482","0,041","-0,109","-0,037","-0,114","-0,273","-0,077","-0,199","0,046","0,026","0,038","-0,285"
493,"-1,306","0,165","0,867","-0,262","0,007","0,045","-0,062","0,250","-0,003","-0,875","0,244","-0,284","0,027","-0,086","-0,405","-0,478","0,226","-0,080","0,147","0,099","-0,296"
494,"-0,680","0,215","0,399","-0,140","0,005","0,032","-0,115","0,038","-0,066","-1,201","0,031","-0,375","-0,093","-0,102","-0,467","-0,311","0,257","-0,149","0,144","0,146","-0,424"
495,"-0,306","-0,021","0,184","-0,256","0,078","0,093","-0,103","0,110","0,031","-0,691","0,063","-0,271","-0,097","-0,189","-0,318","-0,032","0,203","-0,039","0,022","0,207","-0,427"
496,"-0,707","-0,211","-0,547","-0,109","0,122","0,319","0,063","0,057","-0,104","-0,738","0,115","-0,592","-0,212","-0,252","-0,557","-0,077","0,175","-0,107","0,087","0,159","-0,301"
497,"-0,815","-0,139","-0,985","-0,177","0,171","0,254","-0,131","-0,199","0,037","-0,580","0,048","-0,348","-0,439","-0,366","-1,227","-0,132","0,309","-0,071","0,094","0,065","-0,045"
498,"-0,446","-0,299","-1,034","-0,250","0,089","0,152","0,082","0,166","0,042","-0,562","0,134","-0,244","-0,433","-0,487","-1,447","-0,032","0,203","-0,039","-0,032","0,052","-0,162"
499,"0,654","-0,345","-1,107","-0,019","0,004","0,020","0,001","0,007","0,171","-0,189","-0,040","0,623","-0,496","-0,472","-1,389","0,081","0,118","0,140","0,151","-0,009","-0,161"
500,"1,443","-0,293","-0,969","-0,163","0,074","0,396","0,113","0,105","0,160","0,002","-0,089","0,668","-0,397","-0,119","-0,534","0,482","0,003","0,248","0,210","-0,198","-0,203"
501,"0,629","-0,156","-0,390","-0,255","0,311","0,672","0,060","-0,108","0,096","-0,047","0,355","0,701","-0,279","-0,072","-0,354","0,214","0,142","0,150","0,452","-0,145","-0,278"
502,"-0,549","0,090","0,126","-0,290","0,297","0,928","0,048","0,062","0,124","0,108","0,798","1,272","-0,223","-0,084","-0,160","-0,132","0,122","0,006","0,328","-0,151","-0,334"
503,"-1,641","0,228","-0,043","-0,309","0,324","0,738","0,098","-0,132","0,262","0,350","0,462","0,869","-0,052","0,219","0,269","0,056","-0,111","-0,078","0,264","-0,225","-0,447"
504,"-1,539","0,342","0,512","-0,267","0,349","0,542","-0,006","-0,029","0,122","-0,121","0,094","-0,176","-0,175","0,352","0,294","0,067","-0,026","-0,066","0,147","-0,204","-0,262"
505,"-0,473","0,282","1,447","-0,206","0,288","0,547","-0,197","-0,121","0,063","-0,447","-0,117","-1,090","-0,160","0,078","-0,264","0,058","-0,052","0,115","0,033","0,066","-0,043"
506,"-0,045","0,147","1,456","-0,093","0,042","-0,105","-0,078","-0,108","0,038","-0,602","-0,014","-0,900","-0,279","0,046","-0,385","0,046","0,051","0,026","-0,272","0,006","-0,027"
507,"-0,217","0,133","1,122","-0,040","-0,144","-0,761","0,075","0,008","-0,069","-0,871","0,282","-0,673","-0,178","0,265","0,443","0,257","-0,013","-0,033","-0,145","0,087","0,144"
508,"0,117","0,087","0,285","0,040","-0,171","-0,577","-0,025","-0,138","-0,023","-0,710","0,096","-0,402","-0,247","0,284","0,751","0,203","0,057","0,138","-0,085","0,080","0,082"
509,"0,570","0,010","-0,467","-0,055","0,050","0,264","-0,237","0,395","-0,165","-0,843","-0,013","-0,041","-0,241","0,104","0,547","-0,043","0,242","0,007","-0,396","0,000","-0,084"
510,"0,505","0,060","-0,358","0,073","0,119","0,300","-0,088","0,105","-0,197","-0,644","0,284","0,430","-0,173","0,026","0,254","-0,210","0,274","-0,059","-0,641","-0,249","-0,110"
511,"-0,046","0,028","-0,297","0,090","-0,020","-0,112","-0,106","0,238","-0,218","-0,386","0,363","1,321","-0,296","0,100","0,294","-0,188","0,320","-0,093","-0,763","-0,309","-0,100"
512,"-1,139","-0,026","-0,445","-0,044","-0,101","-0,207","-0,034","0,317","-0,133","0,139","0,324","1,944","-0,224","-0,009","-0,117","-0,234","0,169","-0,219","-0,951","-0,329","-0,276"
513,"-1,804","-0,023","-0,605","0,022","0,089","-0,188","-0,056","0,044","-0,079","-0,084","0,082","1,717","-0,212","-0,075","-0,604","-0,168","0,307","-0,320","-0,887","-0,376","-0,150"
514,"-2,163","0,012","-0,834","0,000","0,038","0,198","-0,062","0,129","-0,065","-0,204","0,028","0,926","-0,198","-0,275","-1,119","0,057","0,199","-0,097","-0,706","-0,202","-0,236"
515,"-1,110","-0,129","-1,268","-0,219","0,266","0,428","0,153","0,002","0,001","-0,035","-0,080","-0,403","-0,380","-0,350","-1,166","0,022","0,133","-0,210","-0,466","-0,155","-0,371"
516,"0,689","-0,212","-0,363","-0,218","0,086","0,462","0,000","-0,235","0,046","-0,251","0,085","-1,040","-0,511","-0,139","-0,847","0,057","0,012","-0,020","-0,102","-0,042","-0,457"
517,"1,713","-0,306","0,050","-0,183","0,100","0,206","0,066","-0,192","0,082","-0,191","0,357","-0,668","-0,340","-0,131","-0,340","0,068","0,097","-0,008","0,260","-0,057","-0,589"
518,"1,148","0,029","0,482","-0,287","0,022","-0,205","0,243","-0,295","-0,018","-0,308","0,181","-0,610","-0,401","-0,072","-0,357","0,236","0,064","0,059","0,506","0,010","-0,542"
519,"0,428","-0,124","0,123","-0,287","0,022","-0,205","0,037","-0,502","0,088","-0,575","0,299","-0,343","-0,342","-0,057","-0,297","0,303","0,138","0,093","0,569","-0,044","-0,476"
520,"-0,219","-0,290","-0,561","-0,274","-0,016","-0,075","0,197","-0,228","0,092","-0,134","0,316","0,534","-0,407","-0,069","-0,106","0,314","0,099","0,047","0,144","0,024","-0,410"
521,"-1,315","-0,238","-0,624","-0,275","0,044","-0,086","0,030","-0,660","-0,023","-0,073","0,255","0,538","-0,346","-0,010","-0,120","0,168","-0,009","0,024","-0,277","0,107","-0,222"
522,"-1,473","0,156","0,397","-0,347","-0,037","-0,188","0,034","-0,374","-0,160","-0,228","-0,188","-0,033","-0,410","0,021","-0,004","-0,099","0,129","-0,074","-0,394","0,128","-0,037"
523,"-1,286","0,354","0,248","-0,227","0,081","-0,223","0,093","-0,247","-0,111","-0,464","-0,479","-0,752","-0,345","-0,143","-0,148","-0,211","0,151","-0,118","-0,455","0,007","-0,022"
524,"-1,285","0,218","0,242","-0,086","0,053","-0,045","0,147","-0,155","-0,110","-1,040","-0,426","-1,308","-0,278","-0,146","-0,397","-0,132","0,122","0,006","-0,577","-0,114","-0,004"
525,"-1,051","0,016","0,542","-0,007","0,086","0,128","0,075","0,008","-0,069","-0,419","-0,136","-0,900","-0,101","-0,024","-0,173","-0,154","0,263","-0,037","-0,272","-0,176","-0,007"
526,"-0,565","-0,094","0,609","-0,007","0,086","0,128","0,172","-0,131","0,022","-0,338","0,044","-0,384","-0,296","0,100","0,294","-0,355","0,353","-0,159","-0,032","-0,251","-0,128"
527,"-0,137","0,211","0,554","-0,189","0,089","0,146","0,166","-0,168","-0,026","-0,380","0,285","0,136","-0,246","0,268","0,692","-0,154","0,076","0,039","0,151","-0,312","-0,127"
528,"-0,034","0,517","1,089","-0,340","0,147","0,463","0,081","-0,077","-0,083","-0,224","0,669","0,721","-0,296","0,041","0,310","-0,166","0,366","-0,126","0,088","-0,258","-0,192"
529,"0,146","0,487","1,176","-0,188","0,029","0,158","0,059","-0,350","-0,029","0,238","1,023","1,707","-0,395","-0,076","-0,608","-0,043","0,242","0,007","-0,100","-0,157","-0,382"
530,"1,191","0,254","0,984","-0,051","0,127","-0,312","0,015","-0,241","-0,181","0,447","0,728","1,489","-0,447","-0,229","-0,948","-0,277","0,324","-0,035","-0,403","-0,028","-0,326"
531,"1,353","-0,190","-0,148","-0,054","0,073","-0,926","0,243","-0,295","-0,018","0,429","0,158","-0,212","-0,512","-0,241","-0,757","-0,299","0,465","-0,079","-0,525","0,033","-0,329"
532,"0,360","-0,416","-1,420","-0,047","-0,035","-0,844","0,056","0,141","-0,090","0,480","-0,343","-1,055","-0,525","-0,116","-0,286","-0,044","0,306","-0,128","-0,527","0,027","-0,390"
533,"-0,675","-0,364","-1,481","-0,153","0,043","-0,098","-0,168","0,068","-0,005","-0,403","-0,536","-1,571","-0,340","-0,013","-0,371","-0,132","0,122","0,006","-0,168","-0,062","-0,636"
534,"-1,348","-0,205","-1,443","-0,110","0,182","0,307","0,022","0,038","-0,008","-0,663","-0,227","-1,285","-0,267","-0,197","-0,825","0,024","0,192","-0,017","0,196","-0,131","-0,701"
535,"-1,127","-0,040","-0,773","-0,123","0,219","0,177","-0,050","0,080","-0,030","-0,494","-0,067","-0,588","-0,265","-0,153","-0,900","0,145","0,009","-0,077","0,495","-0,273","-0,878"
536,"-1,200","-0,082","-0,422","-0,244","0,161","0,201","-0,228","-0,060","-0,055","-0,829","-0,021","-0,357","-0,345","-0,025","-0,179","0,068","0,097","-0,008","0,443","-0,179","-0,580"
537,"-0,674","0,195","0,208","-0,184","0,280","0,172","0,028","-0,047","-0,022","-0,722","0,534","-0,121","-0,584","-0,014","-0,377","0,136","0,294","0,085","0,319","-0,125","-0,644"
538,"-0,617","0,245","0,321","-0,301","0,179","-0,358","0,131","-0,392","-0,007","-0,817","0,635","0,061","-0,523","-0,014","-0,376","-0,166","0,366","-0,126","0,201","0,132","-0,547"
539,"-0,141","0,205","0,691","-0,150","0,180","-0,686","0,166","-0,168","-0,026","-0,298","0,408","-0,157","-0,468","0,108","-0,154","-0,233","0,479","-0,237","-0,283","0,208","-0,418"
540,"-0,196","0,186","0,497","-0,230","0,087","-0,847","0,134","-0,107","-0,144","-0,516","0,417","-0,379","-0,469","0,123","-0,095","-0,510","0,593","-0,154","-0,399","0,228","-0,232"
541,"0,367","0,012","0,127","0,013","0,084","-0,872","0,218","-0,198","-0,087","-0,201","-0,142","-1,501","-0,527","0,092","-0,215","-0,444","0,356","-0,102","-0,397","0,175","-0,165"
542,"-0,176","0,072","-0,053","-0,106","0,139","-0,246","0,172","-0,131","0,022","0,096","-0,396","-2,375","-0,399","0,148","-0,478","-0,231","0,539","-0,044","-0,209","0,255","0,004"
543,"-0,376","0,216","0,410","-0,159","0,325","0,410","0,159","-0,083","-0,012","0,218","-0,247","-1,163","-0,215","0,192","-0,548","-0,579","0,396","-0,247","-0,213","-0,001","-0,089"
544,"-0,191","0,519","0,347","-0,078","0,238","0,605","0,363","-0,040","0,081","0,148","0,071","-0,023","-0,226","0,124","-0,089","-0,055","0,221","-0,141","-0,213","-0,122","-0,076"
545,"-0,373","0,630","0,290","-0,006","0,320","0,707","0,309","-0,252","0,018","-0,456","0,410","1,258","-0,169","0,289","0,058","-0,132","0,309","-0,071","-0,155","-0,257","-0,185"
546,"-1,163","0,410","0,227","-0,080","0,418","0,572","0,262","-0,307","0,065","-0,280","0,975","2,367","-0,099","0,137","-0,279","-0,166","0,179","-0,050","-0,211","-0,176","-0,009"
547,"-0,599","0,020","-0,179","-0,124","0,399","0,143","-0,299","0,104","-0,015","-0,495","0,805","2,186","-0,097","0,180","-0,353","0,291","0,241","0,004","-0,023","-0,096","0,161"
548,"-0,131","0,328","0,368","-0,239","0,411","0,215","-0,340","0,085","0,081","-0,765","0,618","0,815","-0,221","0,078","-0,266","0,070","0,156","0,186","0,040","0,032","0,206"
549,"-0,135","0,378","0,479","-0,396","0,519","0,461","-0,215","-0,108","-0,020","-0,515","0,357","-0,365","-0,349","0,257","-0,064","0,259","0,046","0,160","-0,139","0,168","0,319"
550,"0,111","0,353","0,432","-0,389","0,350","0,554","-0,353","-0,109","-0,078","-0,122","0,156","-1,012","-0,297","0,292","0,306","0,393","0,007","0,306","-0,261","0,168","0,323"
551,"0,556","-0,007","-0,059","-0,402","0,508","0,401","-0,143","-0,029","0,064","-0,148","0,330","-0,795","-0,353","0,245","0,128","0,270","0,131","0,172","-0,141","0,221","0,252"
552,"0,386","-0,102","-0,424","-0,330","0,296","-0,065","-0,012","-0,065","0,074","0,152","0,381","-0,031","-0,416","0,202","0,201","0,560","-0,149","0,313","0,038","0,025","0,146"
553,"-0,066","0,222","0,284","-0,143","0,485","-0,058","0,047","-0,180","-0,001","-0,026","-0,070","0,479","-0,359","0,367","0,348","0,259","0,046","0,160","-0,082","-0,028","0,217"
554,"-0,856","0,058","0,196","-0,130","0,387","0,083","-0,031","0,068","0,053","0,308","-0,057","0,234","-0,355","0,379","0,156","0,125","0,209","0,073","0,160","-0,157","0,162"
555,"-0,946","0,041","-0,736","-0,124","0,399","0,143","0,179","0,026","0,133","0,001","0,246","0,213","-0,225","0,360","-0,152","0,080","0,369","-0,072","-0,023","-0,096","0,161"
556,"-0,527","0,390","-0,544","-0,146","0,347","0,529","0,126","-0,065","0,132","-0,086","0,207","0,046","-0,469","0,359","-0,158","0,046","0,238","-0,051","-0,145","-0,035","0,158"
557,"-0,331","0,416","0,857","-0,086","0,466","0,501","0,225","-0,040","0,023","-0,194","0,260","-0,266","-0,236","0,469","0,261","0,214","0,329","0,074","0,037","0,140","0,071"
558,"-0,317","0,688","2,206","0,058","0,396","0,124","0,153","0,002","0,001","-1,064","0,175","-0,303","-0,300","0,500","0,377","0,035","0,277","-0,005","-0,026","0,133","0,013"
559,"0,347","0,958","2,377","-0,048","0,498","-0,320","0,200","0,057","-0,046","-0,474","0,659","0,698","-0,239","0,442","0,394","-0,021","0,288","-0,027","0,035","0,194","0,004"
560,"0,754","0,898","1,214","0,110","0,331","-0,555","0,206","-0,028","-0,060","-0,388","0,758","0,852","-0,306","0,504","0,628","-0,021","0,288","-0,027","0,157","0,072","0,014"
561,"0,467","0,863","0,684","0,062","0,414","-0,441","0,219","0,045","0,037","-0,136","0,708","0,888","-0,245","0,622","0,599","-0,009","0,372","-0,014","0,097","0,140","0,070"
562,"-0,062","0,611","0,109","0,105","0,493","-0,024","0,325","0,106","-0,023","0,129","0,649","0,608","-0,181","0,591","0,482","0,035","0,277","-0,005","0,037","0,140","0,071"
563,"-0,735","0,579","0,167","0,150","0,512","0,405","0,100","0,032","0,062","0,040","0,397","0,046","-0,115","0,486","0,323","0,258","0,110","0,025","-0,091","-0,062","-0,086"
564,"-0,600","0,293","-0,168","0,132","0,711","0,806","-0,264","0,450","0,028","0,411","0,401","0,873","-0,231","0,541","0,053","0,213","0,206","0,015","0,092","0,119","-0,112"
565,"-0,492","0,212","-1,533","0,091","0,686","1,002","-0,211","0,541","0,029","-0,006","0,384","1,384","-0,152","0,412","-0,668","0,202","0,121","0,003","0,151","0,112","-0,174"
566,"0,192","0,040","-1,899","0,065","0,701","0,752","-0,258","0,365","0,014","-0,019","0,335","0,891","-0,272","0,337","-0,715","0,113","0,312","-0,016","0,146","0,152","-0,363"
567,"0,922","-0,261","-1,804","-0,027","0,705","0,449","-0,271","0,413","-0,020","0,115","0,660","0,101","-0,223","0,462","-0,242","0,280","0,156","-0,008","-0,098","0,093","-0,349"
568,"1,255","0,221","-0,872","-0,022","0,483","-0,071","-0,081","0,262","-0,086","-0,193","1,022","0,066","-0,168","0,584","-0,020","0,302","0,202","-0,042","-0,089","0,248","-0,060"
569,"0,558","0,488","-0,148","0,001","0,475","-0,446","-0,103","0,110","0,031","-0,679","1,265","0,908","-0,167","0,627","-0,095","0,359","0,314","0,038","0,221","0,267","0,113"
570,"-0,410","1,025","1,316","0,091","0,417","-0,756","-0,015","0,184","-0,112","-0,725","0,982","1,043","-0,114","0,647","0,217","0,293","0,300","0,197","0,221","0,207","0,120"
571,"-0,626","1,257","2,274","0,109","0,510","-0,589","0,050","0,226","-0,076","-0,527","0,522","-0,464","-0,052","0,706","0,203","-0,087","0,337","-0,003","0,166","0,106","0,317"
572,"-1,157","0,647","1,793","0,214","0,529","-0,167","-0,008","0,463","0,061","-0,025","0,149","-0,773","-0,059","0,651","0,470","0,057","0,510","-0,115","-0,019","0,100","0,262"
573,"-0,864","0,158","0,418","0,142","0,680","0,311","0,051","0,469","0,048","0,213","-0,225","-0,788","-0,005","0,965","0,703","0,169","0,488","-0,071","-0,388","0,027","0,158"
574,"-0,655","0,217","-0,337","0,053","0,678","0,633","0,136","0,378","0,105","0,137","-0,370","-0,869","-0,005","0,729","0,766","0,057","0,510","-0,115","-0,639","-0,060","-0,070"
575,"-0,666","0,479","-0,054","0,052","0,798","0,610","0,076","0,372","0,118","0,082","0,155","-0,474","0,002","0,769","0,440","0,169","0,301","0,006","-0,399","-0,075","-0,198"
576,"-0,112","0,542","-0,196","0,143","0,620","0,323","0,226","0,202","0,148","-0,286","0,791","-0,120","-0,234","0,690","0,139","0,112","0,189","-0,075","-0,397","0,053","-0,151"
577,"0,995","0,804","-0,475","0,178","0,574","0,078","0,160","0,038","0,050","-0,403","1,374","1,094","-0,214","0,428","-0,611","-0,054","0,344","-0,082","-0,329","-0,041","0,103"
578,"1,516","1,156","0,322","0,328","0,636","-0,261","0,362","-0,161","0,019","0,109","1,557","2,428","-0,388","0,274","-0,953","-0,254","0,370","-0,069","-0,082","-0,089","0,223"
579,"0,957","1,279","0,581","0,183","0,472","-0,465","0,534","-0,178","-0,067","-0,166","1,330","2,269","-0,403","0,371","-0,349","0,035","0,464","-0,081","0,157","0,011","0,021"
580,"0,280","0,913","0,789","0,165","0,612","-0,052","0,546","-0,469","-0,157","-1,046","1,017","1,780","-0,417","0,689","0,135","0,125","0,396","-0,004","0,583","0,071","0,001"
581,"-0,722","0,292","-0,172","0,010","0,773","0,807","0,656","-0,536","0,031","-0,863","0,898","0,956","-0,353","0,658","0,019","0,203","0,431","-0,015","0,522","0,253","-0,017"
582,"-1,296","-0,160","-1,194","-0,122","0,866","1,302","0,755","-0,511","-0,077","-0,273","0,564","0,815","-0,350","0,568","-0,084","0,404","0,155","0,183","0,218","0,132","0,005"
583,"-1,072","0,227","-0,624","-0,081","1,011","1,083","0,490","-0,725","0,042","0,374","0,680","1,005","-0,342","0,549","-0,394","0,416","0,176","0,330","-0,089","0,187","-0,053"
584,"-0,686","0,729","0,502","-0,034","0,814","0,367","0,658","-0,372","-0,169","0,988","0,837","1,381","-0,298","0,662","0,271","0,213","-0,169","0,169","-0,455","0,067","-0,028"
585,"-0,772","1,246","1,203","0,047","0,691","-0,616","0,709","-0,445","0,033","0,065","0,888","0,563","-0,313","0,936","0,829","0,470","-0,269","0,312","-0,634","0,203","0,085"
586,"0,107","1,810","2,185","0,059","0,773","-0,509","0,566","-0,239","0,051","-0,772","0,705","-0,468","-0,202","1,046","1,245","0,147","-0,119","0,193","-0,571","0,149","0,150"
587,"0,524","1,937","2,477","-0,006","0,876","0,040","0,107","-0,053","0,049","-0,677","0,603","-0,649","-0,252","0,936","0,831","-0,009","-0,189","0,216","-0,693","0,149","0,154"
588,"-0,307","1,523","1,831","-0,047","0,791","0,248","-0,109","-0,047","-0,080","-0,402","0,499","-0,857","-0,308","1,007","0,621","0,380","-0,324","0,177","-0,815","0,089","0,164"
589,"-0,582","0,954","1,007","0,043","0,793","-0,074","-0,015","0,184","-0,112","-0,378","0,717","-0,721","-0,363","1,003","0,369","0,000","-0,474","0,053","-0,819","0,015","0,050"
590,"-0,380","0,977","0,468","0,126","0,844","-0,467","0,088","-0,041","-0,035","-0,095","1,015","0,306","-0,507","1,296","1,234","-0,156","-0,544","0,076","-0,519","-0,128","-0,127"
591,"0,784","0,962","0,316","0,016","0,988","-0,357","0,134","0,014","-0,082","0,128","1,255","1,355","-0,465","1,424","1,958","-0,157","-0,481","-0,059","-0,397","-0,007","-0,145"
592,"0,420","1,072","0,254","0,128","0,957","0,136","0,384","-0,009","-0,098","0,283","1,152","1,165","-0,445","1,103","1,223","-0,268","-0,523","0,032","-0,281","-0,028","-0,330"
593,"-0,485","1,080","-0,050","0,074","0,909","0,213","0,965","0,224","-0,196","0,100","1,277","0,343","-0,656","0,700","-0,063","-0,612","-0,109","-0,073","-0,166","-0,116","-0,569"
594,"-1,286","1,122","0,170","0,066","1,078","0,119","1,399","0,013","-0,326","0,224","1,313","-0,064","-0,648","0,740","-0,389","-0,346","-0,681","-0,015","-0,349","0,006","-0,577"
595,"-1,045","1,284","0,240","0,175","1,054","-0,012","1,427","0,323","-0,332","0,206","1,010","0,261","-0,619","1,186","0,818","-0,269","-0,272","-0,180","-0,961","0,062","-0,626"
596,"-0,961","1,759","1,300","0,185","1,083","-0,518","1,077","0,734","-0,594","-0,140","0,675","-0,369","-0,747","1,189","1,067","-0,302","-0,589","-0,082","-1,086","0,048","-0,744"
597,"-0,635","2,014","2,468","0,106","0,990","-0,679","0,834","0,915","-0,467","-0,122","0,705","-1,074","-0,631","1,370","1,274","0,212","-0,415","0,052","-0,912","0,014","-1,052"
598,"-0,631","1,772","2,376","0,185","1,023","-0,507","0,603","0,805","-0,430","-0,293","0,662","-0,974","-0,550","1,167","0,510","-0,199","0,048","-0,029","-0,425","0,012","-1,067"
599,"-0,243","1,553","1,753","0,277","1,138","-0,226","0,643","0,702","-0,589","-0,101","1,102","-0,977","-0,655","1,053","-0,157","0,034","-0,718","0,185","-0,729","0,195","-1,078"
600,"0,271","1,477","1,003","0,318","1,164","-0,423","0,459","0,768","-0,537","0,314","1,236","-0,692","-0,620","1,319","0,846","-0,300","-0,717","0,188","-1,459","0,083","-0,982"
601,"0,633","1,720","1,107","0,449","1,251","-0,952","0,315","0,610","-0,706","-0,694","1,339","-0,434","-0,681","2,062","3,172","-0,391","-1,270","0,147","-1,766","0,259","-1,054"
602,"0,207","1,830","1,042","0,417","1,254","-1,261","0,375","0,859","-0,594","-0,457","1,027","-1,285","-0,536","2,394","4,665","-0,626","-1,499","0,124","-1,463","0,251","-1,124"
603,"-0,564","2,464","2,134","0,367","1,224","-1,749","0,462","0,933","-0,737","0,002","0,744","-2,303","-0,589","2,493","4,322","-0,727","-1,703","0,110","-1,162","0,176","-1,247"
604,"-0,930","2,966","3,835","0,338","1,221","-1,434","0,277","0,877","-0,748","-0,210","0,945","-2,506","-0,680","2,239","3,125","-0,693","-1,760","0,166","-1,167","0,277","-1,442"
605,"-0,897","3,261","4,640","0,399","1,514","-0,872","0,084","0,743","-0,545","-0,221","1,047","-1,768","-0,725","2,067","2,475","-0,727","-1,516","0,034","-0,986","0,269","-1,508"
606,"-0,954","2,883","4,541","0,261","1,655","-0,447","0,163","0,858","-0,412","0,384","1,191","-1,452","-0,779","2,063","2,222","-0,672","-1,837","0,074","-0,740","0,336","-1,462"
607,"-1,315","2,831","4,417","0,302","1,740","-0,655","-0,234","0,681","-0,302","0,307","1,379","-1,166","-0,811","2,450","3,444","-0,470","-1,429","0,101","-0,739","0,525","-1,422"
608,"-1,263","3,260","4,628","0,367","1,697","-1,215","-0,240","0,766","-0,289","0,415","1,815","-0,903","-0,846","2,750","4,815","-0,536","-1,630","0,336","-0,737","0,410","-1,347"
609,"-0,160","3,380","4,479","0,318","1,840","-1,112","-0,393","0,528","-0,244","0,418","2,183","-0,101","-0,916","2,902","5,151","-0,882","-1,650","0,192","-0,737","0,410","-1,347"
610,"0,286","3,268","3,944","0,365","1,937","-1,260","-0,225","0,881","-0,454","-0,021","1,830","-0,523","-1,093","2,898","4,895","-1,161","-1,408","0,005","-0,676","0,228","-1,329"
611,"0,270","2,828","2,669","0,442","1,976","-1,712","-0,403","0,862","-0,416","0,158","1,400","-1,338","-1,141","3,008","4,360","-0,693","-1,636","0,224","-0,548","0,369","-1,164"
612,"-0,684","2,686","2,030","0,475","1,936","-2,582","-0,290","1,615","-0,689","0,264","1,410","-1,862","-1,305","2,997","3,602","-0,783","-1,131","-0,142","-0,423","0,322","-1,040"
613,"-1,236","2,734","2,122","0,552","1,856","-3,011","0,560","1,691","-0,782","-0,781","1,249","-3,056","-1,284","2,778","2,777","-0,591","-1,496","0,372","-0,305","0,369","-1,172"
614,"-0,781","3,081","3,053","0,574","1,967","-3,409","0,751","1,783","-0,723","-0,776","1,227","-3,431","-1,360","2,993","3,349","-0,749","-1,064","-0,028","-0,369","0,295","-1,284"
615,"-0,343","3,708","4,459","0,574","2,027","-3,420","1,338","1,931","-0,835","-0,145","1,471","-2,951","-1,441","3,196","4,113","-0,817","-1,448","-0,044","-0,548","0,369","-1,164"
616,"-0,216","3,889","6,055","0,572","2,183","-2,264","1,321","1,452","-0,857","-0,475","1,828","-2,729","-1,532","3,685","5,243","-0,258","-1,807","0,388","-0,369","0,416","-1,298"
617,"0,063","4,407","6,768","0,610","2,484","-1,327","1,106","1,821","-0,798","-0,341","2,090","-2,682","-1,189","4,157","6,074","-0,769","-1,051","0,199","-0,305","0,490","-1,185"
618,"0,276","4,919","7,616","0,495","2,497","-1,255","0,969","1,165","-0,595","-0,137","2,362","-1,764","-1,228","3,938","5,247","-0,712","-0,938","0,279","-0,063","0,603","-1,267"
619,"0,441","4,642","6,408","0,284","2,616","-0,943","0,890","0,928","-0,790","0,317","2,703","-0,836","-1,452","3,793","4,460","-0,167","-1,378","0,370","-0,004","0,536","-1,322"
620,"-0,067","4,443","5,209","0,179","2,951","-0,809","0,831","1,164","-0,653","0,649","2,500","-0,652","-1,403","4,095","4,886","-0,043","-0,817","0,332","0,052","0,758","-1,533"
621,"-0,787","4,371","4,881","0,198","2,985","-0,630","0,947","0,892","-0,541","0,448","2,596","-0,769","-1,281","4,272","4,842","-0,267","-0,961","0,320","0,111","0,690","-1,589"
622,"-0,211","4,214","4,102","0,193","3,207","-0,110","1,559","1,064","-0,521","-0,527","2,934","-1,138","-1,284","4,303","4,960","0,079","-1,065","0,407","0,294","0,689","-1,594"
623,"0,036","4,109","4,024","0,182","3,418","0,350","1,699","0,573","-0,402","-0,543","3,061","-0,849","-1,530","4,510","5,025","0,247","-0,974","0,531","0,538","0,689","-1,601"
