Index,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z
40,"0,968","-0,249","-0,021","0,000","0,989","-0,130","0,064","0,000","0,890","0,440","0,121","0,000","0,986","-0,148","0,073","0,000","0,985","-0,171","-0,025","0,001","0,886","0,422","-0,191","0,000","0,995","-0,097","0,011","0,000"
41,"1,000","0,003","0,000","-0,001","1,000","-0,004","0,000","-0,001","1,000","0,000","-0,001","-0,001","1,000","-0,001","0,001","-0,001","1,000","-0,002","0,001","-0,001","1,000","-0,001","0,001","-0,001","1,000","0,001","0,000","-0,001"
42,"1,000","0,001","0,001","-0,001","1,000","-0,004","0,000","-0,001","1,000","-0,002","-0,001","-0,001","1,000","-0,004","0,001","-0,001","1,000","-0,002","0,001","-0,001","1,000","-0,001","0,001","-0,001","1,000","0,001","0,002","-0,001"
43,"1,000","0,001","0,001","-0,001","1,000","-0,004","0,000","-0,001","1,000","-0,002","0,000","-0,001","1,000","-0,004","0,001","-0,001","1,000","-0,002","0,001","-0,001","1,000","-0,001","0,001","-0,001","1,000","0,001","0,003","-0,001"
44,"1,000","0,002","0,000","-0,001","1,000","0,001","-0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","-0,003","0,000","-0,001","1,000","0,000","0,001","-0,001","1,000","-0,001","-0,002","-0,001","1,000","0,001","0,003","-0,001"
45,"1,000","0,002","0,000","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,001","0,001","-0,001","1,000","-0,003","0,000","-0,001","1,000","0,000","0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,001","0,004","-0,001"
46,"1,000","0,002","0,000","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,001","0,001","-0,001","1,000","-0,001","-0,001","-0,001","1,000","0,000","0,001","-0,001","1,000","0,001","0,000","-0,001","1,000","0,001","0,003","-0,001"
47,"1,000","0,001","0,000","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,001","0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,000","0,001","-0,001","1,000","0,001","0,000","-0,001","1,000","0,001","0,003","-0,001"
48,"1,000","0,001","0,000","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,000","0,001","-0,001","1,000","0,001","0,000","-0,001","1,000","0,001","0,003","-0,001"
49,"1,000","0,001","0,000","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,001","0,001","-0,001","1,000","-0,001","0,001","-0,001","1,000","0,000","0,001","-0,001","1,000","0,000","0,000","-0,001","1,000","0,001","0,003","-0,001"
50,"1,000","0,002","0,000","-0,001","1,000","0,001","0,000","-0,001","1,000","-0,001","0,000","-0,001","1,000","-0,001","0,001","-0,001","1,000","0,000","0,001","-0,001","1,000","0,000","0,000","-0,001","1,000","0,001","0,003","-0,001"
51,"1,000","0,005","0,000","-0,001","1,000","-0,001","0,001","-0,001","1,000","0,002","-0,002","-0,001","1,000","-0,003","0,003","-0,001","1,000","-0,001","-0,002","-0,001","1,000","-0,002","-0,001","-0,001","1,000","-0,002","0,003","-0,001"
52,"1,000","0,002","-0,001","-0,001","1,000","0,002","0,001","-0,001","1,000","-0,001","-0,001","-0,001","1,000","-0,001","0,005","-0,001","1,000","0,000","0,001","-0,001","1,000","0,001","0,000","-0,001","1,000","0,000","0,005","-0,001"
53,"1,000","0,005","0,000","-0,001","1,000","0,000","-0,002","-0,001","1,000","0,002","-0,002","-0,001","1,000","0,001","0,003","-0,001","1,000","-0,002","0,002","-0,001","1,000","0,002","-0,003","-0,001","1,000","0,000","0,002","-0,001"
54,"1,000","0,004","0,003","-0,002","1,000","0,002","0,001","-0,001","1,000","-0,001","0,000","-0,001","1,000","0,001","0,000","-0,002","1,000","0,000","0,000","-0,001","1,000","0,003","0,000","-0,001","1,000","0,003","0,003","-0,001"
55,"1,000","0,003","0,000","-0,002","1,000","-0,001","0,000","-0,001","1,000","0,001","0,002","-0,001","1,000","0,001","0,003","-0,002","1,000","-0,002","-0,002","-0,001","1,000","0,002","0,003","-0,001","1,000","0,002","0,005","-0,001"
56,"1,000","0,000","0,002","-0,002","1,000","0,002","0,001","-0,001","1,000","0,001","-0,001","-0,001","1,000","-0,002","0,000","-0,002","1,000","0,000","0,000","-0,001","1,000","0,000","0,001","-0,001","1,000","0,002","0,003","-0,001"
