frame,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,left_elbow_angle,right_elbow_x,right_elbow_y,right_elbow_confidence,right_elbow_angle,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,left_hip_angle,right_hip_x,right_hip_y,right_hip_confidence,right_hip_angle,left_knee_x,left_knee_y,left_knee_confidence,left_knee_angle,right_knee_x,right_knee_y,right_knee_confidence,right_knee_angle,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
22,0.5692950487136841,0.5163780450820923,0.5381155610084534,0.5368116497993469,0.5147339105606079,0.4166531562805176,0.5556743741035461,0.5360591411590576,0.333607405424118,1.4002552270040882,0.5216531157493591,0.534218966960907,0.3408858776092529,0.15951997538805868,0.5451794862747192,0.5257612466812134,0.2519852221012115,0.5259259343147278,0.5264279246330261,0.3116964697837829,0.5553080439567566,0.5919774174690247,0.4283201992511749,2.5575295050314417,0.5322048664093018,0.5884066224098206,0.4575714468955993,2.307139016399283,0.5119158029556274,0.6369956135749817,0.2359341382980346,2.3043278585692057,0.4891631007194519,0.6227802634239197,0.2185015529394149,2.2331966429410546,0.5165314078330994,0.7025848627090454,0.2655483484268188,0.4898902773857116,0.6860471367835999,0.3044918477535248
23,0.5696051716804504,0.5156433582305908,0.5096336603164673,0.5372263789176941,0.5137895941734314,0.4212143719196319,0.5568410754203796,0.5354084968566895,0.338571697473526,1.4329580054340896,0.521780252456665,0.533324658870697,0.3372223377227783,0.18208195690572437,0.545499861240387,0.5256357789039612,0.2594762742519378,0.5255236029624939,0.5262548327445984,0.3069824278354645,0.555260419845581,0.5918071269989014,0.5156599879264832,2.606792813713638,0.5322310328483582,0.5873533487319946,0.452593982219696,2.350172780866902,0.5150203704833984,0.6375985741615295,0.2539752125740051,2.362637023521868,0.4902661442756653,0.6235384941101074,0.227286010980606,2.160301526214975,0.5185311436653137,0.6980658173561096,0.2383613884449005,0.4982658624649048,0.6887463331222534,0.3499951660633087
24,0.569189190864563,0.5165385007858276,0.5455458760261536,0.5370551347732544,0.5148072838783264,0.4083461165428161,0.555609405040741,0.5358182787895203,0.3421469032764435,1.3794072896581535,0.5217196941375732,0.5338082909584045,0.3383017182350158,0.18597003577480203,0.5456012487411499,0.5254092216491699,0.2580240964889526,0.5262778401374817,0.52532559633255,0.2469868212938308,0.5547638535499573,0.5917854309082031,0.5000708699226379,2.5856695783577854,0.5324224829673767,0.5874451398849487,0.4549153447151184,2.3302839210639483,0.513531506061554,0.6364616751670837,0.2422815561294555,2.330358328459229,0.4904199242591858,0.6225226521492004,0.2297410815954208,2.1574761011216723,0.5175634026527405,0.6975526809692383,0.2425462454557418,0.4975883960723877,0.6879571676254272,0.3465330898761749
25,0.5699540972709656,0.5167523622512817,0.5534059405326843,0.5377314686775208,0.5151187777519226,0.4036193788051605,0.5545992851257324,0.5366902947425842,0.3427929878234863,1.3613136434685968,0.5213728547096252,0.5345799326896667,0.3305960297584533,0.19716721883023947,0.5452988147735596,0.5257609486579895,0.2716958522796631,0.525991678237915,0.5261619091033936,0.3113345503807068,0.5551956295967102,0.5924555659294128,0.4363366961479187,2.590544475304548,0.5320110321044922,0.5893885493278503,0.4519507586956024,2.3307280208522334,0.5133974552154541,0.6379039287567139,0.2546090483665466,2.3366500230510576,0.4896747469902038,0.6238391399383545,0.2228959202766418,2.1323275155040253,0.5173869729042053,0.7028429508209229,0.2677756249904632,0.4977296888828277,0.6897920370101929,0.349219411611557
26,0.5705623626708984,0.5159918665885925,0.5188904404640198,0.5371266603469849,0.5143278241157532,0.4105175137519836,0.5557616353034973,0.5366831421852112,0.3465756177902221,1.3895650484877586,0.5208480954170227,0.5343988537788391,0.3315883874893188,0.2445156934805272,0.5452090501785278,0.5257707238197327,0.2740486562252044,0.5247805118560791,0.5259788036346436,0.3117311000823974,0.5550394058227539,0.5919740796089172,0.429174393415451,2.6230508531986576,0.5310523509979248,0.5889427065849304,0.4347506463527679,2.3510620727294294,0.5144467353820801,0.6382501721382141,0.2637335360050201,2.36609714799048,0.4897763133049011,0.6236410737037659,0.2153772115707397,2.2784063773609473,0.5177888870239258,0.6984838247299194,0.2335384637117386,0.4892365038394928,0.6865984797477722,0.2989305257797241
27,0.5709857940673828,0.5152468681335449,0.4974001049995422,0.5373367667198181,0.514056921005249,0.4120679795742035,0.5552758574485779,0.535645604133606,0.3485149443149566,1.4441383661142133,0.5190611481666565,0.5343279838562012,0.3345199227333069,0.10797819191747256,0.5450752377510071,0.5254952907562256,0.2798506617546081,0.524809718132019,0.5263720154762268,0.3093394935131073,0.5551005005836487,0.592418909072876,0.5042243599891663,2.6065102633750903,0.5312373638153076,0.5885048508644104,0.4350560903549194,2.357813878284883,0.5139557123184204,0.6376532316207886,0.2546257376670837,2.3583648916152646,0.4898169338703155,0.6237677335739136,0.2175798118114471,2.1687691082854315,0.5166438817977905,0.6971668601036072,0.2386160045862198,0.4968551099300384,0.6891099214553833,0.340818703174591
28,0.5701229572296143,0.5160285830497742,0.516933798789978,0.5366683006286621,0.5145345330238342,0.4093399345874786,0.5549084544181824,0.5360960960388184,0.3425732553005218,1.3689054842733588,0.5206044316291809,0.5341882109642029,0.3332089483737945,0.22290018828506494,0.5451788306236267,0.5250071883201599,0.270684003829956,0.524886965751648,0.5255948305130005,0.3100694417953491,0.5547305345535278,0.5922127366065979,0.4278523921966553,2.5799015649450943,0.5314012765884399,0.5889126658439636,0.4421581923961639,2.045755890381535,0.5126093626022339,0.6364367008209229,0.2366767823696136,2.3151624701112947,0.4749569296836853,0.6130611300468445,0.3624309003353119,1.7810895193553806,0.5165923833847046,0.6972704529762268,0.2518032193183899,0.4893146455287933,0.6861506700515747,0.3094642162322998
29,0.5693644285202026,0.516119122505188,0.5311424732208252,0.5366758108139038,0.5149289965629578,0.4017150998115539,0.5541272163391113,0.5358000993728638,0.3390291333198547,1.3147389503194442,0.5185608267784119,0.5342854857444763,0.3356451988220215,0.03913136427576074,0.5456972718238831,0.5248463153839111,0.264173686504364,0.5261270999908447,0.5255385041236877,0.3162457346916199,0.5547775626182556,0.594406247138977,0.4842002689838409,2.351221224064869,0.5312667489051819,0.5897871255874634,0.442505270242691,2.0238030606390773,0.5056154131889343,0.6277672052383423,0.3423808217048645,2.0137900935941193,0.4731673300266266,0.61305171251297,0.359546810388565,1.7390231756539294,0.516425371170044,0.697766900062561,0.2468666583299636,0.4889399409294128,0.6861028075218201,0.308403879404068
30,0.5700043439865112,0.5164350271224976,0.5372899174690247,0.5362144112586975,0.5148105025291443,0.4070266783237457,0.5552139282226562,0.536950409412384,0.3419611155986786,1.3145540301569345,0.520543098449707,0.5344025492668152,0.3352168798446655,0.13535497965433665,0.5456993579864502,0.5254201889038086,0.2712737321853637,0.5256412625312805,0.5258842706680298,0.3175223171710968,0.5553191304206848,0.5931661128997803,0.4503324627876282,2.5773537575831598,0.5315535664558411,0.5894571542739868,0.4471745491027832,2.008483508394089,0.5143764019012451,0.6368220448493958,0.2410472333431244,2.341400442480278,0.4740014672279358,0.6121330857276917,0.365297257900238,1.742745036892123,0.5172179937362671,0.6974247694015503,0.2452247440814972,0.4892609417438507,0.686124861240387,0.3041508197784424
31,0.5698003172874451,0.5164822340011597,0.5496516823768616,0.5365140438079834,0.5150973200798035,0.4019829630851745,0.5549061894416809,0.536460816860199,0.3422175645828247,1.3703716351236785,0.5203136801719666,0.5341113805770874,0.3307114243507385,0.14369874941403687,0.5450592637062073,0.525452196598053,0.263905793428421,0.5253331065177917,0.5261401534080505,0.309224784374237,0.5553409457206726,0.5923488736152649,0.506064236164093,2.598031679010013,0.5317363739013672,0.5879860520362854,0.4479127824306488,2.330944383037094,0.5145202279090881,0.6377895474433899,0.2480075657367706,2.3626089830787627,0.4905226528644562,0.6223277449607849,0.2154057174921035,2.170408329448963,0.5173572301864624,0.6979888081550598,0.2401485592126846,0.4968653321266174,0.6888338923454285,0.3393234610557556
32,0.5701785087585449,0.5161870121955872,0.5267926454544067,0.5366533994674683,0.514772891998291,0.4060516059398651,0.5549591183662415,0.5371161699295044,0.3344025313854217,1.345294478183834,0.5204015374183655,0.5342351794242859,0.3374400734901428,0.12268488737708086,0.5452548861503601,0.5259745717048645,0.2682084441184997,0.5254561901092529,0.5264021158218384,0.3173846900463104,0.556094765663147,0.5929256081581116,0.5011734366416931,2.3522370574660396,0.5320499539375305,0.5884822010993958,0.4511527717113495,2.041342799258732,0.5056180953979492,0.6274535059928894,0.3457756638526916,2.0016719352093824,0.474296361207962,0.6134583950042725,0.3544953763484955,1.6898151522855562,0.517547607421875,0.6973453164100647,0.2434726357460022,0.4966664612293243,0.6886539459228516,0.3429079949855804
33,0.5714378952980042,0.5169991850852966,0.5373440980911255,0.536021888256073,0.5154512524604797,0.404028832912445,0.5553892850875854,0.5385493636131287,0.3335344493389129,1.4118047982743644,0.5176643133163452,0.536384642124176,0.3415559530258178,0.622151126434299,0.5437672138214111,0.526604413986206,0.2849913835525512,0.5186553597450256,0.5262818336486816,0.2565681338310241,0.5557963252067566,0.5937219858169556,0.4567502737045288,2.612272114018484,0.5309332609176636,0.5899237990379333,0.4329783022403717,2.0435017256791506,0.5158352851867676,0.638336181640625,0.2479358315467834,2.3885862828000475,0.4743931889533996,0.6141278743743896,0.3497413396835327,1.7755305864808073,0.5172762274742126,0.7021664977073669,0.2691610157489776,0.4892959296703338,0.6877405643463135,0.2986300587654114
34,0.5710926055908203,0.5176588892936707,0.556236207485199,0.5365856885910034,0.5156312584877014,0.4012754559516907,0.5548706650733948,0.5389063358306885,0.344028502702713,1.3682165888846498,0.5175262093544006,0.5363279581069946,0.3379552066326141,0.2001981282230639,0.5444061160087585,0.5268818736076355,0.2849864065647125,0.5232316255569458,0.5268965363502502,0.3221144676208496,0.5558832287788391,0.5951570272445679,0.489919900894165,2.386846434046132,0.5308199524879456,0.590763509273529,0.4275179207324981,2.024226730576079,0.507758378982544,0.6296781301498413,0.3453904092311859,2.0468724330092867,0.4720029234886169,0.6140404939651489,0.3545835018157959,1.7332774999880654,0.5185520648956299,0.7029886245727539,0.2676075100898742,0.4880563616752624,0.6877806186676025,0.3009887635707855
