frame,time,nose_x,nose_y,nose_confidence,left_ear_x,left_ear_y,left_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
344,6.88,0.43408692,0.4812982,0.79640996,0.4630839,0.4707003,0.73648417,0.48797286,0.52139884,0.8034455,0.44170424,0.52633613,0.83107775,0.4960261,0.62934273,0.841438,0.44820997,0.6099883,0.94192713,0.4563158,0.68834096,0.7335178,0.43736777,0.67624986,0.66659427,0.5190895,0.64585435,0.8831249,0.4832414,0.6491509,0.7024516,0.46054,0.75319576,0.9155133,0.43814698,0.7370816,0.7341419,0.4868587,0.8705892,0.9236087,0.46430114,0.8467299,0.78207564
345,6.9,0.43350175,0.47537693,0.8648837,0.4639082,0.46404362,0.6529901,0.4870676,0.516225,0.83904785,0.44041997,0.5239186,0.8931582,0.49460363,0.62508154,0.8341651,0.44781744,0.60661536,0.9445943,0.45515144,0.68642485,0.63703376,0.43501943,0.67235255,0.67011243,0.51894754,0.6432566,0.9064615,0.48427716,0.6468514,0.77884245,0.4599358,0.7522964,0.9298915,0.43913108,0.73949,0.5307132,0.48597375,0.87022597,0.8414212,0.464509,0.84635746,0.8135259
346,6.92,0.4329925,0.4688879,0.8140938,0.46288756,0.45880133,0.47225392,0.48616907,0.5104095,0.72924304,0.4400068,0.5165877,0.84341216,0.49365997,0.6194149,0.79882544,0.44649136,0.6018796,0.9386077,0.4547929,0.68486184,0.7669887,0.433731,0.66964185,0.64784247,0.5174475,0.64141226,0.8498897,0.48208058,0.6435654,0.67809564,0.46069285,0.75162554,0.8768255,0.4386882,0.7319705,0.5859051,0.4865779,0.8710712,0.92399883,0.46396285,0.84422666,0.8227921
347,6.94,0.4326814,0.46165067,0.60555685,0.4627577,0.45204043,0.875848,0.4869911,0.50549906,0.56673306,0.4389752,0.51214486,0.7359729,0.49217692,0.6129872,0.73760915,0.44590676,0.5956783,0.9280173,0.45585772,0.68035346,0.82224256,0.4319453,0.66754705,0.7074909,0.51706576,0.6362707,0.9361939,0.48251647,0.6397523,0.69718355,0.4602205,0.751256,0.85196495,0.44065654,0.73671025,0.6639799,0.48771742,0.87038845,0.8965325,0.46525413,0.8448698,0.8270589
348,6.96,0.432373,0.4543729,0.59875554,0.4624428,0.44584975,0.8136064,0.4869631,0.49939802,0.5923827,0.43898755,0.50428456,0.7474073,0.49196768,0.6072645,0.65794665,0.44508275,0.5879734,0.85699105,0.45752156,0.6783025,0.67848843,0.4311924,0.6645835,0.73731256,0.51566756,0.63236195,0.9425798,0.48139504,0.6340582,0.81252986,0.4616675,0.7476451,0.9301434,0.440236,0.73344284,0.63900554,0.4864957,0.86980116,0.9087883,0.46481264,0.8424373,0.8418664
349,6.98,0.4319108,0.44698644,0.73998016,0.46167284,0.43877274,0.691612,0.48608112,0.49232906,0.65675586,0.43881616,0.49785745,0.8061539,0.49065176,0.6014801,0.8411863,0.44466513,0.5829695,0.86879265,0.4572277,0.6762526,0.80055666,0.42971167,0.66117954,0.80718726,0.51475626,0.6282752,0.94333136,0.48018745,0.6288678,0.8207504,0.4630845,0.7462135,0.8513673,0.44089815,0.72859824,0.69755316,0.48653144,0.86899376,0.94344825,0.4664594,0.8405228,0.8220848
350,7.0,0.43200353,0.43867835,0.5993607,0.4631172,0.43086022,0.6980024,0.4851903,0.4840598,0.6493368,0.43888336,0.49521732,0.7922582,0.490614,0.5932641,0.86112446,0.44470975,0.5755658,0.7981973,0.459467,0.6744906,0.7075075,0.43078968,0.6535156,0.7520419,0.51348233,0.622667,0.9041791,0.47905663,0.6234282,0.82779783,0.46269095,0.745897,0.9014632,0.43959665,0.73168576,0.69894683,0.4871872,0.8668931,0.95007956,0.46625966,0.84072435,0.7176274
351,7.02,0.43193954,0.42985326,0.64325505,0.46236286,0.4237177,0.80773026,0.48482436,0.47816706,0.735476,0.43880546,0.4864945,0.84374803,0.4898348,0.5862552,0.8435705,0.44363803,0.5701028,0.8078,0.46125424,0.66782534,0.85559183,0.42985788,0.64888585,0.78161854,0.51221055,0.61635935,0.90559417,0.47688675,0.6171665,0.81186795,0.46139038,0.74431765,0.86705774,0.44153538,0.7341997,0.8297683,0.48642617,0.867014,0.9361236,0.46562478,0.8428023,0.6968811
352,7.04,0.4327727,0.42134246,0.79626757,0.46372077,0.41443774,0.81714725,0.4834275,0.46855944,0.8115263,0.4378725,0.48071176,0.79640216,0.48914665,0.57915956,0.8569816,0.44377756,0.56463724,0.86254656,0.46203104,0.6627234,0.78415805,0.42885524,0.6415074,0.62439615,0.51078445,0.6091673,0.8972091,0.47632536,0.61256385,0.6809076,0.46464226,0.73940957,0.82456094,0.44269487,0.7325641,0.7941321,0.4859066,0.8658036,0.90152884,0.46688494,0.83885103,0.8013131
353,7.06,0.43326586,0.41392538,0.8375601,0.4639313,0.40835398,0.85767907,0.48326313,0.46114197,0.87531567,0.4390065,0.47529545,0.9046291,0.48898473,0.5711433,0.8255803,0.44308287,0.55882263,0.89186364,0.4641129,0.6589445,0.63523096,0.429537,0.6402497,0.7368353,0.5096872,0.60102046,0.88769734,0.47651526,0.6042531,0.7812369,0.4652563,0.7385135,0.86029273,0.4437755,0.7310597,0.669566,0.48847944,0.86585987,0.9048807,0.46719187,0.8398406,0.7725898
354,7.08,0.4334916,0.40575436,0.74556035,0.463576,0.4002854,0.8468303,0.48364893,0.4524053,0.830351,0.44058037,0.46863663,0.9041754,0.48938724,0.5627315,0.8356525,0.44374868,0.5551284,0.8705559,0.46728975,0.65526307,0.7821487,0.42955175,0.6341857,0.6992502,0.5098924,0.5944514,0.89612436,0.47559437,0.5969638,0.79192734,0.464454,0.73626274,0.6526295,0.44468307,0.7324976,0.7927478,0.48623416,0.86406785,0.78655845,0.46679276,0.83967,0.8348176
355,7.1,0.43422398,0.39751276,0.82607216,0.46495673,0.39344534,0.76008874,0.48462623,0.44655785,0.67505324,0.44019037,0.46194187,0.8778847,0.48899624,0.5553884,0.6428922,0.44392118,0.5488351,0.87619835,0.47211367,0.6532069,0.7737058,0.43111774,0.630042,0.7958461,0.5095117,0.5917607,0.8905667,0.4737808,0.59511006,0.7454735,0.46655622,0.7370545,0.7194979,0.44461143,0.7283366,0.7896097,0.48581383,0.8668969,0.7973811,0.4683959,0.8455362,0.62690854
356,7.12,0.435263,0.39005047,0.7238105,0.4650332,0.3861271,0.86064255,0.48474732,0.43948343,0.7209642,0.43966588,0.45605224,0.9187988,0.48937783,0.5474933,0.8126528,0.4437584,0.54483753,0.90769213,0.47386372,0.64269865,0.7729778,0.431212,0.62671936,0.78321934,0.50731146,0.5885624,0.90888417,0.47109658,0.590868,0.6984441,0.46747583,0.7350499,0.8320124,0.44588414,0.7292226,0.786731,0.48586234,0.8647799,0.8208918,0.4679972,0.84613156,0.6545834
357,7.14,0.4346502,0.38274118,0.67673314,0.466499,0.38024643,0.7693334,0.4847499,0.4359795,0.85249925,0.4403978,0.45091885,0.8950593,0.48909384,0.540764,0.8026986,0.4434715,0.53724706,0.81512517,0.47685343,0.6362679,0.71740466,0.43312532,0.62055343,0.7594252,0.50228345,0.58503497,0.7846387,0.4670681,0.5883431,0.70488673,0.4699689,0.7378357,0.79943776,0.44839987,0.72833705,0.7455744,0.48720607,0.8644036,0.84667933,0.46744713,0.84737176,0.7608587
358,7.16,0.43627593,0.3759586,0.7256825,0.4676688,0.37302777,0.76520073,0.48482957,0.43034014,0.77181494,0.44194412,0.44552642,0.88590676,0.49098817,0.5354673,0.7989631,0.4419077,0.5290196,0.8113167,0.47676164,0.6314507,0.5921495,0.4332228,0.61462426,0.7158937,0.5008251,0.58090514,0.8861808,0.4680069,0.5859987,0.70652616,0.47069836,0.7361589,0.76984066,0.44749928,0.7276987,0.73248565,0.4881059,0.8634355,0.75758654,0.46773517,0.8424284,0.72997993
359,7.18,0.43626684,0.3703161,0.6960781,0.46755722,0.3673252,0.7899557,0.4850607,0.42578807,0.79330534,0.4421562,0.43930507,0.85985893,0.49227586,0.5311711,0.8062945,0.44169578,0.5291709,0.90154105,0.48050168,0.6252081,0.74378234,0.43448797,0.61011845,0.8368389,0.49736387,0.5828961,0.78569895,0.46448222,0.5878051,0.7711209,0.47249258,0.7329394,0.8031024,0.4498158,0.7261041,0.8336756,0.4881213,0.86216,0.7410772,0.46805254,0.8413101,0.75001365
360,7.2,0.437574,0.3664679,0.7333647,0.4666256,0.36307746,0.8579249,0.4855653,0.41940758,0.70990646,0.44189274,0.43476358,0.8688158,0.49474093,0.5275453,0.88634884,0.44192594,0.5257038,0.8724365,0.48567554,0.6243564,0.6328757,0.4356497,0.60738117,0.7107665,0.4923178,0.59726405,0.82332534,0.45949224,0.600012,0.8144082,0.4731123,0.73570806,0.7598631,0.45258102,0.7291312,0.7376577,0.48757303,0.8633169,0.84855705,0.46712258,0.8468144,0.7717541
361,7.22,0.4377573,0.35995305,0.8189373,0.46727765,0.35774994,0.7858191,0.48615915,0.41655988,0.69885385,0.4415016,0.4295366,0.8037134,0.49546516,0.522264,0.9002808,0.44306862,0.52052563,0.8566502,0.48846647,0.61934334,0.6427405,0.4362413,0.5995044,0.8225425,0.48721245,0.60052186,0.80811447,0.45819765,0.6030729,0.66267294,0.47361508,0.7371034,0.6405397,0.45490444,0.73011506,0.7872336,0.48656034,0.862429,0.83123064,0.46772635,0.8450668,0.8741815
362,7.24,0.43862316,0.355175,0.7929422,0.46830776,0.35369232,0.87386453,0.48668778,0.41331342,0.8465906,0.4416603,0.42546737,0.7521532,0.49734408,0.5186936,0.8502098,0.4446093,0.51906186,0.84802896,0.49031034,0.6126587,0.7016941,0.4383957,0.5962165,0.8005569,0.4855615,0.6023929,0.8281144,0.45783517,0.60349655,0.8377035,0.4760838,0.73740757,0.69773936,0.45648733,0.73181593,0.9009157,0.48701718,0.86573625,0.78966016,0.46900266,0.84977734,0.8046398
363,7.26,0.43863547,0.35275123,0.7317195,0.46874443,0.35077375,0.8588635,0.4874265,0.40940535,0.85102797,0.4411019,0.42458248,0.82882,0.4986295,0.51557,0.8315199,0.4452137,0.51884085,0.88943917,0.4896068,0.6078246,0.7478771,0.43766817,0.591386,0.7012444,0.4843003,0.6044284,0.81241846,0.4576546,0.60427254,0.7864476,0.47822747,0.73636067,0.72426426,0.45749995,0.7284748,0.7534544,0.48523623,0.85878783,0.5944839,0.4682593,0.8482624,0.8327416
364,7.28,0.43961534,0.348508,0.5828529,0.4694675,0.34909055,0.687966,0.48783398,0.407464,0.87675303,0.44096312,0.422582,0.8476362,0.49982044,0.5129618,0.54812324,0.4446738,0.5166873,0.8459687,0.4907522,0.60869807,0.7358875,0.43982264,0.5923391,0.81792593,0.4850238,0.6059982,0.81234497,0.45758626,0.60724604,0.8143462,0.47870293,0.7343896,0.8068113,0.45815954,0.731985,0.8214172,0.48748258,0.85869294,0.87425965,0.467938,0.8469228,0.58217776
365,7.3,0.44012013,0.34693837,0.6953992,0.46815124,0.34734762,0.57769877,0.48753157,0.4054503,0.8588439,0.4404449,0.41941398,0.6202441,0.50067616,0.50868547,0.8866378,0.44575006,0.5113787,0.783478,0.48964608,0.60610205,0.55919725,0.44073507,0.58788633,0.8086745,0.4816025,0.6073006,0.74044347,0.45607337,0.6070448,0.78560096,0.48137847,0.73756903,0.76359075,0.4594229,0.7314242,0.7328284,0.48544568,0.8589842,0.81268495,0.4666719,0.8456146,0.8055799
366,7.32,0.4409237,0.3451546,0.65705,0.47085714,0.3458645,0.7783887,0.48802033,0.40448874,0.7611554,0.4414404,0.4172149,0.7195663,0.5027579,0.50832,0.8434466,0.44386348,0.50769264,0.7028359,0.49246973,0.6078472,0.5505739,0.43961534,0.58804095,0.7239464,0.47949886,0.60589546,0.7091258,0.4548996,0.6060659,0.7387098,0.48075345,0.734995,0.7624905,0.4598687,0.73095936,0.6336975,0.48801777,0.8577882,0.76868427,0.46674827,0.845114,0.66938543
367,7.34,0.44090194,0.3423724,0.51276547,0.47011167,0.34509686,0.78641635,0.48808628,0.40545866,0.8553483,0.44194654,0.41802782,0.51845443,0.50404394,0.5058668,0.8603566,0.44707263,0.50747305,0.6205585,0.49245483,0.60598785,0.5848936,0.44142038,0.5847037,0.662274,0.48034784,0.60501856,0.7275361,0.45439276,0.60479546,0.74085474,0.4824695,0.733535,0.70353323,0.45799047,0.7301124,0.7503182,0.48714772,0.8567587,0.7749807,0.4666802,0.8431766,0.7456769
368,7.36,0.44160652,0.34237623,0.4561695,0.47210014,0.34402257,0.73562044,0.4884335,0.40438282,0.8597325,0.442115,0.4159515,0.8732747,0.5049648,0.5065805,0.71681523,0.4475134,0.5064813,0.71726584,0.49315605,0.6046371,0.59072196,0.44174188,0.58514,0.6503381,0.4794435,0.60344857,0.72936606,0.45401555,0.6029785,0.72220993,0.48287502,0.7306815,0.72027355,0.4598252,0.7281161,0.6808304,0.48713174,0.85670847,0.796871,0.4649121,0.8455972,0.80226105
369,7.38,0.4419705,0.3434355,0.62059015,0.47070476,0.34522295,0.63157684,0.4882855,0.40478516,0.87549603,0.4427603,0.41573352,0.6840677,0.5048038,0.50575066,0.7761377,0.44876945,0.5083284,0.6815381,0.49419126,0.60487795,0.66434175,0.44185442,0.5862979,0.6744326,0.48018607,0.60488504,0.78729254,0.45442995,0.6040575,0.7880109,0.4844946,0.7338152,0.80847514,0.46121725,0.7275647,0.67225826,0.48554128,0.85744315,0.75341374,0.46450222,0.84850293,0.7091216
370,7.4,0.44244093,0.3434138,0.6088099,0.47126424,0.34580135,0.67062426,0.48838508,0.40619358,0.8710538,0.4428437,0.41564155,0.82242054,0.504109,0.50892246,0.840227,0.44935524,0.5093298,0.626249,0.4953055,0.6069318,0.6674723,0.4418997,0.58757937,0.55704623,0.47850445,0.60471946,0.72077745,0.4530782,0.60383445,0.6880169,0.48489565,0.73462844,0.7850273,0.46166202,0.7282168,0.65942115,0.48657507,0.8565216,0.7762426,0.4638468,0.84438473,0.83980346
371,7.42,0.44284528,0.34331247,0.72870976,0.47311756,0.34279585,0.7070419,0.48822802,0.40660557,0.88885576,0.44425577,0.41615763,0.79527366,0.50289774,0.5093009,0.82611626,0.45151252,0.5098186,0.6829367,0.49514642,0.6067982,0.6481583,0.4417602,0.587016,0.55068284,0.47705105,0.603627,0.74179596,0.45273563,0.6031468,0.7373424,0.48527813,0.73163074,0.68213725,0.46267816,0.72550726,0.5655547,0.4844451,0.85574776,0.6687655,0.4644012,0.8476577,0.78756493
372,7.44,0.4426815,0.34485564,0.6956255,0.47299585,0.34315628,0.7944754,0.48969135,0.40612704,0.7010398,0.44388804,0.41559267,0.83794546,0.5023003,0.5091536,0.7730411,0.4533144,0.50866306,0.7056479,0.49583286,0.604467,0.6196783,0.44373018,0.5864329,0.5763652,0.47716033,0.6043714,0.7962758,0.45224267,0.6041464,0.7790034,0.48485738,0.7337216,0.70373785,0.46242484,0.7265028,0.59458053,0.4858596,0.855384,0.8043418,0.46567065,0.84657156,0.8225296
373,7.46,0.44241658,0.3455612,0.66409326,0.47322068,0.34430122,0.7286902,0.48914394,0.40734145,0.88020843,0.4452501,0.41550007,0.8594242,0.5006466,0.5097728,0.8241996,0.45376408,0.5092573,0.64937925,0.4954594,0.60491693,0.62392825,0.44395223,0.58782893,0.4953393,0.47573408,0.602945,0.7228034,0.45207697,0.60303193,0.7375929,0.48528558,0.72994316,0.6249026,0.46067905,0.72732705,0.55369467,0.4854217,0.855625,0.7077912,0.46540228,0.84699416,0.84349674
374,7.48,0.44269034,0.34560966,0.6457045,0.47307688,0.34402472,0.82002175,0.48912334,0.4065695,0.7414258,0.44457054,0.41625115,0.87702304,0.50086427,0.5096945,0.7085484,0.4518917,0.51047784,0.6913258,0.49474227,0.6053268,0.620954,0.4431652,0.58884007,0.48470998,0.47750452,0.60341805,0.8094514,0.45163944,0.60342485,0.78846526,0.48374167,0.73368233,0.70803905,0.4615318,0.72763264,0.6233614,0.48591715,0.85592467,0.84068054,0.46546397,0.8485331,0.8271164
375,7.5,0.442638,0.3459334,0.6266483,0.47316438,0.34451815,0.75965446,0.4885051,0.4074521,0.8808442,0.44598782,0.4165337,0.8687302,0.5000291,0.5130557,0.5998788,0.45192477,0.51223737,0.65059507,0.49438748,0.60582095,0.6834657,0.44256,0.5915883,0.47003418,0.47592595,0.6044691,0.7653649,0.45204544,0.6038903,0.7599187,0.48444584,0.734411,0.720269,0.46234894,0.7277298,0.59094614,0.4867311,0.8558573,0.81765044,0.46541473,0.8471576,0.8382217
376,7.52,0.4428634,0.34603208,0.5914115,0.47330132,0.34403715,0.8024357,0.48876542,0.40670386,0.68743676,0.4455656,0.41471383,0.8579556,0.4991357,0.51396453,0.73640084,0.4502198,0.51029664,0.6753539,0.49305266,0.6067544,0.7112091,0.44160226,0.5896481,0.40650597,0.474743,0.6032077,0.7355457,0.45119247,0.6029523,0.72105247,0.4836547,0.73475105,0.65218437,0.4603962,0.7281988,0.5778388,0.48604718,0.85481536,0.8130722,0.46555698,0.84650034,0.8232178
377,7.54,0.4429306,0.34560618,0.39344758,0.47327098,0.34475875,0.77637875,0.4887381,0.40722615,0.78633285,0.44479528,0.41672564,0.8602977,0.49961287,0.513515,0.7126864,0.4509943,0.51023334,0.68360275,0.49269786,0.60627,0.70835036,0.4414465,0.59206617,0.49688175,0.47416866,0.60382515,0.78327763,0.4499215,0.603517,0.7599459,0.4824103,0.73437905,0.7132296,0.4606664,0.729676,0.6600106,0.48577678,0.85888237,0.8077291,0.4651018,0.849116,0.8404344
378,7.56,0.44297427,0.34456766,0.4183004,0.47309443,0.3453517,0.7488135,0.48856726,0.40763652,0.8142631,0.44415322,0.41856685,0.67090243,0.4989494,0.5137657,0.6852355,0.4510622,0.512834,0.6544373,0.49148303,0.60619867,0.7412678,0.44216734,0.5963192,0.426224,0.47351983,0.6054314,0.7861227,0.4491806,0.60512817,0.77651477,0.4829897,0.7370502,0.7936185,0.46012083,0.7330984,0.6454446,0.48319933,0.85477877,0.5553097,0.46504873,0.84910065,0.8073696
379,7.58,0.44286525,0.34537485,0.6324139,0.47281018,0.3446414,0.7407074,0.48841605,0.40691113,0.7895896,0.44533375,0.4184413,0.7641717,0.4990799,0.5144564,0.64603263,0.4500201,0.512576,0.61518836,0.49090183,0.6087603,0.6944855,0.4433449,0.5944641,0.42483872,0.47308037,0.6064009,0.77211875,0.44920668,0.6043924,0.75677973,0.48399484,0.7366743,0.77867067,0.46148542,0.731198,0.64655334,0.48743573,0.8568211,0.81297517,0.4659858,0.84838045,0.70776314
380,7.6,0.4432607,0.345455,0.56711406,0.47316906,0.34490067,0.64197844,0.4882981,0.40755174,0.80182666,0.4450386,0.4186294,0.74365616,0.49923593,0.51342624,0.6476436,0.44873393,0.5138573,0.57249594,0.4884745,0.6076379,0.6349925,0.44299042,0.592675,0.3411407,0.47328022,0.6074505,0.7628372,0.45009282,0.6046908,0.75266165,0.48322138,0.73730934,0.7511358,0.4623545,0.7330389,0.69104695,0.48805428,0.85619086,0.8385505,0.46646136,0.845776,0.71196705
381,7.62,0.44357184,0.34585884,0.60567254,0.4735756,0.34501296,0.6641951,0.48822606,0.40866745,0.7704155,0.44497934,0.41966978,0.6674282,0.49880043,0.5138591,0.560007,0.44996083,0.51398855,0.60125214,0.48626158,0.6083437,0.5540469,0.44121394,0.5910748,0.29580632,0.47291043,0.60735834,0.741303,0.44927165,0.6056979,0.71100837,0.48202342,0.7393997,0.63593435,0.4606211,0.7340185,0.5746229,0.48746166,0.8594495,0.7658906,0.4663969,0.8481787,0.60203165
382,7.64,0.44334736,0.34593037,0.7008005,0.4726775,0.34478256,0.7591164,0.48786977,0.40772644,0.7825757,0.4448487,0.41840458,0.77593946,0.49931058,0.51105756,0.7617789,0.4517213,0.51063144,0.68074447,0.48522198,0.60909873,0.55611676,0.44191563,0.5948536,0.3034189,0.4721485,0.60667014,0.7089095,0.44789904,0.60355157,0.70291543,0.4819987,0.7374998,0.73584616,0.46065173,0.7323129,0.6601941,0.48516464,0.85664237,0.665957,0.4666983,0.8458956,0.72569746
383,7.66,0.44324386,0.34645382,0.5832895,0.47361737,0.34519148,0.66725206,0.4880037,0.40681183,0.8100391,0.44503576,0.4183227,0.8214661,0.50014013,0.5134428,0.7346642,0.45048082,0.512755,0.63006365,0.4842266,0.6083064,0.5774145,0.44066125,0.59306616,0.2868423,0.47215995,0.608322,0.72529703,0.44742474,0.6057128,0.76717436,0.4821212,0.73673934,0.7726559,0.46167377,0.7315544,0.6873316,0.48407313,0.8589513,0.65332633,0.46598405,0.8482597,0.7232234
