molab_frame,molab_time,video_frame,video_time,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z
558,5.58,562,11.24,45.027,-7.514,2.433,-12.997,5.751,-3.907,6.744,-1.95,-4.396,42.801,-9.164,8.599,-8.965,9.242,-2.172,7.623,-2.033,-6.854,57.508,-3.245,-0.727,-0.065,-0.19,0.889,0.053,-0.186,1.033,0.066,0.045,0.978,0.368,-0.343,0.949,-0.108,-0.226,1.122,-0.061,0.091,0.933,0.018,-1.049,0.563,-101.917,87.374,-51.513,-8.121,3.813,-2.267,-4.03,-5.934,8.442,-107.727,9.396,35.17,-10.71,-7.431,-9.628,-0.074,3.456,-1.29,-39.956,-4.029,-0.625,0.99,-0.109,0.076,-0.054,0.999,-0.025,0.0,0.029,0.999,0.035,-0.014,-0.01,0.988,-0.134,-0.056,0.059,0.999,-0.036,-0.009,-0.038,0.999,0.032,0.005,0.023,0.876,-0.481,0.022,-0.019
559,5.59,562,11.24,44.431,-8.573,2.941,-13.967,5.393,-4.187,6.813,-2.008,-4.178,42.052,-8.982,8.619,-9.984,10.106,-2.984,7.722,-2.073,-6.77,57.867,-3.2,-0.708,-0.091,-0.133,0.814,0.026,-0.156,1.063,0.091,0.076,0.974,0.379,-0.271,0.919,-0.063,-0.217,1.117,-0.02,0.064,0.928,0.013,-1.039,0.552,-102.645,99.19,-60.849,-6.378,-0.44,-13.951,-2.979,-5.587,7.939,-105.228,33.989,23.59,-7.597,-1.265,5.716,-1.454,2.16,-2.44,-33.244,-4.459,0.835,0.988,-0.117,0.084,-0.06,0.999,-0.026,0.0,0.028,0.999,0.035,-0.015,-0.009,0.986,-0.144,-0.054,0.06,0.999,-0.037,-0.009,-0.038,0.999,0.032,0.005,0.022,0.875,-0.484,0.021,-0.019
560,5.6,563,11.26,43.732,-9.603,3.462,-14.886,4.8,-4.334,6.871,-2.019,-3.911,41.229,-8.53,8.508,-11.086,10.877,-3.947,7.756,-2.016,-6.551,58.148,-3.15,-0.674,-0.208,-0.109,0.74,-0.042,-0.138,1.054,0.049,0.067,0.945,0.305,-0.16,0.875,-0.02,-0.175,1.108,0.049,0.043,0.915,0.001,-1.012,0.546,-105.062,92.34,-63.561,-5.273,-2.618,-19.686,-3.027,-1.349,7.245,-102.154,60.958,11.677,-3.726,3.692,17.267,-2.868,5.485,-5.687,-25.433,-4.992,2.512,0.986,-0.126,0.092,-0.065,0.999,-0.027,0.0,0.027,0.999,0.034,-0.015,-0.008,0.985,-0.153,-0.049,0.06,0.999,-0.037,-0.008,-0.036,0.999,0.031,0.005,0.022,0.874,-0.486,0.021,-0.018
561,5.61,563,11.26,42.833,-10.396,3.923,-15.826,4.053,-4.362,6.871,-1.978,-3.653,40.294,-7.912,8.319,-12.365,11.387,-4.931,7.71,-2.02,-6.2,58.349,-3.1,-0.618,-0.375,-0.155,0.717,-0.079,-0.114,1.041,0.031,0.06,0.957,0.18,-0.157,0.856,0.027,-0.134,1.13,0.093,0.07,0.908,-0.03,-0.986,0.55,-114.783,68.057,-59.387,-3.936,-3.175,-19.733,-3.684,2.339,6.369,-103.698,78.574,4.979,3.449,7.32,25.34,-4.673,14.602,-11.252,-17.379,-5.554,4.108,0.983,-0.136,0.098,-0.07,0.999,-0.027,0.0,0.025,0.999,0.034,-0.015,-0.008,0.984,-0.162,-0.043,0.058,0.999,-0.037,-0.007,-0.034,0.999,0.031,0.006,0.021,0.873,-0.487,0.021,-0.018
562,5.62,564,11.28,41.653,-10.894,4.194,-16.945,3.194,-4.283,6.899,-1.896,-3.444,39.111,-7.198,8.09,-13.886,11.613,-5.791,7.536,-2.095,-5.735,58.474,-3.05,-0.547,-0.502,-0.358,0.739,-0.087,-0.107,1.062,0.001,0.07,0.952,0.039,-0.322,0.863,0.045,-0.098,1.117,0.083,0.086,0.948,-0.036,-0.972,0.541,-131.921,37.979,-43.816,-2.116,-2.936,-15.356,-2.598,2.922,6.144,-114.593,87.163,1.535,10.897,9.692,32.099,-8.309,22.56,-16.279,-9.935,-5.569,5.832,0.981,-0.147,0.102,-0.073,0.999,-0.027,0.0,0.024,0.999,0.034,-0.014,-0.007,0.983,-0.172,-0.036,0.057,0.999,-0.036,-0.007,-0.031,0.999,0.03,0.008,0.02,0.872,-0.488,0.021,-0.017
563,5.63,564,11.28,40.183,-11.151,4.207,-18.225,2.307,-4.108,6.898,-1.849,-3.289,37.71,-6.471,7.829,-15.556,11.614,-6.388,7.255,-2.215,-5.268,58.526,-3.004,-0.458,-0.482,-0.638,0.784,-0.076,-0.113,1.063,0.013,0.064,0.951,-0.105,-0.499,0.847,0.028,-0.124,1.087,-0.027,0.031,1.022,-0.036,-0.94,0.535,-150.267,14.626,-21.245,0.032,-2.111,-10.263,-2.483,0.594,5.614,-128.822,91.572,-0.036,13.448,10.637,32.777,-13.36,26.543,-16.129,-2.613,-5.171,7.822,0.979,-0.16,0.104,-0.074,0.999,-0.028,0.0,0.023,0.999,0.033,-0.014,-0.007,0.981,-0.184,-0.028,0.055,0.999,-0.036,-0.006,-0.029,0.999,0.029,0.01,0.018,0.872,-0.489,0.021,-0.016
564,5.64,565,11.3,38.53,-11.274,4.087,-19.621,1.456,-3.885,6.907,-1.874,-3.198,36.157,-5.781,7.598,-17.301,11.479,-6.819,6.992,-2.379,-4.91,58.511,-2.955,-0.372,-0.374,-0.745,0.797,-0.045,-0.123,1.059,0.038,0.075,0.961,-0.236,-0.582,0.823,0.016,-0.15,1.072,-0.064,0.044,1.014,-0.021,-0.92,0.53,-160.306,0.77,-10.213,2.232,-1.132,-4.184,-2.034,0.306,4.919,-138.743,87.636,1.991,13.826,11.589,30.582,-13.039,29.753,-7.282,4.158,-4.902,8.671,0.976,-0.174,0.105,-0.073,0.999,-0.028,0.0,0.022,0.999,0.033,-0.014,-0.006,0.979,-0.197,-0.021,0.054,0.999,-0.035,-0.005,-0.026,0.999,0.027,0.013,0.018,0.872,-0.489,0.021,-0.015
565,5.65,565,11.3,36.805,-11.31,4.007,-21.085,0.738,-3.737,6.903,-1.881,-3.139,34.512,-5.245,7.45,-19.036,11.212,-7.25,6.827,-2.451,-4.57,58.42,-2.891,-0.304,-0.285,-0.709,0.778,-0.014,-0.117,1.047,0.031,0.069,0.939,-0.293,-0.626,0.81,0.008,-0.14,1.086,-0.081,0.069,0.92,-0.016,-0.902,0.548,-158.859,-9.452,-14.277,4.48,-1.243,-1.206,-2.047,0.59,4.681,-143.417,69.929,8.73,14.243,12.727,29.836,-5.882,20.842,-5.995,10.502,-4.902,9.798,0.974,-0.188,0.105,-0.073,0.999,-0.027,0.0,0.022,0.999,0.033,-0.014,-0.006,0.976,-0.209,-0.016,0.053,0.999,-0.034,-0.003,-0.023,0.999,0.027,0.015,0.017,0.873,-0.488,0.021,-0.015
566,5.66,566,11.32,35.024,-11.223,4.046,-22.606,0.217,-3.773,6.876,-1.836,-3.077,32.793,-4.962,7.408,-20.755,10.776,-7.724,6.714,-2.386,-4.236,58.251,-2.816,-0.232,-0.239,-0.631,0.757,-0.029,-0.12,1.059,0.02,0.085,0.936,-0.271,-0.655,0.797,0.003,-0.13,1.092,-0.057,0.089,0.963,-0.005,-0.887,0.543,-156.003,-22.021,-24.568,6.643,-2.823,-2.026,-2.71,1.988,4.541,-146.406,44.154,19.348,14.915,13.462,29.082,-2.853,8.68,-6.067,17.275,-5.582,10.936,0.971,-0.202,0.104,-0.073,0.999,-0.027,0.0,0.022,0.999,0.034,-0.014,-0.005,0.973,-0.222,-0.012,0.054,0.999,-0.033,-0.002,-0.021,0.999,0.027,0.016,0.017,0.873,-0.487,0.02,-0.014
567,5.67,566,11.32,33.166,-11.016,4.195,-24.149,-0.12,-3.958,6.802,-1.793,-3.033,31.013,-4.921,7.452,-22.474,10.238,-8.162,6.59,-2.279,-3.969,57.986,-2.739,-0.138,-0.208,-0.539,0.72,-0.062,-0.131,1.071,0.015,0.083,0.954,-0.25,-0.616,0.811,0.009,-0.119,1.099,-0.006,0.064,0.985,-0.014,-0.863,0.552,-154.041,-33.313,-32.617,8.792,-2.636,0.337,-4.329,2.017,5.196,-146.012,20.288,29.334,16.127,10.295,22.889,-1.676,5.186,-5.307,24.109,-6.839,11.864,0.968,-0.216,0.102,-0.074,0.999,-0.027,0.0,0.022,0.999,0.033,-0.014,-0.005,0.97,-0.235,-0.01,0.056,0.999,-0.032,-0.001,-0.019,0.999,0.027,0.017,0.016,0.874,-0.485,0.02,-0.013
568,5.68,567,11.34,31.276,-10.769,4.381,-25.708,-0.337,-4.159,6.686,-1.796,-3.048,29.209,-5.028,7.514,-24.197,9.709,-8.488,6.441,-2.263,-3.813,57.662,-2.669,-0.024,-0.163,-0.473,0.687,-0.079,-0.123,1.076,0.024,0.083,0.952,-0.243,-0.556,0.797,0.023,-0.116,1.137,-0.048,0.105,0.96,-0.03,-0.838,0.546,-151.303,-36.247,-33.606,11.952,-1.447,6.559,-5.146,1.267,5.128,-144.632,6.232,32.347,18.847,6.035,12.738,-2.744,3.48,-3.598,29.842,-7.427,12.103,0.965,-0.23,0.099,-0.075,0.999,-0.026,0.0,0.023,0.999,0.033,-0.014,-0.004,0.967,-0.247,-0.01,0.058,0.999,-0.03,-0.001,-0.018,0.999,0.027,0.017,0.016,0.876,-0.482,0.02,-0.011
569,5.69,567,11.34,29.35,-10.56,4.562,-27.301,-0.477,-4.276,6.533,-1.824,-3.136,27.358,-5.205,7.522,-25.949,9.264,-8.667,6.169,-2.315,-3.79,57.287,-2.606,0.105,-0.108,-0.48,0.667,-0.067,-0.134,1.066,0.022,0.071,0.949,-0.211,-0.515,0.79,0.005,-0.182,1.105,-0.085,0.049,0.942,-0.043,-0.823,0.538,-150.418,-30.754,-30.475,15.322,0.638,13.473,-5.292,-0.091,4.691,-145.476,0.025,28.278,22.63,0.437,-0.529,-7.356,2.615,-2.972,35.575,-7.601,12.607,0.962,-0.243,0.097,-0.075,0.999,-0.025,0.0,0.024,0.999,0.033,-0.014,-0.004,0.964,-0.26,-0.009,0.06,0.999,-0.028,-0.001,-0.018,0.999,0.026,0.018,0.016,0.877,-0.479,0.02,-0.01
570,5.7,568,11.36,27.354,-10.456,4.696,-28.945,-0.558,-4.292,6.319,-1.838,-3.279,25.421,-5.392,7.439,-27.738,8.924,-8.773,5.861,-2.324,-3.826,56.848,-2.529,0.232,-0.063,-0.528,0.631,-0.047,-0.136,1.057,0.012,0.065,0.948,-0.153,-0.507,0.75,-0.001,-0.198,1.087,-0.088,0.038,0.993,-0.045,-0.777,0.548,-151.901,-21.993,-24.542,18.562,2.07,17.621,-6.02,0.562,3.264,-147.522,-2.369,20.603,25.349,-1.338,-5.473,-7.781,-3.715,-1.858,41.372,-8.311,13.666,0.959,-0.256,0.095,-0.076,0.999,-0.023,0.0,0.025,0.999,0.033,-0.013,-0.004,0.96,-0.272,-0.01,0.062,0.999,-0.027,-0.001,-0.018,0.999,0.026,0.017,0.016,0.879,-0.476,0.02,-0.009
571,5.71,568,11.36,25.303,-10.46,4.761,-30.651,-0.588,-4.251,6.103,-1.884,-3.427,23.405,-5.599,7.264,-29.564,8.668,-8.859,5.552,-2.286,-3.858,56.36,-2.442,0.355,-0.02,-0.597,0.614,-0.024,-0.136,1.062,0.03,0.072,0.948,-0.106,-0.531,0.712,-0.028,-0.165,1.101,-0.057,0.057,0.965,-0.038,-0.736,0.527,-153.482,-13.207,-17.199,21.588,1.413,17.692,-5.867,0.897,2.641,-150.233,-5.657,12.652,28.25,-0.453,-4.602,-7.125,-6.607,-1.513,46.069,-9.395,13.67,0.955,-0.27,0.095,-0.076,0.999,-0.022,0.001,0.027,0.999,0.032,-0.013,-0.004,0.956,-0.285,-0.01,0.063,1.0,-0.024,-0.001,-0.019,0.999,0.025,0.017,0.016,0.881,-0.472,0.02,-0.007
572,5.72,569,11.38,23.2,-10.537,4.751,-32.417,-0.586,-4.197,5.833,-1.915,-3.567,21.317,-5.823,7.023,-31.421,8.484,-8.921,5.206,-2.226,-3.875,55.832,-2.343,0.474,-0.017,-0.629,0.623,-0.026,-0.136,1.062,0.034,0.064,0.94,-0.08,-0.576,0.667,-0.01,-0.138,1.096,-0.058,0.056,0.949,-0.031,-0.735,0.533,-155.115,-7.967,-9.798,24.305,-0.878,15.907,-6.387,1.413,1.866,-153.088,-8.464,7.472,30.636,0.345,-2.825,-8.484,-8.103,-1.312,50.095,-10.452,13.758,0.952,-0.283,0.095,-0.075,0.999,-0.02,0.001,0.028,0.999,0.032,-0.014,-0.003,0.952,-0.298,-0.012,0.064,1.0,-0.022,-0.001,-0.019,0.999,0.024,0.017,0.015,0.883,-0.468,0.02,-0.006
573,5.73,569,11.38,21.027,-10.668,4.679,-34.23,-0.578,-4.15,5.506,-1.905,-3.69,19.17,-6.043,6.745,-33.327,8.366,-8.971,4.847,-2.088,-3.882,55.26,-2.236,0.59,-0.036,-0.679,0.603,-0.042,-0.125,1.045,0.034,0.06,0.948,-0.061,-0.629,0.642,0.015,-0.13,1.078,-0.016,0.057,0.972,-0.033,-0.69,0.535,-157.852,-4.647,-4.654,27.438,-3.611,13.744,-7.641,3.156,1.747,-154.397,-9.762,4.792,32.933,0.224,-1.214,-9.006,-10.789,-0.926,54.425,-11.323,13.46,0.947,-0.296,0.095,-0.074,0.999,-0.018,0.001,0.029,0.999,0.031,-0.014,-0.003,0.948,-0.311,-0.013,0.065,1.0,-0.019,-0.001,-0.019,0.999,0.024,0.016,0.015,0.886,-0.464,0.02,-0.004
574,5.74,570,11.4,18.8,-10.833,4.586,-36.078,-0.582,-4.128,5.125,-1.846,-3.8,16.978,-6.263,6.449,-35.286,8.294,-9.027,4.471,-2.005,-3.88,54.661,-2.13,0.722,-0.084,-0.735,0.529,-0.048,-0.103,1.038,0.026,0.057,0.952,-0.052,-0.684,0.604,0.026,-0.115,1.08,-0.032,0.056,0.968,-0.029,-0.659,0.526,-160.946,-1.95,-2.39,29.285,-5.083,12.155,-8.053,3.392,1.678,-155.846,-10.212,5.359,34.994,-0.039,-0.298,-9.741,-9.882,-0.665,57.113,-11.288,15.361,0.943,-0.31,0.096,-0.073,0.999,-0.015,0.0,0.031,0.999,0.03,-0.013,-0.003,0.944,-0.324,-0.015,0.065,1.0,-0.017,-0.001,-0.019,1.0,0.023,0.015,0.015,0.888,-0.459,0.019,-0.003
575,5.75,570,11.4,16.528,-11.033,4.487,-37.977,-0.623,-4.147,4.751,-1.747,-3.9,14.721,-6.459,6.182,-37.269,8.216,-9.119,4.02,-1.921,-3.864,54.026,-2.016,0.85,-0.107,-0.75,0.521,-0.053,-0.096,1.035,0.01,0.052,0.949,-0.051,-0.714,0.582,0.006,-0.124,1.068,-0.043,0.033,0.955,-0.03,-0.626,0.503,-161.957,-0.296,-3.022,31.648,-6.316,10.648,-7.425,2.897,1.459,-158.599,-10.004,8.734,36.617,0.576,1.804,-10.414,-9.763,-0.095,60.589,-12.328,14.85,0.939,-0.323,0.097,-0.072,0.999,-0.013,0.0,0.031,0.999,0.029,-0.013,-0.003,0.939,-0.337,-0.016,0.066,1.0,-0.014,-0.001,-0.019,1.0,0.022,0.014,0.015,0.891,-0.454,0.019,-0.001
576,5.76,571,11.42,14.254,-11.3,4.382,-39.91,-0.714,-4.2,4.355,-1.645,-3.993,12.439,-6.593,5.982,-39.249,8.109,-9.318,3.566,-1.737,-3.79,53.376,-1.873,0.942,-0.131,-0.765,0.495,-0.045,-0.064,1.025,-0.005,0.044,0.952,-0.048,-0.727,0.562,0.01,-0.091,1.072,-0.012,0.029,0.972,-0.031,-0.589,0.537,-160.35,1.978,-5.961,33.638,-7.755,9.875,-6.873,2.165,1.369,-159.642,-8.879,12.93,37.917,3.567,8.661,-9.755,-11.429,0.645,62.107,-15.331,11.241,0.934,-0.337,0.098,-0.071,0.999,-0.01,0.0,0.032,1.0,0.029,-0.012,-0.003,0.934,-0.35,-0.017,0.067,1.0,-0.011,-0.001,-0.018,1.0,0.021,0.013,0.015,0.893,-0.449,0.018,0.0
577,5.77,571,11.42,11.985,-11.554,4.324,-41.844,-0.869,-4.273,3.988,-1.577,-4.087,10.145,-6.713,5.816,-41.208,7.92,-9.625,3.141,-1.551,-3.638,52.706,-1.743,1.054,-0.12,-0.746,0.502,-0.014,-0.033,1.019,0.021,0.072,0.96,-0.045,-0.732,0.535,0.0,-0.039,1.088,-0.038,0.053,0.968,-0.052,-0.554,0.514,-157.896,2.159,-9.888,35.249,-9.047,10.106,-6.927,0.285,1.443,-158.43,-7.109,17.567,38.721,7.91,16.571,-10.475,-11.163,0.737,64.183,-14.597,12.532,0.929,-0.35,0.099,-0.07,0.999,-0.007,-0.001,0.033,1.0,0.028,-0.012,-0.003,0.929,-0.364,-0.018,0.068,1.0,-0.008,0.0,-0.017,1.0,0.02,0.012,0.015,0.896,-0.444,0.018,0.001
578,5.78,572,11.44,9.719,-11.831,4.307,-43.745,-1.088,-4.338,3.624,-1.514,-4.198,7.874,-6.777,5.695,-43.181,7.673,-10.053,2.685,-1.305,-3.403,52.023,-1.596,1.162,-0.086,-0.726,0.501,-0.019,-0.05,1.003,0.022,0.056,0.933,-0.05,-0.732,0.525,0.022,-0.022,1.072,-0.02,0.042,0.947,-0.06,-0.53,0.478,-156.361,2.431,-14.608,36.587,-9.681,11.86,-5.834,-1.369,1.426,-154.676,-4.946,21.323,39.157,13.165,24.934,-11.376,-10.831,0.479,65.525,-16.903,11.557,0.924,-0.363,0.1,-0.07,0.999,-0.004,-0.001,0.034,1.0,0.028,-0.012,-0.003,0.924,-0.376,-0.019,0.07,1.0,-0.004,0.001,-0.014,1.0,0.02,0.011,0.015,0.899,-0.438,0.017,0.003
579,5.79,572,11.44,7.407,-12.129,4.327,-45.645,-1.346,-4.394,3.18,-1.451,-4.34,5.6,-6.808,5.611,-45.188,7.328,-10.579,2.171,-0.987,-3.1,51.321,-1.434,1.276,-0.026,-0.722,0.453,-0.014,-0.029,0.981,0.03,0.044,0.938,-0.034,-0.721,0.519,0.066,0.001,1.029,0.006,0.022,0.962,-0.05,-0.506,0.457,-159.032,2.723,-19.058,38.049,-10.015,14.274,-5.756,0.632,0.605,-153.04,-3.993,25.149,39.426,18.56,31.835,-11.172,-11.702,0.562,67.297,-18.446,12.096,0.918,-0.376,0.1,-0.071,0.999,-0.001,-0.002,0.036,1.0,0.027,-0.012,-0.003,0.918,-0.389,-0.019,0.072,1.0,-0.001,0.002,-0.012,1.0,0.019,0.01,0.015,0.901,-0.433,0.016,0.005
580,5.8,573,11.46,5.089,-12.39,4.422,-47.542,-1.685,-4.464,2.759,-1.353,-4.477,3.29,-6.85,5.492,-47.18,6.913,-11.149,1.647,-0.651,-2.757,50.589,-1.305,1.455,-0.002,-0.712,0.441,0.018,-0.035,0.951,0.043,0.045,0.955,-0.041,-0.713,0.506,0.066,0.029,1.011,-0.004,0.031,0.971,-0.045,-0.484,0.4,-157.733,2.215,-21.325,38.923,-11.421,12.775,-4.599,0.373,-0.281,-152.778,-2.733,27.224,39.368,21.957,35.545,-11.512,-9.701,0.344,71.699,-16.581,17.234,0.913,-0.389,0.1,-0.071,0.999,0.002,-0.003,0.037,1.0,0.027,-0.013,-0.003,0.913,-0.401,-0.02,0.074,1.0,0.003,0.003,-0.009,1.0,0.017,0.009,0.015,0.904,-0.427,0.016,0.007
581,5.81,573,11.46,2.77,-12.63,4.56,-49.458,-2.069,-4.597,2.375,-1.155,-4.565,0.923,-6.908,5.354,-49.141,6.462,-11.719,1.141,-0.315,-2.41,49.824,-1.202,1.675,-0.002,-0.691,0.448,0.016,-0.029,0.964,0.007,0.048,0.935,-0.037,-0.702,0.471,0.066,0.039,0.995,0.007,0.029,0.949,-0.043,-0.465,0.39,-155.528,1.905,-22.122,39.332,-14.071,6.68,-2.14,1.352,-1.249,-154.699,-2.608,29.164,39.327,23.566,36.279,-10.016,-8.479,0.839,75.305,-14.385,21.114,0.907,-0.402,0.101,-0.072,0.999,0.005,-0.004,0.037,1.0,0.027,-0.012,-0.003,0.907,-0.414,-0.02,0.076,1.0,0.006,0.005,-0.005,1.0,0.016,0.008,0.016,0.907,-0.421,0.016,0.009
582,5.82,574,11.48,0.484,-12.898,4.632,-51.448,-2.515,-4.796,1.927,-0.972,-4.588,-1.479,-6.914,5.284,-51.042,5.978,-12.219,0.652,0.006,-2.099,49.049,-1.055,1.831,0.002,-0.696,0.549,0.052,0.031,0.987,0.033,0.049,0.965,-0.025,-0.705,0.454,0.002,0.024,1.009,0.037,0.042,0.973,-0.068,-0.443,0.371,-150.706,-0.058,-21.057,39.366,-17.215,-0.418,-2.833,0.99,-2.062,-158.104,-2.948,29.543,39.281,23.497,32.338,-8.454,-6.944,0.817,77.244,-19.29,14.563,0.902,-0.414,0.101,-0.072,0.999,0.009,-0.006,0.037,1.0,0.026,-0.012,-0.003,0.901,-0.427,-0.02,0.078,1.0,0.01,0.007,-0.003,1.0,0.016,0.007,0.016,0.91,-0.415,0.015,0.011
583,5.83,574,11.48,-1.805,-13.229,4.72,-53.399,-3.009,-5.056,1.548,-0.74,-4.52,-3.879,-6.884,5.158,-52.93,5.517,-12.786,0.128,0.262,-1.743,48.263,-0.904,2.039,0.04,-0.722,0.468,0.089,0.029,1.011,0.036,0.069,0.946,-0.022,-0.717,0.473,0.071,0.076,0.994,-0.021,0.019,0.945,-0.093,-0.452,0.36,-150.798,4.157,-19.352,38.57,-21.385,-9.625,-1.685,0.078,-2.072,-156.377,-1.364,28.195,38.36,25.455,37.662,-9.388,-4.422,2.157,79.028,-19.884,19.749,0.896,-0.426,0.101,-0.073,0.999,0.012,-0.008,0.036,1.0,0.026,-0.013,-0.003,0.895,-0.439,-0.02,0.08,1.0,0.014,0.009,0.001,1.0,0.015,0.006,0.016,0.912,-0.409,0.014,0.013
584,5.84,575,11.5,-4.179,-13.588,4.779,-55.336,-3.543,-5.38,1.134,-0.397,-4.359,-6.26,-6.851,4.998,-54.895,5.076,-13.358,-0.364,0.574,-1.395,47.486,-0.784,2.276,0.047,-0.78,0.395,0.057,0.054,1.019,0.008,0.051,0.929,-0.013,-0.735,0.44,0.039,0.051,0.985,-0.002,0.006,0.947,-0.065,-0.433,0.329,-160.231,7.244,-17.982,37.654,-25.425,-19.184,-2.762,2.087,-2.117,-154.894,0.364,26.94,37.318,26.816,37.4,-7.325,-5.966,2.78,79.339,-16.443,23.291,0.89,-0.439,0.102,-0.073,0.999,0.016,-0.01,0.035,1.0,0.026,-0.012,-0.003,0.888,-0.451,-0.02,0.082,1.0,0.017,0.011,0.004,1.0,0.014,0.006,0.016,0.915,-0.402,0.014,0.015
585,5.85,575,11.5,-6.46,-14.128,4.742,-57.3,-4.093,-5.71,0.671,-0.1,-4.148,-8.604,-6.718,4.915,-56.798,4.679,-13.987,-0.832,0.886,-1.057,46.759,-0.589,2.441,0.001,-0.77,0.367,0.036,0.081,0.974,0.034,0.039,0.961,-0.01,-0.763,0.396,0.053,0.071,0.964,-0.002,-0.008,0.957,-0.052,-0.395,0.232,-154.794,17.637,-17.572,36.803,-27.929,-23.653,-3.763,2.294,-2.33,-157.385,2.741,25.519,36.376,28.343,35.43,-5.164,-5.244,2.214,74.573,-23.24,16.736,0.883,-0.451,0.103,-0.074,0.999,0.019,-0.012,0.033,1.0,0.026,-0.012,-0.003,0.882,-0.464,-0.02,0.084,1.0,0.02,0.013,0.007,1.0,0.013,0.005,0.016,0.918,-0.397,0.013,0.018
586,5.86,576,11.52,-8.822,-14.649,4.717,-59.206,-4.664,-6.01,0.295,0.256,-3.912,-11.022,-6.613,4.807,-58.667,4.276,-14.643,-1.283,1.198,-0.743,45.916,-0.48,2.614,-0.011,-0.757,0.366,0.04,0.08,0.958,0.016,0.058,0.942,-0.007,-0.764,0.419,0.036,0.103,0.937,-0.005,0.017,0.956,-0.09,-0.461,0.36,-151.671,23.356,-18.54,35.774,-29.652,-26.068,-1.676,2.557,-2.086,-152.771,6.642,23.445,35.662,29.33,33.107,-3.352,-3.331,2.408,85.66,-16.332,16.289,0.877,-0.463,0.105,-0.075,0.999,0.023,-0.015,0.03,1.0,0.026,-0.012,-0.004,0.875,-0.476,-0.02,0.085,1.0,0.024,0.015,0.01,1.0,0.013,0.005,0.016,0.921,-0.39,0.013,0.019
