molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z
921,9.21,536,10.72,17.4,-6.28,-13.062,64.284,-8.95,7.823,2.387,7.041,-2.195,18.265,-6.952,-7.82,-0.492,4.397,-3.586,72.886,4.228,2.56,64.083,-5.359,13.58,-0.502,0.279,0.9,-0.132,0.537,1.314,-0.484,0.276,1.134,0.467,0.314,1.038,0.378,0.222,1.057,-0.074,-1.446,0.743,0.737,0.648,1.097,16.895,6.355,-13.711,-74.109,-10.777,20.618,15.305,11.005,41.993,9.094,-6.201,16.825,6.918,-12.924,16.038,-65.773,9.534,7.887,-69.061,44.315,-36.582,0.997,0.057,-0.044,-0.027,0.988,-0.077,-0.065,0.116,0.99,-0.104,-0.009,0.089,0.995,0.082,0.056,0.027,0.995,-0.084,0.008,-0.045,0.803,-0.594,-0.016,0.04,0.992,-0.085,0.044,-0.079
922,9.22,537,10.74,17.267,-6.752,-13.539,64.093,-9.06,8.037,1.406,7.104,-2.008,18.328,-7.192,-7.597,-1.207,4.874,-4.108,73.488,4.178,2.51,64.111,-5.913,13.778,-0.083,0.069,0.951,-0.23,0.436,0.959,-0.332,0.137,0.985,0.052,0.01,1.0,0.474,-0.032,0.995,-0.117,-1.512,0.633,0.931,0.535,0.985,12.846,-25.697,-5.094,-82.317,1.153,26.802,12.544,6.494,47.061,9.89,26.838,-2.258,-0.531,-1.687,19.471,-62.056,7.355,-1.738,-70.095,46.074,-32.12,0.997,0.058,-0.046,-0.027,0.987,-0.084,-0.066,0.118,0.99,-0.103,-0.008,0.093,0.995,0.083,0.058,0.027,0.996,-0.084,0.008,-0.043,0.8,-0.598,-0.016,0.039,0.991,-0.091,0.048,-0.082
923,9.23,537,10.74,17.248,-7.226,-13.816,63.319,-9.01,8.254,0.514,6.892,-2.032,18.464,-7.3,-7.372,-1.824,5.216,-4.619,73.575,4.144,2.485,63.614,-6.539,13.967,0.325,-0.168,0.988,-0.344,0.391,1.125,-0.139,0.021,0.811,-0.377,-0.156,0.997,0.559,-0.129,1.051,-0.11,-1.506,0.504,1.012,0.358,1.107,15.909,-38.934,0.967,-86.586,15.019,30.894,-1.237,-6.52,28.887,7.181,27.469,-5.37,-11.138,16.393,21.987,-10.286,3.159,-4.103,-72.378,50.078,-28.961,0.997,0.059,-0.049,-0.027,0.986,-0.091,-0.065,0.12,0.99,-0.103,-0.008,0.096,0.994,0.083,0.061,0.026,0.996,-0.085,0.009,-0.041,0.8,-0.599,-0.016,0.039,0.99,-0.097,0.052,-0.085
924,9.24,538,10.76,17.56,-7.367,-13.903,62.019,-8.865,8.42,-0.207,6.408,-2.28,18.699,-7.108,-7.28,-2.451,5.518,-5.004,73.175,4.085,2.512,62.582,-7.269,14.098,0.227,-0.02,1.007,-0.18,0.058,0.868,-0.017,-0.047,0.858,-0.184,0.064,1.042,0.523,-0.098,1.143,-0.084,-1.374,0.727,0.681,0.07,1.108,25.568,-26.255,-4.873,-88.251,26.403,26.581,-19.622,-20.484,0.203,11.473,8.625,-3.643,-16.416,30.927,14.08,37.727,4.01,-0.619,-79.513,60.435,-23.824,0.996,0.061,-0.052,-0.028,0.986,-0.099,-0.063,0.121,0.99,-0.104,-0.01,0.096,0.994,0.084,0.062,0.026,0.995,-0.086,0.012,-0.041,0.802,-0.596,-0.016,0.039,0.989,-0.103,0.058,-0.087
925,9.25,538,10.76,18.109,-7.222,-13.79,60.805,-8.858,8.717,-0.766,5.97,-2.839,18.95,-6.936,-7.333,-3.147,5.858,-5.249,72.798,4.003,2.5,61.529,-8.106,14.193,-0.096,0.176,0.963,-0.047,-0.093,1.12,0.083,-0.165,1.017,0.164,0.244,1.01,0.267,-0.09,1.124,-0.053,-1.344,0.631,0.203,-0.119,1.135,28.113,-19.966,-4.451,-84.884,10.546,34.791,-30.635,-28.974,-23.356,12.432,12.732,-6.982,-15.919,34.087,-2.657,35.555,6.61,-4.035,-85.484,67.962,-25.611,0.996,0.064,-0.053,-0.028,0.985,-0.107,-0.063,0.124,0.99,-0.106,-0.013,0.094,0.994,0.085,0.063,0.026,0.995,-0.087,0.015,-0.041,0.804,-0.594,-0.015,0.038,0.988,-0.11,0.064,-0.089
926,9.26,539,10.78,18.663,-7.134,-13.551,59.556,-9.057,9.064,-1.313,5.691,-3.522,19.144,-6.914,-7.423,-3.946,6.178,-5.42,72.393,3.899,2.492,60.333,-8.96,14.261,-0.012,0.192,0.94,0.146,-0.168,1.032,0.242,-0.354,1.011,-0.021,0.163,0.985,0.022,-0.196,1.073,0.013,-1.34,0.506,-0.211,-0.181,1.015,24.878,-31.785,1.423,-89.258,-3.773,39.244,-31.915,-31.622,-32.425,9.924,26.926,-13.592,-15.205,36.066,-12.04,38.483,9.014,-2.586,-97.061,62.11,-28.494,0.996,0.066,-0.056,-0.028,0.983,-0.114,-0.064,0.127,0.99,-0.109,-0.017,0.092,0.994,0.085,0.065,0.025,0.995,-0.088,0.017,-0.042,0.806,-0.591,-0.015,0.038,0.986,-0.118,0.07,-0.092
927,9.27,539,10.78,19.117,-7.15,-13.231,58.173,-9.394,9.331,-1.96,5.447,-4.107,19.368,-6.829,-7.475,-4.814,6.19,-5.681,71.954,3.689,2.533,58.921,-9.562,14.261,0.277,0.148,0.927,0.638,-0.196,1.048,0.353,-0.487,0.998,-0.264,0.107,0.959,-0.092,-0.273,1.049,0.013,-1.33,0.474,-0.458,-0.105,0.947,19.216,-37.711,7.675,-97.763,-4.013,27.169,-30.875,-30.598,-34.708,10.218,27.345,-13.928,-17.217,42.305,-6.317,42.566,19.568,2.9,-108.537,42.772,-32.032,0.996,0.067,-0.06,-0.027,0.982,-0.123,-0.065,0.129,0.99,-0.111,-0.02,0.089,0.994,0.086,0.067,0.023,0.995,-0.09,0.021,-0.043,0.808,-0.588,-0.013,0.037,0.985,-0.127,0.074,-0.094
928,9.28,540,10.8,19.565,-7.06,-12.911,56.585,-9.567,9.565,-2.745,4.999,-4.635,19.625,-6.617,-7.514,-5.882,5.883,-6.018,71.473,3.396,2.577,57.181,-9.902,14.196,0.352,0.178,0.881,0.897,-0.206,0.979,0.365,-0.515,1.001,-0.211,0.172,0.934,-0.136,-0.271,1.061,-0.094,-1.412,0.581,-0.52,-0.059,0.839,16.322,-24.729,5.093,-110.592,20.146,20.496,-29.147,-27.062,-36.376,10.54,18.843,-12.817,-17.988,45.437,-2.593,46.966,26.856,0.214,-128.964,15.663,-37.659,0.995,0.069,-0.062,-0.027,0.981,-0.132,-0.065,0.129,0.99,-0.114,-0.023,0.086,0.994,0.087,0.069,0.022,0.995,-0.091,0.025,-0.044,0.811,-0.584,-0.011,0.036,0.983,-0.138,0.076,-0.097
929,9.29,540,10.8,19.963,-6.922,-12.673,54.718,-9.341,9.73,-3.746,4.265,-5.035,19.89,-6.373,-7.588,-7.153,5.344,-6.335,70.941,3.141,2.558,55.141,-10.102,14.134,0.216,0.193,0.897,0.846,-0.259,0.958,0.265,-0.547,1.034,-0.132,0.192,0.945,-0.12,-0.276,1.055,-0.184,-1.46,0.635,-0.394,-0.095,0.806,12.44,-10.128,2.417,-127.183,56.968,17.714,-23.683,-19.101,-28.113,8.965,13.326,-13.017,-16.003,42.003,-6.752,52.236,22.467,-6.819,-147.901,-10.148,-42.401,0.995,0.07,-0.063,-0.027,0.979,-0.144,-0.061,0.129,0.989,-0.116,-0.025,0.084,0.993,0.088,0.071,0.021,0.994,-0.093,0.029,-0.045,0.814,-0.58,-0.009,0.034,0.981,-0.151,0.077,-0.099
930,9.3,541,10.82,20.223,-6.9,-12.607,52.616,-8.794,9.826,-4.979,3.333,-5.161,20.106,-6.258,-7.717,-8.632,4.706,-6.507,70.351,2.916,2.514,52.827,-10.203,14.001,0.116,0.186,0.936,0.672,-0.432,0.927,0.217,-0.529,1.082,-0.146,0.198,0.956,-0.096,-0.302,1.087,-0.16,-1.476,0.617,-0.252,-0.31,0.843,8.042,-6.03,2.083,-138.564,88.388,14.012,-12.956,-6.826,-6.788,8.358,14.335,-12.422,-12.077,34.476,-14.732,57.96,19.177,-9.685,-163.443,-28.191,-38.088,0.995,0.071,-0.064,-0.027,0.978,-0.157,-0.055,0.129,0.989,-0.117,-0.026,0.083,0.993,0.089,0.072,0.02,0.994,-0.094,0.032,-0.046,0.817,-0.576,-0.008,0.033,0.978,-0.166,0.075,-0.101
931,9.31,541,10.82,20.289,-7.084,-12.722,50.232,-8.025,9.753,-6.469,2.286,-4.857,20.192,-6.237,-7.905,-10.302,4.084,-6.462,69.647,2.703,2.474,50.242,-10.27,13.738,0.166,0.207,0.897,0.616,-0.583,1.051,0.187,-0.54,1.068,-0.143,0.132,0.951,-0.142,-0.375,1.067,-0.11,-1.396,0.606,-0.218,-0.496,0.854,4.757,-4.685,3.159,-150.484,112.919,-0.605,0.438,5.923,18.132,7.561,15.339,-12.476,-7.025,26.801,-23.674,68.948,17.713,-8.935,-175.901,-33.228,-25.835,0.995,0.072,-0.064,-0.026,0.976,-0.171,-0.048,0.126,0.989,-0.117,-0.026,0.085,0.993,0.089,0.074,0.019,0.994,-0.095,0.035,-0.048,0.82,-0.571,-0.007,0.031,0.975,-0.181,0.074,-0.101
932,9.32,542,10.84,20.149,-7.338,-12.936,47.606,-7.072,9.564,-8.176,1.129,-4.243,20.251,-6.266,-8.12,-12.049,3.551,-6.344,68.829,2.483,2.417,47.503,-10.387,13.411,0.176,0.132,0.921,0.372,-0.581,0.897,0.211,-0.609,1.076,-0.226,0.136,0.962,-0.213,-0.391,1.063,-0.075,-1.32,0.574,-0.1,-0.548,0.816,-0.509,-1.308,2.83,-159.772,131.915,-14.329,12.022,12.868,30.374,6.078,12.257,-11.049,-4.484,21.51,-27.179,80.215,18.153,-10.477,-180.273,-26.988,-21.053,0.995,0.072,-0.065,-0.026,0.974,-0.186,-0.039,0.122,0.989,-0.117,-0.024,0.087,0.993,0.089,0.075,0.018,0.993,-0.095,0.036,-0.051,0.824,-0.565,-0.006,0.03,0.972,-0.197,0.073,-0.102
933,9.33,542,10.84,19.923,-7.532,-13.106,44.816,-6.023,9.46,-10.043,-0.082,-3.672,20.317,-6.283,-8.329,-13.764,3.142,-6.256,67.913,2.28,2.298,44.751,-10.632,13.047,0.159,0.14,0.93,0.098,-0.513,0.784,0.263,-0.555,1.04,-0.209,0.211,0.919,-0.27,-0.348,1.102,-0.054,-1.252,0.591,-0.137,-0.504,0.873,-1.98,2.499,2.0,-165.089,135.785,-11.381,20.848,13.272,24.831,6.227,9.487,-7.96,-1.917,18.415,-24.205,89.813,16.398,-16.226,-173.671,-17.257,-19.538,0.995,0.071,-0.065,-0.026,0.972,-0.202,-0.029,0.119,0.989,-0.115,-0.023,0.089,0.993,0.09,0.076,0.018,0.993,-0.096,0.038,-0.053,0.829,-0.559,-0.005,0.028,0.969,-0.212,0.073,-0.102
934,9.34,543,10.86,19.696,-7.624,-13.143,41.974,-5.074,9.389,-11.959,-1.195,-3.196,20.363,-6.153,-8.442,-15.5,2.764,-6.266,66.94,2.073,2.139,41.952,-10.909,12.617,0.154,0.174,0.939,-0.082,-0.603,0.817,0.215,-0.453,1.001,-0.072,0.238,0.944,-0.223,-0.333,1.138,-0.03,-1.205,0.62,-0.275,-0.466,0.801,-3.922,3.648,2.519,-167.045,122.181,-15.326,23.237,10.382,9.776,4.634,4.723,-7.169,1.809,18.788,-11.86,95.456,16.952,-19.603,-174.207,-15.565,-17.54,0.995,0.071,-0.065,-0.026,0.969,-0.217,-0.021,0.115,0.989,-0.114,-0.022,0.09,0.993,0.09,0.077,0.017,0.993,-0.096,0.04,-0.054,0.834,-0.552,-0.005,0.026,0.966,-0.227,0.073,-0.102
935,9.35,543,10.86,19.433,-7.616,-13.023,39.12,-4.334,9.256,-13.856,-2.069,-2.786,20.286,-6.124,-8.496,-17.373,2.336,-6.19,65.915,1.847,1.96,38.979,-11.059,12.03,0.183,0.11,0.949,-0.175,-0.841,0.687,0.086,-0.556,1.045,-0.161,0.175,0.978,-0.209,-0.476,1.106,-0.025,-1.203,0.668,-0.352,-0.628,0.717,-8.95,6.192,1.428,-166.499,102.271,-27.414,21.62,8.729,-8.847,2.305,8.099,-6.545,8.086,15.617,-7.18,100.677,19.019,-21.435,-182.006,-26.627,-7.37,0.995,0.07,-0.065,-0.025,0.966,-0.233,-0.014,0.11,0.989,-0.112,-0.021,0.089,0.993,0.09,0.078,0.017,0.993,-0.095,0.041,-0.055,0.839,-0.544,-0.004,0.023,0.962,-0.243,0.072,-0.101
936,9.36,544,10.88,19.134,-7.513,-12.808,36.225,-3.81,9.08,-15.762,-2.735,-2.434,20.169,-6.079,-8.506,-19.363,1.877,-6.169,64.778,1.591,1.774,35.81,-11.151,11.396,0.19,0.134,0.945,-0.11,-1.019,0.738,0.047,-0.567,1.062,-0.293,0.17,0.917,-0.293,-0.467,1.124,0.023,-1.169,0.703,-0.23,-0.803,0.684,-11.945,9.875,-0.504,-162.535,83.269,-35.942,25.739,6.498,-21.801,0.551,9.563,-4.517,12.165,16.114,0.165,111.946,22.17,-21.329,-188.612,-27.297,-6.093,0.995,0.069,-0.064,-0.025,0.963,-0.247,-0.01,0.105,0.99,-0.11,-0.021,0.087,0.993,0.09,0.079,0.016,0.993,-0.094,0.043,-0.055,0.844,-0.536,-0.003,0.021,0.958,-0.259,0.072,-0.099
937,9.37,544,10.88,18.815,-7.264,-12.485,33.253,-3.374,8.959,-17.734,-3.347,-2.231,20.022,-5.847,-8.44,-21.431,1.41,-6.263,63.561,1.32,1.558,32.53,-11.244,10.718,0.166,0.183,0.956,-0.062,-1.039,0.754,0.013,-0.553,1.147,-0.23,0.232,0.881,-0.3,-0.457,1.174,0.029,-1.059,0.704,-0.042,-0.984,0.619,-14.45,15.445,-2.204,-163.521,75.79,-34.817,30.876,2.39,-36.642,-1.777,-1.003,-2.572,17.587,19.753,11.864,120.027,23.883,-24.155,-191.235,-22.676,-4.802,0.995,0.068,-0.063,-0.026,0.96,-0.262,-0.005,0.101,0.99,-0.108,-0.021,0.084,0.993,0.09,0.079,0.016,0.993,-0.093,0.045,-0.054,0.85,-0.527,-0.003,0.018,0.953,-0.276,0.071,-0.098
938,9.38,545,10.9,18.383,-6.868,-12.098,30.123,-2.985,8.878,-19.875,-3.97,-2.108,19.811,-5.463,-8.278,-23.555,1.054,-6.401,62.269,1.033,1.325,29.185,-11.371,9.92,0.053,0.124,0.926,-0.068,-1.027,0.645,-0.026,-0.62,1.154,-0.132,0.202,0.948,-0.239,-0.517,1.187,-0.002,-1.047,0.769,-0.076,-1.027,0.65,-17.696,17.567,-2.721,-172.249,74.789,-33.202,38.522,-1.254,-45.918,-5.778,-6.928,-2.807,23.808,21.068,23.372,127.325,25.485,-25.778,-191.423,-13.94,5.381,0.996,0.067,-0.061,-0.026,0.956,-0.277,-0.001,0.096,0.991,-0.105,-0.021,0.08,0.993,0.09,0.078,0.016,0.993,-0.091,0.047,-0.053,0.856,-0.517,-0.002,0.015,0.949,-0.292,0.072,-0.096
939,9.39,545,10.9,17.807,-6.535,-11.66,26.894,-2.573,8.765,-22.247,-4.598,-1.932,19.45,-5.078,-8.068,-25.849,0.835,-6.519,60.988,0.772,1.062,25.784,-11.556,8.987,0.142,0.113,0.939,-0.068,-0.987,0.672,-0.067,-0.701,1.124,-0.145,0.178,0.978,-0.208,-0.549,1.2,-0.006,-0.988,0.738,-0.194,-1.041,0.519,-17.931,15.183,-1.316,-183.085,77.646,-37.778,49.588,-2.791,-49.48,-7.692,-6.682,-1.101,33.455,17.949,28.927,126.035,23.539,-28.175,-198.812,-7.648,15.88,0.996,0.065,-0.06,-0.026,0.952,-0.294,0.003,0.091,0.992,-0.1,-0.021,0.076,0.993,0.089,0.077,0.016,0.994,-0.088,0.049,-0.05,0.862,-0.507,-0.001,0.011,0.944,-0.309,0.073,-0.093
940,9.4,546,10.92,17.151,-6.134,-11.202,23.46,-2.189,8.62,-24.884,-5.238,-1.725,18.935,-4.817,-7.841,-28.328,0.729,-6.588,59.627,0.543,0.827,22.259,-11.739,8.017,0.185,0.158,0.844,-0.181,-0.898,0.544,-0.065,-0.683,1.18,-0.173,0.153,0.951,-0.223,-0.622,1.237,-0.011,-0.856,0.64,-0.254,-1.137,0.372,-16.273,19.611,0.944,-195.813,76.626,-37.691,62.751,-6.92,-50.058,-8.86,-5.732,-0.33,46.08,11.889,28.343,133.875,20.65,-25.116,-204.175,-4.409,22.49,0.996,0.064,-0.058,-0.026,0.947,-0.311,0.006,0.086,0.993,-0.095,-0.022,0.072,0.993,0.088,0.077,0.016,0.994,-0.084,0.05,-0.048,0.868,-0.497,-0.001,0.009,0.938,-0.326,0.075,-0.09
941,9.41,546,10.92,16.42,-5.549,-10.731,19.854,-1.863,8.424,-27.713,-5.874,-1.472,18.274,-4.61,-7.651,-30.985,0.707,-6.668,58.154,0.338,0.631,18.615,-11.949,7.141,0.052,0.187,0.834,-0.3,-0.936,0.422,-0.073,-0.576,1.161,-0.205,0.167,0.875,-0.27,-0.58,1.223,-0.016,-0.672,0.455,-0.225,-1.217,0.326,-15.165,28.892,4.935,-202.466,72.346,-38.904,74.481,-13.675,-49.099,-10.522,-8.859,-1.76,61.205,6.269,20.944,145.013,18.443,-21.152,-206.216,3.114,17.57,0.996,0.063,-0.056,-0.025,0.941,-0.328,0.01,0.081,0.993,-0.089,-0.023,0.068,0.993,0.087,0.077,0.015,0.995,-0.079,0.05,-0.047,0.874,-0.486,0.0,0.006,0.932,-0.343,0.078,-0.087
942,9.42,547,10.94,15.538,-4.902,-10.235,16.184,-1.649,8.297,-30.648,-6.44,-1.325,17.5,-4.444,-7.545,-33.81,0.729,-6.787,56.635,0.183,0.413,14.902,-12.235,6.339,0.049,0.105,1.018,-0.406,-0.962,0.416,-0.121,-0.541,1.172,-0.174,0.269,0.828,-0.253,-0.501,1.205,0.023,-0.693,0.613,-0.164,-1.275,0.335,-18.375,26.429,7.663,-206.788,57.35,-32.763,81.108,-20.372,-50.831,-10.933,-9.506,-0.018,74.684,2.043,13.144,149.475,14.352,-22.078,-208.919,10.393,9.243,0.996,0.061,-0.053,-0.025,0.935,-0.346,0.012,0.077,0.994,-0.082,-0.025,0.064,0.993,0.087,0.076,0.015,0.995,-0.073,0.05,-0.046,0.88,-0.474,0.0,0.004,0.926,-0.36,0.081,-0.085
943,9.43,547,10.94,14.525,-4.307,-9.693,12.53,-1.624,8.223,-33.692,-6.897,-1.31,16.572,-4.247,-7.447,-36.852,0.812,-6.954,55.153,0.048,0.201,11.132,-12.571,5.549,0.1,0.048,0.968,-0.477,-1.036,0.354,-0.165,-0.464,1.125,-0.084,0.259,0.874,-0.297,-0.591,1.246,0.056,-0.64,0.621,-0.076,-1.32,0.253,-20.133,20.415,11.241,-211.771,39.192,-26.242,87.893,-24.78,-52.135,-15.318,-13.381,-1.572,86.4,-0.928,10.322,145.709,13.216,-20.789,-218.531,18.265,6.77,0.997,0.059,-0.051,-0.024,0.929,-0.363,0.014,0.074,0.995,-0.074,-0.026,0.06,0.993,0.086,0.075,0.015,0.996,-0.065,0.05,-0.045,0.886,-0.463,0.0,0.002,0.918,-0.377,0.084,-0.084
944,9.44,548,10.96,13.51,-3.579,-9.12,8.798,-1.735,8.154,-36.82,-7.349,-1.44,15.483,-4.076,-7.375,-40.021,0.974,-7.188,53.626,-0.06,0.024,7.345,-12.988,4.799,0.187,0.14,0.943,-0.418,-1.095,0.394,-0.04,-0.35,1.012,-0.096,0.264,0.9,-0.298,-0.532,1.216,0.039,-0.493,0.464,0.036,-1.367,0.186,-20.331,28.528,11.022,-216.757,26.158,-20.717,92.713,-33.361,-56.703,-17.034,-13.087,-0.296,100.609,-2.68,8.534,150.199,11.093,-16.851,-216.836,29.675,6.838,0.997,0.057,-0.049,-0.023,0.922,-0.381,0.014,0.071,0.996,-0.066,-0.029,0.055,0.994,0.084,0.073,0.015,0.996,-0.057,0.05,-0.045,0.892,-0.451,0.001,0.0,0.911,-0.394,0.088,-0.083
945,9.45,548,10.96,12.437,-2.697,-8.505,4.93,-2.01,8.044,-40.035,-7.8,-1.736,14.22,-3.876,-7.235,-43.324,1.214,-7.619,52.032,-0.183,-0.066,3.479,-13.516,4.107,0.162,0.159,0.918,-0.288,-1.077,0.459,0.02,-0.335,1.013,-0.198,0.163,0.967,-0.251,-0.575,1.218,0.047,-0.493,0.472,0.102,-1.334,0.125,-25.996,36.127,10.105,-224.931,14.979,-14.324,94.901,-39.06,-62.704,-20.746,-14.48,-0.296,111.019,1.337,15.651,156.969,13.109,-7.561,-220.463,47.357,8.321,0.997,0.055,-0.046,-0.022,0.914,-0.4,0.013,0.07,0.997,-0.058,-0.032,0.05,0.994,0.083,0.072,0.015,0.997,-0.047,0.05,-0.044,0.899,-0.439,0.001,-0.001,0.903,-0.412,0.094,-0.082
946,9.46,549,10.98,11.317,-1.617,-7.703,1.061,-2.282,7.872,-43.265,-8.321,-2.212,12.814,-3.539,-6.991,-46.73,1.512,-8.359,50.444,-0.296,-0.11,-0.361,-14.237,3.451,0.11,0.166,0.936,-0.174,-1.007,0.456,0.071,-0.294,1.004,-0.247,0.099,0.989,-0.207,-0.579,1.191,0.011,-0.316,0.286,0.085,-1.269,0.097,-31.355,44.409,11.328,-225.462,15.226,-13.306,96.067,-45.501,-81.061,-23.404,-19.31,0.12,122.444,7.205,28.06,156.154,12.112,-3.013,-219.907,69.273,8.368,0.997,0.053,-0.042,-0.021,0.906,-0.418,0.013,0.069,0.997,-0.049,-0.036,0.044,0.994,0.08,0.071,0.015,0.997,-0.037,0.05,-0.042,0.905,-0.426,0.002,-0.002,0.894,-0.429,0.101,-0.082
947,9.47,549,10.98,10.137,-0.376,-6.62,-2.715,-2.425,7.588,-46.454,-8.985,-2.847,11.339,-3.028,-6.657,-50.286,1.783,-9.403,48.938,-0.396,-0.094,-4.193,-15.095,2.829,0.113,0.148,0.932,-0.126,-0.866,0.394,0.121,-0.238,0.987,-0.27,0.178,0.988,-0.184,-0.455,1.166,0.048,-0.358,0.35,0.034,-1.219,0.011,-37.76,47.813,13.4,-222.457,26.013,-16.672,93.865,-54.012,-107.714,-26.526,-29.502,4.359,130.225,12.779,42.622,148.65,11.813,4.294,-227.871,83.616,6.83,0.998,0.05,-0.038,-0.019,0.898,-0.436,0.013,0.067,0.998,-0.041,-0.041,0.035,0.994,0.078,0.068,0.016,0.998,-0.026,0.051,-0.039,0.91,-0.414,0.003,-0.002,0.885,-0.446,0.109,-0.083
948,9.48,550,11.0,8.886,0.936,-5.331,-6.534,-2.351,7.16,-49.635,-9.777,-3.451,9.79,-2.335,-6.182,-54.011,1.894,-10.65,47.406,-0.519,0.001,-8.187,-15.952,2.24,0.119,0.123,0.95,-0.078,-0.764,0.335,0.063,-0.217,1.008,-0.243,0.188,0.909,-0.209,-0.452,1.152,0.025,-0.243,0.147,-0.098,-1.134,0.003,-43.222,51.84,14.564,-221.109,47.765,-21.657,91.661,-58.834,-125.613,-30.48,-36.977,2.099,135.06,21.887,55.754,155.713,13.311,11.757,-241.818,85.881,4.709,0.998,0.046,-0.034,-0.018,0.889,-0.453,0.014,0.063,0.998,-0.033,-0.047,0.025,0.995,0.076,0.065,0.016,0.998,-0.014,0.052,-0.035,0.916,-0.402,0.004,-0.002,0.874,-0.464,0.118,-0.083
949,9.49,550,11.0,7.512,2.298,-3.853,-10.415,-1.936,6.623,-52.876,-10.71,-3.901,8.138,-1.438,-5.604,-57.947,1.738,-12.003,45.858,-0.633,0.139,-12.389,-16.723,1.676,0.132,0.089,0.964,0.042,-0.656,0.353,0.023,-0.167,0.974,-0.186,0.191,0.919,-0.207,-0.348,1.127,-0.004,-0.262,0.158,-0.24,-1.021,0.034,-50.134,55.375,16.662,-222.744,78.903,-26.261,90.675,-62.984,-140.072,-36.391,-48.749,2.596,141.06,29.466,67.009,157.64,11.059,15.3,-259.707,75.835,-2.207,0.999,0.042,-0.03,-0.016,0.88,-0.471,0.018,0.058,0.998,-0.024,-0.052,0.013,0.995,0.073,0.061,0.016,0.998,-0.001,0.055,-0.03,0.921,-0.39,0.006,-0.001,0.862,-0.483,0.126,-0.084
