molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
1182,11.82,662,13.24,-8.024,-4.487,-4.806,-92.302,7.715,-7.225,-92.83,11.878,-10.851,23.826,-4.558,-4.601,-5.836,-9.305,-10.592,-58.304,-11.659,-4.297,-57.723,-17.374,-6.887,0.109,0.118,0.962,0.032,0.291,1.029,-0.034,-0.01,1.121,0.001,-0.709,0.744,-0.305,0.065,0.93,-0.105,-0.973,-0.369,0.246,-0.947,-0.043,1.246,-27.15,-4.184,-70.231,2.464,-36.286,-53.871,-4.531,-12.557,-31.408,8.604,-1.628,-3.05,31.396,2.471,106.313,-89.495,27.94,146.116,111.381,-38.679,0.999,0.024,-0.021,-0.004,0.995,0.092,0.02,0.037,0.993,0.074,-0.053,-0.069,0.977,-0.208,0.031,-0.047,0.999,0.032,0.029,0.023,0.746,-0.646,0.15,-0.065,0.757,-0.645,-0.104,0.027
1183,11.83,662,13.24,-7.286,-4.93,-4.699,-90.029,8.254,-6.124,-91.035,12.392,-9.58,24.648,-4.704,-4.586,-5.389,-9.584,-10.929,-56.298,-10.86,-4.326,-55.327,-16.498,-6.772,0.184,0.152,0.929,-0.049,0.139,1.093,-0.054,-0.014,1.125,0.0,-0.703,0.719,-0.306,0.061,0.893,-0.092,-1.021,-0.306,0.088,-1.091,-0.084,-0.85,-27.121,-1.46,-70.778,12.064,-13.78,-52.239,-11.568,-35.36,-79.633,8.316,-4.861,0.13,19.01,-3.437,111.745,-80.015,30.152,141.178,113.853,-30.871,0.999,0.024,-0.024,-0.004,0.995,0.085,0.021,0.036,0.994,0.069,-0.053,-0.073,0.975,-0.215,0.032,-0.048,0.999,0.032,0.031,0.022,0.753,-0.639,0.146,-0.06,0.766,-0.635,-0.098,0.02
1184,11.84,663,13.26,-6.676,-5.355,-4.935,-87.835,8.653,-4.964,-89.207,12.922,-8.329,25.745,-4.861,-4.591,-4.975,-9.788,-11.389,-53.953,-10.249,-4.392,-52.686,-15.942,-6.438,0.186,0.164,0.908,-0.183,-0.124,1.189,-0.03,-0.015,1.074,0.025,-0.65,0.661,-0.274,0.086,0.906,-0.074,-1.056,-0.215,0.018,-1.154,-0.207,-7.259,-18.046,0.983,-66.897,23.733,21.328,-50.866,-17.302,-53.782,-107.151,7.345,-9.228,-1.15,6.973,-10.027,120.548,-58.807,30.066,141.546,84.139,-10.56,0.999,0.024,-0.025,-0.004,0.996,0.079,0.023,0.038,0.993,0.065,-0.054,-0.078,0.973,-0.224,0.032,-0.048,0.999,0.032,0.032,0.022,0.76,-0.631,0.143,-0.057,0.774,-0.626,-0.092,0.016
1185,11.85,663,13.26,-6.302,-5.748,-5.432,-85.8,8.936,-4.035,-87.353,13.451,-7.27,26.769,-4.987,-4.637,-4.611,-9.962,-11.925,-51.595,-9.938,-4.462,-50.163,-15.883,-5.935,0.2,-0.017,0.848,-0.14,-0.234,1.118,0.044,-0.049,1.018,0.021,-0.563,0.612,-0.151,0.06,0.931,-0.08,-1.033,-0.11,0.091,-1.124,-0.488,-15.282,-13.267,4.51,-57.146,29.343,49.601,-47.282,-22.241,-65.687,-99.551,5.007,-13.036,-1.979,-1.302,-14.689,132.764,-28.136,26.502,142.418,34.757,4.332,0.999,0.022,-0.027,-0.004,0.996,0.074,0.025,0.043,0.993,0.06,-0.055,-0.084,0.971,-0.233,0.033,-0.049,0.999,0.031,0.032,0.02,0.768,-0.622,0.142,-0.055,0.782,-0.617,-0.09,0.015
1186,11.86,664,13.28,-6.028,-5.987,-6.017,-83.669,9.236,-3.28,-85.453,13.957,-6.477,27.465,-5.065,-4.728,-4.294,-10.16,-12.464,-49.462,-9.908,-4.483,-47.827,-16.096,-5.435,0.382,-0.085,0.94,0.125,-0.268,0.98,0.126,0.036,0.951,0.014,-0.457,0.624,-0.1,0.058,0.97,-0.08,-1.035,-0.006,0.001,-0.986,-0.3,-21.693,-5.69,5.537,-54.366,25.087,59.213,-45.354,-25.111,-66.466,-66.758,2.998,-14.582,-4.551,-3.639,-15.562,145.597,-1.239,19.847,158.061,7.115,-3.839,0.999,0.02,-0.028,-0.004,0.996,0.069,0.026,0.048,0.993,0.056,-0.056,-0.09,0.969,-0.239,0.033,-0.051,0.999,0.031,0.032,0.019,0.776,-0.612,0.142,-0.055,0.79,-0.606,-0.089,0.016
1187,11.87,664,13.28,-5.667,-5.985,-6.405,-81.531,9.505,-2.802,-83.475,14.364,-6.01,27.829,-5.089,-4.867,-4.015,-10.341,-12.877,-47.545,-10.07,-4.427,-45.749,-16.411,-4.923,0.238,-0.075,0.943,0.206,-0.188,0.9,0.174,0.172,0.888,0.011,-0.426,0.643,-0.082,0.045,0.964,-0.081,-0.97,0.15,-0.06,-0.804,-0.095,-10.882,12.501,6.798,-49.714,17.242,42.889,-48.508,-21.793,-51.759,-33.533,0.693,-16.312,-7.173,-3.32,-14.135,158.75,16.68,11.999,164.781,-4.818,-9.806,0.999,0.019,-0.027,-0.003,0.996,0.064,0.027,0.052,0.992,0.052,-0.058,-0.095,0.968,-0.242,0.033,-0.052,0.999,0.03,0.032,0.018,0.784,-0.601,0.143,-0.058,0.799,-0.595,-0.09,0.017
1188,11.88,665,13.3,-5.261,-5.776,-6.486,-79.464,9.722,-2.665,-81.388,14.635,-5.862,28.106,-5.079,-5.045,-3.656,-10.401,-13.151,-45.623,-10.37,-4.291,-43.766,-16.76,-4.381,0.048,0.021,0.947,0.182,-0.023,0.865,0.148,0.136,0.94,0.034,-0.423,0.692,-0.009,0.02,0.965,-0.088,-0.887,0.204,-0.075,-0.853,0.042,-4.919,25.465,7.119,-45.638,10.207,13.802,-50.725,-15.727,-33.294,-25.477,-1.028,-18.861,-6.877,-5.874,-8.795,168.734,30.316,2.746,162.584,-10.422,-12.549,1.0,0.018,-0.024,-0.002,0.996,0.06,0.027,0.054,0.992,0.048,-0.059,-0.098,0.968,-0.244,0.032,-0.053,0.999,0.029,0.031,0.017,0.792,-0.59,0.144,-0.061,0.807,-0.583,-0.091,0.018
1189,11.89,665,13.3,-4.81,-5.571,-6.322,-77.383,9.925,-2.779,-79.181,14.727,-5.989,28.539,-5.078,-5.245,-3.232,-10.368,-13.276,-43.421,-10.745,-4.067,-41.558,-17.141,-3.778,-0.081,0.046,0.912,0.03,0.057,0.894,0.084,0.181,0.947,0.047,-0.435,0.793,0.034,0.031,0.998,-0.072,-0.864,0.285,-0.089,-0.948,0.066,-2.898,22.664,8.72,-42.01,7.705,-8.433,-52.494,-7.713,-14.819,-42.774,-0.946,-22.181,-4.895,-4.963,-4.262,179.536,39.179,-7.016,167.837,-13.461,-12.919,1.0,0.018,-0.022,-0.002,0.997,0.056,0.028,0.053,0.992,0.044,-0.059,-0.099,0.967,-0.248,0.032,-0.055,0.999,0.029,0.031,0.017,0.801,-0.577,0.146,-0.066,0.815,-0.572,-0.092,0.019
1190,11.9,666,13.32,-4.362,-5.499,-6.086,-75.266,10.206,-2.948,-76.887,14.677,-6.367,29.174,-5.097,-5.441,-2.725,-10.317,-13.25,-40.955,-11.19,-3.754,-39.066,-17.499,-3.124,-0.106,-0.008,0.928,-0.198,0.045,0.933,0.044,0.205,0.961,0.048,-0.445,0.888,0.026,0.064,0.987,-0.086,-0.845,0.292,-0.081,-1.002,0.028,0.85,17.701,9.768,-39.938,9.459,-14.29,-55.511,1.487,2.065,-64.567,-1.361,-23.87,-2.854,1.942,-1.423,186.377,46.791,-14.871,174.574,-12.378,-12.491,1.0,0.018,-0.02,-0.001,0.997,0.053,0.029,0.052,0.993,0.039,-0.058,-0.099,0.965,-0.253,0.031,-0.057,0.999,0.029,0.03,0.016,0.81,-0.564,0.147,-0.072,0.824,-0.559,-0.093,0.02
1191,11.91,666,13.32,-3.928,-5.516,-5.972,-73.134,10.566,-3.037,-74.529,14.581,-6.966,29.985,-5.094,-5.595,-2.165,-10.258,-13.07,-38.267,-11.744,-3.434,-36.35,-17.815,-2.459,-0.074,-0.009,0.992,-0.36,0.021,0.993,-0.012,0.253,1.007,0.021,-0.442,0.889,-0.024,0.12,0.945,-0.119,-0.798,0.339,0.091,-0.974,0.239,3.445,12.688,8.058,-38.333,13.748,-3.868,-56.891,10.597,18.78,-82.69,-6.041,-21.495,-3.129,7.79,0.611,190.347,52.228,-16.003,178.898,-15.61,-14.031,1.0,0.018,-0.019,0.0,0.997,0.049,0.03,0.052,0.993,0.035,-0.057,-0.098,0.963,-0.26,0.03,-0.059,0.999,0.029,0.031,0.016,0.818,-0.55,0.148,-0.078,0.832,-0.546,-0.094,0.021
1192,11.92,667,13.34,-3.542,-5.608,-5.999,-70.964,11.027,-3.102,-72.15,14.43,-7.815,31.007,-5.123,-5.647,-1.536,-10.112,-12.758,-35.333,-12.44,-2.977,-33.331,-18.166,-1.894,-0.007,0.028,0.949,-0.277,0.209,1.033,0.021,0.186,1.034,-0.009,-0.381,0.773,-0.008,0.138,0.91,-0.06,-0.776,0.339,0.302,-0.862,0.475,4.832,4.491,3.65,-35.594,13.853,5.9,-58.751,17.903,33.251,-104.601,-6.424,-14.028,-1.297,5.851,2.564,193.085,62.822,-18.579,185.079,-24.895,-17.937,1.0,0.019,-0.018,0.0,0.997,0.046,0.031,0.053,0.993,0.03,-0.055,-0.095,0.961,-0.269,0.03,-0.059,0.999,0.029,0.031,0.017,0.827,-0.536,0.151,-0.085,0.841,-0.533,-0.097,0.023
1193,11.93,667,13.34,-3.128,-5.721,-6.15,-68.882,11.446,-3.166,-69.629,14.28,-8.689,32.316,-5.18,-5.546,-0.886,-9.882,-12.329,-32.012,-13.108,-2.389,-30.156,-18.528,-1.443,0.116,0.065,0.913,0.085,0.302,0.997,0.179,-0.006,1.104,-0.067,-0.319,0.655,-0.019,0.074,0.962,0.063,-0.976,0.096,0.404,-0.69,0.526,5.529,1.632,-0.644,-39.163,11.801,14.191,-58.23,25.023,45.589,-132.836,-8.621,-2.715,-5.594,2.994,3.322,203.139,52.813,-17.554,175.574,-35.318,-16.405,1.0,0.019,-0.018,0.0,0.997,0.043,0.032,0.054,0.994,0.025,-0.052,-0.092,0.958,-0.28,0.03,-0.059,0.999,0.028,0.031,0.017,0.835,-0.521,0.152,-0.092,0.848,-0.519,-0.1,0.024
1194,11.94,668,13.36,-2.666,-5.78,-6.276,-66.96,11.826,-3.143,-67.103,14.108,-9.206,33.798,-5.253,-5.353,-0.353,-9.709,-11.91,-28.533,-13.475,-1.818,-27.054,-18.725,-1.122,0.162,0.066,0.944,0.137,0.263,0.908,0.197,-0.153,1.171,-0.079,-0.253,0.528,-0.104,0.025,0.985,-0.008,-1.069,0.028,0.354,-0.736,0.52,6.109,7.468,-2.098,-42.376,12.303,10.454,-54.661,26.507,43.136,-149.986,-8.451,4.657,-8.136,7.189,0.721,198.041,20.823,-8.438,153.623,-23.883,-15.472,1.0,0.02,-0.018,0.0,0.997,0.039,0.032,0.055,0.995,0.02,-0.05,-0.088,0.954,-0.292,0.03,-0.058,0.999,0.027,0.032,0.017,0.843,-0.507,0.151,-0.096,0.855,-0.507,-0.102,0.026
1195,11.95,668,13.36,-2.119,-5.734,-6.25,-65.096,12.086,-2.858,-64.76,13.931,-9.325,35.28,-5.346,-5.126,0.15,-9.512,-11.572,-25.25,-13.532,-1.354,-24.151,-18.54,-0.966,0.066,0.137,0.988,0.144,0.212,0.864,0.144,-0.115,1.064,-0.051,-0.201,0.412,-0.093,-0.035,0.925,-0.244,-0.966,0.135,0.344,-0.896,0.394,5.319,13.944,-1.279,-46.456,9.982,-3.579,-50.125,26.238,32.998,-150.438,-5.547,8.067,-4.124,6.019,-1.021,176.564,-7.63,1.268,137.969,14.873,-21.343,1.0,0.021,-0.017,0.0,0.997,0.035,0.033,0.055,0.995,0.015,-0.047,-0.085,0.95,-0.304,0.031,-0.057,0.999,0.027,0.033,0.017,0.851,-0.494,0.149,-0.098,0.861,-0.497,-0.102,0.024
1196,11.96,669,13.38,-1.573,-5.707,-6.15,-63.148,12.22,-2.296,-62.571,13.831,-9.296,36.645,-5.429,-4.93,0.73,-9.304,-11.342,-22.258,-13.552,-0.999,-21.382,-18.017,-0.841,0.039,0.159,0.939,0.107,0.203,0.929,0.127,-0.113,0.981,-0.021,-0.197,0.34,-0.092,-0.048,0.902,-0.476,-0.8,0.139,0.548,-0.845,0.364,1.136,11.829,-0.758,-49.833,10.666,-10.883,-51.165,23.157,21.063,-138.92,-4.366,6.162,3.568,0.586,-1.292,159.232,-8.827,5.161,135.259,50.123,-24.267,1.0,0.021,-0.016,0.0,0.997,0.031,0.033,0.054,0.995,0.01,-0.045,-0.084,0.947,-0.316,0.031,-0.056,0.999,0.027,0.033,0.017,0.858,-0.482,0.148,-0.099,0.868,-0.487,-0.099,0.021
1197,11.97,669,13.38,-1.112,-5.753,-6.063,-61.12,12.228,-1.55,-60.603,13.723,-9.032,37.833,-5.486,-4.784,1.33,-9.123,-11.208,-19.666,-13.44,-0.74,-18.79,-17.283,-0.654,0.048,0.066,0.932,0.034,0.125,1.038,0.192,-0.278,0.954,-0.024,-0.241,0.309,-0.083,-0.063,0.94,-0.417,-0.803,-0.062,0.58,-0.718,0.413,-11.023,8.575,-1.074,-54.269,14.811,-11.038,-48.506,19.032,7.357,-116.964,-6.728,1.508,10.212,-2.125,-4.522,138.766,-19.623,7.15,133.943,71.679,-19.606,1.0,0.02,-0.015,0.0,0.998,0.027,0.034,0.053,0.996,0.006,-0.043,-0.083,0.943,-0.325,0.032,-0.055,0.999,0.027,0.033,0.017,0.864,-0.472,0.146,-0.099,0.874,-0.477,-0.095,0.018
1198,11.98,670,13.4,-0.738,-5.708,-5.908,-59.138,12.076,-0.732,-58.794,13.532,-8.407,38.769,-5.491,-4.696,1.935,-8.981,-11.17,-17.52,-13.066,-0.598,-16.515,-16.363,-0.427,0.013,-0.048,0.986,-0.02,0.102,1.057,0.244,-0.204,0.896,-0.076,-0.297,0.324,-0.098,-0.042,0.972,-0.416,-0.803,0.24,0.411,-0.675,0.423,-13.922,13.148,1.741,-53.903,13.445,-15.648,-45.799,15.605,-4.215,-91.381,-9.511,-1.909,15.304,-4.351,-5.931,120.356,-47.075,9.469,127.42,88.245,-15.546,1.0,0.019,-0.014,0.0,0.998,0.022,0.035,0.052,0.996,0.002,-0.041,-0.084,0.941,-0.333,0.032,-0.054,0.999,0.028,0.033,0.016,0.869,-0.463,0.142,-0.098,0.88,-0.467,-0.089,0.014
1199,11.99,670,13.4,-0.217,-5.717,-5.693,-57.212,11.72,0.209,-57.095,13.252,-7.541,39.546,-5.479,-4.644,2.511,-8.958,-11.195,-15.637,-12.503,-0.485,-14.56,-15.209,-0.233,0.053,-0.012,0.958,-0.07,-0.036,0.998,0.179,-0.02,0.945,-0.116,-0.378,0.368,-0.125,0.05,0.988,-0.353,-0.815,0.434,0.093,-0.734,0.249,-5.476,7.585,0.002,-54.306,7.336,-21.837,-44.019,11.351,-15.188,-75.284,-9.786,-4.001,15.972,-1.192,-10.536,110.004,-65.785,6.53,114.96,109.632,-17.282,1.0,0.018,-0.014,0.0,0.998,0.017,0.035,0.051,0.996,-0.002,-0.04,-0.085,0.939,-0.339,0.031,-0.054,0.999,0.03,0.033,0.015,0.875,-0.455,0.136,-0.096,0.885,-0.458,-0.081,0.009
1200,12.0,671,13.42,0.314,-5.687,-5.366,-55.244,11.224,1.366,-55.396,12.784,-6.486,40.346,-5.495,-4.621,3.094,-8.903,-11.325,-13.727,-11.707,-0.317,-12.57,-13.771,-0.152,0.055,0.019,0.926,-0.171,-0.085,0.961,0.106,0.207,1.081,-0.086,-0.471,0.431,-0.05,0.12,0.98,-0.079,-0.89,0.5,-0.038,-0.731,0.262,-4.265,11.731,2.238,-52.349,3.949,-30.44,-45.808,6.102,-23.826,-77.103,-6.318,-6.586,15.613,-3.94,-8.852,111.988,-82.698,2.301,116.167,140.116,-29.462,1.0,0.018,-0.013,0.0,0.998,0.012,0.036,0.048,0.995,-0.006,-0.04,-0.087,0.936,-0.346,0.031,-0.054,0.999,0.031,0.032,0.014,0.88,-0.448,0.129,-0.094,0.891,-0.449,-0.071,0.002
1201,12.01,671,13.42,0.797,-5.644,-5.08,-53.264,10.69,2.667,-53.642,12.17,-5.414,41.246,-5.563,-4.626,3.666,-8.815,-11.5,-11.661,-10.794,-0.124,-10.458,-12.266,-0.146,0.036,0.018,0.953,-0.245,-0.117,0.969,0.022,0.282,1.164,-0.021,-0.54,0.523,0.052,0.191,0.951,0.046,-0.964,0.517,0.006,-0.741,0.425,-5.758,13.92,1.762,-50.898,5.922,-27.003,-45.468,8.268,-25.375,-86.97,-0.711,-9.228,15.69,-2.709,-6.276,117.687,-88.891,-2.931,117.963,151.145,-37.519,1.0,0.017,-0.012,0.001,0.998,0.007,0.036,0.046,0.995,-0.009,-0.038,-0.09,0.933,-0.353,0.031,-0.055,0.999,0.033,0.032,0.014,0.885,-0.439,0.121,-0.092,0.896,-0.44,-0.061,-0.006
1202,12.02,672,13.44,1.236,-5.538,-4.837,-51.389,10.176,3.809,-51.848,11.634,-4.445,42.137,-5.663,-4.653,4.178,-8.768,-11.823,-9.543,-10.035,0.055,-8.37,-10.962,-0.102,-0.02,0.027,0.99,-0.288,-0.101,1.034,-0.037,0.077,1.23,0.026,-0.517,0.621,0.079,0.2,0.968,-0.1,-0.978,0.615,-0.058,-0.854,0.357,-7.812,16.117,2.255,-46.629,7.017,-22.266,-46.089,6.512,-33.338,-90.857,4.86,-9.639,10.044,2.29,-0.565,124.899,-70.452,-4.792,117.233,134.451,-31.783,1.0,0.016,-0.01,0.001,0.998,0.003,0.037,0.044,0.995,-0.013,-0.037,-0.093,0.931,-0.361,0.031,-0.056,0.999,0.034,0.032,0.014,0.891,-0.431,0.114,-0.091,0.901,-0.431,-0.051,-0.013
1203,12.03,672,13.44,1.624,-5.44,-4.645,-49.566,9.659,4.689,-50.097,11.181,-3.68,42.959,-5.812,-4.671,4.593,-8.806,-12.062,-7.497,-9.394,0.189,-6.28,-9.957,0.036,-0.059,0.001,0.913,-0.246,-0.035,1.099,-0.121,-0.143,1.153,0.04,-0.459,0.714,-0.056,0.125,0.93,-0.214,-0.955,0.458,-0.179,-0.965,0.38,-4.96,13.414,2.402,-41.028,4.403,-16.995,-41.621,10.222,-25.754,-85.43,9.06,-9.377,1.816,14.404,-2.797,124.326,-55.058,-2.017,124.799,108.948,-19.67,1.0,0.016,-0.009,0.001,0.998,-0.001,0.037,0.043,0.995,-0.016,-0.036,-0.095,0.928,-0.367,0.032,-0.056,0.999,0.034,0.033,0.013,0.896,-0.421,0.109,-0.09,0.906,-0.421,-0.043,-0.018
1204,12.04,673,13.46,2.024,-5.303,-4.492,-47.784,9.049,5.393,-48.372,10.721,-3.182,43.756,-5.985,-4.679,4.914,-8.778,-12.099,-5.469,-8.828,0.299,-4.207,-9.11,0.255,-0.035,0.004,0.916,-0.163,-0.086,1.087,-0.319,-0.204,1.064,0.054,-0.481,0.694,-0.161,0.028,0.95,-0.4,-0.859,0.371,-0.338,-0.955,0.557,-1.861,10.69,1.555,-38.453,-1.618,-13.746,-40.295,17.095,-6.941,-82.902,11.868,-7.968,-3.179,14.966,-5.707,124.287,-45.964,-0.801,125.463,94.008,-9.326,1.0,0.015,-0.008,0.001,0.998,-0.004,0.037,0.042,0.995,-0.02,-0.034,-0.096,0.925,-0.374,0.033,-0.057,0.999,0.034,0.035,0.013,0.901,-0.412,0.104,-0.09,0.911,-0.411,-0.036,-0.021
1205,12.05,673,13.46,2.451,-5.128,-4.309,-46.042,8.474,5.878,-46.655,10.146,-2.956,44.708,-6.174,-4.621,5.344,-8.544,-11.891,-3.271,-8.237,0.427,-1.967,-8.436,0.462,-0.049,0.034,0.97,-0.152,-0.069,1.028,-0.251,-0.118,1.032,0.061,-0.552,0.582,-0.177,0.051,0.942,-0.355,-0.787,0.37,-0.287,-0.913,0.699,1.136,11.195,1.502,-36.488,-4.935,-16.616,-38.747,26.239,21.517,-96.294,13.562,-1.958,2.524,4.32,-1.36,125.288,-48.634,0.505,127.166,75.754,-5.093,1.0,0.015,-0.006,0.001,0.998,-0.008,0.037,0.04,0.995,-0.023,-0.031,-0.094,0.922,-0.381,0.034,-0.058,0.999,0.034,0.036,0.013,0.905,-0.403,0.1,-0.089,0.915,-0.4,-0.03,-0.024
1206,12.06,674,13.48,2.908,-5.047,-4.134,-44.367,8.032,6.061,-44.977,9.517,-2.906,45.763,-6.365,-4.469,5.849,-8.126,-11.469,-0.984,-7.596,0.562,0.344,-8.075,0.634,0.055,0.076,0.92,-0.089,-0.078,1.05,-0.113,-0.104,1.057,0.112,-0.609,0.485,0.006,0.058,0.951,-0.31,-0.711,0.461,-0.102,-0.868,0.589,2.865,4.169,-0.546,-35.285,-6.41,-17.501,-35.603,30.357,44.811,-104.24,12.625,5.607,7.047,-2.019,0.644,122.992,-54.402,5.45,126.941,44.139,1.185,1.0,0.016,-0.006,0.001,0.999,-0.011,0.036,0.039,0.995,-0.026,-0.028,-0.091,0.918,-0.39,0.036,-0.057,0.999,0.035,0.035,0.013,0.91,-0.394,0.095,-0.088,0.92,-0.39,-0.027,-0.025
1207,12.07,674,13.48,3.289,-4.916,-3.954,-42.725,7.67,6.079,-43.336,8.975,-2.766,46.708,-6.513,-4.25,6.34,-7.826,-11.078,1.172,-6.932,0.664,2.54,-7.851,0.762,0.033,0.03,0.928,-0.098,-0.097,1.093,-0.007,-0.183,1.18,0.142,-0.609,0.466,-0.08,0.158,0.959,-0.254,-0.697,0.519,-0.015,-0.833,0.58,-1.249,8.432,-0.297,-34.02,-7.779,-18.302,-31.998,24.235,44.126,-93.223,9.545,13.334,4.88,-1.587,3.716,120.599,-59.588,14.272,128.055,27.954,5.347,1.0,0.016,-0.006,0.001,0.999,-0.015,0.036,0.037,0.995,-0.029,-0.025,-0.087,0.915,-0.397,0.037,-0.056,0.999,0.036,0.035,0.013,0.915,-0.384,0.09,-0.086,0.924,-0.38,-0.025,-0.025
1208,12.08,675,13.5,3.564,-4.654,-3.688,-41.146,7.325,5.878,-41.775,8.409,-2.636,47.405,-6.595,-4.03,6.657,-7.575,-10.608,3.047,-6.295,0.753,4.514,-7.722,0.907,0.027,-0.023,0.979,-0.065,0.016,0.984,-0.009,-0.151,1.097,0.114,-0.588,0.525,-0.148,0.042,0.903,-0.061,-0.768,0.505,-0.053,-0.812,0.635,-2.206,12.36,1.911,-33.521,-12.501,-26.007,-27.33,25.427,45.26,-69.158,5.498,16.6,-1.702,4.617,-4.772,119.063,-58.363,19.043,131.142,13.61,9.298,1.0,0.015,-0.005,0.001,0.999,-0.017,0.034,0.035,0.996,-0.031,-0.022,-0.083,0.913,-0.403,0.039,-0.055,0.999,0.035,0.036,0.013,0.919,-0.375,0.085,-0.083,0.928,-0.37,-0.023,-0.025
1209,12.09,675,13.5,3.97,-4.38,-3.411,-39.492,6.994,5.613,-40.262,7.835,-2.472,47.921,-6.598,-3.837,6.945,-7.215,-10.195,4.709,-5.745,0.828,6.321,-7.599,1.068,0.032,0.034,0.995,-0.027,-0.119,1.012,-0.008,-0.073,1.016,0.092,-0.614,0.638,-0.113,-0.013,0.982,0.049,-0.769,0.589,-0.072,-0.714,0.739,0.472,13.765,1.631,-33.96,-13.817,-26.54,-28.098,25.118,38.374,-52.665,-1.285,15.398,-2.012,-3.797,-6.327,115.914,-54.223,19.832,130.59,5.631,9.941,1.0,0.015,-0.004,0.002,0.999,-0.021,0.033,0.033,0.996,-0.034,-0.019,-0.08,0.911,-0.407,0.039,-0.054,0.999,0.035,0.036,0.012,0.923,-0.367,0.08,-0.081,0.933,-0.359,-0.023,-0.024
1210,12.1,676,13.52,4.328,-4.075,-3.112,-37.942,6.753,5.276,-38.786,7.495,-2.267,48.368,-6.515,-3.623,7.373,-6.921,-9.967,6.29,-5.406,0.938,8.046,-7.467,1.148,0.052,0.142,0.939,-0.045,0.017,1.075,0.12,-0.086,1.081,0.027,-0.641,0.832,-0.012,0.104,0.97,-0.013,-0.732,0.677,-0.024,-0.655,0.723,2.499,14.944,-0.516,-30.172,-13.532,-31.213,-27.919,17.41,23.921,-46.43,-10.623,16.807,7.183,-11.376,0.227,114.72,-40.092,19.269,130.084,-0.863,6.224,1.0,0.016,-0.003,0.002,0.999,-0.023,0.031,0.03,0.996,-0.036,-0.018,-0.078,0.91,-0.41,0.039,-0.052,0.999,0.036,0.034,0.012,0.927,-0.358,0.077,-0.079,0.937,-0.349,-0.022,-0.023
