molab_frame,molab_time,video_frame,video_time,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z
2165,21.65,1167,23.34,-58.201,-3.677,-4.88,52.25,-4.436,-4.532,-3.6,-0.59,3.062,-4.588,0.736,1.074,-0.846,2.329,0.903,0.62,-6.479,7.854,-58.414,0.117,-6.285,-0.002,0.116,0.991,-0.01,-0.608,0.547,0.052,0.036,0.909,0.102,0.036,0.914,0.09,-0.767,0.541,-0.173,-0.753,0.586,0.116,0.081,1.064,-25.582,31.021,13.096,-13.156,-2.183,-13.3,9.708,14.515,-16.747,1.439,-29.495,12.228,87.909,14.745,1.103,113.579,17.87,-6.755,-39.314,-4.545,6.101,0.998,0.054,-0.017,-0.013,0.896,-0.441,0.017,-0.052,0.999,0.022,-0.022,0.013,0.999,0.003,-0.038,0.002,0.892,-0.449,-0.004,-0.05,0.897,-0.44,-0.004,0.034,0.999,0.042,-0.031,0.013
2166,21.66,1168,23.36,-56.845,-3.423,-4.64,52.345,-4.428,-4.663,-3.167,-0.717,2.701,-4.207,0.972,1.056,0.169,2.181,0.778,1.819,-6.143,8.102,-57.104,0.247,-6.521,-0.017,0.076,1.034,0.001,-0.636,0.569,-0.034,0.024,0.921,0.119,0.023,0.982,0.191,-0.768,0.548,-0.149,-0.752,0.623,0.141,0.057,1.065,-25.475,28.343,11.331,-12.047,-1.806,-14.26,17.551,13.465,-23.266,-3.137,-25.946,10.012,91.73,16.869,-2.375,110.811,14.432,-3.723,-39.262,-1.758,8.134,0.998,0.052,-0.014,-0.012,0.895,-0.442,0.017,-0.054,0.999,0.023,-0.02,0.011,0.999,0.002,-0.041,0.003,0.896,-0.441,-0.003,-0.051,0.902,-0.431,-0.002,0.033,0.999,0.039,-0.032,0.013
2167,21.67,1168,23.36,-55.467,-3.199,-4.41,52.423,-4.423,-4.807,-2.799,-0.834,2.432,-3.888,1.193,1.003,1.195,2.119,0.624,2.999,-5.793,8.346,-55.784,0.349,-6.626,0.01,0.084,1.018,0.014,-0.627,0.591,-0.031,0.061,0.992,0.107,-0.015,0.997,0.26,-0.809,0.538,-0.097,-0.711,0.619,0.137,0.093,1.015,-26.57,26.143,9.036,-10.38,-1.202,-14.962,7.693,12.357,-16.407,-4.219,-24.786,8.953,95.245,7.941,-0.567,110.427,15.626,-4.26,-39.403,-1.662,3.874,0.999,0.049,-0.011,-0.011,0.895,-0.442,0.016,-0.055,0.999,0.024,-0.019,0.01,0.999,0.002,-0.043,0.004,0.899,-0.434,-0.003,-0.052,0.906,-0.422,0.0,0.032,0.999,0.035,-0.032,0.014
2168,21.68,1169,23.38,-54.129,-2.999,-4.163,52.511,-4.424,-4.949,-2.447,-1.014,2.215,-3.459,1.388,0.895,2.232,2.131,0.418,4.13,-5.42,8.548,-54.43,0.464,-6.595,-0.002,0.053,0.988,0.026,-0.636,0.585,0.047,0.025,0.951,0.123,-0.028,0.902,0.137,-0.807,0.499,-0.063,-0.694,0.615,0.131,0.021,1.041,-27.191,24.033,6.947,-11.412,-0.505,-14.569,8.494,8.642,-13.959,3.389,-22.437,9.878,96.726,-0.226,3.546,104.855,18.573,-6.87,-39.717,-3.112,-0.67,0.999,0.046,-0.009,-0.01,0.895,-0.443,0.016,-0.056,0.999,0.025,-0.018,0.009,0.999,0.002,-0.045,0.005,0.903,-0.427,-0.004,-0.051,0.91,-0.414,0.001,0.031,0.999,0.032,-0.033,0.013
2169,21.69,1169,23.38,-52.805,-2.819,-3.933,52.641,-4.428,-5.079,-2.043,-1.204,2.012,-3.007,1.57,0.765,3.339,2.055,0.213,5.28,-5.027,8.721,-53.052,0.618,-6.612,-0.001,0.077,0.997,0.021,-0.649,0.592,0.052,0.033,0.928,0.177,-0.008,0.927,-0.005,-0.725,0.554,-0.082,-0.718,0.62,0.098,-0.009,1.083,-28.226,21.62,3.664,-15.652,-0.816,-13.944,12.188,7.536,-16.361,4.365,-19.009,10.941,98.829,5.102,0.817,105.062,19.574,-8.363,-38.263,-3.259,-1.912,0.999,0.044,-0.007,-0.01,0.894,-0.444,0.015,-0.057,0.999,0.026,-0.018,0.007,0.999,0.002,-0.047,0.006,0.907,-0.419,-0.004,-0.051,0.914,-0.406,0.003,0.03,0.999,0.028,-0.033,0.013
2170,21.7,1170,23.4,-51.512,-2.649,-3.722,52.779,-4.433,-5.206,-1.595,-1.311,1.844,-2.626,1.774,0.685,4.405,1.927,0.066,6.431,-4.624,8.865,-51.742,0.745,-6.703,-0.016,0.1,0.999,0.026,-0.653,0.601,0.035,0.087,0.914,0.107,0.003,1.022,0.095,-0.75,0.511,-0.099,-0.769,0.59,0.068,0.012,1.054,-28.685,19.769,0.07,-16.374,-0.612,-13.629,14.369,11.764,-16.552,-0.729,-19.884,7.034,94.877,12.308,-1.299,106.832,21.144,-9.216,-36.073,-3.164,-1.047,0.999,0.041,-0.005,-0.01,0.893,-0.445,0.014,-0.058,0.999,0.027,-0.017,0.006,0.999,0.002,-0.049,0.006,0.91,-0.412,-0.003,-0.052,0.917,-0.397,0.005,0.028,0.999,0.025,-0.034,0.013
2171,21.71,1170,23.4,-50.146,-2.474,-3.471,52.924,-4.44,-5.315,-1.182,-1.379,1.703,-2.252,1.895,0.64,5.519,1.76,-0.095,7.634,-4.187,8.938,-50.41,0.877,-6.814,-0.026,0.064,1.009,0.032,-0.657,0.6,-0.039,0.052,0.934,0.079,-0.004,0.947,0.093,-0.671,0.676,-0.016,-0.735,0.614,0.031,0.003,1.063,-27.619,18.691,-0.739,-17.143,-0.514,-11.713,12.339,11.05,-14.597,2.148,-13.728,5.077,94.147,16.083,2.527,112.579,25.327,-12.05,-34.263,-0.754,0.6,0.999,0.039,-0.003,-0.01,0.893,-0.446,0.014,-0.059,0.999,0.028,-0.015,0.004,0.999,0.002,-0.05,0.007,0.913,-0.404,-0.003,-0.052,0.921,-0.389,0.007,0.026,0.999,0.021,-0.034,0.013
2172,21.72,1171,23.42,-48.749,-2.292,-3.284,53.096,-4.443,-5.416,-0.8,-1.421,1.567,-1.837,2.069,0.593,6.594,1.567,-0.256,8.906,-3.828,9.026,-49.154,0.994,-6.958,-0.005,0.037,1.023,0.042,-0.685,0.623,-0.051,0.085,0.948,0.091,0.031,0.941,0.072,-0.746,0.618,0.009,-0.674,0.667,0.042,0.018,1.085,-25.393,18.189,1.642,-19.665,-1.054,-11.006,8.717,11.312,-11.707,3.114,-12.98,8.781,92.647,17.601,3.163,112.323,17.831,-7.64,-33.028,2.357,3.76,0.999,0.036,-0.001,-0.01,0.892,-0.448,0.014,-0.06,0.999,0.029,-0.014,0.004,0.999,0.003,-0.051,0.007,0.917,-0.396,-0.002,-0.053,0.925,-0.379,0.008,0.025,0.999,0.018,-0.033,0.013
2173,21.73,1171,23.42,-47.431,-2.199,-3.13,53.272,-4.442,-5.512,-0.428,-1.508,1.387,-1.442,2.275,0.573,7.714,1.345,-0.407,10.115,-3.454,9.191,-47.871,1.135,-7.121,-0.009,0.01,1.023,0.053,-0.687,0.625,0.034,0.079,0.949,0.101,0.008,0.94,0.031,-0.785,0.632,-0.101,-0.669,0.708,0.053,0.016,1.038,-23.488,18.295,3.21,-20.056,-1.386,-10.329,7.392,10.832,-14.796,3.587,-14.407,6.463,97.197,18.316,1.584,105.64,14.927,-2.887,-31.272,1.687,4.235,0.999,0.034,0.0,-0.009,0.891,-0.449,0.013,-0.06,0.999,0.03,-0.013,0.002,0.999,0.003,-0.053,0.008,0.92,-0.389,0.0,-0.053,0.928,-0.371,0.009,0.024,0.999,0.015,-0.033,0.013
2174,21.74,1172,23.44,-46.18,-2.135,-2.914,53.444,-4.438,-5.602,-0.118,-1.602,1.258,-1.089,2.452,0.537,8.866,1.109,-0.566,11.246,-3.021,9.28,-46.553,1.32,-7.275,0.013,-0.011,1.023,0.053,-0.702,0.624,0.07,0.056,0.949,0.122,0.0,0.99,-0.087,-0.725,0.618,-0.078,-0.692,0.677,0.051,-0.058,1.081,-23.001,17.144,0.96,-19.716,-1.648,-9.662,4.893,10.45,-12.199,2.664,-12.8,8.108,99.488,17.249,1.714,102.376,21.784,-7.897,-30.779,0.973,4.468,0.999,0.032,0.002,-0.009,0.891,-0.45,0.013,-0.061,0.999,0.031,-0.013,0.001,0.998,0.003,-0.054,0.009,0.923,-0.381,0.001,-0.054,0.932,-0.363,0.011,0.023,0.999,0.012,-0.033,0.014
2175,21.75,1172,23.44,-44.914,-2.066,-2.693,53.628,-4.435,-5.687,0.173,-1.589,1.166,-0.729,2.6,0.506,10.039,0.93,-0.738,12.396,-2.575,9.278,-45.264,1.468,-7.364,0.034,-0.014,1.02,0.052,-0.706,0.621,0.041,0.039,0.958,0.087,0.027,0.962,-0.082,-0.689,0.633,-0.013,-0.685,0.706,-0.03,-0.013,1.073,-23.537,14.146,-4.251,-20.73,-1.822,-9.218,5.239,16.255,-13.677,3.854,-14.469,7.672,100.288,10.769,3.813,103.939,25.827,-12.683,-28.582,-0.742,4.444,1.0,0.03,0.003,-0.01,0.89,-0.452,0.012,-0.062,0.999,0.031,-0.011,0.0,0.998,0.004,-0.055,0.009,0.926,-0.373,0.002,-0.054,0.935,-0.355,0.013,0.021,0.999,0.01,-0.033,0.014
2176,21.76,1173,23.46,-43.632,-2.01,-2.495,53.802,-4.425,-5.767,0.51,-1.457,1.109,-0.381,2.737,0.496,11.2,0.768,-0.917,13.55,-2.118,9.24,-43.981,1.593,-7.441,0.02,-0.01,1.036,0.046,-0.75,0.647,-0.022,0.063,0.95,0.093,0.034,0.921,-0.05,-0.65,0.672,-0.015,-0.655,0.73,-0.019,-0.018,1.081,-23.412,11.83,-8.318,-19.854,-2.496,-9.005,6.904,20.234,-13.942,2.823,-10.828,7.834,99.132,7.913,5.316,104.009,27.091,-14.144,-27.774,0.818,6.67,1.0,0.027,0.004,-0.01,0.889,-0.453,0.012,-0.062,0.999,0.031,-0.009,-0.001,0.998,0.004,-0.056,0.01,0.93,-0.365,0.002,-0.053,0.938,-0.346,0.015,0.019,0.999,0.007,-0.032,0.015
2177,21.77,1173,23.46,-42.37,-1.956,-2.332,53.954,-4.412,-5.833,0.768,-1.293,1.082,-0.127,2.879,0.538,12.266,0.639,-1.055,14.673,-1.682,9.19,-42.758,1.678,-7.542,0.007,-0.035,1.054,0.045,-0.747,0.651,-0.036,0.053,0.994,0.105,0.0,0.971,0.036,-0.663,0.606,-0.014,-0.68,0.711,0.046,-0.065,1.096,-22.143,11.359,-9.448,-17.581,-2.775,-7.462,1.253,23.649,-12.138,-1.563,-11.743,6.046,94.51,7.146,5.773,104.79,23.798,-14.149,-27.103,3.49,10.156,1.0,0.025,0.005,-0.011,0.888,-0.454,0.011,-0.063,0.999,0.031,-0.007,-0.002,0.998,0.004,-0.057,0.011,0.932,-0.357,0.003,-0.053,0.941,-0.338,0.016,0.017,0.999,0.004,-0.032,0.015
2178,21.78,1174,23.48,-41.105,-1.924,-2.192,54.095,-4.395,-5.887,0.968,-1.15,1.113,0.129,3.032,0.574,13.345,0.548,-1.207,15.792,-1.251,9.141,-41.526,1.787,-7.581,0.004,-0.001,1.01,0.043,-0.741,0.663,0.021,0.04,0.927,0.109,-0.036,0.977,0.056,-0.668,0.651,-0.022,-0.697,0.663,0.092,-0.06,1.073,-21.734,11.329,-9.582,-16.483,-3.111,-6.275,-1.713,26.103,-6.606,0.529,-14.842,5.556,96.812,3.589,9.256,105.605,22.621,-12.393,-25.929,1.87,9.139,1.0,0.023,0.006,-0.012,0.888,-0.456,0.011,-0.063,1.0,0.031,-0.005,-0.003,0.998,0.004,-0.058,0.011,0.935,-0.35,0.003,-0.052,0.944,-0.33,0.018,0.015,0.999,0.002,-0.032,0.016
2179,21.79,1174,23.48,-39.846,-1.879,-2.092,54.253,-4.377,-5.937,1.208,-0.968,1.129,0.426,3.2,0.553,14.467,0.449,-1.354,16.941,-0.85,9.093,-40.282,1.911,-7.573,-0.021,-0.02,1.036,0.047,-0.767,0.649,-0.01,0.082,0.927,0.132,-0.001,0.943,0.054,-0.647,0.716,0.028,-0.649,0.726,0.071,-0.034,1.094,-19.986,9.968,-10.356,-18.113,-3.308,-5.939,-1.78,26.297,-8.895,3.348,-14.371,6.533,98.85,4.879,10.139,105.664,20.806,-10.049,-24.293,-0.817,4.423,1.0,0.021,0.007,-0.013,0.887,-0.457,0.01,-0.063,1.0,0.031,-0.002,-0.003,0.998,0.004,-0.06,0.012,0.938,-0.342,0.003,-0.052,0.947,-0.321,0.019,0.013,0.999,-0.001,-0.032,0.016
2180,21.8,1175,23.5,-38.617,-1.819,-2.041,54.425,-4.358,-5.985,1.336,-0.767,1.189,0.713,3.331,0.492,15.578,0.331,-1.515,18.097,-0.496,9.063,-39.098,2.078,-7.518,-0.029,-0.033,1.06,0.045,-0.768,0.645,-0.034,0.051,0.978,0.14,0.034,0.963,0.04,-0.654,0.659,-0.015,-0.612,0.76,0.076,-0.029,1.092,-18.097,9.959,-9.862,-19.446,-3.66,-5.876,-7.335,27.332,-3.823,1.861,-14.267,6.876,97.297,4.673,10.782,104.322,16.07,-7.175,-21.093,-2.692,0.464,1.0,0.019,0.008,-0.014,0.887,-0.458,0.01,-0.064,1.0,0.03,0.001,-0.004,0.998,0.004,-0.061,0.012,0.941,-0.334,0.003,-0.051,0.95,-0.313,0.02,0.012,0.999,-0.003,-0.032,0.016
2181,21.81,1175,23.5,-37.46,-1.819,-2.004,54.591,-4.336,-6.035,1.468,-0.566,1.245,0.912,3.424,0.43,16.718,0.148,-1.663,19.195,-0.132,9.082,-37.909,2.282,-7.48,0.01,-0.02,1.017,0.046,-0.775,0.638,-0.019,0.062,0.927,0.122,0.0,0.956,0.011,-0.623,0.735,-0.067,-0.579,0.76,0.065,-0.033,1.047,-16.117,10.822,-7.986,-18.901,-3.912,-6.069,-6.493,26.205,-2.337,1.077,-11.347,4.111,100.408,8.554,8.196,98.969,13.272,-4.949,-18.263,-4.328,-2.056,1.0,0.017,0.009,-0.014,0.886,-0.459,0.009,-0.064,1.0,0.03,0.003,-0.004,0.998,0.004,-0.062,0.013,0.944,-0.326,0.004,-0.051,0.952,-0.305,0.022,0.011,0.999,-0.005,-0.033,0.016
2182,21.82,1176,23.52,-36.291,-1.816,-1.938,54.758,-4.311,-6.091,1.601,-0.391,1.277,1.097,3.527,0.36,17.841,0.006,-1.813,20.322,0.249,9.074,-36.745,2.434,-7.411,0.012,-0.033,1.04,0.049,-0.788,0.624,-0.011,0.089,0.946,0.137,-0.009,0.967,0.025,-0.607,0.729,-0.069,-0.579,0.834,0.043,-0.069,1.091,-14.354,10.667,-7.152,-18.919,-4.062,-6.521,-7.135,26.158,-4.169,0.59,-10.522,5.26,99.245,5.274,9.48,98.482,14.0,-7.404,-17.311,-4.074,-1.822,1.0,0.016,0.009,-0.015,0.885,-0.461,0.009,-0.064,1.0,0.03,0.005,-0.004,0.998,0.004,-0.064,0.013,0.947,-0.318,0.004,-0.05,0.955,-0.296,0.023,0.01,0.999,-0.006,-0.033,0.016
2183,21.83,1176,23.52,-35.207,-1.783,-1.878,54.908,-4.281,-6.145,1.72,-0.245,1.354,1.317,3.633,0.301,18.957,-0.159,-1.963,21.362,0.598,9.011,-35.59,2.587,-7.356,0.0,-0.002,1.03,0.054,-0.791,0.626,-0.004,0.074,0.923,0.113,0.014,0.967,0.017,-0.62,0.719,-0.043,-0.606,0.766,0.041,-0.053,1.082,-13.376,9.846,-9.812,-17.181,-4.447,-6.042,-7.209,23.655,-2.408,1.583,-14.715,5.472,100.22,6.706,10.111,95.775,14.04,-9.804,-15.711,-3.465,-0.671,1.0,0.014,0.01,-0.016,0.885,-0.462,0.008,-0.065,1.0,0.029,0.007,-0.004,0.998,0.004,-0.065,0.014,0.95,-0.31,0.004,-0.049,0.957,-0.289,0.024,0.009,0.999,-0.008,-0.033,0.016
2184,21.84,1177,23.54,-34.146,-1.7,-1.835,55.045,-4.246,-6.202,1.836,-0.099,1.418,1.497,3.747,0.272,20.055,-0.329,-2.086,22.38,0.922,8.934,-34.455,2.701,-7.341,-0.043,-0.019,1.018,0.06,-0.809,0.613,-0.018,0.065,0.941,0.117,0.007,0.947,0.063,-0.588,0.729,-0.028,-0.597,0.799,0.033,-0.054,1.073,-12.259,9.234,-10.401,-15.708,-4.51,-5.881,-6.411,23.661,-4.431,1.375,-13.796,4.918,99.361,8.413,9.203,94.465,11.935,-10.219,-13.95,-1.651,1.79,1.0,0.013,0.011,-0.017,0.884,-0.463,0.008,-0.065,1.0,0.029,0.01,-0.004,0.998,0.004,-0.066,0.014,0.952,-0.302,0.005,-0.049,0.959,-0.281,0.025,0.007,0.999,-0.009,-0.033,0.016
2185,21.85,1177,23.54,-33.075,-1.591,-1.802,55.164,-4.207,-6.26,1.906,0.049,1.471,1.659,3.904,0.275,21.153,-0.508,-2.187,23.411,1.213,8.856,-33.295,2.811,-7.362,-0.052,-0.036,1.046,0.052,-0.812,0.602,-0.068,0.039,0.953,0.164,-0.006,0.918,0.046,-0.56,0.754,-0.027,-0.581,0.842,0.066,-0.064,1.078,-10.595,9.654,-8.833,-14.008,-4.946,-6.273,-4.955,22.452,-3.785,0.336,-11.766,3.875,100.97,8.979,7.677,96.635,8.942,-9.062,-13.828,0.166,4.085,1.0,0.012,0.012,-0.017,0.884,-0.464,0.007,-0.065,1.0,0.029,0.012,-0.005,0.998,0.004,-0.067,0.014,0.955,-0.293,0.005,-0.049,0.962,-0.273,0.025,0.006,0.999,-0.011,-0.033,0.016
2186,21.86,1178,23.56,-32.03,-1.489,-1.799,55.268,-4.164,-6.326,1.983,0.198,1.48,1.78,4.063,0.29,22.211,-0.682,-2.281,24.423,1.483,8.832,-32.178,2.916,-7.394,-0.037,-0.022,1.037,0.057,-0.819,0.608,-0.047,0.073,0.985,0.162,-0.016,0.97,0.063,-0.539,0.746,-0.067,-0.583,0.804,0.099,-0.064,1.08,-8.433,10.358,-5.948,-12.44,-5.146,-6.762,-5.452,23.202,-5.403,-1.043,-13.501,3.901,98.0,8.268,7.168,96.277,4.126,-5.035,-12.744,1.447,5.304,1.0,0.011,0.013,-0.018,0.883,-0.465,0.007,-0.066,0.999,0.028,0.014,-0.005,0.998,0.004,-0.068,0.015,0.957,-0.285,0.005,-0.048,0.964,-0.265,0.025,0.005,0.999,-0.012,-0.033,0.017
2187,21.87,1178,23.56,-30.972,-1.4,-1.797,55.349,-4.112,-6.395,2.019,0.284,1.49,1.887,4.195,0.306,23.226,-0.863,-2.385,25.435,1.766,8.818,-31.1,3.029,-7.4,-0.044,-0.023,1.028,0.056,-0.82,0.62,-0.01,0.036,0.938,0.154,-0.007,0.971,0.054,-0.518,0.744,-0.132,-0.528,0.832,0.093,-0.073,1.071,-7.44,10.229,-4.581,-10.119,-6.001,-7.089,-4.101,22.512,-4.119,-0.475,-10.993,2.669,96.322,8.073,8.592,96.765,2.36,-4.466,-10.3,0.648,4.17,1.0,0.01,0.014,-0.018,0.883,-0.465,0.006,-0.066,0.999,0.028,0.016,-0.005,0.997,0.004,-0.069,0.015,0.96,-0.277,0.005,-0.048,0.966,-0.257,0.026,0.005,0.999,-0.013,-0.033,0.017
2188,21.88,1179,23.58,-29.912,-1.292,-1.803,55.41,-4.057,-6.463,2.033,0.403,1.49,2.002,4.253,0.312,24.283,-1.039,-2.49,26.446,2.036,8.789,-29.996,3.14,-7.38,-0.063,-0.02,1.018,0.055,-0.82,0.611,-0.034,0.034,0.952,0.116,0.011,0.965,0.073,-0.503,0.837,-0.143,-0.497,0.824,0.108,-0.049,1.082,-6.377,9.195,-5.076,-8.04,-6.201,-7.08,-3.611,22.658,-5.514,0.863,-10.649,2.535,99.501,7.436,9.643,98.237,0.345,-5.256,-8.327,1.364,2.994,1.0,0.009,0.015,-0.019,0.882,-0.466,0.005,-0.066,0.999,0.027,0.018,-0.006,0.997,0.004,-0.07,0.015,0.962,-0.269,0.006,-0.047,0.968,-0.249,0.026,0.004,0.999,-0.014,-0.033,0.017
2189,21.89,1179,23.58,-28.836,-1.143,-1.85,55.472,-3.996,-6.53,2.074,0.546,1.503,2.101,4.366,0.319,25.336,-1.197,-2.582,27.494,2.249,8.763,-28.912,3.206,-7.358,-0.052,0.001,1.024,0.061,-0.821,0.602,-0.086,0.032,0.897,0.161,-0.011,0.903,0.114,-0.518,0.776,-0.145,-0.476,0.834,0.141,-0.05,1.083,-5.658,8.299,-4.764,-8.132,-6.483,-6.53,-2.035,21.896,-3.855,3.671,-8.03,2.565,101.328,4.951,9.063,100.56,-6.142,-3.775,-7.16,3.39,3.671,1.0,0.008,0.016,-0.019,0.882,-0.466,0.004,-0.067,0.999,0.027,0.02,-0.006,0.997,0.004,-0.071,0.015,0.964,-0.261,0.006,-0.047,0.97,-0.241,0.026,0.004,0.999,-0.015,-0.033,0.018
2190,21.9,1180,23.6,-27.797,-0.969,-1.922,55.516,-3.927,-6.606,2.074,0.654,1.503,2.195,4.456,0.298,26.384,-1.363,-2.678,28.528,2.431,8.761,-27.839,3.274,-7.3,-0.076,0.015,1.03,0.073,-0.822,0.602,-0.151,0.053,0.885,0.208,0.001,0.925,0.11,-0.501,0.831,-0.143,-0.457,0.848,0.138,-0.044,1.068,-4.093,7.659,-3.26,-5.933,-6.658,-6.583,-3.834,18.418,-3.542,4.176,-6.087,2.423,102.061,4.804,9.814,100.315,-10.27,-1.171,-5.066,2.81,0.774,1.0,0.008,0.017,-0.019,0.882,-0.466,0.003,-0.067,0.999,0.027,0.022,-0.006,0.997,0.005,-0.072,0.016,0.967,-0.252,0.005,-0.046,0.972,-0.232,0.025,0.004,0.999,-0.016,-0.033,0.018
2191,21.91,1180,23.6,-26.778,-0.772,-2.012,55.544,-3.851,-6.688,2.014,0.719,1.539,2.271,4.484,0.247,27.394,-1.558,-2.771,29.55,2.58,8.774,-26.798,3.367,-7.212,-0.099,0.037,1.007,0.087,-0.818,0.59,-0.116,0.05,0.918,0.195,0.003,0.959,0.117,-0.457,0.836,-0.12,-0.444,0.854,0.153,-0.036,1.069,-3.443,7.135,-1.685,-3.848,-6.676,-6.372,-8.005,13.589,1.64,2.889,-1.26,1.567,99.09,6.851,9.514,100.25,-14.549,0.689,-4.577,1.704,-3.25,1.0,0.008,0.018,-0.02,0.882,-0.467,0.003,-0.067,0.999,0.026,0.024,-0.006,0.997,0.005,-0.072,0.016,0.969,-0.244,0.006,-0.046,0.974,-0.224,0.024,0.004,0.999,-0.016,-0.034,0.017
2192,21.92,1181,23.62,-25.756,-0.55,-2.121,55.548,-3.768,-6.771,1.943,0.746,1.552,2.339,4.449,0.18,28.375,-1.788,-2.828,30.555,2.688,8.809,-25.766,3.479,-7.116,-0.1,0.015,1.026,0.089,-0.824,0.588,-0.069,0.043,0.957,0.182,-0.01,0.956,0.123,-0.448,0.83,-0.133,-0.415,0.879,0.144,-0.043,1.072,-2.679,6.685,0.828,-1.144,-6.806,-6.04,-8.567,9.786,1.752,3.248,4.207,-1.5,99.309,10.074,6.74,99.323,-18.937,3.651,-3.885,1.292,-7.777,1.0,0.008,0.019,-0.019,0.882,-0.467,0.002,-0.068,0.999,0.025,0.025,-0.006,0.997,0.005,-0.072,0.016,0.971,-0.235,0.006,-0.046,0.976,-0.215,0.023,0.004,0.999,-0.016,-0.034,0.017
2193,21.93,1181,23.62,-24.76,-0.331,-2.21,55.519,-3.681,-6.85,1.881,0.745,1.53,2.382,4.373,0.072,29.316,-2.036,-2.858,31.513,2.788,8.852,-24.787,3.595,-7.008,-0.09,0.02,1.018,0.086,-0.823,0.583,-0.07,0.03,0.911,0.167,0.003,0.929,0.104,-0.401,0.847,-0.135,-0.403,0.858,0.13,-0.019,1.072,-1.816,6.344,4.203,2.238,-6.878,-5.524,-5.675,7.077,1.85,4.197,8.306,-1.04,97.529,11.707,4.954,98.606,-19.565,5.225,-0.586,1.101,-11.327,1.0,0.008,0.02,-0.019,0.882,-0.466,0.001,-0.068,0.999,0.024,0.026,-0.006,0.997,0.005,-0.072,0.016,0.973,-0.227,0.006,-0.046,0.978,-0.207,0.022,0.005,0.999,-0.016,-0.034,0.016
