molab_frame,molab_time,video_frame,video_time,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
1513,15.13,862,17.24,-2.11,1.448,4.877,-15.708,0.279,-0.205,-2.701,1.05,3.318,-19.93,1.357,-2.936,7.051,0.959,-3.821,5.095,0.401,-3.557,-20.524,0.545,-0.447,0.042,-0.032,1.029,-0.012,0.325,1.012,-0.04,-0.036,1.004,-0.003,-0.013,0.877,-0.049,0.077,0.938,0.059,0.05,0.951,-0.062,-0.059,0.954,-0.15,-0.045,1.655,11.244,0.794,-0.83,2.09,3.541,1.052,1.032,4.239,1.559,-0.171,5.881,-1.561,-1.575,-2.256,0.927,0.718,1.32,-2.88,0.999,-0.017,-0.026,-0.018,0.991,0.137,-0.002,-0.002,1.0,-0.018,0.012,0.022,0.999,-0.037,-0.013,0.024,0.999,0.043,0.023,-0.012,0.999,0.026,-0.031,0.014,0.999,-0.042,0.003,-0.007
1514,15.14,863,17.26,-2.067,1.465,4.877,-15.922,0.272,-0.23,-2.695,1.087,3.354,-20.105,1.327,-2.975,7.052,0.976,-3.84,5.053,0.434,-3.549,-20.715,0.559,-0.451,0.044,-0.036,1.026,0.001,0.315,1.01,-0.051,-0.034,1.007,-0.003,-0.01,0.874,-0.05,0.083,0.928,0.056,0.043,0.95,-0.061,-0.05,0.95,-0.104,-0.598,1.292,18.136,0.501,-2.531,1.942,3.063,0.768,0.994,3.113,1.598,-0.416,5.708,-1.642,-1.502,-1.616,0.335,0.814,0.064,-2.78,0.999,-0.017,-0.025,-0.018,0.99,0.139,-0.002,-0.002,1.0,-0.018,0.013,0.022,0.999,-0.037,-0.012,0.024,0.999,0.043,0.024,-0.012,0.999,0.026,-0.031,0.014,0.999,-0.042,0.003,-0.007
1515,15.15,863,17.26,-1.998,1.48,4.882,-16.139,0.266,-0.253,-2.686,1.12,3.38,-20.279,1.308,-3.014,7.029,1.001,-3.854,5.037,0.456,-3.542,-20.901,0.57,-0.452,0.044,-0.042,1.026,0.005,0.312,0.988,-0.055,-0.03,1.01,0.002,-0.01,0.878,-0.051,0.08,0.938,0.055,0.04,0.941,-0.06,-0.038,0.949,-0.664,-1.234,1.052,18.319,0.885,-2.461,1.901,2.336,0.299,1.063,2.101,1.804,-0.476,4.894,-1.377,-1.262,-1.81,0.299,0.946,-0.157,-2.331,0.999,-0.018,-0.025,-0.018,0.99,0.14,-0.002,-0.003,1.0,-0.018,0.013,0.022,0.999,-0.036,-0.012,0.024,0.999,0.043,0.025,-0.012,0.999,0.025,-0.031,0.014,0.999,-0.042,0.003,-0.007
1516,15.16,864,17.28,-1.953,1.487,4.892,-16.332,0.262,-0.279,-2.684,1.147,3.4,-20.434,1.295,-3.06,7.011,1.026,-3.862,5.011,0.517,-3.538,-21.06,0.576,-0.447,0.046,-0.036,1.025,0.006,0.316,0.974,-0.052,-0.018,1.01,0.003,-0.012,0.878,-0.057,0.086,0.935,0.069,0.037,0.95,-0.056,-0.031,0.942,-0.547,-1.667,0.968,16.002,0.793,-2.761,1.572,1.686,0.083,0.576,1.424,2.18,-0.66,4.284,-1.033,-1.112,-1.61,0.32,1.048,-0.361,-2.014,0.999,-0.018,-0.025,-0.018,0.99,0.142,-0.002,-0.003,1.0,-0.017,0.014,0.022,0.999,-0.036,-0.012,0.024,0.999,0.043,0.026,-0.012,0.999,0.025,-0.031,0.014,0.999,-0.041,0.003,-0.007
1517,15.17,864,17.28,-1.912,1.491,4.905,-16.509,0.252,-0.304,-2.685,1.167,3.412,-20.577,1.298,-3.104,6.959,1.064,-3.867,4.976,0.547,-3.533,-21.2,0.57,-0.442,0.048,-0.036,1.028,0.005,0.309,0.963,-0.053,-0.001,1.0,0.005,-0.016,0.885,-0.06,0.078,0.938,0.06,0.04,0.959,-0.051,-0.025,0.943,-0.19,-2.262,0.811,14.477,1.395,-2.672,1.344,0.942,-0.43,0.243,0.524,2.275,-1.079,3.244,-0.8,-0.821,-1.665,0.178,1.146,-0.878,-1.652,0.999,-0.018,-0.025,-0.018,0.99,0.144,-0.002,-0.003,1.0,-0.017,0.014,0.022,0.999,-0.036,-0.012,0.024,0.999,0.043,0.026,-0.012,0.999,0.025,-0.031,0.014,0.999,-0.041,0.004,-0.007
1518,15.18,865,17.3,-1.892,1.493,4.925,-16.688,0.242,-0.321,-2.678,1.193,3.413,-20.724,1.312,-3.14,6.916,1.095,-3.86,4.926,0.546,-3.531,-21.336,0.554,-0.443,0.044,-0.031,1.03,0.006,0.314,0.969,-0.058,-0.005,1.001,0.015,-0.013,0.886,-0.066,0.081,0.941,0.058,0.04,0.953,-0.033,-0.018,0.953,-0.515,-2.939,0.315,14.598,1.449,-1.801,1.277,-0.014,-1.209,-0.258,-0.191,2.395,-1.164,1.895,-0.417,-0.525,-0.882,-0.014,1.15,-1.312,-1.369,0.999,-0.018,-0.025,-0.018,0.989,0.145,-0.002,-0.003,1.0,-0.017,0.014,0.022,0.999,-0.036,-0.012,0.024,0.999,0.043,0.027,-0.012,0.999,0.024,-0.031,0.014,0.999,-0.041,0.004,-0.007
1519,15.19,865,17.3,-1.826,1.498,4.943,-16.87,0.242,-0.326,-2.66,1.212,3.411,-20.878,1.319,-3.173,6.884,1.114,-3.853,4.983,0.531,-3.521,-21.475,0.553,-0.446,0.051,-0.039,1.032,0.013,0.313,0.981,-0.061,-0.007,1.002,0.018,-0.019,0.892,-0.061,0.079,0.936,0.056,0.051,0.958,-0.029,-0.018,0.946,-0.683,-2.939,0.785,15.268,1.664,-1.015,0.49,-0.605,-1.024,-0.644,-0.631,2.744,-0.752,0.349,-0.062,-0.608,-1.977,0.394,1.072,-0.903,-0.847,0.999,-0.018,-0.025,-0.018,0.989,0.147,-0.002,-0.003,1.0,-0.016,0.015,0.022,0.999,-0.035,-0.012,0.025,0.999,0.042,0.027,-0.012,0.999,0.024,-0.031,0.014,0.999,-0.04,0.004,-0.007
1520,15.2,866,17.32,-1.768,1.489,4.958,-17.052,0.24,-0.322,-2.643,1.225,3.409,-21.031,1.328,-3.198,6.869,1.122,-3.847,5.029,0.522,-3.509,-21.617,0.559,-0.453,0.049,-0.04,1.043,0.011,0.308,0.969,-0.054,-0.014,0.998,0.022,-0.025,0.888,-0.054,0.08,0.933,0.056,0.05,0.973,-0.025,-0.022,0.942,-0.669,-2.884,1.226,15.328,1.933,-0.26,0.264,-0.894,-0.721,-0.689,-0.77,2.87,-0.71,-0.478,-0.027,-0.104,-2.344,0.468,0.751,-0.412,-0.51,0.999,-0.018,-0.025,-0.018,0.989,0.148,-0.002,-0.003,1.0,-0.016,0.015,0.022,0.999,-0.035,-0.012,0.025,0.999,0.043,0.027,-0.012,0.999,0.025,-0.031,0.014,0.999,-0.04,0.004,-0.007
1521,15.21,866,17.32,-1.718,1.466,4.978,-17.233,0.229,-0.311,-2.626,1.236,3.406,-21.187,1.358,-3.216,6.825,1.126,-3.844,5.076,0.526,-3.5,-21.761,0.557,-0.469,0.05,-0.039,1.042,0.011,0.324,0.965,-0.045,-0.019,0.994,0.031,-0.029,0.892,-0.064,0.072,0.935,0.056,0.05,0.952,-0.02,-0.025,0.942,-1.227,-3.248,1.002,14.96,2.181,0.714,-0.102,-1.199,-0.659,-0.754,-1.141,3.234,-0.616,-1.294,-0.082,-0.182,-2.74,0.54,0.344,-0.381,-0.325,0.999,-0.018,-0.025,-0.018,0.989,0.15,-0.002,-0.003,1.0,-0.016,0.015,0.022,0.999,-0.035,-0.012,0.025,0.999,0.042,0.027,-0.012,0.999,0.025,-0.031,0.014,0.999,-0.039,0.004,-0.008
1522,15.22,867,17.34,-1.639,1.455,4.996,-17.411,0.224,-0.293,-2.608,1.243,3.4,-21.338,1.387,-3.229,6.796,1.131,-3.837,5.1,0.519,-3.489,-21.907,0.558,-0.49,0.052,-0.047,1.046,0.011,0.327,0.977,-0.047,-0.013,0.999,0.037,-0.022,0.893,-0.059,0.077,0.936,0.057,0.044,0.959,-0.016,-0.027,0.944,-1.704,-3.046,1.33,14.777,1.793,1.408,-1.033,-1.515,-0.808,-0.552,-1.832,3.312,-0.418,-2.153,0.283,-0.838,-4.271,0.725,-0.101,-0.57,-0.187,0.999,-0.019,-0.025,-0.018,0.988,0.151,-0.002,-0.003,1.0,-0.016,0.015,0.022,0.999,-0.035,-0.012,0.026,0.999,0.042,0.027,-0.012,0.999,0.025,-0.031,0.014,0.999,-0.039,0.004,-0.008
1523,15.23,867,17.34,-1.561,1.433,5.016,-17.586,0.224,-0.27,-2.594,1.237,3.393,-21.487,1.42,-3.243,6.803,1.093,-3.825,5.147,0.515,-3.476,-22.051,0.561,-0.51,0.053,-0.042,1.044,0.012,0.317,0.978,-0.035,-0.005,0.99,0.043,-0.028,0.891,-0.051,0.082,0.942,0.051,0.047,0.951,-0.011,-0.035,0.946,-1.759,-2.974,1.5,15.142,2.45,1.47,-1.708,-1.777,-0.801,-0.47,-2.215,3.568,-0.128,-2.893,0.39,-1.025,-5.045,0.77,-0.347,-0.767,-0.012,0.999,-0.019,-0.025,-0.017,0.988,0.153,-0.002,-0.003,1.0,-0.016,0.015,0.022,0.999,-0.034,-0.012,0.026,0.999,0.042,0.027,-0.012,0.999,0.024,-0.031,0.014,0.999,-0.039,0.004,-0.008
1524,15.24,868,17.36,-1.511,1.451,5.034,-17.765,0.195,-0.242,-2.587,1.222,3.378,-21.646,1.477,-3.243,6.778,1.051,-3.812,5.181,0.529,-3.457,-22.207,0.54,-0.545,0.061,-0.041,1.041,0.003,0.324,0.969,-0.031,-0.019,1.0,0.048,-0.028,0.887,-0.049,0.079,0.943,0.069,0.052,0.956,-0.005,-0.038,0.945,-1.984,-2.677,2.045,14.653,3.169,2.675,-2.057,-2.211,-1.341,-0.801,-1.968,3.812,0.028,-3.104,0.002,-1.385,-4.453,0.537,-1.147,-0.232,0.189,0.999,-0.02,-0.026,-0.017,0.988,0.154,-0.001,-0.002,1.0,-0.016,0.015,0.022,0.999,-0.034,-0.013,0.026,0.999,0.042,0.026,-0.012,0.999,0.025,-0.032,0.014,0.999,-0.039,0.004,-0.008
1525,15.25,868,17.36,-1.473,1.469,5.049,-17.927,0.187,-0.204,-2.568,1.16,3.356,-21.788,1.509,-3.239,6.738,1.089,-3.799,5.169,0.558,-3.439,-22.343,0.558,-0.581,0.072,-0.037,1.042,0.004,0.311,0.967,-0.022,-0.023,1.005,0.052,-0.033,0.893,-0.053,0.075,0.935,0.07,0.042,0.961,-0.01,-0.044,0.948,-2.034,-2.365,2.311,13.92,3.288,3.025,-1.979,-2.457,-1.91,-0.507,-1.418,3.67,-0.5,-3.148,0.225,-1.473,-5.29,0.651,-0.924,0.817,0.242,0.999,-0.02,-0.026,-0.017,0.988,0.156,-0.001,-0.002,1.0,-0.016,0.014,0.022,0.999,-0.034,-0.013,0.026,0.999,0.042,0.026,-0.012,0.999,0.024,-0.033,0.014,0.999,-0.039,0.004,-0.007
1526,15.26,869,17.38,-1.433,1.486,5.061,-18.08,0.144,-0.172,-2.516,1.106,3.337,-21.921,1.572,-3.225,6.772,1.082,-3.78,5.194,0.571,-3.42,-22.469,0.524,-0.626,0.076,-0.041,1.047,0.0,0.318,0.96,-0.02,-0.033,1.009,0.053,-0.03,0.894,-0.045,0.08,0.938,0.07,0.049,0.957,0.0,-0.045,0.945,-1.55,-1.919,2.104,12.09,3.518,3.453,-2.152,-2.476,-1.762,-0.577,-1.166,3.272,-0.174,-3.324,0.347,-1.265,-3.632,0.521,-0.781,0.158,0.124,0.999,-0.02,-0.027,-0.017,0.988,0.157,-0.001,-0.002,1.0,-0.016,0.014,0.021,0.999,-0.034,-0.013,0.027,0.999,0.042,0.026,-0.012,0.999,0.024,-0.033,0.014,0.999,-0.038,0.004,-0.007
1527,15.27,869,17.38,-1.407,1.504,5.069,-18.224,0.092,-0.146,-2.455,1.07,3.318,-22.047,1.645,-3.208,6.831,1.081,-3.759,5.167,0.577,-3.404,-22.59,0.468,-0.673,0.096,-0.032,1.039,-0.001,0.319,0.963,-0.014,-0.042,1.009,0.057,-0.031,0.893,-0.042,0.087,0.935,0.08,0.034,0.964,0.008,-0.047,0.949,-1.004,-1.946,2.031,11.603,3.617,3.122,-2.106,-2.358,-1.996,-0.462,-0.963,2.857,-0.48,-3.253,0.386,-1.119,-2.804,0.424,-0.679,-0.113,-0.189,0.999,-0.02,-0.027,-0.017,0.987,0.158,-0.001,-0.001,1.0,-0.016,0.013,0.021,0.999,-0.034,-0.014,0.027,0.999,0.042,0.025,-0.012,0.999,0.024,-0.034,0.014,0.999,-0.038,0.004,-0.007
1528,15.28,870,17.4,-1.383,1.521,5.081,-18.302,0.052,-0.116,-2.413,1.036,3.305,-22.107,1.709,-3.19,6.84,1.074,-3.741,5.176,0.571,-3.395,-22.65,0.419,-0.721,0.097,-0.039,1.04,0.0,0.314,0.966,-0.015,-0.035,1.014,0.063,-0.034,0.89,-0.045,0.079,0.942,0.084,0.049,0.955,0.011,-0.057,0.956,-0.288,-2.086,1.535,11.054,3.67,3.092,-1.95,-2.152,-1.561,-0.243,-0.928,2.737,-0.668,-3.09,0.423,-0.235,-1.511,0.874,-0.558,0.219,-0.26,0.999,-0.02,-0.028,-0.017,0.987,0.159,0.0,-0.001,1.0,-0.016,0.013,0.021,0.999,-0.034,-0.014,0.027,0.999,0.042,0.025,-0.012,0.999,0.024,-0.034,0.014,0.999,-0.038,0.003,-0.008
1529,15.29,870,17.4,-1.351,1.536,5.095,-18.371,0.006,-0.084,-2.357,1.014,3.303,-22.159,1.777,-3.164,6.861,1.053,-3.726,5.182,0.556,-3.391,-22.702,0.368,-0.775,0.092,-0.049,1.039,-0.001,0.315,0.969,-0.02,-0.039,1.011,0.06,-0.039,0.895,-0.042,0.078,0.939,0.085,0.041,0.951,0.013,-0.06,0.95,-0.25,-2.125,0.821,10.017,3.653,3.446,-1.832,-1.544,-0.867,-0.133,-0.992,2.173,-1.015,-3.002,0.686,0.054,-0.457,0.617,-0.213,0.785,-0.58,0.999,-0.02,-0.028,-0.017,0.987,0.16,0.0,-0.001,1.0,-0.017,0.012,0.021,0.999,-0.033,-0.014,0.027,0.999,0.042,0.024,-0.012,0.999,0.024,-0.035,0.014,0.999,-0.038,0.003,-0.008
1530,15.3,871,17.42,-1.324,1.551,5.106,-18.432,-0.013,-0.047,-2.314,0.989,3.303,-22.206,1.819,-3.136,6.92,1.057,-3.717,5.18,0.525,-3.392,-22.757,0.348,-0.828,0.085,-0.046,1.043,0.002,0.315,0.96,-0.014,-0.041,1.011,0.067,-0.038,0.895,-0.044,0.085,0.932,0.079,0.04,0.96,0.014,-0.066,0.954,-0.202,-2.045,0.387,8.798,3.834,3.139,-1.95,-1.157,-0.854,-0.297,-0.799,1.586,-1.006,-2.695,0.283,0.169,1.005,0.711,-0.385,1.601,-0.774,0.999,-0.02,-0.029,-0.017,0.987,0.16,0.0,0.0,1.0,-0.017,0.012,0.021,0.999,-0.033,-0.015,0.028,0.999,0.042,0.024,-0.012,0.999,0.024,-0.035,0.014,0.999,-0.038,0.003,-0.008
1531,15.31,871,17.42,-1.297,1.566,5.119,-18.48,-0.046,-0.025,-2.285,0.975,3.312,-22.24,1.876,-3.115,6.982,1.066,-3.713,5.188,0.489,-3.397,-22.819,0.312,-0.874,0.08,-0.042,1.036,-0.001,0.31,0.965,-0.017,-0.045,1.01,0.069,-0.034,0.885,-0.047,0.081,0.944,0.073,0.044,0.954,0.012,-0.08,0.957,-0.757,-1.753,0.149,8.007,3.205,2.23,-1.903,-0.469,-0.308,-0.5,-0.682,1.434,-1.503,-2.746,0.196,0.521,1.793,0.764,-0.154,1.682,-1.101,0.999,-0.02,-0.029,-0.017,0.987,0.161,0.0,0.0,1.0,-0.018,0.012,0.021,0.999,-0.033,-0.015,0.028,0.999,0.042,0.024,-0.012,0.999,0.024,-0.035,0.014,0.999,-0.038,0.003,-0.008
1532,15.32,872,17.44,-1.268,1.576,5.125,-18.515,-0.07,-0.003,-2.257,0.966,3.33,-22.26,1.925,-3.093,7.026,1.024,-3.714,5.231,0.433,-3.395,-22.876,0.289,-0.917,0.082,-0.042,1.04,-0.001,0.31,0.962,-0.014,-0.054,1.012,0.066,-0.035,0.889,-0.039,0.083,0.951,0.07,0.048,0.966,0.005,-0.083,0.962,-0.931,-1.216,0.324,6.788,2.465,2.142,-2.083,0.046,0.503,-0.301,-0.563,0.867,-1.275,-2.431,0.165,0.326,2.276,0.57,0.22,1.527,-1.238,0.999,-0.02,-0.03,-0.017,0.987,0.161,0.001,0.0,1.0,-0.018,0.012,0.021,0.999,-0.033,-0.015,0.028,0.999,0.042,0.023,-0.012,0.999,0.024,-0.035,0.014,0.999,-0.038,0.003,-0.008
1533,15.33,872,17.44,-1.238,1.571,5.12,-18.537,-0.09,0.016,-2.251,0.943,3.346,-22.265,1.974,-3.068,7.02,1.006,-3.716,5.219,0.348,-3.389,-22.921,0.272,-0.956,0.081,-0.04,1.037,0.0,0.307,0.967,-0.016,-0.039,1.01,0.065,-0.039,0.893,-0.037,0.076,0.946,0.063,0.041,0.958,0.003,-0.083,0.954,-1.277,-0.173,0.753,5.447,2.237,1.847,-1.603,0.196,0.354,-0.099,-0.938,0.257,-1.548,-1.957,0.113,0.413,2.742,0.282,0.462,1.271,-1.187,0.999,-0.02,-0.03,-0.016,0.987,0.161,0.001,0.0,1.0,-0.018,0.011,0.021,0.999,-0.033,-0.016,0.028,0.999,0.042,0.023,-0.012,0.999,0.024,-0.034,0.014,0.999,-0.038,0.003,-0.008
1534,15.34,873,17.46,-1.219,1.559,5.108,-18.55,-0.115,0.026,-2.22,0.954,3.355,-22.263,2.033,-3.046,7.023,0.987,-3.712,5.209,0.266,-3.381,-22.946,0.232,-0.99,0.084,-0.038,1.037,-0.004,0.307,0.965,-0.021,-0.047,1.005,0.068,-0.041,0.888,-0.042,0.076,0.939,0.063,0.043,0.96,-0.001,-0.075,0.958,-0.836,0.624,1.061,4.594,2.08,1.169,-0.932,0.062,-0.489,-0.008,-0.845,-0.112,-1.078,-0.943,-0.258,0.477,2.463,0.364,0.162,1.128,-1.219,0.999,-0.02,-0.03,-0.016,0.987,0.161,0.001,0.0,1.0,-0.019,0.011,0.021,0.999,-0.033,-0.016,0.028,0.999,0.042,0.022,-0.012,0.999,0.024,-0.034,0.014,0.999,-0.038,0.003,-0.008
1535,15.35,873,17.46,-1.189,1.543,5.095,-18.56,-0.136,0.031,-2.215,0.945,3.358,-22.258,2.087,-3.026,7.056,1.001,-3.703,5.208,0.197,-3.375,-22.988,0.232,-1.014,0.082,-0.046,1.038,-0.003,0.299,0.968,-0.027,-0.049,1.006,0.068,-0.037,0.888,-0.056,0.079,0.929,0.063,0.043,0.954,-0.006,-0.079,0.948,-0.601,1.056,0.67,4.229,1.976,0.462,-0.545,-0.168,-1.022,-0.26,-0.648,-0.578,-1.098,-1.278,0.012,0.751,2.115,0.142,-0.007,0.946,-1.258,0.999,-0.021,-0.03,-0.016,0.987,0.161,0.001,0.0,1.0,-0.019,0.011,0.021,0.999,-0.033,-0.016,0.028,0.999,0.042,0.023,-0.012,0.999,0.024,-0.034,0.014,0.999,-0.039,0.003,-0.008
1536,15.36,874,17.48,-1.171,1.527,5.084,-18.57,-0.147,0.033,-2.177,0.909,3.365,-22.254,2.131,-3.009,7.058,0.941,-3.695,5.232,0.184,-3.373,-22.996,0.269,-1.028,0.084,-0.041,1.034,0.0,0.307,0.962,-0.028,-0.049,1.009,0.069,-0.035,0.884,-0.037,0.074,0.942,0.072,0.047,0.958,-0.009,-0.073,0.949,-0.429,1.408,0.248,4.291,1.583,0.12,-0.243,-0.045,-0.249,-0.38,-0.615,-0.882,-1.23,-2.123,0.15,0.96,2.417,0.011,0.013,1.16,-1.01,0.999,-0.021,-0.031,-0.016,0.987,0.161,0.001,0.0,1.0,-0.019,0.011,0.021,0.999,-0.033,-0.017,0.028,0.999,0.041,0.022,-0.012,0.999,0.024,-0.034,0.014,0.999,-0.039,0.003,-0.008
1537,15.37,874,17.48,-1.159,1.504,5.074,-18.584,-0.167,0.033,-2.121,0.886,3.373,-22.261,2.188,-2.99,7.111,0.888,-3.698,5.214,0.138,-3.373,-22.986,0.285,-1.04,0.083,-0.047,1.038,-0.006,0.305,0.963,-0.025,-0.042,1.008,0.066,-0.047,0.891,-0.034,0.091,0.937,0.065,0.039,0.97,-0.009,-0.07,0.948,0.235,1.692,-0.029,4.596,1.369,0.236,0.051,0.293,0.39,-0.545,-0.536,-0.943,-0.56,-1.738,-0.355,1.176,2.324,-0.113,-0.137,1.225,-0.486,0.999,-0.021,-0.031,-0.016,0.987,0.161,0.001,0.001,1.0,-0.02,0.012,0.021,0.999,-0.033,-0.017,0.027,0.999,0.042,0.022,-0.012,0.999,0.024,-0.033,0.014,0.999,-0.038,0.003,-0.008
1538,15.38,875,17.5,-1.132,1.479,5.071,-18.594,-0.188,0.029,-2.087,0.836,3.381,-22.26,2.241,-2.973,7.114,0.909,-3.705,5.243,0.131,-3.381,-22.989,0.31,-1.045,0.078,-0.052,1.043,-0.005,0.311,0.957,-0.024,-0.044,1.01,0.063,-0.044,0.893,-0.049,0.076,0.941,0.072,0.043,0.955,-0.009,-0.072,0.945,0.327,1.749,-0.985,4.169,1.22,-0.169,0.612,0.285,0.543,-0.386,-0.105,-1.118,-1.392,-1.425,0.069,1.646,2.958,-0.312,0.193,1.179,-0.457,0.999,-0.021,-0.031,-0.016,0.987,0.162,0.002,0.001,1.0,-0.02,0.012,0.021,0.999,-0.032,-0.017,0.027,0.999,0.041,0.022,-0.012,0.999,0.024,-0.033,0.014,0.999,-0.038,0.004,-0.008
1539,15.39,875,17.5,-1.09,1.457,5.072,-18.597,-0.19,0.028,-2.024,0.824,3.385,-22.245,2.264,-2.959,7.098,0.902,-3.707,5.271,0.067,-3.391,-22.954,0.304,-1.049,0.072,-0.052,1.034,0.001,0.306,0.957,-0.021,-0.045,1.008,0.055,-0.039,0.892,-0.042,0.073,0.951,0.063,0.044,0.951,-0.004,-0.065,0.946,0.249,1.727,-1.503,3.438,0.942,-0.298,0.283,0.485,0.182,-0.356,0.473,-1.177,-0.725,-1.518,-0.052,1.686,2.78,-0.317,0.479,0.849,-0.256,0.999,-0.021,-0.031,-0.017,0.987,0.162,0.002,0.001,1.0,-0.02,0.011,0.021,0.999,-0.032,-0.017,0.027,0.999,0.041,0.022,-0.012,0.999,0.024,-0.033,0.014,0.999,-0.038,0.004,-0.008
1540,15.4,876,17.52,-1.053,1.445,5.079,-18.591,-0.21,0.019,-1.982,0.819,3.384,-22.224,2.308,-2.944,7.111,0.885,-3.705,5.28,0.013,-3.41,-22.921,0.261,-1.049,0.072,-0.047,1.039,-0.007,0.311,0.955,-0.011,-0.048,1.015,0.054,-0.044,0.887,-0.026,0.08,0.935,0.061,0.04,0.961,-0.001,-0.069,0.954,-0.566,1.693,-2.19,2.524,0.962,-0.518,0.335,0.447,0.062,-0.404,0.738,-1.374,-0.678,-0.801,0.153,1.841,2.228,-0.234,0.784,0.733,0.193,0.999,-0.021,-0.031,-0.017,0.987,0.162,0.002,0.0,1.0,-0.02,0.011,0.021,0.999,-0.032,-0.018,0.027,0.999,0.041,0.022,-0.012,0.999,0.024,-0.033,0.014,0.999,-0.038,0.004,-0.008
1541,15.41,876,17.52,-1.058,1.382,5.082,-18.579,-0.217,0.017,-1.969,0.797,3.379,-22.194,2.331,-2.924,7.074,0.878,-3.704,5.317,0.037,-3.434,-22.869,0.252,-1.049,0.063,-0.042,1.037,-0.002,0.306,0.959,-0.015,-0.034,1.005,0.047,-0.044,0.895,-0.032,0.078,0.944,0.064,0.052,0.951,-0.002,-0.057,0.948,-0.325,2.028,-2.341,2.036,0.995,-0.329,0.613,0.332,-0.307,-0.55,0.864,-1.792,-1.19,0.139,-0.259,2.173,2.366,-0.208,0.703,0.761,0.131,0.999,-0.021,-0.031,-0.017,0.987,0.161,0.002,0.0,1.0,-0.02,0.011,0.021,0.999,-0.032,-0.018,0.027,0.999,0.041,0.021,-0.012,0.999,0.024,-0.032,0.014,0.999,-0.037,0.004,-0.008
