Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z
1168,"0,224","-1,673","0,300","69,909","-8,696","3,509","75,682","-6,973","-8,405","35,486","2,180","8,464","7,300","4,614","-1,854","-116,909","27,932","-15,739","-107,710","-57,259","14,606"
1169,"1,385","-2,267","0,432","70,757","-7,624","8,609","77,073","-7,644","-10,218","36,342","1,941","8,386","6,088","3,984","-1,365","-122,299","22,575","-15,803","-106,038","-53,181","12,905"
1170,"1,196","0,321","0,609","71,711","-6,600","13,456","78,457","-8,344","-12,086","35,069","2,171","7,586","4,090","5,484","-1,838","-124,335","19,633","-13,992","-106,084","-49,514","11,725"
1171,"-0,536","1,846","0,932","71,690","-5,456","18,307","79,384","-8,559","-12,565","31,046","1,904","7,591","2,098","2,962","-1,568","-124,125","19,281","-14,097","-104,641","-46,815","10,331"
1172,"-0,183","3,027","0,855","72,223","-6,384","18,163","79,777","-7,068","-9,105","27,276","0,858","7,089","3,274","0,153","-0,202","-126,276","19,795","-14,584","-105,650","-46,538","10,218"
1173,"0,565","0,280","0,569","71,542","-8,363","14,005","80,331","-7,302","-6,091","22,476","0,181","5,793","1,286","-0,531","0,400","-127,034","20,645","-12,998","-108,435","-45,901","10,926"
1174,"1,803","0,504","0,318","70,846","-10,660","6,367","81,061","-6,818","-1,536","18,209","0,077","5,717","-0,850","-1,079","0,217","-128,847","17,679","-10,668","-112,888","-44,031","13,020"
1175,"2,484","0,907","1,074","69,800","-13,382","-3,070","79,784","-6,544","2,050","17,288","0,803","5,970","-1,877","-1,964","0,797","-129,002","15,552","-8,962","-117,607","-38,863","15,679"
1176,"4,012","0,741","1,680","67,564","-13,369","-5,896","76,955","-6,365","3,111","19,726","2,084","5,399","-2,442","-3,581","1,200","-127,873","14,190","-6,970","-120,651","-30,876","18,479"
1177,"5,050","-0,560","2,044","66,228","-11,996","-4,899","71,491","-4,608","3,259","25,514","2,105","5,872","-0,270","-6,004","1,829","-126,132","16,159","-7,388","-122,854","-21,095","19,342"
1178,"6,393","-3,536","2,078","65,513","-9,422","1,489","67,305","-3,284","0,452","30,764","1,759","5,566","-0,419","-5,378","-0,159","-126,691","19,704","-11,718","-126,027","-14,413","19,906"
1179,"6,482","-5,446","1,493","63,355","-3,007","14,131","62,363","-0,900","1,941","31,878","0,751","4,572","-2,020","-4,656","-1,907","-126,839","18,801","-16,062","-132,630","-9,916","21,453"
1180,"4,200","-2,812","0,996","60,789","-0,366","22,346","58,180","-2,271","-0,248","29,868","0,387","4,515","1,600","-6,188","-0,488","-122,766","14,031","-17,887","-128,109","-3,727","18,947"
1181,"4,222","0,724","0,600","57,814","1,146","27,813","55,228","-7,600","-9,782","27,496","0,112","4,073","3,289","-4,518","1,636","-117,078","8,173","-19,643","-120,756","-0,804","17,705"
1182,"0,466","3,154","0,143","55,451","0,350","23,955","51,953","-7,140","-8,950","27,260","-0,451","3,594","2,143","-5,716","2,927","-108,917","9,404","-17,668","-115,259","-3,796","18,659"
1183,"-0,863","3,951","0,797","52,508","-4,185","11,500","47,912","-4,700","-4,704","27,756","-0,293","2,784","5,378","-9,208","5,710","-98,662","24,624","-13,847","-111,838","-10,051","20,564"
1184,"1,404","4,902","-0,429","47,938","-8,806","-2,697","43,942","-2,570","-1,479","27,038","-1,397","2,014","5,666","-11,011","5,493","-96,331","39,600","-13,412","-106,506","-16,598","16,793"
1185,"0,696","4,310","-1,118","43,828","-10,853","-15,683","40,147","-0,821","2,334","26,391","-2,427","0,401","3,802","-12,459","6,110","-93,049","48,916","-10,274","-94,323","-23,399","11,557"
1186,"-1,488","2,161","-1,306","39,179","-12,152","-26,427","36,473","1,589","7,172","25,741","-2,606","-1,411","0,279","-12,410","4,249","-81,056","53,983","-6,403","-86,525","-31,839","10,445"
1187,"2,275","3,612","-1,725","33,420","-12,895","-33,126","33,076","0,218","7,232","25,042","-3,533","-3,950","-1,004","-13,234","3,762","-70,286","56,313","-2,476","-76,227","-38,455","9,692"
1188,"4,270","2,618","-1,713","27,380","-11,394","-31,096","29,835","-1,581","5,358","24,954","-4,287","-6,696","-0,450","-8,113","2,561","-64,018","56,216","-0,965","-61,715","-35,475","5,948"
1189,"4,123","-0,701","-2,373","22,589","-6,125","-18,374","24,000","-1,205","5,771","24,857","-5,006","-8,651","0,351","-6,297","2,687","-56,155","54,835","-0,902","-56,742","-25,911","5,733"
1190,"4,616","-1,143","-2,645","17,293","-2,258","-6,793","20,649","0,391","8,579","25,711","-4,089","-9,138","-1,179","-5,380","1,916","-48,813","50,692","-1,976","-48,387","-17,059","4,287"
1191,"4,185","0,920","-1,823","11,753","-0,068","-0,339","15,451","1,467","9,663","26,445","-3,145","-9,708","-1,251","-6,433","1,964","-38,766","41,471","-2,897","-40,314","-12,550","1,895"
1192,"4,801","0,240","-1,936","7,796","0,674","0,837","9,952","1,539","6,890","26,451","-2,496","-10,620","-1,122","-6,035","1,266","-31,413","33,034","-4,456","-30,765","-6,405","-0,050"
1193,"3,428","-1,004","-1,678","3,741","0,261","-1,683","4,205","0,943","1,871","25,358","-2,161","-11,197","-1,307","-3,634","0,053","-24,704","25,127","-4,828","-28,233","0,980","0,946"
1194,"2,055","0,069","-1,374","1,052","0,285","-3,882","-1,199","0,956","-1,158","21,486","-2,971","-13,632","-0,917","-3,179","-0,074","-18,142","18,333","-5,109","-24,882","5,387","0,938"
1195,"1,420","1,124","-1,153","-0,812","-0,743","-7,530","-5,065","1,149","-1,223","16,148","-3,408","-15,991","-1,790","-2,459","-0,938","-12,554","11,415","-4,091","-19,489","7,455","-0,067"
1196,"-0,177","1,398","-1,145","-2,865","-2,561","-11,140","-8,353","1,309","-0,443","10,921","-2,793","-17,834","-1,594","-1,127","-1,188","-8,081","2,652","-2,668","-17,213","13,218","-0,938"
1197,"-1,416","2,481","-1,094","-3,844","-2,923","-12,191","-10,798","2,643","2,875","8,715","-0,595","-17,888","-0,095","-1,499","0,650","-6,132","-5,865","-2,006","-15,346","17,889","-1,236"
1198,"-2,557","3,182","-1,079","-4,345","-3,860","-13,343","-11,702","3,231","5,845","8,921","2,442","-15,878","-2,406","1,636","-0,515","-6,921","-11,438","-2,635","-11,529","19,190","-2,218"
1199,"-2,628","4,697","-1,499","-4,318","-4,189","-11,716","-10,900","2,656","4,256","10,277","5,686","-13,141","-3,145","2,874","-1,135","-9,561","-12,461","-2,786","-9,335","19,857","-2,375"
1200,"-3,781","4,890","-2,098","-3,570","-4,773","-12,434","-9,087","1,456","-1,053","13,163","8,207","-10,650","-1,451","0,797","0,786","-11,548","-10,432","-1,788","-8,852","19,050","-2,154"
1201,"-3,189","5,056","-3,059","-2,933","-7,091","-15,912","-6,792","1,013","-2,468","15,872","9,442","-8,028","-1,728","2,162","0,404","-12,837","-6,723","-1,053","-8,316","18,999","-2,032"
1202,"-4,481","3,534","-3,445","-1,244","-7,919","-19,397","-4,627","1,036","-0,528","15,808","9,105","-7,600","-2,046","3,894","-0,048","-13,836","-2,157","-0,762","-11,149","20,722","-1,052"
1203,"-4,393","3,654","-3,850","0,741","-9,338","-24,039","-2,078","0,851","0,442","14,422","7,173","-8,124","-1,097","1,431","0,663","-14,939","2,141","-0,352","-13,535","21,555","-0,400"
1204,"-3,103","5,955","-3,656","2,313","-11,338","-28,323","0,397","1,330","2,320","12,325","3,851","-10,025","-0,563","0,249","0,792","-15,925","5,589","-0,967","-16,859","21,223","-0,289"
1205,"-2,719","7,149","-3,291","3,479","-11,181","-29,340","1,812","0,732","3,081","10,479","0,543","-12,469","-0,532","-0,051","-0,156","-14,031","8,949","-0,780","-19,731","20,107","-0,089"
1206,"-2,846","5,868","-2,789","5,156","-8,539","-24,942","2,698","-0,606","1,872","9,823","-1,470","-12,878","1,045","-2,474","0,661","-12,311","10,948","-0,492","-20,785","16,534","0,084"
1207,"-2,308","5,677","-2,719","6,168","-5,749","-18,288","2,979","-2,139","-1,576","11,057","-2,645","-13,656","0,824","-1,978","-0,114","-12,484","11,954","-1,227","-19,351","11,457","-0,090"
1208,"-2,419","6,665","-2,137","7,242","-3,893","-11,479","3,222","-2,213","-3,356","12,882","-2,976","-13,071","0,675","-2,516","-0,506","-11,444","11,876","-1,862","-19,413","6,975","0,252"
1209,"-2,061","6,892","-1,513","7,535","-2,638","-7,571","3,042","-1,269","-1,752","13,334","-2,057","-10,262","2,021","-3,883","0,193","-11,683","10,220","-2,605","-18,448","1,734","-0,185"
1210,"-1,217","6,112","-1,202","7,741","-0,708","-4,236","2,891","-0,569","0,179","12,127","-0,073","-6,764","2,169","-4,296","0,486","-11,507","8,631","-2,742","-17,963","-4,292","0,452"
1211,"-1,309","5,297","-0,592","8,383","0,893","-1,784","2,902","0,517","2,996","9,638","1,821","-3,173","1,599","-4,009","0,204","-10,901","7,402","-2,097","-16,157","-11,837","0,868"
1212,"-0,864","5,599","-0,110","8,205","1,724","0,332","2,358","2,445","7,374","6,496","3,084","-0,777","0,655","-3,880","0,689","-8,460","6,913","-1,675","-14,133","-19,098","0,717"
1213,"-0,891","4,948","0,600","8,111","2,731","2,831","1,748","2,708","7,929","3,612","3,472","0,619","-0,840","-4,951","0,838","-6,888","5,174","-1,358","-12,415","-24,628","0,052"
1214,"-0,773","4,212","1,354","7,891","3,368","4,232","1,324","3,398","7,832","2,144","2,985","1,301","-1,523","-6,452","1,439","-5,563","3,024","-0,588","-10,728","-27,843","-0,572"
1215,"-0,424","4,820","1,547","7,176","3,977","6,616","0,280","5,096","9,220","2,749","1,930","2,210","-2,314","-6,404","1,465","-5,257","-0,460","0,067","-8,897","-29,280","-0,383"
1216,"-0,916","3,473","1,765","6,610","4,732","9,462","-0,596","6,439","11,114","6,353","2,708","1,286","-3,556","-6,982","1,344","-4,943","-3,904","0,319","-7,581","-28,417","-0,071"
1217,"-1,143","2,025","1,413","5,478","5,477","12,011","-1,670","7,350","12,975","10,361","1,646","3,323","-5,076","-7,605","0,880","-4,252","-7,060","0,644","-5,633","-27,206","-0,410"
1218,"-0,515","4,392","1,188","3,976","4,803","11,470","-2,645","8,688","13,919","11,762","1,127","3,653","-6,586","-7,593","-0,025","-3,422","-10,094","0,836","-4,189","-23,171","-1,098"
1219,"-1,273","4,498","1,514","2,386","2,401","6,420","-3,643","9,948","15,250","10,598","0,888","4,290","-8,373","-8,056","-0,761","-2,042","-12,418","0,887","-3,788","-15,316","-1,570"
1220,"-1,398","3,846","1,173","0,527","0,868","0,787","-4,039","11,198","17,066","8,027","1,323","4,926","-8,547","-9,218","-0,485","-0,522","-14,415","0,549","-3,958","-7,036","-1,431"
1221,"-2,377","5,636","1,050","-1,085","-0,222","-2,714","-4,084","10,900","17,292","5,282","1,250","5,059","-8,023","-8,062","-0,998","0,749","-16,691","0,363","-3,977","-0,514","-1,257"
1222,"-3,008","7,144","0,937","-2,483","-1,481","-4,538","-4,012","9,297","14,798","3,580","1,030","4,735","-8,095","-6,906","-1,323","0,874","-18,377","0,308","-3,636","3,665","-2,005"
1223,"-2,934","7,388","0,824","-3,857","-2,507","-5,999","-3,354","7,566","11,477","3,580","1,280","4,550","-6,745","-6,561","-1,788","0,559","-19,385","0,922","-2,324","6,934","-2,067"
1224,"-2,202","7,259","0,366","-4,406","-2,254","-6,014","-2,582","5,700","8,692","3,574","1,708","4,887","-3,243","-6,136","-0,721","0,091","-18,574","0,957","-0,706","8,175","-1,526"
1225,"-2,240","5,737","0,273","-4,437","-1,531","-5,605","-1,460","2,254","3,715","3,203","1,859","5,350","-0,855","-1,322","-0,785","0,640","-14,709","0,597","-0,459","7,589","-0,754"
1226,"-1,162","3,610","0,097","-4,486","-1,108","-4,385","-1,070","-0,803","-2,478","3,314","2,113","6,176","-0,352","1,015","-0,672","2,028","-8,544","0,020","-0,696","6,416","-0,635"
1227,"0,155","2,280","-0,010","-3,581","-0,235","-1,481","-0,613","-1,773","-6,715","4,276","2,310","7,309","0,362","1,299","-0,507","3,551","-2,223","-0,242","-1,256","3,471","-0,658"
1228,"0,854","2,770","-0,006","-2,570","0,436","0,098","0,023","-0,528","-6,185","5,245","2,439","7,868","1,548","1,918","-0,032","4,018","1,948","-0,518","-2,194","0,314","-1,459"
1229,"-0,323","3,443","0,415","-1,491","1,404","1,738","1,313","1,200","-1,229","5,369","2,222","7,837","1,086","2,373","-0,348","3,071","1,727","-0,816","-2,223","-2,807","-2,093"
1230,"-0,399","3,515","0,980","0,341","2,197","2,674","1,247","3,054","5,402","5,065","1,837","7,880","0,732","1,402","-0,029","1,815","-0,606","-0,759","-2,289","-5,438","-2,543"
1231,"0,258","3,096","0,898","1,255","3,146","5,744","2,164","4,872","10,287","4,084","1,764","8,440","-0,141","-0,056","-0,146","1,475","-2,996","-0,524","-2,031","-8,273","-2,792"
1232,"0,196","4,351","0,973","2,563","3,838","8,236","1,594","5,192","11,222","3,466","1,992","9,066","-0,301","-1,658","0,415","1,996","-4,781","-0,453","-1,462","-11,552","-2,770"
1233,"-0,121","3,923","1,024","3,493","3,709","8,508","1,176","5,247","10,141","3,339","2,173","9,451","-0,583","-0,566","0,095","2,166","-6,649","-0,379","-1,453","-14,108","-2,482"
1234,"0,192","3,295","0,989","4,243","3,051","6,749","0,791","4,637","7,744","2,732","2,066","9,224","-0,157","-0,290","-0,037","1,676","-8,735","-0,467","-1,922","-14,852","-2,257"
1235,"0,171","3,142","1,104","5,036","2,321","4,684","0,566","3,976","6,318","1,153","1,934","8,658","0,619","-1,247","0,440","1,412","-10,434","-0,550","-1,930","-14,927","-2,041"
1236,"0,177","2,695","0,899","5,583","1,457","2,628","0,667","2,706","4,615","-0,609","1,717","8,197","0,629","-0,733","-0,059","1,247","-10,708","-0,248","-1,756","-14,269","-1,617"
1237,"-0,199","2,261","0,963","5,297","1,568","1,856","0,956","2,122","3,985","-1,814","0,997","7,240","0,115","-0,579","-0,380","0,374","-11,037","-0,038","-1,364","-11,874","-1,601"
1238,"-0,310","2,208","0,712","4,827","1,453","2,206","1,101","1,794","4,273","-2,587","0,152","5,875","-0,074","-0,504","-0,724","-0,004","-10,537","0,504","-1,256","-9,583","-1,510"
1239,"-0,138","2,192","0,625","4,229","0,985","2,524","1,440","1,430","4,075","-3,187","-0,160","5,070","-0,203","-0,749","-1,031","-0,667","-8,301","0,198","-1,358","-7,219","-1,470"
1240,"-0,397","1,771","0,664","3,406","0,381","2,111","1,888","1,254","3,700","-2,877","-0,149","4,664","-0,583","-1,273","-1,325","-1,060","-6,064","0,285","-1,353","-4,796","-1,786"
1241,"-0,185","2,137","0,672","2,353","-0,274","0,863","2,207","1,107","3,257","-1,833","-0,319","4,017","-0,028","-1,703","-1,249","-1,349","-4,890","0,453","-0,433","-2,485","-2,021"
1242,"0,058","1,716","0,417","1,327","-1,239","-0,917","2,705","-0,560","0,747","-1,831","-0,176","3,748","0,311","-1,426","-1,322","-1,257","-2,574","0,114","0,472","-0,325","-1,826"
1243,"-0,077","0,575","0,360","0,238","-1,387","-1,790","2,736","-1,644","-1,663","-2,741","0,130","3,254","0,480","-0,382","-1,101","-0,403","0,411","-0,237","1,177","0,971","-1,093"
1244,"-0,007","-0,236","0,263","-0,597","-1,957","-2,419","2,743","-1,267","-2,269","-3,347","0,383","2,789","0,737","0,783","-0,881","0,616","1,746","-0,121","1,690","2,172","-1,072"
1245,"0,668","-0,910","0,137","-1,264","-2,271","-3,376","2,448","-0,710","-1,693","-3,097","0,757","2,010","1,291","0,293","-0,115","1,315","2,487","-0,496","2,576","3,744","-1,410"
1246,"0,486","-1,986","0,191","-1,590","-2,365","-3,716","2,014","0,357","0,978","-2,718","0,623","0,865","1,076","-0,349","0,524","2,009","2,064","-0,525","2,616","4,873","-1,293"
1247,"0,438","-2,811","0,119","-1,817","-1,779","-2,426","0,680","2,357","5,410","-2,153","0,411","-0,443","-2,267","-0,979","-0,178","2,693","0,844","-0,320","2,249","4,296","-0,747"
1248,"1,278","-3,053","0,111","-1,751","-1,408","-1,324","0,648","1,452","4,706","-1,537","0,346","-1,011","-3,228","-4,826","0,768","2,216","-1,356","0,282","2,978","2,687","-0,847"
1249,"0,908","-3,452","0,224","-1,536","-0,891","0,240","0,661","2,188","4,673","-1,053","0,699","-0,833","-6,062","-5,486","-0,438","1,691","-3,892","0,776","2,891","1,192","-0,851"
1250,"0,561","-2,807","0,404","-1,441","0,011","1,769","0,020","2,332","3,779","-1,187","1,114","0,048","-5,210","-5,272","-0,506","0,943","-5,075","0,551","2,849","-0,161","-0,839"
1251,"0,779","-2,405","0,461","-1,400","0,662","3,484","-0,065","0,825","2,700","-1,504","1,554","0,982","-5,738","-4,523","-0,678","0,320","-6,066","0,496","3,126","-2,423","-0,871"
1252,"0,574","-2,855","0,439","-1,347","0,684","4,411","0,063","-0,199","1,212","-0,786","1,529","2,217","-6,550","-4,890","-0,796","-0,711","-7,125","0,426","2,884","-4,584","-0,594"
1253,"0,917","-2,284","0,582","-1,050","0,630","4,283","-0,005","-1,392","-1,544","0,422","1,153","3,421","-5,317","-4,182","-0,944","-0,995","-6,817","0,525","2,829","-5,282","-0,769"
1254,"0,866","-3,275","0,709","-0,845","0,707","3,563","-0,186","-1,615","-2,648","0,658","0,392","4,524","-2,319","-3,610","0,130","-0,684","-5,484","0,794","2,623","-5,641","-0,504"
1255,"0,978","-3,539","0,508","-0,805","0,610","3,202","-0,348","-1,668","-3,015","-0,683","-0,469","4,844","-1,117","-1,746","-0,094","0,167","-3,308","0,030","2,321","-6,060","-0,142"
1256,"0,955","-3,034","0,368","-0,641","0,345","2,911","-0,395","-1,421","-2,929","-1,894","-1,699","4,666","-0,927","-0,901","-0,026","0,738","-1,300","-1,015","1,742","-5,370","0,007"
1257,"0,678","-2,959","0,578","-0,752","-0,282","2,130","-0,118","-0,735","-1,591","-2,062","-2,936","3,899","0,126","-0,677","0,263","0,086","-0,094","-1,535","1,253","-4,397","0,189"
1258,"0,853","-2,402","0,221","-0,818","-0,653","1,028","0,040","-0,677","-0,675","-1,498","-4,086","3,032","1,620","-0,066","0,252","-0,939","-0,378","-1,638","0,501","-3,286","0,116"
1259,"0,630","-2,432","0,044","-0,731","-0,797","0,417","-0,062","-2,407","-2,464","-0,631","-4,439","1,997","2,919","-1,216","1,004","-1,179","-1,635","-1,454","-0,129","-2,232","-0,024"
1260,"0,342","-2,022","0,084","-0,704","-0,804","-0,186","-0,364","-3,675","-5,085","0,349","-4,122","1,524","4,110","-0,570","1,297","-0,966","-2,507","-0,946","-0,056","-1,758","-0,237"
1261,"0,403","-1,729","-0,063","-1,164","-1,053","-0,716","-0,985","-4,166","-6,828","0,891","-3,029","1,555","3,674","0,910","0,866","-0,257","-2,840","-0,541","-0,276","-1,105","-0,519"
1262,"0,291","-1,827","-0,053","-1,271","-1,463","-1,462","-1,107","-4,318","-9,145","0,028","-1,648","1,769","3,494","1,315","0,654","0,368","-2,531","-0,609","-0,157","-0,548","-0,442"
1263,"0,278","-1,778","-0,087","-1,656","-1,420","-1,794","-1,680","-4,289","-10,538","-1,688","-0,186","1,867","4,937","-0,429","1,444","0,940","-2,188","-0,897","0,205","-0,162","-0,226"
1264,"0,370","-1,954","-0,046","-2,034","-1,573","-1,970","-2,013","-3,567","-9,767","-2,609","0,815","1,989","4,917","-0,721","1,360","1,570","-2,692","-0,788","0,105","0,153","-0,172"
1265,"0,501","-2,351","-0,227","-2,567","-1,522","-1,692","-2,235","-2,888","-7,335","-2,798","1,574","2,169","4,182","-0,469","1,150","1,433","-3,442","-0,533","0,587","0,242","-0,211"
1266,"0,651","-2,641","-0,262","-3,295","-1,033","-0,596","-2,243","-2,217","-5,199","-2,124","1,749","1,826","3,664","-1,261","1,285","0,802","-5,413","-0,298","1,327","-0,272","-0,051"
1267,"0,994","-3,035","-0,626","-3,359","-0,601","0,352","-2,101","-1,111","-2,890","-1,140","1,222","1,278","2,765","-1,994","1,049","-0,055","-5,998","-0,336","1,554","-0,534","0,245"
1268,"0,405","-3,714","-0,506","-3,381","0,007","0,948","-2,013","0,600","-0,057","-0,277","0,418","0,860","1,938","-2,718","0,980","-0,531","-6,221","-0,256","1,210","-0,049","0,160"
1269,"1,149","-3,696","-0,541","-3,493","-0,108","1,142","-1,883","1,651","2,144","-0,272","-0,371","0,759","1,106","-3,591","1,033","-0,899","-6,804","-0,174","1,026","0,131","0,009"
1270,"1,117","-3,273","-0,467","-2,914","0,252","1,614","-1,873","1,988","3,348","-0,823","-0,792","1,153","0,654","-4,523","1,458","-1,091","-7,282","0,052","0,179","-0,270","-0,126"
1271,"0,408","-2,462","-0,133","-2,430","0,222","1,531","-1,678","1,549","3,549","-1,498","-1,136","1,710","0,120","-4,046","1,348","-1,079","-7,558","0,006","-0,858","-0,324","-0,010"
1272,"0,429","-1,826","0,005","-1,895","0,060","1,304","-1,617","1,461","2,968","-1,503","-1,311","2,197","0,182","-3,233","0,854","-1,041","-7,682","-0,209","-1,603","-0,218","-0,500"
1273,"0,694","-1,008","0,205","-1,654","-0,024","1,260","-1,974","1,025","1,993","-0,771","-1,528","2,309","0,911","-2,469","1,028","-0,956","-7,233","-0,125","-2,330","0,221","-0,961"
1274,"0,215","-0,568","0,250","-1,165","0,108","1,238","-1,863","0,109","0,314","0,572","-1,683","2,265","1,004","-1,156","0,691","-0,700","-6,125","-0,065","-3,109","0,145","-1,136"
1275,"0,190","-0,350","0,245","-0,742","0,079","1,158","-1,809","-0,338","-0,841","1,732","-1,509","2,064","0,752","-0,269","0,547","-0,509","-4,707","-0,178","-3,409","-0,606","-1,321"
1276,"0,344","0,295","0,130","-0,606","0,123","1,398","-1,728","-0,973","-1,696","1,426","-1,264","2,012","1,276","-0,002","0,684","-0,610","-3,182","-0,526","-3,024","-0,875","-1,176"
1277,"-0,037","0,233","0,074","-0,461","0,300","1,779","-1,783","-0,944","-1,635","-0,281","-0,942","1,837","0,839","0,558","0,528","-0,492","-1,548","-0,656","-2,610","-1,708","-1,001"
1278,"0,077","0,497","-0,135","-0,356","-0,285","0,495","-1,352","-0,595","-1,106","-2,173","-0,458","1,719","0,922","-0,053","0,728","-0,779","0,221","-1,057","-1,991","-2,704","-0,876"
1279,"0,409","1,162","-0,287","-0,884","-0,931","-1,192","-0,781","-0,411","-0,372","-3,274","-0,058","1,852","0,557","-0,312","0,700","-1,069","0,694","-0,812","-1,624","-2,467","-0,746"
1280,"-0,144","1,115","-0,256","-0,910","-0,750","-1,676","-0,492","-0,523","0,065","-3,330","-0,049","1,443","0,398","-0,106","0,335","-1,445","0,664","-0,896","-1,990","-1,625","-0,674"
1281,"0,011","1,519","-0,498","-0,993","-0,983","-2,035","0,021","-0,532","0,286","-3,080","-0,116","0,871","0,331","-0,518","0,498","-1,984","0,415","-0,432","-1,506","-1,013","-0,928"
1282,"-0,148","1,125","-0,567","-1,021","-1,625","-2,411","0,458","-0,156","0,869","-2,092","-0,637","0,051","0,018","-0,476","0,475","-2,232","-0,049","-0,224","-1,032","-0,103","-1,009"
1283,"-0,379","1,134","-0,468","-0,907","-1,374","-2,600","0,662","0,146","1,586","-0,928","-0,673","-0,455","-0,208","-0,222","0,136","-2,799","-0,611","-0,328","-1,090","0,967","-0,796"
1284,"-0,084","0,881","-0,396","-1,024","-1,403","-2,512","1,105","0,550","2,223","-0,499","-0,584","-0,694","-0,126","-0,710","0,395","-3,055","-0,779","-0,276","-1,236","1,754","-0,614"
1285,"0,119","0,923","-0,302","-1,064","-1,553","-2,105","1,289","0,909","3,326","-1,234","-0,457","-0,426","0,008","-1,144","0,541","-3,585","-1,227","-0,404","-1,915","2,757","-0,411"
1286,"0,072","0,627","-0,382","-1,094","-1,324","-1,604","1,777","0,685","3,935","-2,884","-0,196","-0,302","-0,059","-0,298","0,232","-3,359","-2,169","-0,199","-2,344","4,022","-0,644"
1287,"-0,027","0,480","-0,337","-0,945","-0,930","-1,188","1,435","0,005","3,151","-3,926","0,006","0,128","0,726","0,209","0,309","-3,030","-2,659","-0,168","-2,625","4,424","-1,101"
1288,"0,064","0,425","-0,233","-0,848","-1,301","-1,562","1,173","-0,245","1,864","-4,296","0,215","0,429","0,372","0,495","0,156","-2,582","-2,402","-0,134","-2,378","3,623","-1,422"
1289,"0,058","0,510","-0,218","-0,497","-1,350","-1,829","0,794","-0,079","1,135","-4,239","0,401","0,680","0,177","0,329","0,249","-2,347","-2,106","-0,229","-1,944","2,209","-1,276"
1290,"-0,048","0,327","-0,222","-0,451","-0,940","-1,080","0,671","-0,022","1,120","-4,425","0,338","0,976","0,439","-0,013","0,268","-2,258","-1,691","-0,592","-1,761","0,071","-0,751"
1291,"0,134","0,217","-0,013","-0,408","-0,802","-0,340","0,608","-0,071","1,703","-4,127","0,408","1,554","0,285","-0,209","0,234","-2,273","-1,284","-0,848","-1,171","-2,113","-0,728"
1292,"0,219","0,126","0,043","-0,371","-0,523","0,269","0,630","-0,342","1,976","-3,645","0,287","2,157","0,203","0,157","-0,084","-2,618","-1,479","-0,744","-0,783","-3,593","-0,554"
1293,"-0,031","0,148","0,060","-0,409","-0,289","0,635","0,846","-0,403","1,707","-3,403","0,146","2,429","0,151","-0,144","-0,089","-2,264","-1,083","-0,513","-1,076","-4,551","-0,552"
1294,"0,289","-0,203","0,200","-0,488","-0,095","1,357","0,635","-0,591","1,483","-3,341","0,039","2,345","0,223","-0,134","0,079","-2,309","-0,458","-0,710","-0,825","-4,648","-0,628"
1295,"0,368","-0,089","0,334","-0,687","0,374","2,094","0,317","-0,916","0,860","-3,033","-0,284","2,232","0,567","0,293","-0,115","-2,142","-0,315","-0,711","-0,591","-4,296","-0,446"
1296,"0,202","-0,399","0,279","-0,716","0,491","2,647","0,090","-1,051","0,473","-2,057","-0,525","2,291","1,065","0,364","0,177","-1,983","-0,321","-0,801","-0,696","-3,833","-0,306"
1297,"0,486","-0,317","0,181","-0,965","0,388","2,575","0,082","-1,687","-0,646","-1,205","-0,690","2,515","1,553","0,810","0,318","-1,693","0,146","-0,934","-0,870","-3,395","-0,212"
1298,"0,150","-0,370","0,340","-0,936","0,270","2,023","-0,161","-2,099","-1,716","-0,655","-0,823","2,518","1,692","1,355","0,382","-0,950","0,555","-0,676","-1,195","-2,279","-0,355"
1299,"0,149","-0,852","0,087","-1,221","0,023","1,347","-0,557","-1,738","-2,060","-0,408","-0,897","2,219","1,425","0,842","0,504","-0,438","1,388","-0,601","-1,547","-1,271","-0,397"
1300,"0,412","-0,923","0,104","-1,204","-0,307","0,624","-0,502","-1,105","-1,082","-0,768","-0,694","1,647","1,050","0,498","0,463","-0,226","1,295","-0,718","-1,222","-0,952","-0,413"
1301,"0,287","-0,973","0,081","-1,270","-0,413","0,542","-0,682","-0,406","0,577","-1,011","-0,335","1,407","0,906","0,387","0,443","-0,523","0,443","-0,864","-0,700","-0,870","-0,263"
1302,"0,200","-1,048","0,224","-1,383","-0,527","0,736","-0,651","-0,041","1,971","-1,134","0,076","1,279","0,357","0,047","0,521","-1,051","-0,633","-0,871","-0,753","-1,087","-0,063"
1303,"0,450","-1,070","0,207","-1,577","-0,491","0,529","-0,792","0,351","2,888","-1,075","0,570","1,182","-0,218","-0,061","0,242","-1,323","-1,929","-0,617","-0,551","-1,175","-0,070"
