Index,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z
2113,"0,019","0,066","0,941","0,026","0,259","0,969","0,079","0,257","0,981","-0,077","0,043","1,015","0,021","0,083","0,955","-0,082","-1,015","-0,271","0,111","-0,999","-0,187"
2114,"0,017","0,063","0,939","0,031","0,256","0,966","0,083","0,258","0,985","-0,078","0,049","1,015","0,021","0,084","0,957","-0,079","-1,019","-0,270","0,114","-1,000","-0,186"
2115,"0,023","0,060","0,945","0,030","0,251","0,974","0,084","0,255","0,983","-0,075","0,045","1,011","0,024","0,080","0,954","-0,076","-1,017","-0,268","0,114","-1,003","-0,183"
2116,"0,020","0,061","0,941","0,028","0,253","0,971","0,081","0,256","0,979","-0,076","0,046","1,007","0,020","0,080","0,960","-0,079","-1,017","-0,270","0,117","-0,995","-0,183"
2117,"0,018","0,061","0,941","0,030","0,253","0,972","0,085","0,257","0,980","-0,075","0,043","1,013","0,022","0,082","0,952","-0,075","-1,018","-0,270","0,110","-0,999","-0,190"
2118,"0,019","0,070","0,945","0,031","0,259","0,968","0,081","0,261","0,978","-0,073","0,049","1,007","0,025","0,080","0,957","-0,079","-1,018","-0,270","0,112","-1,000","-0,191"
2119,"0,021","0,069","0,947","0,032","0,248","0,973","0,076","0,253","0,985","-0,072","0,052","1,007","0,017","0,084","0,951","-0,081","-1,016","-0,277","0,110","-1,000","-0,185"
2120,"0,018","0,058","0,940","0,035","0,262","0,964","0,071","0,255","0,986","-0,073","0,050","1,013","0,019","0,075","0,954","-0,092","-1,018","-0,275","0,118","-1,004","-0,193"
2121,"0,019","0,064","0,946","0,034","0,262","0,964","0,069","0,255","0,985","-0,073","0,049","1,011","0,023","0,084","0,959","-0,089","-1,015","-0,269","0,113","-1,000","-0,189"
2122,"0,021","0,060","0,935","0,028","0,261","0,965","0,076","0,259","0,980","-0,070","0,047","1,014","0,015","0,088","0,954","-0,086","-1,012","-0,269","0,112","-1,000","-0,182"
2123,"0,017","0,068","0,944","0,025","0,259","0,964","0,076","0,258","0,983","-0,078","0,048","1,019","0,017","0,078","0,953","-0,084","-1,015","-0,278","0,111","-1,001","-0,176"
2124,"0,018","0,065","0,942","0,028","0,254","0,972","0,084","0,263","0,979","-0,077","0,050","1,015","0,024","0,085","0,957","-0,084","-1,021","-0,269","0,117","-0,999","-0,185"
2125,"0,021","0,069","0,940","0,033","0,260","0,971","0,082","0,261","0,978","-0,074","0,052","1,023","0,018","0,088","0,955","-0,077","-1,015","-0,267","0,113","-0,996","-0,189"
2126,"0,019","0,061","0,942","0,033","0,255","0,973","0,077","0,255","0,984","-0,076","0,060","1,021","0,021","0,082","0,956","-0,077","-1,013","-0,271","0,111","-1,003","-0,189"
2127,"0,019","0,068","0,943","0,026","0,268","0,968","0,074","0,254","0,978","-0,075","0,057","1,020","0,021","0,083","0,956","-0,079","-1,012","-0,278","0,112","-0,998","-0,189"
2128,"0,018","0,065","0,937","0,027","0,251","0,973","0,062","0,249","0,980","-0,074","0,056","1,016","0,014","0,086","0,949","-0,090","-1,011","-0,273","0,107","-1,001","-0,191"
2129,"0,016","0,060","0,935","0,028","0,262","0,969","0,060","0,248","0,988","-0,076","0,049","1,011","0,016","0,084","0,953","-0,094","-1,004","-0,278","0,119","-1,000","-0,190"
2130,"0,018","0,069","0,940","0,029","0,265","0,967","0,059","0,255","0,986","-0,080","0,051","1,009","0,019","0,082","0,950","-0,093","-1,005","-0,279","0,114","-1,004","-0,179"
2131,"0,016","0,065","0,941","0,023","0,273","0,967","0,068","0,256","0,990","-0,078","0,051","1,011","0,019","0,082","0,949","-0,088","-1,009","-0,289","0,114","-1,003","-0,177"
2132,"0,018","0,067","0,942","0,027","0,271","0,967","0,081","0,269","0,978","-0,081","0,051","1,005","0,034","0,087","0,955","-0,085","-1,020","-0,280","0,115","-0,999","-0,174"
2133,"0,013","0,067","0,941","0,026","0,279","0,954","0,106","0,293","0,963","-0,080","0,043","1,008","0,034","0,091","0,954","-0,074","-1,030","-0,263","0,109","-1,003","-0,179"
2134,"0,015","0,062","0,940","0,013","0,266","0,963","0,130","0,275","0,975","-0,082","0,042","1,007","0,022","0,087","0,957","-0,065","-1,031","-0,255","0,109","-1,009","-0,174"
2135,"0,019","0,061","0,940","0,023","0,264","0,963","0,087","0,259","0,978","-0,081","0,035","1,016","0,015","0,084","0,958","-0,066","-1,030","-0,247","0,107","-1,005","-0,167"
2136,"0,019","0,062","0,940","0,033","0,260","0,967","0,060","0,260","0,976","-0,075","0,032","1,020","0,019","0,086","0,958","-0,077","-1,020","-0,253","0,116","-1,005","-0,179"
2137,"0,019","0,065","0,938","0,038","0,252","0,974","0,055","0,251","0,979","-0,076","0,031","1,023","0,016","0,084","0,952","-0,091","-1,016","-0,255","0,111","-0,997","-0,193"
2138,"0,020","0,064","0,943","0,032","0,252","0,971","0,058","0,252","0,983","-0,079","0,031","1,022","0,019","0,082","0,956","-0,095","-1,014","-0,264","0,107","-1,001","-0,192"
2139,"0,016","0,064","0,942","0,027","0,249","0,977","0,066","0,256","0,982","-0,076","0,037","1,019","0,012","0,090","0,956","-0,104","-1,014","-0,266","0,098","-1,002","-0,203"
2140,"0,019","0,063","0,945","0,025","0,245","0,977","0,069","0,255","0,983","-0,075","0,043","1,013","0,009","0,085","0,949","-0,101","-1,010","-0,279","0,100","-1,001","-0,206"
2141,"0,023","0,067","0,944","0,025","0,243","0,981","0,072","0,249","0,983","-0,071","0,039","1,010","0,014","0,077","0,955","-0,102","-1,008","-0,283","0,112","-0,996","-0,202"
2142,"0,023","0,062","0,939","0,026","0,236","0,982","0,068","0,250","0,988","-0,073","0,042","1,005","0,010","0,074","0,952","-0,099","-1,010","-0,280","0,110","-0,995","-0,199"
2143,"0,023","0,063","0,941","0,031","0,243","0,975","0,065","0,246","0,984","-0,080","0,042","1,006","0,011","0,088","0,956","-0,088","-1,019","-0,276","0,120","-0,991","-0,201"
2144,"0,023","0,064","0,948","0,038","0,245","0,973","0,075","0,253","0,981","-0,085","0,045","1,009","0,019","0,075","0,952","-0,079","-1,012","-0,278","0,122","-0,992","-0,197"
2145,"0,020","0,061","0,943","0,035","0,241","0,974","0,077","0,243","0,986","-0,083","0,043","1,012","0,012","0,083","0,956","-0,072","-1,015","-0,278","0,116","-0,995","-0,202"
2146,"0,021","0,066","0,946","0,032","0,246","0,975","0,077","0,243","0,987","-0,086","0,039","1,013","0,021","0,081","0,959","-0,073","-1,009","-0,272","0,108","-0,997","-0,197"
2147,"0,021","0,066","0,943","0,030","0,247","0,973","0,074","0,241","0,987","-0,083","0,041","1,018","0,010","0,080","0,962","-0,074","-1,015","-0,284","0,107","-0,998","-0,194"
2148,"0,026","0,063","0,940","0,030","0,253","0,972","0,074","0,243","0,991","-0,085","0,044","1,025","0,015","0,079","0,952","-0,071","-1,007","-0,280","0,101","-0,996","-0,187"
2149,"0,020","0,060","0,945","0,025","0,250","0,970","0,078","0,245","0,990","-0,087","0,044","1,022","0,014","0,081","0,959","-0,072","-1,017","-0,279","0,102","-1,000","-0,185"
2150,"0,022","0,061","0,944","0,028","0,251","0,968","0,078","0,250","0,986","-0,080","0,041","1,026","0,014","0,077","0,956","-0,079","-1,020","-0,268","0,111","-1,003","-0,186"
2151,"0,026","0,059","0,947","0,031","0,251","0,965","0,076","0,250","0,987","-0,080","0,043","1,024","0,013","0,084","0,960","-0,084","-1,015","-0,262","0,115","-1,000","-0,174"
