Index,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z
741,"3,250","-11,065","2,267","1,682","0,698","9,846","-13,996","1,865","1,159","-1,755","1,257","2,792","-34,193","6,421","-7,662","-3,880","2,899","-1,828","-0,583","0,948","9,144"
742,"3,042","-8,035","2,175","1,791","0,204","5,143","-11,855","3,026","2,349","-1,577","1,439","2,922","-17,443","2,355","-6,650","-4,077","2,457","-1,375","-1,440","0,015","5,906"
743,"2,249","-6,123","1,930","1,593","-0,363","-0,330","-9,093","4,186","2,630","-1,260","1,230","2,555","-2,649","-4,615","-6,613","-3,822","1,931","-0,209","-1,783","-0,661","3,338"
744,"1,564","-6,189","1,627","1,251","0,100","-2,305","-6,757","4,670","1,831","-0,761","0,851","2,259","4,305","-10,923","-8,411","-3,946","0,999","0,249","-1,919","-1,107","1,395"
745,"1,315","-3,480","1,746","1,014","0,248","-0,698","-3,147","4,449","0,865","-0,448","0,686","2,006","4,051","-14,938","-10,800","-3,734","0,761","-0,163","-1,251","-1,270","1,311"
746,"0,432","-1,273","1,543","0,464","-0,172","1,591","-0,367","4,357","1,417","-0,201","0,587","1,921","-5,991","-13,696","-13,888","-3,998","0,925","-0,981","-0,616","-1,151","1,972"
747,"-0,011","-1,571","1,356","0,093","-0,294","3,070","0,417","3,717","0,138","-0,329","0,902","2,055","-22,497","-9,235","-16,618","-3,990","1,022","-1,177","-0,245","-0,827","2,074"
748,"0,137","-0,774","1,044","0,089","-0,365","3,020","3,040","2,227","-4,309","-0,438","0,836","1,554","-33,120","-5,761","-18,805","-3,573","0,883","-0,927","0,260","-0,675","2,523"
749,"-0,094","0,430","0,959","0,049","-0,210","1,755","6,159","0,586","-8,626","-0,535","0,614","0,655","-36,256","-4,886","-18,089","-3,266","0,819","0,189","0,520","-0,220","2,906"
750,"0,028","-1,243","0,557","-0,304","-0,313","1,181","8,391","-0,415","-10,221","-0,989","0,049","-0,447","-34,110","-3,832","-14,974","-2,831","0,645","1,236","1,017","-0,036","3,137"
751,"0,156","-0,606","0,351","-0,266","-0,110","1,640","10,354","-0,922","-10,095","-0,664","-0,272","-1,098","-29,308","-1,621","-10,259","-2,951","0,071","0,360","1,189","-0,030","2,857"
752,"-0,751","2,052","0,299","-0,375","-0,644","1,057","11,934","-0,860","-5,884","-0,231","-0,357","-1,314","-20,898","-3,712","-2,092","-3,022","-1,745","-3,040","1,078","-0,245","1,546"
753,"-1,475","1,960","0,091","-0,360","-1,245","-1,013","13,083","0,078","1,534","0,187","-0,355","-0,975","-6,290","-12,693","9,977","-2,621","-3,427","-6,202","0,834","-0,726","-0,039"
754,"-1,051","1,193","0,453","-0,226","-1,232","-2,391","14,732","1,111","5,904","0,660","-0,036","-0,496","9,113","-19,839","21,700","-1,887","-5,439","-8,588","0,294","-0,694","-1,382"
755,"-1,066","1,971","0,539","-0,109","-1,617","-3,204","15,390","1,306","6,763","0,946","0,099","0,180","19,906","-21,196","26,988","0,403","-6,138","-8,800","0,223","-1,288","-1,639"
756,"-0,629","0,076","0,602","-0,260","-1,421","-2,046","15,742","1,141","5,404","0,750","0,276","0,629","20,380","-16,747","24,519","1,722","-4,881","-5,624","0,668","-1,054","-1,159"
757,"0,415","-1,501","0,452","-0,138","-0,909","0,215","15,746","0,886","2,210","0,918","0,478","1,144","12,545","-7,579","16,892","1,662","-3,936","-1,661","0,504","-0,901","-0,685"
758,"1,458","-2,002","0,633","-0,479","-0,458","4,323","16,513","0,396","-1,539","0,971","0,477","1,474","2,403","2,662","6,219","1,706","-3,630","0,704","0,867","-0,583","0,837"
759,"2,070","-3,441","0,891","0,342","-0,377","6,912","17,358","-0,011","-6,060","0,910","0,420","1,495","-4,691","6,228","-1,206","1,155","-4,119","0,947","1,328","0,178","3,293"
760,"5,380","-9,964","2,587","0,428","1,097","15,527","17,566","-0,500","-8,902","0,791","0,204","1,445","-9,191","7,526","-3,917","1,424","-4,708","-0,316","1,072","0,504","4,566"
761,"7,141","-18,059","2,584","2,049","3,486","18,895","16,339","-0,349","-8,992","0,554","0,055","1,234","-15,925","9,511","-7,737","2,278","-5,204","-1,169","1,171","0,835","5,553"
762,"7,162","-20,052","1,818","1,399","4,128","25,230","14,857","-0,196","-8,192","0,440","-0,284","1,037","-15,432","8,286","-10,582","2,780","-5,990","-2,162","1,211","1,266","8,182"
763,"7,201","-17,633","1,938","1,389","3,902","30,422","13,292","-0,254","-7,780","0,874","-0,426","0,843","-4,624","6,565","-8,199","3,390","-6,428","-1,937","1,518","1,381","11,421"
764,"8,420","-18,646","2,643","0,771","3,455","31,107","11,799","-0,583","-7,187","1,674","-0,530","0,580","8,334","7,877","-3,339","4,061","-5,699","-0,054","0,766","1,795","12,469"
765,"9,949","-23,020","2,253","1,198","3,797","27,290","10,524","-1,326","-7,079","2,226","-0,796","0,569","20,446","5,930","3,085","4,910","-4,483","1,702","-0,798","2,368","11,450"
766,"11,384","-26,372","2,022","0,349","3,965","24,350","9,282","-2,191","-6,384","2,885","-0,690","1,006","24,217","4,182","5,580","5,245","-3,777","1,953","-3,129","3,156","9,483"
767,"12,673","-27,414","1,570","-0,327","2,194","20,551","7,700","-2,331","-5,203","3,837","-0,652","1,936","20,376","4,047","3,946","4,827","-3,743","1,763","-4,431","2,982","4,151"
768,"11,703","-29,233","1,263","-3,681","2,670","20,679","6,409","-2,194","-5,348","4,605","-0,593","2,919","16,640","2,142","2,040","5,128","-3,599","1,772","-3,392","1,924","-2,137"
769,"10,633","-26,949","-0,058","-5,930","2,594","18,577","5,700","-1,907","-5,996","5,141","-0,488","3,352","13,312","2,293","0,229","5,365","-3,374","1,800","0,181","0,368","-5,994"
770,"8,515","-23,493","0,271","-7,110","2,206","14,581","5,076","-1,608","-5,151","5,199","-0,556","3,512","10,050","4,409","-1,494","4,851","-3,385","2,264","1,832","-0,984","-9,063"
771,"5,503","-21,140","0,479","-8,477","1,727","8,257","4,995","-1,764","-4,425","4,703","-0,733","3,895","8,044","5,834","-3,573","3,939","-3,079","3,151","1,195","-1,376","-9,731"
772,"4,743","-14,642","1,882","-8,323","2,008","4,100","5,224","-1,834","-3,610","4,085","-1,025","4,319","6,949","7,297","-5,239","2,226","-2,491","4,032","0,289","-1,935","-7,880"
773,"3,508","-12,255","2,485","-7,059","2,600","4,579","4,889","-1,526","-3,033","3,517","-0,990","5,075","5,814","8,029","-6,983","0,697","-1,410","5,770","-0,311","-2,660","-5,963"
774,"3,112","-10,109","3,058","-5,454","3,301","9,293","4,232","-1,165","-2,763","3,175","-0,502","6,315","5,915","6,433","-7,697","-1,049","-0,443","7,064","-0,078","-3,300","-3,039"
775,"3,067","-8,734","3,057","-3,854","2,901","16,246","3,446","-1,194","-3,712","2,771","0,518","7,410","11,081","1,995","-6,037","-2,131","0,761","8,410","0,506","-2,578","1,050"
776,"2,958","-7,887","2,455","-2,773","2,167","20,567","2,549","-1,556","-4,459","2,872","1,717","7,794","18,484","-3,317","-3,902","-2,644","1,796","9,469","1,088","-1,089","5,047"
777,"2,879","-7,457","1,753","-2,353","1,355","20,487","1,455","-2,101","-5,466","2,616","2,551","7,917","24,485","-7,874","-1,882","-2,578","2,920","9,955","1,956","0,765","8,524"
778,"2,511","-6,009","1,166","-2,340","0,853","16,103","0,542","-3,359","-5,454","2,443","2,983","7,349","30,975","-12,973","1,047","-2,435","3,752","9,203","2,553","2,227","11,319"
779,"1,731","-3,969","0,764","-2,514","0,571","9,401","0,228","-4,368","-3,467","2,340","2,793","6,699","36,216","-18,711","5,257","-2,238","3,971","7,751","2,913","2,557","11,149"
