Frame,ms,footscan Z_L,footscan Z_R
287.0,1134.2,523.41,482.77
288.0,1138.15,523.41,483.18
289.0,1142.1,522.18,482.56
290.0,1146.05,522.79,482.97
291.0,1150.0,523.0,483.38
292.0,1153.96,523.82,482.97
293.0,1157.91,526.69,484.21
294.0,1161.86,526.9,483.8
295.0,1165.81,525.46,483.38
296.0,1169.76,524.44,484.62
297.0,1173.72,524.64,484.62
298.0,1177.67,524.85,484.62
299.0,1181.62,524.85,485.03
300.0,1185.57,525.26,485.23
301.0,1189.52,525.46,484.82
302.0,1193.47,524.85,485.44
303.0,1197.43,524.85,485.44
304.0,1201.38,525.67,485.85
305.0,1205.33,525.87,485.85
306.0,1209.28,525.87,487.49
307.0,1213.23,525.67,485.44
308.0,1217.19,527.31,485.03
309.0,1221.14,527.31,484.41
310.0,1225.09,527.93,484.62
311.0,1229.04,526.69,485.03
312.0,1232.99,527.72,485.23
313.0,1236.95,526.69,485.23
314.0,1240.9,528.54,484.21
315.0,1244.85,528.95,484.62
316.0,1248.8,528.34,483.59
317.0,1252.75,528.34,484.41
318.0,1256.71,527.93,484.41
319.0,1260.66,528.95,486.46
320.0,1264.61,529.77,486.46
321.0,1268.56,529.98,486.46
322.0,1272.51,529.36,485.23
323.0,1276.46,529.57,485.44
324.0,1280.42,530.59,484.82
325.0,1284.37,531.62,485.44
326.0,1288.32,532.65,485.23
327.0,1292.27,533.06,485.44
328.0,1296.22,532.65,485.44
329.0,1300.18,533.47,485.44
330.0,1304.13,534.29,486.46
331.0,1308.08,534.29,486.67
332.0,1312.03,534.29,487.49
333.0,1315.98,534.08,487.9
334.0,1319.94,534.7,488.31
335.0,1323.89,535.93,485.44
336.0,1327.84,536.14,484.62
337.0,1331.79,535.93,484.0
338.0,1335.74,535.73,484.0
339.0,1339.7,536.14,484.21
340.0,1343.65,536.55,484.62
341.0,1347.6,538.19,485.23
342.0,1351.55,536.55,485.23
343.0,1355.5,537.98,485.64
344.0,1359.45,537.16,485.44
345.0,1363.41,537.57,485.44
346.0,1367.36,537.98,485.85
347.0,1371.31,536.96,485.44
348.0,1375.26,537.57,485.23
349.0,1379.21,538.19,486.05
350.0,1383.17,538.19,487.69
351.0,1387.12,538.39,489.34
352.0,1391.07,536.96,489.34
353.0,1395.02,538.19,489.13
354.0,1398.97,537.57,489.75
355.0,1402.93,537.57,490.77
356.0,1406.88,537.57,490.77
357.0,1410.83,536.75,490.77
358.0,1414.78,536.14,489.75
359.0,1418.73,536.55,491.59
360.0,1422.69,535.93,491.39
361.0,1426.64,535.93,490.36
362.0,1430.59,534.9,490.98
363.0,1434.54,536.14,489.75
364.0,1438.49,535.52,490.16
365.0,1442.44,535.93,490.98
366.0,1446.4,535.32,492.83
367.0,1450.35,534.9,492.42
368.0,1454.3,536.14,492.01
369.0,1458.25,535.52,493.03
370.0,1462.2,536.14,493.65
371.0,1466.16,537.57,493.85
372.0,1470.11,538.6,494.47
373.0,1474.06,539.21,494.88
374.0,1478.01,538.6,495.08
375.0,1481.96,538.8,494.06
376.0,1485.92,539.21,494.06
377.0,1489.87,540.04,493.65
378.0,1493.82,540.45,494.47
379.0,1497.77,542.09,494.67
380.0,1501.72,541.88,496.11
381.0,1505.68,542.7,495.08
382.0,1509.63,543.11,495.7
383.0,1513.58,543.32,495.49
384.0,1517.53,542.91,495.7
385.0,1521.48,543.11,495.49
386.0,1525.43,543.53,494.67
387.0,1529.39,543.73,495.08
388.0,1533.34,542.91,495.7
389.0,1537.29,543.32,495.91
390.0,1541.24,544.55,496.11
391.0,1545.19,544.35,497.14
392.0,1549.15,545.17,497.55
393.0,1553.1,546.6,498.57
394.0,1557.05,546.19,498.16
395.0,1561.0,546.4,498.98
396.0,1564.95,546.81,498.98
397.0,1568.91,547.84,498.98
398.0,1572.86,546.6,499.19
