Frame,ms,footscan Z_L,footscan Z_R
380.0,1501.72,513.97,442.54
381.0,1505.68,514.38,441.92
382.0,1509.63,515.61,441.51
383.0,1513.58,515.2,440.07
384.0,1517.53,516.64,440.49
385.0,1521.48,516.43,441.31
386.0,1525.43,519.1,441.1
387.0,1529.39,519.3,441.72
388.0,1533.34,520.95,443.15
389.0,1537.29,520.95,442.54
390.0,1541.24,520.74,442.95
391.0,1545.19,520.74,443.15
392.0,1549.15,521.36,443.36
393.0,1553.1,522.59,444.8
394.0,1557.05,522.79,445.0
395.0,1561.0,523.41,445.41
396.0,1564.95,523.62,445.62
397.0,1568.91,524.44,445.62
398.0,1572.86,524.64,445.21
399.0,1576.81,525.46,445.41
400.0,1580.76,525.05,445.82
401.0,1584.71,524.44,446.23
402.0,1588.67,524.85,446.23
403.0,1592.62,524.44,447.05
404.0,1596.57,523.82,446.64
405.0,1600.52,523.82,445.62
406.0,1604.47,523.62,445.0
407.0,1608.42,525.05,445.41
408.0,1612.38,525.05,445.21
409.0,1616.33,525.46,445.21
410.0,1620.28,526.08,446.03
411.0,1624.23,527.1,446.64
412.0,1628.18,527.31,446.64
413.0,1632.14,527.1,446.03
414.0,1636.09,526.9,446.23
415.0,1640.04,526.69,446.44
416.0,1643.99,525.67,446.85
417.0,1647.94,525.67,447.05
418.0,1651.9,526.28,447.26
419.0,1655.85,526.69,447.67
420.0,1659.8,526.69,448.9
421.0,1663.75,527.72,448.7
422.0,1667.7,527.93,449.52
423.0,1671.66,528.13,449.72
424.0,1675.61,527.31,449.52
425.0,1679.56,528.13,449.72
426.0,1683.51,527.52,449.93
427.0,1687.46,528.13,450.75
428.0,1691.41,528.34,450.95
429.0,1695.37,528.75,451.57
430.0,1699.32,528.34,451.57
431.0,1703.27,527.93,451.77
432.0,1707.22,527.72,452.6
433.0,1711.17,528.34,453.01
434.0,1715.13,529.36,451.98
435.0,1719.08,529.77,452.19
436.0,1723.03,529.36,452.39
437.0,1726.98,530.18,453.01
438.0,1730.93,531.0,452.8
439.0,1734.89,530.8,453.42
440.0,1738.84,530.18,453.83
441.0,1742.79,530.59,453.62
442.0,1746.74,529.98,453.62
443.0,1750.69,529.98,453.83
444.0,1754.65,530.8,453.62
445.0,1758.6,530.59,454.44
446.0,1762.55,530.59,454.24
447.0,1766.5,531.83,454.44
448.0,1770.45,531.83,454.03
449.0,1774.4,532.03,453.83
450.0,1778.36,532.65,453.42
451.0,1782.31,532.24,453.42
452.0,1786.26,531.83,453.42
453.0,1790.21,531.62,453.83
454.0,1794.16,531.21,454.24
455.0,1798.12,531.21,454.85
456.0,1802.07,531.42,453.21
457.0,1806.02,532.24,453.42
458.0,1809.97,532.65,453.42
459.0,1813.92,532.03,454.44
460.0,1817.88,532.03,454.65
461.0,1821.83,532.03,454.85
462.0,1825.78,532.03,454.85
463.0,1829.73,532.24,455.26
464.0,1833.68,532.65,455.26
465.0,1837.64,532.85,455.26
466.0,1841.59,532.65,455.47
467.0,1845.54,533.67,456.29
468.0,1849.49,534.29,456.5
469.0,1853.44,534.7,456.29
470.0,1857.39,534.7,456.09
471.0,1861.35,534.7,457.11
472.0,1865.3,534.7,456.7
473.0,1869.25,535.11,457.11
474.0,1873.2,534.9,457.52
475.0,1877.15,535.32,458.14
476.0,1881.11,535.52,458.14
477.0,1885.06,535.32,457.93
478.0,1889.01,535.52,458.55
479.0,1892.96,535.73,458.75
480.0,1896.91,535.52,459.57
481.0,1900.87,535.11,458.96
482.0,1904.82,535.32,458.34
483.0,1908.77,535.52,459.57
