Frame,ms,footscan Z_L,footscan Z_R
331.0,1308.08,582.68,540.92
332.0,1312.03,581.38,540.49
333.0,1315.98,581.38,542.22
334.0,1319.94,582.25,544.17
335.0,1323.89,582.03,543.73
336.0,1327.84,581.17,543.52
337.0,1331.79,581.17,547.41
338.0,1335.74,582.9,546.76
339.0,1339.7,582.68,550.44
340.0,1343.65,583.76,551.09
341.0,1347.6,583.76,551.52
342.0,1351.55,582.68,551.96
343.0,1355.5,584.41,553.25
344.0,1359.45,583.76,557.58
345.0,1363.41,584.2,559.53
346.0,1367.36,586.14,560.18
347.0,1371.31,586.14,560.61
348.0,1375.26,588.09,560.39
349.0,1379.21,586.58,561.48
350.0,1383.17,586.58,561.91
351.0,1387.12,586.14,560.83
352.0,1391.07,585.93,560.61
353.0,1395.02,584.84,562.77
354.0,1398.97,583.33,563.21
355.0,1402.93,585.71,563.42
356.0,1406.88,583.76,564.72
357.0,1410.83,583.55,565.37
358.0,1414.78,581.17,565.37
359.0,1418.73,580.3,566.24
360.0,1422.69,580.3,565.8
361.0,1426.64,581.17,565.37
362.0,1430.59,579.22,566.45
363.0,1434.54,579.44,567.32
364.0,1438.49,580.73,568.4
365.0,1442.44,577.27,570.78
366.0,1446.4,578.14,570.78
367.0,1450.35,577.49,571.43
368.0,1454.3,576.84,571.0
369.0,1458.25,575.76,571.0
370.0,1462.2,575.76,571.86
371.0,1466.16,575.76,571.86
372.0,1470.11,573.59,571.0
373.0,1474.06,570.35,570.78
374.0,1478.01,570.35,570.35
375.0,1481.96,571.43,569.91
376.0,1485.92,571.0,569.7
377.0,1489.87,572.08,569.27
378.0,1493.82,569.48,568.83
379.0,1497.77,568.18,567.97
380.0,1501.72,568.83,566.89
381.0,1505.68,569.05,567.53
382.0,1509.63,567.32,567.32
383.0,1513.58,566.02,566.24
384.0,1517.53,565.37,565.15
385.0,1521.48,562.77,565.37
386.0,1525.43,559.31,567.1
387.0,1529.39,556.07,566.45
388.0,1533.34,553.9,567.1
389.0,1537.29,551.74,563.42
390.0,1541.24,550.01,561.48
391.0,1545.19,549.58,560.39
392.0,1549.15,546.76,558.66
393.0,1553.1,545.47,557.15
394.0,1557.05,543.09,556.07
395.0,1561.0,542.44,554.34
396.0,1564.95,541.35,553.69
397.0,1568.91,540.27,553.04
398.0,1572.86,537.89,551.74
399.0,1576.81,537.03,550.66
400.0,1580.76,533.78,550.66
401.0,1584.71,533.78,546.76
402.0,1588.67,532.48,544.17
403.0,1592.62,529.45,543.09
404.0,1596.57,526.21,539.84
405.0,1600.52,524.48,537.46
406.0,1604.47,522.96,534.65
407.0,1608.42,519.5,532.05
408.0,1612.38,516.47,530.97
409.0,1616.33,512.79,527.72
410.0,1620.28,509.76,524.48
411.0,1624.23,507.6,523.4
412.0,1628.18,505.65,520.15
413.0,1632.14,501.54,516.9
414.0,1636.09,499.6,513.88
415.0,1640.04,496.35,511.93
416.0,1643.99,493.75,507.17
417.0,1647.94,492.02,505.0
418.0,1651.9,491.16,503.71
419.0,1655.85,487.05,501.11
420.0,1659.8,483.8,496.35
421.0,1663.75,482.5,493.97
422.0,1667.7,480.12,493.32
423.0,1671.66,475.15,491.59
424.0,1675.61,473.41,487.91
