Frame,ms,footscan Z_L,footscan Z_R
98.0,387.29,12.08,2.23
99.0,391.24,12.08,2.42
100.0,395.19,12.08,2.97
101.0,399.14,12.08,2.97
102.0,403.09,12.08,2.97
103.0,407.05,12.08,2.97
104.0,411.0,12.08,2.97
105.0,414.95,12.08,2.97
106.0,418.9,12.08,2.97
107.0,422.85,12.08,2.97
108.0,426.81,12.27,2.97
109.0,430.76,12.27,2.97
110.0,434.71,12.27,2.97
111.0,438.66,12.27,2.97
112.0,442.61,12.27,2.97
113.0,446.57,12.27,2.97
114.0,450.52,12.27,2.97
115.0,454.47,12.64,2.97
116.0,458.42,12.64,2.97
117.0,462.37,12.64,2.97
118.0,466.32,12.64,3.16
119.0,470.28,12.82,3.16
120.0,474.23,12.64,3.16
121.0,478.18,13.19,2.97
122.0,482.13,13.19,2.97
123.0,486.08,13.19,2.79
124.0,490.04,13.57,2.79
125.0,493.99,13.94,2.79
126.0,497.94,13.94,2.79
127.0,501.89,13.94,2.79
128.0,505.84,14.5,2.79
129.0,509.8,14.5,3.16
130.0,513.75,14.68,3.16
131.0,517.7,14.31,3.16
132.0,521.65,14.31,3.16
133.0,525.6,14.31,3.16
134.0,529.56,14.68,3.53
135.0,533.51,14.87,3.53
136.0,537.46,14.12,3.53
137.0,541.41,14.12,3.72
138.0,545.36,14.12,3.72
139.0,549.31,15.42,4.27
140.0,553.27,15.42,4.27
141.0,557.22,15.05,4.27
142.0,561.17,15.05,4.46
143.0,565.12,15.05,4.83
144.0,569.07,15.24,4.83
145.0,573.03,15.24,4.83
146.0,576.98,15.42,4.83
147.0,580.93,15.42,5.02
148.0,584.88,15.8,5.02
149.0,588.83,16.73,5.39
150.0,592.79,16.73,5.39
151.0,596.74,17.28,5.39
152.0,600.69,17.28,5.39
153.0,604.64,17.47,5.02
154.0,608.59,17.84,5.39
155.0,612.55,18.03,7.06
156.0,616.5,17.66,7.99
157.0,620.45,17.66,10.22
158.0,624.4,17.28,12.45
159.0,628.35,17.28,15.98
160.0,632.3,17.84,17.84
161.0,636.26,17.84,21.19
162.0,640.21,17.84,22.67
163.0,644.16,18.58,24.53
164.0,648.11,18.21,25.46
165.0,652.06,19.14,26.2
166.0,656.02,19.14,27.69
167.0,659.97,19.14,31.59
168.0,663.92,19.89,33.08
169.0,667.87,20.26,39.96
170.0,671.82,21.37,45.53
171.0,675.78,22.86,53.15
172.0,679.73,23.6,62.63
173.0,683.68,24.72,72.85
174.0,687.63,25.83,84.19
175.0,691.58,29.55,95.52
176.0,695.54,32.89,108.16
177.0,699.49,37.54,120.43
178.0,703.44,42.93,135.11
179.0,707.39,49.81,147.0
180.0,711.34,55.2,159.82
181.0,715.29,62.81,174.69
182.0,719.25,72.85,187.7
183.0,723.2,79.17,202.75
184.0,727.15,88.46,214.65
185.0,731.1,96.27,228.77
186.0,735.05,106.3,241.22
187.0,739.01,117.27,253.49
188.0,742.96,125.26,266.68
189.0,746.91,135.85,279.51
190.0,750.86,146.07,290.66
191.0,754.81,156.29,302.74
192.0,758.77,168.56,315.37
193.0,762.72,178.97,324.48
194.0,766.67,188.63,335.07
195.0,770.62,199.59,346.78
196.0,774.57,209.44,357.93
197.0,778.53,220.97,368.71
198.0,782.48,230.44,376.52
199.0,786.43,238.81,385.44
200.0,790.38,248.29,393.06
201.0,794.33,256.28,399.19
202.0,798.28,265.2,404.95
203.0,802.24,274.49,411.83
204.0,806.19,281.37,416.66
205.0,810.14,289.17,420.56
206.0,814.09,296.6,426.14
207.0,818.04,304.97,429.48
208.0,822.0,310.36,431.53
209.0,825.95,315.56,434.69
210.0,829.9,320.95,437.84
211.0,833.85,325.78,440.63
212.0,837.8,331.36,444.35
213.0,841.76,333.03,446.58
214.0,845.71,338.79,447.88
215.0,849.66,341.58,449.55
216.0,853.61,345.67,452.15
217.0,857.56,347.53,453.46
218.0,861.52,348.83,456.06
219.0,865.47,350.87,456.8
220.0,869.42,351.61,456.99
221.0,873.37,352.54,456.8
222.0,877.32,353.1,457.36
223.0,881.27,354.59,457.54
224.0,885.23,355.14,456.8
225.0,889.18,356.63,455.13
226.0,893.13,357.19,455.69
227.0,897.08,357.93,455.13
228.0,901.03,358.68,454.38
229.0,904.99,358.49,452.71
230.0,908.94,359.23,451.78
231.0,912.89,360.35,451.41
232.0,916.84,360.35,448.44
233.0,920.79,360.16,447.32
234.0,924.75,358.86,445.09
235.0,928.7,358.86,443.61
236.0,932.65,359.23,441.38
237.0,936.6,359.98,441.19
238.0,940.55,359.61,438.96
239.0,944.51,360.16,435.99
240.0,948.46,360.72,433.94
241.0,952.41,361.65,430.78
242.0,956.36,361.09,428.92
243.0,960.31,361.28,428.37
244.0,964.26,360.35,426.69
245.0,968.22,361.09,425.39
246.0,972.17,361.46,423.16
247.0,976.12,361.28,421.12
248.0,980.07,361.28,419.82
249.0,984.02,361.28,418.33
250.0,987.98,361.84,416.1
251.0,991.93,362.21,414.43
252.0,995.88,363.69,412.01
253.0,999.83,364.07,410.71
254.0,1003.78,364.07,408.85
255.0,1007.74,363.51,407.37
256.0,1011.69,364.25,406.07
257.0,1015.64,365.18,404.76
258.0,1019.59,364.44,403.65
259.0,1023.54,365.18,402.35
260.0,1027.49,365.18,398.45
261.0,1031.45,365.55,397.52
262.0,1035.4,364.62,395.1
263.0,1039.35,364.25,392.69
264.0,1043.3,363.88,388.41
265.0,1047.25,363.51,386.37
266.0,1051.21,364.25,383.95
267.0,1055.16,365.55,381.35
268.0,1059.11,365.18,380.42
269.0,1063.06,364.99,377.63
270.0,1067.01,364.81,375.03
271.0,1070.97,364.81,374.66
272.0,1074.92,363.32,372.06
273.0,1078.87,362.95,368.9
274.0,1082.82,361.28,367.04
275.0,1086.77,360.16,365.37
276.0,1090.73,360.53,363.51
277.0,1094.68,360.72,361.46
278.0,1098.63,357.93,359.61
279.0,1102.58,357.75,356.63
280.0,1106.53,357.0,352.54
281.0,1110.48,357.56,349.76
282.0,1114.44,355.52,346.6
283.0,1118.39,356.45,343.81
284.0,1122.34,355.52,342.51
285.0,1126.29,355.14,340.09
286.0,1130.24,353.66,338.6
287.0,1134.2,351.61,335.45
288.0,1138.15,352.36,334.14
289.0,1142.1,351.24,331.73
290.0,1146.05,350.13,328.2
291.0,1150.0,348.64,327.08
292.0,1153.96,348.08,326.34
293.0,1157.91,346.6,323.55
294.0,1161.86,346.78,320.21
295.0,1165.81,345.11,317.98
296.0,1169.76,344.55,314.45
297.0,1173.72,344.92,310.54
298.0,1177.67,342.69,307.76
299.0,1181.62,341.39,304.78
300.0,1185.57,342.14,301.99
301.0,1189.52,343.99,299.95
302.0,1193.47,345.48,296.79
303.0,1197.43,343.62,294.75
304.0,1201.38,342.69,292.7
305.0,1205.33,340.46,289.54
306.0,1209.28,340.46,286.57
307.0,1213.23,341.02,283.41
308.0,1217.19,341.76,280.81
309.0,1221.14,342.51,277.28
310.0,1225.09,339.91,275.05
311.0,1229.04,339.35,270.77
312.0,1232.99,339.53,270.59
313.0,1236.95,337.68,265.57
314.0,1240.9,336.37,260.92
315.0,1244.85,335.07,258.88
316.0,1248.8,332.1,253.67
317.0,1252.75,332.1,251.44
318.0,1256.71,331.73,248.47
319.0,1260.66,331.54,247.17
320.0,1264.61,329.5,244.38
321.0,1268.56,328.01,243.08
322.0,1272.51,328.2,242.34
323.0,1276.46,325.97,241.6
324.0,1280.42,323.92,243.08
325.0,1284.37,324.85,241.22
326.0,1288.32,324.67,238.81
327.0,1292.27,323.18,238.25
328.0,1296.22,322.25,237.51
329.0,1300.18,320.02,238.99
330.0,1304.13,318.16,238.06
331.0,1308.08,318.35,237.51
332.0,1312.03,319.28,236.02
333.0,1315.98,321.69,235.65
334.0,1319.94,321.32,234.35
335.0,1323.89,320.95,232.67
336.0,1327.84,320.95,232.12
337.0,1331.79,321.51,233.6
338.0,1335.74,321.88,233.42
339.0,1339.7,322.44,233.98
340.0,1343.65,323.74,234.9
341.0,1347.6,324.67,233.79
342.0,1351.55,325.41,234.9
343.0,1355.5,326.71,234.9
344.0,1359.45,328.2,237.13
345.0,1363.41,330.24,237.69
346.0,1367.36,331.73,238.06
347.0,1371.31,333.4,239.55
348.0,1375.26,333.96,240.29
349.0,1379.21,336.0,241.97
350.0,1383.17,337.12,242.9
351.0,1387.12,337.86,244.38
352.0,1391.07,339.72,245.31
353.0,1395.02,342.32,247.17
354.0,1398.97,343.81,247.91
355.0,1402.93,344.92,249.03
356.0,1406.88,346.78,249.77
357.0,1410.83,348.27,251.44
358.0,1414.78,350.87,252.37
359.0,1418.73,351.99,254.6
360.0,1422.69,354.03,256.46
361.0,1426.64,356.45,258.88
362.0,1430.59,356.45,259.62
363.0,1434.54,359.79,260.18
364.0,1438.49,360.16,261.67
365.0,1442.44,361.46,262.78
366.0,1446.4,361.84,267.61
367.0,1450.35,363.69,272.26
368.0,1454.3,363.32,273.37
369.0,1458.25,363.88,276.16
370.0,1462.2,365.37,279.69
371.0,1466.16,366.3,281.55
372.0,1470.11,367.6,283.22
373.0,1474.06,368.34,286.01
374.0,1478.01,368.71,288.24
375.0,1481.96,369.27,288.8
376.0,1485.92,370.38,290.84
377.0,1489.87,371.68,292.52
378.0,1493.82,372.24,293.07
379.0,1497.77,372.24,295.12
380.0,1501.72,371.68,298.09
381.0,1505.68,371.87,299.02
382.0,1509.63,372.24,299.02
383.0,1513.58,373.54,299.95
384.0,1517.53,374.47,301.62
385.0,1521.48,373.73,304.22
386.0,1525.43,373.73,305.34
387.0,1529.39,373.73,306.45
388.0,1533.34,375.22,307.94
389.0,1537.29,374.84,309.8
390.0,1541.24,375.96,311.1
391.0,1545.19,376.33,312.03
392.0,1549.15,377.26,314.82
393.0,1553.1,377.82,316.3
394.0,1557.05,378.38,318.16
395.0,1561.0,378.19,318.91
396.0,1564.95,380.42,320.21
397.0,1568.91,380.79,321.32
398.0,1572.86,380.05,323.37
399.0,1576.81,380.42,324.11
400.0,1580.76,380.23,325.6
401.0,1584.71,381.16,326.15
402.0,1588.67,381.16,326.71
403.0,1592.62,381.91,327.64
404.0,1596.57,382.28,328.76
405.0,1600.52,382.65,330.24
406.0,1604.47,382.84,332.29
407.0,1608.42,382.65,333.22
408.0,1612.38,382.46,333.77
409.0,1616.33,383.21,334.14
410.0,1620.28,383.58,334.33
411.0,1624.23,383.58,334.52
412.0,1628.18,383.39,334.52
413.0,1632.14,383.21,335.26
414.0,1636.09,382.84,337.3
415.0,1640.04,383.02,337.3
416.0,1643.99,382.65,337.3
417.0,1647.94,381.35,338.05
418.0,1651.9,381.35,337.86
419.0,1655.85,381.72,340.09
420.0,1659.8,382.46,341.58
421.0,1663.75,382.28,341.76
422.0,1667.7,382.84,343.07
423.0,1671.66,380.98,343.81
424.0,1675.61,383.02,344.92
425.0,1679.56,381.91,345.85
426.0,1683.51,380.23,346.6
427.0,1687.46,379.86,346.97
428.0,1691.41,379.68,347.71
429.0,1695.37,380.42,348.08
430.0,1699.32,380.79,348.27
431.0,1703.27,381.35,348.27
432.0,1707.22,380.98,348.45
433.0,1711.17,381.16,350.13
434.0,1715.13,380.79,349.76
435.0,1719.08,381.91,350.5
436.0,1723.03,382.28,350.87
437.0,1726.98,381.53,351.8
438.0,1730.93,381.72,353.29
439.0,1734.89,380.79,351.43
440.0,1738.84,381.35,350.5
441.0,1742.79,382.09,350.87
442.0,1746.74,382.84,351.24
443.0,1750.69,381.91,352.73
444.0,1754.65,382.09,352.73
445.0,1758.6,382.09,351.99
446.0,1762.55,381.53,351.8
447.0,1766.5,381.72,351.43
448.0,1770.45,381.91,352.54
449.0,1774.4,382.84,352.54
450.0,1778.36,383.95,352.36
451.0,1782.31,384.14,352.73
452.0,1786.26,383.39,353.1
453.0,1790.21,382.46,354.96
454.0,1794.16,381.72,356.45
455.0,1798.12,383.21,356.26
456.0,1802.07,382.28,356.82
457.0,1806.02,381.72,357.19
458.0,1809.97,380.61,357.38
459.0,1813.92,380.79,357.19
460.0,1817.88,380.42,357.38
461.0,1821.83,379.68,358.12
462.0,1825.78,379.86,359.42
463.0,1829.73,380.05,358.3
464.0,1833.68,380.23,358.3
465.0,1837.64,380.79,359.05
466.0,1841.59,381.16,359.23
467.0,1845.54,381.72,359.23
468.0,1849.49,380.98,360.35
469.0,1853.44,381.53,359.79
470.0,1857.39,381.53,360.72
471.0,1861.35,381.91,361.84
472.0,1865.3,381.53,362.39
473.0,1869.25,381.91,362.39
474.0,1873.2,381.91,363.51
475.0,1877.15,382.46,363.14
476.0,1881.11,382.46,363.69
477.0,1885.06,382.28,364.25
478.0,1889.01,382.84,364.44
479.0,1892.96,383.02,364.62
480.0,1896.91,383.21,365.18
481.0,1900.87,383.39,365.92
482.0,1904.82,384.88,366.3
483.0,1908.77,384.88,366.3
484.0,1912.72,385.99,367.22
485.0,1916.67,385.99,367.04
486.0,1920.63,386.37,367.78
487.0,1924.58,388.78,367.22
488.0,1928.53,388.78,367.97
489.0,1932.48,388.97,368.15
490.0,1936.43,389.71,369.08
491.0,1940.38,390.64,369.08
492.0,1944.34,391.38,369.27
493.0,1948.29,390.83,368.71
494.0,1952.24,391.76,368.34
495.0,1956.19,392.31,368.71
496.0,1960.14,393.99,368.53
497.0,1964.1,394.54,370.01
498.0,1968.05,395.66,371.68
