molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z
655,6.55,402,8.04,22.193,-5.873,-11.147,64.579,-9.349,9.872,3.944,8.106,-0.742,23.039,-8.994,-8.178,3.018,5.089,-0.644,75.146,1.58,1.206,65.161,-6.594,12.769,0.104,0.144,0.994,0.762,-0.029,1.222,0.156,-0.608,1.05,-0.29,0.244,0.912,-0.108,-0.496,1.121,-0.064,-2.332,0.534,-0.394,-0.142,1.208,-13.329,13.613,-7.093,70.369,-7.788,-40.26,18.578,7.363,-4.159,-28.795,-36.754,12.261,11.903,-15.367,29.101,33.582,-0.893,4.929,56.577,-29.765,30.547,0.998,0.062,-0.03,-0.01,0.987,-0.097,-0.068,0.109,0.986,-0.138,-0.003,0.091,0.994,0.087,0.066,-0.01,0.988,-0.125,0.012,-0.087,0.792,-0.61,-0.005,0.017,0.989,-0.094,0.052,-0.099
656,6.56,403,8.06,21.862,-5.789,-11.162,64.288,-9.217,9.49,4.275,8.118,-0.436,22.653,-8.527,-8.019,3.293,4.807,-0.722,74.372,1.648,1.296,64.694,-6.045,12.691,0.186,0.167,0.945,0.449,-0.226,1.205,0.05,-0.619,1.029,-0.11,0.098,1.039,0.06,-0.553,1.204,-0.018,-2.37,0.839,-0.03,-0.35,1.281,-15.3,19.07,-6.219,50.918,10.489,-34.702,26.081,11.844,-1.092,-33.149,-47.171,10.869,17.081,-16.865,26.084,74.79,-8.414,7.03,42.473,-42.415,22.39,0.998,0.061,-0.029,-0.01,0.988,-0.092,-0.067,0.107,0.987,-0.136,-0.002,0.091,0.995,0.084,0.062,-0.01,0.989,-0.123,0.01,-0.084,0.796,-0.604,-0.005,0.018,0.99,-0.091,0.048,-0.097
657,6.57,403,8.06,21.439,-5.664,-11.172,63.307,-8.871,9.026,4.334,7.97,-0.191,22.21,-8.149,-7.972,3.304,4.619,-0.72,73.157,1.794,1.393,63.619,-5.639,12.668,0.188,-0.003,0.973,0.084,-0.422,1.154,-0.17,-0.515,0.943,-0.284,0.139,0.983,0.032,-0.554,1.16,0.056,-2.041,1.069,0.075,-0.501,1.135,-17.061,25.514,-7.227,33.682,26.964,-32.575,31.208,13.828,-1.981,-33.022,-50.27,16.959,24.262,-21.384,17.797,118.727,-17.277,6.403,23.652,-37.406,22.453,0.998,0.059,-0.027,-0.011,0.988,-0.09,-0.065,0.104,0.987,-0.134,0.0,0.091,0.995,0.081,0.058,-0.008,0.989,-0.122,0.009,-0.083,0.803,-0.596,-0.005,0.019,0.99,-0.09,0.045,-0.095
658,6.58,404,8.08,21.041,-5.491,-11.196,62.269,-8.49,8.577,4.241,7.732,0.036,21.763,-7.742,-7.918,3.183,4.475,-0.692,72.01,1.928,1.535,62.517,-5.251,12.591,0.189,-0.123,0.997,-0.28,-0.524,1.178,-0.406,-0.347,0.947,-0.291,-0.071,0.947,0.086,-0.468,0.977,0.018,-1.694,1.211,0.122,-0.581,1.043,-11.87,32.034,-5.358,21.065,34.645,-28.099,32.218,12.337,1.458,-28.979,-52.367,19.93,27.071,-21.733,20.973,111.864,-16.261,10.596,13.228,-33.97,27.859,0.998,0.058,-0.024,-0.011,0.989,-0.088,-0.062,0.101,0.987,-0.131,0.001,0.091,0.995,0.078,0.053,-0.007,0.989,-0.12,0.007,-0.081,0.809,-0.588,-0.006,0.021,0.991,-0.089,0.042,-0.092
659,6.59,404,8.08,20.678,-5.216,-11.293,61.733,-8.207,8.27,4.026,7.571,0.246,21.393,-7.148,-7.777,3.044,4.346,-0.803,71.428,2.043,1.604,61.968,-4.955,12.52,-0.01,-0.032,0.936,-0.457,-0.494,1.152,-0.462,-0.206,0.981,-0.143,-0.171,0.997,0.322,-0.303,0.937,-0.08,-1.291,1.153,0.31,-0.43,0.932,-7.242,38.095,-4.326,11.401,22.372,-18.388,32.842,7.153,8.611,-23.264,-63.592,17.863,24.268,-15.482,29.47,55.462,-13.054,4.709,10.295,-27.485,21.677,0.998,0.057,-0.021,-0.011,0.989,-0.087,-0.059,0.1,0.988,-0.128,0.003,0.091,0.996,0.076,0.048,-0.006,0.99,-0.118,0.005,-0.078,0.812,-0.584,-0.006,0.022,0.991,-0.088,0.039,-0.09
660,6.6,405,8.1,20.35,-5.03,-11.483,61.709,-8.118,8.096,3.769,7.588,0.455,21.1,-6.49,-7.632,3.001,4.233,-0.963,71.352,2.164,1.626,62.014,-4.744,12.505,-0.005,-0.025,1.025,-0.416,-0.267,1.021,-0.352,-0.035,0.913,0.073,-0.275,1.033,0.431,-0.158,0.86,-0.073,-1.0,0.878,0.394,-0.165,0.827,-0.735,29.501,-3.116,7.638,0.453,-7.1,31.707,2.904,18.428,-17.462,-63.55,14.337,20.717,-8.632,28.339,4.946,-12.353,1.696,16.133,-18.817,14.957,0.998,0.057,-0.018,-0.012,0.99,-0.087,-0.059,0.099,0.988,-0.125,0.004,0.093,0.996,0.074,0.042,-0.005,0.99,-0.116,0.004,-0.075,0.812,-0.583,-0.007,0.023,0.992,-0.087,0.038,-0.089
661,6.61,405,8.1,20.078,-4.976,-11.679,62.103,-8.152,8.018,3.585,7.702,0.62,20.884,-5.948,-7.536,3.028,4.172,-1.028,71.632,2.286,1.591,62.461,-4.61,12.467,0.09,-0.007,0.937,-0.23,0.195,0.922,-0.154,0.122,0.925,0.149,-0.09,1.042,0.436,-0.032,0.885,-0.039,-0.849,0.672,0.401,0.162,0.757,4.211,12.618,-1.815,8.083,-14.723,-0.724,25.805,-2.472,18.605,-11.438,-55.082,11.208,16.441,-8.833,19.092,-30.64,-11.404,-2.516,17.839,-14.129,14.414,0.998,0.057,-0.017,-0.012,0.99,-0.086,-0.06,0.099,0.988,-0.123,0.004,0.094,0.997,0.073,0.037,-0.004,0.991,-0.115,0.003,-0.074,0.81,-0.585,-0.008,0.023,0.992,-0.086,0.036,-0.088
662,6.62,406,8.12,19.648,-5.563,-12.259,62.565,-8.223,7.995,3.442,7.766,0.671,20.778,-5.618,-7.541,3.063,4.154,-1.033,71.991,2.377,1.532,62.985,-4.528,12.417,0.907,1.084,1.245,-0.079,0.551,0.824,0.085,0.011,0.783,0.053,0.297,0.926,0.302,0.159,0.955,0.001,-0.782,0.546,0.438,0.396,0.806,-8.035,-65.517,-44.879,5.251,-16.949,1.57,19.478,-8.462,8.807,-3.961,-38.036,13.918,13.317,-9.193,10.658,-38.473,-8.13,-4.384,16.43,-9.919,11.804,0.998,0.057,-0.023,-0.016,0.99,-0.085,-0.061,0.099,0.988,-0.121,0.003,0.095,0.997,0.073,0.033,-0.003,0.991,-0.113,0.002,-0.073,0.809,-0.588,-0.009,0.023,0.992,-0.084,0.035,-0.087
663,6.63,406,8.12,19.451,-6.386,-12.677,62.83,-8.29,7.944,3.416,7.694,0.414,20.731,-5.554,-7.61,3.074,4.094,-1.045,72.235,2.478,1.527,63.363,-4.433,12.404,0.634,0.163,0.566,0.009,0.721,0.825,0.324,0.209,0.805,0.04,0.49,0.68,0.287,0.26,0.936,0.074,-0.642,0.471,0.427,0.433,0.837,5.456,-105.164,-55.651,-1.774,-11.228,3.443,1.119,-16.186,-22.236,4.274,-7.7,19.162,11.572,-3.409,10.965,-26.901,-9.099,1.242,12.389,-8.133,11.16,0.998,0.057,-0.032,-0.021,0.989,-0.085,-0.062,0.1,0.988,-0.12,0.002,0.094,0.997,0.074,0.032,-0.001,0.991,-0.112,0.002,-0.072,0.807,-0.589,-0.01,0.024,0.992,-0.083,0.034,-0.086
664,6.64,407,8.14,19.635,-6.407,-12.885,62.975,-8.333,7.848,3.542,7.536,-0.182,20.637,-5.651,-7.762,3.067,3.987,-1.071,72.374,2.614,1.537,63.61,-4.357,12.462,-0.116,0.094,0.871,-0.026,0.598,0.785,0.004,0.183,0.967,-0.01,0.295,0.674,0.256,0.318,0.885,0.125,-0.575,0.45,0.333,0.422,0.864,11.317,-47.293,-68.073,-2.427,-9.519,3.036,-15.324,-24.696,-59.0,1.148,13.202,23.249,9.953,1.756,9.147,-16.386,-12.864,2.74,8.998,-7.809,7.688,0.997,0.058,-0.035,-0.027,0.989,-0.085,-0.063,0.1,0.989,-0.121,-0.001,0.089,0.997,0.074,0.033,0.001,0.991,-0.111,0.002,-0.071,0.807,-0.59,-0.01,0.024,0.992,-0.082,0.033,-0.085
665,6.65,407,8.14,19.795,-6.102,-12.935,63.131,-8.438,7.756,3.735,7.427,-0.749,20.627,-5.72,-8.008,3.0,3.896,-1.2,72.499,2.758,1.546,63.786,-4.369,12.63,-1.032,-0.033,0.941,-0.052,0.336,0.919,-0.231,0.255,1.141,0.293,0.327,0.931,0.199,0.286,0.934,0.143,-0.591,0.464,0.21,0.378,0.83,-1.855,-18.473,-48.226,-0.739,-17.016,3.674,-19.921,-28.495,-56.73,9.82,17.305,31.02,7.858,7.357,9.05,-15.042,-13.7,2.611,1.39,-1.426,-3.081,0.997,0.058,-0.037,-0.032,0.989,-0.084,-0.064,0.1,0.989,-0.123,-0.004,0.084,0.997,0.075,0.034,0.004,0.991,-0.11,0.002,-0.07,0.806,-0.591,-0.011,0.025,0.992,-0.081,0.033,-0.085
666,6.66,408,8.16,19.872,-5.697,-12.82,63.371,-8.654,7.68,3.896,7.473,-1.005,20.629,-5.702,-7.999,3.028,3.755,-1.417,72.64,2.862,1.589,64.053,-4.322,12.873,-1.514,0.182,0.939,-0.011,0.116,0.904,-0.396,0.239,1.096,0.722,0.215,0.971,0.293,0.171,1.152,0.058,-0.63,0.488,0.211,0.268,0.947,-5.171,9.947,-6.194,4.982,-24.253,2.178,-10.396,-20.576,-26.686,9.997,15.21,3.238,5.97,14.448,9.229,-16.683,-9.795,5.499,9.211,-0.188,-12.131,0.997,0.058,-0.035,-0.032,0.989,-0.083,-0.066,0.101,0.989,-0.123,-0.006,0.082,0.996,0.076,0.035,0.004,0.992,-0.109,0.004,-0.07,0.805,-0.592,-0.012,0.026,0.992,-0.08,0.032,-0.086
667,6.67,408,8.16,19.668,-5.848,-12.769,63.672,-8.927,7.643,3.97,7.641,-0.831,20.618,-5.923,-7.998,3.085,3.647,-1.584,72.797,2.911,1.671,64.341,-4.249,13.15,-0.769,0.447,1.003,0.067,0.044,0.994,-0.291,0.073,1.035,-0.077,0.271,1.119,0.319,-0.071,1.016,-0.064,-0.737,0.487,0.19,0.17,0.981,-10.919,-20.584,26.475,9.121,-23.749,2.205,2.481,-8.456,17.898,6.702,32.693,-6.782,4.32,16.318,-1.717,-18.084,-4.556,8.5,9.642,3.627,-18.637,0.997,0.057,-0.037,-0.03,0.989,-0.082,-0.068,0.101,0.989,-0.123,-0.007,0.084,0.996,0.077,0.038,0.004,0.992,-0.109,0.005,-0.07,0.804,-0.593,-0.012,0.027,0.992,-0.079,0.032,-0.088
668,6.68,409,8.18,19.24,-6.73,-12.787,64.004,-9.189,7.644,4.024,7.776,-0.469,20.604,-6.524,-8.01,3.139,3.639,-1.605,72.968,2.923,1.805,64.623,-4.16,13.459,0.295,0.178,0.916,0.072,-0.01,0.943,-0.03,-0.073,0.985,-0.389,-0.156,0.955,0.133,-0.117,1.052,-0.112,-0.838,0.525,0.171,0.154,0.952,-12.528,-78.282,40.534,11.72,-16.708,4.588,5.813,-2.954,40.504,14.511,56.592,-20.554,0.55,10.488,-20.53,-19.404,-0.93,13.393,6.661,8.009,-23.14,0.997,0.055,-0.044,-0.027,0.989,-0.081,-0.069,0.102,0.989,-0.122,-0.006,0.087,0.996,0.078,0.044,0.002,0.991,-0.108,0.005,-0.072,0.803,-0.595,-0.011,0.028,0.992,-0.079,0.033,-0.09
669,6.69,409,8.18,18.892,-7.34,-12.98,64.356,-9.413,7.686,4.159,7.749,-0.264,20.646,-6.862,-8.224,3.175,3.59,-1.59,73.18,2.903,1.961,64.892,-4.048,13.788,0.726,-0.054,0.863,0.075,-0.12,0.949,0.11,-0.161,0.893,-0.141,0.105,0.921,0.036,-0.197,0.99,-0.081,-0.954,0.518,0.173,0.063,0.962,-15.822,-65.122,13.293,11.217,-10.401,6.742,-2.001,-8.361,27.43,13.748,31.284,-8.84,-2.879,15.283,-28.286,-23.423,2.462,15.95,1.706,8.526,-27.502,0.997,0.054,-0.05,-0.026,0.989,-0.079,-0.07,0.103,0.988,-0.122,-0.007,0.09,0.996,0.079,0.047,0.001,0.991,-0.108,0.006,-0.075,0.802,-0.596,-0.01,0.029,0.992,-0.078,0.033,-0.093
