molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z
776,7.76,438,8.76,-11.79,14.13,7.392,-117.069,7.489,9.167,-112.917,-20.042,5.611,-11.576,5.762,2.942,-114.198,-6.278,-4.416,-21.072,1.862,-0.5,-118.073,0.577,-2.832,0.008,0.07,0.947,-0.118,-1.007,-0.098,0.242,0.276,0.926,-0.011,0.106,0.952,-0.105,0.295,0.972,0.03,0.361,0.941,-0.01,-1.053,-0.143,0.323,-0.286,-0.157,0.815,-0.546,-0.503,-0.948,-1.08,-0.268,-0.866,-2.469,0.36,0.292,0.163,2.116,0.649,-1.669,-0.418,-1.57,-1.352,-0.333,0.999,0.037,-0.004,-0.013,0.671,-0.735,0.101,-0.012,0.98,0.129,-0.132,-0.068,0.998,0.054,0.006,0.014,0.986,0.152,0.059,0.037,0.983,0.183,-0.015,-0.007,0.663,-0.749,0.014,0.003
777,7.77,438,8.76,-11.771,14.153,7.39,-117.066,7.476,9.146,-112.911,-20.062,5.605,-11.597,5.775,2.96,-114.217,-6.272,-4.415,-21.099,1.854,-0.513,-118.138,0.607,-2.796,0.007,0.076,0.945,-0.121,-1.007,-0.097,0.245,0.281,0.931,-0.007,0.096,0.947,-0.103,0.306,0.968,0.023,0.366,0.94,-0.01,-1.048,-0.138,0.648,-0.316,-0.087,0.334,-0.568,-0.347,-0.945,-1.04,-0.012,-0.883,-2.392,0.452,0.419,0.084,2.114,0.832,-1.773,-0.354,-2.259,-2.309,0.324,0.999,0.037,-0.004,-0.013,0.671,-0.734,0.101,-0.012,0.98,0.129,-0.132,-0.068,0.998,0.054,0.005,0.014,0.986,0.152,0.058,0.037,0.983,0.183,-0.015,-0.007,0.662,-0.749,0.013,0.003
778,7.78,439,8.78,-11.778,14.196,7.391,-117.129,7.454,9.146,-112.907,-20.092,5.596,-11.641,5.791,2.987,-114.27,-6.247,-4.414,-21.143,1.871,-0.514,-118.222,0.65,-2.79,0.007,0.067,0.946,-0.114,-1.01,-0.11,0.247,0.271,0.936,-0.002,0.097,0.955,-0.098,0.31,0.965,0.027,0.37,0.936,-0.01,-1.051,-0.137,0.627,-0.098,-0.108,0.241,-1.346,0.018,-0.903,-0.914,0.128,-0.992,-2.807,0.377,0.708,0.252,2.569,1.141,-1.777,-0.14,-2.836,-3.411,0.994,0.999,0.037,-0.004,-0.013,0.671,-0.735,0.101,-0.012,0.98,0.129,-0.133,-0.068,0.998,0.053,0.005,0.014,0.986,0.152,0.058,0.037,0.983,0.184,-0.015,-0.007,0.662,-0.749,0.013,0.003
779,7.79,439,8.78,-11.761,14.212,7.387,-117.176,7.439,9.173,-112.946,-20.083,5.587,-11.668,5.809,3.014,-114.317,-6.218,-4.417,-21.166,1.914,-0.502,-118.295,0.694,-2.823,0.007,0.074,0.946,-0.117,-1.007,-0.106,0.243,0.275,0.934,-0.001,0.098,0.956,-0.095,0.304,0.959,0.031,0.365,0.936,-0.011,-1.054,-0.144,0.698,-0.016,-0.026,0.222,-0.776,-0.199,-0.995,-0.804,0.242,-1.017,-2.271,0.327,0.538,0.585,2.774,0.724,-1.485,0.19,-3.031,-3.506,1.031,0.999,0.038,-0.004,-0.013,0.671,-0.735,0.101,-0.012,0.98,0.129,-0.133,-0.068,0.998,0.053,0.005,0.014,0.986,0.152,0.058,0.037,0.983,0.184,-0.016,-0.007,0.662,-0.75,0.013,0.004
780,7.8,440,8.8,-11.778,14.238,7.391,-117.224,7.437,9.183,-112.953,-20.098,5.595,-11.678,5.808,3.034,-114.407,-6.211,-4.418,-21.194,1.944,-0.492,-118.373,0.726,-2.837,0.007,0.07,0.942,-0.112,-1.015,-0.114,0.253,0.274,0.942,-0.008,0.11,0.953,-0.095,0.322,0.96,0.033,0.369,0.929,-0.018,-1.056,-0.136,0.333,-0.083,-0.009,0.612,0.314,-0.627,-0.985,-0.669,0.25,-0.727,-2.072,0.535,0.696,0.29,2.261,0.056,-1.359,0.27,-3.415,-2.549,0.653,0.999,0.037,-0.004,-0.013,0.671,-0.735,0.101,-0.012,0.98,0.129,-0.133,-0.068,0.998,0.053,0.004,0.014,0.986,0.152,0.058,0.038,0.983,0.184,-0.016,-0.007,0.661,-0.75,0.013,0.004
781,7.81,440,8.8,-11.767,14.244,7.387,-117.254,7.43,9.181,-112.936,-20.103,5.592,-11.733,5.774,3.055,-114.497,-6.213,-4.42,-21.218,1.978,-0.485,-118.445,0.747,-2.849,0.011,0.069,0.946,-0.11,-1.013,-0.106,0.248,0.268,0.927,-0.012,0.101,0.948,-0.098,0.322,0.959,0.034,0.37,0.935,-0.021,-1.054,-0.136,0.227,-0.065,-0.252,0.932,-0.137,-0.467,-0.793,-0.656,0.261,-0.967,-1.971,0.326,0.843,-0.156,1.476,-0.256,-1.523,0.022,-2.877,-1.171,-0.023,0.999,0.037,-0.005,-0.013,0.671,-0.735,0.1,-0.012,0.98,0.129,-0.133,-0.068,0.998,0.053,0.004,0.014,0.986,0.153,0.057,0.038,0.983,0.184,-0.016,-0.007,0.661,-0.75,0.012,0.004
782,7.82,441,8.82,-11.718,14.31,7.377,-117.285,7.409,9.214,-112.908,-20.139,5.581,-11.755,5.795,3.065,-114.522,-6.221,-4.418,-21.238,2.014,-0.479,-118.463,0.77,-2.897,0.005,0.072,0.942,-0.118,-1.003,-0.106,0.253,0.264,0.934,-0.01,0.105,0.952,-0.107,0.312,0.956,0.034,0.37,0.937,-0.029,-1.061,-0.125,0.162,0.266,-0.123,1.701,-1.184,-0.029,-1.123,-0.765,-0.286,-1.478,-2.591,0.186,0.6,-0.156,1.076,-0.503,-1.571,-0.16,-2.064,-0.903,0.025,0.999,0.037,-0.004,-0.013,0.671,-0.735,0.1,-0.012,0.98,0.128,-0.134,-0.068,0.998,0.053,0.004,0.014,0.986,0.153,0.058,0.038,0.983,0.184,-0.017,-0.007,0.661,-0.75,0.012,0.004
783,7.83,441,8.82,-11.682,14.298,7.38,-117.315,7.398,9.212,-112.863,-20.139,5.562,-11.776,5.846,3.083,-114.548,-6.246,-4.42,-21.265,2.041,-0.478,-118.482,0.792,-2.907,0.013,0.07,0.946,-0.108,-1.007,-0.108,0.251,0.263,0.941,-0.006,0.104,0.951,-0.107,0.321,0.954,0.032,0.37,0.936,-0.019,-1.053,-0.125,-0.281,0.003,0.067,1.501,-0.282,-0.039,-1.15,-0.964,-0.604,-1.487,-2.404,0.109,0.114,0.399,2.02,-0.323,-1.59,-0.298,-1.57,-1.023,-0.09,0.999,0.037,-0.005,-0.013,0.671,-0.735,0.1,-0.012,0.98,0.128,-0.134,-0.068,0.998,0.053,0.004,0.014,0.986,0.153,0.058,0.038,0.983,0.185,-0.017,-0.007,0.661,-0.75,0.012,0.004
784,7.84,442,8.84,-11.661,14.274,7.391,-117.355,7.385,9.221,-112.827,-20.129,5.536,-11.844,5.87,3.113,-114.582,-6.257,-4.436,-21.289,2.072,-0.475,-118.514,0.81,-2.906,0.012,0.067,0.939,-0.098,-1.001,-0.119,0.244,0.254,0.933,-0.006,0.102,0.957,-0.091,0.324,0.958,0.031,0.367,0.938,-0.011,-1.059,-0.127,-0.468,0.234,-0.187,0.768,-0.316,-0.066,-1.081,-1.024,-1.075,-1.496,-2.513,0.279,-0.145,0.63,2.409,-0.262,-1.438,-0.401,-2.333,-0.72,-0.223,0.999,0.037,-0.005,-0.013,0.671,-0.735,0.1,-0.012,0.98,0.128,-0.134,-0.068,0.998,0.053,0.004,0.014,0.986,0.154,0.058,0.038,0.983,0.185,-0.017,-0.007,0.661,-0.75,0.012,0.004
785,7.85,442,8.84,-11.604,14.328,7.389,-117.327,7.383,9.159,-112.768,-20.123,5.511,-11.899,5.881,3.131,-114.604,-6.249,-4.446,-21.28,2.055,-0.492,-118.51,0.82,-2.859,0.006,0.073,0.944,-0.104,-0.997,-0.099,0.249,0.265,0.937,0.002,0.095,0.952,-0.082,0.323,0.957,0.026,0.365,0.939,-0.007,-1.062,-0.122,-0.447,0.515,0.054,0.937,0.007,-0.261,-0.972,-1.167,-1.112,-1.238,-2.124,0.082,-0.193,-0.026,1.352,-0.264,-1.37,-0.519,-2.279,-0.559,-0.027,0.999,0.037,-0.005,-0.013,0.671,-0.735,0.1,-0.013,0.98,0.127,-0.134,-0.068,0.998,0.053,0.003,0.014,0.986,0.154,0.057,0.038,0.983,0.185,-0.017,-0.008,0.661,-0.75,0.012,0.004
786,7.86,443,8.86,-11.586,14.367,7.398,-117.38,7.374,9.149,-112.75,-20.115,5.496,-11.956,5.887,3.137,-114.625,-6.243,-4.446,-21.308,2.065,-0.503,-118.536,0.834,-2.838,0.006,0.07,0.945,-0.115,-1.005,-0.107,0.247,0.265,0.94,0.001,0.095,0.95,-0.086,0.324,0.955,0.029,0.374,0.933,-0.015,-1.055,-0.127,-0.671,0.24,0.071,-0.062,0.573,-0.573,-0.878,-1.236,-0.971,-1.108,-1.54,0.18,-0.295,-0.579,0.225,-0.394,-1.571,-0.821,-1.67,-0.141,-0.275,0.999,0.037,-0.004,-0.013,0.671,-0.735,0.1,-0.013,0.98,0.127,-0.134,-0.068,0.999,0.053,0.003,0.014,0.986,0.154,0.057,0.039,0.983,0.185,-0.017,-0.008,0.661,-0.75,0.012,0.003
787,7.87,443,8.86,-11.535,14.363,7.397,-117.377,7.369,9.136,-112.755,-20.089,5.485,-11.994,5.927,3.127,-114.651,-6.271,-4.433,-21.275,2.061,-0.521,-118.499,0.839,-2.795,0.005,0.079,0.95,-0.117,-1.01,-0.113,0.243,0.265,0.933,0.0,0.1,0.95,-0.101,0.315,0.944,0.029,0.365,0.941,-0.017,-1.052,-0.13,-0.393,0.356,-0.058,-0.555,0.971,-0.512,-0.635,-0.962,-0.813,-0.715,-1.296,0.291,-0.393,-0.897,-0.606,-0.701,-1.482,-1.018,-1.22,0.425,-0.676,0.999,0.037,-0.004,-0.013,0.67,-0.735,0.1,-0.013,0.98,0.127,-0.134,-0.068,0.999,0.052,0.003,0.014,0.986,0.154,0.057,0.038,0.983,0.185,-0.017,-0.008,0.661,-0.75,0.012,0.003
788,7.88,444,8.88,-11.498,14.347,7.4,-117.432,7.36,9.171,-112.775,-20.069,5.484,-12.053,5.923,3.13,-114.69,-6.284,-4.432,-21.298,2.093,-0.527,-118.54,0.852,-2.782,0.006,0.075,0.939,-0.127,-1.012,-0.12,0.242,0.266,0.93,-0.001,0.097,0.958,-0.1,0.316,0.96,0.031,0.367,0.937,-0.013,-1.051,-0.133,-0.362,0.092,0.001,-0.264,1.533,-0.605,-0.325,-0.955,-0.831,-0.724,-0.961,0.09,-0.715,-0.721,-0.198,-0.525,-1.806,-1.174,-1.683,0.571,-0.23,0.999,0.038,-0.004,-0.013,0.67,-0.735,0.1,-0.013,0.981,0.127,-0.134,-0.068,0.999,0.052,0.002,0.014,0.986,0.154,0.057,0.038,0.983,0.185,-0.017,-0.008,0.661,-0.75,0.011,0.003
789,7.89,444,8.88,-11.54,14.371,7.422,-117.487,7.347,9.2,-112.813,-20.127,5.508,-12.07,5.943,3.133,-114.723,-6.299,-4.435,-21.33,2.104,-0.548,-118.579,0.868,-2.75,0.008,0.069,0.944,-0.126,-1.004,-0.106,0.247,0.268,0.936,0.0,0.102,0.958,-0.1,0.32,0.966,0.029,0.374,0.937,0.0,-1.051,-0.127,-0.437,0.219,-0.018,-1.244,1.686,-0.63,-0.445,-0.989,-1.058,-0.314,-0.918,0.05,-0.461,-0.381,0.437,0.012,-1.778,-1.793,-1.703,0.409,-0.148,0.999,0.037,-0.004,-0.013,0.67,-0.735,0.1,-0.013,0.98,0.127,-0.134,-0.068,0.999,0.052,0.002,0.014,0.986,0.155,0.057,0.039,0.983,0.185,-0.017,-0.008,0.661,-0.75,0.011,0.003
790,7.9,445,8.9,-11.555,14.391,7.44,-117.542,7.332,9.169,-112.853,-20.08,5.492,-12.071,5.874,3.138,-114.739,-6.295,-4.436,-21.363,2.117,-0.57,-118.626,0.891,-2.716,0.004,0.073,0.945,-0.115,-1.008,-0.105,0.24,0.273,0.931,-0.004,0.1,0.954,-0.098,0.313,0.956,0.029,0.375,0.935,0.004,-1.052,-0.133,-0.322,0.189,-0.085,-0.856,1.088,-0.35,-0.502,-1.138,-1.252,-0.403,-0.359,0.209,-0.687,-0.494,-0.038,0.129,-1.812,-2.066,-1.562,0.071,0.035,0.999,0.037,-0.004,-0.013,0.67,-0.736,0.1,-0.013,0.98,0.127,-0.134,-0.069,0.999,0.052,0.002,0.014,0.986,0.155,0.056,0.039,0.982,0.185,-0.017,-0.008,0.661,-0.75,0.011,0.002
791,7.91,445,8.9,-11.616,14.394,7.469,-117.546,7.31,9.144,-112.856,-20.066,5.472,-12.114,5.848,3.145,-114.784,-6.287,-4.441,-21.386,2.111,-0.601,-118.689,0.909,-2.667,0.005,0.068,0.944,-0.116,-1.002,-0.101,0.238,0.278,0.936,-0.001,0.094,0.953,-0.094,0.316,0.959,0.024,0.373,0.935,-0.008,-1.058,-0.141,-0.299,0.419,-0.201,-0.768,0.37,-0.014,-0.519,-1.105,-1.33,-0.541,-0.337,-0.156,-0.861,-0.583,-0.091,0.007,-1.557,-2.233,-2.392,0.434,0.005,0.999,0.037,-0.004,-0.013,0.67,-0.736,0.1,-0.013,0.98,0.127,-0.134,-0.069,0.999,0.052,0.002,0.014,0.986,0.155,0.056,0.039,0.982,0.186,-0.017,-0.009,0.661,-0.751,0.011,0.002
792,7.92,446,8.92,-11.672,14.372,7.495,-117.55,7.298,9.079,-112.898,-20.037,5.462,-12.163,5.825,3.15,-114.832,-6.284,-4.461,-21.38,2.093,-0.636,-118.721,0.908,-2.613,0.008,0.069,0.946,-0.112,-1.004,-0.105,0.246,0.27,0.937,-0.002,0.097,0.957,-0.088,0.32,0.957,0.025,0.366,0.938,-0.015,-1.056,-0.14,-0.413,0.199,-0.244,-0.477,0.774,-0.178,-0.43,-0.965,-1.003,-0.692,-0.139,-0.189,-0.939,-0.653,-0.35,0.192,-1.289,-2.269,-1.685,2.239,-0.195,0.999,0.037,-0.004,-0.013,0.67,-0.736,0.1,-0.013,0.98,0.127,-0.134,-0.069,0.999,0.052,0.002,0.014,0.986,0.155,0.056,0.039,0.982,0.186,-0.017,-0.009,0.66,-0.751,0.011,0.002
793,7.93,446,8.92,-11.666,14.382,7.501,-117.562,7.293,9.011,-112.905,-20.03,5.462,-12.149,5.785,3.134,-114.862,-6.298,-4.474,-21.399,2.078,-0.668,-118.757,0.888,-2.546,0.011,0.072,0.943,-0.108,-1.007,-0.103,0.256,0.272,0.926,-0.003,0.102,0.949,-0.091,0.321,0.959,0.029,0.368,0.936,-0.016,-1.065,-0.138,-0.215,0.404,-0.438,0.292,1.393,-0.506,-0.411,-0.694,-0.988,-0.662,0.264,-0.279,-0.673,-1.403,-1.792,0.256,-1.222,-2.169,-0.22,3.822,-0.784,0.999,0.037,-0.004,-0.013,0.67,-0.736,0.1,-0.014,0.98,0.127,-0.134,-0.069,0.999,0.052,0.002,0.014,0.986,0.155,0.055,0.039,0.982,0.186,-0.017,-0.009,0.66,-0.751,0.011,0.001
794,7.94,447,8.94,-11.697,14.456,7.533,-117.541,7.301,8.967,-112.92,-20.028,5.456,-12.102,5.781,3.104,-114.819,-6.319,-4.479,-21.368,2.082,-0.69,-118.712,0.868,-2.545,0.003,0.068,0.942,-0.105,-1.007,-0.106,0.256,0.271,0.929,-0.006,0.103,0.949,-0.104,0.311,0.96,0.029,0.361,0.935,-0.021,-1.052,-0.13,-0.423,0.496,-0.172,0.022,2.501,-0.657,-0.999,-1.486,-2.677,-0.729,0.188,-0.309,-0.782,-1.934,-2.506,0.141,-0.95,-1.98,-0.533,4.2,-1.066,0.999,0.037,-0.004,-0.013,0.67,-0.736,0.1,-0.014,0.98,0.127,-0.135,-0.069,0.999,0.052,0.002,0.014,0.986,0.155,0.055,0.038,0.982,0.185,-0.017,-0.009,0.66,-0.751,0.011,0.001
795,7.95,447,8.94,-11.674,14.417,7.57,-117.521,7.313,8.982,-112.873,-20.002,5.432,-12.144,5.784,3.093,-114.818,-6.325,-4.5,-21.355,2.119,-0.698,-118.702,0.856,-2.602,0.01,0.069,0.942,-0.113,-1.006,-0.094,0.247,0.269,0.937,-0.007,0.091,0.949,-0.112,0.317,0.953,0.038,0.363,0.936,-0.035,-1.053,-0.135,-0.264,0.603,-0.28,-0.68,3.537,-0.963,-1.377,-2.01,-3.581,-1.034,0.041,-0.243,-0.981,-1.393,-1.429,0.144,-0.883,-1.879,-0.277,4.019,-0.683,0.999,0.037,-0.004,-0.013,0.67,-0.736,0.1,-0.014,0.98,0.127,-0.135,-0.07,0.999,0.052,0.002,0.014,0.986,0.155,0.056,0.038,0.982,0.185,-0.017,-0.009,0.66,-0.751,0.012,0.001
796,7.96,448,8.96,-11.742,14.407,7.623,-117.53,7.328,8.971,-112.926,-19.955,5.425,-12.174,5.83,3.083,-114.818,-6.321,-4.519,-21.329,2.142,-0.712,-118.667,0.854,-2.642,0.007,0.064,0.935,-0.108,-1.012,-0.111,0.242,0.278,0.937,0.0,0.098,0.946,-0.105,0.321,0.955,0.037,0.356,0.942,-0.032,-1.053,-0.13,-0.637,0.423,-0.007,-0.865,3.826,-0.871,-1.141,-1.735,-2.942,-1.371,-0.212,-0.335,-1.313,-0.997,-1.005,0.203,-0.866,-1.964,-0.21,2.867,-0.361,0.999,0.036,-0.004,-0.013,0.67,-0.736,0.1,-0.015,0.98,0.127,-0.134,-0.07,0.999,0.051,0.002,0.014,0.986,0.155,0.056,0.038,0.983,0.185,-0.017,-0.01,0.66,-0.751,0.012,0.001
797,7.97,448,8.96,-11.757,14.447,7.65,-117.529,7.326,9.007,-112.991,-19.985,5.444,-12.16,5.791,3.074,-114.815,-6.274,-4.528,-21.297,2.16,-0.73,-118.626,0.868,-2.662,0.005,0.071,0.942,-0.12,-1.008,-0.107,0.246,0.278,0.926,-0.003,0.105,0.954,-0.089,0.322,0.964,0.035,0.35,0.94,-0.023,-1.05,-0.122,-0.817,0.534,0.079,-1.385,2.805,-0.594,-0.713,-1.35,-2.061,-1.504,-0.239,-0.338,-1.178,-1.286,-1.384,0.015,-0.999,-2.164,-1.339,1.04,0.373,0.999,0.037,-0.004,-0.013,0.669,-0.736,0.1,-0.015,0.98,0.128,-0.135,-0.07,0.999,0.052,0.002,0.014,0.986,0.155,0.055,0.038,0.983,0.185,-0.017,-0.01,0.661,-0.751,0.012,0.001
798,7.98,449,8.98,-11.738,14.469,7.66,-117.503,7.329,9.037,-112.968,-19.987,5.459,-12.162,5.738,3.053,-114.83,-6.224,-4.516,-21.268,2.179,-0.75,-118.593,0.894,-2.684,0.001,0.07,0.939,-0.13,-1.012,-0.099,0.242,0.264,0.931,-0.008,0.107,0.951,-0.093,0.322,0.96,0.035,0.354,0.94,-0.02,-1.059,-0.13,-1.049,0.021,0.297,-1.034,3.267,-0.782,-0.512,-1.177,-1.028,-1.91,-0.035,-0.183,-1.099,-2.022,-2.444,0.195,-1.018,-2.303,-2.051,0.111,0.672,0.999,0.037,-0.004,-0.013,0.669,-0.736,0.1,-0.015,0.98,0.127,-0.135,-0.07,0.999,0.052,0.002,0.014,0.986,0.155,0.055,0.038,0.983,0.185,-0.017,-0.01,0.661,-0.751,0.012,0.001
799,7.99,449,8.98,-11.747,14.482,7.676,-117.5,7.332,9.083,-113.016,-20.034,5.501,-12.208,5.745,3.027,-114.869,-6.226,-4.494,-21.245,2.204,-0.767,-118.589,0.904,-2.669,0.007,0.071,0.946,-0.127,-1.014,-0.107,0.251,0.273,0.931,0.003,0.098,0.951,-0.096,0.318,0.953,0.032,0.362,0.934,-0.015,-1.06,-0.135,-1.705,0.168,0.166,-0.783,3.437,-0.529,-0.425,-1.078,-0.957,-2.353,-0.161,-0.482,-1.191,-2.296,-2.945,0.381,-0.648,-2.407,-2.482,1.29,0.314,0.999,0.037,-0.004,-0.013,0.669,-0.736,0.101,-0.015,0.98,0.127,-0.135,-0.07,0.999,0.051,0.002,0.014,0.986,0.155,0.055,0.037,0.983,0.184,-0.018,-0.01,0.66,-0.751,0.012,0.001
800,8.0,450,9.0,-11.765,14.49,7.7,-117.462,7.339,9.096,-112.994,-20.023,5.505,-12.216,5.747,3.005,-114.902,-6.252,-4.478,-21.216,2.211,-0.787,-118.577,0.901,-2.63,0.002,0.069,0.952,-0.118,-1.007,-0.102,0.239,0.266,0.931,0.0,0.103,0.951,-0.098,0.318,0.957,0.032,0.355,0.935,-0.013,-1.065,-0.137,-2.079,0.148,0.145,-0.768,2.981,-0.356,-0.686,-1.055,-1.511,-2.457,-0.057,-0.508,-1.602,-2.032,-2.389,0.267,-0.393,-2.134,-1.467,1.977,-0.116,0.999,0.036,-0.004,-0.013,0.669,-0.736,0.101,-0.015,0.98,0.127,-0.135,-0.071,0.999,0.052,0.002,0.014,0.986,0.155,0.055,0.037,0.983,0.184,-0.018,-0.01,0.66,-0.751,0.012,0.001
801,8.01,450,9.0,-11.74,14.469,7.713,-117.416,7.353,9.065,-112.941,-20.003,5.504,-12.289,5.712,2.998,-114.905,-6.27,-4.473,-21.183,2.217,-0.806,-118.535,0.891,-2.591,0.006,0.069,0.945,-0.111,-1.008,-0.1,0.247,0.268,0.935,-0.002,0.092,0.947,-0.091,0.326,0.951,0.032,0.357,0.938,-0.013,-1.067,-0.135,-2.36,0.19,-0.02,-0.241,3.067,-0.864,-0.738,-1.22,-1.426,-2.902,0.351,-0.53,-1.855,-1.695,-2.06,-0.035,-0.22,-2.094,-0.369,2.466,-0.92,0.999,0.036,-0.004,-0.013,0.67,-0.736,0.101,-0.015,0.98,0.127,-0.135,-0.071,0.999,0.051,0.002,0.014,0.986,0.155,0.055,0.037,0.983,0.184,-0.018,-0.01,0.66,-0.751,0.012,0.0
802,8.02,451,9.02,-11.785,14.499,7.747,-117.418,7.378,9.049,-112.963,-20.024,5.529,-12.313,5.633,2.979,-114.927,-6.23,-4.478,-21.155,2.213,-0.824,-118.529,0.876,-2.581,0.007,0.064,0.946,-0.115,-1.004,-0.112,0.254,0.268,0.939,-0.007,0.098,0.943,-0.087,0.32,0.956,0.029,0.345,0.946,-0.021,-1.06,-0.146,-2.594,0.211,0.068,-0.022,4.048,-1.049,-0.809,-1.489,-1.907,-3.457,0.072,-0.562,-1.656,-2.236,-3.136,0.404,0.078,-1.645,0.337,2.96,-0.857,0.999,0.036,-0.004,-0.013,0.669,-0.736,0.101,-0.016,0.98,0.127,-0.135,-0.071,0.999,0.051,0.002,0.014,0.986,0.155,0.054,0.037,0.983,0.184,-0.018,-0.011,0.66,-0.751,0.012,0.0
803,8.03,451,9.02,-11.852,14.561,7.796,-117.423,7.411,9.019,-113.01,-20.027,5.543,-12.323,5.571,2.945,-114.909,-6.168,-4.478,-21.132,2.21,-0.84,-118.488,0.86,-2.592,0.005,0.067,0.945,-0.112,-1.01,-0.111,0.255,0.274,0.93,-0.004,0.101,0.952,-0.094,0.315,0.957,0.031,0.351,0.95,-0.028,-1.064,-0.133,-2.425,0.271,-0.001,-0.031,4.569,-1.052,-1.311,-1.99,-3.061,-4.576,-0.003,-0.949,-1.72,-2.907,-4.472,0.893,0.156,-1.637,0.804,3.225,-1.034,0.999,0.035,-0.004,-0.013,0.669,-0.736,0.101,-0.016,0.98,0.127,-0.135,-0.071,0.999,0.051,0.002,0.014,0.986,0.155,0.054,0.036,0.983,0.183,-0.018,-0.011,0.66,-0.751,0.012,0.0
804,8.04,452,9.04,-11.852,14.552,7.827,-117.415,7.434,9.044,-113.019,-20.016,5.555,-12.413,5.576,2.921,-114.886,-6.156,-4.462,-21.112,2.217,-0.854,-118.449,0.849,-2.617,0.004,0.071,0.937,-0.115,-1.009,-0.106,0.241,0.269,0.934,-0.003,0.091,0.953,-0.107,0.32,0.949,0.036,0.349,0.949,-0.029,-1.062,-0.136,-3.183,0.118,0.212,-0.084,4.261,-0.998,-1.043,-1.363,-2.376,-5.993,-0.116,-1.442,-1.896,-2.68,-4.208,1.134,0.035,-1.71,1.81,2.904,-0.878,0.999,0.035,-0.003,-0.013,0.669,-0.736,0.102,-0.016,0.98,0.127,-0.135,-0.071,0.999,0.05,0.002,0.014,0.986,0.155,0.054,0.036,0.983,0.183,-0.018,-0.011,0.661,-0.751,0.013,0.0
