molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
695,6.95,426,8.52,-9.399,3.474,0.809,-106.547,0.499,-22.697,-110.413,2.393,-21.655,-1.644,-2.28,-3.055,-8.492,-4.378,-5.129,-100.208,-18.896,-5.504,-99.359,-22.731,-13.147,-0.009,0.044,0.945,0.04,0.2,0.987,0.035,0.2,1.008,-0.047,0.001,1.022,-0.036,0.052,0.961,-0.089,-1.04,-0.19,0.131,-0.997,-0.117,-7.336,-0.817,0.289,0.654,0.843,0.163,3.577,0.009,-0.715,-0.598,-0.351,-0.793,-11.294,6.457,-5.35,1.482,0.023,1.476,3.63,4.871,-0.342,1.0,0.025,0.004,-0.002,0.994,0.106,-0.026,-0.008,0.995,0.1,-0.017,-0.014,0.999,0.014,0.02,-0.026,0.999,0.028,0.021,0.031,0.643,-0.74,0.175,-0.095,0.663,-0.723,-0.181,0.071
696,6.96,427,8.54,-9.452,3.476,0.807,-106.517,0.533,-22.643,-110.428,2.368,-21.643,-1.604,-2.288,-3.062,-8.654,-4.418,-5.099,-100.167,-18.885,-5.514,-99.294,-22.693,-13.138,-0.023,0.041,0.943,0.045,0.191,0.997,0.023,0.202,1.005,-0.044,0.01,1.012,-0.044,0.05,0.966,-0.091,-1.038,-0.19,0.127,-1.008,-0.143,-6.359,-1.327,0.163,0.862,0.761,0.387,3.446,0.192,-0.88,-0.663,0.057,-0.791,-10.619,6.164,-4.806,2.169,-0.412,1.48,3.702,5.473,-0.366,1.0,0.024,0.005,-0.002,0.994,0.106,-0.026,-0.008,0.995,0.1,-0.017,-0.014,0.999,0.013,0.02,-0.026,0.999,0.026,0.021,0.03,0.643,-0.74,0.176,-0.095,0.664,-0.723,-0.181,0.071
697,6.97,427,8.54,-9.517,3.397,0.803,-106.504,0.565,-22.582,-110.434,2.34,-21.639,-1.561,-2.292,-3.07,-8.807,-4.44,-5.073,-100.115,-18.877,-5.529,-99.23,-22.651,-13.118,-0.002,0.038,0.949,0.037,0.184,0.997,0.022,0.204,1.004,-0.042,0.002,1.013,-0.046,0.044,0.96,-0.095,-1.031,-0.191,0.117,-1.006,-0.145,-5.803,-2.733,-0.064,1.459,1.272,0.667,3.234,0.437,-0.442,-0.909,0.082,-0.742,-8.955,5.172,-3.876,3.17,-0.166,1.449,3.02,5.867,0.014,1.0,0.023,0.004,-0.002,0.994,0.106,-0.026,-0.008,0.995,0.1,-0.017,-0.014,0.999,0.013,0.02,-0.027,0.999,0.025,0.022,0.03,0.643,-0.74,0.176,-0.095,0.664,-0.723,-0.18,0.071
698,6.98,428,8.56,-9.574,3.328,0.793,-106.496,0.589,-22.523,-110.42,2.323,-21.636,-1.52,-2.289,-3.077,-8.902,-4.472,-5.053,-100.062,-18.868,-5.548,-99.172,-22.616,-13.096,0.003,0.035,0.945,0.045,0.18,0.993,0.012,0.194,1.004,-0.038,0.008,1.007,-0.055,0.049,0.961,-0.095,-1.027,-0.193,0.123,-1.003,-0.155,-4.964,-2.438,-0.097,2.051,1.267,1.01,2.993,0.523,-0.403,-0.727,0.22,-0.737,-7.427,4.003,-2.831,3.722,-0.276,1.499,2.72,5.079,0.274,1.0,0.023,0.004,-0.002,0.994,0.106,-0.026,-0.007,0.995,0.101,-0.016,-0.014,0.999,0.013,0.02,-0.027,0.999,0.025,0.023,0.03,0.643,-0.74,0.176,-0.095,0.664,-0.723,-0.18,0.071
699,6.99,428,8.56,-9.637,3.295,0.781,-106.487,0.595,-22.476,-110.399,2.311,-21.638,-1.479,-2.288,-3.085,-8.997,-4.488,-5.027,-100.005,-18.852,-5.569,-99.118,-22.597,-13.076,-0.003,0.032,0.947,0.053,0.166,0.994,0.007,0.19,0.998,-0.037,0.004,1.003,-0.05,0.044,0.957,-0.105,-1.023,-0.204,0.119,-0.999,-0.16,-3.914,-1.454,-0.228,2.615,0.958,1.17,2.632,0.852,0.561,-0.726,0.357,-0.872,-6.373,2.983,-2.411,3.916,-0.721,1.579,2.791,3.577,0.451,1.0,0.022,0.004,-0.002,0.994,0.105,-0.026,-0.007,0.995,0.101,-0.016,-0.014,0.999,0.012,0.02,-0.027,0.999,0.024,0.023,0.029,0.643,-0.739,0.176,-0.095,0.664,-0.723,-0.179,0.071
700,7.0,429,8.58,-9.703,3.273,0.779,-106.477,0.588,-22.448,-110.374,2.3,-21.641,-1.438,-2.288,-3.096,-9.073,-4.49,-5.001,-99.946,-18.831,-5.589,-99.066,-22.588,-13.062,-0.001,0.029,0.947,0.061,0.172,0.986,0.015,0.197,0.999,-0.037,-0.002,1.005,-0.048,0.045,0.959,-0.109,-1.019,-0.203,0.121,-0.995,-0.158,-3.786,-1.205,-0.361,3.07,0.325,-0.08,2.226,1.144,0.845,-0.66,0.442,-1.115,-4.996,1.887,-2.016,3.947,-1.047,1.641,3.017,2.705,0.187,1.0,0.021,0.003,-0.002,0.994,0.105,-0.026,-0.007,0.995,0.101,-0.016,-0.014,0.999,0.012,0.02,-0.027,0.999,0.023,0.024,0.029,0.643,-0.739,0.176,-0.094,0.664,-0.723,-0.179,0.07
701,7.01,429,8.58,-9.76,3.239,0.79,-106.47,0.582,-22.438,-110.348,2.293,-21.636,-1.402,-2.28,-3.102,-9.151,-4.474,-4.976,-99.897,-18.805,-5.619,-99.015,-22.584,-13.04,0.006,0.026,0.942,0.053,0.179,0.986,0.022,0.2,0.999,-0.035,0.006,1.005,-0.045,0.044,0.959,-0.105,-1.025,-0.197,0.126,-0.994,-0.155,-3.003,-1.078,-0.178,3.446,0.054,-1.025,2.171,1.122,0.932,-0.363,0.251,-0.674,-4.306,1.216,-1.878,3.81,-1.868,1.641,3.091,2.012,0.217,1.0,0.021,0.003,-0.002,0.994,0.105,-0.026,-0.007,0.995,0.101,-0.015,-0.014,0.999,0.012,0.02,-0.027,0.999,0.023,0.024,0.029,0.643,-0.739,0.176,-0.094,0.664,-0.723,-0.179,0.07
702,7.02,430,8.6,-9.812,3.206,0.802,-106.467,0.575,-22.436,-110.383,2.32,-21.629,-1.366,-2.271,-3.105,-9.225,-4.463,-4.954,-99.85,-18.771,-5.648,-98.964,-22.582,-13.013,0.005,0.03,0.95,0.049,0.187,0.972,0.031,0.209,1.004,-0.034,0.004,1.007,-0.044,0.045,0.956,-0.098,-1.023,-0.198,0.12,-0.996,-0.153,-2.517,-0.26,-0.103,3.801,0.071,-1.149,1.959,0.83,0.552,-0.368,0.057,-0.376,-3.602,1.052,-1.91,3.544,-3.002,1.79,3.125,1.412,0.155,1.0,0.02,0.003,-0.002,0.994,0.106,-0.026,-0.007,0.995,0.101,-0.015,-0.014,0.999,0.011,0.02,-0.027,0.999,0.022,0.024,0.029,0.643,-0.739,0.176,-0.094,0.664,-0.723,-0.179,0.07
703,7.03,430,8.6,-9.877,3.206,0.81,-106.463,0.567,-22.432,-110.364,2.36,-21.605,-1.327,-2.27,-3.11,-9.269,-4.503,-4.936,-99.796,-18.731,-5.666,-98.911,-22.586,-13.003,-0.004,0.029,0.948,0.051,0.201,0.975,0.032,0.197,1.002,-0.039,0.003,1.01,-0.051,0.04,0.964,-0.089,-1.027,-0.197,0.133,-1.0,-0.135,-2.11,0.079,0.199,4.249,0.103,-0.46,2.221,0.494,-0.05,-0.488,0.084,-0.46,-3.128,1.022,-1.782,3.546,-3.754,2.202,3.496,0.924,-0.267,1.0,0.02,0.003,-0.002,0.994,0.106,-0.026,-0.008,0.995,0.101,-0.016,-0.014,0.999,0.011,0.02,-0.027,0.999,0.022,0.024,0.029,0.643,-0.739,0.176,-0.093,0.664,-0.723,-0.179,0.07
704,7.04,431,8.62,-9.889,3.176,0.804,-106.453,0.558,-22.42,-110.34,2.398,-21.578,-1.302,-2.275,-3.108,-9.304,-4.487,-4.931,-99.751,-18.702,-5.675,-98.868,-22.589,-12.992,-0.002,0.039,0.945,0.052,0.199,0.983,0.032,0.197,1.004,-0.045,-0.003,1.011,-0.043,0.041,0.958,-0.086,-1.029,-0.198,0.131,-1.003,-0.122,-1.48,0.251,0.29,4.396,0.586,0.723,2.183,0.381,-0.616,0.963,-0.179,0.252,-2.025,0.426,-1.297,3.983,-3.483,2.282,4.194,0.474,-0.63,1.0,0.02,0.002,-0.002,0.994,0.106,-0.026,-0.007,0.995,0.101,-0.016,-0.014,0.999,0.011,0.02,-0.027,0.999,0.022,0.024,0.029,0.644,-0.739,0.176,-0.093,0.664,-0.722,-0.179,0.07
705,7.05,431,8.62,-9.987,3.132,0.797,-106.494,0.581,-22.418,-110.308,2.398,-21.548,-1.288,-2.288,-3.106,-9.344,-4.442,-4.929,-99.709,-18.682,-5.669,-98.835,-22.593,-13.002,-0.004,0.033,0.946,0.043,0.212,0.98,0.024,0.199,1.004,-0.052,-0.003,1.016,-0.04,0.035,0.957,-0.08,-1.031,-0.197,0.137,-1.0,-0.12,-1.408,0.332,0.373,4.536,0.786,1.362,2.36,0.402,-0.711,1.633,-0.117,0.24,-1.571,0.349,-1.135,4.278,-2.856,2.261,4.611,0.16,-0.728,1.0,0.019,0.002,-0.002,0.994,0.106,-0.025,-0.007,0.995,0.101,-0.015,-0.014,0.999,0.011,0.02,-0.027,0.999,0.021,0.024,0.029,0.644,-0.739,0.176,-0.093,0.664,-0.722,-0.179,0.07
706,7.06,432,8.64,-10.094,3.148,0.789,-106.52,0.539,-22.407,-110.272,2.417,-21.533,-1.271,-2.3,-3.107,-9.321,-4.463,-4.92,-99.659,-18.667,-5.66,-98.797,-22.603,-13.008,-0.002,0.032,0.947,0.059,0.219,0.981,0.029,0.2,1.009,-0.056,-0.006,1.02,-0.046,0.044,0.959,-0.077,-1.034,-0.196,0.138,-1.005,-0.119,-1.166,0.52,0.427,4.533,0.65,1.365,2.39,0.507,-0.28,1.275,-0.474,0.065,-1.137,0.226,-0.94,4.838,-2.278,2.394,4.904,-0.261,-0.636,1.0,0.019,0.002,-0.002,0.994,0.107,-0.026,-0.007,0.995,0.101,-0.015,-0.014,0.999,0.011,0.02,-0.027,0.999,0.021,0.024,0.029,0.644,-0.739,0.176,-0.093,0.664,-0.722,-0.179,0.071
707,7.07,432,8.64,-10.195,3.186,0.782,-106.516,0.509,-22.391,-110.269,2.459,-21.529,-1.244,-2.309,-3.112,-9.374,-4.477,-4.918,-99.598,-18.65,-5.657,-98.695,-22.625,-12.988,-0.006,0.035,0.941,0.054,0.226,0.972,0.039,0.204,1.011,-0.051,-0.002,1.021,-0.041,0.035,0.954,-0.083,-1.033,-0.191,0.137,-1.009,-0.097,-0.578,0.475,0.769,4.372,0.738,1.547,2.558,0.142,-0.436,0.435,-0.56,-0.527,-0.697,0.037,-0.611,5.24,-1.756,2.372,4.958,-0.174,-0.61,1.0,0.019,0.003,-0.002,0.994,0.107,-0.026,-0.007,0.995,0.101,-0.016,-0.014,0.999,0.01,0.02,-0.027,0.999,0.021,0.024,0.029,0.644,-0.739,0.176,-0.093,0.665,-0.722,-0.179,0.071
708,7.08,433,8.66,-10.255,3.202,0.774,-106.525,0.48,-22.371,-110.29,2.459,-21.523,-1.212,-2.323,-3.127,-9.423,-4.499,-4.919,-99.523,-18.63,-5.652,-98.597,-22.651,-12.957,-0.013,0.041,0.947,0.044,0.229,0.971,0.028,0.22,1.002,-0.056,-0.003,1.022,-0.048,0.044,0.963,-0.089,-1.039,-0.19,0.134,-1.01,-0.105,-0.437,0.317,1.028,4.271,0.825,1.722,2.612,0.081,-0.545,-0.337,-0.588,-1.417,-0.75,-0.169,-0.376,5.831,-1.256,2.742,5.017,0.247,-0.569,1.0,0.019,0.003,-0.002,0.994,0.108,-0.026,-0.007,0.995,0.101,-0.016,-0.014,0.999,0.01,0.021,-0.027,0.999,0.021,0.024,0.028,0.644,-0.738,0.176,-0.093,0.665,-0.721,-0.179,0.071
709,7.09,433,8.66,-10.322,3.219,0.761,-106.517,0.484,-22.346,-110.291,2.507,-21.524,-1.174,-2.325,-3.147,-9.451,-4.499,-4.92,-99.442,-18.601,-5.66,-98.474,-22.683,-12.941,-0.013,0.039,0.952,0.043,0.242,0.967,0.033,0.208,1.006,-0.053,-0.009,1.024,-0.037,0.042,0.954,-0.093,-1.042,-0.181,0.142,-1.017,-0.093,-0.846,-0.138,1.204,3.801,1.147,2.375,2.491,0.03,-0.507,-0.623,-1.104,-2.056,-0.49,0.074,-0.437,6.219,-1.429,2.84,5.641,0.49,-0.962,1.0,0.019,0.003,-0.002,0.994,0.109,-0.025,-0.007,0.995,0.102,-0.016,-0.014,0.999,0.01,0.021,-0.027,0.999,0.021,0.024,0.028,0.645,-0.738,0.176,-0.092,0.666,-0.721,-0.179,0.071
710,7.1,434,8.68,-10.36,3.197,0.739,-106.5,0.499,-22.309,-110.292,2.54,-21.521,-1.132,-2.327,-3.172,-9.54,-4.524,-4.917,-99.345,-18.559,-5.692,-98.336,-22.717,-12.923,-0.006,0.043,0.949,0.043,0.244,0.975,0.029,0.222,1.002,-0.051,-0.012,1.022,-0.047,0.04,0.963,-0.103,-1.039,-0.166,0.144,-1.014,-0.081,-0.558,-0.621,1.384,3.561,1.663,3.382,2.201,0.207,-0.306,-0.859,-0.966,-2.469,-0.978,0.48,-0.714,6.801,-1.866,2.952,6.577,0.826,-1.312,1.0,0.019,0.003,-0.002,0.994,0.109,-0.025,-0.006,0.995,0.102,-0.016,-0.014,0.999,0.009,0.021,-0.027,0.999,0.021,0.024,0.028,0.645,-0.738,0.176,-0.092,0.666,-0.72,-0.179,0.071
711,7.11,434,8.68,-10.4,3.163,0.718,-106.466,0.517,-22.263,-110.244,2.583,-21.512,-1.091,-2.329,-3.198,-9.566,-4.522,-4.911,-99.201,-18.51,-5.712,-98.187,-22.748,-12.902,-0.005,0.04,0.945,0.042,0.252,0.97,0.028,0.23,0.995,-0.052,-0.021,1.014,-0.044,0.044,0.957,-0.111,-1.039,-0.15,0.146,-1.01,-0.069,-1.228,-0.688,1.45,2.903,1.461,3.572,1.731,0.281,-0.033,-0.795,-0.855,-2.657,-0.921,0.348,-0.753,7.733,-2.587,3.192,7.521,1.603,-1.291,1.0,0.019,0.003,-0.001,0.994,0.11,-0.025,-0.006,0.994,0.103,-0.016,-0.014,0.999,0.009,0.021,-0.028,0.999,0.021,0.024,0.028,0.646,-0.737,0.176,-0.092,0.667,-0.72,-0.179,0.071
712,7.12,435,8.7,-10.5,3.152,0.702,-106.412,0.533,-22.21,-110.173,2.627,-21.49,-1.053,-2.331,-3.225,-9.606,-4.489,-4.906,-99.043,-18.448,-5.719,-98.028,-22.772,-12.876,-0.006,0.034,0.948,0.047,0.263,0.955,0.033,0.247,0.982,-0.047,-0.021,1.015,-0.038,0.043,0.957,-0.115,-1.037,-0.137,0.144,-1.017,-0.058,-1.352,-0.74,1.429,2.061,1.254,3.233,0.884,0.457,0.068,-0.312,-0.386,-2.67,-0.631,0.235,-0.518,8.921,-4.008,3.155,8.575,2.543,-1.477,1.0,0.019,0.003,-0.001,0.994,0.11,-0.025,-0.006,0.994,0.103,-0.016,-0.014,0.999,0.009,0.021,-0.028,0.999,0.021,0.024,0.028,0.647,-0.737,0.176,-0.091,0.668,-0.719,-0.179,0.071
713,7.13,435,8.7,-10.526,3.158,0.69,-106.321,0.561,-22.152,-110.081,2.683,-21.445,-1.028,-2.337,-3.251,-9.667,-4.47,-4.896,-98.883,-18.363,-5.715,-97.855,-22.787,-12.843,-0.013,0.043,0.948,0.039,0.266,0.952,0.034,0.247,0.972,-0.04,-0.031,1.009,-0.041,0.039,0.955,-0.125,-1.037,-0.113,0.143,-1.02,-0.036,-1.121,-0.788,1.59,0.643,1.055,2.687,-0.182,0.576,0.57,0.834,0.498,-2.527,-0.806,0.846,-0.655,9.669,-6.778,3.236,10.904,3.811,-1.679,1.0,0.019,0.003,-0.001,0.994,0.111,-0.025,-0.005,0.994,0.103,-0.016,-0.014,0.999,0.008,0.021,-0.028,0.999,0.021,0.024,0.028,0.648,-0.736,0.176,-0.091,0.669,-0.718,-0.178,0.07
714,7.14,436,8.72,-10.544,3.158,0.672,-106.196,0.6,-22.068,-109.966,2.753,-21.383,-1.005,-2.342,-3.273,-9.7,-4.445,-4.88,-98.714,-18.253,-5.711,-97.651,-22.785,-12.796,-0.009,0.039,0.947,0.04,0.273,0.95,0.039,0.262,0.958,-0.037,-0.041,1.014,-0.04,0.04,0.962,-0.124,-1.04,-0.108,0.132,-1.016,-0.019,-1.116,-1.315,1.611,-0.278,1.464,3.143,-1.464,0.909,1.458,1.13,0.717,-2.218,-0.687,1.007,-0.361,10.469,-9.676,3.644,13.635,5.88,-1.967,1.0,0.019,0.003,-0.001,0.994,0.111,-0.025,-0.005,0.994,0.103,-0.016,-0.014,0.999,0.008,0.021,-0.028,0.999,0.021,0.023,0.028,0.649,-0.735,0.176,-0.09,0.67,-0.717,-0.178,0.07
715,7.15,436,8.72,-10.601,3.137,0.655,-106.039,0.663,-21.963,-109.806,2.843,-21.297,-0.99,-2.353,-3.293,-9.706,-4.421,-4.858,-98.517,-18.118,-5.696,-97.43,-22.762,-12.749,-0.013,0.027,0.946,0.029,0.278,0.946,0.036,0.266,0.951,-0.038,-0.048,1.005,-0.039,0.04,0.958,-0.116,-1.044,-0.093,0.128,-1.007,-0.032,-1.643,-1.906,1.753,-1.764,1.801,3.502,-3.013,1.063,2.045,1.848,1.295,-1.87,-0.251,1.279,-0.168,13.207,-12.94,4.891,15.644,8.081,-2.498,1.0,0.019,0.003,-0.001,0.994,0.111,-0.025,-0.005,0.994,0.103,-0.016,-0.014,0.999,0.008,0.021,-0.029,0.999,0.021,0.023,0.028,0.65,-0.734,0.175,-0.089,0.671,-0.716,-0.177,0.07
716,7.16,437,8.74,-10.639,3.108,0.627,-105.823,0.747,-21.839,-109.581,2.94,-21.2,-0.98,-2.369,-3.313,-9.713,-4.405,-4.829,-98.277,-17.97,-5.663,-97.167,-22.738,-12.699,-0.008,0.033,0.947,0.028,0.287,0.936,0.033,0.276,0.929,-0.039,-0.063,1.001,-0.041,0.038,0.955,-0.097,-1.059,-0.065,0.131,-1.006,-0.028,-1.042,-2.204,1.747,-3.348,2.236,4.584,-5.101,1.474,2.735,2.394,1.628,-1.882,0.112,1.418,-0.202,17.454,-14.787,5.671,20.122,9.076,-3.516,1.0,0.018,0.003,-0.001,0.994,0.111,-0.024,-0.005,0.994,0.103,-0.016,-0.013,0.999,0.008,0.021,-0.029,0.999,0.02,0.023,0.028,0.651,-0.733,0.174,-0.088,0.673,-0.715,-0.177,0.069
717,7.17,437,8.74,-10.618,3.095,0.581,-105.532,0.844,-21.7,-109.259,3.041,-21.103,-0.976,-2.385,-3.337,-9.644,-4.371,-4.788,-97.974,-17.814,-5.608,-96.847,-22.732,-12.629,-0.017,0.036,0.948,0.024,0.307,0.917,0.039,0.301,0.921,-0.044,-0.073,1.0,-0.026,0.044,0.965,-0.085,-1.077,-0.016,0.114,-1.013,0.006,-0.342,-2.394,1.954,-5.237,2.797,6.193,-7.998,2.688,4.01,2.953,1.556,-2.307,0.963,1.396,0.161,24.008,-15.929,5.854,26.17,9.027,-4.131,1.0,0.018,0.003,-0.001,0.994,0.111,-0.024,-0.004,0.994,0.103,-0.016,-0.013,0.999,0.008,0.021,-0.029,0.999,0.02,0.023,0.028,0.653,-0.732,0.174,-0.087,0.675,-0.713,-0.176,0.069
718,7.18,438,8.76,-10.568,3.064,0.509,-105.147,0.962,-21.544,-108.847,3.132,-21.021,-0.988,-2.402,-3.369,-9.538,-4.353,-4.733,-97.621,-17.662,-5.518,-96.461,-22.76,-12.532,-0.02,0.036,0.944,0.02,0.298,0.916,0.058,0.317,0.929,-0.05,-0.078,1.003,-0.024,0.051,0.963,-0.09,-1.037,0.017,0.105,-1.034,0.061,0.312,-3.326,2.122,-7.243,4.006,8.793,-10.582,3.581,5.446,4.493,1.497,-2.982,1.232,2.732,0.409,30.28,-15.348,4.457,34.16,8.038,-4.314,1.0,0.019,0.003,0.0,0.994,0.11,-0.024,-0.003,0.995,0.102,-0.015,-0.013,0.999,0.008,0.021,-0.029,0.999,0.021,0.023,0.028,0.656,-0.73,0.173,-0.086,0.677,-0.711,-0.176,0.069
719,7.19,438,8.76,-10.475,3.007,0.391,-104.688,1.082,-21.35,-108.358,3.216,-20.959,-1.021,-2.418,-3.402,-9.414,-4.349,-4.679,-97.239,-17.543,-5.4,-96.031,-22.808,-12.391,-0.012,0.038,0.944,0.022,0.292,0.919,0.076,0.334,0.943,-0.051,-0.087,1.008,-0.02,0.044,0.969,-0.133,-1.033,0.039,0.086,-1.035,0.053,0.885,-4.337,1.896,-9.135,5.812,12.798,-13.587,3.299,5.332,6.63,1.522,-3.071,1.154,4.191,0.402,35.446,-12.362,2.42,40.568,7.378,-2.886,1.0,0.019,0.003,0.0,0.994,0.11,-0.023,-0.002,0.995,0.101,-0.015,-0.012,0.999,0.008,0.021,-0.029,0.999,0.021,0.023,0.028,0.658,-0.728,0.172,-0.086,0.68,-0.709,-0.175,0.069
720,7.2,439,8.78,-10.41,2.912,0.249,-104.192,1.19,-21.138,-107.734,3.34,-20.876,-1.081,-2.439,-3.435,-9.244,-4.362,-4.654,-96.769,-17.428,-5.262,-95.616,-22.87,-12.232,-0.006,0.031,0.948,0.047,0.288,0.919,0.085,0.342,0.928,-0.052,-0.095,1.01,-0.016,0.052,0.975,-0.127,-1.071,0.013,0.116,-0.988,0.008,1.04,-5.596,1.92,-11.339,6.832,15.315,-16.835,2.377,3.49,9.242,2.149,-2.898,2.025,4.737,1.344,46.271,-13.007,4.397,42.115,5.902,-0.825,1.0,0.019,0.003,0.0,0.994,0.109,-0.023,-0.001,0.995,0.1,-0.015,-0.012,0.999,0.009,0.022,-0.03,0.999,0.021,0.023,0.028,0.662,-0.725,0.171,-0.086,0.683,-0.706,-0.175,0.069
721,7.21,439,8.78,-10.313,2.816,0.1,-103.619,1.308,-20.98,-106.968,3.521,-20.727,-1.159,-2.466,-3.463,-9.049,-4.408,-4.676,-96.197,-17.303,-5.102,-95.177,-22.998,-12.085,-0.003,0.021,0.944,0.064,0.3,0.915,0.083,0.323,0.934,-0.046,-0.106,1.015,-0.033,0.043,0.956,-0.136,-1.046,-0.001,0.187,-0.965,0.014,1.806,-5.742,2.162,-13.738,7.172,16.273,-20.634,0.441,-0.97,11.048,3.119,-2.304,1.677,7.119,1.245,57.316,-15.534,6.122,47.759,-0.518,-0.678,1.0,0.018,0.002,0.0,0.994,0.108,-0.023,0.001,0.995,0.099,-0.015,-0.012,0.999,0.009,0.022,-0.03,0.999,0.021,0.023,0.029,0.666,-0.722,0.17,-0.085,0.686,-0.703,-0.175,0.07
722,7.22,440,8.8,-10.155,2.689,-0.044,-102.949,1.452,-20.873,-106.054,3.768,-20.505,-1.232,-2.501,-3.486,-8.861,-4.529,-4.749,-95.491,-17.167,-4.938,-94.673,-23.179,-11.946,0.001,0.034,0.955,0.08,0.31,0.91,0.037,0.279,0.942,-0.042,-0.122,1.02,-0.055,0.035,0.959,-0.182,-1.017,0.034,0.2,-0.996,0.048,2.278,-5.962,2.734,-16.632,7.475,16.136,-24.18,-1.649,-6.204,10.538,4.063,-1.761,1.203,8.154,0.858,69.464,-18.148,9.37,54.621,-5.167,-3.584,1.0,0.019,0.001,0.0,0.994,0.107,-0.022,0.002,0.995,0.097,-0.015,-0.012,0.999,0.01,0.022,-0.03,0.999,0.021,0.024,0.029,0.67,-0.717,0.169,-0.084,0.689,-0.7,-0.175,0.071
723,7.23,440,8.8,-9.924,2.587,-0.199,-102.167,1.648,-20.77,-105.031,4.07,-20.244,-1.284,-2.537,-3.5,-8.607,-4.64,-4.85,-94.684,-17.027,-4.807,-94.048,-23.382,-11.796,-0.007,0.052,0.947,0.073,0.292,0.916,-0.01,0.268,0.932,-0.04,-0.123,1.021,-0.066,0.051,0.96,-0.207,-0.989,0.015,0.188,-1.002,0.074,2.858,-6.404,3.385,-19.28,8.917,17.38,-27.075,-2.772,-9.153,8.387,4.005,-1.046,1.698,7.803,0.773,77.34,-19.6,13.89,63.914,-6.3,-7.157,1.0,0.019,0.001,0.001,0.994,0.106,-0.022,0.004,0.995,0.095,-0.015,-0.013,0.999,0.011,0.022,-0.03,0.999,0.021,0.025,0.029,0.676,-0.713,0.168,-0.083,0.693,-0.695,-0.175,0.072
