molab_frame,molab_time,video_frame,video_time,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z
767,7.67,468,9.36,-78.618,-6.334,-8.041,47.801,-5.701,-3.676,-0.112,-2.356,4.621,-2.613,-1.338,0.575,-26.222,-0.074,2.082,-26.363,-12.29,3.55,-79.676,-2.31,-8.353,0.058,0.028,1.018,0.016,-0.755,0.578,0.109,0.068,0.945,-0.035,0.11,0.96,-0.138,-1.147,0.259,-0.144,-1.036,0.27,-0.102,0.181,1.124,-16.344,20.873,15.715,3.716,-0.421,-12.116,-0.603,1.139,-0.171,6.544,-3.556,2.856,111.961,11.1,6.313,119.636,-22.388,-0.112,-15.127,-9.15,-8.591,0.998,0.041,-0.04,-0.019,0.912,-0.406,0.032,-0.049,0.997,0.037,-0.062,0.02,1.0,0.025,0.017,0.006,0.795,-0.603,0.032,-0.056,0.794,-0.605,-0.024,0.049,0.999,0.048,0.006,0.01
768,7.68,469,9.38,-77.307,-6.062,-8.097,47.71,-5.669,-3.77,0.03,-2.535,4.476,-2.445,-1.373,0.477,-25.154,-0.202,1.898,-25.261,-12.416,3.883,-78.405,-2.097,-8.437,0.052,-0.01,1.055,0.036,-0.78,0.631,0.104,0.04,0.948,-0.03,0.079,0.952,-0.152,-1.092,0.283,-0.053,-1.007,0.162,-0.073,0.165,1.068,-15.029,19.098,13.988,11.292,-1.047,-6.856,-0.368,0.794,-0.399,1.419,-2.175,1.442,115.89,17.333,6.681,116.298,-18.82,-1.49,-14.588,-8.75,-7.849,0.998,0.039,-0.038,-0.018,0.912,-0.405,0.032,-0.05,0.997,0.037,-0.062,0.02,1.0,0.026,0.017,0.006,0.801,-0.595,0.034,-0.056,0.8,-0.597,-0.025,0.05,0.999,0.047,0.005,0.01
769,7.69,469,9.38,-75.994,-5.788,-8.249,47.575,-5.633,-3.822,0.152,-2.735,4.332,-2.278,-1.367,0.408,-24.193,-0.377,1.789,-24.182,-12.601,4.199,-77.18,-1.915,-8.561,0.03,-0.05,1.019,0.06,-0.775,0.661,0.121,0.057,0.947,-0.013,0.083,0.971,-0.085,-1.097,0.221,-0.011,-0.993,0.065,-0.031,0.117,1.035,-12.227,18.581,13.105,14.824,-0.603,-1.488,0.694,0.311,-1.457,0.387,-3.776,0.189,111.334,19.686,4.858,118.621,-27.617,0.823,-15.858,-7.923,-6.125,0.998,0.038,-0.036,-0.017,0.913,-0.404,0.032,-0.05,0.997,0.036,-0.062,0.02,1.0,0.026,0.017,0.006,0.807,-0.587,0.035,-0.057,0.806,-0.589,-0.026,0.052,0.999,0.046,0.005,0.009
770,7.7,470,9.4,-74.685,-5.532,-8.394,47.438,-5.622,-3.853,0.274,-2.932,4.201,-2.073,-1.456,0.292,-23.244,-0.509,1.735,-23.096,-12.772,4.483,-75.932,-1.663,-8.625,0.064,-0.042,1.001,0.093,-0.781,0.676,0.145,0.045,0.941,-0.016,0.079,0.962,-0.132,-1.056,0.19,0.034,-0.97,0.042,0.016,0.05,1.051,-10.274,17.001,11.12,14.33,2.051,0.762,1.049,0.317,-2.243,-0.838,-3.212,1.297,110.179,16.433,2.656,119.901,-25.373,0.453,-15.537,-12.567,-9.754,0.999,0.037,-0.035,-0.016,0.913,-0.403,0.031,-0.05,0.997,0.036,-0.062,0.02,1.0,0.026,0.016,0.006,0.812,-0.579,0.036,-0.058,0.812,-0.58,-0.027,0.053,0.999,0.045,0.004,0.008
771,7.71,470,9.4,-73.456,-5.307,-8.457,47.362,-5.61,-3.861,0.381,-3.082,4.101,-1.952,-1.591,0.189,-22.277,-0.625,1.718,-22.023,-12.828,4.722,-74.717,-1.416,-8.674,0.086,-0.028,1.031,0.089,-0.756,0.672,0.128,0.053,0.948,0.002,0.006,0.96,-0.156,-0.986,0.195,0.081,-0.924,0.118,0.001,0.049,1.057,-9.249,15.349,8.484,8.064,1.595,2.421,1.484,1.752,-1.684,-4.464,-0.196,0.795,106.051,13.441,0.192,113.642,-14.823,-0.713,-16.267,-15.359,-8.776,0.999,0.036,-0.034,-0.015,0.914,-0.402,0.031,-0.05,0.997,0.036,-0.062,0.02,1.0,0.026,0.016,0.006,0.818,-0.572,0.036,-0.059,0.818,-0.572,-0.028,0.054,0.999,0.043,0.002,0.007
772,7.72,471,9.42,-72.346,-5.081,-8.354,47.379,-5.561,-3.837,0.511,-3.219,4.034,-1.787,-1.721,0.103,-21.296,-0.645,1.697,-20.973,-12.655,4.852,-73.584,-1.236,-8.606,0.073,0.034,1.049,0.092,-0.718,0.663,0.148,0.072,0.939,-0.08,0.055,0.985,-0.128,-0.985,0.235,0.09,-0.912,0.253,-0.137,0.027,1.084,-8.387,13.089,5.044,-1.519,-2.733,4.764,0.682,2.42,-1.747,-2.368,-2.621,2.732,98.72,-1.474,1.18,103.55,4.108,-7.22,-17.167,-15.432,-5.262,0.999,0.034,-0.033,-0.015,0.913,-0.403,0.031,-0.05,0.997,0.036,-0.062,0.02,1.0,0.025,0.016,0.006,0.822,-0.565,0.036,-0.059,0.823,-0.565,-0.028,0.053,0.999,0.041,0.001,0.007
773,7.73,471,9.42,-71.329,-4.818,-8.018,47.517,-5.458,-3.761,0.575,-3.332,3.943,-1.654,-1.816,0.112,-20.208,-0.556,1.658,-19.879,-12.24,4.858,-72.481,-1.126,-8.443,0.065,0.019,1.039,0.066,-0.661,0.609,0.117,0.054,0.922,-0.079,0.04,0.938,-0.174,-0.98,0.247,0.106,-0.948,0.344,-0.099,0.062,1.048,-5.983,13.954,8.548,-13.252,-8.903,8.793,1.096,3.308,-0.805,-1.951,-1.737,2.309,98.083,-19.677,4.38,97.139,21.867,-15.163,-14.851,-11.075,3.61,0.999,0.034,-0.031,-0.014,0.913,-0.404,0.03,-0.049,0.997,0.036,-0.062,0.019,1.0,0.025,0.016,0.006,0.827,-0.558,0.034,-0.058,0.828,-0.558,-0.027,0.051,0.999,0.04,0.0,0.007
774,7.74,472,9.44,-70.332,-4.559,-7.748,47.752,-5.311,-3.667,0.595,-3.474,3.875,-1.508,-1.824,0.186,-18.937,-0.485,1.604,-18.671,-11.824,4.904,-71.29,-1.052,-8.301,0.043,0.066,0.989,0.048,-0.632,0.577,0.124,0.046,0.941,-0.048,0.064,0.972,-0.213,-0.934,0.232,0.118,-0.95,0.381,-0.085,0.088,1.034,-5.134,13.48,7.829,-22.521,-13.811,9.777,0.474,3.894,0.405,-3.034,-6.5,1.154,107.004,-22.768,5.231,98.306,17.044,-11.246,-15.257,-7.979,8.852,0.999,0.033,-0.03,-0.013,0.912,-0.405,0.029,-0.048,0.997,0.036,-0.062,0.02,1.0,0.025,0.016,0.007,0.832,-0.55,0.033,-0.056,0.832,-0.551,-0.026,0.05,0.999,0.039,0.0,0.008
775,7.75,472,9.44,-69.335,-4.392,-7.702,48.031,-5.133,-3.577,0.622,-3.576,3.814,-1.379,-1.882,0.235,-17.585,-0.458,1.541,-17.403,-11.573,5.065,-70.084,-0.898,-8.155,0.076,0.093,0.959,0.016,-0.591,0.55,0.125,0.063,0.946,-0.023,0.058,0.963,-0.143,-0.911,0.231,0.076,-0.943,0.367,0.047,0.093,1.05,-5.582,13.09,7.133,-27.939,-17.562,8.652,1.727,4.081,0.47,-3.631,-5.745,1.274,111.38,-21.139,5.306,99.37,-2.901,-1.2,-14.567,-10.185,6.503,0.999,0.033,-0.029,-0.013,0.912,-0.408,0.028,-0.047,0.997,0.036,-0.061,0.02,1.0,0.025,0.015,0.007,0.838,-0.542,0.031,-0.055,0.837,-0.544,-0.026,0.05,0.999,0.037,-0.001,0.008
776,7.76,473,9.46,-68.327,-4.21,-7.766,48.324,-4.949,-3.51,0.684,-3.644,3.732,-1.295,-1.944,0.255,-16.229,-0.474,1.473,-16.098,-11.438,5.308,-68.897,-0.725,-8.017,0.055,0.118,0.985,0.005,-0.588,0.556,0.082,0.095,0.927,-0.008,0.047,0.957,-0.036,-0.915,0.281,-0.008,-0.901,0.395,0.071,0.086,1.038,-5.927,13.971,9.518,-30.445,-19.064,5.307,2.512,4.601,1.178,-4.587,-6.244,0.343,110.509,-16.363,4.873,101.371,-15.437,3.229,-13.706,-12.359,2.825,0.999,0.033,-0.028,-0.012,0.911,-0.41,0.027,-0.046,0.997,0.036,-0.061,0.02,1.0,0.025,0.014,0.007,0.843,-0.535,0.03,-0.054,0.842,-0.537,-0.026,0.051,0.999,0.036,-0.003,0.008
777,7.77,473,9.46,-67.272,-4.057,-7.805,48.659,-4.78,-3.449,0.738,-3.734,3.658,-1.192,-2.016,0.177,-14.884,-0.505,1.426,-14.707,-11.27,5.579,-67.756,-0.558,-7.83,0.047,0.139,1.017,-0.026,-0.607,0.578,0.067,0.097,0.936,-0.022,0.044,0.961,0.05,-0.9,0.326,-0.081,-0.866,0.434,0.013,0.022,1.039,-6.273,13.955,9.327,-34.784,-19.76,2.244,1.605,2.38,1.781,-1.397,-6.568,2.152,105.133,-12.893,4.609,102.465,-13.457,1.46,-10.607,-16.148,-5.122,0.999,0.032,-0.027,-0.011,0.909,-0.413,0.026,-0.045,0.997,0.037,-0.06,0.02,1.0,0.024,0.014,0.007,0.848,-0.527,0.028,-0.054,0.847,-0.529,-0.027,0.052,0.999,0.035,-0.004,0.008
778,7.78,474,9.48,-66.217,-3.91,-7.72,49.044,-4.611,-3.417,0.784,-3.826,3.597,-1.121,-2.108,0.154,-13.493,-0.609,1.403,-13.269,-10.985,5.817,-66.615,-0.467,-7.783,0.063,0.13,1.008,-0.042,-0.62,0.621,0.078,0.081,0.944,-0.052,0.02,0.966,0.101,-0.865,0.39,-0.102,-0.827,0.453,-0.014,0.045,1.007,-6.608,13.735,8.549,-39.814,-20.028,-1.074,1.044,0.737,2.337,-4.072,-3.922,1.953,103.114,-4.25,1.429,102.702,-1.599,-3.778,-11.189,-13.032,0.022,0.999,0.032,-0.025,-0.01,0.908,-0.416,0.024,-0.044,0.997,0.037,-0.06,0.02,1.0,0.024,0.013,0.007,0.852,-0.52,0.027,-0.054,0.851,-0.521,-0.026,0.052,0.999,0.034,-0.005,0.008
779,7.79,474,9.48,-65.12,-3.746,-7.526,49.455,-4.44,-3.401,0.848,-3.949,3.511,-1.051,-2.08,0.237,-12.096,-0.812,1.392,-11.768,-10.607,6.02,-65.504,-0.42,-7.933,0.067,0.099,0.986,-0.062,-0.601,0.63,0.106,0.075,0.931,-0.025,0.042,0.965,0.148,-0.874,0.399,-0.049,-0.802,0.465,-0.06,0.103,1.058,-6.782,15.189,9.775,-42.267,-20.569,-2.863,0.918,-1.016,1.244,-1.963,-7.488,1.233,100.867,5.498,-0.786,106.362,7.139,-7.7,-13.454,-7.884,9.958,0.999,0.032,-0.024,-0.009,0.907,-0.419,0.023,-0.043,0.997,0.037,-0.06,0.02,1.0,0.023,0.013,0.007,0.857,-0.512,0.027,-0.055,0.856,-0.513,-0.026,0.052,0.999,0.033,-0.005,0.009
780,7.8,475,9.5,-63.961,-3.555,-7.379,49.846,-4.258,-3.384,0.953,-4.082,3.441,-0.909,-2.074,0.332,-10.699,-0.984,1.352,-10.26,-10.255,6.196,-64.376,-0.293,-8.045,0.098,0.076,0.955,-0.072,-0.572,0.593,0.113,0.074,0.927,0.021,0.052,0.946,0.148,-0.89,0.399,0.077,-0.792,0.53,0.053,0.069,1.084,-7.719,15.99,8.289,-40.041,-21.626,-2.674,0.872,-1.162,1.402,0.9,-8.121,1.658,103.431,1.268,2.952,109.093,4.46,-6.251,-12.231,-7.334,11.244,0.999,0.031,-0.023,-0.008,0.905,-0.422,0.021,-0.042,0.997,0.037,-0.06,0.02,1.0,0.024,0.012,0.007,0.861,-0.504,0.027,-0.055,0.861,-0.505,-0.025,0.051,0.999,0.032,-0.006,0.01
781,7.81,475,9.5,-62.866,-3.346,-7.394,50.242,-4.09,-3.348,1.076,-4.22,3.45,-0.82,-2.106,0.438,-9.208,-1.037,1.282,-8.837,-10.009,6.335,-63.158,-0.166,-8.041,0.111,0.088,0.946,-0.082,-0.568,0.565,0.139,0.094,0.949,0.002,0.037,0.983,0.103,-0.891,0.419,0.157,-0.834,0.533,0.097,0.064,1.012,-10.46,14.4,0.701,-40.478,-20.595,-1.131,0.599,-0.331,1.409,-2.787,-4.181,1.263,112.763,-9.929,8.433,100.681,-3.946,-4.106,-12.558,-6.872,12.075,0.999,0.03,-0.022,-0.008,0.904,-0.425,0.02,-0.042,0.997,0.038,-0.06,0.02,1.0,0.023,0.011,0.007,0.866,-0.496,0.025,-0.054,0.866,-0.497,-0.025,0.051,0.999,0.031,-0.007,0.011
782,7.82,476,9.52,-61.79,-3.123,-7.514,50.669,-3.939,-3.328,1.188,-4.346,3.484,-0.74,-2.208,0.477,-7.673,-1.129,1.188,-7.402,-9.848,6.502,-61.933,0.026,-8.015,0.076,0.098,0.995,-0.079,-0.574,0.578,0.133,0.08,0.941,-0.033,0.028,0.97,-0.003,-0.846,0.468,0.113,-0.817,0.495,0.068,0.069,1.043,-12.258,13.892,-2.587,-43.685,-18.928,-2.537,-0.625,1.797,0.572,-1.737,-4.957,2.01,114.625,-6.178,6.96,98.604,-10.664,-1.344,-12.693,-9.722,5.875,0.999,0.03,-0.021,-0.009,0.902,-0.428,0.019,-0.041,0.997,0.038,-0.06,0.02,1.0,0.023,0.011,0.007,0.871,-0.488,0.025,-0.053,0.87,-0.49,-0.026,0.052,0.999,0.029,-0.008,0.011
783,7.83,476,9.52,-60.696,-2.912,-7.584,51.116,-3.813,-3.33,1.295,-4.427,3.527,-0.603,-2.281,0.485,-6.082,-1.251,1.107,-5.934,-9.638,6.697,-60.694,0.205,-8.023,0.031,0.09,1.037,-0.072,-0.577,0.6,0.086,0.09,0.941,-0.035,0.073,0.973,0.001,-0.807,0.511,-0.001,-0.78,0.5,0.045,0.094,1.063,-13.602,13.466,-3.097,-46.145,-16.289,-4.585,-1.512,3.778,1.041,0.247,-6.252,2.762,112.976,-0.983,4.315,98.159,-5.097,-2.512,-12.868,-9.686,3.531,0.999,0.029,-0.02,-0.009,0.901,-0.432,0.017,-0.041,0.997,0.038,-0.06,0.021,1.0,0.023,0.01,0.008,0.876,-0.479,0.025,-0.053,0.874,-0.482,-0.026,0.052,0.999,0.029,-0.01,0.012
784,7.84,477,9.54,-59.612,-2.765,-7.499,51.557,-3.699,-3.344,1.361,-4.47,3.546,-0.477,-2.282,0.487,-4.631,-1.297,1.03,-4.488,-9.313,6.857,-59.576,0.28,-7.975,0.055,0.085,1.024,-0.063,-0.575,0.621,0.085,0.069,0.925,-0.028,0.051,0.935,0.038,-0.834,0.458,-0.017,-0.781,0.569,-0.015,0.08,1.058,-12.98,13.523,-0.408,-45.718,-14.7,-5.294,-2.999,4.303,1.709,-0.376,-8.131,3.425,104.569,-6.279,5.353,97.949,7.0,-6.559,-12.232,-8.79,3.66,0.999,0.028,-0.019,-0.009,0.899,-0.435,0.016,-0.04,0.997,0.038,-0.059,0.021,1.0,0.023,0.01,0.008,0.88,-0.471,0.024,-0.053,0.879,-0.474,-0.025,0.051,0.999,0.028,-0.01,0.012
785,7.85,477,9.54,-58.517,-2.612,-7.318,52.013,-3.607,-3.354,1.425,-4.507,3.558,-0.409,-2.222,0.558,-3.188,-1.296,0.925,-3.051,-8.937,6.939,-58.456,0.344,-7.937,0.069,0.066,0.981,-0.049,-0.548,0.595,0.107,0.063,0.942,0.0,0.023,0.957,0.005,-0.795,0.487,0.023,-0.776,0.54,-0.017,0.071,1.004,-13.622,13.931,0.096,-47.377,-12.518,-4.678,-3.352,4.868,1.564,-3.596,-6.649,1.495,102.47,-10.004,7.923,97.296,15.346,-10.264,-13.995,-5.967,9.127,0.999,0.027,-0.018,-0.009,0.898,-0.439,0.015,-0.04,0.997,0.037,-0.058,0.021,1.0,0.023,0.009,0.008,0.884,-0.463,0.023,-0.052,0.883,-0.467,-0.024,0.05,1.0,0.027,-0.01,0.013
786,7.86,478,9.56,-57.406,-2.489,-7.154,52.491,-3.524,-3.353,1.493,-4.54,3.623,-0.286,-2.141,0.646,-1.652,-1.293,0.779,-1.596,-8.524,6.993,-57.247,0.444,-7.896,0.091,0.099,0.95,-0.041,-0.539,0.557,0.113,0.056,0.948,0.002,0.025,0.972,-0.038,-0.754,0.466,-0.001,-0.712,0.525,0.018,0.054,1.011,-15.934,12.215,-5.491,-49.728,-11.774,-3.737,-3.518,6.616,1.059,-0.176,-7.421,2.405,108.752,-10.803,11.949,96.955,18.595,-12.59,-14.658,-5.01,11.608,0.999,0.026,-0.017,-0.009,0.896,-0.443,0.015,-0.04,0.997,0.036,-0.058,0.021,1.0,0.022,0.008,0.008,0.889,-0.455,0.022,-0.051,0.887,-0.459,-0.023,0.048,1.0,0.025,-0.011,0.014
787,7.87,478,9.56,-56.263,-2.391,-7.026,52.967,-3.44,-3.332,1.656,-4.508,3.732,-0.138,-2.145,0.74,-0.076,-1.305,0.609,-0.14,-8.094,7.018,-56.024,0.656,-7.841,0.094,0.09,0.95,-0.026,-0.567,0.538,0.072,0.089,0.93,0.018,0.046,0.95,-0.069,-0.675,0.51,-0.025,-0.653,0.582,0.03,0.056,1.027,-17.701,10.832,-10.183,-49.45,-11.803,-1.664,-1.404,7.99,0.965,1.51,-5.003,2.485,109.89,-10.523,15.838,98.057,19.347,-13.317,-14.466,-5.87,11.822,1.0,0.024,-0.016,-0.01,0.894,-0.446,0.014,-0.039,0.997,0.036,-0.057,0.021,1.0,0.023,0.008,0.009,0.893,-0.447,0.022,-0.049,0.891,-0.451,-0.022,0.047,1.0,0.024,-0.011,0.015
788,7.88,479,9.58,-55.175,-2.294,-6.951,53.419,-3.346,-3.32,1.813,-4.487,3.886,0.008,-2.158,0.853,1.435,-1.349,0.484,1.234,-7.675,7.039,-54.849,0.777,-7.849,0.046,0.073,1.004,-0.012,-0.607,0.563,0.05,0.1,0.929,-0.03,0.069,0.955,0.042,-0.664,0.586,-0.062,-0.694,0.665,0.008,0.072,1.029,-19.026,9.941,-13.887,-47.072,-12.407,-1.96,-2.521,7.08,1.778,-0.14,-3.697,2.976,104.223,-5.838,14.679,92.248,17.727,-12.941,-14.022,-5.128,14.323,1.0,0.023,-0.016,-0.011,0.892,-0.45,0.013,-0.039,0.998,0.036,-0.056,0.021,1.0,0.023,0.007,0.009,0.897,-0.438,0.021,-0.048,0.895,-0.444,-0.02,0.045,1.0,0.023,-0.012,0.016
789,7.89,479,9.58,-54.066,-2.13,-6.939,53.842,-3.251,-3.316,1.994,-4.579,4.049,0.144,-2.225,0.958,2.86,-1.381,0.372,2.583,-7.306,7.065,-53.725,0.91,-7.845,-0.014,0.059,1.022,0.01,-0.639,0.602,0.128,0.099,0.925,-0.04,0.067,0.947,0.192,-0.685,0.648,-0.033,-0.746,0.676,0.032,0.06,1.038,-19.475,9.635,-15.27,-44.271,-11.96,-1.932,-4.35,5.241,0.701,-1.417,-2.376,3.03,99.565,-6.302,14.399,92.035,12.83,-11.739,-15.18,-4.788,13.391,1.0,0.021,-0.014,-0.013,0.891,-0.453,0.012,-0.039,0.998,0.036,-0.056,0.021,1.0,0.023,0.007,0.009,0.901,-0.43,0.021,-0.047,0.898,-0.437,-0.019,0.044,1.0,0.022,-0.012,0.017
790,7.9,480,9.6,-52.923,-1.958,-6.985,54.274,-3.175,-3.293,2.131,-4.616,4.225,0.292,-2.278,1.038,4.28,-1.414,0.284,3.953,-7.017,7.087,-52.599,1.068,-7.83,-0.012,0.033,1.01,0.011,-0.634,0.642,0.101,0.054,0.933,-0.025,0.058,0.956,0.194,-0.731,0.657,0.016,-0.759,0.661,0.105,0.069,1.06,-20.079,8.34,-15.021,-45.261,-10.099,-0.164,-4.841,6.479,2.363,-2.457,-5.072,2.803,98.514,-4.135,14.206,92.731,7.799,-8.363,-15.184,-4.959,10.549,1.0,0.019,-0.013,-0.014,0.889,-0.456,0.012,-0.038,0.998,0.035,-0.055,0.021,1.0,0.023,0.007,0.009,0.905,-0.422,0.02,-0.046,0.902,-0.429,-0.019,0.043,1.0,0.021,-0.013,0.018
791,7.91,480,9.6,-51.84,-1.825,-7.076,54.725,-3.119,-3.27,2.277,-4.611,4.411,0.408,-2.299,1.079,5.714,-1.538,0.239,5.293,-6.779,7.154,-51.49,1.274,-7.881,0.0,0.044,1.014,-0.008,-0.631,0.638,0.075,0.072,0.959,0.016,0.04,0.952,0.07,-0.791,0.58,-0.024,-0.787,0.591,0.081,0.06,1.042,-20.481,7.556,-14.072,-47.194,-8.437,-0.393,-6.272,8.014,4.805,-1.635,-4.492,2.011,100.842,6.074,9.321,92.611,3.645,-4.564,-14.709,-6.734,6.194,1.0,0.018,-0.012,-0.015,0.887,-0.46,0.011,-0.038,0.998,0.035,-0.054,0.022,1.0,0.023,0.006,0.009,0.909,-0.415,0.02,-0.046,0.905,-0.422,-0.018,0.043,1.0,0.02,-0.014,0.018
792,7.92,481,9.62,-50.752,-1.715,-7.154,55.227,-3.067,-3.253,2.46,-4.676,4.597,0.552,-2.348,1.089,7.276,-1.71,0.2,6.677,-6.507,7.219,-50.279,1.515,-7.944,0.018,0.036,1.008,-0.006,-0.649,0.626,0.115,0.076,0.934,0.034,0.032,0.964,0.004,-0.704,0.631,-0.043,-0.765,0.566,0.052,0.021,1.046,-20.504,6.83,-15.783,-52.308,-8.252,-1.364,-5.869,5.741,2.631,-1.073,-2.434,2.48,103.684,9.944,7.244,92.189,6.878,-5.289,-14.011,-8.056,3.428,1.0,0.016,-0.011,-0.017,0.885,-0.464,0.011,-0.038,0.998,0.035,-0.054,0.022,1.0,0.023,0.006,0.01,0.912,-0.406,0.021,-0.046,0.909,-0.415,-0.017,0.043,1.0,0.018,-0.015,0.019
793,7.93,481,9.62,-49.681,-1.663,-7.177,55.774,-3.027,-3.226,2.603,-4.654,4.828,0.667,-2.426,1.141,8.875,-1.799,0.109,8.097,-6.152,7.222,-49.073,1.738,-7.937,0.006,0.051,0.994,-0.016,-0.626,0.597,0.093,0.065,0.946,0.01,0.014,0.966,-0.017,-0.644,0.627,-0.055,-0.72,0.595,0.056,0.028,1.049,-21.216,5.118,-20.431,-56.928,-7.493,-0.626,-5.8,5.734,2.974,-2.364,0.939,1.148,102.808,1.327,12.211,91.406,15.245,-10.848,-15.131,-5.616,6.444,1.0,0.014,-0.011,-0.019,0.883,-0.468,0.01,-0.037,0.998,0.034,-0.053,0.022,1.0,0.022,0.006,0.01,0.916,-0.398,0.021,-0.045,0.912,-0.408,-0.016,0.041,1.0,0.017,-0.016,0.019
794,7.94,482,9.64,-48.579,-1.629,-7.099,56.312,-2.983,-3.209,2.793,-4.647,5.075,0.762,-2.48,1.236,10.414,-1.849,-0.008,9.504,-5.692,7.164,-47.934,1.899,-7.917,0.014,0.029,0.999,-0.03,-0.648,0.564,0.066,0.07,0.948,-0.008,0.032,0.964,-0.022,-0.612,0.606,-0.048,-0.679,0.621,0.05,0.053,1.025,-21.15,4.259,-21.98,-55.822,-7.945,-1.977,-3.974,4.318,2.783,-1.415,1.834,0.517,98.155,-3.625,13.675,90.296,25.273,-17.275,-16.33,-2.279,10.076,1.0,0.013,-0.01,-0.02,0.881,-0.472,0.01,-0.037,0.998,0.034,-0.052,0.023,1.0,0.022,0.006,0.01,0.92,-0.39,0.021,-0.044,0.915,-0.401,-0.014,0.039,1.0,0.016,-0.016,0.02
795,7.95,482,9.64,-47.414,-1.59,-7.01,56.834,-2.942,-3.197,3.029,-4.663,5.326,0.975,-2.535,1.326,11.9,-1.899,-0.07,10.942,-5.225,7.073,-46.818,2.018,-7.934,0.001,0.017,1.013,-0.042,-0.689,0.564,0.092,0.08,0.94,-0.008,0.07,0.95,0.018,-0.595,0.672,-0.033,-0.667,0.651,0.074,0.045,1.038,-21.088,3.193,-23.191,-54.149,-7.896,-2.767,-3.762,2.034,1.979,1.973,1.509,1.408,94.019,-1.578,9.829,93.598,26.291,-19.732,-16.422,-1.298,10.085,1.0,0.011,-0.009,-0.023,0.879,-0.476,0.009,-0.037,0.998,0.034,-0.052,0.023,1.0,0.022,0.006,0.01,0.923,-0.382,0.021,-0.043,0.919,-0.393,-0.012,0.037,1.0,0.014,-0.017,0.021
