molab_frame,molab_time,video_frame,video_time,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z
648,6.48,607,12.14,11.227,-24.77,6.913,-46.21,1.051,-10.456,4.493,-0.838,-4.042,7.779,-12.504,6.583,-47.06,15.033,-17.146,3.595,-2.252,-6.036,54.424,-0.349,1.507,-0.656,-0.853,0.286,-0.192,-0.137,1.07,-0.114,0.062,0.952,0.026,-0.725,0.37,-0.016,-0.023,1.1,0.058,0.133,0.988,0.001,-0.541,0.449,142.21,-40.699,59.426,-57.087,16.854,-11.242,1.774,-3.603,-0.019,170.411,77.803,-39.057,-52.175,-18.549,-11.991,13.711,1.263,-1.442,-92.892,2.496,-0.554,0.9,-0.373,0.187,-0.124,0.999,-0.008,-0.013,0.032,0.999,0.032,-0.018,-0.003,0.909,-0.397,-0.068,0.105,0.999,-0.009,-0.006,-0.041,1.0,0.024,0.011,0.013,0.889,-0.457,0.009,0.01
649,6.49,607,12.14,13.819,-24.225,7.156,-43.979,0.817,-9.047,5.018,-1.276,-4.159,10.212,-11.228,6.442,-44.844,15.574,-16.489,4.21,-2.501,-6.139,55.264,-0.551,1.53,-0.704,-0.846,0.374,-0.12,-0.246,1.062,0.05,0.0,0.954,-0.059,-0.767,0.295,-0.072,-0.061,1.206,-0.025,0.131,0.922,0.016,-0.652,0.656,165.553,-14.388,43.895,-51.355,24.085,12.655,3.028,-16.113,-1.295,174.837,130.897,-49.415,-50.207,-18.623,-11.425,7.67,7.35,0.329,-86.022,22.842,2.144,0.906,-0.36,0.185,-0.123,0.999,-0.013,-0.011,0.033,0.999,0.032,-0.019,-0.003,0.916,-0.384,-0.058,0.098,0.999,-0.013,-0.007,-0.042,1.0,0.025,0.012,0.013,0.886,-0.464,0.01,0.01
650,6.5,608,12.16,16.652,-23.59,7.797,-41.774,0.407,-7.258,5.523,-1.839,-4.437,12.485,-9.993,6.18,-42.414,16.089,-16.249,4.729,-2.735,-6.205,55.979,-1.049,1.65,-0.413,-0.718,0.458,0.049,-0.296,0.996,0.235,-0.025,0.944,-0.036,-0.714,0.485,-0.075,-0.089,1.179,-0.125,0.087,0.915,-0.025,-0.726,0.783,197.78,13.057,18.377,-47.328,31.445,30.641,3.474,-19.266,-0.285,175.815,157.634,-55.409,-48.357,-16.446,-7.552,1.678,5.861,0.448,-72.683,51.781,11.035,0.912,-0.344,0.185,-0.125,0.999,-0.018,-0.008,0.036,0.999,0.032,-0.021,-0.003,0.923,-0.371,-0.045,0.089,0.999,-0.018,-0.008,-0.042,1.0,0.025,0.013,0.013,0.883,-0.469,0.015,0.008
651,6.51,608,12.16,18.993,-22.36,8.56,-39.669,-0.21,-5.653,6.018,-2.169,-4.609,14.376,-8.921,5.923,-40.039,16.052,-16.023,5.238,-2.765,-6.08,56.423,-1.696,1.87,0.087,-0.63,0.441,0.105,-0.171,0.991,0.185,0.034,0.927,-0.152,-0.598,0.637,0.018,-0.046,1.089,-0.165,0.095,0.987,-0.108,-0.647,0.596,184.121,-26.153,0.572,-47.165,26.627,22.081,1.29,-2.714,2.015,163.141,157.524,-47.246,-47.853,-4.89,8.977,-1.903,-3.853,-2.952,-44.75,65.356,19.675,0.918,-0.33,0.181,-0.127,0.999,-0.022,-0.006,0.038,0.999,0.032,-0.022,-0.003,0.929,-0.359,-0.033,0.081,0.999,-0.022,-0.008,-0.041,1.0,0.025,0.013,0.013,0.881,-0.472,0.021,0.007
652,6.52,609,12.18,20.657,-20.753,8.95,-37.67,-1.124,-4.38,6.537,-2.174,-4.535,15.919,-7.608,5.76,-37.804,15.551,-15.283,5.741,-2.658,-5.942,56.633,-2.132,2.005,0.314,-0.54,0.506,0.084,-0.09,1.052,0.061,0.102,0.948,-0.359,-0.565,0.556,0.106,-0.128,1.021,0.062,0.015,0.95,-0.106,-0.627,0.635,153.961,-90.023,14.592,-49.626,12.343,-1.014,-3.408,10.203,5.293,151.377,160.265,-37.213,-48.535,2.054,10.199,-0.869,-6.784,-3.9,-21.937,43.769,11.949,0.924,-0.318,0.172,-0.126,0.999,-0.027,-0.006,0.038,0.999,0.032,-0.021,-0.002,0.934,-0.348,-0.019,0.073,0.999,-0.027,-0.008,-0.041,1.0,0.025,0.012,0.012,0.88,-0.474,0.025,0.007
653,6.53,609,12.18,22.149,-18.815,8.918,-35.718,-2.125,-3.298,6.992,-2.111,-4.367,17.463,-6.087,5.643,-35.489,14.809,-13.808,6.236,-2.592,-5.968,56.836,-2.359,2.088,0.127,-0.46,0.756,-0.125,-0.017,1.061,-0.143,0.079,0.957,-0.494,-0.596,0.531,0.283,-0.102,1.002,0.124,0.015,1.043,-0.077,-0.576,0.741,146.189,-145.788,47.248,-49.481,7.426,-9.667,-4.873,12.155,6.387,151.626,160.064,-29.513,-50.647,-1.305,-4.653,-2.011,-8.209,-1.88,-22.044,23.428,7.268,0.93,-0.307,0.16,-0.12,0.999,-0.031,-0.005,0.037,0.999,0.032,-0.02,-0.002,0.939,-0.337,-0.006,0.066,0.999,-0.031,-0.008,-0.041,1.0,0.025,0.011,0.012,0.879,-0.475,0.027,0.006
654,6.54,610,12.2,23.606,-16.687,8.44,-33.74,-2.987,-2.27,7.442,-2.292,-4.344,19.348,-4.589,5.545,-33.351,13.976,-11.725,6.751,-2.727,-6.24,57.292,-2.473,2.144,-0.025,-0.559,0.478,-0.172,-0.072,1.016,-0.057,0.12,0.976,-0.483,-0.645,0.583,0.237,-0.104,1.058,0.031,0.06,0.947,-0.086,-0.663,0.775,127.56,-181.109,78.762,-45.305,16.81,0.272,-2.545,-0.949,0.588,158.932,146.075,-25.841,-47.921,-10.138,-24.718,2.962,0.206,3.933,-47.651,12.962,3.288,0.937,-0.298,0.146,-0.111,0.999,-0.035,-0.003,0.037,0.999,0.031,-0.02,-0.002,0.944,-0.324,0.006,0.06,0.998,-0.035,-0.009,-0.043,1.0,0.025,0.011,0.012,0.877,-0.479,0.028,0.006
655,6.55,610,12.2,25.452,-14.869,7.873,-31.748,-3.54,-1.319,7.835,-2.739,-4.518,21.62,-3.36,5.463,-31.27,13.463,-9.606,7.281,-3.014,-6.734,58.061,-2.545,2.212,-0.214,-0.71,0.548,-0.185,-0.244,0.979,0.037,0.028,0.919,-0.282,-0.614,0.802,0.12,-0.174,1.054,-0.016,0.071,0.966,-0.041,-0.75,0.683,130.535,-155.241,85.249,-39.951,30.359,16.983,1.776,-9.942,-4.844,162.367,115.91,-21.083,-44.574,-23.222,-42.738,4.31,-2.271,10.233,-79.05,10.411,3.53,0.943,-0.288,0.134,-0.102,0.999,-0.039,0.0,0.038,0.999,0.031,-0.02,-0.002,0.948,-0.312,0.016,0.055,0.998,-0.04,-0.011,-0.047,1.0,0.026,0.01,0.013,0.874,-0.485,0.029,0.006
656,6.56,611,12.22,27.648,-13.386,7.445,-29.836,-3.859,-0.554,8.232,-3.197,-4.777,23.921,-2.423,5.433,-29.028,13.11,-7.746,7.761,-3.367,-7.296,58.893,-2.589,2.243,-0.124,-0.772,0.685,-0.04,-0.169,1.015,0.117,0.063,1.01,-0.195,-0.66,0.714,0.03,-0.179,1.082,-0.114,0.014,0.992,-0.024,-0.844,0.542,154.174,-122.286,73.483,-36.382,32.976,22.816,1.882,-5.081,-8.171,157.852,84.058,-15.246,-43.766,-27.516,-48.319,4.744,-1.95,12.295,-84.053,9.205,1.955,0.949,-0.275,0.124,-0.094,0.998,-0.042,0.003,0.04,0.999,0.031,-0.021,-0.003,0.953,-0.299,0.024,0.051,0.998,-0.044,-0.014,-0.051,1.0,0.026,0.01,0.014,0.871,-0.491,0.029,0.006
657,6.57,611,12.22,29.753,-12.073,7.171,-27.974,-3.935,-0.314,8.636,-3.486,-4.916,26.1,-2.02,5.518,-26.886,12.614,-6.326,8.265,-3.47,-7.704,59.619,-2.626,2.276,0.107,-0.773,0.705,0.002,-0.21,1.016,0.047,0.026,0.902,-0.284,-0.632,0.632,-0.057,-0.184,1.024,0.014,0.026,0.948,-0.04,-0.995,0.485,152.535,-105.436,56.437,-34.884,20.569,11.137,6.42,-6.056,-6.295,150.996,29.918,-1.275,-39.923,-16.87,-31.932,10.485,-6.929,11.955,-69.785,6.775,0.536,0.954,-0.263,0.115,-0.089,0.998,-0.046,0.004,0.041,0.999,0.032,-0.022,-0.003,0.956,-0.287,0.027,0.05,0.997,-0.047,-0.015,-0.054,0.999,0.027,0.01,0.015,0.868,-0.496,0.03,0.006
658,6.58,612,12.24,31.448,-11.132,7.031,-26.163,-3.79,-0.529,9.061,-3.637,-4.953,27.77,-1.984,5.747,-24.747,12.225,-5.278,8.831,-3.503,-8.042,59.854,-2.618,2.263,0.028,-0.696,0.797,-0.112,-0.272,1.007,0.063,0.019,0.96,-0.482,-0.552,0.743,0.033,-0.172,1.072,0.028,0.091,1.005,-0.016,-0.97,0.5,156.151,-74.751,43.064,-33.848,9.424,0.143,8.972,-2.098,-5.705,143.369,-14.346,13.887,-40.769,-7.912,-23.084,10.405,-6.844,12.86,-21.244,0.905,-0.761,0.958,-0.251,0.109,-0.085,0.998,-0.049,0.005,0.041,0.999,0.032,-0.022,-0.004,0.96,-0.275,0.027,0.051,0.997,-0.051,-0.016,-0.056,0.999,0.028,0.009,0.016,0.866,-0.498,0.03,0.006
659,6.59,612,12.24,33.05,-10.717,7.091,-24.425,-3.585,-0.868,9.546,-3.686,-4.99,29.221,-2.063,6.05,-22.706,12.133,-4.686,9.329,-3.609,-8.38,59.903,-2.586,2.207,-0.069,-0.615,0.813,-0.085,-0.25,1.086,0.016,0.091,0.964,-0.586,-0.504,0.92,0.01,-0.17,1.137,-0.06,0.09,0.967,-0.011,-0.977,0.619,160.212,-26.316,21.614,-30.914,2.93,-0.376,11.944,-1.651,-5.323,137.442,-30.509,19.829,-36.744,-6.548,-20.637,9.405,-1.714,15.248,-6.859,-1.743,-3.84,0.962,-0.237,0.106,-0.084,0.998,-0.052,0.005,0.041,0.999,0.034,-0.022,-0.004,0.963,-0.263,0.026,0.054,0.997,-0.055,-0.016,-0.058,0.999,0.029,0.009,0.018,0.866,-0.499,0.029,0.005
660,6.6,613,12.26,34.566,-10.563,7.278,-22.784,-3.25,-1.262,9.968,-3.791,-5.046,30.565,-2.298,6.387,-20.842,12.216,-4.372,9.713,-3.726,-8.707,59.879,-2.548,2.121,0.099,-0.535,0.79,-0.079,-0.237,1.121,0.062,0.087,0.923,-0.54,-0.582,0.942,-0.066,-0.228,1.112,-0.137,0.053,0.96,-0.044,-1.01,0.596,155.029,-1.377,6.589,-26.474,-1.195,1.661,10.949,-6.47,-4.812,132.382,-48.551,21.321,-28.862,-10.322,-19.016,8.292,-3.813,16.217,1.063,-2.285,-5.954,0.965,-0.224,0.104,-0.085,0.998,-0.054,0.005,0.041,0.999,0.035,-0.023,-0.005,0.966,-0.252,0.023,0.056,0.996,-0.057,-0.016,-0.059,0.999,0.03,0.009,0.019,0.866,-0.499,0.028,0.005
661,6.61,613,12.26,35.924,-10.506,7.411,-21.187,-2.698,-1.74,10.326,-3.818,-5.099,31.806,-2.773,6.753,-19.066,12.38,-4.187,10.102,-3.706,-8.9,59.732,-2.525,2.02,0.131,-0.421,0.851,-0.071,-0.196,1.113,0.065,0.095,0.958,-0.438,-0.6,0.936,-0.052,-0.282,1.102,0.017,0.047,0.956,-0.059,-1.021,0.612,149.234,8.617,9.692,-23.335,-3.759,1.999,7.434,-1.081,-3.569,131.726,-73.282,22.369,-23.925,-8.152,-7.153,11.889,-7.96,14.295,12.091,-2.289,-8.768,0.968,-0.212,0.104,-0.086,0.998,-0.057,0.005,0.041,0.999,0.036,-0.023,-0.005,0.969,-0.24,0.019,0.059,0.996,-0.06,-0.017,-0.06,0.999,0.031,0.008,0.02,0.867,-0.497,0.028,0.004
662,6.62,614,12.28,37.182,-10.525,7.467,-19.689,-1.907,-2.288,10.619,-3.757,-5.15,32.969,-3.532,7.134,-17.361,12.588,-4.091,10.495,-3.67,-8.959,59.538,-2.526,1.936,0.059,-0.363,0.865,-0.147,-0.193,1.058,0.003,0.066,0.945,-0.315,-0.54,0.891,0.031,-0.248,1.109,-0.018,0.088,0.952,-0.088,-1.063,0.691,142.275,18.611,16.554,-21.172,-6.142,2.387,6.446,0.692,-2.061,125.406,-99.069,23.057,-21.388,0.158,5.482,10.23,-4.697,12.298,16.908,-0.857,-8.369,0.971,-0.199,0.104,-0.086,0.997,-0.059,0.005,0.042,0.999,0.036,-0.023,-0.005,0.971,-0.229,0.012,0.063,0.996,-0.062,-0.017,-0.059,0.999,0.032,0.007,0.021,0.868,-0.496,0.028,0.004
663,6.63,614,12.28,38.344,-10.665,7.498,-18.266,-0.983,-2.73,10.874,-3.742,-5.281,34.084,-4.417,7.493,-15.764,12.905,-4.081,10.811,-3.577,-8.956,59.304,-2.556,1.87,-0.023,-0.339,0.843,-0.156,-0.19,1.035,0.012,0.051,0.979,-0.176,-0.456,0.853,0.094,-0.238,1.118,0.012,0.052,0.952,-0.083,-1.108,0.713,134.667,33.269,18.076,-17.703,-5.143,10.065,8.64,-0.937,-2.795,122.479,-109.134,19.262,-18.539,5.181,11.746,9.789,-1.682,10.974,20.934,1.938,-6.3,0.973,-0.187,0.106,-0.087,0.997,-0.06,0.004,0.042,0.999,0.037,-0.022,-0.005,0.974,-0.218,0.004,0.067,0.996,-0.064,-0.016,-0.058,0.999,0.033,0.007,0.022,0.869,-0.494,0.027,0.003
664,6.64,615,12.3,39.422,-10.931,7.507,-16.891,0.142,-2.948,11.177,-3.822,-5.545,35.191,-5.419,7.765,-14.275,13.348,-4.061,11.118,-3.543,-8.958,59.033,-2.587,1.809,-0.13,-0.327,0.847,-0.117,-0.22,1.109,-0.021,0.09,0.965,0.047,-0.358,0.908,0.105,-0.275,1.168,-0.021,0.081,0.964,-0.03,-1.116,0.756,126.836,44.806,19.878,-12.839,-0.567,23.372,15.796,-3.198,-4.323,120.236,-115.891,11.204,-14.436,4.472,10.017,9.533,-2.133,10.238,24.659,2.938,-3.872,0.974,-0.176,0.109,-0.087,0.997,-0.062,0.005,0.044,0.999,0.038,-0.022,-0.006,0.976,-0.207,-0.005,0.07,0.996,-0.065,-0.016,-0.058,0.999,0.034,0.007,0.023,0.87,-0.492,0.027,0.003
665,6.65,615,12.3,40.416,-11.382,7.453,-15.646,1.357,-2.981,11.482,-4.005,-5.895,36.216,-6.444,7.967,-12.885,13.953,-3.971,11.352,-3.486,-8.991,58.739,-2.597,1.725,-0.183,-0.335,0.86,-0.043,-0.254,1.096,0.042,0.093,0.955,0.231,-0.311,0.903,0.061,-0.214,1.117,0.005,0.069,0.957,-0.012,-1.162,0.755,119.808,54.009,23.499,-7.078,1.952,31.859,19.577,-7.23,-5.464,113.679,-120.474,2.048,-11.476,2.455,5.79,7.006,-0.847,8.99,27.462,1.309,-5.272,0.976,-0.165,0.113,-0.087,0.997,-0.063,0.005,0.047,0.999,0.04,-0.023,-0.006,0.978,-0.196,-0.015,0.073,0.996,-0.067,-0.016,-0.057,0.999,0.034,0.007,0.024,0.871,-0.49,0.027,0.002
666,6.66,616,12.32,41.261,-11.868,7.367,-14.514,2.566,-2.891,11.715,-4.231,-6.275,37.128,-7.431,8.113,-11.64,14.567,-3.845,11.505,-3.409,-9.033,58.404,-2.599,1.643,-0.204,-0.374,0.86,0.029,-0.299,1.052,0.112,0.064,0.971,0.348,-0.324,0.962,0.051,-0.23,1.093,0.003,0.047,0.981,-0.002,-1.149,0.735,112.838,57.008,28.053,-3.425,4.643,34.955,20.835,-6.569,-6.338,106.884,-116.474,-4.04,-7.024,2.527,5.368,6.664,-3.235,9.233,32.1,0.76,-4.267,0.977,-0.155,0.118,-0.086,0.997,-0.063,0.006,0.05,0.999,0.042,-0.024,-0.007,0.979,-0.187,-0.025,0.074,0.996,-0.068,-0.015,-0.057,0.999,0.035,0.006,0.025,0.873,-0.487,0.027,0.001
667,6.67,616,12.32,42.019,-12.3,7.194,-13.47,3.534,-2.713,11.949,-4.37,-6.632,37.921,-8.185,8.215,-10.448,15.121,-3.608,11.652,-3.312,-9.083,58.04,-2.6,1.559,-0.345,-0.391,0.864,0.079,-0.234,1.036,0.109,0.108,0.983,0.413,-0.418,0.949,0.061,-0.25,1.115,-0.004,0.068,0.984,-0.017,-1.135,0.71,106.467,48.896,35.899,-1.276,3.616,31.113,21.07,-0.644,-7.612,101.691,-92.467,-8.976,-3.628,3.338,4.934,6.952,-3.756,9.603,35.638,0.798,-3.923,0.978,-0.145,0.122,-0.085,0.997,-0.063,0.006,0.053,0.999,0.044,-0.024,-0.007,0.981,-0.177,-0.032,0.075,0.996,-0.068,-0.015,-0.056,0.999,0.035,0.005,0.026,0.874,-0.485,0.026,0.001
668,6.68,617,12.34,42.67,-12.584,6.966,-12.455,4.133,-2.477,12.184,-4.45,-6.927,38.609,-8.587,8.289,-9.312,15.517,-3.261,11.786,-3.259,-9.162,57.638,-2.601,1.478,-0.51,-0.379,0.89,0.114,-0.291,1.061,0.054,0.094,0.951,0.449,-0.495,0.968,0.019,-0.255,1.135,-0.041,0.077,0.964,-0.049,-1.111,0.698,100.974,33.029,40.767,0.702,1.054,24.763,21.083,0.998,-7.078,100.599,-56.609,-11.631,-0.353,2.656,2.249,8.372,-6.278,10.376,39.175,0.808,-3.661,0.979,-0.136,0.125,-0.083,0.996,-0.064,0.006,0.055,0.999,0.046,-0.024,-0.008,0.982,-0.168,-0.037,0.075,0.996,-0.068,-0.015,-0.056,0.999,0.036,0.005,0.027,0.876,-0.482,0.026,0.0
669,6.69,617,12.34,43.21,-12.585,6.727,-11.453,4.375,-2.218,12.352,-4.492,-7.171,39.212,-8.704,8.335,-8.25,15.691,-2.847,11.902,-3.163,-9.264,57.2,-2.649,1.454,-0.53,-0.342,0.91,0.098,-0.302,1.058,0.091,0.093,0.949,0.442,-0.516,0.968,0.002,-0.258,1.113,-0.005,0.083,0.96,-0.078,-1.079,0.698,95.672,10.695,41.672,3.295,-0.09,17.793,18.489,3.218,-8.642,101.365,-20.948,-12.633,3.285,1.563,-0.299,7.165,-7.837,10.169,42.042,2.301,-2.685,0.981,-0.127,0.126,-0.081,0.996,-0.064,0.006,0.057,0.999,0.048,-0.024,-0.009,0.984,-0.159,-0.039,0.075,0.996,-0.068,-0.014,-0.056,0.999,0.037,0.004,0.027,0.878,-0.478,0.026,0.0
670,6.7,618,12.36,43.634,-12.346,6.466,-10.477,4.294,-1.972,12.458,-4.465,-7.35,39.757,-8.533,8.377,-7.272,15.622,-2.413,11.975,-3.081,-9.346,56.749,-2.715,1.437,-0.474,-0.31,0.91,0.134,-0.261,1.039,0.109,0.103,0.915,0.371,-0.496,0.953,-0.011,-0.255,1.109,-0.034,0.084,0.956,-0.088,-1.029,0.693,88.591,-12.667,40.903,6.183,-0.886,10.315,14.232,6.618,-8.913,101.894,10.032,-12.997,5.286,1.545,-0.082,7.178,-9.762,8.576,43.323,4.258,-1.548,0.982,-0.119,0.125,-0.078,0.996,-0.063,0.006,0.057,0.998,0.049,-0.024,-0.009,0.985,-0.151,-0.038,0.074,0.996,-0.068,-0.014,-0.056,0.999,0.038,0.004,0.028,0.88,-0.475,0.027,0.0
671,6.71,618,12.36,43.992,-11.914,6.183,-9.54,4.045,-1.794,12.497,-4.382,-7.451,40.285,-8.226,8.437,-6.378,15.357,-1.998,11.995,-2.996,-9.407,56.32,-2.808,1.429,-0.402,-0.301,0.889,0.116,-0.265,1.03,0.084,0.083,0.893,0.224,-0.454,0.966,-0.035,-0.248,1.104,-0.032,0.064,0.937,-0.072,-1.026,0.662,82.658,-30.685,39.581,8.756,-1.087,2.353,10.183,10.005,-8.478,100.865,26.16,-11.623,6.877,1.683,1.812,6.17,-8.547,7.995,44.602,6.696,-0.992,0.983,-0.112,0.122,-0.075,0.996,-0.063,0.005,0.058,0.998,0.05,-0.023,-0.01,0.987,-0.142,-0.035,0.073,0.996,-0.068,-0.014,-0.056,0.999,0.038,0.003,0.029,0.881,-0.471,0.027,-0.001
672,6.72,619,12.38,44.264,-11.392,5.894,-8.665,3.748,-1.656,12.498,-4.237,-7.484,40.734,-7.872,8.479,-5.562,14.992,-1.623,12.004,-2.911,-9.434,55.86,-2.913,1.414,-0.345,-0.268,0.922,0.094,-0.22,1.042,0.065,0.1,0.924,0.138,-0.419,0.958,-0.06,-0.199,1.088,-0.035,0.095,0.922,-0.067,-0.973,0.63,78.199,-40.115,37.262,10.695,-0.015,-3.778,5.819,15.297,-7.772,97.478,31.295,-13.514,8.421,0.438,3.203,4.665,-8.267,6.225,48.442,8.318,-0.566,0.985,-0.105,0.119,-0.072,0.996,-0.062,0.005,0.057,0.998,0.051,-0.022,-0.011,0.988,-0.134,-0.032,0.071,0.996,-0.067,-0.014,-0.056,0.999,0.039,0.003,0.029,0.883,-0.468,0.028,-0.001
673,6.73,619,12.38,44.392,-10.792,5.61,-7.821,3.452,-1.521,12.463,-4.029,-7.45,41.102,-7.551,8.456,-4.846,14.568,-1.309,11.968,-2.782,-9.42,55.329,-3.05,1.419,-0.272,-0.229,0.915,0.084,-0.182,1.04,0.034,0.105,0.898,0.063,-0.378,0.951,-0.04,-0.157,1.071,0.027,0.108,0.938,-0.076,-0.888,0.592,71.476,-45.26,34.351,12.816,0.501,-9.481,1.714,15.715,-5.939,97.383,30.483,-19.967,9.788,0.064,5.611,1.35,-6.789,3.871,54.479,10.501,0.662,0.986,-0.099,0.115,-0.07,0.997,-0.061,0.005,0.056,0.998,0.051,-0.021,-0.011,0.989,-0.126,-0.029,0.07,0.996,-0.066,-0.013,-0.055,0.999,0.039,0.002,0.03,0.885,-0.464,0.029,-0.001
674,6.74,620,12.4,44.419,-10.192,5.361,-7.001,3.176,-1.34,12.359,-3.798,-7.369,41.426,-7.245,8.343,-4.256,14.156,-1.062,11.839,-2.675,-9.381,54.751,-3.193,1.428,-0.189,-0.219,0.832,0.04,-0.123,1.031,0.029,0.103,0.897,0.022,-0.289,0.916,0.001,-0.08,1.044,0.021,0.084,0.953,-0.072,-0.843,0.574,68.452,-42.116,30.684,13.975,1.81,-12.661,-2.36,16.968,-4.175,97.448,28.477,-28.768,11.361,-0.189,5.878,-1.493,-4.856,1.549,59.176,11.15,1.565,0.987,-0.093,0.112,-0.067,0.997,-0.06,0.005,0.055,0.998,0.051,-0.019,-0.011,0.99,-0.118,-0.026,0.067,0.996,-0.065,-0.013,-0.055,0.999,0.039,0.001,0.03,0.888,-0.459,0.03,-0.002
675,6.75,620,12.4,44.491,-9.665,5.157,-6.162,2.945,-1.1,12.177,-3.57,-7.254,41.748,-6.963,8.155,-3.633,13.835,-0.845,11.694,-2.606,-9.368,54.129,-3.35,1.442,-0.121,-0.164,0.871,0.0,-0.112,1.044,0.012,0.102,0.908,-0.033,-0.185,0.936,0.01,-0.113,1.062,0.015,0.103,0.938,-0.068,-0.822,0.568,72.132,-29.517,26.607,14.432,3.893,-13.95,-6.482,17.281,-2.171,96.442,25.403,-36.731,14.796,-1.503,2.936,-1.374,-4.132,1.59,64.239,12.543,2.891,0.988,-0.087,0.109,-0.065,0.997,-0.058,0.005,0.054,0.998,0.051,-0.017,-0.011,0.992,-0.11,-0.024,0.064,0.996,-0.064,-0.013,-0.054,0.999,0.04,0.001,0.03,0.89,-0.454,0.032,-0.002
676,6.76,621,12.42,44.524,-9.238,4.94,-5.312,2.973,-0.802,11.935,-3.461,-7.132,42.039,-6.866,7.936,-3.001,13.672,-0.571,11.493,-2.596,-9.396,53.433,-3.53,1.463,-0.109,-0.088,0.866,-0.055,-0.098,1.111,-0.026,0.093,0.916,-0.095,-0.09,0.927,-0.005,-0.105,1.062,0.047,0.084,0.922,-0.067,-0.799,0.574,72.985,-17.795,26.72,14.999,8.518,-10.779,-10.179,15.048,0.413,97.976,9.638,-40.522,16.463,-5.081,-3.439,-2.947,-0.209,-0.149,70.519,14.309,3.58,0.989,-0.08,0.107,-0.064,0.997,-0.057,0.006,0.053,0.999,0.05,-0.016,-0.011,0.993,-0.101,-0.023,0.061,0.996,-0.062,-0.013,-0.055,0.999,0.039,0.001,0.03,0.893,-0.449,0.033,-0.002
