molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
640,6.4,391,7.82,10.977,-3.099,-3.103,-4.66,-2.172,1.601,-4.922,0.357,0.031,50.633,-2.917,0.691,12.181,-2.522,-5.53,37.064,-0.278,3.418,37.904,-1.424,3.681,0.22,0.138,0.9,0.573,-0.387,1.156,-0.402,-0.377,1.175,-0.105,-1.471,1.379,-0.16,0.072,0.937,-0.341,-0.462,1.11,0.397,-0.455,1.27,2.941,-14.848,-7.231,20.297,-8.768,1.109,22.844,-16.616,13.069,32.802,-5.679,5.486,-13.373,-11.073,9.017,66.358,30.521,19.305,58.894,-40.939,11.17,0.999,0.028,-0.026,0.007,0.997,-0.07,-0.004,0.035,0.996,-0.076,0.016,-0.044,0.904,-0.427,0.026,-0.005,0.999,0.033,0.032,0.003,0.992,-0.119,0.021,-0.043,0.994,-0.11,0.014,0.02
641,6.41,391,7.82,10.681,-3.066,-3.046,-4.351,-1.736,1.423,-4.556,0.874,0.047,50.331,-2.845,0.744,11.757,-2.51,-5.355,37.407,-0.598,3.267,38.187,-1.88,3.607,0.203,0.03,0.891,0.47,-0.42,1.089,-0.308,-0.412,1.126,-0.124,-1.409,1.391,-0.163,-0.014,0.919,-0.319,-0.619,1.06,0.437,-0.479,1.149,-4.818,-3.872,-6.28,26.24,-4.873,-13.286,28.2,-18.451,20.629,27.35,-7.85,6.287,-16.632,-13.516,5.821,65.04,31.74,25.255,56.88,-47.94,1.683,0.999,0.027,-0.027,0.006,0.997,-0.067,-0.004,0.033,0.996,-0.074,0.015,-0.042,0.905,-0.425,0.025,-0.005,0.999,0.031,0.031,0.004,0.992,-0.113,0.024,-0.041,0.994,-0.106,0.009,0.02
642,6.42,392,7.84,10.296,-2.97,-2.892,-4.057,-1.366,1.283,-4.248,1.273,0.13,50.23,-2.732,0.803,11.302,-2.474,-5.117,37.915,-0.794,3.036,38.669,-2.187,3.422,0.201,-0.07,0.938,0.268,-0.449,1.045,-0.118,-0.44,1.136,-0.151,-1.263,1.32,-0.131,-0.049,0.966,-0.295,-0.644,0.971,0.459,-0.427,1.045,-10.803,4.689,-3.522,29.286,-1.02,-19.979,32.826,-20.534,25.518,7.357,-11.97,5.585,-15.755,-17.746,4.756,62.602,16.001,35.605,57.646,-36.081,-7.73,0.999,0.026,-0.027,0.006,0.997,-0.065,-0.005,0.032,0.997,-0.071,0.013,-0.04,0.905,-0.424,0.025,-0.004,0.999,0.029,0.03,0.004,0.993,-0.108,0.026,-0.039,0.995,-0.101,0.006,0.02
643,6.43,392,7.84,9.898,-2.845,-2.669,-3.791,-1.19,1.212,-4.071,1.37,0.24,50.211,-2.593,0.857,10.828,-2.385,-4.786,38.392,-0.705,2.726,39.191,-2.209,3.142,0.161,-0.104,0.982,-0.019,-0.342,0.992,0.15,-0.331,1.072,-0.196,-1.066,1.22,-0.092,-0.057,0.982,-0.113,-0.572,0.843,0.265,-0.318,0.97,-12.019,12.791,-1.176,30.109,2.796,-23.81,35.806,-17.921,34.15,-0.853,-14.67,4.52,-14.165,-21.899,3.536,53.197,-14.637,44.638,54.937,-9.552,-16.304,0.999,0.025,-0.026,0.006,0.998,-0.063,-0.004,0.03,0.997,-0.068,0.012,-0.037,0.905,-0.424,0.024,-0.003,0.999,0.028,0.028,0.004,0.994,-0.103,0.025,-0.035,0.995,-0.096,0.005,0.019
644,6.44,393,7.86,9.505,-2.712,-2.427,-3.708,-1.263,1.239,-4.051,1.217,0.35,50.308,-2.431,0.888,10.342,-2.264,-4.396,38.861,-0.403,2.382,39.644,-1.869,2.83,0.033,-0.069,0.987,-0.233,-0.272,1.032,0.346,-0.201,1.031,-0.146,-0.946,1.008,-0.015,-0.019,1.005,0.166,-0.426,0.849,-0.039,-0.26,0.902,-9.33,20.924,3.301,30.304,9.261,-19.926,38.427,-17.005,38.09,-12.367,-16.801,1.561,-11.27,-22.472,1.343,41.35,-37.173,47.401,40.274,20.407,-20.442,0.999,0.024,-0.024,0.006,0.998,-0.06,-0.003,0.028,0.997,-0.065,0.01,-0.034,0.905,-0.425,0.022,-0.002,0.999,0.027,0.026,0.005,0.994,-0.1,0.022,-0.03,0.996,-0.093,0.007,0.017
645,6.45,393,7.86,9.155,-2.71,-2.431,-3.712,-1.339,1.496,-4.082,1.037,0.539,50.479,-2.233,0.896,9.887,-2.218,-4.095,39.362,-0.085,2.063,40.107,-1.387,2.55,-0.005,0.036,0.932,-0.43,-0.145,0.989,0.454,-0.123,0.959,-0.098,-0.839,0.842,0.054,-0.034,0.979,0.312,-0.254,0.855,-0.254,-0.227,0.96,-4.048,19.786,2.935,31.388,18.91,6.356,38.61,-20.74,28.239,-19.992,-20.234,-0.924,-7.646,-20.206,1.149,35.122,-42.404,45.027,31.333,28.469,-16.805,0.999,0.023,-0.022,0.007,0.998,-0.058,-0.001,0.028,0.998,-0.062,0.008,-0.031,0.904,-0.426,0.021,-0.001,0.999,0.026,0.024,0.005,0.995,-0.097,0.018,-0.026,0.996,-0.09,0.009,0.015
646,6.46,394,7.88,8.798,-2.939,-2.748,-3.735,-1.261,1.997,-4.085,0.898,0.838,50.679,-2.021,0.885,9.492,-2.255,-3.952,39.896,0.194,1.772,40.582,-0.936,2.357,-0.067,0.101,0.913,-0.352,-0.045,1.031,0.445,-0.036,0.916,-0.06,-0.761,0.73,0.106,-0.001,1.018,0.349,-0.072,0.848,-0.36,-0.179,0.973,-4.62,12.98,2.971,31.097,29.847,39.576,35.394,-23.163,14.038,-22.882,-21.208,-2.385,-4.46,-16.623,3.362,33.825,-40.676,41.669,28.694,23.526,-8.401,0.999,0.023,-0.021,0.007,0.998,-0.055,0.002,0.032,0.998,-0.059,0.006,-0.03,0.904,-0.428,0.019,-0.001,0.999,0.025,0.022,0.005,0.995,-0.094,0.015,-0.022,0.996,-0.088,0.012,0.014
647,6.47,394,7.88,8.4,-3.33,-3.351,-3.743,-0.921,2.652,-4.064,0.805,1.26,50.897,-1.803,0.861,9.135,-2.405,-3.979,40.45,0.435,1.541,41.113,-0.674,2.267,-0.04,0.113,0.919,-0.289,0.027,0.991,0.289,0.034,0.955,-0.062,-0.684,0.646,0.04,0.03,0.959,0.342,0.062,0.793,-0.386,-0.152,0.928,-5.545,7.171,0.08,32.295,36.397,66.264,32.079,-26.013,-5.081,-24.669,-22.113,-4.058,-2.352,-10.966,1.787,32.847,-38.552,34.87,31.294,3.293,1.646,1.0,0.023,-0.02,0.007,0.998,-0.052,0.006,0.037,0.998,-0.056,0.003,-0.03,0.903,-0.43,0.017,0.0,0.999,0.025,0.021,0.005,0.996,-0.091,0.011,-0.019,0.996,-0.085,0.012,0.014
648,6.48,395,7.9,7.939,-3.75,-4.058,-3.702,-0.41,3.286,-3.97,0.732,1.697,51.104,-1.585,0.814,8.82,-2.616,-4.134,41.036,0.608,1.411,41.69,-0.61,2.286,-0.034,0.058,0.976,-0.108,0.118,0.95,0.169,0.067,0.99,-0.042,-0.583,0.507,0.033,0.044,0.931,0.363,0.166,0.774,-0.352,-0.083,0.917,-8.327,0.007,0.119,31.116,34.08,75.583,27.768,-23.989,-18.712,-23.381,-22.488,-6.666,-1.025,-4.458,0.646,36.447,-33.505,23.134,35.572,-18.079,11.189,1.0,0.022,-0.02,0.007,0.998,-0.049,0.009,0.044,0.998,-0.053,0.001,-0.032,0.902,-0.431,0.016,0.0,0.999,0.025,0.02,0.005,0.996,-0.088,0.008,-0.017,0.996,-0.082,0.011,0.015
649,6.49,395,7.9,7.463,-3.97,-4.673,-3.649,0.134,3.716,-3.755,0.791,2.042,51.253,-1.397,0.752,8.544,-2.811,-4.382,41.673,0.605,1.401,42.193,-0.727,2.382,-0.009,-0.024,1.056,0.064,0.06,0.896,0.052,0.087,1.048,-0.021,-0.535,0.416,0.05,0.116,0.968,0.345,0.239,0.831,-0.232,-0.012,0.869,-11.366,5.394,-2.525,27.189,24.088,61.63,25.056,-20.387,-25.992,-12.453,-18.878,-6.895,-0.639,-2.809,2.096,46.608,-14.527,8.067,32.196,-34.197,16.124,1.0,0.021,-0.019,0.007,0.998,-0.047,0.012,0.049,0.998,-0.051,-0.001,-0.034,0.902,-0.432,0.014,0.001,0.999,0.025,0.02,0.005,0.996,-0.084,0.007,-0.016,0.997,-0.079,0.008,0.017
650,6.5,396,7.92,7.101,-4.1,-5.113,-3.509,0.689,3.975,-3.41,1.018,2.224,51.251,-1.223,0.694,8.283,-2.999,-4.627,42.262,0.378,1.518,42.613,-0.968,2.459,0.021,-0.001,0.984,0.164,0.041,0.942,-0.037,0.065,1.026,-0.024,-0.482,0.339,0.002,0.133,0.959,0.232,0.241,0.838,-0.066,0.023,0.833,-3.469,2.574,-2.164,25.045,14.92,43.455,21.433,-15.654,-23.875,2.598,-17.867,-6.273,-3.328,2.109,2.894,55.85,9.133,-4.564,36.947,-43.644,14.27,1.0,0.02,-0.019,0.006,0.998,-0.044,0.013,0.053,0.998,-0.049,-0.003,-0.036,0.902,-0.432,0.012,0.001,0.999,0.025,0.02,0.006,0.997,-0.078,0.007,-0.017,0.997,-0.075,0.005,0.018
651,6.51,396,7.92,6.855,-4.121,-5.327,-3.27,1.197,3.981,-2.979,1.349,2.234,51.084,-1.075,0.644,8.009,-3.147,-4.764,42.75,-0.001,1.682,42.937,-1.3,2.52,0.097,0.064,0.899,0.213,0.059,0.927,-0.133,0.02,1.036,-0.025,-0.444,0.34,-0.051,0.101,0.963,0.063,0.225,0.797,0.101,0.088,0.803,-1.815,3.544,-5.697,21.318,3.493,16.077,19.455,-9.866,-12.978,18.701,-16.344,-6.212,-7.929,5.408,1.761,61.397,26.222,-9.841,44.039,-47.841,12.154,1.0,0.02,-0.019,0.006,0.998,-0.042,0.013,0.054,0.998,-0.047,-0.004,-0.037,0.902,-0.431,0.011,0.001,0.999,0.025,0.02,0.006,0.997,-0.073,0.009,-0.018,0.997,-0.071,0.001,0.02
652,6.52,397,7.94,6.636,-3.983,-5.305,-2.987,1.531,3.78,-2.505,1.643,2.061,50.764,-0.967,0.588,7.731,-3.121,-4.735,43.096,-0.421,1.796,43.137,-1.574,2.583,0.102,0.1,0.903,0.216,0.102,0.952,-0.215,-0.023,1.007,-0.054,-0.403,0.366,-0.125,0.046,0.972,-0.072,0.186,0.773,0.199,0.151,0.807,-4.126,6.428,-5.213,18.916,-5.971,-8.327,16.638,0.065,7.811,30.01,-12.649,-6.976,-10.212,-0.73,4.225,62.103,31.794,-7.342,47.406,-39.211,9.18,1.0,0.02,-0.018,0.005,0.998,-0.04,0.013,0.053,0.998,-0.045,-0.003,-0.036,0.903,-0.429,0.01,0.001,0.999,0.024,0.02,0.006,0.998,-0.067,0.012,-0.019,0.998,-0.067,-0.003,0.021
653,6.53,397,7.94,6.451,-3.648,-5.051,-2.691,1.605,3.362,-2.047,1.812,1.741,50.367,-0.887,0.51,7.52,-2.895,-4.506,43.317,-0.814,1.796,43.238,-1.695,2.625,0.06,0.087,0.954,0.15,0.1,0.947,-0.219,-0.042,1.033,-0.077,-0.385,0.373,-0.164,0.07,0.936,-0.171,0.151,0.781,0.257,0.188,0.819,-7.025,11.852,-8.729,15.426,-16.411,-36.627,13.79,10.458,31.081,37.818,-9.989,-9.221,-9.165,-7.496,6.113,57.867,28.462,0.796,46.045,-23.125,3.533,1.0,0.02,-0.017,0.005,0.998,-0.039,0.011,0.05,0.998,-0.044,-0.002,-0.033,0.905,-0.425,0.009,0.001,1.0,0.023,0.02,0.007,0.998,-0.062,0.015,-0.019,0.998,-0.062,-0.005,0.021
654,6.54,398,7.96,6.285,-3.173,-4.636,-2.382,1.472,2.844,-1.643,1.81,1.306,49.865,-0.8,0.368,7.33,-2.47,-4.108,43.364,-1.173,1.652,43.204,-1.613,2.627,0.016,0.036,0.937,0.131,0.077,0.96,-0.174,0.019,1.006,-0.091,-0.409,0.38,-0.123,0.07,0.927,-0.227,0.11,0.779,0.26,0.176,0.824,-6.751,13.418,-10.709,11.765,-21.673,-55.491,11.889,19.609,54.003,48.969,-11.108,-15.814,-9.701,-15.756,10.892,51.838,19.21,11.534,43.733,-7.474,-4.3,1.0,0.019,-0.016,0.004,0.998,-0.038,0.009,0.045,0.999,-0.043,0.0,-0.029,0.907,-0.422,0.008,0.0,1.0,0.022,0.019,0.008,0.998,-0.057,0.017,-0.018,0.998,-0.058,-0.006,0.021
655,6.55,398,7.96,6.174,-2.72,-4.154,-2.041,1.21,2.344,-1.258,1.647,0.844,49.247,-0.708,0.16,7.113,-1.906,-3.599,43.23,-1.462,1.363,43.042,-1.353,2.576,0.019,0.039,0.936,0.098,0.028,0.97,-0.168,0.047,1.009,-0.102,-0.483,0.515,-0.012,0.014,0.974,-0.27,0.071,0.793,0.221,0.16,0.83,-5.754,10.905,-12.954,8.431,-21.294,-64.198,7.764,23.97,67.353,59.678,-10.852,-21.749,-12.937,-18.318,12.333,46.355,6.795,21.53,42.831,5.556,-14.191,1.0,0.019,-0.015,0.003,0.999,-0.037,0.006,0.04,0.999,-0.042,0.003,-0.023,0.909,-0.417,0.006,-0.001,1.0,0.021,0.017,0.009,0.998,-0.053,0.017,-0.016,0.998,-0.054,-0.005,0.02
656,6.56,399,7.98,6.075,-2.385,-3.65,-1.682,0.87,1.909,-0.914,1.351,0.415,48.635,-0.697,-0.023,6.958,-1.33,-3.066,43.035,-1.546,0.987,42.867,-1.062,2.483,0.062,0.042,0.926,0.053,-0.02,0.986,-0.099,0.058,1.024,-0.106,-0.591,0.753,0.03,0.071,0.975,-0.299,0.041,0.814,0.171,0.144,0.87,-5.972,8.895,-12.847,5.804,-17.98,-65.741,5.193,24.678,69.314,58.749,-2.019,-18.523,-12.09,-19.093,11.931,40.671,-6.745,26.317,41.358,16.215,-21.949,1.0,0.018,-0.014,0.002,0.999,-0.036,0.004,0.034,0.999,-0.041,0.005,-0.017,0.911,-0.412,0.005,-0.003,1.0,0.02,0.015,0.01,0.999,-0.049,0.017,-0.014,0.999,-0.05,-0.004,0.018
657,6.57,399,7.98,6.021,-2.128,-3.197,-1.3,0.483,1.582,-0.584,0.984,0.036,48.042,-0.715,-0.155,6.803,-0.83,-2.555,42.827,-1.463,0.641,42.69,-0.748,2.334,0.093,0.054,0.921,0.022,-0.072,1.018,-0.047,0.03,1.031,-0.135,-0.696,0.934,-0.018,0.167,0.919,-0.296,0.016,0.839,0.138,0.1,0.901,-4.899,5.702,-11.828,3.89,-13.491,-58.982,3.226,21.151,63.078,56.789,0.996,-13.438,-14.571,-19.559,8.753,37.793,-18.02,24.864,39.503,24.486,-25.787,1.0,0.018,-0.014,0.001,0.999,-0.035,0.003,0.029,0.999,-0.041,0.007,-0.012,0.913,-0.407,0.005,-0.004,1.0,0.019,0.013,0.01,0.999,-0.046,0.016,-0.012,0.999,-0.047,-0.002,0.015
658,6.58,400,8.0,5.986,-1.997,-2.869,-0.907,0.176,1.392,-0.261,0.578,-0.251,47.389,-0.769,-0.272,6.587,-0.458,-2.106,42.543,-1.235,0.325,42.432,-0.441,2.199,0.09,0.072,0.917,-0.01,-0.094,1.046,-0.058,-0.006,1.053,-0.098,-0.792,0.94,-0.087,0.136,0.896,-0.281,-0.006,0.892,0.141,0.031,0.946,-5.738,5.825,-11.586,4.635,-5.661,-45.205,2.389,13.383,49.253,62.731,4.775,-11.898,-20.243,-17.658,2.238,36.409,-28.976,20.336,38.232,28.557,-25.443,1.0,0.018,-0.014,0.0,0.999,-0.035,0.002,0.025,0.999,-0.04,0.009,-0.007,0.916,-0.402,0.005,-0.005,1.0,0.018,0.012,0.011,0.999,-0.042,0.014,-0.01,0.999,-0.043,0.0,0.013
659,6.59,400,8.0,5.922,-1.957,-2.714,-0.548,-0.029,1.353,0.069,0.177,-0.41,46.683,-0.827,-0.412,6.328,-0.188,-1.788,42.201,-0.939,0.028,42.093,-0.117,2.108,0.054,0.076,0.983,-0.023,-0.104,1.069,-0.076,-0.065,1.129,-0.039,-0.878,0.947,-0.101,0.092,0.91,-0.263,-0.035,0.944,0.152,-0.066,1.01,-8.646,8.907,-12.148,4.887,4.321,-27.443,2.467,3.361,32.341,67.899,5.701,-13.554,-24.853,-18.851,-0.165,36.119,-37.014,16.355,37.164,30.324,-22.769,1.0,0.017,-0.013,-0.002,0.999,-0.035,0.003,0.023,0.999,-0.04,0.009,-0.005,0.918,-0.396,0.005,-0.006,1.0,0.016,0.011,0.011,0.999,-0.039,0.011,-0.008,0.999,-0.04,0.002,0.011
660,6.6,401,8.02,5.773,-1.944,-2.719,-0.248,-0.167,1.457,0.363,-0.197,-0.473,46.062,-0.905,-0.607,6.026,0.004,-1.576,41.931,-0.611,-0.307,41.796,0.254,2.101,0.006,0.027,1.002,-0.033,-0.136,1.103,-0.079,-0.085,1.156,0.038,-0.959,0.964,-0.031,0.034,0.921,-0.225,-0.083,1.0,0.137,-0.156,1.058,-11.015,12.025,-11.523,6.903,14.256,-10.086,5.327,-5.321,20.303,59.883,9.88,-17.064,-26.26,-21.362,-0.517,35.225,-42.622,14.222,34.982,32.708,-19.952,1.0,0.016,-0.012,-0.003,0.999,-0.035,0.004,0.022,0.999,-0.039,0.009,-0.003,0.92,-0.391,0.005,-0.008,1.0,0.014,0.009,0.011,0.999,-0.036,0.007,-0.007,0.999,-0.037,0.005,0.009
661,6.61,401,8.02,5.624,-2.003,-2.861,-0.022,-0.273,1.676,0.615,-0.519,-0.446,45.521,-0.999,-0.816,5.704,0.102,-1.424,41.713,-0.243,-0.659,41.52,0.652,2.138,-0.032,0.019,0.971,-0.018,-0.155,1.079,-0.057,-0.12,1.19,0.067,-1.027,1.188,0.011,0.052,0.935,-0.169,-0.146,1.043,0.097,-0.249,1.07,-9.276,12.843,-11.794,9.056,21.924,4.215,8.644,-13.424,10.668,51.396,11.002,-19.009,-28.491,-16.232,-3.396,33.415,-45.932,13.582,30.647,34.859,-17.481,1.0,0.015,-0.01,-0.004,0.999,-0.034,0.006,0.022,0.999,-0.039,0.008,-0.002,0.922,-0.387,0.005,-0.01,1.0,0.011,0.007,0.01,0.999,-0.033,0.004,-0.005,0.999,-0.035,0.008,0.007
662,6.62,402,8.04,5.488,-2.191,-3.104,0.14,-0.323,1.984,0.801,-0.763,-0.33,45.2,-1.079,-0.986,5.29,0.0,-1.315,41.682,0.16,-0.984,41.427,1.038,2.153,0.025,0.053,0.915,-0.004,-0.209,1.072,-0.006,-0.16,1.202,0.115,-1.058,1.296,0.068,0.019,0.945,-0.097,-0.223,1.083,0.049,-0.321,1.058,-8.302,10.963,-12.229,12.134,28.195,14.717,12.633,-20.423,2.707,29.461,9.56,-15.313,-32.253,-6.39,-6.341,31.087,-47.036,14.558,27.394,34.083,-15.956,1.0,0.015,-0.009,-0.005,0.999,-0.034,0.008,0.023,0.999,-0.038,0.007,-0.001,0.923,-0.384,0.005,-0.012,1.0,0.008,0.006,0.01,1.0,-0.031,0.0,-0.004,0.999,-0.033,0.011,0.006
663,6.63,402,8.04,5.213,-2.397,-3.359,0.24,-0.321,2.294,0.925,-0.975,-0.176,45.062,-1.15,-1.121,4.773,-0.125,-1.233,41.798,0.582,-1.294,41.507,1.379,2.14,0.019,0.025,0.927,0.002,-0.212,1.052,0.032,-0.183,1.143,0.155,-1.002,1.312,0.096,0.001,1.09,-0.028,-0.302,1.094,-0.005,-0.369,1.056,-10.534,11.534,-12.511,17.579,30.163,15.487,14.545,-23.708,0.336,11.258,8.504,-12.051,-39.971,-8.315,-5.966,27.654,-46.506,16.092,26.6,30.124,-15.543,1.0,0.014,-0.008,-0.006,0.999,-0.033,0.011,0.024,0.999,-0.037,0.004,-0.001,0.924,-0.383,0.006,-0.013,1.0,0.005,0.005,0.009,1.0,-0.029,-0.004,-0.003,0.999,-0.031,0.013,0.004
664,6.64,403,8.06,4.871,-2.455,-3.551,0.288,-0.286,2.549,0.977,-1.161,-0.025,44.988,-1.197,-1.231,4.182,-0.204,-1.116,41.929,0.986,-1.581,41.641,1.659,2.082,0.002,-0.075,0.991,0.032,-0.246,1.042,0.066,-0.197,1.089,0.174,-0.951,1.271,-0.064,-0.062,1.143,0.037,-0.365,1.066,-0.081,-0.4,1.044,-13.515,19.994,-12.011,21.517,27.614,9.155,16.636,-24.384,1.65,5.03,6.139,-9.569,-42.918,-19.171,-8.247,22.662,-44.187,17.032,25.319,23.215,-16.503,1.0,0.012,-0.007,-0.007,0.999,-0.031,0.013,0.025,0.999,-0.036,0.002,-0.001,0.924,-0.383,0.006,-0.014,1.0,0.001,0.004,0.008,1.0,-0.027,-0.008,-0.001,0.999,-0.029,0.015,0.003
665,6.65,403,8.06,4.55,-2.478,-3.619,0.283,-0.244,2.73,0.969,-1.322,0.121,44.995,-1.224,-1.316,3.651,-0.237,-0.972,42.088,1.351,-1.839,41.834,1.888,1.972,0.053,-0.075,0.972,0.039,-0.215,0.993,0.021,-0.229,1.053,0.171,-0.926,1.199,-0.127,-0.099,1.035,0.098,-0.382,1.009,-0.124,-0.386,1.02,-9.383,19.961,-8.732,23.947,23.194,-0.39,17.51,-24.261,2.479,-3.088,4.08,-7.124,-37.123,-23.166,-10.328,17.007,-39.822,17.427,22.686,17.537,-18.583,1.0,0.011,-0.005,-0.007,0.999,-0.029,0.015,0.025,0.999,-0.034,0.0,-0.001,0.924,-0.383,0.005,-0.015,1.0,-0.002,0.002,0.008,1.0,-0.026,-0.012,0.001,0.999,-0.027,0.017,0.001
666,6.66,404,8.08,4.272,-2.443,-3.574,0.256,-0.198,2.826,0.902,-1.448,0.253,45.096,-1.234,-1.367,3.195,-0.16,-0.867,42.292,1.676,-2.061,42.099,2.053,1.792,0.121,-0.029,0.947,-0.013,-0.156,0.985,0.022,-0.222,0.997,0.125,-0.899,1.151,-0.092,-0.083,1.013,0.158,-0.339,0.944,-0.158,-0.327,0.986,-7.754,21.979,-8.643,23.785,17.469,-12.053,18.734,-22.908,4.062,-12.504,1.934,-4.045,-28.513,-32.894,-5.265,12.112,-34.34,17.471,20.083,11.605,-21.748,1.0,0.01,-0.003,-0.008,0.999,-0.028,0.017,0.024,0.999,-0.033,-0.002,0.0,0.923,-0.384,0.005,-0.015,1.0,-0.005,-0.001,0.007,1.0,-0.025,-0.015,0.002,1.0,-0.026,0.018,-0.001
667,6.67,404,8.08,3.997,-2.283,-3.433,0.231,-0.137,2.868,0.824,-1.551,0.366,45.281,-1.242,-1.359,2.799,0.043,-0.77,42.563,1.988,-2.244,42.454,2.129,1.538,0.132,-0.053,0.947,-0.049,-0.117,0.974,0.001,-0.199,0.975,0.071,-0.843,1.055,-0.077,-0.105,0.973,0.197,-0.233,0.867,-0.195,-0.216,0.957,-7.983,29.693,-7.195,23.661,12.042,-20.567,18.287,-20.953,6.667,-21.121,1.219,1.193,-22.702,-42.587,-1.955,9.956,-28.632,18.135,19.723,5.246,-24.882,1.0,0.009,-0.001,-0.009,0.999,-0.026,0.018,0.022,0.999,-0.032,-0.004,0.0,0.923,-0.385,0.005,-0.015,1.0,-0.007,-0.004,0.007,1.0,-0.024,-0.017,0.004,1.0,-0.024,0.018,-0.003
668,6.68,405,8.1,3.729,-2.093,-3.255,0.204,-0.023,2.897,0.766,-1.594,0.454,45.505,-1.272,-1.3,2.613,0.297,-0.591,42.896,2.292,-2.41,42.874,2.095,1.253,0.102,-0.044,0.884,-0.102,-0.04,0.962,0.052,-0.13,0.949,0.057,-0.752,0.922,0.095,0.175,0.984,0.225,-0.093,0.802,-0.217,-0.09,0.926,-4.815,31.99,-5.462,22.34,8.552,-22.777,18.292,-19.411,9.899,-25.033,3.26,6.246,-6.839,-44.698,-7.048,10.804,-22.083,18.602,20.304,-1.697,-25.564,1.0,0.009,0.002,-0.009,0.999,-0.024,0.019,0.02,1.0,-0.03,-0.006,0.001,0.922,-0.387,0.006,-0.015,1.0,-0.008,-0.008,0.006,1.0,-0.024,-0.019,0.006,1.0,-0.023,0.019,-0.005
669,6.69,405,8.1,3.526,-1.837,-3.128,0.219,0.146,2.927,0.673,-1.598,0.499,45.641,-1.278,-1.243,2.452,0.696,-0.291,43.18,2.511,-2.556,43.231,2.002,0.978,-0.008,0.023,0.949,-0.152,-0.004,0.924,0.067,0.052,0.936,0.032,-0.673,0.865,0.077,-0.068,1.016,0.236,0.032,0.762,-0.223,0.029,0.873,-4.805,32.454,-7.752,19.804,6.886,-20.105,20.039,-16.61,13.697,-16.363,0.715,5.814,8.961,-54.918,-15.686,13.116,-15.339,17.882,20.664,-9.055,-23.176,1.0,0.009,0.005,-0.01,0.999,-0.022,0.02,0.018,1.0,-0.028,-0.007,0.002,0.922,-0.388,0.006,-0.014,1.0,-0.007,-0.013,0.005,1.0,-0.022,-0.021,0.007,1.0,-0.021,0.018,-0.007
