molab_frame,molab_time,video_frame,video_time,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
662,6.62,425,8.5,-11.475,1.138,2.75,71.378,3.979,0.553,-5.938,-2.981,1.743,51.171,-4.59,8.367,14.082,-1.04,-4.196,13.944,-3.272,-7.683,55.931,3.452,0.722,-0.048,-0.148,1.037,0.053,-1.082,0.317,0.143,-0.162,0.993,-0.124,-0.291,0.874,0.061,0.095,0.954,-0.018,0.099,0.958,0.111,-0.214,0.938,10.446,9.337,8.106,30.208,-3.957,6.012,9.849,0.404,-13.758,86.545,2.82,8.716,-4.489,7.769,-0.691,3.62,1.038,2.642,92.185,6.408,-7.823,0.994,-0.079,-0.002,-0.07,0.812,-0.583,-0.025,0.024,0.995,-0.083,-0.003,0.052,0.983,-0.178,0.014,-0.046,0.999,0.04,-0.004,0.015,0.999,0.045,0.014,-0.001,0.99,-0.135,0.02,0.035
663,6.63,425,8.5,-10.745,1.067,2.766,71.062,4.033,0.592,-5.143,-3.02,1.695,51.713,-4.503,8.375,13.97,-0.896,-4.065,13.882,-3.184,-7.639,56.522,3.528,0.513,-0.06,-0.112,1.019,0.049,-1.061,0.298,0.114,-0.157,0.999,-0.135,-0.218,0.86,0.017,0.089,0.942,-0.037,0.11,0.914,0.083,-0.211,0.96,10.531,8.578,8.769,33.772,-5.214,3.057,9.752,3.037,-14.898,83.648,-0.877,10.626,-5.095,11.828,-1.866,3.265,2.348,2.114,88.836,7.889,-8.963,0.994,-0.078,-0.002,-0.07,0.813,-0.581,-0.026,0.025,0.995,-0.082,-0.003,0.05,0.984,-0.171,0.014,-0.045,0.999,0.04,-0.004,0.015,0.999,0.045,0.015,-0.001,0.991,-0.128,0.02,0.034
664,6.64,426,8.52,-10.04,0.953,2.795,70.686,4.081,0.617,-4.377,-3.038,1.668,52.146,-4.384,8.353,13.85,-0.773,-3.941,13.827,-3.088,-7.594,57.022,3.619,0.307,-0.079,-0.149,1.039,0.047,-1.05,0.304,0.078,-0.168,1.01,-0.133,-0.167,0.863,0.024,0.096,0.946,-0.043,0.13,0.928,0.058,-0.192,0.95,10.244,7.557,9.202,39.723,-4.644,1.205,9.883,5.881,-14.04,79.08,-5.501,11.602,-5.798,13.218,-2.534,2.053,1.635,2.577,85.525,8.474,-10.217,0.995,-0.077,-0.001,-0.069,0.815,-0.578,-0.026,0.025,0.995,-0.081,-0.003,0.049,0.985,-0.164,0.014,-0.044,0.999,0.04,-0.003,0.014,0.999,0.046,0.015,-0.001,0.992,-0.12,0.021,0.033
665,6.65,426,8.52,-9.366,0.802,2.832,70.259,4.117,0.657,-3.634,-3.014,1.682,52.489,-4.207,8.321,13.701,-0.68,-3.852,13.738,-3.003,-7.538,57.447,3.683,0.097,-0.074,-0.13,1.023,0.021,-1.028,0.33,0.049,-0.172,1.006,-0.103,-0.157,0.858,0.029,0.08,0.945,-0.068,0.102,0.952,0.03,-0.183,0.948,9.649,6.5,9.528,45.061,-3.837,1.518,10.359,9.391,-10.473,75.682,-9.967,12.045,-6.698,15.47,-3.438,0.627,-0.141,2.18,82.872,7.569,-11.035,0.995,-0.076,0.0,-0.068,0.817,-0.575,-0.026,0.025,0.996,-0.08,-0.003,0.048,0.987,-0.157,0.013,-0.043,0.999,0.039,-0.002,0.014,0.999,0.046,0.015,-0.001,0.993,-0.113,0.021,0.032
666,6.66,427,8.54,-8.707,0.624,2.861,69.773,4.104,0.721,-2.921,-2.944,1.763,52.748,-3.956,8.264,13.553,-0.606,-3.804,13.672,-2.881,-7.486,57.786,3.691,-0.106,-0.063,-0.138,1.029,0.007,-1.039,0.363,0.031,-0.161,1.0,-0.039,-0.15,0.875,0.004,0.075,0.955,-0.037,0.115,0.929,0.049,-0.199,0.934,9.495,5.775,10.316,50.586,0.052,1.078,10.284,12.971,-6.189,73.31,-12.014,11.956,-6.975,17.853,-4.17,-0.092,-2.285,3.291,81.775,7.033,-13.322,0.995,-0.075,0.001,-0.067,0.82,-0.572,-0.026,0.026,0.996,-0.08,-0.002,0.047,0.988,-0.15,0.012,-0.042,0.999,0.039,0.0,0.014,0.999,0.046,0.015,-0.001,0.994,-0.106,0.022,0.031
667,6.67,427,8.54,-8.087,0.481,2.862,69.209,4.074,0.807,-2.232,-2.87,1.904,52.899,-3.721,8.213,13.399,-0.506,-3.786,13.591,-2.736,-7.425,58.044,3.703,-0.334,-0.043,-0.135,1.039,-0.02,-1.034,0.38,0.009,-0.154,1.009,0.002,-0.164,0.896,-0.009,0.083,0.94,-0.04,0.112,0.958,0.045,-0.169,0.949,9.467,5.159,11.258,56.217,1.009,1.271,10.587,15.608,-3.245,69.805,-7.91,10.924,-6.826,18.798,-4.563,-1.255,-5.337,3.533,80.63,9.607,-16.301,0.995,-0.074,0.002,-0.066,0.822,-0.568,-0.025,0.026,0.996,-0.079,-0.001,0.047,0.989,-0.144,0.011,-0.041,0.999,0.038,0.002,0.014,0.999,0.047,0.015,0.0,0.994,-0.099,0.022,0.029
668,6.68,428,8.56,-7.486,0.382,2.879,68.593,4.041,0.889,-1.565,-2.818,2.101,52.963,-3.532,8.141,13.197,-0.468,-3.79,13.523,-2.6,-7.373,58.234,3.802,-0.574,-0.02,-0.165,1.043,-0.034,-1.03,0.395,-0.033,-0.134,1.004,-0.005,-0.205,0.894,-0.008,0.071,0.955,-0.034,0.111,0.93,-0.01,-0.125,0.942,9.679,4.142,10.15,61.121,1.253,0.695,10.986,16.752,-0.637,65.692,-4.328,11.96,-6.854,18.959,-4.754,-2.391,-4.909,3.449,77.35,16.908,-18.557,0.995,-0.074,0.002,-0.065,0.825,-0.563,-0.025,0.026,0.996,-0.077,0.001,0.047,0.99,-0.138,0.01,-0.04,0.999,0.038,0.004,0.013,0.999,0.047,0.014,0.0,0.995,-0.092,0.024,0.027
669,6.69,428,8.56,-6.917,0.292,2.942,67.94,4.005,0.964,-0.91,-2.87,2.321,52.936,-3.342,8.034,13.021,-0.437,-3.802,13.403,-2.477,-7.33,58.353,4.016,-0.821,-0.001,-0.163,1.04,-0.034,-1.039,0.407,-0.052,-0.164,1.003,-0.005,-0.246,0.884,-0.022,0.062,0.948,-0.041,0.075,0.973,-0.076,-0.094,0.955,9.622,3.077,8.238,65.137,1.269,-0.287,11.376,16.774,0.387,61.156,-4.474,14.63,-6.558,19.425,-4.58,-3.481,-6.91,2.902,73.39,25.137,-20.431,0.995,-0.073,0.003,-0.065,0.829,-0.559,-0.024,0.026,0.996,-0.077,0.003,0.047,0.99,-0.133,0.01,-0.039,0.999,0.037,0.006,0.013,0.999,0.046,0.014,0.0,0.996,-0.085,0.026,0.025
670,6.7,429,8.58,-6.405,0.205,3.029,67.238,3.953,1.033,-0.322,-2.984,2.561,52.803,-3.147,7.903,12.849,-0.406,-3.829,13.294,-2.373,-7.308,58.368,4.283,-1.057,-0.003,-0.18,1.044,-0.028,-1.036,0.402,-0.053,-0.15,1.004,-0.004,-0.248,0.889,-0.021,0.068,0.946,-0.032,0.085,0.946,-0.142,-0.083,0.958,10.476,2.384,6.253,71.306,2.814,-0.832,11.673,16.114,1.741,61.0,-5.459,14.939,-6.09,18.828,-4.551,-3.2,-8.259,3.445,68.805,29.178,-21.298,0.995,-0.072,0.003,-0.064,0.832,-0.554,-0.024,0.027,0.996,-0.076,0.005,0.047,0.991,-0.128,0.009,-0.037,0.999,0.036,0.007,0.013,0.999,0.046,0.014,0.001,0.996,-0.079,0.029,0.023
671,6.71,429,8.58,-5.868,0.115,3.1,66.5,3.905,1.109,0.227,-3.116,2.783,52.667,-2.948,7.81,12.666,-0.373,-3.849,13.159,-2.24,-7.297,58.308,4.543,-1.295,-0.003,-0.181,1.053,-0.026,-0.997,0.39,-0.07,-0.157,1.006,0.017,-0.242,0.923,-0.03,0.055,0.939,-0.029,0.083,0.965,-0.206,-0.08,0.957,11.223,2.498,4.863,75.509,2.459,0.28,12.158,14.286,0.942,61.739,-4.076,12.278,-5.737,17.607,-4.213,-3.778,-9.704,2.961,65.53,28.345,-20.677,0.995,-0.072,0.003,-0.064,0.836,-0.548,-0.023,0.027,0.996,-0.075,0.006,0.047,0.992,-0.122,0.008,-0.036,0.999,0.036,0.009,0.012,0.999,0.045,0.013,0.001,0.997,-0.073,0.031,0.021
672,6.72,430,8.6,-5.318,0.055,3.158,65.658,3.874,1.142,0.763,-3.245,2.965,52.444,-2.829,7.724,12.492,-0.32,-3.842,13.017,-2.09,-7.294,58.123,4.821,-1.503,-0.001,-0.167,1.043,0.002,-1.014,0.501,-0.091,-0.172,1.008,0.024,-0.228,0.915,-0.062,0.047,0.923,-0.023,0.067,0.976,-0.257,-0.084,0.945,11.181,2.433,3.549,81.574,1.341,-2.744,11.975,11.562,-0.56,62.85,-1.012,9.892,-6.321,16.177,-2.313,-4.447,-10.04,2.465,63.95,24.914,-18.525,0.995,-0.071,0.004,-0.063,0.84,-0.542,-0.023,0.027,0.996,-0.074,0.007,0.047,0.992,-0.117,0.008,-0.036,0.999,0.035,0.011,0.012,0.999,0.044,0.012,0.001,0.997,-0.068,0.034,0.019
673,6.73,430,8.6,-4.751,-0.002,3.217,64.751,3.836,1.161,1.3,-3.326,3.107,52.202,-2.752,7.612,12.316,-0.299,-3.823,12.852,-1.913,-7.286,57.869,5.04,-1.654,-0.033,-0.164,1.038,0.025,-0.988,0.462,-0.105,-0.178,1.016,0.001,-0.187,0.907,-0.061,0.046,0.899,-0.03,0.061,0.952,-0.299,-0.085,0.96,11.493,3.098,3.854,88.496,2.761,-2.383,11.97,9.456,0.109,63.91,-0.092,10.411,-6.386,10.894,0.014,-4.516,-10.897,1.864,64.09,17.729,-13.861,0.996,-0.07,0.004,-0.063,0.844,-0.535,-0.023,0.026,0.996,-0.073,0.009,0.047,0.993,-0.111,0.008,-0.035,0.999,0.034,0.012,0.012,0.999,0.044,0.011,0.001,0.997,-0.062,0.036,0.017
674,6.74,431,8.62,-4.177,-0.081,3.277,63.851,3.804,1.178,1.831,-3.307,3.203,51.976,-2.673,7.479,12.112,-0.31,-3.796,12.723,-1.724,-7.246,57.626,5.134,-1.749,-0.053,-0.159,1.037,0.026,-0.936,0.418,-0.122,-0.147,1.023,-0.015,-0.147,0.876,-0.056,0.049,0.943,-0.037,0.092,0.914,-0.32,-0.095,0.94,10.961,4.674,6.461,92.025,2.095,-2.775,12.271,6.441,1.495,64.747,-2.019,12.649,-7.185,5.327,2.816,-5.868,-12.007,1.127,64.955,5.065,-7.593,0.996,-0.069,0.005,-0.063,0.848,-0.529,-0.023,0.026,0.996,-0.072,0.01,0.047,0.994,-0.105,0.007,-0.034,0.999,0.033,0.013,0.012,0.999,0.043,0.01,0.001,0.998,-0.057,0.037,0.016
675,6.75,431,8.62,-3.591,-0.208,3.321,62.926,3.792,1.174,2.374,-3.203,3.279,51.744,-2.592,7.34,11.898,-0.34,-3.761,12.58,-1.472,-7.169,57.37,5.148,-1.812,-0.038,-0.142,1.037,0.02,-0.894,0.421,-0.126,-0.151,1.026,-0.007,-0.117,0.842,-0.046,0.049,0.9,-0.004,0.09,0.888,-0.302,-0.067,0.951,11.16,6.253,9.045,94.72,-0.053,-5.336,12.896,4.034,3.107,67.169,-4.673,13.604,-7.512,1.372,5.778,-7.072,-10.682,-0.822,66.328,-5.787,-3.69,0.996,-0.068,0.006,-0.062,0.852,-0.522,-0.023,0.026,0.996,-0.071,0.01,0.047,0.995,-0.099,0.007,-0.033,0.999,0.033,0.013,0.013,0.999,0.043,0.009,0.001,0.998,-0.051,0.036,0.016
676,6.76,432,8.64,-3.023,-0.303,3.348,61.883,3.794,1.159,2.881,-3.026,3.369,51.417,-2.546,7.222,11.677,-0.402,-3.735,12.39,-1.318,-7.064,56.981,5.092,-1.853,-0.008,-0.106,1.035,0.01,-0.892,0.46,-0.118,-0.118,1.027,0.02,-0.106,0.846,-0.076,0.07,0.911,0.01,0.135,0.829,-0.248,-0.017,0.95,11.645,7.219,9.066,101.537,-2.802,-9.203,13.95,1.805,6.207,69.237,-2.11,11.849,-7.745,-3.743,8.37,-8.058,-4.154,-3.524,64.059,-14.9,-1.32,0.996,-0.067,0.006,-0.061,0.857,-0.514,-0.023,0.026,0.996,-0.069,0.011,0.048,0.995,-0.093,0.007,-0.032,0.999,0.032,0.013,0.014,0.999,0.043,0.009,0.001,0.998,-0.045,0.036,0.016
677,6.77,432,8.64,-2.432,-0.357,3.382,60.818,3.801,1.157,3.332,-2.829,3.512,51.088,-2.56,7.119,11.416,-0.514,-3.724,12.178,-1.236,-6.946,56.535,4.992,-1.92,-0.024,-0.121,1.054,-0.015,-0.883,0.48,-0.116,-0.082,1.037,0.012,-0.057,0.865,-0.077,0.065,0.919,0.004,0.16,0.834,-0.161,0.054,0.949,11.409,7.646,7.488,105.281,-4.358,-10.11,15.069,0.52,9.364,70.241,3.685,11.284,-8.951,-10.025,10.356,-10.325,4.752,-6.587,59.247,-17.507,-3.234,0.996,-0.065,0.007,-0.06,0.862,-0.506,-0.023,0.025,0.996,-0.068,0.011,0.048,0.996,-0.086,0.007,-0.031,0.999,0.031,0.013,0.014,0.999,0.042,0.009,0.0,0.999,-0.04,0.034,0.015
678,6.78,433,8.66,-1.867,-0.378,3.443,59.731,3.811,1.134,3.708,-2.678,3.701,50.711,-2.634,6.976,11.132,-0.658,-3.718,11.943,-1.214,-6.801,56.015,4.937,-2.001,-0.044,-0.113,1.061,-0.031,-0.889,0.498,-0.069,-0.077,1.034,-0.04,-0.002,0.898,-0.056,0.074,0.945,-0.004,0.127,0.933,-0.059,0.105,0.959,11.22,7.326,7.269,108.143,-4.794,-12.519,16.179,-0.642,10.938,67.105,5.989,13.795,-9.757,-14.829,11.699,-12.479,11.37,-9.431,53.49,-13.048,-6.094,0.996,-0.064,0.008,-0.06,0.867,-0.498,-0.024,0.025,0.997,-0.066,0.011,0.049,0.996,-0.08,0.007,-0.03,0.999,0.031,0.011,0.015,0.999,0.041,0.01,-0.001,0.999,-0.035,0.033,0.015
679,6.79,433,8.66,-1.34,-0.393,3.504,58.616,3.822,1.094,4.034,-2.601,3.855,50.244,-2.739,6.801,10.849,-0.783,-3.707,11.707,-1.187,-6.63,55.416,4.916,-2.047,-0.084,-0.157,1.077,-0.04,-0.917,0.513,-0.003,-0.113,1.041,-0.106,-0.02,0.925,-0.025,0.094,0.946,-0.015,0.087,1.018,-0.022,0.12,1.017,11.649,6.733,9.144,112.227,-4.891,-14.156,16.485,-2.338,10.189,61.584,5.349,15.417,-11.875,-16.284,11.742,-13.657,13.345,-10.318,48.556,-10.78,-4.039,0.996,-0.063,0.009,-0.059,0.871,-0.489,-0.024,0.025,0.997,-0.065,0.011,0.05,0.997,-0.075,0.008,-0.028,0.999,0.03,0.01,0.016,0.999,0.04,0.011,-0.001,0.999,-0.03,0.032,0.014
680,6.8,434,8.68,-0.876,-0.428,3.527,57.453,3.834,1.062,4.329,-2.544,3.923,49.658,-2.824,6.631,10.532,-0.884,-3.678,11.453,-1.181,-6.415,54.726,4.897,-2.039,-0.128,-0.159,1.06,-0.038,-0.942,0.565,0.027,-0.097,1.055,-0.161,-0.07,0.94,0.01,0.09,0.98,-0.058,0.076,1.001,-0.014,0.087,1.023,10.971,5.692,12.581,116.416,-5.132,-13.893,15.773,-3.899,6.754,55.942,1.602,14.89,-15.381,-14.055,10.548,-13.529,9.127,-10.64,44.4,-9.963,1.195,0.996,-0.062,0.01,-0.058,0.876,-0.481,-0.025,0.024,0.997,-0.063,0.011,0.051,0.997,-0.07,0.008,-0.027,0.999,0.029,0.009,0.017,0.999,0.039,0.012,-0.002,0.999,-0.026,0.031,0.014
681,6.81,434,8.68,-0.468,-0.537,3.48,56.245,3.85,1.039,4.606,-2.531,3.893,48.966,-2.848,6.474,10.184,-0.909,-3.592,11.196,-1.097,-6.147,53.952,4.9,-2.01,-0.142,-0.157,1.055,-0.039,-0.982,0.629,0.049,-0.111,1.037,-0.197,-0.107,0.952,0.029,0.068,0.972,-0.104,0.092,0.946,0.024,0.026,1.052,11.108,6.358,18.8,120.339,-5.644,-13.225,14.567,-5.525,-0.433,51.481,-5.417,13.888,-19.46,-9.246,9.476,-15.761,3.201,-9.963,41.261,-6.224,3.561,0.996,-0.061,0.011,-0.056,0.881,-0.471,-0.025,0.024,0.997,-0.062,0.01,0.051,0.998,-0.065,0.008,-0.026,0.999,0.027,0.007,0.018,0.999,0.038,0.013,-0.003,0.999,-0.022,0.031,0.014
682,6.82,435,8.7,-0.106,-0.716,3.347,55.017,3.876,0.998,4.846,-2.579,3.773,48.215,-2.838,6.323,9.83,-0.851,-3.431,10.9,-0.91,-5.81,53.105,4.969,-1.974,-0.145,-0.156,1.062,-0.018,-1.022,0.688,0.061,-0.161,1.06,-0.185,-0.108,0.967,0.009,0.063,0.969,-0.084,0.085,0.952,0.048,-0.043,1.064,12.368,7.268,25.803,121.962,-6.666,-15.207,14.517,-7.315,-9.179,48.277,-11.41,12.36,-23.089,-4.488,8.567,-19.195,-4.594,-10.034,37.928,-1.105,3.493,0.997,-0.06,0.012,-0.054,0.886,-0.462,-0.026,0.023,0.997,-0.06,0.009,0.05,0.998,-0.061,0.007,-0.025,0.999,0.025,0.007,0.019,0.999,0.036,0.013,-0.004,0.999,-0.019,0.03,0.015
683,6.83,435,8.7,0.215,-0.919,3.142,53.764,3.93,0.922,5.048,-2.645,3.59,47.412,-2.852,6.178,9.449,-0.74,-3.224,10.566,-0.645,-5.427,52.2,5.1,-1.929,-0.138,-0.163,1.069,-0.017,-1.065,0.789,0.082,-0.114,1.037,-0.152,-0.106,0.976,0.018,0.073,0.997,-0.049,0.072,1.003,0.043,-0.094,1.083,14.393,7.213,31.855,123.04,-8.935,-18.086,13.653,-7.58,-15.168,46.001,-14.019,11.055,-26.0,-0.881,7.395,-21.283,-11.657,-8.691,36.19,-0.089,3.977,0.997,-0.059,0.013,-0.051,0.891,-0.452,-0.027,0.023,0.997,-0.059,0.008,0.049,0.998,-0.057,0.006,-0.024,1.0,0.023,0.006,0.02,0.999,0.034,0.012,-0.005,0.999,-0.016,0.03,0.015
684,6.84,436,8.72,0.476,-1.104,2.896,52.478,3.985,0.837,5.237,-2.69,3.353,46.55,-2.883,6.019,9.024,-0.584,-2.975,10.157,-0.346,-5.007,51.244,5.224,-1.873,-0.106,-0.114,1.047,0.006,-1.073,0.878,0.122,-0.182,1.057,-0.117,-0.112,0.984,0.048,0.046,0.979,-0.039,0.053,1.004,0.023,-0.126,1.104,16.362,5.826,35.947,125.708,-8.099,-18.214,14.967,-7.162,-20.724,43.608,-13.548,11.133,-29.197,3.902,5.915,-23.109,-14.321,-7.787,35.588,-2.322,3.814,0.997,-0.057,0.014,-0.048,0.896,-0.442,-0.028,0.022,0.997,-0.058,0.007,0.047,0.998,-0.053,0.005,-0.023,1.0,0.021,0.006,0.02,0.999,0.032,0.011,-0.006,0.999,-0.013,0.03,0.015
685,6.85,436,8.72,0.726,-1.229,2.671,51.196,4.034,0.745,5.379,-2.696,3.089,45.659,-2.943,5.842,8.556,-0.368,-2.698,9.754,-0.038,-4.628,50.269,5.316,-1.815,-0.089,-0.184,1.046,0.032,-1.047,0.924,0.112,-0.193,1.059,-0.087,-0.126,0.987,0.047,0.033,0.972,-0.064,0.038,1.009,0.01,-0.142,1.116,16.874,2.856,34.445,125.124,-7.007,-18.374,18.011,-6.901,-25.331,40.85,-10.979,11.668,-30.485,9.772,3.917,-25.603,-20.259,-4.588,33.886,-6.243,2.544,0.997,-0.056,0.014,-0.045,0.901,-0.432,-0.029,0.021,0.997,-0.057,0.006,0.045,0.999,-0.05,0.005,-0.022,1.0,0.018,0.007,0.021,1.0,0.029,0.009,-0.006,0.999,-0.01,0.029,0.015
686,6.86,437,8.74,0.931,-1.299,2.488,49.94,4.099,0.632,5.471,-2.67,2.815,44.75,-3.048,5.65,8.03,-0.104,-2.383,9.355,0.284,-4.302,49.295,5.408,-1.77,-0.051,-0.207,1.037,0.042,-1.017,0.98,0.083,-0.206,1.047,-0.059,-0.147,0.969,0.04,0.016,0.962,-0.08,0.03,0.974,0.011,-0.132,1.09,17.928,0.565,30.885,122.474,-8.115,-20.241,21.274,-6.283,-28.78,37.85,-8.465,12.131,-33.134,15.116,3.96,-25.675,-26.563,-2.11,31.549,-8.588,0.338,0.997,-0.055,0.014,-0.043,0.906,-0.422,-0.03,0.02,0.998,-0.055,0.005,0.042,0.999,-0.046,0.004,-0.02,1.0,0.015,0.008,0.021,1.0,0.027,0.007,-0.006,0.999,-0.008,0.028,0.015
687,6.87,437,8.74,1.091,-1.345,2.339,48.704,4.165,0.512,5.507,-2.634,2.564,43.816,-3.162,5.45,7.466,0.172,-2.073,8.953,0.669,-4.013,48.313,5.512,-1.741,-0.033,-0.201,1.022,0.043,-0.964,0.981,0.04,-0.187,1.029,-0.039,-0.164,0.953,0.034,0.008,0.959,-0.056,0.01,0.974,0.01,-0.11,1.061,18.126,-1.034,27.342,120.45,-7.965,-20.966,24.53,-4.785,-29.347,34.09,-7.089,12.012,-33.739,18.655,2.482,-25.182,-35.384,-1.403,28.676,-7.653,-2.365,0.998,-0.053,0.014,-0.04,0.91,-0.412,-0.031,0.019,0.998,-0.053,0.005,0.04,0.999,-0.044,0.004,-0.019,1.0,0.012,0.009,0.021,1.0,0.025,0.005,-0.006,1.0,-0.005,0.027,0.015
688,6.88,438,8.76,1.183,-1.355,2.233,47.489,4.216,0.397,5.481,-2.58,2.36,42.859,-3.263,5.246,6.86,0.445,-1.777,8.542,1.071,-3.779,47.318,5.615,-1.719,0.018,-0.164,0.997,0.031,-0.903,0.951,-0.009,-0.179,1.009,-0.023,-0.172,0.929,0.012,-0.003,0.939,-0.004,0.012,0.953,0.0,-0.08,1.018,20.106,-2.322,22.382,118.495,-6.482,-20.609,28.266,-3.03,-27.074,30.058,-6.509,11.216,-34.019,21.906,2.855,-22.739,-39.041,-0.611,25.397,-6.004,-4.703,0.998,-0.052,0.014,-0.038,0.915,-0.402,-0.032,0.018,0.998,-0.051,0.004,0.037,0.999,-0.041,0.003,-0.018,1.0,0.009,0.011,0.021,1.0,0.022,0.001,-0.007,1.0,-0.003,0.027,0.014
689,6.89,438,8.76,1.207,-1.334,2.168,46.306,4.239,0.28,5.389,-2.484,2.212,41.903,-3.346,5.023,6.209,0.703,-1.515,8.146,1.433,-3.572,46.327,5.706,-1.683,0.066,-0.122,0.995,0.016,-0.84,0.901,-0.054,-0.136,0.978,-0.009,-0.154,0.912,-0.03,-0.02,0.925,0.065,0.01,0.956,-0.014,-0.051,0.982,21.853,-3.777,17.732,115.28,-3.819,-21.145,31.398,-0.847,-23.214,27.022,-5.807,10.491,-33.088,22.935,2.961,-19.096,-36.428,-2.207,22.709,-5.06,-6.047,0.998,-0.05,0.013,-0.037,0.919,-0.393,-0.033,0.017,0.998,-0.048,0.005,0.035,0.999,-0.039,0.003,-0.017,1.0,0.005,0.013,0.022,1.0,0.02,-0.002,-0.007,1.0,-0.002,0.026,0.014
690,6.9,439,8.78,1.178,-1.293,2.157,45.156,4.243,0.16,5.208,-2.4,2.128,40.955,-3.41,4.787,5.544,0.921,-1.288,7.773,1.675,-3.414,45.328,5.824,-1.639,0.116,-0.082,0.993,0.023,-0.763,0.852,-0.086,-0.092,0.94,0.015,-0.116,0.897,-0.072,-0.024,0.925,0.148,-0.01,0.971,-0.046,-0.024,0.935,23.932,-6.015,11.902,112.002,-1.531,-21.066,34.078,1.561,-18.176,24.454,-4.754,10.137,-30.859,21.246,3.985,-13.284,-27.863,-2.803,19.511,-2.52,-7.625,0.998,-0.048,0.013,-0.036,0.923,-0.384,-0.034,0.015,0.998,-0.045,0.005,0.034,0.999,-0.038,0.002,-0.017,1.0,0.003,0.015,0.022,1.0,0.019,-0.005,-0.007,1.0,0.0,0.026,0.013
691,6.91,439,8.78,1.137,-1.258,2.196,44.033,4.237,0.048,5.047,-2.349,2.104,40.047,-3.431,4.54,4.914,1.09,-1.121,7.409,1.809,-3.3,44.382,5.981,-1.602,0.113,-0.039,0.999,0.032,-0.677,0.795,-0.104,-0.045,0.907,0.038,-0.063,0.898,-0.085,-0.02,0.945,0.169,0.014,0.958,-0.075,0.012,0.905,25.82,-7.953,7.77,109.267,-0.164,-19.851,33.45,4.05,-12.444,22.501,-5.022,11.164,-27.163,19.33,3.584,-9.849,-19.377,-2.406,17.372,-0.454,-8.558,0.998,-0.046,0.012,-0.035,0.926,-0.375,-0.034,0.014,0.999,-0.042,0.006,0.033,0.999,-0.036,0.001,-0.016,1.0,0.0,0.017,0.023,1.0,0.018,-0.007,-0.007,1.0,0.001,0.026,0.012
