molab_frame,molab_time,video_frame,video_time,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z
897,8.97,553,11.06,-84.146,-1.807,-3.101,17.847,-1.195,1.232,10.021,0.977,-3.949,7.791,-3.267,-6.235,-62.439,-8.299,3.137,-62.254,-3.104,-1.922,-85.444,1.244,-3.916,0.034,0.075,0.997,-0.024,-0.367,0.944,0.009,0.233,0.92,0.001,0.212,0.938,-0.02,-0.993,0.205,0.009,-1.008,0.134,0.025,0.109,1.022,-4.236,7.949,1.568,11.829,-0.406,1.781,0.137,1.108,-0.959,-1.794,-0.835,1.137,58.75,15.154,2.996,31.209,-5.591,1.428,-12.753,-0.86,2.306,0.999,0.037,-0.022,0.003,0.988,-0.155,0.012,0.009,0.992,0.125,-0.008,-0.028,0.994,0.11,0.003,0.023,0.761,-0.645,0.043,-0.054,0.766,-0.642,-0.026,0.018,0.998,0.041,-0.017,-0.035
898,8.98,554,11.08,-83.824,-1.768,-3.146,17.767,-1.187,1.24,10.048,0.948,-3.974,7.878,-3.226,-6.225,-61.893,-8.435,3.228,-62.02,-3.163,-1.866,-84.733,1.265,-4.098,0.048,0.085,0.998,-0.027,-0.368,0.935,0.004,0.237,0.919,0.005,0.209,0.934,0.033,-1.012,0.203,-0.008,-1.009,0.146,0.03,0.128,1.02,-4.09,8.174,2.051,11.234,-1.024,1.052,0.165,1.169,-0.84,-2.016,-0.671,0.949,59.103,15.935,1.387,33.619,-6.357,1.871,-13.653,-0.625,2.88,0.999,0.037,-0.021,0.004,0.988,-0.154,0.012,0.009,0.992,0.125,-0.008,-0.028,0.994,0.11,0.003,0.023,0.764,-0.641,0.044,-0.055,0.767,-0.64,-0.026,0.019,0.998,0.04,-0.017,-0.035
899,8.99,554,11.08,-83.456,-1.751,-3.215,17.689,-1.162,1.244,10.08,0.918,-4.005,7.996,-3.212,-6.23,-61.355,-8.519,3.29,-61.743,-3.244,-1.767,-84.021,1.304,-4.204,0.051,0.086,1.001,-0.018,-0.363,0.934,0.004,0.237,0.917,0.004,0.216,0.935,0.057,-1.023,0.195,-0.013,-1.014,0.174,0.028,0.112,1.028,-4.01,8.567,2.468,10.963,-2.305,0.789,0.185,0.816,-0.883,-2.216,-0.784,1.167,59.828,10.685,3.986,36.678,-9.364,2.765,-14.298,-1.704,0.981,0.999,0.037,-0.02,0.004,0.988,-0.154,0.012,0.009,0.992,0.125,-0.008,-0.028,0.994,0.11,0.003,0.024,0.768,-0.637,0.044,-0.056,0.769,-0.638,-0.026,0.02,0.998,0.039,-0.017,-0.035
900,9.0,555,11.1,-82.992,-1.732,-3.315,17.612,-1.126,1.254,10.122,0.877,-4.035,8.155,-3.238,-6.245,-60.807,-8.536,3.316,-61.42,-3.348,-1.654,-83.243,1.416,-4.214,0.05,0.067,0.99,-0.025,-0.35,0.92,0.003,0.229,0.917,0.004,0.21,0.928,0.045,-1.029,0.21,-0.004,-1.005,0.211,0.035,0.081,1.042,-4.025,9.109,2.629,10.977,-3.707,1.273,0.531,0.6,-0.853,-2.501,-0.378,1.047,60.926,2.995,6.982,38.139,-12.394,4.477,-14.948,-2.616,-0.878,0.999,0.037,-0.02,0.004,0.988,-0.153,0.011,0.009,0.992,0.125,-0.007,-0.028,0.994,0.11,0.002,0.024,0.771,-0.633,0.044,-0.056,0.772,-0.635,-0.027,0.021,0.999,0.038,-0.017,-0.035
901,9.01,555,11.1,-82.535,-1.666,-3.429,17.531,-1.088,1.267,10.164,0.751,-4.037,8.276,-3.284,-6.258,-60.285,-8.55,3.309,-61.105,-3.452,-1.533,-82.463,1.536,-4.205,0.032,0.066,0.984,-0.032,-0.357,0.918,0.013,0.225,0.922,-0.007,0.194,0.941,0.004,-1.03,0.202,-0.001,-0.99,0.216,0.037,0.068,1.038,-4.376,9.007,1.989,11.22,-4.371,1.372,0.627,0.399,-0.804,-3.088,0.063,0.582,62.202,1.906,8.175,37.297,-12.735,5.477,-15.155,-2.584,-1.418,0.999,0.036,-0.019,0.004,0.988,-0.152,0.011,0.009,0.992,0.125,-0.008,-0.028,0.994,0.109,0.002,0.024,0.774,-0.629,0.045,-0.055,0.774,-0.632,-0.027,0.023,0.999,0.036,-0.018,-0.035
902,9.02,556,11.12,-82.099,-1.6,-3.54,17.465,-1.04,1.27,10.188,0.677,-4.041,8.407,-3.303,-6.277,-59.743,-8.602,3.257,-60.758,-3.548,-1.404,-81.688,1.652,-4.225,0.029,0.079,0.988,-0.026,-0.353,0.92,0.003,0.233,0.919,-0.009,0.207,0.945,-0.036,-1.006,0.196,0.001,-0.991,0.218,0.029,0.073,1.037,-4.919,8.641,1.368,9.823,-5.132,0.527,0.934,0.689,-0.523,-2.693,-0.572,0.411,61.626,5.2,7.274,39.101,-11.705,4.719,-15.442,-2.341,-1.734,0.999,0.036,-0.018,0.004,0.988,-0.152,0.011,0.01,0.992,0.125,-0.007,-0.028,0.994,0.109,0.003,0.024,0.778,-0.625,0.045,-0.055,0.776,-0.63,-0.027,0.024,0.999,0.034,-0.018,-0.035
903,9.03,556,11.12,-81.673,-1.573,-3.643,17.398,-0.981,1.28,10.241,0.626,-4.062,8.605,-3.318,-6.309,-59.177,-8.682,3.22,-60.412,-3.636,-1.264,-80.879,1.783,-4.252,0.04,0.08,1.003,-0.022,-0.347,0.92,0.001,0.238,0.914,0.001,0.209,0.926,-0.038,-0.984,0.234,0.01,-0.989,0.207,0.029,0.06,1.044,-4.878,9.074,2.317,9.79,-5.952,1.163,1.307,0.351,-0.438,-2.011,-0.62,0.553,61.524,6.972,5.806,42.052,-12.381,3.708,-15.282,-3.108,-2.972,0.999,0.036,-0.017,0.005,0.988,-0.151,0.01,0.01,0.992,0.125,-0.007,-0.028,0.994,0.109,0.003,0.024,0.781,-0.62,0.046,-0.055,0.778,-0.627,-0.028,0.025,0.999,0.033,-0.018,-0.036
904,9.04,557,11.14,-81.193,-1.498,-3.743,17.324,-0.916,1.295,10.278,0.491,-4.063,8.714,-3.34,-6.339,-58.638,-8.769,3.202,-60.017,-3.713,-1.14,-80.106,1.868,-4.278,0.033,0.093,0.999,-0.023,-0.356,0.916,0.015,0.24,0.923,-0.006,0.205,0.944,-0.006,-1.001,0.236,0.001,-0.995,0.229,0.026,0.065,1.029,-5.17,9.772,2.25,10.547,-6.72,1.746,0.932,-0.058,-0.546,-3.276,-0.31,0.419,58.87,6.749,4.269,44.488,-11.898,2.645,-15.053,-3.06,-2.768,0.999,0.036,-0.016,0.005,0.989,-0.151,0.01,0.01,0.992,0.125,-0.007,-0.028,0.994,0.108,0.003,0.024,0.784,-0.616,0.047,-0.056,0.781,-0.624,-0.028,0.026,0.999,0.031,-0.018,-0.036
905,9.05,557,11.14,-80.683,-1.424,-3.824,17.256,-0.842,1.315,10.334,0.419,-4.074,8.826,-3.347,-6.356,-58.166,-8.842,3.196,-59.589,-3.762,-1.016,-79.409,1.911,-4.301,0.036,0.096,0.994,-0.019,-0.349,0.919,-0.001,0.242,0.916,-0.008,0.203,0.938,0.01,-1.016,0.222,-0.004,-1.0,0.246,0.001,0.058,1.019,-5.576,9.907,1.986,9.955,-7.385,2.201,0.967,0.417,-0.266,-2.895,-0.58,0.801,56.186,4.875,4.871,47.092,-9.971,2.058,-15.2,-2.044,-0.892,0.999,0.035,-0.016,0.005,0.989,-0.15,0.009,0.01,0.992,0.125,-0.007,-0.028,0.994,0.108,0.003,0.024,0.787,-0.612,0.047,-0.056,0.783,-0.62,-0.029,0.027,0.999,0.03,-0.017,-0.036
906,9.06,558,11.16,-80.169,-1.27,-3.888,17.208,-0.756,1.338,10.371,0.316,-4.081,9.007,-3.293,-6.354,-57.666,-8.9,3.148,-59.148,-3.793,-0.928,-78.685,1.977,-4.324,0.02,0.079,1.003,-0.019,-0.352,0.928,-0.007,0.231,0.918,0.003,0.211,0.939,-0.009,-1.0,0.235,0.033,-0.993,0.241,0.004,0.049,1.026,-5.744,10.229,2.411,7.879,-8.648,2.409,0.882,-0.231,-0.101,-2.505,-1.083,1.088,57.317,2.144,6.751,47.292,-7.991,2.356,-15.921,-0.928,2.168,0.999,0.035,-0.014,0.005,0.989,-0.15,0.008,0.011,0.992,0.125,-0.007,-0.028,0.994,0.108,0.003,0.024,0.79,-0.608,0.047,-0.056,0.786,-0.617,-0.029,0.027,0.999,0.028,-0.017,-0.036
907,9.07,558,11.16,-79.645,-1.1,-3.964,17.185,-0.669,1.359,10.403,0.142,-4.092,9.13,-3.241,-6.325,-57.101,-8.923,3.074,-58.687,-3.852,-0.829,-77.912,2.059,-4.334,0.017,0.07,0.987,-0.018,-0.344,0.936,0.011,0.227,0.916,0.0,0.197,0.936,-0.023,-0.973,0.233,0.062,-0.98,0.246,0.022,0.053,1.025,-5.42,11.389,4.199,5.426,-8.736,2.253,1.171,-0.751,-0.371,-2.719,-0.863,1.039,61.234,-1.524,8.83,47.435,-10.791,3.459,-16.254,0.138,4.931,0.999,0.035,-0.013,0.006,0.989,-0.149,0.008,0.011,0.992,0.125,-0.007,-0.028,0.994,0.108,0.003,0.024,0.793,-0.604,0.047,-0.055,0.788,-0.614,-0.03,0.028,0.999,0.027,-0.017,-0.035
908,9.08,559,11.18,-79.063,-0.97,-4.051,17.168,-0.584,1.377,10.476,0.007,-4.117,9.318,-3.242,-6.268,-56.508,-8.901,2.972,-58.196,-3.931,-0.723,-77.093,2.193,-4.309,0.036,0.037,0.984,-0.01,-0.328,0.932,0.008,0.232,0.918,-0.016,0.205,0.937,-0.043,-0.966,0.254,0.045,-0.973,0.27,0.034,0.04,1.027,-5.353,11.868,4.511,4.692,-7.958,2.1,1.849,-0.782,-0.233,-1.608,-1.821,0.984,62.35,-5.978,10.5,48.361,-12.74,3.206,-16.889,0.561,6.056,0.999,0.034,-0.012,0.006,0.989,-0.149,0.007,0.011,0.992,0.125,-0.007,-0.028,0.994,0.107,0.003,0.024,0.797,-0.6,0.047,-0.054,0.791,-0.61,-0.03,0.029,0.999,0.025,-0.017,-0.035
909,9.09,559,11.18,-78.521,-0.924,-4.103,17.168,-0.507,1.389,10.549,-0.117,-4.131,9.486,-3.201,-6.23,-55.899,-8.817,2.867,-57.709,-3.961,-0.579,-76.276,2.337,-4.218,0.052,0.062,0.981,-0.019,-0.331,0.927,0.036,0.233,0.92,0.007,0.198,0.943,-0.055,-0.971,0.274,0.002,-0.979,0.259,0.049,0.02,1.032,-5.991,11.207,2.955,3.116,-7.806,1.173,1.458,-0.773,-0.49,-1.339,-2.155,0.888,61.772,-11.459,10.893,47.573,-8.297,1.986,-16.683,-0.16,5.009,0.999,0.033,-0.012,0.006,0.989,-0.149,0.006,0.011,0.992,0.125,-0.007,-0.028,0.994,0.107,0.002,0.024,0.8,-0.596,0.047,-0.053,0.794,-0.607,-0.031,0.03,0.999,0.023,-0.017,-0.034
910,9.1,560,11.2,-78.015,-0.857,-4.107,17.191,-0.43,1.402,10.638,-0.212,-4.118,9.651,-3.218,-6.189,-55.301,-8.744,2.777,-57.226,-3.921,-0.482,-75.498,2.46,-4.135,0.057,0.08,0.996,-0.025,-0.322,0.924,0.015,0.241,0.914,-0.01,0.187,0.939,-0.072,-0.966,0.281,0.0,-0.969,0.232,0.052,0.014,1.03,-7.172,10.081,0.416,0.718,-8.577,1.005,1.272,0.341,-0.111,-0.139,-0.294,1.337,58.465,-10.746,8.946,47.723,-0.979,-0.17,-16.312,0.24,4.863,0.999,0.033,-0.011,0.007,0.989,-0.149,0.006,0.012,0.992,0.126,-0.008,-0.028,0.994,0.107,0.002,0.024,0.803,-0.592,0.047,-0.052,0.796,-0.604,-0.03,0.03,0.999,0.022,-0.017,-0.034
911,9.11,560,11.2,-77.482,-0.738,-4.099,17.217,-0.34,1.411,10.706,-0.323,-4.077,9.83,-3.231,-6.156,-54.768,-8.674,2.711,-56.7,-3.849,-0.409,-74.783,2.526,-4.049,0.026,0.104,0.989,-0.012,-0.32,0.919,0.013,0.238,0.915,-0.008,0.196,0.944,-0.049,-0.972,0.254,0.03,-0.953,0.242,0.043,0.013,1.047,-8.2,9.316,-1.635,0.475,-8.815,1.059,0.785,0.651,0.064,0.731,-0.702,1.397,53.684,-11.042,5.883,51.352,2.412,-1.409,-16.26,0.284,4.122,0.999,0.032,-0.01,0.006,0.989,-0.15,0.005,0.012,0.992,0.126,-0.008,-0.028,0.994,0.107,0.002,0.024,0.806,-0.588,0.046,-0.051,0.799,-0.6,-0.03,0.03,0.999,0.02,-0.017,-0.034
912,9.12,561,11.22,-76.875,-0.562,-4.096,17.261,-0.243,1.423,10.796,-0.42,-4.056,10.006,-3.197,-6.138,-54.245,-8.53,2.662,-56.101,-3.791,-0.332,-74.097,2.534,-3.886,-0.009,0.076,0.994,-0.013,-0.319,0.913,-0.009,0.24,0.921,0.004,0.196,0.942,-0.013,-0.995,0.222,0.059,-0.938,0.305,0.032,0.005,1.049,-8.324,10.664,0.008,-1.301,-9.671,1.119,1.19,0.623,0.139,1.421,-0.799,1.505,51.643,-18.652,4.942,53.011,0.553,-0.987,-15.25,0.011,3.724,0.999,0.032,-0.009,0.006,0.989,-0.15,0.004,0.012,0.992,0.126,-0.008,-0.028,0.994,0.107,0.002,0.024,0.808,-0.585,0.045,-0.05,0.802,-0.596,-0.03,0.03,0.999,0.018,-0.017,-0.033
913,9.13,561,11.22,-76.282,-0.392,-4.069,17.333,-0.157,1.444,10.864,-0.573,-4.064,10.177,-3.182,-6.105,-53.678,-8.334,2.607,-55.495,-3.737,-0.238,-73.394,2.539,-3.675,-0.031,0.061,0.986,-0.02,-0.307,0.909,0.0,0.227,0.918,-0.003,0.191,0.944,-0.006,-0.984,0.22,0.026,-0.931,0.313,0.031,0.007,1.05,-7.769,13.118,3.743,-4.315,-9.551,1.826,1.506,-0.401,0.027,1.774,-0.482,1.465,53.317,-23.945,7.506,50.266,-0.573,1.076,-14.903,0.625,4.738,0.999,0.031,-0.008,0.007,0.989,-0.151,0.003,0.012,0.992,0.126,-0.007,-0.028,0.994,0.106,0.002,0.025,0.811,-0.581,0.043,-0.048,0.804,-0.593,-0.03,0.03,0.999,0.017,-0.017,-0.033
914,9.14,562,11.24,-75.708,-0.225,-3.986,17.402,-0.063,1.467,10.96,-0.799,-4.076,10.311,-3.136,-6.051,-53.087,-8.134,2.528,-54.923,-3.634,-0.135,-72.714,2.517,-3.473,0.003,0.056,0.975,-0.016,-0.308,0.91,0.024,0.235,0.927,-0.009,0.196,0.941,-0.009,-0.956,0.259,0.012,-0.943,0.307,0.024,0.044,1.058,-7.874,14.516,5.496,-4.004,-10.014,2.011,1.604,-0.901,-0.24,2.151,-1.305,1.129,55.938,-24.848,9.571,47.073,3.295,0.687,-15.086,1.793,7.091,1.0,0.03,-0.006,0.007,0.988,-0.151,0.002,0.013,0.992,0.126,-0.008,-0.028,0.994,0.106,0.002,0.025,0.814,-0.577,0.042,-0.047,0.807,-0.589,-0.03,0.03,0.999,0.016,-0.016,-0.032
915,9.15,562,11.24,-75.182,-0.098,-3.866,17.48,0.021,1.49,11.058,-0.95,-4.083,10.507,-3.047,-5.981,-52.426,-7.991,2.517,-54.369,-3.491,-0.081,-71.981,2.45,-3.37,0.041,0.09,0.981,-0.018,-0.31,0.913,0.013,0.241,0.917,0.003,0.218,0.941,-0.001,-0.935,0.326,0.02,-0.929,0.287,0.012,0.053,1.054,-9.04,13.693,3.767,-4.978,-9.404,1.963,1.445,-0.29,0.298,2.617,-1.577,1.212,59.222,-17.381,7.437,48.987,8.274,-1.115,-15.264,3.303,9.304,1.0,0.03,-0.005,0.008,0.988,-0.152,0.002,0.013,0.992,0.126,-0.008,-0.028,0.994,0.107,0.002,0.025,0.817,-0.573,0.04,-0.046,0.809,-0.586,-0.029,0.03,0.999,0.014,-0.016,-0.032
916,9.16,563,11.26,-74.607,0.018,-3.767,17.574,0.106,1.504,11.183,-1.046,-4.07,10.688,-2.997,-5.913,-51.808,-7.902,2.533,-53.77,-3.347,-0.031,-71.275,2.414,-3.328,0.046,0.102,1.006,-0.009,-0.299,0.904,0.008,0.254,0.92,0.008,0.197,0.935,0.063,-0.954,0.352,0.015,-0.928,0.3,0.054,0.013,1.042,-10.853,11.825,0.524,-6.287,-8.642,1.35,0.9,0.098,0.07,2.605,-0.252,1.138,52.734,-11.684,3.244,52.16,8.987,-2.44,-14.79,3.25,8.657,1.0,0.029,-0.004,0.008,0.988,-0.153,0.001,0.013,0.992,0.126,-0.008,-0.028,0.994,0.107,0.002,0.025,0.82,-0.57,0.039,-0.045,0.812,-0.582,-0.029,0.029,0.999,0.013,-0.016,-0.031
917,9.17,563,11.26,-73.964,0.092,-3.727,17.642,0.16,1.53,11.286,-1.114,-4.033,10.853,-2.989,-5.843,-51.276,-7.792,2.578,-53.137,-3.226,0.047,-70.632,2.362,-3.268,0.013,0.087,1.003,-0.018,-0.295,0.904,-0.006,0.24,0.916,-0.004,0.193,0.948,0.065,-0.981,0.33,-0.003,-0.929,0.309,0.068,-0.006,1.031,-12.213,11.009,-2.058,-5.099,-7.96,1.725,0.69,-0.111,0.383,2.531,0.401,0.827,48.091,-13.123,2.176,57.047,5.897,-1.134,-14.479,3.357,7.681,1.0,0.028,-0.003,0.008,0.988,-0.153,0.001,0.013,0.992,0.127,-0.008,-0.028,0.994,0.107,0.002,0.025,0.822,-0.566,0.038,-0.045,0.815,-0.579,-0.028,0.029,0.999,0.012,-0.016,-0.03
918,9.18,564,11.28,-73.238,0.205,-3.717,17.696,0.199,1.55,11.408,-1.24,-3.972,11.044,-2.963,-5.791,-50.734,-7.649,2.608,-52.476,-3.133,0.132,-69.954,2.321,-3.165,-0.03,0.058,0.993,-0.029,-0.286,0.906,-0.006,0.229,0.927,-0.002,0.188,0.949,0.011,-0.974,0.304,-0.003,-0.913,0.323,0.039,0.004,1.045,-13.504,11.806,-3.016,-5.8,-6.963,1.038,0.882,-0.895,0.585,4.155,-0.451,0.755,51.616,-15.698,2.789,59.267,4.242,0.47,-14.725,2.747,6.099,1.0,0.027,-0.002,0.007,0.988,-0.154,0.0,0.014,0.992,0.126,-0.008,-0.028,0.994,0.107,0.002,0.025,0.825,-0.563,0.037,-0.044,0.818,-0.574,-0.027,0.029,0.999,0.01,-0.015,-0.03
919,9.19,564,11.28,-72.481,0.382,-3.676,17.763,0.237,1.57,11.543,-1.418,-3.926,11.262,-2.884,-5.741,-50.081,-7.522,2.605,-51.79,-3.042,0.177,-69.217,2.281,-3.076,-0.04,0.037,0.992,-0.029,-0.291,0.927,0.005,0.228,0.925,0.002,0.212,0.952,-0.042,-0.913,0.345,0.023,-0.907,0.35,0.005,0.034,1.063,-13.978,14.6,-0.822,-7.328,-6.909,0.992,1.507,-1.364,0.397,4.403,-0.659,1.012,60.04,-15.167,3.586,59.41,5.507,0.692,-15.165,2.754,7.137,1.0,0.026,0.0,0.007,0.988,-0.154,0.0,0.014,0.992,0.126,-0.008,-0.028,0.994,0.108,0.002,0.025,0.828,-0.559,0.036,-0.043,0.821,-0.57,-0.027,0.029,0.999,0.009,-0.015,-0.029
920,9.2,565,11.3,-71.706,0.528,-3.584,17.83,0.269,1.583,11.749,-1.605,-3.921,11.475,-2.804,-5.664,-49.362,-7.384,2.638,-51.102,-2.947,0.218,-68.416,2.208,-3.023,0.005,0.042,0.99,-0.035,-0.285,0.919,0.016,0.252,0.904,-0.001,0.237,0.933,-0.029,-0.886,0.405,0.038,-0.912,0.378,-0.016,0.064,1.089,-13.351,16.263,2.788,-7.785,-6.095,0.322,1.314,-1.808,-0.206,3.832,-0.656,0.64,63.004,-14.072,2.919,59.659,6.921,0.902,-16.032,4.091,9.618,1.0,0.024,0.001,0.008,0.988,-0.155,0.0,0.014,0.992,0.127,-0.008,-0.028,0.994,0.108,0.002,0.025,0.831,-0.554,0.035,-0.042,0.824,-0.565,-0.026,0.029,0.999,0.008,-0.014,-0.028
921,9.21,565,11.3,-70.95,0.633,-3.466,17.898,0.296,1.59,11.888,-1.781,-3.917,11.665,-2.711,-5.568,-48.669,-7.238,2.679,-50.398,-2.833,0.262,-67.649,2.118,-2.994,0.048,0.052,1.006,-0.034,-0.276,0.912,0.023,0.243,0.919,0.006,0.225,0.926,0.0,-0.918,0.433,0.014,-0.919,0.393,0.014,0.068,1.086,-13.185,15.736,2.798,-8.482,-5.388,-0.253,0.442,-1.64,-0.088,2.047,-0.248,0.336,60.297,-13.622,2.895,60.917,9.09,-0.095,-16.367,5.647,11.432,1.0,0.023,0.002,0.008,0.988,-0.156,0.0,0.014,0.991,0.127,-0.008,-0.028,0.994,0.109,0.002,0.025,0.834,-0.549,0.034,-0.041,0.827,-0.561,-0.026,0.028,1.0,0.006,-0.014,-0.027
922,9.22,566,11.32,-70.168,0.725,-3.339,17.977,0.318,1.586,12.036,-1.918,-3.89,11.823,-2.616,-5.481,-47.961,-7.091,2.714,-49.658,-2.695,0.293,-66.876,2.057,-2.959,0.051,0.074,1.008,-0.029,-0.263,0.923,0.019,0.249,0.914,0.014,0.216,0.939,0.01,-0.921,0.437,-0.004,-0.91,0.405,0.043,0.069,1.055,-14.287,13.956,0.14,-10.643,-3.897,-0.941,-0.193,-0.521,0.05,-0.13,-0.695,-0.571,60.924,-12.213,3.826,63.49,12.068,-2.63,-16.675,5.172,9.833,1.0,0.022,0.003,0.008,0.988,-0.156,-0.001,0.014,0.991,0.127,-0.009,-0.028,0.994,0.109,0.002,0.025,0.837,-0.545,0.033,-0.041,0.83,-0.556,-0.025,0.028,1.0,0.005,-0.013,-0.026
923,9.23,566,11.32,-69.366,0.818,-3.207,18.064,0.339,1.581,12.191,-2.009,-3.852,11.985,-2.546,-5.425,-47.23,-6.957,2.733,-48.89,-2.539,0.31,-66.089,2.027,-2.9,0.028,0.082,1.01,-0.029,-0.264,0.909,0.004,0.258,0.903,0.011,0.215,0.941,0.009,-0.9,0.437,-0.009,-0.92,0.4,0.025,0.037,1.04,-15.286,12.908,-1.651,-11.266,-3.932,-1.148,-0.664,0.316,0.232,0.165,-0.053,-0.119,62.286,-10.747,5.457,65.846,13.577,-4.882,-16.916,2.819,6.814,1.0,0.021,0.004,0.008,0.987,-0.157,-0.001,0.014,0.991,0.127,-0.009,-0.028,0.994,0.109,0.001,0.025,0.84,-0.54,0.032,-0.04,0.834,-0.551,-0.024,0.027,1.0,0.004,-0.013,-0.026
924,9.24,567,11.34,-68.601,0.927,-3.099,18.167,0.362,1.569,12.291,-2.077,-3.814,12.153,-2.518,-5.393,-46.52,-6.854,2.708,-48.144,-2.411,0.32,-65.281,2.042,-2.831,0.0,0.052,1.005,-0.021,-0.267,0.887,0.001,0.237,0.923,0.002,0.202,0.936,-0.016,-0.886,0.42,0.008,-0.909,0.375,0.012,-0.005,1.031,-15.603,12.716,-2.051,-12.832,-4.11,-1.834,-1.482,0.242,0.462,0.895,1.01,0.165,58.514,-8.345,6.658,66.748,11.857,-4.427,-16.878,0.662,4.126,1.0,0.02,0.005,0.008,0.987,-0.158,-0.001,0.014,0.991,0.127,-0.008,-0.028,0.994,0.109,0.001,0.025,0.843,-0.536,0.031,-0.039,0.837,-0.547,-0.023,0.026,1.0,0.002,-0.013,-0.026
925,9.25,567,11.34,-67.745,1.139,-3.02,18.307,0.39,1.566,12.394,-2.264,-3.765,12.314,-2.504,-5.358,-45.814,-6.819,2.662,-47.277,-2.328,0.307,-64.527,2.087,-2.805,-0.023,0.048,0.973,-0.018,-0.263,0.86,0.02,0.23,0.925,-0.01,0.196,0.944,-0.038,-0.872,0.409,0.052,-0.861,0.415,0.008,-0.005,1.043,-15.81,14.182,-0.584,-16.694,-4.513,-0.928,-1.247,-0.036,0.08,0.232,1.324,0.077,56.429,-3.773,6.279,70.607,7.38,-4.185,-16.821,0.883,4.138,1.0,0.018,0.006,0.008,0.987,-0.159,-0.001,0.014,0.992,0.127,-0.009,-0.028,0.994,0.109,0.002,0.025,0.846,-0.531,0.032,-0.039,0.84,-0.541,-0.022,0.026,1.0,0.001,-0.012,-0.025
926,9.26,568,11.36,-66.869,1.303,-2.93,18.457,0.42,1.561,12.561,-2.379,-3.735,12.482,-2.483,-5.309,-45.091,-6.791,2.641,-46.382,-2.239,0.293,-63.796,2.1,-2.809,-0.002,0.045,0.971,-0.015,-0.251,0.844,0.008,0.248,0.913,-0.021,0.21,0.939,-0.038,-0.876,0.406,0.053,-0.84,0.444,-0.006,0.021,1.048,-16.171,14.9,-0.308,-18.027,-3.999,-0.816,-0.59,0.484,0.096,1.071,0.361,0.281,58.564,-3.047,4.294,72.067,7.606,-4.942,-17.305,1.992,5.569,1.0,0.017,0.007,0.008,0.987,-0.16,-0.001,0.014,0.991,0.127,-0.008,-0.028,0.994,0.109,0.002,0.025,0.848,-0.527,0.032,-0.038,0.844,-0.536,-0.022,0.025,1.0,-0.001,-0.012,-0.025
