molab_frame,molab_time,video_frame,video_time,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
861,8.61,536,10.72,-27.248,5.067,0.245,40.247,-1.587,1.568,-23.71,-0.232,1.509,7.677,-3.607,4.45,13.932,-3.228,-4.903,11.543,-3.167,-5.332,9.82,-2.067,1.691,-0.013,-0.145,1.067,-0.042,-0.715,0.828,0.017,-0.14,1.012,-0.123,-0.541,0.77,0.033,0.125,0.931,0.007,0.107,0.956,0.056,-0.486,0.802,1.584,9.205,8.393,-12.897,1.384,-6.033,2.735,-1.014,-1.19,76.732,-16.14,11.535,0.031,2.547,-2.341,3.324,-2.941,6.596,96.485,-0.161,-7.311,0.997,-0.05,-0.017,-0.047,0.939,-0.344,0.018,0.008,0.998,-0.058,0.009,0.037,0.958,-0.282,0.037,-0.039,0.998,0.065,-0.012,-0.009,0.999,0.052,0.004,0.003,0.965,-0.262,0.005,0.026
862,8.62,537,10.74,-26.494,4.888,0.328,40.354,-1.617,1.506,-22.752,-0.211,1.544,8.51,-3.389,4.299,13.926,-3.176,-4.896,11.579,-3.045,-5.321,10.914,-2.085,1.704,-0.019,-0.157,1.069,-0.026,-0.717,0.808,0.038,-0.124,1.012,-0.147,-0.556,0.771,0.034,0.13,0.929,-0.019,0.103,0.957,0.068,-0.431,0.812,2.512,8.702,8.908,-8.022,4.435,-5.384,2.93,-0.703,-3.617,75.666,-16.364,11.076,-0.209,3.261,-2.586,2.605,-2.865,6.244,97.12,-0.035,-7.785,0.998,-0.05,-0.016,-0.046,0.939,-0.345,0.018,0.007,0.998,-0.058,0.008,0.037,0.96,-0.276,0.036,-0.038,0.998,0.065,-0.012,-0.009,0.999,0.052,0.004,0.003,0.967,-0.254,0.005,0.025
863,8.63,537,10.74,-25.75,4.718,0.415,40.45,-1.632,1.449,-21.815,-0.207,1.556,9.344,-3.187,4.144,13.914,-3.105,-4.859,11.575,-2.923,-5.302,11.991,-2.069,1.707,-0.05,-0.145,1.051,-0.005,-0.706,0.783,0.033,-0.115,1.001,-0.169,-0.563,0.766,0.024,0.125,0.932,-0.035,0.091,0.936,0.033,-0.411,0.796,3.73,7.397,9.091,-7.473,3.511,-4.4,3.86,-0.7,-6.835,76.892,-16.413,12.091,-0.308,3.752,-2.74,2.289,-3.462,5.723,96.08,1.643,-8.143,0.998,-0.05,-0.015,-0.045,0.938,-0.345,0.018,0.007,0.998,-0.057,0.008,0.036,0.962,-0.269,0.035,-0.037,0.998,0.065,-0.012,-0.009,0.999,0.052,0.004,0.004,0.969,-0.245,0.005,0.024
864,8.64,538,10.76,-24.992,4.562,0.5,40.48,-1.623,1.405,-20.868,-0.221,1.571,10.138,-3.013,3.993,13.903,-3.032,-4.792,11.596,-2.765,-5.273,13.001,-2.002,1.667,-0.055,-0.122,1.059,0.011,-0.708,0.804,0.021,-0.135,1.01,-0.172,-0.538,0.785,0.027,0.127,0.936,-0.011,0.107,0.957,0.038,-0.39,0.842,4.006,6.449,10.282,-1.926,1.558,-2.37,4.56,-0.698,-9.844,78.904,-16.247,13.395,-0.45,4.099,-2.775,1.924,-6.514,5.935,95.652,4.096,-10.637,0.998,-0.05,-0.014,-0.044,0.938,-0.346,0.018,0.007,0.998,-0.057,0.008,0.035,0.964,-0.263,0.034,-0.035,0.998,0.065,-0.012,-0.009,0.999,0.053,0.003,0.004,0.971,-0.237,0.005,0.023
865,8.65,538,10.76,-24.233,4.427,0.591,40.449,-1.609,1.376,-19.937,-0.237,1.604,10.888,-2.849,3.839,13.869,-2.96,-4.724,11.6,-2.611,-5.233,13.941,-1.92,1.59,-0.044,-0.102,1.051,0.017,-0.71,0.804,0.012,-0.129,1.005,-0.184,-0.484,0.792,0.037,0.125,0.933,-0.02,0.12,0.945,0.028,-0.396,0.84,4.695,5.387,11.044,4.048,0.959,-0.653,5.105,-0.162,-9.993,79.455,-15.872,15.2,-0.749,4.972,-2.91,1.574,-6.945,5.828,94.938,5.669,-12.188,0.998,-0.049,-0.013,-0.043,0.938,-0.345,0.017,0.006,0.998,-0.057,0.007,0.035,0.965,-0.256,0.033,-0.034,0.998,0.065,-0.012,-0.009,0.999,0.053,0.003,0.005,0.973,-0.229,0.005,0.022
866,8.66,539,10.78,-23.469,4.314,0.717,40.379,-1.602,1.351,-18.984,-0.261,1.667,11.605,-2.669,3.661,13.838,-2.888,-4.669,11.583,-2.48,-5.197,14.862,-1.826,1.498,-0.043,-0.108,1.049,-0.001,-0.706,0.797,-0.004,-0.122,1.004,-0.167,-0.436,0.794,0.025,0.124,0.932,-0.016,0.106,0.939,0.011,-0.397,0.873,5.265,2.998,10.252,8.56,1.379,-0.387,5.326,0.748,-8.762,79.324,-16.971,17.788,-0.768,6.049,-3.226,1.011,-8.034,5.906,96.788,7.307,-13.519,0.998,-0.049,-0.013,-0.043,0.938,-0.345,0.017,0.006,0.998,-0.057,0.007,0.034,0.967,-0.249,0.032,-0.032,0.998,0.065,-0.011,-0.01,0.999,0.053,0.002,0.005,0.975,-0.221,0.005,0.02
867,8.67,539,10.78,-22.69,4.215,0.878,40.286,-1.601,1.336,-18.055,-0.234,1.746,12.309,-2.468,3.467,13.83,-2.814,-4.634,11.548,-2.362,-5.164,15.725,-1.74,1.406,-0.039,-0.126,1.05,-0.014,-0.695,0.777,-0.024,-0.128,1.017,-0.146,-0.384,0.815,0.006,0.131,0.929,-0.015,0.101,0.95,0.009,-0.388,0.87,5.896,0.778,9.387,11.608,1.179,0.141,5.928,2.166,-6.567,79.061,-18.296,20.256,-0.864,6.579,-3.332,0.582,-9.341,5.867,93.454,7.723,-12.279,0.998,-0.048,-0.012,-0.042,0.939,-0.344,0.017,0.006,0.998,-0.056,0.007,0.033,0.969,-0.243,0.031,-0.03,0.998,0.065,-0.011,-0.01,0.999,0.053,0.002,0.006,0.977,-0.212,0.006,0.019
868,8.68,540,10.8,-21.922,4.125,1.059,40.15,-1.625,1.344,-17.209,-0.186,1.837,12.968,-2.232,3.275,13.769,-2.774,-4.62,11.505,-2.245,-5.136,16.479,-1.689,1.31,-0.041,-0.106,1.039,-0.029,-0.694,0.778,-0.031,-0.126,1.013,-0.11,-0.349,0.812,0.008,0.119,0.935,-0.049,0.106,0.941,-0.009,-0.392,0.841,6.055,-0.92,8.979,16.422,2.736,1.872,7.059,3.764,-3.827,78.216,-18.488,22.05,-1.169,5.716,-3.091,0.065,-10.867,6.233,91.446,7.442,-10.68,0.998,-0.048,-0.012,-0.041,0.939,-0.343,0.017,0.006,0.998,-0.056,0.008,0.033,0.971,-0.236,0.03,-0.028,0.998,0.065,-0.01,-0.01,0.999,0.053,0.001,0.006,0.979,-0.205,0.006,0.018
869,8.69,540,10.8,-21.164,4.029,1.231,39.957,-1.653,1.362,-16.318,-0.142,1.947,13.574,-1.984,3.1,13.752,-2.781,-4.617,11.479,-2.065,-5.11,17.221,-1.634,1.208,-0.014,-0.087,1.052,-0.02,-0.692,0.783,-0.029,-0.126,1.002,-0.055,-0.337,0.823,0.017,0.129,0.942,0.004,0.112,0.945,0.005,-0.356,0.869,6.119,-1.617,9.208,21.907,3.694,3.65,7.765,5.164,-1.891,77.907,-17.912,21.806,-0.86,5.682,-3.083,-0.281,-13.391,6.414,91.507,8.58,-10.437,0.998,-0.047,-0.012,-0.04,0.94,-0.341,0.018,0.006,0.998,-0.056,0.008,0.033,0.973,-0.229,0.029,-0.026,0.998,0.066,-0.009,-0.01,0.999,0.053,0.0,0.007,0.98,-0.197,0.006,0.017
870,8.7,541,10.82,-20.452,3.965,1.39,39.72,-1.649,1.379,-15.438,-0.123,2.07,14.125,-1.77,2.945,13.673,-2.768,-4.617,11.409,-1.909,-5.082,17.914,-1.519,1.091,0.034,-0.084,1.055,-0.028,-0.66,0.779,-0.023,-0.115,1.01,-0.023,-0.331,0.816,0.014,0.121,0.933,0.027,0.12,0.951,-0.002,-0.338,0.857,6.908,-1.67,9.071,25.323,1.148,4.196,8.203,5.582,-1.802,76.559,-16.966,20.765,-0.909,5.584,-3.001,-0.597,-13.729,6.236,90.696,11.37,-10.961,0.998,-0.046,-0.012,-0.039,0.94,-0.339,0.018,0.006,0.998,-0.055,0.009,0.032,0.974,-0.222,0.028,-0.024,0.998,0.065,-0.009,-0.011,0.999,0.054,-0.002,0.007,0.982,-0.189,0.007,0.015
871,8.71,541,10.82,-19.711,3.936,1.544,39.375,-1.646,1.403,-14.566,-0.173,2.18,14.564,-1.572,2.82,13.582,-2.749,-4.609,11.343,-1.803,-5.059,18.5,-1.35,0.978,0.063,-0.101,1.05,-0.034,-0.653,0.804,-0.032,-0.122,1.012,-0.018,-0.324,0.82,0.013,0.122,0.946,0.034,0.097,0.944,-0.044,-0.303,0.89,7.153,-2.357,7.299,31.726,-0.078,4.105,8.909,4.602,-2.888,76.044,-15.236,18.672,-0.975,5.505,-3.09,-0.961,-11.427,5.313,90.409,13.859,-10.745,0.998,-0.046,-0.013,-0.039,0.941,-0.337,0.018,0.007,0.998,-0.055,0.01,0.032,0.976,-0.215,0.026,-0.023,0.998,0.065,-0.008,-0.011,0.999,0.053,-0.003,0.008,0.983,-0.181,0.008,0.014
872,8.72,542,10.84,-19.007,3.908,1.691,39.045,-1.648,1.415,-13.726,-0.237,2.257,15.009,-1.383,2.705,13.503,-2.705,-4.59,11.234,-1.722,-5.055,19.071,-1.186,0.891,0.058,-0.078,1.039,-0.032,-0.661,0.788,-0.035,-0.124,1.016,-0.003,-0.323,0.824,0.01,0.121,0.933,0.023,0.091,0.947,-0.084,-0.281,0.899,7.62,-3.005,4.84,35.629,0.58,3.271,9.162,3.63,-4.328,75.527,-13.489,16.3,-1.103,5.795,-3.002,-0.876,-9.975,4.852,88.176,12.746,-9.34,0.998,-0.045,-0.013,-0.038,0.942,-0.334,0.018,0.007,0.998,-0.054,0.01,0.032,0.977,-0.209,0.025,-0.021,0.998,0.065,-0.007,-0.011,0.999,0.053,-0.004,0.008,0.985,-0.173,0.01,0.013
873,8.73,542,10.84,-18.319,3.864,1.827,38.66,-1.672,1.438,-12.915,-0.273,2.319,15.378,-1.169,2.611,13.441,-2.679,-4.568,11.151,-1.643,-5.051,19.577,-1.073,0.806,0.066,-0.087,1.051,-0.046,-0.645,0.788,-0.051,-0.116,1.016,0.024,-0.337,0.822,0.009,0.126,0.936,0.035,0.101,0.958,-0.111,-0.264,0.914,8.162,-2.415,4.504,40.327,-0.718,1.761,9.337,3.107,-4.366,74.773,-12.916,15.18,-1.166,5.877,-2.986,-0.671,-9.291,4.486,87.431,9.825,-8.519,0.998,-0.044,-0.014,-0.038,0.944,-0.331,0.018,0.007,0.998,-0.053,0.011,0.031,0.979,-0.202,0.024,-0.02,0.998,0.065,-0.006,-0.011,0.999,0.053,-0.005,0.008,0.986,-0.165,0.011,0.012
874,8.74,543,10.86,-17.636,3.812,1.94,38.193,-1.688,1.456,-12.118,-0.296,2.375,15.664,-0.976,2.528,13.349,-2.626,-4.554,11.079,-1.564,-5.041,19.986,-0.982,0.718,0.101,-0.079,1.05,-0.066,-0.638,0.806,-0.072,-0.129,1.016,0.067,-0.342,0.852,-0.009,0.12,0.944,0.032,0.109,0.959,-0.115,-0.252,0.923,8.245,-1.159,4.96,46.06,-2.21,1.05,9.583,1.772,-4.147,75.158,-11.569,13.938,-1.403,5.695,-2.983,-0.481,-8.298,4.101,85.777,6.775,-8.487,0.998,-0.044,-0.014,-0.037,0.945,-0.327,0.018,0.007,0.998,-0.053,0.011,0.031,0.98,-0.196,0.023,-0.019,0.998,0.065,-0.006,-0.012,0.999,0.053,-0.006,0.009,0.987,-0.158,0.012,0.011
875,8.75,543,10.86,-16.956,3.769,2.037,37.694,-1.714,1.466,-11.362,-0.298,2.439,15.911,-0.802,2.449,13.21,-2.614,-4.548,10.998,-1.488,-5.034,20.338,-0.916,0.639,0.119,-0.105,1.06,-0.08,-0.633,0.816,-0.086,-0.103,1.011,0.084,-0.339,0.864,0.008,0.118,0.946,0.045,0.097,0.963,-0.101,-0.228,0.912,8.781,-0.281,4.368,49.414,-1.275,0.343,9.733,2.028,-2.956,74.642,-8.991,12.403,-1.246,5.044,-2.939,-0.306,-6.994,3.698,83.069,5.355,-8.336,0.998,-0.043,-0.015,-0.037,0.946,-0.323,0.018,0.007,0.998,-0.052,0.012,0.031,0.982,-0.189,0.022,-0.018,0.998,0.064,-0.005,-0.012,0.999,0.053,-0.007,0.009,0.988,-0.151,0.012,0.011
876,8.76,544,10.88,-16.292,3.727,2.15,37.152,-1.752,1.476,-10.621,-0.323,2.514,16.106,-0.628,2.362,13.083,-2.583,-4.554,10.913,-1.426,-5.044,20.634,-0.846,0.566,0.121,-0.106,1.06,-0.091,-0.609,0.83,-0.102,-0.103,1.015,0.072,-0.34,0.851,-0.008,0.107,0.926,0.052,0.093,0.961,-0.101,-0.199,0.912,9.524,0.334,2.687,52.767,0.025,0.826,9.963,1.45,-1.374,74.236,-8.111,12.818,-1.173,4.76,-2.324,0.484,-5.432,3.512,81.494,7.127,-7.595,0.998,-0.042,-0.015,-0.037,0.948,-0.318,0.019,0.007,0.998,-0.051,0.012,0.031,0.983,-0.183,0.021,-0.017,0.998,0.064,-0.004,-0.012,0.999,0.053,-0.008,0.009,0.99,-0.143,0.013,0.01
877,8.77,544,10.88,-15.631,3.671,2.29,36.593,-1.791,1.493,-9.903,-0.382,2.607,16.288,-0.441,2.271,12.963,-2.57,-4.581,10.805,-1.394,-5.062,20.891,-0.752,0.502,0.103,-0.108,1.056,-0.107,-0.609,0.835,-0.103,-0.111,1.002,0.039,-0.312,0.851,-0.021,0.107,0.941,0.031,0.084,0.963,-0.11,-0.183,0.921,10.57,0.787,0.933,54.961,-0.094,1.378,10.602,1.317,1.575,73.865,-9.29,13.51,-0.64,3.151,-1.378,0.964,-3.275,2.7,79.377,9.894,-6.005,0.998,-0.041,-0.015,-0.037,0.949,-0.314,0.019,0.007,0.998,-0.05,0.013,0.031,0.984,-0.176,0.02,-0.015,0.998,0.064,-0.004,-0.012,0.999,0.053,-0.009,0.01,0.991,-0.136,0.014,0.009
878,8.78,545,10.9,-14.978,3.592,2.439,35.99,-1.824,1.519,-9.219,-0.449,2.708,16.437,-0.245,2.197,12.868,-2.577,-4.626,10.707,-1.358,-5.096,21.073,-0.658,0.442,0.082,-0.078,1.047,-0.088,-0.603,0.845,-0.084,-0.114,1.019,0.025,-0.272,0.863,0.0,0.122,0.935,0.032,0.098,0.946,-0.136,-0.173,0.934,11.02,1.547,-0.402,59.045,-0.735,2.63,11.163,0.742,4.351,73.732,-11.307,12.523,-0.337,1.066,-0.505,1.865,-2.32,2.714,76.508,9.435,-4.139,0.998,-0.04,-0.015,-0.037,0.951,-0.309,0.019,0.008,0.998,-0.049,0.013,0.031,0.985,-0.17,0.019,-0.014,0.998,0.064,-0.003,-0.012,0.998,0.053,-0.009,0.01,0.991,-0.129,0.015,0.009
879,8.79,545,10.9,-14.324,3.504,2.56,35.327,-1.852,1.551,-8.568,-0.487,2.802,16.535,-0.064,2.161,12.749,-2.587,-4.683,10.605,-1.325,-5.13,21.167,-0.599,0.384,0.063,-0.082,1.053,-0.061,-0.59,0.853,-0.057,-0.109,1.018,0.029,-0.24,0.888,-0.005,0.119,0.935,0.031,0.098,0.952,-0.172,-0.179,0.939,11.681,2.584,-0.934,63.8,-0.549,4.131,11.996,0.197,5.812,74.116,-10.75,9.275,-0.443,0.316,-0.053,2.175,-1.123,2.024,74.38,5.178,-2.821,0.998,-0.039,-0.015,-0.037,0.953,-0.303,0.02,0.008,0.998,-0.048,0.013,0.032,0.986,-0.163,0.018,-0.014,0.998,0.064,-0.003,-0.012,0.998,0.053,-0.01,0.01,0.992,-0.123,0.016,0.008
880,8.8,546,10.92,-13.678,3.439,2.642,34.631,-1.85,1.568,-7.935,-0.472,2.876,16.606,0.043,2.147,12.612,-2.594,-4.736,10.497,-1.3,-5.164,21.217,-0.585,0.337,0.051,-0.071,1.039,-0.017,-0.578,0.891,-0.061,-0.121,1.022,0.034,-0.218,0.901,-0.009,0.111,0.93,0.034,0.103,0.958,-0.182,-0.178,0.946,11.07,3.061,-1.05,66.97,-0.609,4.791,13.398,-1.518,6.002,74.355,-6.723,6.302,-0.288,-1.129,0.862,1.654,0.54,1.759,73.354,-2.628,-1.935,0.998,-0.038,-0.015,-0.037,0.955,-0.297,0.019,0.008,0.998,-0.047,0.014,0.032,0.987,-0.157,0.017,-0.013,0.998,0.064,-0.003,-0.012,0.998,0.053,-0.01,0.01,0.993,-0.116,0.016,0.008
881,8.81,546,10.92,-13.007,3.367,2.695,33.883,-1.838,1.577,-7.301,-0.368,2.92,16.626,0.074,2.143,12.48,-2.601,-4.78,10.407,-1.277,-5.197,21.226,-0.672,0.307,0.029,-0.082,1.048,0.01,-0.577,0.915,-0.056,-0.134,1.038,0.02,-0.177,0.902,-0.01,0.116,0.914,0.005,0.099,0.959,-0.185,-0.173,0.943,11.248,3.372,-1.255,72.702,-1.155,4.678,14.981,-2.81,6.106,73.76,-1.079,4.764,-0.515,-3.737,2.342,1.779,0.471,1.519,74.511,-14.028,-0.332,0.999,-0.037,-0.015,-0.037,0.956,-0.291,0.019,0.008,0.998,-0.046,0.014,0.033,0.988,-0.15,0.017,-0.013,0.998,0.064,-0.003,-0.012,0.998,0.053,-0.009,0.01,0.994,-0.11,0.015,0.008
882,8.82,547,10.94,-12.334,3.339,2.735,33.092,-1.83,1.589,-6.675,-0.151,2.95,16.594,0.064,2.138,12.342,-2.664,-4.821,10.323,-1.249,-5.22,21.207,-0.868,0.298,0.018,-0.099,1.048,0.024,-0.558,0.914,-0.057,-0.105,1.036,0.025,-0.149,0.885,-0.014,0.13,0.913,-0.002,0.097,0.953,-0.152,-0.166,0.939,11.278,4.115,-0.446,77.213,-0.755,5.162,15.78,-3.242,7.919,72.826,3.227,5.147,-0.542,-7.166,4.234,1.279,-0.16,1.39,75.878,-24.646,1.943,0.999,-0.037,-0.014,-0.037,0.958,-0.285,0.019,0.009,0.998,-0.045,0.014,0.033,0.989,-0.144,0.017,-0.013,0.998,0.064,-0.003,-0.012,0.998,0.053,-0.009,0.01,0.995,-0.103,0.013,0.008
883,8.83,547,10.94,-11.677,3.321,2.779,32.266,-1.817,1.588,-6.076,0.164,2.972,16.523,0.021,2.105,12.156,-2.75,-4.872,10.237,-1.194,-5.236,21.166,-1.164,0.317,0.014,-0.086,1.054,0.021,-0.551,0.901,-0.075,-0.025,1.009,0.003,-0.123,0.899,-0.011,0.134,0.96,-0.001,0.105,0.942,-0.106,-0.153,0.952,10.943,4.861,0.375,81.056,-0.947,4.163,15.421,-3.179,9.724,71.917,5.088,6.797,-1.022,-10.556,5.261,0.379,-1.006,1.207,76.472,-35.333,3.517,0.999,-0.036,-0.014,-0.037,0.96,-0.278,0.019,0.009,0.998,-0.043,0.014,0.034,0.99,-0.137,0.017,-0.012,0.998,0.064,-0.004,-0.011,0.998,0.054,-0.009,0.011,0.995,-0.096,0.011,0.009
884,8.84,548,10.96,-11.068,3.327,2.819,31.413,-1.782,1.567,-5.409,0.528,2.975,16.414,-0.073,2.062,12.007,-2.849,-4.905,10.13,-1.122,-5.246,21.09,-1.513,0.335,0.028,-0.071,1.054,-0.001,-0.557,0.879,-0.039,-0.127,1.024,0.02,-0.146,0.884,0.042,0.114,0.954,0.017,0.102,0.92,-0.047,-0.115,0.977,10.821,5.414,0.276,85.328,-2.989,2.431,13.748,-4.869,7.119,71.121,8.075,6.861,-2.259,-9.543,4.364,-0.79,-0.573,0.162,74.128,-41.594,2.371,0.999,-0.034,-0.013,-0.037,0.963,-0.27,0.019,0.009,0.998,-0.042,0.013,0.035,0.991,-0.131,0.018,-0.012,0.998,0.063,-0.005,-0.011,0.998,0.054,-0.009,0.011,0.996,-0.09,0.007,0.009
885,8.85,548,10.96,-10.41,3.379,2.84,30.528,-1.733,1.527,-4.836,0.898,3.018,16.301,-0.25,2.021,11.831,-2.865,-4.965,10.016,-1.033,-5.249,20.943,-1.873,0.338,0.026,-0.075,1.08,-0.023,-0.55,0.882,0.017,-0.037,1.014,0.045,-0.147,0.895,0.066,0.161,0.964,0.058,0.105,0.902,-0.021,-0.052,1.012,11.352,5.748,-0.349,89.843,-4.743,0.335,13.202,-5.026,8.046,73.919,15.118,5.652,-2.807,-4.502,3.012,-1.521,3.428,-1.745,70.001,-43.849,-0.552,0.999,-0.034,-0.012,-0.037,0.965,-0.263,0.018,0.009,0.998,-0.041,0.013,0.036,0.992,-0.124,0.019,-0.012,0.998,0.063,-0.006,-0.011,0.998,0.054,-0.009,0.01,0.996,-0.083,0.003,0.01
886,8.86,549,10.98,-9.756,3.493,2.896,29.583,-1.73,1.498,-4.317,1.215,3.064,16.138,-0.429,1.966,11.632,-2.786,-5.011,9.884,-1.047,-5.252,20.669,-2.263,0.309,0.014,-0.085,1.111,-0.054,-0.54,0.921,0.053,-0.072,1.034,-0.036,-0.148,0.916,0.048,0.131,0.944,0.074,0.138,0.887,0.085,-0.008,1.028,13.881,5.193,-3.25,93.749,-5.654,-1.87,13.799,-7.905,4.047,74.194,17.82,6.411,-5.964,0.448,1.261,-2.434,11.64,-4.28,63.787,-40.328,-4.191,0.999,-0.032,-0.012,-0.037,0.967,-0.255,0.018,0.009,0.999,-0.04,0.012,0.036,0.993,-0.117,0.021,-0.011,0.998,0.063,-0.006,-0.011,0.998,0.054,-0.008,0.01,0.997,-0.077,0.0,0.01
887,8.87,549,10.98,-9.168,3.573,3.016,28.61,-1.714,1.45,-3.868,1.416,3.094,15.894,-0.579,1.856,11.461,-2.645,-5.028,9.706,-1.124,-5.253,20.281,-2.526,0.277,-0.001,-0.072,1.094,-0.084,-0.562,0.993,0.085,-0.09,1.027,-0.16,-0.114,0.926,0.018,0.131,0.963,0.047,0.14,0.98,0.238,0.017,1.033,14.079,3.896,-4.428,97.106,-7.122,-3.567,13.056,-8.702,-0.2,70.282,10.402,10.272,-7.023,3.958,0.228,-5.038,16.76,-5.612,56.154,-28.361,-5.54,0.999,-0.031,-0.011,-0.038,0.969,-0.247,0.018,0.009,0.999,-0.038,0.011,0.036,0.994,-0.111,0.022,-0.011,0.998,0.063,-0.006,-0.011,0.998,0.053,-0.007,0.01,0.997,-0.072,-0.003,0.009
888,8.88,550,11.0,-8.644,3.538,3.18,27.59,-1.682,1.389,-3.502,1.476,3.094,15.548,-0.61,1.709,11.283,-2.47,-5.004,9.498,-1.285,-5.235,19.761,-2.625,0.246,-0.079,-0.031,1.062,-0.097,-0.571,1.074,0.143,-0.083,1.04,-0.248,-0.111,0.926,0.023,0.153,0.94,-0.006,0.124,0.965,0.342,-0.003,1.044,14.281,2.172,-3.5,101.01,-8.599,-4.635,12.689,-8.172,-4.518,65.821,-4.084,13.312,-8.97,5.947,0.077,-5.914,18.88,-5.76,48.305,-13.461,-5.729,0.999,-0.03,-0.011,-0.038,0.971,-0.238,0.017,0.008,0.999,-0.037,0.01,0.036,0.994,-0.105,0.022,-0.01,0.998,0.062,-0.006,-0.011,0.999,0.053,-0.005,0.009,0.998,-0.068,-0.004,0.009
889,8.89,550,11.0,-8.132,3.379,3.308,26.545,-1.616,1.323,-3.202,1.424,3.039,15.134,-0.555,1.557,11.069,-2.296,-4.937,9.27,-1.372,-5.169,19.147,-2.568,0.222,-0.122,-0.153,1.098,-0.12,-0.579,1.19,0.189,-0.111,1.047,-0.283,-0.094,0.919,0.06,0.147,0.946,-0.06,0.092,0.976,0.366,-0.048,1.086,14.545,2.553,2.829,102.72,-11.72,-5.029,12.908,-6.951,-9.295,61.998,-16.506,14.073,-11.383,7.468,-0.689,-8.04,12.057,-4.435,41.952,-0.892,-4.227,0.999,-0.029,-0.01,-0.038,0.973,-0.229,0.016,0.008,0.999,-0.036,0.009,0.035,0.995,-0.1,0.021,-0.008,0.998,0.061,-0.005,-0.011,0.999,0.052,-0.004,0.009,0.998,-0.064,-0.005,0.009
890,8.9,551,11.02,-7.644,3.137,3.339,25.489,-1.525,1.264,-2.986,1.337,2.913,14.678,-0.459,1.443,10.824,-2.09,-4.822,9.052,-1.357,-5.055,18.446,-2.439,0.202,-0.141,-0.085,1.025,-0.131,-0.563,1.319,0.205,-0.147,1.05,-0.237,-0.108,0.938,0.08,0.129,0.932,-0.053,0.117,0.997,0.326,-0.092,1.067,12.542,3.377,10.704,102.903,-13.491,-4.074,14.246,-5.407,-14.711,59.028,-23.102,11.325,-13.24,11.569,-1.445,-10.097,4.493,-1.531,34.683,4.226,-2.243,0.999,-0.028,-0.01,-0.037,0.975,-0.22,0.015,0.008,0.999,-0.035,0.008,0.033,0.995,-0.094,0.019,-0.007,0.998,0.06,-0.004,-0.011,0.999,0.052,-0.003,0.009,0.998,-0.061,-0.005,0.008
