molab_frame,molab_time,video_frame,video_time,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z
416,4.16,313,6.26,1.936,0.999,-0.073,-0.37,0.012,-0.132,0.152,0.109,-0.039,0.021,0.086,0.022,2.055,-3.048,0.686,1.621,-1.441,0.102,2.129,2.533,-0.517,0.011,0.0,1.01,0.001,0.007,1.009,0.006,0.003,0.957,-0.005,0.001,0.967,-0.051,0.043,0.882,0.03,0.032,0.961,-0.012,0.003,1.053,-0.291,0.313,-0.901,-0.601,0.154,-0.026,-0.446,0.274,-0.362,-0.368,-0.139,0.079,-0.45,-0.978,1.009,-0.192,0.242,-0.718,-0.123,-0.571,-0.027,1.0,0.0,-0.004,-0.001,1.0,0.003,0.0,-0.001,1.0,0.002,-0.003,-0.002,1.0,0.003,0.004,-0.002,0.999,0.021,0.027,-0.007,1.0,0.017,-0.013,0.0,1.0,0.002,0.005,-0.002
417,4.17,313,6.26,1.96,1.052,-0.073,-0.329,0.017,-0.133,0.178,0.052,-0.034,0.087,0.075,0.019,2.058,-3.027,0.675,1.657,-1.464,0.095,2.127,2.524,-0.507,0.004,-0.004,1.008,0.0,0.006,1.008,0.012,0.004,0.958,-0.007,0.01,0.968,-0.045,0.033,0.883,0.032,0.032,0.955,-0.007,-0.002,1.058,-0.231,0.31,-0.91,-0.726,0.085,-0.07,-0.585,0.251,-0.411,-0.27,-0.108,0.169,-0.644,-1.087,0.962,0.043,0.608,-0.912,-0.247,-0.489,-0.015,1.0,0.0,-0.004,-0.001,1.0,0.003,0.0,-0.001,1.0,0.002,-0.003,-0.002,1.0,0.003,0.004,-0.002,0.999,0.021,0.026,-0.006,1.0,0.017,-0.013,-0.001,1.0,0.002,0.004,-0.002
418,4.18,314,6.28,1.929,1.059,-0.07,-0.296,0.04,-0.134,0.167,0.045,-0.03,0.098,0.081,0.017,2.057,-3.019,0.666,1.683,-1.468,0.086,2.118,2.519,-0.5,0.01,0.003,1.003,0.004,0.002,1.006,0.01,0.005,0.956,-0.006,0.005,0.97,-0.045,0.034,0.887,0.029,0.032,0.956,-0.005,-0.001,1.054,-0.063,0.432,-0.655,-0.669,-0.046,-0.113,-0.376,0.377,-0.306,-0.198,-0.033,0.188,-0.764,-0.949,0.742,-0.175,0.728,-1.005,0.059,-0.433,-0.026,1.0,0.0,-0.004,-0.001,1.0,0.003,0.0,-0.001,1.0,0.002,-0.004,-0.002,1.0,0.003,0.004,-0.002,0.999,0.02,0.026,-0.006,1.0,0.017,-0.013,-0.001,1.0,0.002,0.004,-0.002
419,4.19,314,6.28,1.89,1.068,-0.066,-0.261,0.029,-0.134,0.126,-0.007,-0.026,0.093,0.078,0.016,2.058,-2.981,0.656,1.686,-1.448,0.076,2.08,2.527,-0.495,0.004,0.002,1.006,-0.001,0.0,1.006,0.009,0.0,0.96,-0.004,0.005,0.966,-0.042,0.029,0.889,0.024,0.031,0.95,-0.003,0.005,1.048,-0.094,0.51,-0.482,-0.236,-0.03,-0.016,-0.565,0.38,-0.075,-0.17,0.001,0.146,-0.415,-1.081,0.791,-0.297,1.238,-1.017,-0.131,-0.319,0.033,1.0,0.0,-0.004,-0.002,1.0,0.002,0.0,-0.001,1.0,0.002,-0.004,-0.002,1.0,0.003,0.003,-0.002,0.999,0.02,0.026,-0.006,1.0,0.017,-0.013,-0.001,1.0,0.002,0.004,-0.002
420,4.2,315,6.3,1.9,1.05,-0.06,-0.26,-0.005,-0.134,0.137,0.001,-0.024,0.034,0.045,0.014,2.04,-2.903,0.648,1.669,-1.438,0.067,2.035,2.502,-0.491,0.005,-0.002,1.008,-0.005,0.005,1.005,0.003,0.001,0.959,-0.008,0.001,0.968,-0.038,0.032,0.888,0.019,0.03,0.947,-0.008,0.004,1.05,-0.055,0.555,-0.238,-0.114,0.029,-0.033,-0.293,0.377,-0.012,0.029,0.036,0.04,-0.431,-1.202,0.505,-0.589,1.229,-0.908,-0.242,-0.146,-0.155,1.0,0.0,-0.003,-0.002,1.0,0.002,0.0,-0.001,1.0,0.001,-0.003,-0.002,1.0,0.002,0.003,-0.002,0.999,0.02,0.025,-0.006,1.0,0.017,-0.013,-0.001,1.0,0.002,0.004,-0.002
421,4.21,315,6.3,1.922,1.033,-0.051,-0.226,-0.021,-0.133,0.143,0.007,-0.025,0.027,0.047,0.013,2.068,-2.842,0.643,1.701,-1.407,0.056,2.019,2.488,-0.485,0.004,-0.002,1.004,-0.002,0.0,1.007,0.004,0.002,0.96,-0.005,0.005,0.976,-0.036,0.035,0.891,0.019,0.033,0.949,-0.001,0.007,1.054,-0.013,0.545,0.032,-0.286,0.182,0.137,-0.32,0.499,-0.068,0.173,0.002,0.019,-0.536,-1.13,0.454,-0.712,1.295,-0.855,-0.183,-0.009,-0.163,1.0,0.0,-0.003,-0.002,1.0,0.002,0.0,-0.001,1.0,0.001,-0.003,-0.002,1.0,0.002,0.003,-0.002,0.999,0.02,0.025,-0.006,1.0,0.017,-0.012,-0.001,1.0,0.002,0.003,-0.002
422,4.22,316,6.32,1.873,0.991,-0.044,-0.184,-0.013,-0.132,0.072,0.007,-0.025,0.046,0.073,0.011,2.105,-2.806,0.639,1.728,-1.355,0.046,2.051,2.447,-0.479,0.007,0.006,1.004,0.0,0.002,1.002,0.006,0.0,0.959,-0.004,0.004,0.969,-0.04,0.036,0.889,0.021,0.032,0.951,-0.007,0.002,1.055,0.049,0.487,0.048,-0.838,0.177,0.107,-0.224,0.298,-0.019,0.11,0.061,0.026,-0.808,-1.058,0.309,-0.599,1.026,-0.749,-0.187,0.023,-0.112,1.0,0.0,-0.003,-0.002,1.0,0.002,0.0,-0.001,1.0,0.001,-0.003,-0.002,1.0,0.002,0.003,-0.002,0.999,0.02,0.025,-0.006,1.0,0.017,-0.012,-0.001,1.0,0.002,0.003,-0.002
423,4.23,316,6.32,1.897,0.995,-0.036,-0.17,0.019,-0.133,0.056,-0.004,-0.026,0.07,0.027,0.009,2.118,-2.795,0.636,1.759,-1.288,0.037,2.04,2.435,-0.477,0.0,-0.001,1.005,0.001,0.003,1.008,0.002,-0.002,0.958,-0.007,0.008,0.971,-0.039,0.036,0.891,0.018,0.035,0.953,-0.005,0.005,1.047,0.044,0.653,-0.028,-0.97,0.268,-0.087,-0.065,0.35,-0.115,0.263,0.161,0.031,-0.805,-0.857,0.147,-0.322,0.727,-0.784,-0.124,0.264,-0.183,1.0,0.0,-0.003,-0.002,1.0,0.001,0.0,-0.001,1.0,0.001,-0.003,-0.002,1.0,0.003,0.003,-0.002,0.999,0.02,0.024,-0.006,1.0,0.017,-0.011,-0.001,1.0,0.002,0.003,-0.002
424,4.24,317,6.34,1.936,0.978,-0.032,-0.192,0.037,-0.134,0.068,0.009,-0.026,0.067,0.036,0.007,2.104,-2.833,0.635,1.746,-1.233,0.031,2.071,2.424,-0.472,0.002,-0.007,1.006,0.003,0.006,1.008,0.003,0.0,0.959,-0.009,0.0,0.97,-0.045,0.036,0.883,0.014,0.035,0.956,-0.009,0.002,1.051,0.118,0.467,-0.295,-0.486,0.313,-0.184,0.083,0.305,-0.283,0.256,0.288,-0.047,-1.032,-0.848,0.039,-0.27,0.451,-0.667,-0.186,0.398,-0.2,1.0,0.0,-0.003,-0.002,1.0,0.002,0.0,-0.001,1.0,0.001,-0.002,-0.002,1.0,0.002,0.003,-0.002,0.999,0.02,0.024,-0.006,1.0,0.017,-0.011,-0.001,1.0,0.002,0.003,-0.002
425,4.25,317,6.34,1.936,0.964,-0.031,-0.208,0.006,-0.137,0.068,0.006,-0.024,0.107,0.005,0.005,2.07,-2.831,0.633,1.699,-1.237,0.029,2.087,2.445,-0.47,0.003,-0.008,1.01,0.0,0.004,1.009,0.003,-0.004,0.955,-0.011,0.004,0.971,-0.052,0.033,0.888,0.02,0.031,0.956,-0.007,0.002,1.053,0.152,0.334,-0.443,-0.432,0.232,-0.297,0.156,0.092,-0.316,0.56,0.227,0.015,-0.965,-0.575,-0.08,-0.498,0.553,-0.482,-0.061,0.368,-0.243,1.0,0.0,-0.002,-0.002,1.0,0.002,0.0,-0.001,1.0,0.0,-0.002,-0.002,1.0,0.002,0.003,-0.002,0.999,0.02,0.025,-0.006,1.0,0.017,-0.011,-0.001,1.0,0.001,0.003,-0.002
426,4.26,318,6.36,1.925,0.996,-0.031,-0.18,0.033,-0.139,0.061,-0.003,-0.026,0.124,0.055,0.001,2.093,-2.886,0.632,1.69,-1.217,0.027,2.114,2.451,-0.465,0.001,-0.004,1.012,0.004,0.001,1.003,0.003,-0.002,0.966,-0.001,0.001,0.969,-0.051,0.035,0.887,0.024,0.025,0.961,-0.01,-0.001,1.053,0.114,0.276,-0.274,-0.794,0.186,-0.207,0.038,0.28,-0.448,0.55,0.199,0.161,-0.747,-0.558,0.082,-0.424,0.609,-0.382,-0.246,0.449,-0.236,1.0,0.0,-0.002,-0.002,1.0,0.002,0.0,-0.001,1.0,0.0,-0.002,-0.002,1.0,0.002,0.003,-0.002,0.999,0.02,0.025,-0.006,1.0,0.016,-0.011,-0.001,1.0,0.001,0.004,-0.002
427,4.27,318,6.36,1.921,1.025,-0.033,-0.137,0.015,-0.142,0.028,-0.057,-0.026,0.091,0.09,-0.003,2.128,-2.829,0.628,1.76,-1.241,0.03,2.071,2.407,-0.465,0.003,0.001,1.011,-0.002,-0.002,1.003,0.008,-0.001,0.96,-0.003,0.004,0.97,-0.042,0.035,0.886,0.023,0.037,0.955,-0.008,0.004,1.052,0.184,0.298,-0.229,-1.345,0.06,-0.216,0.338,0.339,-0.266,0.649,0.308,0.138,-0.703,-0.501,-0.074,-0.653,0.453,-0.014,0.061,0.37,-0.234,1.0,0.0,-0.002,-0.002,1.0,0.001,0.0,-0.001,1.0,0.0,-0.003,-0.002,1.0,0.002,0.003,-0.002,0.999,0.02,0.025,-0.006,1.0,0.017,-0.011,-0.001,1.0,0.001,0.004,-0.002
428,4.28,319,6.38,1.908,1.05,-0.039,-0.121,-0.02,-0.142,0.008,-0.03,-0.027,0.094,0.088,-0.005,2.137,-2.822,0.628,1.797,-1.292,0.033,2.045,2.403,-0.464,0.004,0.003,1.008,-0.007,0.002,1.002,0.003,0.001,0.958,-0.012,0.008,0.969,-0.056,0.036,0.888,0.028,0.041,0.96,-0.011,0.005,1.053,0.084,0.255,-0.463,-1.274,0.09,-0.039,0.474,0.196,-0.507,0.562,0.305,-0.097,-0.911,-0.664,-0.097,-0.618,0.392,0.143,0.068,0.254,-0.306,1.0,0.0,-0.002,-0.002,1.0,0.001,0.0,-0.001,1.0,0.0,-0.002,-0.002,1.0,0.002,0.003,-0.002,0.999,0.02,0.025,-0.006,1.0,0.017,-0.011,-0.001,1.0,0.002,0.004,-0.002
429,4.29,319,6.38,1.945,1.099,-0.045,-0.086,-0.045,-0.142,0.064,-0.054,-0.027,0.118,0.084,-0.009,2.16,-2.825,0.629,1.852,-1.335,0.035,2.046,2.397,-0.461,0.002,-0.001,1.006,-0.003,0.0,1.004,0.003,0.006,0.962,-0.013,0.006,0.971,-0.055,0.033,0.884,0.024,0.036,0.948,-0.014,0.001,1.052,0.074,0.23,-0.518,-0.902,0.167,0.05,0.527,0.153,-0.56,0.749,0.417,0.116,-0.738,-0.584,0.028,-0.618,0.392,0.143,0.126,0.339,-0.282,1.0,0.0,-0.002,-0.002,1.0,0.001,0.0,-0.001,1.0,0.0,-0.002,-0.002,1.0,0.003,0.004,-0.002,0.999,0.019,0.025,-0.006,1.0,0.017,-0.011,-0.001,1.0,0.002,0.004,-0.002
430,4.3,320,6.4,1.893,1.121,-0.05,-0.065,-0.077,-0.139,0.067,-0.049,-0.027,0.12,0.081,-0.012,2.176,-2.821,0.63,1.857,-1.392,0.034,2.027,2.392,-0.46,0.004,0.002,1.009,-0.004,0.0,1.002,0.004,0.004,0.964,-0.012,0.006,0.966,-0.059,0.035,0.887,0.026,0.031,0.953,-0.012,0.004,1.051,0.136,0.172,-0.502,-0.401,0.263,0.254,0.368,0.101,-0.464,0.757,0.289,0.193,-0.819,-0.604,0.093,-0.698,0.754,-0.076,0.055,0.163,-0.107,1.0,0.0,-0.002,-0.002,1.0,0.001,0.001,-0.001,1.0,0.001,-0.002,-0.002,1.0,0.003,0.004,-0.002,0.999,0.019,0.025,-0.006,1.0,0.017,-0.011,-0.001,1.0,0.002,0.005,-0.002
431,4.31,320,6.4,1.883,1.11,-0.055,-0.096,-0.095,-0.136,0.079,-0.047,-0.024,0.13,0.088,-0.014,2.128,-2.829,0.632,1.817,-1.432,0.031,1.993,2.382,-0.462,0.005,0.0,1.012,-0.004,0.006,1.003,0.006,0.002,0.959,-0.011,0.008,0.972,-0.056,0.032,0.891,0.031,0.031,0.955,-0.017,0.007,1.055,0.168,0.094,-0.676,-0.033,0.21,0.304,0.198,0.133,-0.378,0.692,0.087,0.251,-0.837,-0.739,0.086,-0.586,1.187,-0.217,0.037,0.426,0.088,1.0,0.0,-0.002,-0.002,1.0,0.001,0.001,-0.001,1.0,0.001,-0.002,-0.002,1.0,0.003,0.004,-0.002,0.999,0.019,0.026,-0.006,1.0,0.017,-0.012,-0.001,1.0,0.002,0.005,-0.002
432,4.32,321,6.42,1.895,1.063,-0.06,-0.131,-0.094,-0.135,0.088,-0.035,-0.02,0.161,0.152,-0.015,2.088,-2.855,0.632,1.813,-1.413,0.026,1.996,2.371,-0.46,0.007,0.003,1.009,-0.001,0.007,1.004,0.008,0.008,0.961,-0.004,0.008,0.962,-0.06,0.034,0.889,0.022,0.036,0.958,-0.017,0.002,1.055,0.219,0.067,-0.74,0.079,0.239,0.107,-0.1,0.058,-0.332,0.55,0.199,0.161,-0.406,-0.972,0.264,-0.242,1.363,-0.272,0.099,0.291,0.105,1.0,0.0,-0.002,-0.002,1.0,0.001,0.001,-0.001,1.0,0.001,-0.003,-0.002,1.0,0.003,0.004,-0.002,0.999,0.019,0.026,-0.006,1.0,0.017,-0.012,-0.001,1.0,0.002,0.005,-0.002
433,4.33,321,6.42,1.881,1.034,-0.062,-0.163,-0.081,-0.136,0.043,-0.01,-0.017,0.195,0.185,-0.017,2.056,-2.889,0.631,1.802,-1.362,0.022,1.993,2.357,-0.458,0.004,0.004,1.006,0.0,0.005,1.003,0.003,0.002,0.959,-0.008,0.007,0.968,-0.059,0.036,0.884,0.019,0.035,0.951,-0.019,0.004,1.052,0.136,0.172,-0.502,0.065,0.138,-0.123,-0.008,0.173,-0.194,0.343,0.108,0.128,-0.724,-1.144,0.159,-0.196,1.32,-0.394,0.171,0.144,-0.014,1.0,0.001,-0.002,-0.002,1.0,0.001,0.001,-0.001,1.0,0.001,-0.002,-0.002,1.0,0.003,0.004,-0.002,0.999,0.019,0.026,-0.006,1.0,0.017,-0.011,-0.001,1.0,0.002,0.006,-0.002
434,4.34,322,6.44,1.92,0.998,-0.062,-0.193,-0.103,-0.139,0.033,-0.005,-0.016,0.209,0.196,-0.018,2.028,-2.887,0.624,1.801,-1.379,0.023,1.979,2.346,-0.455,0.009,0.0,1.005,-0.004,0.007,1.001,0.006,0.001,0.959,-0.01,0.01,0.971,-0.063,0.039,0.881,0.022,0.037,0.953,-0.019,0.008,1.054,0.159,0.112,-0.342,0.184,0.307,-0.22,-0.082,0.204,-0.223,0.199,-0.041,0.089,-0.685,-1.302,0.444,-0.466,1.2,-0.238,0.051,0.007,-0.011,1.0,0.001,-0.002,-0.002,1.0,0.002,0.001,-0.001,1.0,0.001,-0.002,-0.002,1.0,0.004,0.004,-0.002,0.999,0.019,0.026,-0.006,1.0,0.017,-0.011,-0.001,1.0,0.002,0.006,-0.002
435,4.35,322,6.44,1.949,0.955,-0.061,-0.218,-0.129,-0.14,0.058,0.052,-0.016,0.205,0.195,-0.018,2.013,-2.878,0.616,1.806,-1.395,0.023,1.971,2.333,-0.45,0.01,0.001,1.003,-0.005,0.006,1.0,0.004,0.003,0.957,-0.013,0.009,0.967,-0.059,0.04,0.889,0.021,0.04,0.953,-0.018,0.008,1.054,0.135,0.271,-0.139,-0.117,0.32,-0.144,0.004,0.27,-0.121,0.064,-0.057,0.076,-0.552,-1.385,0.641,-0.452,1.065,-0.247,-0.022,0.102,0.14,1.0,0.001,-0.003,-0.002,1.0,0.002,0.001,-0.001,1.0,0.001,-0.002,-0.002,1.0,0.004,0.004,-0.002,0.999,0.019,0.026,-0.006,1.0,0.018,-0.011,-0.001,1.0,0.002,0.006,-0.002
436,4.36,323,6.46,1.996,0.991,-0.056,-0.22,-0.098,-0.14,0.058,0.051,-0.017,0.202,0.238,-0.017,2.02,-2.927,0.611,1.829,-1.369,0.019,2.007,2.328,-0.443,0.003,-0.001,1.006,-0.001,0.004,0.999,0.002,0.0,0.961,-0.006,0.004,0.965,-0.058,0.039,0.886,0.025,0.042,0.947,-0.015,0.001,1.05,0.113,0.374,0.089,-0.354,0.282,0.0,-0.044,0.18,-0.095,-0.124,-0.064,0.035,-0.569,-1.334,0.75,-0.575,0.946,-0.313,-0.024,0.05,0.172,1.0,0.0,-0.002,-0.002,1.0,0.002,0.001,-0.001,1.0,0.001,-0.002,-0.002,1.0,0.004,0.004,-0.002,0.999,0.019,0.026,-0.006,1.0,0.018,-0.011,-0.001,1.0,0.002,0.006,-0.002
437,4.37,323,6.46,1.97,1.049,-0.053,-0.184,-0.089,-0.141,0.003,0.023,-0.02,0.188,0.229,-0.015,2.076,-2.945,0.602,1.861,-1.385,0.018,2.005,2.314,-0.435,0.003,0.002,1.001,0.0,0.0,1.002,0.004,0.0,0.958,-0.01,0.007,0.969,-0.056,0.043,0.883,0.023,0.034,0.947,-0.014,0.005,1.051,0.068,0.537,0.157,-0.479,0.333,-0.064,0.089,0.154,-0.081,-0.169,-0.104,-0.027,-0.546,-1.426,0.865,-0.554,0.836,-0.266,-0.074,-0.287,0.089,1.0,0.001,-0.002,-0.002,1.0,0.002,0.001,-0.001,1.0,0.001,-0.002,-0.002,1.0,0.004,0.004,-0.002,0.999,0.02,0.027,-0.006,1.0,0.018,-0.011,-0.001,1.0,0.002,0.006,-0.002
438,4.38,324,6.48,1.956,1.11,-0.047,-0.147,-0.102,-0.141,-0.034,0.013,-0.023,0.13,0.189,-0.013,2.118,-2.949,0.591,1.899,-1.423,0.017,1.982,2.354,-0.427,0.003,0.002,1.007,-0.003,-0.001,1.002,0.001,-0.002,0.954,-0.011,0.004,0.966,-0.053,0.036,0.877,0.029,0.036,0.95,-0.011,0.008,1.055,0.027,0.59,0.276,-0.418,0.273,-0.057,0.196,0.25,-0.124,-0.152,-0.281,0.017,-0.58,-1.629,1.161,-0.701,0.908,-0.347,-0.015,-0.338,0.125,1.0,0.001,-0.002,-0.002,1.0,0.001,0.001,-0.001,1.0,0.0,-0.002,-0.002,1.0,0.003,0.005,-0.002,0.999,0.02,0.027,-0.006,1.0,0.018,-0.012,-0.001,1.0,0.002,0.006,-0.002
439,4.39,324,6.48,2.01,1.138,-0.04,-0.112,-0.121,-0.142,0.037,-0.003,-0.025,0.101,0.169,-0.011,2.16,-2.943,0.579,1.954,-1.457,0.013,1.993,2.405,-0.417,0.004,0.001,1.009,-0.004,-0.001,1.005,0.004,0.003,0.96,-0.008,0.005,0.966,-0.055,0.037,0.884,0.025,0.037,0.953,-0.011,0.005,1.05,-0.067,0.683,0.045,-0.54,0.214,-0.04,0.206,0.165,-0.114,-0.16,-0.154,-0.061,-0.471,-1.808,1.126,-0.543,0.854,-0.544,-0.136,-0.339,0.116,1.0,0.0,-0.002,-0.002,1.0,0.001,0.001,-0.001,1.0,0.001,-0.002,-0.002,1.0,0.003,0.004,-0.002,0.999,0.02,0.027,-0.006,1.0,0.018,-0.012,-0.001,1.0,0.002,0.006,-0.002
440,4.4,325,6.5,2.015,1.118,-0.036,-0.13,-0.149,-0.14,0.048,0.026,-0.026,0.111,0.179,-0.011,2.158,-2.874,0.568,1.963,-1.482,0.008,2.042,2.382,-0.404,0.007,0.004,1.008,-0.005,0.004,1.004,0.001,0.01,0.963,-0.008,0.005,0.972,-0.045,0.037,0.889,0.023,0.039,0.951,-0.012,0.003,1.055,-0.22,0.421,-0.079,-0.469,0.184,0.147,0.073,0.191,-0.128,-0.25,-0.129,-0.012,-0.45,-1.472,0.97,-0.596,0.872,-0.478,-0.187,-0.352,-0.023,1.0,0.001,-0.002,-0.002,1.0,0.001,0.001,-0.001,1.0,0.001,-0.002,-0.002,1.0,0.003,0.004,-0.002,0.999,0.02,0.026,-0.006,1.0,0.018,-0.012,-0.001,1.0,0.002,0.006,-0.002
441,4.41,325,6.5,1.961,1.1,-0.034,-0.115,-0.184,-0.136,-0.013,-0.001,-0.025,0.099,0.157,-0.01,2.14,-2.804,0.561,1.952,-1.478,-0.001,2.033,2.377,-0.398,0.003,0.003,1.008,-0.004,0.002,1.008,0.004,-0.002,0.957,-0.008,0.0,0.968,-0.045,0.032,0.889,0.021,0.034,0.955,-0.01,0.002,1.051,-0.11,0.391,-0.152,-0.334,0.283,0.37,0.153,0.026,-0.124,-0.233,-0.306,0.031,-0.474,-1.38,0.855,-0.75,1.104,-0.496,-0.135,-0.288,0.084,1.0,0.001,-0.002,-0.002,1.0,0.001,0.002,-0.001,1.0,0.001,-0.002,-0.002,1.0,0.003,0.004,-0.002,0.999,0.02,0.026,-0.006,1.0,0.018,-0.011,-0.001,1.0,0.002,0.005,-0.002
442,4.42,326,6.52,1.967,1.049,-0.028,-0.146,-0.183,-0.133,0.002,0.01,-0.026,0.101,0.087,-0.01,2.099,-2.758,0.554,1.945,-1.451,-0.01,2.026,2.367,-0.389,0.007,0.004,1.003,-0.003,0.006,1.007,0.003,0.002,0.96,-0.011,0.005,0.967,-0.042,0.034,0.884,0.019,0.039,0.957,-0.007,0.003,1.053,-0.209,0.391,0.001,-0.276,0.212,0.317,0.11,-0.016,-0.062,-0.143,-0.331,-0.018,-0.528,-1.291,0.872,-0.638,1.093,-0.572,-0.001,-0.382,-0.062,1.0,0.001,-0.002,-0.002,1.0,0.001,0.002,-0.001,1.0,0.001,-0.002,-0.002,1.0,0.003,0.004,-0.002,0.999,0.019,0.026,-0.006,1.0,0.018,-0.011,-0.002,1.0,0.002,0.005,-0.002
443,4.43,326,6.52,1.965,1.04,-0.027,-0.171,-0.201,-0.13,-0.003,0.003,-0.025,0.142,0.074,-0.012,2.067,-2.696,0.547,1.9,-1.427,-0.019,2.033,2.358,-0.381,-0.001,0.0,1.012,-0.005,0.006,1.004,-0.001,-0.002,0.958,-0.005,0.01,0.97,-0.044,0.034,0.888,0.013,0.031,0.955,-0.007,0.002,1.049,-0.204,0.182,-0.311,-0.584,0.145,0.284,0.056,0.045,-0.236,-0.198,-0.216,0.127,-0.533,-1.064,0.764,-0.61,1.007,-0.47,-0.128,-0.403,0.013,1.0,0.001,-0.002,-0.002,1.0,0.001,0.002,-0.001,1.0,0.001,-0.002,-0.002,1.0,0.003,0.004,-0.002,0.999,0.019,0.025,-0.005,1.0,0.018,-0.011,-0.002,1.0,0.002,0.005,-0.002
444,4.44,327,6.54,1.961,1.031,-0.027,-0.197,-0.211,-0.128,-0.026,-0.04,-0.023,0.121,0.083,-0.013,2.056,-2.649,0.541,1.861,-1.394,-0.026,2.024,2.346,-0.375,0.002,0.001,1.003,-0.005,0.008,1.008,0.004,-0.001,0.963,0.0,0.007,0.969,-0.042,0.037,0.886,0.014,0.033,0.958,-0.005,0.01,1.048,-0.15,0.043,-0.325,-0.77,0.197,0.224,0.105,-0.064,-0.098,-0.189,-0.083,0.154,-0.624,-0.937,0.69,-0.708,0.883,-0.402,-0.194,-0.237,0.048,1.0,0.001,-0.001,-0.002,1.0,0.002,0.002,-0.001,1.0,0.001,-0.002,-0.002,1.0,0.003,0.004,-0.002,0.999,0.02,0.025,-0.005,1.0,0.018,-0.01,-0.002,1.0,0.002,0.005,-0.002
445,4.45,327,6.54,1.991,0.976,-0.025,-0.168,-0.185,-0.126,0.036,-0.057,-0.022,0.104,0.141,-0.015,2.108,-2.679,0.537,1.883,-1.324,-0.033,2.028,2.327,-0.368,0.005,-0.004,1.008,-0.002,0.002,1.004,0.005,0.002,0.958,-0.004,0.006,0.974,-0.047,0.04,0.89,0.012,0.035,0.952,-0.011,0.005,1.05,-0.494,0.163,-0.185,-0.773,0.126,0.174,0.302,-0.036,-0.065,0.018,0.008,0.187,-0.828,-0.713,0.62,-0.887,1.048,-0.251,-0.129,-0.268,0.001,1.0,0.001,-0.001,-0.002,1.0,0.001,0.002,-0.001,1.0,0.001,-0.002,-0.002,1.0,0.003,0.004,-0.002,0.999,0.02,0.025,-0.005,1.0,0.018,-0.01,-0.002,1.0,0.002,0.005,-0.002
