molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z
516,5.16,333,6.66,-3.141,-0.705,-1.144,-2.53,1.673,-0.994,-2.0,-0.555,1.012,-4.773,1.237,-0.038,-1.448,0.039,0.246,-1.838,0.397,1.266,-1.511,-0.57,1.525,-0.011,-0.025,0.985,-0.139,0.014,0.976,-0.037,0.063,1.064,0.085,0.017,0.996,-0.027,0.036,1.075,-0.002,0.09,1.13,-0.004,0.013,0.893,-29.212,-8.699,13.099,22.011,7.715,6.221,19.62,-7.185,10.273,-46.989,-1.656,-16.263,29.261,7.568,-3.784,-22.831,-3.162,10.509,25.463,-11.841,-6.036,1.0,-0.016,-0.001,0.001,1.0,-0.006,0.011,0.002,1.0,0.011,0.006,0.011,1.0,-0.026,-0.01,-0.004,1.0,0.015,0.001,-0.005,1.0,0.016,-0.004,0.011,1.0,0.003,0.001,-0.002
517,5.17,333,6.66,-3.691,-0.688,-1.078,-1.999,1.745,-1.028,-1.966,-0.683,1.016,-5.581,1.256,0.142,-1.485,-0.162,0.236,-1.56,0.417,1.384,-0.934,-0.476,1.703,-0.014,-0.045,0.986,-0.142,0.023,0.964,-0.047,0.082,1.036,0.007,-0.047,0.961,-0.012,0.047,1.051,0.004,0.085,1.159,0.003,0.021,0.895,-31.335,-9.112,15.68,23.765,2.542,9.125,18.303,-8.793,9.188,-48.287,5.068,-20.558,30.771,8.01,-4.269,-31.302,-1.624,12.009,26.64,-9.134,-5.622,1.0,-0.019,-0.001,0.002,1.0,-0.004,0.011,0.003,1.0,0.013,0.005,0.012,0.999,-0.03,-0.009,-0.006,1.0,0.018,0.002,-0.005,1.0,0.014,-0.004,0.012,1.0,0.005,0.0,-0.003
518,5.18,334,6.68,-4.208,-0.721,-1.005,-1.36,1.841,-1.084,-1.898,-0.834,1.03,-6.443,1.238,0.344,-1.523,-0.342,0.211,-1.192,0.452,1.526,-0.271,-0.431,1.917,0.02,-0.04,0.952,-0.133,0.052,0.954,-0.064,0.088,1.015,0.005,-0.056,0.898,-0.047,0.05,1.029,0.038,0.089,1.168,-0.01,0.026,0.897,-30.967,-9.2,17.76,24.784,4.079,9.641,17.041,-10.206,10.568,-52.613,10.182,-21.871,32.394,8.39,-3.731,-39.945,-1.059,14.503,26.577,-7.995,-6.613,1.0,-0.022,-0.002,0.004,1.0,-0.002,0.012,0.004,1.0,0.015,0.004,0.012,0.999,-0.035,-0.008,-0.008,1.0,0.021,0.003,-0.005,1.0,0.01,-0.004,0.013,1.0,0.008,0.0,-0.003
519,5.19,334,6.68,-4.732,-0.689,-0.933,-0.611,1.904,-1.172,-1.798,-0.979,1.064,-7.285,1.287,0.553,-1.583,-0.502,0.161,-0.734,0.476,1.697,0.451,-0.395,2.174,0.004,-0.058,0.899,-0.132,0.079,0.94,-0.069,0.083,0.995,0.012,-0.061,0.964,-0.027,0.038,1.028,0.041,0.106,1.201,-0.029,0.018,0.881,-30.396,-7.553,19.505,26.336,2.625,9.568,16.089,-11.81,12.675,-55.032,5.371,-21.067,33.079,8.753,-2.531,-49.074,0.084,17.464,25.794,-7.223,-8.002,1.0,-0.025,-0.003,0.006,1.0,0.001,0.012,0.005,1.0,0.016,0.004,0.014,0.999,-0.04,-0.007,-0.01,1.0,0.024,0.004,-0.005,1.0,0.006,-0.004,0.015,1.0,0.01,-0.001,-0.004
520,5.2,335,6.7,-5.224,-0.619,-0.829,0.243,1.923,-1.279,-1.684,-1.124,1.119,-8.152,1.318,0.795,-1.618,-0.612,0.083,-0.178,0.483,1.888,1.265,-0.357,2.47,-0.036,-0.058,0.902,-0.129,0.088,0.922,-0.066,0.081,0.979,-0.007,-0.1,1.008,-0.009,0.035,1.014,0.027,0.125,1.161,-0.024,0.019,0.87,-30.25,-9.009,24.461,26.863,0.916,9.785,15.472,-13.631,14.946,-55.034,3.264,-23.686,32.857,9.068,-1.765,-59.003,1.562,19.573,25.599,-4.808,-9.852,1.0,-0.028,-0.004,0.008,1.0,0.003,0.013,0.005,1.0,0.018,0.003,0.015,0.999,-0.045,-0.007,-0.012,1.0,0.027,0.005,-0.006,1.0,0.001,-0.004,0.016,1.0,0.012,-0.001,-0.005
521,5.21,335,6.7,-5.712,-0.532,-0.734,1.201,1.968,-1.395,-1.571,-1.291,1.201,-9.023,1.34,1.029,-1.666,-0.748,-0.018,0.484,0.519,2.087,2.208,-0.344,2.785,-0.037,-0.051,0.99,-0.117,0.076,0.897,-0.062,0.08,0.964,-0.022,-0.106,0.978,-0.045,0.045,1.007,-0.017,0.199,1.084,-0.016,0.031,0.855,-31.293,-9.337,25.938,26.733,1.376,9.833,15.308,-15.312,17.68,-52.705,6.307,-20.88,33.786,9.225,-0.186,-69.653,-1.741,20.492,26.328,-3.73,-10.783,0.999,-0.03,-0.004,0.01,1.0,0.006,0.013,0.006,1.0,0.019,0.002,0.016,0.999,-0.049,-0.006,-0.014,1.0,0.03,0.006,-0.006,1.0,-0.004,-0.004,0.018,1.0,0.015,-0.001,-0.006
522,5.22,336,6.72,-6.132,-0.453,-0.618,2.316,2.086,-1.511,-1.427,-1.459,1.303,-9.897,1.377,1.279,-1.688,-0.909,-0.151,1.281,0.647,2.284,3.309,-0.391,3.107,-0.028,-0.068,0.953,-0.113,0.064,0.887,-0.075,0.062,0.939,0.01,-0.109,0.95,-0.033,0.051,1.004,-0.041,0.252,1.001,-0.019,0.045,0.866,-24.772,-11.257,30.064,28.712,0.483,10.277,14.906,-16.736,20.102,-51.81,7.31,-18.779,33.495,10.138,3.051,-83.52,-10.34,20.519,27.582,-4.979,-10.936,0.999,-0.032,-0.005,0.013,1.0,0.008,0.013,0.007,1.0,0.021,0.0,0.018,0.998,-0.054,-0.005,-0.015,0.999,0.032,0.007,-0.005,1.0,-0.011,-0.005,0.02,1.0,0.018,-0.001,-0.007
523,5.23,336,6.72,-6.464,-0.464,-0.531,3.655,2.222,-1.61,-1.246,-1.602,1.416,-10.808,1.446,1.551,-1.75,-1.054,-0.302,2.279,0.843,2.467,4.594,-0.5,3.428,0.015,-0.054,0.961,-0.113,0.066,0.904,-0.074,0.037,0.927,0.006,-0.12,0.98,-0.03,0.083,0.977,-0.006,0.149,1.122,-0.025,0.048,0.858,-21.052,-15.765,29.942,30.887,-2.889,11.767,14.56,-17.682,22.815,-53.392,1.617,-19.502,31.898,10.208,4.528,-103.93,-15.869,19.669,26.18,-4.541,-11.177,0.999,-0.034,-0.006,0.015,1.0,0.011,0.013,0.008,1.0,0.022,-0.001,0.02,0.998,-0.059,-0.005,-0.017,0.999,0.035,0.008,-0.005,1.0,-0.02,-0.007,0.022,1.0,0.02,-0.001,-0.008
524,5.24,337,6.74,-6.778,-0.464,-0.503,5.141,2.313,-1.667,-1.116,-1.717,1.55,-11.671,1.489,1.756,-1.801,-1.119,-0.402,3.486,1.04,2.623,6.078,-0.602,3.737,0.079,-0.103,0.996,-0.114,0.054,0.901,-0.11,0.02,0.907,-0.042,-0.133,1.02,-0.012,0.071,0.974,0.028,0.041,1.253,-0.035,0.045,0.864,-15.921,-14.707,28.316,25.33,-6.247,13.955,14.185,-17.952,27.118,-53.354,-3.86,-19.511,30.742,8.374,-1.323,-124.809,-13.811,17.603,25.961,-3.966,-11.665,0.999,-0.036,-0.008,0.018,1.0,0.014,0.013,0.009,0.999,0.023,-0.002,0.022,0.998,-0.064,-0.005,-0.019,0.999,0.038,0.008,-0.005,0.999,-0.031,-0.008,0.023,1.0,0.022,-0.001,-0.009
525,5.25,337,6.74,-7.046,-0.383,-0.541,6.695,2.355,-1.742,-1.022,-1.818,1.711,-12.452,1.617,1.88,-1.852,-1.22,-0.413,4.805,1.213,2.803,7.651,-0.642,4.066,0.046,-0.21,1.017,-0.104,0.017,0.882,-0.122,0.013,0.885,-0.061,-0.149,1.011,-0.026,0.042,0.974,0.059,-0.049,1.361,-0.027,0.038,0.866,-10.582,-9.222,25.194,22.27,-7.498,15.109,13.367,-17.682,30.975,-47.224,-9.132,-19.151,33.34,5.7,-9.064,-134.93,-8.533,20.782,24.775,-6.314,-10.761,0.999,-0.037,-0.008,0.02,1.0,0.016,0.013,0.011,0.999,0.025,-0.003,0.025,0.997,-0.068,-0.006,-0.02,0.999,0.041,0.009,-0.006,0.999,-0.042,-0.01,0.025,1.0,0.024,-0.001,-0.01
526,5.26,338,6.76,-7.167,-0.312,-0.616,8.311,2.275,-1.821,-0.937,-1.891,1.853,-13.192,1.796,1.987,-1.939,-1.384,-0.378,6.211,1.313,3.019,9.274,-0.531,4.403,-0.04,-0.204,0.995,-0.071,0.017,0.878,-0.083,0.021,0.842,-0.038,-0.161,0.947,-0.044,0.026,0.94,0.09,-0.072,1.34,-0.022,0.03,0.849,2.995,-12.35,21.949,20.682,-10.362,17.906,12.4,-17.629,31.824,-41.283,-12.779,-19.039,33.888,5.674,-10.903,-142.678,0.066,25.018,23.343,-11.773,-8.423,0.999,-0.037,-0.009,0.022,1.0,0.017,0.012,0.012,0.999,0.026,-0.005,0.028,0.997,-0.072,-0.007,-0.022,0.999,0.043,0.01,-0.007,0.998,-0.054,-0.01,0.027,1.0,0.026,-0.002,-0.011
527,5.27,338,6.76,-7.181,-0.321,-0.671,9.89,2.006,-1.875,-0.865,-1.918,1.957,-13.878,2.027,2.127,-2.055,-1.628,-0.341,7.611,1.274,3.277,10.841,-0.204,4.733,-0.047,-0.189,0.848,-0.038,0.059,0.86,-0.036,0.046,0.81,-0.022,-0.178,0.895,-0.062,0.018,0.899,0.055,-0.055,1.247,-0.016,0.025,0.829,12.883,-19.182,24.634,14.83,-12.015,22.051,10.471,-16.399,32.405,-35.568,-15.605,-19.441,32.766,7.085,-8.588,-142.64,12.932,29.11,20.641,-17.301,-6.35,0.999,-0.036,-0.011,0.024,1.0,0.019,0.011,0.014,0.999,0.027,-0.006,0.03,0.997,-0.075,-0.008,-0.023,0.999,0.046,0.01,-0.008,0.997,-0.067,-0.009,0.029,1.0,0.028,-0.003,-0.011
528,5.28,339,6.78,-7.174,-0.387,-0.702,11.333,1.53,-1.906,-0.835,-1.947,2.019,-14.487,2.289,2.382,-2.121,-1.94,-0.366,8.941,1.039,3.586,12.345,0.368,5.053,0.007,-0.179,0.764,0.001,0.126,0.844,-0.005,0.058,0.767,-0.019,-0.222,0.879,-0.059,0.024,0.833,0.123,-0.124,1.286,-0.001,0.078,0.808,14.448,-23.412,25.419,9.097,-9.456,24.337,7.333,-15.302,30.65,-29.575,-15.829,-22.746,30.198,10.805,-1.18,-132.816,34.479,34.03,17.321,-18.602,-5.38,0.999,-0.035,-0.013,0.027,1.0,0.02,0.01,0.016,0.999,0.027,-0.007,0.033,0.997,-0.078,-0.009,-0.025,0.999,0.048,0.012,-0.008,0.996,-0.078,-0.007,0.032,0.999,0.03,-0.005,-0.012
529,5.29,339,6.78,-7.133,-0.476,-0.681,12.458,0.963,-2.012,-0.84,-2.039,2.057,-14.961,2.538,2.763,-2.175,-2.293,-0.474,10.02,0.679,4.016,13.539,1.086,5.445,0.01,-0.199,0.692,0.039,0.189,0.833,0.01,0.082,0.739,0.006,-0.266,0.875,-0.035,0.05,0.774,0.039,-0.206,1.475,0.037,0.173,0.774,15.437,-26.643,27.841,3.314,-4.013,24.229,3.923,-14.523,28.053,-20.984,-12.149,-26.271,24.9,14.636,7.131,-107.717,45.39,45.018,13.018,-17.675,-5.47,0.999,-0.034,-0.015,0.029,1.0,0.021,0.01,0.018,0.999,0.028,-0.008,0.036,0.996,-0.08,-0.01,-0.028,0.999,0.05,0.013,-0.007,0.996,-0.087,-0.003,0.035,0.999,0.031,-0.007,-0.012
530,5.3,340,6.8,-7.064,-0.586,-0.626,13.451,0.8,-2.088,-0.884,-2.184,2.097,-15.287,2.716,3.184,-2.247,-2.609,-0.605,11.025,0.649,4.354,14.614,1.453,5.822,-0.041,-0.155,0.676,0.057,0.235,0.814,0.005,0.069,0.736,0.036,-0.285,0.85,0.004,0.04,0.752,-0.026,-0.106,1.469,0.075,0.243,0.732,13.98,-28.515,31.474,-4.509,2.78,24.109,0.291,-13.648,28.109,-10.988,-6.864,-30.147,20.238,15.782,7.887,-103.375,9.853,34.891,6.587,-16.134,-6.51,0.999,-0.033,-0.017,0.032,1.0,0.02,0.01,0.02,0.999,0.028,-0.01,0.038,0.996,-0.081,-0.011,-0.03,0.999,0.052,0.014,-0.006,0.995,-0.096,-0.002,0.038,0.999,0.032,-0.008,-0.013
531,5.31,340,6.8,-6.98,-0.7,-0.547,14.628,0.886,-2.102,-0.988,-2.382,2.171,-15.481,2.866,3.62,-2.371,-2.912,-0.73,12.272,0.816,4.583,15.867,1.623,6.146,-0.048,-0.127,0.758,0.058,0.243,0.805,0.003,0.071,0.735,0.042,-0.28,0.805,0.043,0.04,0.729,-0.019,-0.059,1.448,0.114,0.26,0.696,13.796,-29.385,36.931,-11.829,8.563,23.79,-0.843,-13.437,31.216,-0.249,-4.415,-33.405,16.629,15.684,6.651,-128.993,-7.196,24.398,-0.937,-15.717,-7.05,0.999,-0.032,-0.019,0.035,1.0,0.02,0.01,0.022,0.999,0.029,-0.011,0.041,0.996,-0.081,-0.012,-0.033,0.998,0.053,0.015,-0.006,0.993,-0.107,-0.003,0.041,0.999,0.032,-0.01,-0.014
532,5.32,341,6.82,-6.739,-0.856,-0.498,16.117,1.206,-2.094,-1.147,-2.636,2.28,-15.534,2.974,4.065,-2.533,-3.211,-0.825,13.882,1.192,4.72,17.43,1.613,6.436,0.002,0.007,0.991,0.057,0.212,0.805,0.021,0.075,0.739,0.064,-0.287,0.799,0.067,0.066,0.716,-0.088,-0.04,1.18,0.117,0.279,0.68,22.876,-33.551,36.283,-18.478,13.577,22.81,-2.275,-12.352,33.612,10.625,0.097,-37.0,12.58,14.651,4.647,-166.539,-25.624,16.258,-7.555,-16.813,-5.987,0.999,-0.03,-0.022,0.039,0.999,0.018,0.011,0.024,0.999,0.029,-0.012,0.043,0.996,-0.081,-0.012,-0.036,0.998,0.054,0.016,-0.005,0.992,-0.121,-0.005,0.042,0.999,0.032,-0.011,-0.014
533,5.33,341,6.82,-6.234,-0.899,-0.514,17.675,1.694,-2.076,-1.336,-2.924,2.397,-15.457,2.998,4.521,-2.705,-3.46,-0.861,15.602,1.714,4.782,19.078,1.436,6.717,0.134,0.067,1.198,0.054,0.179,0.809,0.081,0.109,0.785,0.136,-0.323,0.799,0.08,0.089,0.722,-0.093,-0.021,0.968,0.097,0.294,0.678,46.639,-19.011,29.993,-24.101,16.503,22.224,-4.031,-10.879,33.75,19.247,9.06,-45.244,8.745,11.917,-1.659,-178.785,-39.079,10.215,-11.818,-14.931,-6.029,0.999,-0.025,-0.024,0.041,0.999,0.017,0.013,0.026,0.998,0.029,-0.013,0.046,0.996,-0.079,-0.012,-0.04,0.998,0.055,0.017,-0.005,0.99,-0.136,-0.009,0.043,0.999,0.031,-0.013,-0.015
534,5.34,342,6.84,-5.574,-0.798,-0.599,19.152,2.187,-2.058,-1.546,-3.184,2.497,-15.236,2.977,4.912,-2.864,-3.62,-0.851,17.273,2.248,4.819,20.659,1.182,7.024,0.192,0.015,1.038,0.038,0.16,0.855,0.112,0.14,0.875,0.142,-0.306,0.834,0.099,0.094,0.732,0.038,-0.071,0.936,0.113,0.295,0.691,62.323,-0.63,21.739,-27.617,15.546,22.332,-5.267,-8.853,32.207,28.793,13.986,-46.544,4.832,9.262,-8.53,-174.217,-38.74,9.73,-14.45,-8.461,-7.994,0.999,-0.02,-0.024,0.043,0.999,0.014,0.014,0.028,0.998,0.028,-0.014,0.049,0.996,-0.077,-0.011,-0.044,0.998,0.056,0.017,-0.006,0.987,-0.151,-0.013,0.045,0.999,0.03,-0.013,-0.015
535,5.35,342,6.84,-4.834,-0.592,-0.783,20.739,2.516,-2.064,-1.765,-3.406,2.6,-14.885,2.906,5.204,-3.024,-3.668,-0.762,19.075,2.663,4.891,22.327,1.008,7.361,0.064,0.144,0.865,0.044,0.15,0.889,0.13,0.154,0.945,0.119,-0.276,0.959,0.109,0.125,0.746,0.085,-0.063,1.001,0.122,0.279,0.712,67.756,10.23,11.464,-28.657,14.307,21.144,-5.451,-6.396,31.354,36.951,18.063,-48.747,0.312,4.258,-19.206,-186.062,-25.108,15.205,-18.542,-1.909,-10.114,0.999,-0.014,-0.022,0.044,0.999,0.012,0.015,0.03,0.998,0.028,-0.015,0.052,0.996,-0.074,-0.01,-0.049,0.998,0.056,0.018,-0.008,0.985,-0.166,-0.016,0.046,0.999,0.029,-0.014,-0.016
536,5.36,343,6.86,-4.165,-0.375,-1.022,22.434,2.779,-2.078,-1.965,-3.586,2.706,-14.36,2.782,5.413,-3.216,-3.643,-0.571,20.973,3.031,4.951,24.031,0.862,7.687,0.011,0.169,0.962,-0.013,0.154,0.928,0.112,0.159,0.992,0.075,-0.263,0.94,0.117,0.142,0.791,0.051,-0.179,1.01,0.116,0.265,0.734,60.556,14.714,4.9,-27.322,12.449,19.219,-5.704,-3.138,29.698,50.956,21.663,-52.487,-2.726,-0.736,-29.514,-195.167,-19.787,15.676,-24.397,0.488,-9.985,0.999,-0.008,-0.021,0.045,0.999,0.01,0.016,0.032,0.998,0.028,-0.016,0.054,0.996,-0.07,-0.009,-0.053,0.998,0.055,0.017,-0.01,0.982,-0.183,-0.018,0.047,0.999,0.027,-0.014,-0.017
537,5.37,343,6.86,-3.544,-0.173,-1.255,24.123,2.912,-2.143,-2.125,-3.696,2.78,-13.752,2.65,5.412,-3.405,-3.585,-0.268,22.843,3.336,5.052,25.668,0.812,8.019,0.007,-0.017,1.046,-0.026,0.137,0.967,0.139,0.16,1.04,0.044,-0.183,0.923,0.12,0.194,0.859,0.011,-0.081,0.849,0.09,0.238,0.757,57.447,13.719,0.503,-24.66,7.729,16.841,-6.722,-0.153,24.336,55.456,20.16,-42.101,-6.888,-5.986,-39.122,-191.861,-14.258,20.536,-27.677,-1.441,-8.257,0.999,-0.003,-0.019,0.045,0.999,0.008,0.016,0.034,0.998,0.027,-0.016,0.057,0.996,-0.065,-0.008,-0.057,0.998,0.055,0.017,-0.014,0.979,-0.199,-0.02,0.049,0.999,0.025,-0.014,-0.018
538,5.38,344,6.88,-2.933,-0.026,-1.451,25.77,2.987,-2.222,-2.233,-3.739,2.807,-13.07,2.527,5.183,-3.578,-3.505,0.133,24.648,3.623,5.131,27.24,0.808,8.319,0.022,-0.026,1.001,-0.001,0.113,0.994,0.14,0.157,1.101,-0.002,-0.104,1.061,0.134,0.195,0.943,-0.035,-0.119,0.903,0.076,0.22,0.808,56.448,12.68,-3.367,-21.804,4.415,13.436,-9.226,2.424,16.478,55.985,12.749,-29.535,-7.815,-11.343,-47.765,-185.111,-13.191,18.62,-27.208,-4.932,-7.234,0.999,0.002,-0.018,0.045,0.999,0.007,0.017,0.035,0.998,0.027,-0.016,0.058,0.996,-0.06,-0.007,-0.06,0.998,0.054,0.016,-0.018,0.975,-0.214,-0.021,0.05,0.999,0.023,-0.014,-0.019
539,5.39,344,6.88,-2.305,0.05,-1.601,27.493,3.0,-2.321,-2.272,-3.754,2.782,-12.354,2.419,4.84,-3.732,-3.421,0.596,26.494,3.876,5.2,28.867,0.879,8.601,0.042,0.046,0.986,0.004,0.082,1.031,0.134,0.137,1.122,0.004,-0.122,1.072,0.116,0.237,0.969,0.004,-0.169,0.962,0.066,0.212,0.867,49.257,10.043,-6.48,-17.588,3.268,10.084,-12.121,3.516,8.231,61.747,7.203,-24.583,-8.051,-15.345,-53.504,-188.908,-8.771,18.955,-24.96,-8.209,-6.955,0.999,0.006,-0.017,0.044,0.999,0.005,0.017,0.036,0.998,0.026,-0.016,0.059,0.997,-0.054,-0.007,-0.062,0.998,0.054,0.014,-0.022,0.971,-0.23,-0.022,0.052,0.999,0.021,-0.015,-0.019
540,5.4,345,6.9,-1.762,0.046,-1.727,29.316,2.968,-2.407,-2.244,-3.756,2.711,-11.582,2.378,4.355,-3.835,-3.331,1.068,28.402,4.093,5.239,30.563,1.009,8.849,0.06,0.022,0.98,0.009,0.047,1.058,0.135,0.136,1.166,0.052,-0.093,0.994,0.065,0.231,0.969,-0.051,-0.24,0.881,0.062,0.209,0.899,40.544,5.33,-10.682,-12.271,3.437,7.958,-14.534,4.083,1.736,64.45,3.302,-11.44,-11.875,-18.923,-54.634,-194.428,-5.363,16.72,-23.505,-10.731,-7.319,0.999,0.01,-0.016,0.044,0.999,0.004,0.017,0.036,0.998,0.025,-0.016,0.059,0.997,-0.048,-0.007,-0.063,0.998,0.053,0.013,-0.027,0.967,-0.246,-0.023,0.053,0.999,0.019,-0.016,-0.02
541,5.41,345,6.9,-1.271,0.033,-1.808,31.201,2.918,-2.488,-2.158,-3.773,2.621,-10.802,2.322,3.858,-3.895,-3.269,1.447,30.339,4.279,5.259,32.29,1.181,9.085,0.055,0.09,1.025,0.03,0.015,1.098,0.164,0.139,1.242,0.122,-0.033,0.949,0.011,0.224,0.992,-0.016,-0.215,0.941,0.083,0.211,0.901,31.178,2.287,-10.233,-6.566,5.62,5.887,-16.462,4.358,-2.293,61.928,2.915,-2.427,-15.675,-18.624,-47.021,-197.195,-1.193,15.998,-22.694,-11.65,-8.956,0.999,0.013,-0.016,0.043,0.999,0.004,0.017,0.037,0.998,0.024,-0.016,0.059,0.997,-0.043,-0.007,-0.063,0.998,0.052,0.011,-0.031,0.963,-0.263,-0.024,0.054,0.999,0.017,-0.017,-0.021
542,5.42,346,6.92,-0.892,-0.011,-1.916,33.146,2.838,-2.516,-1.987,-3.803,2.582,-9.99,2.308,3.456,-3.908,-3.27,1.676,32.272,4.396,5.238,33.995,1.411,9.268,0.11,0.148,1.047,0.05,0.0,1.136,0.168,0.131,1.266,0.106,0.005,0.946,-0.01,0.258,0.992,0.027,-0.289,0.919,0.122,0.193,0.897,19.442,-0.358,-8.957,1.427,7.162,4.623,-17.389,4.578,1.654,59.767,-1.68,2.214,-21.325,-15.341,-33.638,-195.971,6.058,12.625,-23.179,-12.903,-10.541,0.999,0.015,-0.016,0.042,0.999,0.004,0.017,0.037,0.998,0.022,-0.016,0.059,0.997,-0.038,-0.008,-0.063,0.998,0.05,0.01,-0.034,0.958,-0.279,-0.024,0.055,0.999,0.016,-0.018,-0.022
543,5.43,346,6.92,-0.624,-0.079,-2.033,35.071,2.753,-2.512,-1.734,-3.852,2.566,-9.168,2.269,3.146,-3.888,-3.355,1.778,34.11,4.47,5.188,35.584,1.686,9.408,0.122,0.153,0.953,0.041,-0.008,1.149,0.177,0.105,1.204,0.069,0.03,1.016,-0.005,0.261,1.064,-0.02,-0.366,1.043,0.142,0.169,0.919,8.083,-3.87,-9.003,9.676,8.053,3.307,-17.431,3.788,2.536,55.673,1.153,5.87,-25.966,-10.819,-21.496,-186.193,8.905,9.018,-24.221,-16.222,-11.067,0.999,0.016,-0.017,0.041,0.999,0.005,0.018,0.038,0.998,0.021,-0.016,0.059,0.998,-0.032,-0.008,-0.062,0.998,0.048,0.009,-0.036,0.954,-0.294,-0.024,0.055,0.999,0.014,-0.02,-0.023
544,5.44,347,6.94,-0.46,-0.102,-2.105,37.071,2.638,-2.436,-1.429,-3.907,2.516,-8.343,2.195,2.848,-3.836,-3.511,1.855,35.993,4.487,5.088,37.227,2.034,9.464,0.085,0.123,0.94,0.02,0.007,1.123,0.165,0.07,1.085,0.045,0.026,0.988,0.033,0.217,1.142,-0.006,-0.387,1.02,0.152,0.123,0.941,-3.91,-1.178,-8.012,13.221,7.431,3.063,-18.102,2.749,-0.942,54.442,4.873,8.77,-26.843,-7.652,-17.871,-190.093,14.844,4.617,-21.706,-20.838,-10.018,0.999,0.016,-0.017,0.04,0.999,0.006,0.018,0.038,0.998,0.019,-0.016,0.059,0.998,-0.027,-0.008,-0.061,0.998,0.046,0.009,-0.038,0.949,-0.31,-0.023,0.054,0.999,0.012,-0.022,-0.024
545,5.45,347,6.94,-0.378,-0.108,-2.115,39.151,2.571,-2.325,-1.117,-3.967,2.422,-7.579,2.128,2.582,-3.734,-3.738,1.884,37.972,4.52,4.926,39.015,2.369,9.48,0.033,0.019,0.952,0.03,0.041,1.04,0.13,0.034,0.982,0.03,0.084,1.013,0.012,0.268,1.058,-0.035,-0.517,1.1,0.168,0.081,0.975,-7.997,-1.684,-6.836,10.092,7.59,2.423,-19.561,2.716,-5.818,48.318,7.044,11.525,-27.283,-3.534,-12.832,-199.704,13.5,-0.991,-15.783,-22.454,-10.018,0.999,0.015,-0.017,0.04,0.999,0.007,0.019,0.038,0.998,0.018,-0.016,0.058,0.998,-0.023,-0.008,-0.06,0.998,0.044,0.009,-0.039,0.943,-0.326,-0.023,0.053,0.999,0.011,-0.024,-0.025
