molab_frame,molab_time,video_frame,video_time,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
518,5.18,365,7.3,0.429,-0.026,0.526,0.386,0.023,0.026,0.122,-0.116,0.123,0.146,0.407,0.1,0.141,-0.074,-0.243,0.583,-0.304,-0.724,0.235,0.181,0.067,0.001,-0.013,1.077,0.004,-0.022,1.033,-0.008,-0.01,1.026,0.015,-0.025,0.917,-0.01,-0.003,0.937,-0.018,0.003,0.965,-0.025,-0.037,0.964,-5.717,-2.422,-8.018,-6.805,0.721,-1.095,1.093,0.225,2.132,0.913,3.695,-3.898,-2.78,-0.565,0.086,-1.333,-4.023,1.867,4.584,-1.284,2.253,1.0,-0.006,-0.004,-0.005,1.0,-0.003,0.0,0.0,1.0,-0.002,0.0,0.002,1.0,-0.002,-0.004,-0.001,1.0,-0.001,0.0,0.0,1.0,-0.001,-0.001,0.001,1.0,-0.001,0.001,0.001
519,5.19,365,7.3,0.46,-0.005,0.555,0.483,-0.006,0.008,0.156,-0.09,0.12,0.221,0.395,0.125,0.134,-0.112,-0.272,0.647,-0.217,-0.817,0.355,0.15,0.112,0.001,-0.014,1.06,-0.002,-0.009,1.044,-0.006,-0.011,1.033,0.01,-0.023,0.917,0.006,0.008,0.976,0.003,0.004,0.968,-0.02,-0.035,0.966,-4.346,-1.439,-7.291,-7.353,0.452,-1.851,1.533,0.16,2.312,1.193,4.595,-4.34,-4.784,0.184,-0.632,-2.258,-6.095,2.05,5.315,-1.781,2.637,1.0,-0.006,-0.003,-0.006,1.0,-0.004,0.0,0.0,1.0,-0.002,0.001,0.002,1.0,-0.002,-0.003,-0.001,1.0,-0.001,0.0,0.0,1.0,-0.001,-0.002,0.001,1.0,-0.001,0.001,0.001
520,5.2,366,7.32,0.503,0.06,0.578,0.57,-0.04,-0.015,0.149,-0.085,0.13,0.285,0.376,0.141,0.066,-0.057,-0.309,0.713,-0.142,-0.899,0.465,0.086,0.158,0.008,-0.016,1.055,-0.003,-0.01,1.046,0.0,-0.005,1.017,0.001,-0.027,0.9,-0.006,-0.003,0.939,0.006,0.003,0.968,0.002,-0.04,0.966,-3.271,-0.47,-6.282,-7.047,0.382,-2.367,1.787,0.707,3.208,0.997,4.573,-4.02,-3.64,-0.44,-0.511,-3.183,-6.949,1.949,5.683,-2.596,2.276,1.0,-0.007,-0.003,-0.006,1.0,-0.005,0.0,0.0,1.0,-0.002,0.0,0.002,1.0,-0.002,-0.003,-0.001,1.0,-0.002,0.0,0.0,1.0,-0.001,-0.002,0.001,1.0,-0.001,0.001,0.001
521,5.21,366,7.32,0.481,0.143,0.607,0.64,-0.074,-0.042,0.186,-0.036,0.15,0.333,0.356,0.146,0.063,-0.055,-0.348,0.687,-0.074,-0.969,0.558,0.003,0.199,0.01,-0.013,1.039,-0.007,-0.008,1.033,0.0,-0.008,1.015,-0.006,-0.02,0.895,0.0,0.002,0.953,0.008,0.0,0.961,0.02,-0.036,0.96,-2.038,-0.118,-5.944,-8.327,0.178,-2.744,1.924,0.955,3.375,0.449,3.217,-3.204,-4.992,-0.36,-0.496,-3.814,-6.543,1.023,5.191,-3.127,1.365,1.0,-0.007,-0.004,-0.007,1.0,-0.006,0.001,0.0,1.0,-0.002,0.0,0.003,1.0,-0.003,-0.002,-0.002,1.0,-0.002,0.0,0.0,1.0,-0.001,-0.003,0.002,1.0,-0.001,0.001,0.001
522,5.22,367,7.34,0.506,0.198,0.645,0.738,-0.098,-0.072,0.18,-0.005,0.176,0.412,0.328,0.143,-0.057,-0.008,-0.391,0.682,-0.033,-1.044,0.688,-0.071,0.237,0.01,-0.033,1.031,-0.016,-0.019,1.029,0.01,0.002,1.015,-0.008,-0.013,0.868,-0.004,-0.01,0.958,-0.013,-0.011,0.959,0.025,-0.013,0.951,-1.015,0.205,-6.448,-8.265,-0.648,-2.991,2.054,1.049,3.464,0.035,2.385,-2.678,-5.326,0.922,-0.801,-3.578,-7.451,1.095,4.486,-1.823,0.824,1.0,-0.007,-0.004,-0.008,1.0,-0.006,0.001,-0.001,1.0,-0.002,0.0,0.003,1.0,-0.003,-0.002,-0.002,1.0,-0.003,0.0,0.0,1.0,-0.001,-0.004,0.002,1.0,0.0,0.0,0.001
523,5.23,367,7.34,0.541,0.246,0.685,0.821,-0.125,-0.102,0.221,-0.003,0.203,0.496,0.3,0.136,-0.105,-0.012,-0.431,0.662,0.068,-1.109,0.831,-0.121,0.276,0.007,-0.031,1.022,-0.017,-0.014,1.026,0.013,-0.007,1.008,-0.005,-0.005,0.876,0.01,0.002,0.949,0.022,-0.019,0.951,0.023,0.01,0.954,0.089,0.406,-6.306,-8.143,-0.759,-3.07,2.735,1.214,3.552,0.227,2.01,-2.342,-4.719,0.387,-0.485,-2.932,-7.129,0.149,4.589,0.769,0.876,1.0,-0.008,-0.004,-0.008,1.0,-0.007,0.001,-0.001,1.0,-0.002,0.0,0.003,1.0,-0.003,-0.002,-0.002,1.0,-0.003,0.0,0.0,1.0,-0.002,-0.004,0.002,1.0,0.0,0.0,0.002
524,5.24,368,7.36,0.603,0.284,0.733,0.889,-0.146,-0.128,0.269,-0.018,0.226,0.589,0.269,0.132,-0.206,-0.004,-0.468,0.651,0.13,-1.183,0.974,-0.149,0.316,0.006,-0.019,1.015,-0.014,-0.01,1.032,0.015,-0.004,1.006,-0.001,-0.001,0.875,0.01,-0.012,0.941,0.003,-0.01,0.95,0.015,0.019,0.958,-0.545,0.043,-6.992,-7.96,-1.155,-2.648,2.798,1.039,3.603,0.114,2.681,-2.261,-5.459,1.19,-0.147,-2.294,-6.972,0.453,4.793,1.282,1.316,1.0,-0.008,-0.004,-0.009,1.0,-0.008,0.001,-0.001,1.0,-0.002,0.0,0.004,1.0,-0.003,-0.001,-0.002,1.0,-0.003,0.0,0.0,1.0,-0.002,-0.005,0.002,1.0,0.001,0.0,0.002
525,5.25,368,7.36,0.596,0.343,0.786,0.934,-0.141,-0.15,0.295,-0.022,0.236,0.66,0.202,0.131,-0.331,0.006,-0.495,0.58,0.221,-1.256,1.096,-0.159,0.358,0.007,-0.015,1.021,-0.007,-0.001,1.035,0.01,0.005,0.998,-0.005,0.002,0.878,0.009,-0.011,0.952,0.016,-0.012,0.955,0.01,0.023,0.951,-0.134,-0.4,-7.414,-7.778,-1.444,-2.284,2.925,0.62,2.894,0.131,3.777,-2.222,-5.83,1.964,0.193,-1.55,-6.452,-0.08,4.642,-0.137,1.905,1.0,-0.008,-0.004,-0.009,1.0,-0.008,0.001,-0.001,1.0,-0.001,0.0,0.004,1.0,-0.002,-0.001,-0.002,1.0,-0.004,0.0,0.0,1.0,-0.003,-0.006,0.002,1.0,0.001,0.0,0.002
526,5.26,369,7.38,0.646,0.411,0.837,0.983,-0.124,-0.167,0.332,-0.009,0.26,0.727,0.107,0.14,-0.449,0.014,-0.54,0.592,0.332,-1.335,1.225,-0.164,0.397,0.003,-0.023,1.024,-0.001,-0.006,1.027,0.013,0.01,0.99,-0.017,0.005,0.881,0.006,-0.015,0.955,0.032,-0.018,0.965,0.005,0.026,0.946,-0.323,-0.911,-7.521,-8.327,-1.18,-1.666,1.841,1.502,4.683,0.083,4.819,-2.506,-4.71,1.653,0.22,-0.52,-7.275,0.383,4.572,-1.618,2.241,1.0,-0.008,-0.004,-0.01,1.0,-0.009,0.001,-0.001,1.0,-0.001,0.0,0.004,1.0,-0.002,0.0,-0.003,1.0,-0.005,0.0,0.0,1.0,-0.003,-0.006,0.002,1.0,0.002,0.0,0.002
527,5.27,369,7.38,0.668,0.472,0.89,1.051,-0.089,-0.173,0.373,0.059,0.312,0.8,-0.008,0.158,-0.547,0.014,-0.612,0.616,0.447,-1.415,1.371,-0.15,0.424,0.0,-0.02,1.029,0.009,-0.003,1.025,-0.004,0.007,0.986,-0.031,0.004,0.886,-0.004,-0.015,0.95,0.024,-0.006,0.949,0.001,0.026,0.939,-0.085,-1.096,-7.649,-9.487,-1.449,-0.622,0.695,2.762,7.253,-0.343,4.618,-2.409,-3.521,2.147,0.067,0.581,-6.212,0.424,4.28,-2.306,2.138,1.0,-0.008,-0.003,-0.011,1.0,-0.009,0.001,-0.002,1.0,0.0,0.0,0.005,1.0,-0.002,0.001,-0.003,1.0,-0.005,0.0,0.0,1.0,-0.003,-0.007,0.002,1.0,0.003,-0.001,0.002
528,5.28,370,7.4,0.693,0.524,0.938,1.12,-0.052,-0.165,0.419,0.142,0.375,0.876,-0.115,0.191,-0.63,-0.001,-0.695,0.61,0.509,-1.489,1.511,-0.139,0.432,-0.007,-0.024,1.035,0.019,0.01,1.049,-0.005,0.005,0.98,-0.046,0.01,0.886,-0.003,-0.017,0.945,0.011,-0.014,0.964,0.003,0.026,0.932,-0.32,-1.359,-7.33,-9.732,-1.787,0.807,-0.042,3.303,7.97,-0.381,3.695,-2.53,-2.537,2.698,-0.277,0.636,-5.605,0.095,3.747,-2.381,1.662,1.0,-0.008,-0.003,-0.011,1.0,-0.01,0.0,-0.001,1.0,0.0,0.0,0.006,1.0,-0.002,0.001,-0.003,1.0,-0.006,0.0,0.0,1.0,-0.003,-0.008,0.002,1.0,0.003,-0.001,0.002
529,5.29,370,7.4,0.686,0.56,0.979,1.17,-0.023,-0.158,0.459,0.226,0.441,0.933,-0.197,0.224,-0.688,0.011,-0.78,0.582,0.575,-1.557,1.628,-0.144,0.436,-0.01,-0.008,1.045,0.018,0.003,1.06,-0.007,0.01,0.973,-0.038,0.012,0.888,-0.011,-0.016,0.942,0.012,-0.018,0.965,0.01,0.03,0.934,-0.233,-1.217,-6.531,-7.66,-0.749,0.805,-0.295,3.326,7.853,-0.668,2.158,-2.474,-1.489,3.167,-0.636,1.68,-5.643,0.233,3.37,-2.218,1.208,1.0,-0.008,-0.003,-0.012,1.0,-0.01,0.0,-0.001,1.0,0.0,0.001,0.006,1.0,-0.002,0.002,-0.003,1.0,-0.006,0.001,-0.001,1.0,-0.003,-0.008,0.002,1.0,0.004,-0.001,0.002
530,5.3,371,7.42,0.686,0.579,1.013,1.222,0.001,-0.15,0.492,0.311,0.508,0.996,-0.261,0.255,-0.748,0.0,-0.86,0.598,0.686,-1.618,1.739,-0.149,0.435,-0.012,-0.012,1.041,0.014,0.008,1.035,-0.004,0.003,0.981,-0.036,0.016,0.889,-0.009,-0.026,0.939,0.024,-0.006,0.961,0.014,0.032,0.928,0.036,-1.268,-5.723,-8.33,-0.886,0.808,-0.269,3.543,7.331,-0.786,1.01,-2.369,-0.487,2.765,-0.608,2.343,-5.725,0.34,2.75,-1.408,0.696,1.0,-0.008,-0.003,-0.012,1.0,-0.011,0.0,-0.001,1.0,0.0,0.001,0.007,1.0,-0.002,0.002,-0.004,1.0,-0.006,0.001,-0.001,1.0,-0.003,-0.009,0.002,1.0,0.004,-0.001,0.002
531,5.31,371,7.42,0.675,0.591,1.043,1.292,0.025,-0.139,0.546,0.401,0.573,1.078,-0.309,0.289,-0.779,-0.048,-0.932,0.602,0.726,-1.674,1.861,-0.147,0.425,-0.01,0.001,1.045,0.01,0.006,1.028,-0.006,0.001,0.981,-0.036,0.023,0.898,-0.001,-0.024,0.933,0.004,-0.004,0.97,0.02,0.039,0.933,-0.189,-0.915,-5.203,-10.221,-1.205,1.116,-0.56,3.341,6.712,-0.983,-0.159,-2.197,0.233,2.245,-0.389,2.141,-6.189,0.366,2.199,-0.569,0.227,1.0,-0.008,-0.003,-0.013,1.0,-0.011,0.0,-0.001,1.0,0.0,0.002,0.007,1.0,-0.002,0.002,-0.004,1.0,-0.007,0.001,-0.001,1.0,-0.003,-0.009,0.002,1.0,0.005,-0.002,0.002
532,5.32,372,7.44,0.659,0.6,1.074,1.36,0.052,-0.121,0.563,0.463,0.636,1.159,-0.354,0.324,-0.837,-0.07,-0.999,0.57,0.818,-1.73,1.973,-0.134,0.403,-0.004,0.0,1.044,0.006,0.006,1.041,-0.007,0.009,0.979,-0.033,0.02,0.891,-0.004,-0.018,0.944,0.02,-0.012,0.975,0.017,0.038,0.936,0.007,-0.997,-4.776,-10.16,-2.138,1.826,-0.491,3.483,5.955,-0.819,-0.926,-1.684,0.173,1.747,-0.612,2.55,-6.984,0.775,1.33,0.086,-0.386,1.0,-0.007,-0.003,-0.013,1.0,-0.012,0.0,-0.001,1.0,0.0,0.002,0.008,1.0,-0.002,0.003,-0.004,1.0,-0.007,0.002,-0.001,1.0,-0.003,-0.01,0.002,1.0,0.005,-0.002,0.002
533,5.33,372,7.44,0.651,0.602,1.11,1.419,0.069,-0.101,0.609,0.533,0.69,1.233,-0.382,0.358,-0.859,-0.127,-1.056,0.602,0.92,-1.789,2.073,-0.12,0.378,-0.01,-0.002,1.045,-0.006,0.011,1.059,-0.011,0.002,0.995,-0.027,0.018,0.894,-0.002,-0.018,0.939,0.034,0.005,0.964,0.01,0.043,0.937,-0.128,-1.524,-5.077,-9.246,-2.352,1.943,-0.938,3.383,4.865,-0.915,-1.284,-1.465,0.971,1.527,-0.717,2.975,-6.638,0.806,0.805,0.455,-0.497,1.0,-0.007,-0.003,-0.014,1.0,-0.012,-0.001,-0.001,1.0,0.0,0.003,0.008,1.0,-0.002,0.003,-0.004,1.0,-0.007,0.002,-0.001,1.0,-0.002,-0.011,0.002,1.0,0.006,-0.002,0.002
534,5.34,373,7.46,0.653,0.607,1.15,1.465,0.081,-0.082,0.618,0.554,0.73,1.295,-0.41,0.392,-0.857,-0.106,-1.102,0.639,0.972,-1.843,2.155,-0.108,0.353,-0.01,-0.01,1.048,-0.007,0.02,1.065,-0.004,0.011,0.996,-0.02,0.009,0.892,-0.011,-0.008,0.938,0.016,0.007,0.964,0.008,0.044,0.946,0.347,-2.055,-5.398,-7.965,-1.777,1.982,-0.608,2.968,3.56,-0.526,-1.063,-1.375,1.066,1.437,-1.042,1.65,-5.393,0.022,0.232,0.618,-0.397,1.0,-0.007,-0.002,-0.014,1.0,-0.013,-0.001,-0.001,1.0,0.001,0.003,0.009,1.0,-0.001,0.003,-0.004,1.0,-0.007,0.002,-0.001,1.0,-0.002,-0.011,0.002,1.0,0.006,-0.002,0.002
535,5.35,373,7.46,0.653,0.628,1.193,1.521,0.088,-0.052,0.626,0.579,0.751,1.375,-0.434,0.432,-0.856,-0.1,-1.134,0.642,0.995,-1.899,2.247,-0.096,0.325,-0.009,-0.001,1.034,-0.011,0.039,1.063,-0.009,0.018,1.01,-0.019,0.008,0.894,-0.01,-0.008,0.952,0.007,0.002,0.972,0.005,0.041,0.949,-0.141,-2.605,-5.279,-9.003,-1.393,2.951,-0.644,2.557,2.282,0.231,-0.853,-0.954,0.605,0.977,-0.958,1.19,-5.819,0.29,0.07,0.74,0.109,1.0,-0.007,-0.003,-0.015,1.0,-0.013,-0.001,0.0,1.0,0.001,0.003,0.009,1.0,-0.001,0.003,-0.004,1.0,-0.007,0.002,-0.001,1.0,-0.002,-0.011,0.002,1.0,0.006,-0.002,0.002
536,5.36,374,7.48,0.679,0.651,1.238,1.608,0.097,-0.013,0.633,0.587,0.756,1.474,-0.469,0.474,-0.855,-0.093,-1.156,0.66,1.039,-1.961,2.373,-0.078,0.291,-0.017,-0.024,1.033,0.002,0.04,1.07,-0.006,0.019,1.008,-0.019,0.0,0.888,-0.006,-0.009,0.949,-0.004,-0.015,0.971,0.0,0.032,0.947,-0.128,-2.934,-4.808,-12.115,-0.928,3.942,-0.186,1.985,1.083,0.547,-0.792,-0.325,0.291,0.81,-1.119,1.606,-7.364,1.397,0.532,0.473,0.587,1.0,-0.007,-0.003,-0.015,1.0,-0.014,-0.001,0.0,1.0,0.001,0.004,0.009,1.0,-0.001,0.003,-0.004,1.0,-0.006,0.003,-0.001,1.0,-0.002,-0.012,0.002,1.0,0.007,-0.002,0.002
537,5.37,374,7.48,0.685,0.678,1.288,1.724,0.107,0.035,0.646,0.597,0.754,1.607,-0.499,0.523,-0.844,-0.147,-1.181,0.686,1.129,-2.03,2.517,-0.042,0.254,-0.001,-0.011,1.022,0.008,0.043,1.08,-0.019,0.021,0.995,-0.021,0.003,0.883,0.002,-0.005,0.965,0.048,-0.004,0.932,-0.008,0.02,0.946,-0.505,-3.379,-5.069,-15.043,-0.686,4.777,-1.299,1.923,0.931,0.52,-0.998,-0.031,0.314,0.936,-1.457,3.403,-6.029,1.817,0.915,0.016,1.143,1.0,-0.007,-0.003,-0.015,1.0,-0.015,-0.001,0.0,1.0,0.001,0.004,0.009,1.0,-0.001,0.003,-0.004,1.0,-0.006,0.002,-0.001,1.0,-0.001,-0.012,0.002,1.0,0.007,-0.001,0.003
538,5.38,375,7.5,0.732,0.707,1.339,1.873,0.119,0.086,0.674,0.621,0.767,1.773,-0.525,0.569,-0.845,-0.211,-1.229,0.745,1.211,-2.087,2.688,-0.002,0.217,-0.001,-0.023,1.029,0.012,0.039,1.092,-0.018,0.015,0.996,-0.028,0.009,0.88,0.008,-0.021,0.969,0.032,-0.002,0.96,-0.014,0.02,0.952,-0.249,-3.654,-4.629,-18.275,-0.758,5.157,-3.229,3.141,2.804,0.135,-1.641,0.48,1.347,1.586,-1.882,2.309,-6.529,1.155,0.921,-0.244,1.561,1.0,-0.007,-0.003,-0.016,1.0,-0.016,-0.001,0.001,1.0,0.001,0.004,0.009,1.0,-0.001,0.004,-0.004,1.0,-0.006,0.002,-0.001,1.0,-0.001,-0.013,0.002,1.0,0.007,-0.001,0.003
539,5.39,375,7.5,0.765,0.723,1.398,2.055,0.129,0.137,0.739,0.672,0.802,1.967,-0.536,0.611,-0.797,-0.283,-1.308,0.786,1.221,-2.138,2.893,0.029,0.182,-0.001,-0.02,1.016,0.02,0.05,1.09,-0.023,0.003,0.982,-0.026,0.011,0.878,0.003,-0.02,0.957,0.005,-0.015,0.951,-0.01,0.024,0.941,-0.015,-4.023,-4.877,-21.568,-0.269,5.166,-4.216,4.055,5.089,-0.659,-2.534,0.978,3.369,2.616,-2.67,3.657,-5.359,0.195,0.13,-0.252,1.691,1.0,-0.007,-0.003,-0.016,1.0,-0.018,-0.001,0.001,1.0,0.001,0.005,0.01,1.0,-0.001,0.004,-0.004,1.0,-0.006,0.002,-0.002,1.0,-0.001,-0.014,0.002,1.0,0.007,-0.001,0.003
540,5.4,376,7.52,0.785,0.724,1.455,2.28,0.137,0.186,0.795,0.727,0.853,2.201,-0.534,0.652,-0.738,-0.335,-1.401,0.815,1.251,-2.197,3.128,0.058,0.144,-0.007,-0.019,1.02,0.013,0.054,1.098,-0.028,0.004,0.964,-0.02,0.013,0.877,0.0,-0.03,0.935,0.024,-0.005,0.927,-0.019,0.03,0.936,-0.136,-4.135,-4.825,-25.897,-0.329,5.053,-4.846,4.55,6.454,-1.668,-3.066,0.939,4.673,3.534,-2.701,4.683,-5.169,0.941,-1.199,-0.259,1.384,1.0,-0.008,-0.003,-0.017,1.0,-0.02,-0.001,0.002,1.0,0.0,0.006,0.01,1.0,-0.001,0.004,-0.004,1.0,-0.006,0.003,-0.002,1.0,-0.001,-0.014,0.003,1.0,0.007,-0.001,0.003
541,5.41,376,7.52,0.788,0.728,1.51,2.552,0.154,0.235,0.883,0.78,0.913,2.478,-0.538,0.694,-0.634,-0.367,-1.498,0.848,1.322,-2.252,3.408,0.082,0.104,-0.005,-0.013,1.008,0.011,0.042,1.099,-0.016,-0.005,0.963,-0.019,0.015,0.867,-0.003,-0.019,0.935,0.032,-0.007,0.949,-0.008,0.035,0.931,-0.562,-4.741,-4.685,-30.652,-1.208,4.965,-5.239,4.569,6.927,-2.331,-3.031,0.825,5.815,4.092,-2.668,5.425,-6.224,0.747,-2.373,-0.201,0.965,1.0,-0.008,-0.003,-0.017,1.0,-0.022,-0.001,0.002,1.0,0.0,0.006,0.011,1.0,-0.001,0.003,-0.004,1.0,-0.006,0.003,-0.002,1.0,-0.001,-0.015,0.003,1.0,0.007,-0.001,0.003
542,5.42,377,7.54,0.795,0.729,1.568,2.886,0.175,0.277,0.922,0.854,0.977,2.813,-0.539,0.725,-0.554,-0.408,-1.592,0.889,1.36,-2.303,3.74,0.101,0.066,-0.003,-0.014,1.006,0.0,0.043,1.103,-0.016,0.001,0.952,-0.014,0.023,0.867,-0.003,-0.022,0.942,0.029,-0.007,0.95,-0.002,0.046,0.918,-0.929,-5.179,-4.618,-36.87,-2.051,4.302,-4.871,4.275,6.994,-3.197,-2.807,1.204,7.183,4.364,-2.341,6.587,-4.95,0.465,-3.646,-0.122,0.684,1.0,-0.008,-0.003,-0.017,1.0,-0.025,-0.001,0.002,1.0,-0.001,0.007,0.012,1.0,-0.001,0.003,-0.004,1.0,-0.005,0.003,-0.002,1.0,0.0,-0.015,0.003,1.0,0.007,-0.001,0.003
543,5.43,377,7.54,0.775,0.759,1.625,3.246,0.18,0.322,0.98,0.911,1.041,3.169,-0.514,0.755,-0.414,-0.438,-1.681,0.928,1.371,-2.353,4.084,0.098,0.028,0.007,-0.007,1.004,-0.01,0.048,1.1,-0.016,-0.006,0.944,-0.009,0.032,0.868,0.001,-0.021,0.928,0.032,-0.005,0.955,0.002,0.055,0.916,-1.707,-5.615,-4.073,-39.433,-0.842,4.616,-4.318,3.862,7.085,-3.827,-3.004,1.676,9.495,4.393,-1.874,7.93,-4.944,0.701,-5.1,-0.351,0.802,1.0,-0.007,-0.004,-0.018,1.0,-0.028,-0.001,0.003,1.0,-0.001,0.007,0.012,1.0,-0.001,0.003,-0.004,1.0,-0.005,0.003,-0.002,1.0,0.0,-0.016,0.003,1.0,0.007,-0.001,0.003
544,5.44,378,7.56,0.815,0.815,1.682,3.63,0.184,0.369,0.992,0.985,1.099,3.544,-0.491,0.784,-0.269,-0.493,-1.767,1.038,1.356,-2.404,4.44,0.087,-0.01,0.014,-0.025,1.011,0.001,0.033,1.099,-0.024,0.0,0.944,-0.014,0.027,0.862,0.004,-0.01,0.944,0.031,-0.009,0.964,0.003,0.057,0.92,-1.818,-5.912,-3.678,-41.75,-0.183,4.811,-4.653,3.368,6.756,-4.15,-3.17,1.908,11.071,4.961,-1.796,9.395,-6.32,1.379,-6.188,-0.72,1.042,1.0,-0.008,-0.004,-0.018,0.999,-0.032,-0.001,0.003,1.0,-0.002,0.008,0.013,1.0,-0.001,0.003,-0.004,1.0,-0.004,0.004,-0.003,1.0,0.001,-0.016,0.003,1.0,0.007,-0.001,0.003
545,5.45,378,7.56,0.794,0.863,1.741,4.057,0.191,0.42,1.036,1.063,1.154,3.954,-0.468,0.817,-0.084,-0.504,-1.854,1.127,1.363,-2.464,4.827,0.071,-0.048,0.011,-0.009,0.997,0.008,0.031,1.087,-0.023,-0.01,0.95,-0.012,0.032,0.876,-0.003,-0.036,0.955,0.043,-0.009,0.969,0.003,0.058,0.925,-2.686,-6.458,-4.012,-46.202,-0.309,5.219,-6.055,3.673,6.764,-5.095,-3.242,1.87,13.457,5.939,-2.017,11.262,-5.907,1.773,-7.435,-1.467,1.44,1.0,-0.008,-0.005,-0.018,0.999,-0.035,-0.002,0.004,1.0,-0.002,0.009,0.013,1.0,-0.001,0.003,-0.003,1.0,-0.003,0.004,-0.003,1.0,0.001,-0.017,0.003,1.0,0.007,-0.001,0.003
546,5.46,379,7.58,0.814,0.866,1.789,4.508,0.209,0.465,1.085,1.13,1.212,4.376,-0.451,0.845,0.155,-0.482,-1.949,1.278,1.381,-2.511,5.223,0.054,-0.077,0.008,-0.016,1.0,0.002,0.026,1.092,-0.016,-0.008,0.96,-0.013,0.03,0.868,-0.006,-0.017,0.932,0.032,-0.013,0.946,0.01,0.053,0.928,-3.446,-6.351,-2.97,-48.518,-1.447,4.651,-6.918,4.139,7.45,-6.285,-3.644,1.88,16.81,7.296,-2.206,13.439,-5.652,1.477,-8.855,-1.929,1.832,1.0,-0.008,-0.005,-0.019,0.999,-0.039,-0.002,0.004,1.0,-0.003,0.009,0.014,1.0,-0.001,0.002,-0.003,1.0,-0.002,0.005,-0.003,1.0,0.002,-0.018,0.003,1.0,0.006,-0.001,0.004
547,5.47,379,7.58,0.783,0.896,1.821,4.986,0.227,0.511,1.049,1.207,1.265,4.81,-0.425,0.875,0.339,-0.452,-2.045,1.394,1.356,-2.535,5.627,0.039,-0.106,0.014,0.002,0.991,-0.013,0.022,1.101,-0.018,-0.001,0.968,-0.008,0.029,0.868,-0.014,-0.016,0.94,0.033,-0.002,0.935,0.01,0.054,0.929,-4.309,-6.196,-1.349,-51.139,-1.936,4.772,-6.997,4.49,7.15,-7.668,-4.157,1.845,17.69,7.575,-2.483,13.879,-4.905,0.782,-10.73,-1.853,1.976,1.0,-0.008,-0.006,-0.019,0.999,-0.044,-0.002,0.005,1.0,-0.003,0.009,0.015,1.0,-0.002,0.002,-0.003,1.0,-0.001,0.005,-0.003,1.0,0.003,-0.018,0.003,1.0,0.006,-0.001,0.004
