molab_frame,molab_time,video_frame,video_time,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z
468,4.68,303,6.06,0.292,-0.13,0.067,0.131,-0.171,0.086,-0.089,-0.331,-0.133,0.324,0.488,0.14,0.198,0.373,0.365,0.191,-0.601,-0.462,0.152,0.167,-0.369,0.019,0.007,0.878,-0.006,0.001,0.998,-0.012,0.003,0.95,-0.014,0.004,0.952,0.016,-0.008,1.022,0.015,-0.008,0.953,0.006,0.005,1.007,-0.415,1.595,-3.223,0.665,-1.746,4.459,-1.256,0.097,1.501,-0.397,-0.222,2.825,-0.132,-3.064,-10.749,7.001,-0.328,0.835,2.082,-0.239,-0.491,1.0,0.001,0.0,-0.004,1.0,0.0,0.001,-0.001,1.0,0.0,-0.002,-0.002,1.0,0.002,0.003,-0.002,1.0,0.0,-0.004,-0.007,1.0,0.001,0.002,-0.003,1.0,-0.001,-0.001,-0.003
469,4.69,303,6.06,0.254,-0.134,0.096,0.16,-0.187,0.098,-0.115,-0.295,-0.159,0.292,0.465,0.173,0.22,0.422,0.426,0.264,-0.621,-0.564,0.105,0.174,-0.373,0.011,0.018,0.869,-0.001,0.0,0.995,0.003,-0.01,0.959,0.0,0.01,0.944,0.016,-0.004,1.019,0.013,-0.002,0.947,0.005,0.01,1.002,-2.001,1.545,-3.292,0.588,-1.773,3.945,-0.64,-0.796,1.346,-1.289,-0.918,2.82,-0.079,-2.027,-9.348,7.025,0.015,0.928,1.23,-0.23,-0.445,1.0,0.001,0.0,-0.004,1.0,0.0,0.001,-0.001,1.0,-0.001,-0.002,-0.002,1.0,0.002,0.003,-0.002,1.0,-0.001,-0.004,-0.008,1.0,0.002,0.001,-0.003,1.0,-0.001,-0.002,-0.003
470,4.7,304,6.08,0.223,-0.153,0.122,0.127,-0.174,0.101,-0.161,-0.243,-0.184,0.261,0.44,0.205,0.247,0.469,0.475,0.342,-0.62,-0.658,0.068,0.187,-0.377,0.003,0.02,0.859,0.0,0.005,0.984,-0.016,-0.007,0.941,0.011,0.015,0.941,0.012,-0.004,1.032,0.013,0.0,0.943,0.005,0.003,1.007,-2.87,0.962,-2.981,0.615,-1.549,3.235,0.391,-0.728,0.691,-1.483,-1.086,2.85,-0.085,-1.373,-7.898,6.317,-0.988,1.642,0.441,-0.208,-0.343,1.0,0.001,0.0,-0.004,1.0,0.001,0.001,-0.001,1.0,-0.001,-0.001,-0.002,1.0,0.002,0.002,-0.001,1.0,-0.001,-0.004,-0.008,1.0,0.002,0.001,-0.003,1.0,-0.001,-0.002,-0.003
471,4.71,304,6.08,0.189,-0.195,0.143,0.128,-0.183,0.097,-0.144,-0.175,-0.203,0.223,0.425,0.239,0.263,0.463,0.51,0.415,-0.553,-0.736,0.033,0.211,-0.382,-0.007,0.016,0.869,0.005,0.0,0.996,-0.015,0.004,0.943,0.021,0.015,0.935,0.001,-0.005,1.044,0.015,0.008,0.95,0.007,0.003,1.001,-2.829,0.267,-2.556,0.51,-1.29,2.464,0.439,-1.065,0.5,-1.647,-0.694,2.878,-0.058,-0.691,-6.116,5.147,-0.964,1.696,1.108,0.01,-0.489,1.0,0.001,0.0,-0.005,1.0,0.001,0.0,0.0,1.0,-0.001,-0.001,-0.002,1.0,0.002,0.002,-0.001,1.0,-0.001,-0.004,-0.009,1.0,0.003,0.001,-0.003,1.0,0.0,-0.002,-0.003
472,4.72,305,6.1,0.125,-0.236,0.159,0.139,-0.2,0.08,-0.133,-0.104,-0.21,0.172,0.404,0.272,0.236,0.462,0.531,0.449,-0.487,-0.794,-0.022,0.222,-0.387,-0.01,0.006,0.878,0.006,-0.001,1.006,-0.007,-0.001,0.953,0.022,0.017,0.942,0.0,0.003,1.065,0.018,0.013,0.958,0.006,0.005,1.006,-2.174,-0.188,-2.139,0.519,-1.684,0.951,0.269,-1.291,0.231,-1.303,-0.129,2.702,-0.047,0.209,-4.172,3.759,-0.328,1.588,2.204,0.117,-0.573,1.0,0.001,0.0,-0.005,1.0,0.0,0.0,0.0,1.0,-0.001,-0.001,-0.002,1.0,0.002,0.002,-0.001,1.0,-0.001,-0.004,-0.009,1.0,0.003,0.0,-0.002,1.0,0.0,-0.002,-0.003
473,4.73,305,6.1,0.071,-0.272,0.174,0.119,-0.224,0.05,-0.157,-0.101,-0.205,0.121,0.38,0.302,0.222,0.45,0.525,0.483,-0.451,-0.817,-0.08,0.224,-0.391,-0.014,0.006,0.897,0.008,0.007,1.018,0.011,-0.001,0.959,0.018,0.013,0.949,-0.005,0.005,1.075,-0.002,0.026,0.968,0.005,0.008,1.013,-0.465,0.091,-1.952,0.594,-2.303,-0.472,0.352,-1.236,0.077,-0.707,0.541,2.512,0.321,1.496,-1.431,1.739,0.745,0.954,2.396,0.213,-0.416,1.0,0.001,0.0,-0.005,1.0,0.001,-0.001,0.0,1.0,-0.001,-0.001,-0.002,1.0,0.002,0.001,-0.001,1.0,-0.001,-0.004,-0.01,1.0,0.004,0.0,-0.002,1.0,0.001,-0.002,-0.003
474,4.74,306,6.12,0.021,-0.305,0.193,0.1,-0.261,0.011,-0.14,-0.063,-0.187,0.065,0.35,0.33,0.192,0.441,0.505,0.469,-0.444,-0.83,-0.13,0.22,-0.395,-0.013,-0.005,0.905,0.013,0.004,1.033,0.007,0.009,0.955,0.012,0.001,0.965,-0.013,0.019,1.079,-0.025,0.018,0.982,0.004,0.006,1.019,1.749,0.767,-2.276,0.677,-2.918,-1.428,-0.204,-1.208,0.393,-0.138,0.796,2.416,0.52,2.208,-0.264,0.205,0.834,0.942,1.544,0.103,-0.346,1.0,0.001,0.001,-0.005,1.0,0.001,-0.001,0.0,1.0,0.0,-0.002,-0.002,1.0,0.002,0.001,-0.001,1.0,0.0,-0.003,-0.01,1.0,0.004,0.001,-0.002,1.0,0.001,-0.002,-0.003
475,4.75,306,6.12,-0.022,-0.338,0.214,0.051,-0.321,-0.026,-0.151,-0.023,-0.166,-0.002,0.356,0.356,0.165,0.412,0.482,0.448,-0.424,-0.844,-0.171,0.23,-0.398,-0.004,-0.011,0.913,0.014,0.008,1.042,0.012,0.013,0.96,0.002,-0.008,0.966,-0.008,0.01,1.079,-0.028,0.013,0.975,0.007,0.01,1.027,3.234,1.822,-2.479,0.838,-3.277,-1.498,-1.547,-0.513,0.594,0.733,0.963,2.29,0.387,2.588,-0.193,-0.227,-0.11,1.209,0.935,0.229,-0.338,1.0,0.001,0.001,-0.005,1.0,0.001,-0.002,-0.001,1.0,0.0,-0.002,-0.002,1.0,0.002,0.001,0.0,1.0,0.0,-0.003,-0.01,1.0,0.004,0.001,-0.002,1.0,0.002,-0.002,-0.003
476,4.76,307,6.14,-0.054,-0.377,0.24,0.001,-0.406,-0.058,-0.198,0.005,-0.141,-0.05,0.392,0.379,0.162,0.378,0.461,0.457,-0.374,-0.862,-0.207,0.242,-0.401,-0.001,-0.014,0.908,0.011,0.011,1.046,0.02,0.01,0.963,-0.011,-0.014,0.969,-0.008,0.001,1.071,-0.012,0.018,0.963,0.007,0.01,1.022,3.867,2.795,-2.794,1.182,-3.774,-1.133,-2.771,-0.298,1.342,1.848,0.957,2.027,0.481,2.78,-0.623,-0.894,-1.177,1.189,0.387,0.116,-0.284,1.0,0.001,0.001,-0.006,1.0,0.001,-0.002,-0.001,1.0,0.0,-0.002,-0.002,1.0,0.001,0.001,0.0,1.0,0.0,-0.002,-0.01,1.0,0.004,0.001,-0.002,1.0,0.002,-0.002,-0.004
477,4.77,307,6.14,-0.053,-0.364,0.266,-0.006,-0.51,-0.079,-0.233,0.046,-0.116,-0.055,0.395,0.401,0.151,0.337,0.449,0.447,-0.332,-0.888,-0.213,0.214,-0.404,0.003,-0.01,0.897,0.013,0.002,1.034,0.016,0.002,0.955,-0.016,-0.013,0.979,-0.001,0.002,1.066,-0.004,0.009,0.975,-0.002,0.007,1.018,3.81,2.873,-2.95,1.301,-3.873,-0.3,-3.498,0.135,2.146,2.706,0.799,1.849,0.404,2.315,-1.834,-1.689,-1.152,0.701,-1.145,-0.203,-0.318,1.0,0.001,0.001,-0.006,1.0,0.001,-0.003,-0.001,1.0,-0.001,-0.002,-0.002,1.0,0.001,0.002,0.0,1.0,0.0,-0.002,-0.01,1.0,0.004,0.001,-0.002,1.0,0.002,-0.002,-0.004
478,4.78,308,6.16,-0.045,-0.354,0.292,-0.031,-0.597,-0.095,-0.314,0.087,-0.089,-0.075,0.413,0.425,0.138,0.293,0.452,0.374,-0.32,-0.921,-0.233,0.215,-0.408,0.014,-0.002,0.888,0.019,0.008,1.022,0.008,-0.002,0.953,-0.014,-0.015,0.963,0.002,0.005,1.046,-0.016,0.004,0.963,0.003,0.008,1.014,3.557,2.279,-3.013,1.393,-3.686,0.276,-4.466,0.373,2.919,2.898,-0.058,1.99,0.641,2.428,-3.237,-2.311,-1.06,0.004,-1.456,-0.404,-0.383,1.0,0.002,0.001,-0.006,1.0,0.002,-0.003,-0.001,1.0,-0.001,-0.003,-0.001,1.0,0.001,0.002,0.0,1.0,0.0,-0.001,-0.01,1.0,0.004,0.001,-0.002,1.0,0.002,-0.002,-0.004
479,4.79,308,6.16,0.003,-0.315,0.318,-0.026,-0.685,-0.113,-0.406,0.158,-0.063,-0.055,0.406,0.452,0.14,0.253,0.463,0.336,-0.258,-0.959,-0.226,0.184,-0.411,0.009,0.006,0.875,0.014,0.002,1.018,0.005,-0.009,0.948,-0.022,-0.009,0.964,0.001,0.006,1.039,0.001,0.011,0.95,-0.001,0.005,1.013,3.193,2.517,-2.904,1.464,-3.075,0.601,-4.948,0.67,3.128,3.091,-0.596,2.434,0.71,2.101,-4.025,-2.324,-0.653,-0.251,-0.962,-0.324,-0.303,1.0,0.002,0.001,-0.006,1.0,0.002,-0.004,-0.001,1.0,-0.002,-0.003,-0.001,1.0,0.002,0.002,0.0,1.0,0.001,-0.001,-0.01,1.0,0.004,0.001,-0.002,1.0,0.002,-0.002,-0.004
480,4.8,309,6.18,0.022,-0.294,0.345,-0.029,-0.746,-0.129,-0.491,0.23,-0.038,-0.038,0.413,0.482,0.211,0.217,0.469,0.337,-0.178,-0.985,-0.253,0.165,-0.416,0.009,0.01,0.872,0.009,0.006,1.014,0.0,0.001,0.958,-0.007,0.006,0.957,-0.002,-0.01,1.032,0.006,0.009,0.949,0.001,0.007,1.012,2.959,2.83,-3.139,1.523,-2.738,0.914,-5.658,0.858,3.394,2.374,-0.148,2.552,0.745,2.375,-3.748,-3.158,-1.215,-1.207,0.127,-0.362,-0.48,1.0,0.002,0.001,-0.007,1.0,0.002,-0.004,-0.001,1.0,-0.002,-0.002,-0.001,1.0,0.002,0.002,0.001,1.0,0.001,-0.001,-0.011,1.0,0.004,0.001,-0.002,1.0,0.002,-0.001,-0.004
481,4.81,309,6.18,0.032,-0.295,0.376,-0.037,-0.728,-0.136,-0.609,0.284,-0.025,-0.039,0.376,0.514,0.273,0.23,0.469,0.313,-0.149,-1.004,-0.296,0.158,-0.42,0.003,0.01,0.87,0.005,0.017,1.023,-0.002,-0.006,0.955,0.0,0.009,0.949,0.005,-0.001,1.03,0.013,0.005,0.959,0.001,0.011,1.01,2.79,3.142,-3.567,1.716,-2.338,2.122,-5.863,0.927,3.356,1.536,-0.733,2.774,1.037,2.379,-3.587,-3.087,0.064,-1.737,1.047,-0.347,-0.41,1.0,0.003,0.001,-0.007,1.0,0.003,-0.004,0.0,1.0,-0.003,-0.002,-0.001,1.0,0.002,0.002,0.001,1.0,0.0,-0.001,-0.011,1.0,0.003,0.0,-0.002,1.0,0.003,-0.001,-0.004
482,4.82,310,6.2,0.006,-0.359,0.408,-0.054,-0.682,-0.129,-0.701,0.316,-0.037,-0.061,0.33,0.55,0.323,0.28,0.465,0.272,-0.126,-1.011,-0.351,0.155,-0.424,-0.008,0.006,0.866,0.002,0.016,1.031,-0.012,0.009,0.957,0.006,0.013,0.957,0.005,-0.011,1.033,0.004,-0.009,0.952,0.002,0.01,1.013,2.245,3.421,-3.538,2.125,-1.508,3.845,-6.505,1.018,2.582,1.042,-1.62,3.143,1.112,2.707,-3.061,-3.005,0.777,-2.383,2.085,-0.286,-0.418,1.0,0.003,0.002,-0.007,1.0,0.003,-0.004,0.0,1.0,-0.003,-0.002,0.0,1.0,0.003,0.002,0.001,1.0,0.0,-0.001,-0.011,1.0,0.003,0.0,-0.002,1.0,0.003,-0.001,-0.004
483,4.83,310,6.2,-0.048,-0.436,0.443,-0.093,-0.622,-0.119,-0.862,0.309,-0.062,-0.102,0.272,0.588,0.344,0.352,0.46,0.23,-0.14,-1.022,-0.41,0.165,-0.424,-0.016,0.003,0.878,0.012,0.016,1.042,0.005,-0.009,0.952,0.02,0.007,0.946,0.004,-0.003,1.031,-0.003,-0.007,0.968,0.004,0.012,1.011,1.085,3.383,-3.541,2.389,0.296,4.758,-7.751,0.481,2.179,1.408,-3.313,3.795,0.816,1.967,-3.059,-2.388,0.477,-1.917,2.599,0.048,-0.018,1.0,0.003,0.002,-0.008,1.0,0.004,-0.004,0.0,1.0,-0.004,-0.002,0.0,1.0,0.003,0.001,0.001,1.0,0.0,-0.001,-0.012,1.0,0.002,0.001,-0.003,1.0,0.004,-0.001,-0.004
484,4.84,311,6.22,-0.103,-0.492,0.484,-0.119,-0.473,-0.117,-1.025,0.243,-0.104,-0.134,0.168,0.633,0.34,0.45,0.461,0.194,-0.143,-1.052,-0.462,0.15,-0.42,-0.031,0.002,0.877,0.002,0.012,1.037,0.006,-0.015,0.968,0.019,0.006,0.96,0.001,0.0,1.037,0.01,-0.008,0.966,0.001,0.013,1.02,-0.004,3.672,-3.716,2.615,3.136,5.153,-8.488,0.359,0.939,1.783,-5.535,4.882,0.65,0.71,-3.813,-1.13,-0.002,-0.835,1.834,0.635,0.4,1.0,0.003,0.003,-0.008,1.0,0.004,-0.004,0.001,1.0,-0.005,-0.002,0.0,1.0,0.003,0.0,0.002,1.0,0.0,-0.001,-0.012,1.0,0.002,0.0,-0.003,1.0,0.004,-0.001,-0.004
485,4.85,311,6.22,-0.089,-0.58,0.531,-0.156,-0.31,-0.116,-1.125,0.185,-0.159,-0.111,0.089,0.681,0.333,0.568,0.466,0.189,-0.153,-1.098,-0.449,0.165,-0.414,-0.036,0.009,0.888,0.004,0.011,1.026,0.004,-0.004,0.957,0.02,0.002,0.962,0.014,0.0,1.049,0.01,0.006,0.965,0.006,0.006,1.017,-0.361,3.909,-3.992,2.767,4.04,5.538,-8.817,1.042,0.135,1.545,-6.024,5.421,0.787,-1.034,-4.433,-0.502,-0.107,0.148,0.389,1.49,0.612,1.0,0.003,0.004,-0.008,1.0,0.004,-0.003,0.001,1.0,-0.005,-0.002,0.0,1.0,0.003,-0.001,0.002,1.0,0.0,-0.001,-0.012,1.0,0.002,0.0,-0.003,1.0,0.004,-0.001,-0.004
486,4.86,312,6.24,-0.047,-0.638,0.579,-0.179,-0.218,-0.109,-1.216,0.184,-0.22,-0.071,-0.015,0.727,0.31,0.686,0.473,0.162,-0.17,-1.152,-0.415,0.154,-0.406,-0.044,0.01,0.89,0.011,0.008,1.019,0.007,0.0,0.959,0.022,-0.006,0.957,0.007,0.004,1.053,0.005,0.004,0.958,0.003,0.006,1.01,0.302,3.454,-3.961,3.06,3.211,6.058,-9.576,0.631,-0.034,2.082,-6.317,5.386,1.003,-2.04,-4.662,0.028,0.258,0.79,-0.024,1.783,0.822,1.0,0.003,0.004,-0.009,1.0,0.005,-0.003,0.002,1.0,-0.006,-0.002,0.0,1.0,0.003,-0.001,0.003,1.0,0.0,-0.002,-0.013,1.0,0.002,0.0,-0.003,1.0,0.004,-0.001,-0.004
487,4.87,312,6.24,-0.006,-0.695,0.621,-0.207,-0.116,-0.094,-1.361,0.238,-0.289,-0.017,-0.129,0.773,0.274,0.765,0.491,0.142,-0.165,-1.23,-0.385,0.147,-0.402,-0.028,0.008,0.888,0.011,0.012,1.007,0.002,-0.011,0.952,0.021,-0.006,0.952,0.003,0.002,1.06,0.005,0.011,0.973,0.005,0.003,1.016,0.535,2.987,-3.802,3.29,2.439,6.563,-10.506,1.422,-0.423,4.16,-7.91,5.025,1.462,-3.07,-5.61,-0.523,-0.493,2.175,0.078,2.064,0.383,1.0,0.003,0.005,-0.009,1.0,0.005,-0.003,0.002,1.0,-0.007,-0.001,0.0,1.0,0.003,-0.002,0.003,1.0,0.001,-0.002,-0.013,1.0,0.002,0.0,-0.002,1.0,0.003,-0.001,-0.004
488,4.88,313,6.26,-0.05,-0.725,0.639,-0.199,-0.015,-0.069,-1.492,0.297,-0.361,-0.049,-0.273,0.838,0.246,0.848,0.515,0.114,-0.143,-1.32,-0.44,0.112,-0.421,-0.024,0.011,0.881,0.015,0.003,1.001,-0.014,-0.017,0.946,0.006,0.002,0.944,-0.003,0.006,1.065,0.008,0.007,0.951,0.0,0.012,1.018,0.049,3.304,-3.657,3.402,1.975,7.018,-11.178,1.616,-0.256,5.314,-9.792,4.502,1.894,-4.509,-6.151,-0.415,-0.624,2.791,2.458,1.894,-1.899,1.0,0.003,0.005,-0.009,1.0,0.005,-0.003,0.003,1.0,-0.008,-0.001,0.0,1.0,0.003,-0.003,0.004,1.0,0.001,-0.002,-0.014,1.0,0.002,-0.001,-0.002,1.0,0.004,-0.001,-0.004
489,4.89,313,6.26,-0.135,-0.79,0.652,-0.172,0.041,-0.052,-1.633,0.343,-0.416,-0.1,-0.356,0.901,0.243,0.955,0.535,0.099,-0.125,-1.404,-0.526,0.09,-0.444,-0.024,0.01,0.886,0.017,-0.004,0.996,-0.018,-0.029,0.947,-0.004,0.001,0.948,-0.01,-0.007,1.055,0.019,0.008,0.971,-0.001,0.033,1.03,-1.014,5.405,-3.599,3.563,1.482,5.727,-11.408,1.023,0.11,4.943,-9.185,4.035,2.216,-4.832,-5.55,-2.024,-0.438,2.837,5.185,1.872,-2.296,1.0,0.003,0.006,-0.01,1.0,0.005,-0.004,0.004,1.0,-0.009,-0.001,0.0,1.0,0.004,-0.004,0.004,1.0,0.001,-0.002,-0.014,1.0,0.002,-0.001,-0.002,1.0,0.005,-0.001,-0.004
490,4.9,314,6.28,-0.208,-0.889,0.666,-0.161,0.099,-0.052,-1.76,0.317,-0.441,-0.151,-0.436,0.96,0.216,1.075,0.531,0.064,-0.17,-1.462,-0.594,0.075,-0.468,-0.021,0.009,0.887,0.017,-0.008,0.991,0.006,-0.019,0.955,0.005,0.001,0.947,-0.021,0.001,1.062,-0.006,0.007,0.953,0.003,0.042,1.039,-1.572,8.25,-3.781,3.467,0.988,3.534,-11.328,-0.076,1.02,4.742,-7.726,3.506,2.267,-3.823,-3.383,-2.341,0.946,2.464,3.345,1.663,-2.399,1.0,0.003,0.007,-0.01,1.0,0.005,-0.004,0.004,1.0,-0.01,-0.001,0.0,1.0,0.004,-0.004,0.004,1.0,0.001,-0.002,-0.015,1.0,0.002,-0.001,-0.002,1.0,0.005,-0.001,-0.004
491,4.91,314,6.28,-0.244,-1.014,0.685,-0.101,0.136,-0.068,-1.917,0.324,-0.45,-0.092,-0.516,1.015,0.179,1.205,0.492,0.034,-0.196,-1.492,-0.615,0.059,-0.491,-0.021,0.004,0.888,0.022,0.004,0.994,0.011,-0.031,0.951,0.006,0.013,0.946,-0.024,0.0,1.045,-0.006,0.011,0.964,0.003,0.049,1.035,-0.913,10.669,-4.192,3.256,0.331,1.433,-11.062,-0.212,0.51,4.756,-7.88,3.103,2.362,-2.431,-0.309,-3.401,1.249,2.698,-1.289,1.81,-2.296,1.0,0.003,0.008,-0.01,1.0,0.005,-0.004,0.004,1.0,-0.011,-0.001,0.0,1.0,0.005,-0.005,0.005,1.0,0.002,-0.002,-0.015,1.0,0.002,0.0,-0.002,1.0,0.005,0.0,-0.004
492,4.92,315,6.3,-0.223,-1.143,0.704,-0.045,0.189,-0.107,-2.073,0.393,-0.437,0.019,-0.626,1.066,0.137,1.338,0.442,-0.033,-0.218,-1.516,-0.584,0.04,-0.514,-0.026,0.003,0.888,0.015,0.008,0.985,-0.001,-0.029,0.952,0.012,0.021,0.933,-0.021,0.012,1.037,-0.015,0.002,0.977,0.001,0.039,1.035,-0.35,11.411,-4.239,3.128,-0.712,-1.253,-10.218,1.659,-0.183,4.372,-8.636,2.696,1.837,-1.756,0.743,-3.379,0.307,3.162,-6.542,1.925,-2.339,1.0,0.003,0.01,-0.011,1.0,0.006,-0.004,0.004,1.0,-0.013,-0.001,0.0,1.0,0.005,-0.006,0.005,1.0,0.002,-0.002,-0.014,1.0,0.002,0.0,-0.001,1.0,0.005,0.0,-0.004
493,4.93,315,6.3,-0.19,-1.26,0.723,0.009,0.259,-0.153,-2.192,0.487,-0.41,0.144,-0.762,1.113,0.093,1.459,0.391,-0.077,-0.234,-1.544,-0.532,0.017,-0.538,-0.026,0.0,0.885,0.012,0.009,0.985,-0.005,-0.024,0.949,0.019,0.033,0.939,-0.013,0.007,1.042,-0.004,0.005,0.96,0.0,0.039,1.031,-0.297,10.967,-4.219,2.991,-1.305,-2.452,-9.837,1.429,-0.011,3.816,-10.39,2.258,1.525,-1.46,0.772,-3.328,0.327,3.514,-8.679,2.103,-2.382,1.0,0.003,0.011,-0.011,1.0,0.006,-0.005,0.004,1.0,-0.013,0.0,0.0,1.0,0.006,-0.007,0.005,1.0,0.002,-0.002,-0.014,1.0,0.001,0.0,-0.001,1.0,0.005,0.0,-0.005
494,4.94,316,6.32,-0.119,-1.37,0.743,0.059,0.413,-0.2,-2.334,0.464,-0.381,0.285,-0.921,1.155,0.067,1.576,0.345,-0.103,-0.215,-1.572,-0.461,-0.011,-0.558,-0.029,0.003,0.886,0.006,0.01,0.981,0.004,-0.034,0.952,0.02,0.032,0.938,-0.009,0.007,1.037,-0.001,0.009,0.963,-0.006,0.036,1.034,0.543,10.374,-4.01,2.857,-1.158,-2.562,-9.244,0.738,0.328,3.426,-12.145,2.141,1.478,-1.352,0.577,-3.769,-0.161,3.385,-10.493,1.995,-2.009,1.0,0.003,0.012,-0.011,1.0,0.006,-0.004,0.003,1.0,-0.015,0.0,0.0,1.0,0.006,-0.008,0.005,1.0,0.002,-0.002,-0.014,1.0,0.001,0.0,-0.001,1.0,0.004,0.0,-0.005
495,4.95,316,6.32,-0.025,-1.468,0.757,0.076,0.561,-0.246,-2.5,0.452,-0.359,0.442,-1.08,1.2,0.04,1.689,0.309,-0.175,-0.239,-1.602,-0.373,-0.038,-0.578,-0.027,0.002,0.884,0.006,0.014,0.967,0.005,-0.047,0.948,0.019,0.034,0.945,-0.004,0.009,1.03,-0.01,0.001,0.977,-0.003,0.032,1.028,1.794,9.33,-3.389,2.376,-0.911,-2.12,-8.344,0.96,-0.027,3.258,-12.764,2.4,1.345,-1.817,0.045,-3.256,0.291,3.029,-12.201,2.181,-2.015,1.0,0.003,0.013,-0.012,1.0,0.006,-0.004,0.003,1.0,-0.016,0.0,0.0,1.0,0.007,-0.009,0.005,1.0,0.002,-0.002,-0.014,1.0,0.001,0.001,0.0,1.0,0.003,0.0,-0.005
496,4.96,317,6.34,0.144,-1.514,0.764,0.115,0.72,-0.285,-2.624,0.439,-0.35,0.622,-1.257,1.245,0.118,1.805,0.298,-0.202,-0.268,-1.651,-0.258,-0.088,-0.598,-0.025,0.009,0.867,0.003,0.012,0.967,-0.002,-0.044,0.948,0.021,0.038,0.939,0.002,-0.001,1.018,-0.008,-0.016,0.971,-0.009,0.031,1.04,2.24,7.875,-2.514,2.049,-0.46,-1.524,-6.925,1.019,-0.645,2.664,-12.409,2.419,0.845,-2.615,-1.173,-2.094,-0.242,3.693,-14.866,3.812,-1.962,1.0,0.003,0.014,-0.012,1.0,0.006,-0.004,0.003,1.0,-0.016,0.0,0.0,1.0,0.008,-0.01,0.006,1.0,0.002,-0.002,-0.014,1.0,0.001,0.001,0.0,1.0,0.002,0.001,-0.005
497,4.97,317,6.34,0.339,-1.54,0.762,0.145,0.873,-0.323,-2.719,0.432,-0.343,0.821,-1.427,1.286,0.167,1.94,0.288,-0.238,-0.303,-1.702,-0.107,-0.144,-0.616,-0.034,0.029,0.862,-0.008,0.012,0.988,-0.011,-0.044,0.946,0.028,0.042,0.942,0.006,0.004,1.019,0.002,-0.016,0.946,-0.007,0.034,1.013,1.109,6.813,-1.726,1.552,0.116,-1.697,-5.478,0.685,-1.049,1.112,-10.813,2.113,0.737,-2.289,-0.662,-0.92,-1.262,4.427,-18.577,4.762,-1.893,1.0,0.004,0.015,-0.012,1.0,0.007,-0.004,0.003,1.0,-0.017,0.0,0.0,1.0,0.008,-0.011,0.006,1.0,0.002,-0.002,-0.015,1.0,0.0,0.0,0.0,1.0,0.001,0.001,-0.005
