molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z
542,5.42,321,6.42,-0.009,0.276,-1.977,1.829,-0.418,0.056,-0.021,0.32,0.627,-0.2,0.48,0.353,0.172,-0.125,-0.287,1.264,-0.368,0.183,1.988,1.089,-0.498,-0.025,0.007,0.953,-0.048,0.077,0.923,-0.035,0.04,0.971,0.017,0.014,0.953,0.045,0.039,1.041,-0.015,0.057,1.051,0.059,0.097,0.888,2.518,-1.161,-0.063,-3.806,1.967,5.488,-2.327,1.582,4.231,-2.725,-2.691,4.37,-2.949,-3.473,3.791,-26.038,-2.473,1.568,0.561,-3.079,3.566,1.0,0.005,0.005,-0.01,1.0,0.005,0.0,0.002,1.0,0.005,0.002,0.007,1.0,0.003,-0.009,0.005,1.0,0.005,-0.005,0.008,1.0,-0.011,0.003,0.002,1.0,0.006,-0.006,0.006
543,5.43,321,6.42,0.019,0.249,-2.017,2.03,-0.333,0.108,-0.027,0.295,0.613,-0.228,0.47,0.344,0.212,-0.142,-0.282,1.479,-0.34,0.18,2.223,1.134,-0.535,-0.027,-0.002,0.933,-0.041,0.07,0.938,-0.046,0.048,0.971,0.021,0.004,0.96,0.048,0.036,1.035,-0.021,0.06,1.065,0.073,0.083,0.882,3.843,-2.177,-0.394,-4.288,3.769,4.948,-3.105,0.744,3.569,-2.909,-1.86,3.561,-4.101,-2.792,2.763,-24.927,-3.363,-0.433,-0.735,-5.089,3.355,1.0,0.005,0.005,-0.01,1.0,0.005,0.0,0.002,1.0,0.005,0.003,0.008,1.0,0.003,-0.01,0.006,1.0,0.005,-0.006,0.009,1.0,-0.013,0.003,0.002,1.0,0.006,-0.007,0.006
544,5.44,322,6.44,0.094,0.218,-2.063,2.236,-0.229,0.159,-0.029,0.261,0.601,-0.24,0.453,0.341,0.266,-0.178,-0.277,1.706,-0.304,0.178,2.466,1.184,-0.566,-0.043,0.006,0.937,-0.032,0.06,0.95,-0.055,0.033,0.991,0.024,-0.002,0.963,0.061,0.023,1.032,-0.024,0.07,1.08,0.088,0.067,0.88,5.73,-2.921,-0.937,-5.104,5.046,4.946,-3.471,0.324,3.711,-2.183,-1.378,2.572,-4.931,-1.609,2.291,-26.155,-4.109,-0.344,-0.548,-5.707,2.859,1.0,0.006,0.005,-0.01,1.0,0.005,0.001,0.003,1.0,0.005,0.003,0.008,1.0,0.002,-0.01,0.006,1.0,0.004,-0.006,0.009,1.0,-0.015,0.003,0.002,1.0,0.007,-0.008,0.006
545,5.45,322,6.44,0.163,0.162,-2.12,2.49,-0.134,0.225,-0.043,0.221,0.599,-0.232,0.447,0.336,0.316,-0.224,-0.27,1.989,-0.278,0.162,2.755,1.24,-0.602,-0.035,0.001,0.954,-0.025,0.053,0.953,-0.041,0.039,0.997,0.027,-0.005,0.954,0.079,0.029,1.032,-0.022,0.056,1.077,0.107,0.056,0.874,6.836,-5.564,-0.754,-5.839,5.304,5.004,-3.513,0.319,4.818,-1.208,-0.764,1.681,-5.602,-0.291,1.204,-31.659,-3.159,-1.779,-1.024,-5.102,1.902,1.0,0.006,0.005,-0.01,1.0,0.004,0.001,0.003,1.0,0.005,0.003,0.009,1.0,0.002,-0.01,0.006,1.0,0.004,-0.006,0.009,1.0,-0.017,0.002,0.001,1.0,0.007,-0.008,0.006
546,5.46,323,6.46,0.257,0.042,-2.18,2.807,-0.054,0.294,-0.064,0.172,0.589,-0.175,0.455,0.325,0.365,-0.267,-0.265,2.34,-0.266,0.152,3.101,1.304,-0.615,0.001,0.015,0.947,-0.038,0.046,0.96,-0.025,0.033,1.013,0.027,0.004,0.955,0.082,0.01,1.029,-0.038,0.043,1.078,0.12,0.052,0.884,7.415,-6.423,-1.375,-5.916,4.542,5.753,-4.0,-0.134,4.734,-0.037,-0.566,0.772,-5.546,0.232,-0.362,-38.287,-2.366,-1.247,-1.847,-4.337,0.224,1.0,0.007,0.004,-0.01,1.0,0.004,0.002,0.004,1.0,0.005,0.003,0.009,1.0,0.002,-0.011,0.006,1.0,0.003,-0.007,0.009,1.0,-0.02,0.002,0.001,1.0,0.007,-0.009,0.007
547,5.47,323,6.46,0.377,-0.043,-2.241,3.161,0.031,0.365,-0.087,0.104,0.572,-0.106,0.454,0.302,0.397,-0.32,-0.253,2.734,-0.256,0.145,3.479,1.376,-0.611,-0.006,0.018,0.947,-0.059,0.032,0.96,-0.02,0.036,1.012,0.041,0.005,0.945,0.083,0.015,1.025,-0.044,0.013,1.075,0.128,0.045,0.893,7.308,-6.405,-1.618,-5.221,4.443,6.29,-4.724,-0.67,4.475,1.582,0.72,-0.159,-5.396,0.592,-2.457,-42.191,-2.842,-0.972,-2.671,-4.883,-1.192,1.0,0.008,0.003,-0.01,1.0,0.004,0.003,0.004,1.0,0.005,0.003,0.009,1.0,0.002,-0.011,0.006,1.0,0.003,-0.007,0.009,1.0,-0.024,0.002,0.001,1.0,0.006,-0.01,0.006
548,5.48,324,6.48,0.498,-0.093,-2.297,3.526,0.12,0.429,-0.088,0.033,0.553,-0.019,0.456,0.271,0.421,-0.397,-0.237,3.133,-0.247,0.146,3.846,1.465,-0.592,-0.011,0.02,0.957,-0.068,0.027,0.98,-0.031,0.033,1.018,0.052,0.009,0.962,0.093,0.002,1.037,-0.042,-0.002,1.073,0.126,0.042,0.895,6.415,-5.936,-1.194,-4.494,4.806,6.322,-5.715,-1.447,4.461,2.457,1.241,-0.591,-5.542,1.484,-3.63,-42.726,-2.854,-0.218,-4.246,-6.355,-1.902,1.0,0.009,0.003,-0.01,1.0,0.003,0.003,0.005,1.0,0.004,0.004,0.01,1.0,0.002,-0.011,0.006,1.0,0.002,-0.007,0.008,1.0,-0.027,0.002,0.001,1.0,0.006,-0.011,0.006
549,5.49,324,6.48,0.615,-0.161,-2.356,3.888,0.205,0.494,-0.085,-0.046,0.533,0.04,0.443,0.241,0.406,-0.495,-0.221,3.526,-0.24,0.155,4.178,1.568,-0.556,-0.01,0.029,0.949,-0.068,0.037,1.0,-0.024,0.027,1.012,0.038,-0.012,0.959,0.091,0.017,1.033,-0.053,-0.009,1.083,0.125,0.034,0.904,5.492,-7.342,-0.708,-4.394,4.848,7.282,-5.766,-2.142,5.181,3.686,2.801,-1.583,-5.059,2.436,-4.507,-41.676,-2.987,0.574,-6.821,-7.452,-2.796,1.0,0.009,0.002,-0.01,1.0,0.003,0.004,0.006,1.0,0.004,0.004,0.01,1.0,0.002,-0.011,0.006,1.0,0.002,-0.007,0.008,1.0,-0.031,0.002,0.001,1.0,0.006,-0.012,0.006
550,5.5,325,6.5,0.72,-0.247,-2.415,4.237,0.3,0.569,-0.109,-0.128,0.508,0.114,0.416,0.203,0.383,-0.592,-0.213,3.927,-0.221,0.162,4.504,1.646,-0.5,-0.003,0.021,0.94,-0.071,0.036,0.988,-0.021,0.026,1.006,0.032,-0.021,0.95,0.076,-0.012,1.033,-0.044,-0.005,1.078,0.109,0.031,0.908,4.916,-7.391,-0.123,-6.67,4.69,8.269,-5.502,-2.582,5.844,5.181,4.209,-1.676,-4.5,3.466,-5.486,-43.028,-3.697,0.497,-8.461,-6.216,-4.559,1.0,0.01,0.002,-0.01,1.0,0.003,0.005,0.006,1.0,0.004,0.003,0.011,1.0,0.003,-0.011,0.006,1.0,0.002,-0.007,0.007,0.999,-0.034,0.002,0.001,1.0,0.005,-0.012,0.006
551,5.51,325,6.5,0.787,-0.311,-2.472,4.585,0.413,0.646,-0.131,-0.216,0.486,0.223,0.393,0.156,0.343,-0.664,-0.218,4.347,-0.192,0.168,4.814,1.684,-0.422,-0.009,0.01,0.943,-0.068,0.024,0.966,-0.039,0.017,1.011,0.031,-0.012,0.961,0.056,-0.013,1.035,-0.035,-0.002,1.093,0.092,0.037,0.892,4.816,-8.225,0.35,-8.149,5.412,8.24,-5.945,-3.327,6.008,6.87,4.954,-1.901,-5.653,4.146,-6.514,-45.172,-4.059,0.282,-12.303,-3.15,-6.914,1.0,0.01,0.001,-0.01,1.0,0.002,0.005,0.007,1.0,0.003,0.003,0.011,1.0,0.003,-0.011,0.005,1.0,0.001,-0.007,0.007,0.999,-0.038,0.002,0.001,1.0,0.004,-0.013,0.005
552,5.52,326,6.52,0.857,-0.366,-2.529,4.952,0.548,0.727,-0.178,-0.316,0.475,0.326,0.35,0.1,0.248,-0.721,-0.228,4.805,-0.147,0.166,5.124,1.687,-0.333,-0.011,0.013,0.942,-0.071,0.009,0.952,-0.021,0.014,0.992,0.023,-0.006,0.952,0.042,0.005,1.017,-0.006,-0.008,1.083,0.073,0.012,0.856,4.923,-8.759,1.428,-9.381,5.789,8.139,-5.959,-3.687,7.054,8.449,6.088,-1.991,-5.636,4.536,-7.443,-49.274,-4.447,-0.301,-15.209,-1.189,-8.369,1.0,0.01,0.001,-0.01,1.0,0.001,0.006,0.008,1.0,0.003,0.003,0.012,1.0,0.003,-0.01,0.005,1.0,0.001,-0.007,0.006,0.999,-0.042,0.001,0.001,1.0,0.003,-0.013,0.004
553,5.53,326,6.52,1.006,-0.468,-2.59,5.351,0.682,0.819,-0.224,-0.395,0.468,0.433,0.354,0.053,0.107,-0.791,-0.255,5.313,-0.086,0.155,5.467,1.656,-0.246,0.003,0.029,0.948,-0.072,0.007,0.951,-0.026,0.004,1.005,0.023,0.004,0.95,0.018,0.01,1.021,0.015,-0.006,1.082,0.048,-0.008,0.862,6.107,-8.817,1.426,-11.049,3.99,8.359,-5.75,-3.875,7.692,10.019,6.694,-1.721,-5.561,5.61,-6.263,-54.181,-5.28,-1.226,-15.042,0.162,-9.054,1.0,0.011,0.0,-0.01,1.0,0.0,0.007,0.008,1.0,0.002,0.003,0.012,1.0,0.004,-0.01,0.005,1.0,0.0,-0.007,0.006,0.999,-0.046,0.001,0.001,1.0,0.001,-0.014,0.003
554,5.54,327,6.54,1.139,-0.57,-2.656,5.742,0.788,0.916,-0.316,-0.462,0.47,0.614,0.382,0.002,-0.039,-0.87,-0.287,5.836,-0.033,0.134,5.804,1.603,-0.167,0.001,0.022,0.933,-0.069,0.0,0.956,-0.011,0.007,0.988,0.029,0.022,0.949,0.0,0.012,1.012,0.019,-0.002,1.13,0.023,-0.007,0.89,7.309,-8.685,1.261,-12.928,2.098,7.839,-5.439,-4.133,7.992,11.584,7.141,-0.919,-5.872,5.377,-5.833,-55.59,-4.466,-2.095,-15.14,-0.295,-9.031,1.0,0.012,-0.001,-0.01,1.0,-0.001,0.007,0.009,1.0,0.002,0.003,0.013,1.0,0.005,-0.009,0.005,1.0,0.0,-0.006,0.005,0.999,-0.051,0.0,0.001,1.0,0.0,-0.014,0.003
555,5.55,327,6.54,1.277,-0.658,-2.729,6.117,0.831,1.056,-0.468,-0.485,0.438,0.811,0.352,-0.054,-0.109,-0.822,-0.333,6.391,0.014,0.098,6.228,1.491,-0.094,0.007,0.03,0.96,-0.095,-0.022,0.947,-0.008,0.006,0.98,0.04,0.013,0.951,0.016,0.0,1.021,0.015,0.005,1.135,0.003,0.019,0.903,8.956,-8.558,0.092,-17.224,-3.678,10.708,-5.582,-4.478,7.494,13.037,7.731,-0.096,-6.266,4.779,-5.567,-58.967,-4.168,-3.519,-15.61,3.673,-10.001,1.0,0.013,-0.002,-0.01,1.0,-0.002,0.007,0.01,1.0,0.002,0.003,0.014,1.0,0.007,-0.009,0.005,1.0,-0.001,-0.006,0.005,0.998,-0.056,0.0,0.001,1.0,-0.001,-0.013,0.002
556,5.56,328,6.56,1.383,-0.676,-2.799,6.521,0.79,1.209,-0.648,-0.495,0.37,1.021,0.323,-0.113,-0.15,-0.772,-0.394,7.013,0.044,0.072,6.711,1.369,-0.001,0.004,0.023,0.924,-0.077,-0.026,0.948,0.01,0.013,0.957,0.025,0.003,0.96,0.011,-0.009,1.019,-0.009,-0.004,1.143,0.0,0.052,0.912,10.699,-8.401,-0.874,-20.749,-10.15,12.707,-5.517,-4.811,6.047,14.065,9.194,0.48,-6.225,3.841,-5.239,-65.586,-3.14,-2.633,-17.048,7.713,-11.065,1.0,0.014,-0.003,-0.01,1.0,-0.004,0.007,0.011,1.0,0.001,0.002,0.014,1.0,0.008,-0.008,0.005,1.0,-0.001,-0.006,0.004,0.998,-0.061,0.0,0.001,1.0,-0.003,-0.012,0.001
557,5.57,328,6.56,1.564,-0.648,-2.865,7.021,0.688,1.352,-0.793,-0.46,0.292,1.24,0.252,-0.188,-0.212,-0.721,-0.447,7.703,0.061,0.046,7.248,1.246,0.088,-0.01,0.026,0.934,-0.023,0.0,0.956,0.017,0.009,0.941,0.009,0.001,0.946,0.004,-0.009,1.013,-0.01,-0.001,1.161,-0.035,0.074,0.904,13.653,-7.875,-2.204,-21.385,-14.391,11.734,-5.788,-4.683,4.153,16.014,10.58,1.774,-6.611,2.663,-5.637,-72.4,-1.905,-2.537,-18.136,8.343,-10.767,1.0,0.015,-0.003,-0.01,1.0,-0.006,0.006,0.012,1.0,0.001,0.002,0.015,1.0,0.009,-0.007,0.005,1.0,-0.002,-0.005,0.004,0.998,-0.067,-0.001,0.0,1.0,-0.004,-0.011,0.0
558,5.58,329,6.58,1.751,-0.641,-2.912,7.553,0.508,1.48,-0.949,-0.351,0.193,1.476,0.207,-0.278,-0.368,-0.663,-0.513,8.431,0.07,0.024,7.774,1.139,0.193,-0.007,0.023,0.944,0.076,0.054,0.934,0.024,0.023,0.956,0.02,0.02,0.957,-0.006,0.009,1.011,-0.007,0.008,1.189,-0.068,0.078,0.868,15.867,-9.167,-3.602,-22.014,-15.799,10.66,-6.31,-4.686,1.016,17.547,11.01,3.067,-6.614,1.051,-5.645,-76.161,-0.963,-2.11,-22.591,7.085,-12.033,1.0,0.016,-0.004,-0.011,1.0,-0.008,0.004,0.013,1.0,0.001,0.001,0.015,1.0,0.01,-0.007,0.006,1.0,-0.003,-0.005,0.003,0.997,-0.074,-0.001,0.0,1.0,-0.006,-0.011,-0.001
559,5.59,329,6.58,2.015,-0.675,-2.952,8.044,0.318,1.61,-1.146,-0.241,0.058,1.75,0.131,-0.368,-0.586,-0.614,-0.613,9.171,0.077,0.009,8.244,1.05,0.325,0.014,0.059,0.936,0.161,0.134,0.992,0.047,0.02,0.977,0.028,0.046,0.965,-0.018,0.007,1.016,0.009,0.002,1.209,-0.088,0.057,0.872,17.91,-9.628,-5.6,-27.702,-16.648,11.504,-6.908,-4.82,-1.634,19.413,11.954,4.794,-6.515,-0.26,-4.1,-77.424,-0.559,-1.392,-28.886,4.949,-13.988,1.0,0.018,-0.005,-0.011,1.0,-0.01,0.002,0.014,1.0,0.0,0.0,0.015,1.0,0.012,-0.006,0.006,1.0,-0.003,-0.004,0.003,0.997,-0.08,-0.001,0.0,1.0,-0.008,-0.01,-0.003
560,5.6,330,6.6,2.278,-0.707,-2.98,8.501,0.143,1.723,-1.418,-0.171,-0.099,2.043,-0.032,-0.48,-0.85,-0.561,-0.749,9.945,0.059,0.007,8.709,0.996,0.485,0.015,0.083,0.915,0.177,0.144,0.998,0.054,0.036,0.983,-0.033,0.044,0.925,-0.031,0.019,0.991,0.003,-0.012,1.235,-0.114,0.068,0.924,18.569,-9.327,-7.366,-34.402,-12.254,10.777,-6.753,-4.661,-4.613,23.509,14.464,8.842,-6.259,-1.369,-2.427,-80.785,1.832,-0.107,-32.821,4.058,-15.893,1.0,0.02,-0.006,-0.012,1.0,-0.013,0.001,0.015,1.0,0.0,0.0,0.014,1.0,0.014,-0.004,0.007,1.0,-0.003,-0.004,0.003,0.996,-0.087,-0.001,0.0,1.0,-0.011,-0.009,-0.004
561,5.61,330,6.6,2.542,-0.734,-2.996,8.99,0.058,1.813,-1.698,-0.193,-0.261,2.317,-0.163,-0.557,-1.159,-0.544,-0.906,10.763,0.036,0.004,9.161,0.989,0.646,0.002,0.075,0.928,0.153,0.09,0.991,0.048,0.029,0.98,0.12,0.002,0.951,-0.003,-0.003,0.977,0.001,-0.033,1.235,-0.12,0.086,0.933,18.421,-9.855,-9.144,-35.161,-2.463,8.443,-6.857,-4.343,-7.659,22.767,17.153,7.1,-6.548,-2.423,-0.461,-85.173,2.326,-0.244,-38.7,-0.042,-16.057,1.0,0.022,-0.007,-0.013,1.0,-0.015,0.0,0.016,1.0,-0.001,-0.001,0.014,1.0,0.016,-0.003,0.008,1.0,-0.004,-0.004,0.003,0.996,-0.094,0.0,0.0,1.0,-0.014,-0.009,-0.005
562,5.62,331,6.62,2.803,-0.761,-3.0,9.502,0.007,1.909,-2.001,-0.252,-0.464,2.623,-0.38,-0.63,-1.569,-0.568,-1.06,11.629,0.015,0.009,9.573,1.035,0.801,0.008,0.059,0.936,0.152,0.04,1.015,0.039,0.02,0.991,-0.069,0.052,0.99,-0.006,0.013,0.983,0.008,-0.08,1.242,-0.112,0.106,0.911,17.869,-10.299,-10.71,-37.002,1.343,9.863,-6.928,-4.395,-10.487,25.621,17.104,8.478,-7.182,-2.973,0.87,-90.039,2.251,0.524,-47.912,-5.526,-14.61,1.0,0.024,-0.007,-0.014,1.0,-0.019,0.0,0.017,1.0,-0.001,-0.002,0.013,1.0,0.019,-0.001,0.008,1.0,-0.004,-0.004,0.003,0.995,-0.101,0.0,0.0,1.0,-0.018,-0.009,-0.007
563,5.63,331,6.62,3.048,-0.827,-2.994,10.051,-0.042,2.044,-2.321,-0.32,-0.727,2.945,-0.694,-0.723,-2.054,-0.6,-1.225,12.554,-0.012,0.013,9.96,1.129,0.962,0.045,0.071,0.931,0.088,0.033,1.032,0.04,0.025,0.987,-0.033,0.02,0.92,0.026,0.048,1.007,0.005,-0.117,1.242,-0.021,0.128,0.907,17.398,-10.705,-12.155,-39.792,1.844,13.489,-7.497,-4.387,-12.796,28.743,23.382,11.445,-8.34,-3.593,1.646,-95.827,2.847,0.43,-56.914,-8.218,-15.067,1.0,0.025,-0.009,-0.015,1.0,-0.022,0.0,0.018,1.0,-0.002,-0.002,0.012,1.0,0.021,0.001,0.009,1.0,-0.005,-0.005,0.003,0.994,-0.109,0.0,0.0,1.0,-0.023,-0.01,-0.008
564,5.64,332,6.64,3.265,-0.884,-2.975,10.579,-0.05,2.216,-2.671,-0.441,-1.031,3.328,-0.905,-0.804,-2.559,-0.639,-1.436,13.493,-0.054,0.01,10.322,1.244,1.153,0.065,0.068,0.928,-0.011,0.042,0.994,0.022,0.035,0.993,0.025,0.075,0.985,0.079,0.068,1.044,-0.001,-0.164,1.213,0.103,0.148,0.951,15.219,-9.231,-12.595,-44.245,4.338,16.151,-8.774,-5.325,-14.441,28.904,17.717,11.069,-9.478,-2.903,2.391,-97.228,4.168,-0.336,-60.693,-7.078,-18.899,0.999,0.027,-0.01,-0.016,0.999,-0.025,0.001,0.019,1.0,-0.002,-0.003,0.01,1.0,0.024,0.003,0.01,1.0,-0.005,-0.005,0.003,0.993,-0.117,0.0,0.0,1.0,-0.028,-0.011,-0.01
565,5.65,332,6.64,3.441,-0.873,-2.926,11.034,-0.113,2.451,-3.055,-0.5,-1.396,3.724,-1.193,-0.92,-3.12,-0.659,-1.658,14.409,-0.109,-0.008,10.598,1.348,1.378,-0.003,0.028,0.95,-0.11,0.099,1.015,-0.034,0.057,0.99,0.015,0.083,0.967,0.121,0.078,1.08,-0.008,-0.22,1.179,0.303,0.166,0.982,12.639,-5.975,-10.651,-48.967,-1.324,20.559,-10.416,-6.281,-15.774,29.182,24.124,11.069,-9.901,-3.079,-1.353,-94.929,5.123,-1.984,-66.023,-4.104,-23.698,0.999,0.028,-0.01,-0.017,0.999,-0.029,0.001,0.021,1.0,-0.003,-0.003,0.009,1.0,0.027,0.005,0.011,1.0,-0.006,-0.006,0.003,0.992,-0.125,0.001,0.0,0.999,-0.033,-0.011,-0.012
566,5.66,333,6.66,3.656,-0.853,-2.876,11.328,-0.209,2.736,-3.526,-0.551,-1.783,4.107,-1.511,-1.061,-3.704,-0.727,-1.823,15.274,-0.185,-0.038,10.794,1.504,1.57,-0.017,0.032,0.966,-0.191,0.17,1.048,-0.097,0.077,0.998,-0.048,0.095,0.936,0.157,0.099,1.074,-0.023,-0.277,1.156,0.385,0.158,1.009,13.378,-5.406,-9.372,-59.919,-2.364,23.941,-11.974,-6.841,-14.566,27.915,23.985,10.305,-10.46,-1.967,-4.931,-88.864,5.219,-3.823,-68.67,-7.506,-21.832,0.999,0.029,-0.01,-0.018,0.999,-0.034,0.0,0.023,1.0,-0.004,-0.004,0.008,0.999,0.029,0.007,0.012,1.0,-0.007,-0.006,0.002,0.991,-0.133,0.002,-0.001,0.999,-0.039,-0.012,-0.014
567,5.67,333,6.66,3.886,-0.858,-2.859,11.484,-0.299,3.003,-4.047,-0.609,-2.096,4.515,-1.729,-1.208,-4.287,-0.737,-1.985,16.064,-0.257,-0.081,10.891,1.552,1.767,0.006,0.039,0.949,-0.184,0.143,0.98,-0.142,0.079,1.011,-0.01,0.065,0.948,0.215,0.049,1.065,-0.027,-0.314,1.145,0.34,0.137,0.959,14.817,-7.2,-8.341,-66.094,-2.054,20.835,-12.781,-7.605,-10.264,27.222,20.767,7.806,-11.904,2.364,-7.591,-78.789,3.777,-5.553,-71.35,2.148,-23.522,0.999,0.03,-0.011,-0.018,0.999,-0.04,0.0,0.025,1.0,-0.004,-0.004,0.007,0.999,0.032,0.009,0.013,1.0,-0.008,-0.006,0.002,0.99,-0.14,0.002,-0.001,0.999,-0.045,-0.012,-0.016
568,5.68,334,6.68,4.129,-0.882,-2.886,11.545,-0.433,3.307,-4.574,-0.63,-2.382,4.903,-1.877,-1.359,-4.844,-0.681,-2.248,16.775,-0.322,-0.135,10.91,1.457,2.071,0.019,0.026,0.975,-0.192,0.097,0.963,-0.145,0.064,1.009,0.047,0.029,0.994,0.251,0.032,1.059,-0.028,-0.353,1.116,0.396,0.119,0.912,15.97,-7.494,-6.862,-67.654,-7.216,23.704,-13.573,-8.489,-4.343,27.708,20.629,5.444,-14.114,7.673,-9.954,-68.428,4.377,-6.304,-71.397,15.305,-35.027,0.999,0.031,-0.011,-0.019,0.999,-0.046,0.0,0.027,1.0,-0.006,-0.005,0.006,0.999,0.034,0.01,0.014,1.0,-0.009,-0.006,0.001,0.989,-0.146,0.003,-0.002,0.998,-0.051,-0.011,-0.019
569,5.69,334,6.68,4.415,-0.881,-2.952,11.529,-0.603,3.674,-5.075,-0.652,-2.674,5.336,-2.026,-1.545,-5.394,-0.614,-2.556,17.395,-0.402,-0.201,10.837,1.313,2.434,-0.007,0.028,0.969,-0.256,0.051,0.965,-0.119,0.052,1.014,0.052,0.03,1.015,0.275,0.027,1.073,-0.02,-0.368,1.109,0.424,0.094,0.95,18.026,-8.552,-5.879,-65.881,-9.875,28.574,-15.059,-10.343,0.267,31.612,23.91,4.881,-15.03,11.384,-13.797,-58.968,6.561,-7.424,-71.752,21.093,-42.692,0.999,0.032,-0.012,-0.019,0.998,-0.051,-0.001,0.03,1.0,-0.007,-0.005,0.006,0.999,0.037,0.012,0.014,1.0,-0.01,-0.005,0.0,0.988,-0.151,0.003,-0.002,0.998,-0.057,-0.01,-0.023
570,5.7,335,6.7,4.732,-0.886,-3.029,11.427,-0.851,4.076,-5.567,-0.647,-2.977,5.82,-2.206,-1.777,-5.933,-0.51,-2.855,17.933,-0.5,-0.276,10.687,1.114,2.82,0.002,0.04,0.967,-0.287,0.002,0.97,-0.074,0.037,0.999,0.021,0.065,0.984,0.215,-0.007,1.107,-0.009,-0.367,1.116,0.37,-0.018,0.902,19.747,-11.546,-4.828,-66.286,-15.824,30.985,-16.854,-12.903,2.256,35.06,28.762,4.124,-15.649,13.688,-19.129,-50.59,9.18,-7.999,-71.009,27.967,-46.319,0.999,0.034,-0.013,-0.02,0.998,-0.057,-0.002,0.032,1.0,-0.008,-0.006,0.007,0.999,0.04,0.014,0.014,1.0,-0.011,-0.004,-0.002,0.988,-0.156,0.004,-0.003,0.998,-0.063,-0.008,-0.027
571,5.71,335,6.7,5.112,-0.888,-3.102,11.274,-1.154,4.473,-5.99,-0.636,-3.275,6.286,-2.423,-2.022,-6.431,-0.439,-3.129,18.389,-0.62,-0.349,10.495,0.921,3.205,0.008,0.047,0.971,-0.221,-0.07,0.962,-0.043,-0.012,1.006,-0.03,0.066,0.958,0.121,-0.037,1.086,-0.013,-0.394,1.105,0.275,-0.108,0.93,22.2,-13.46,-3.728,-63.074,-19.023,30.527,-19.415,-15.787,2.746,36.287,31.506,2.143,-15.151,17.91,-22.288,-42.389,11.31,-7.878,-66.572,29.383,-46.645,0.999,0.035,-0.014,-0.02,0.997,-0.062,-0.003,0.035,1.0,-0.01,-0.007,0.007,0.999,0.043,0.017,0.015,1.0,-0.013,-0.003,-0.004,0.987,-0.16,0.005,-0.004,0.997,-0.069,-0.005,-0.032
