molab_frame,molab_time,video_frame,video_time,JointAngle/R_ankle_X,JointAngle/R_ankle_Y,JointAngle/R_ankle_Z,JointAngle/R_knee_X,JointAngle/R_knee_Y,JointAngle/R_knee_Z,JointAngle/L_knee_X,JointAngle/L_knee_Y,JointAngle/L_knee_Z,JointAngle/pelvis_X,JointAngle/pelvis_Y,JointAngle/pelvis_Z,JointAngle/L_ankle_X,JointAngle/L_ankle_Y,JointAngle/L_ankle_Z,JointAngle/L_hip_X,JointAngle/L_hip_Y,JointAngle/L_hip_Z,JointAngle/R_hip_X,JointAngle/R_hip_Y,JointAngle/R_hip_Z,SegmentAcc/R_foot_X,SegmentAcc/R_foot_Y,SegmentAcc/R_foot_Z,SegmentAcc/R_shank_X,SegmentAcc/R_shank_Y,SegmentAcc/R_shank_Z,SegmentAcc/L_shank_X,SegmentAcc/L_shank_Y,SegmentAcc/L_shank_Z,SegmentAcc/pelvis_X,SegmentAcc/pelvis_Y,SegmentAcc/pelvis_Z,SegmentAcc/L_foot_X,SegmentAcc/L_foot_Y,SegmentAcc/L_foot_Z,SegmentAcc/L_thigh_X,SegmentAcc/L_thigh_Y,SegmentAcc/L_thigh_Z,SegmentAcc/R_thigh_X,SegmentAcc/R_thigh_Y,SegmentAcc/R_thigh_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentQuaternions/Base/R_foot_W,SegmentQuaternions/Base/R_foot_X,SegmentQuaternions/Base/R_foot_Y,SegmentQuaternions/Base/R_foot_Z,SegmentQuaternions/Base/R_shank_W,SegmentQuaternions/Base/R_shank_X,SegmentQuaternions/Base/R_shank_Y,SegmentQuaternions/Base/R_shank_Z,SegmentQuaternions/Base/L_shank_W,SegmentQuaternions/Base/L_shank_X,SegmentQuaternions/Base/L_shank_Y,SegmentQuaternions/Base/L_shank_Z,SegmentQuaternions/Base/pelvis_W,SegmentQuaternions/Base/pelvis_X,SegmentQuaternions/Base/pelvis_Y,SegmentQuaternions/Base/pelvis_Z,SegmentQuaternions/Base/L_foot_W,SegmentQuaternions/Base/L_foot_X,SegmentQuaternions/Base/L_foot_Y,SegmentQuaternions/Base/L_foot_Z,SegmentQuaternions/Base/L_thigh_W,SegmentQuaternions/Base/L_thigh_X,SegmentQuaternions/Base/L_thigh_Y,SegmentQuaternions/Base/L_thigh_Z,SegmentQuaternions/Base/R_thigh_W,SegmentQuaternions/Base/R_thigh_X,SegmentQuaternions/Base/R_thigh_Y,SegmentQuaternions/Base/R_thigh_Z
424,4.24,289,5.78,0.524,-0.03,-0.441,-0.261,-0.222,0.152,0.193,0.166,-0.506,0.753,0.065,0.299,0.238,0.13,0.425,0.516,-0.387,-0.181,0.437,0.413,0.136,0.011,-0.015,0.942,-0.004,-0.015,1.0,0.014,-0.028,1.046,0.03,-0.002,1.041,-0.008,-0.005,0.992,-0.011,-0.028,0.904,-0.027,-0.028,0.939,3.711,8.002,-3.25,2.956,-1.635,1.448,-3.844,4.082,13.046,-10.07,0.358,-0.315,-2.337,-4.806,8.145,-0.65,-5.265,3.077,-2.427,0.967,2.42,1.0,0.004,0.001,0.001,1.0,0.0,0.001,0.005,1.0,-0.004,0.001,0.009,1.0,-0.007,-0.001,0.003,1.0,-0.002,0.0,0.005,1.0,-0.002,0.003,0.004,1.0,-0.003,0.003,0.004
425,4.25,289,5.78,0.546,0.107,-0.482,-0.323,-0.252,0.123,0.204,0.063,-0.616,0.833,0.08,0.299,0.247,0.282,0.442,0.541,-0.345,-0.22,0.463,0.459,0.166,-0.008,0.004,0.958,-0.018,-0.01,0.99,-0.023,-0.052,1.056,0.016,-0.001,1.046,-0.011,-0.03,0.966,-0.013,-0.037,0.894,-0.026,-0.027,0.948,4.758,11.041,-3.967,2.407,-2.768,0.102,-3.488,3.254,14.902,-10.271,1.225,0.07,-2.292,-11.65,13.238,-2.179,-6.421,3.976,-2.956,0.89,3.066,1.0,0.004,0.002,0.001,1.0,0.0,0.001,0.005,1.0,-0.004,0.002,0.01,1.0,-0.007,-0.001,0.003,1.0,-0.002,-0.001,0.006,1.0,-0.003,0.002,0.005,1.0,-0.003,0.003,0.004
426,4.26,290,5.8,0.559,0.229,-0.519,-0.383,-0.305,0.09,0.178,-0.035,-0.716,0.901,0.064,0.307,0.2,0.495,0.433,0.539,-0.264,-0.258,0.466,0.474,0.196,0.002,-0.01,0.96,-0.013,-0.023,0.987,-0.057,-0.061,1.088,0.002,0.001,1.047,-0.008,-0.036,0.94,-0.014,-0.014,0.899,-0.031,-0.033,0.94,3.939,11.185,-3.345,2.605,-3.639,0.396,-1.951,1.034,14.511,-10.233,1.792,0.812,-5.483,-18.746,15.517,-4.633,-8.814,4.558,-3.875,0.841,3.706,1.0,0.004,0.003,0.001,1.0,0.0,0.001,0.005,1.0,-0.005,0.002,0.011,1.0,-0.008,-0.001,0.003,1.0,-0.003,-0.002,0.007,1.0,-0.003,0.002,0.005,1.0,-0.004,0.004,0.004
427,4.27,290,5.8,0.572,0.388,-0.565,-0.454,-0.367,0.051,0.14,-0.17,-0.837,0.972,0.018,0.329,0.159,0.74,0.443,0.558,-0.132,-0.296,0.468,0.468,0.222,-0.003,-0.024,0.953,-0.015,-0.017,0.985,-0.047,-0.029,1.079,-0.017,0.001,1.053,0.057,-0.069,0.981,-0.021,-0.005,0.901,-0.026,-0.02,0.929,4.898,14.076,-3.701,3.006,-4.24,0.799,-0.007,1.835,17.924,-9.474,2.225,2.115,-2.617,-17.323,16.979,-5.248,-11.998,5.775,-4.928,1.247,4.671,1.0,0.005,0.004,0.0,1.0,0.0,0.001,0.005,1.0,-0.005,0.003,0.013,1.0,-0.008,0.0,0.003,1.0,-0.003,-0.004,0.009,1.0,-0.004,0.001,0.005,1.0,-0.004,0.004,0.005
428,4.28,291,5.82,0.597,0.566,-0.612,-0.539,-0.43,0.002,0.111,-0.335,-0.961,1.042,-0.03,0.354,0.118,0.949,0.475,0.592,0.022,-0.338,0.456,0.445,0.259,0.003,-0.013,0.955,-0.01,-0.024,0.994,-0.04,-0.018,1.094,-0.042,0.008,1.056,-0.015,-0.002,1.009,-0.028,0.009,0.913,-0.03,-0.03,0.931,5.766,15.771,-3.427,3.533,-4.761,1.213,0.078,2.636,19.079,-8.809,1.956,2.537,-5.001,-18.201,15.897,-5.415,-13.393,6.782,-5.829,0.135,6.132,1.0,0.005,0.005,0.0,1.0,0.0,0.0,0.005,1.0,-0.005,0.003,0.014,1.0,-0.009,0.0,0.003,1.0,-0.004,-0.005,0.01,1.0,-0.004,0.0,0.006,1.0,-0.005,0.004,0.005
429,4.29,291,5.82,0.617,0.755,-0.688,-0.602,-0.495,-0.036,0.083,-0.507,-1.087,1.122,-0.079,0.363,0.049,1.151,0.518,0.649,0.18,-0.396,0.471,0.419,0.327,0.021,-0.007,0.966,-0.003,-0.035,1.012,-0.032,-0.01,1.103,-0.043,0.003,1.06,-0.017,-0.048,0.947,-0.015,0.011,0.913,-0.027,-0.013,0.932,3.272,17.939,-3.836,3.339,-4.301,3.699,0.456,2.858,19.206,-9.502,1.854,0.802,-3.04,-15.872,14.991,-4.994,-13.064,6.569,-5.845,-1.031,7.518,1.0,0.005,0.007,0.0,1.0,0.0,0.0,0.006,1.0,-0.005,0.004,0.016,1.0,-0.01,0.001,0.003,1.0,-0.004,-0.006,0.012,1.0,-0.004,-0.001,0.007,1.0,-0.006,0.004,0.006
430,4.3,292,5.84,0.66,0.995,-0.778,-0.632,-0.53,-0.072,0.034,-0.666,-1.201,1.222,-0.115,0.35,-0.06,1.415,0.555,0.737,0.326,-0.474,0.532,0.389,0.426,-0.021,-0.017,0.946,-0.009,-0.021,1.012,-0.044,0.02,1.084,-0.027,0.004,1.054,0.027,-0.008,0.941,-0.017,0.019,0.91,-0.019,-0.007,0.943,6.557,20.412,-3.875,2.519,-4.04,5.052,1.52,2.309,17.825,-12.375,1.214,-1.341,-6.535,-18.097,14.362,-4.039,-12.901,6.422,-4.983,-2.519,8.594,1.0,0.005,0.009,-0.001,1.0,0.0,0.0,0.006,1.0,-0.005,0.004,0.018,1.0,-0.011,0.001,0.003,1.0,-0.005,-0.008,0.013,1.0,-0.004,-0.002,0.007,1.0,-0.006,0.004,0.007
431,4.31,292,5.84,0.768,1.249,-0.861,-0.642,-0.574,-0.118,-0.029,-0.793,-1.291,1.345,-0.122,0.323,-0.201,1.682,0.539,0.845,0.433,-0.565,0.652,0.348,0.552,-0.01,0.043,0.986,0.024,-0.003,1.026,-0.029,0.018,1.086,-0.005,0.001,1.043,0.028,0.042,0.955,-0.015,0.0,0.902,-0.012,-0.004,0.96,7.731,18.55,-2.747,1.06,-4.28,5.225,1.819,0.634,15.242,-15.749,0.426,-2.814,-12.119,-23.342,17.246,-3.04,-13.085,6.281,-3.532,-4.687,9.733,1.0,0.006,0.01,-0.001,1.0,0.0,-0.001,0.007,1.0,-0.004,0.004,0.019,1.0,-0.012,0.001,0.003,1.0,-0.006,-0.01,0.014,1.0,-0.004,-0.003,0.008,1.0,-0.006,0.004,0.008
432,4.32,293,5.86,0.809,1.482,-0.952,-0.654,-0.572,-0.182,-0.104,-0.848,-1.369,1.486,-0.101,0.297,-0.331,1.842,0.492,0.974,0.508,-0.661,0.806,0.301,0.686,-0.031,-0.033,0.934,0.007,0.003,1.022,0.039,0.059,1.037,0.011,0.004,1.035,0.206,-0.048,1.026,-0.026,-0.005,0.9,-0.009,-0.002,0.972,9.597,16.07,-4.416,0.418,-3.792,4.358,3.235,-2.151,14.972,-17.207,-0.547,-2.582,-5.763,-16.973,19.913,-1.666,-12.959,6.993,-2.228,-6.935,10.731,1.0,0.007,0.012,-0.001,1.0,0.0,-0.001,0.007,1.0,-0.004,0.004,0.02,1.0,-0.013,0.001,0.003,1.0,-0.006,-0.012,0.016,1.0,-0.004,-0.003,0.008,1.0,-0.006,0.004,0.009
433,4.33,293,5.86,0.884,1.78,-1.005,-0.657,-0.543,-0.267,-0.169,-0.915,-1.394,1.635,-0.071,0.286,-0.415,1.853,0.465,1.126,0.579,-0.751,0.978,0.237,0.808,-0.13,0.021,0.95,0.026,0.034,1.043,-0.038,0.02,1.053,0.011,-0.002,1.037,0.034,0.062,0.929,-0.016,-0.009,0.885,-0.005,0.004,0.977,9.429,20.388,-2.076,-0.2,-4.272,2.817,4.12,-6.064,10.53,-17.965,-1.359,-1.051,-4.876,-4.175,13.374,0.292,-13.556,7.989,-1.186,-8.822,11.192,1.0,0.008,0.014,-0.001,1.0,0.0,-0.002,0.007,1.0,-0.003,0.004,0.021,1.0,-0.014,0.001,0.002,1.0,-0.006,-0.013,0.017,1.0,-0.004,-0.004,0.009,1.0,-0.006,0.003,0.01
434,4.34,294,5.88,0.968,1.954,-1.048,-0.656,-0.498,-0.364,-0.216,-0.994,-1.384,1.794,-0.043,0.291,-0.564,1.799,0.467,1.285,0.658,-0.825,1.17,0.167,0.906,-0.026,0.095,0.954,0.009,0.048,1.034,-0.083,0.002,1.054,0.01,0.005,1.032,-0.094,0.029,0.9,-0.002,-0.01,0.881,-0.003,0.019,0.983,7.827,12.512,-3.276,-0.327,-4.8,0.754,4.01,-6.176,7.013,-19.215,-1.632,0.473,-11.518,-0.746,7.146,0.511,-13.937,7.852,-0.337,-9.385,10.318,1.0,0.009,0.015,-0.002,1.0,0.0,-0.002,0.007,1.0,-0.003,0.003,0.022,1.0,-0.016,0.0,0.003,1.0,-0.007,-0.012,0.018,1.0,-0.004,-0.005,0.01,1.0,-0.005,0.002,0.01
435,4.35,294,5.88,1.026,2.055,-1.082,-0.656,-0.439,-0.458,-0.268,-1.075,-1.376,1.974,-0.015,0.309,-0.727,1.801,0.414,1.492,0.753,-0.889,1.385,0.089,0.982,-0.023,0.066,0.939,0.015,0.043,1.038,-0.02,0.032,1.019,0.005,0.004,1.033,-0.003,-0.033,0.952,0.001,-0.004,0.884,0.006,0.02,0.984,5.795,5.984,-2.901,0.178,-3.731,0.129,4.178,-5.301,7.556,-21.375,-2.186,1.839,-6.493,-7.302,12.932,0.862,-15.223,8.217,0.123,-9.51,9.493,1.0,0.009,0.015,-0.002,1.0,0.001,-0.003,0.007,1.0,-0.002,0.003,0.022,1.0,-0.017,0.0,0.003,1.0,-0.008,-0.013,0.019,1.0,-0.004,-0.006,0.01,1.0,-0.005,0.001,0.011
436,4.36,295,5.9,1.068,2.265,-1.128,-0.665,-0.389,-0.561,-0.304,-1.207,-1.351,2.172,0.003,0.33,-0.801,1.81,0.384,1.728,0.89,-0.963,1.616,0.002,1.046,-0.078,0.043,0.95,0.033,0.055,1.028,-0.035,0.012,1.037,-0.008,0.006,1.033,0.021,0.011,0.952,-0.001,0.01,0.885,0.013,0.029,0.978,6.433,12.95,-5.831,1.029,-3.617,-1.564,5.262,-5.405,7.325,-23.208,-2.345,2.069,-3.63,-3.819,10.408,0.711,-17.392,9.581,-0.115,-9.13,8.554,1.0,0.01,0.017,-0.002,1.0,0.001,-0.003,0.007,1.0,-0.001,0.003,0.023,1.0,-0.019,0.0,0.003,1.0,-0.008,-0.013,0.02,1.0,-0.004,-0.008,0.011,1.0,-0.005,0.0,0.012
437,4.37,295,5.9,1.113,2.473,-1.165,-0.686,-0.352,-0.671,-0.306,-1.385,-1.294,2.384,0.022,0.345,-0.903,1.743,0.401,1.985,1.072,-1.057,1.851,-0.085,1.104,-0.073,0.055,0.967,0.042,0.032,1.019,-0.04,-0.001,1.026,-0.007,-0.001,1.042,0.019,-0.015,0.92,0.007,0.04,0.876,0.02,0.03,0.963,6.214,11.608,-6.934,1.943,-4.057,-3.666,4.023,-5.7,5.261,-24.596,-2.382,1.438,-5.742,0.883,3.657,0.842,-20.414,10.865,-1.046,-8.902,7.27,1.0,0.011,0.018,-0.003,1.0,0.001,-0.004,0.007,1.0,-0.001,0.003,0.024,1.0,-0.021,0.0,0.003,1.0,-0.008,-0.013,0.02,1.0,-0.004,-0.009,0.012,1.0,-0.005,-0.001,0.013
438,4.38,296,5.92,1.172,2.594,-1.171,-0.703,-0.332,-0.783,-0.313,-1.599,-1.203,2.602,0.037,0.354,-1.037,1.705,0.407,2.253,1.297,-1.181,2.083,-0.169,1.153,-0.037,0.03,0.925,0.039,0.013,1.007,-0.02,0.005,1.024,-0.01,0.008,1.062,0.0,-0.034,0.957,-0.001,0.055,0.88,0.019,0.034,0.946,6.052,3.433,-5.304,2.187,-4.31,-5.228,3.358,-5.631,4.426,-25.137,-1.974,0.884,-6.551,-1.624,4.003,1.203,-24.851,13.334,-1.862,-8.415,5.875,1.0,0.012,0.018,-0.004,1.0,0.002,-0.004,0.006,1.0,-0.001,0.003,0.024,1.0,-0.023,0.0,0.003,1.0,-0.009,-0.013,0.021,1.0,-0.003,-0.011,0.013,1.0,-0.005,-0.002,0.013
439,4.39,296,5.92,1.207,2.675,-1.174,-0.719,-0.311,-0.88,-0.296,-1.819,-1.101,2.811,0.048,0.358,-1.143,1.682,0.415,2.523,1.527,-1.324,2.306,-0.256,1.186,-0.018,0.024,0.912,0.038,0.016,0.994,-0.01,-0.001,1.023,-0.005,0.012,1.075,0.005,-0.038,0.953,0.008,0.052,0.861,0.033,0.035,0.94,5.821,3.963,-5.761,1.438,-4.388,-5.854,3.314,-5.563,4.671,-24.342,-1.362,0.471,-4.42,-2.341,3.935,2.261,-24.841,14.675,-1.715,-7.811,3.809,1.0,0.012,0.018,-0.004,1.0,0.002,-0.005,0.006,1.0,0.0,0.002,0.024,1.0,-0.025,0.0,0.003,1.0,-0.01,-0.013,0.021,1.0,-0.003,-0.014,0.015,1.0,-0.004,-0.002,0.013
440,4.4,297,5.94,1.201,2.8,-1.174,-0.741,-0.285,-0.963,-0.255,-2.033,-1.004,3.03,0.062,0.359,-1.222,1.709,0.435,2.814,1.747,-1.471,2.525,-0.341,1.211,-0.034,0.011,0.935,0.031,0.015,0.984,-0.007,-0.001,1.012,-0.002,0.001,1.078,0.038,-0.029,0.952,0.031,0.063,0.858,0.041,0.044,0.942,5.023,5.509,-5.144,0.513,-4.061,-5.423,2.802,-5.337,5.213,-25.369,-1.424,0.066,-3.76,-2.017,3.338,3.19,-23.06,14.793,-3.073,-7.764,2.73,1.0,0.012,0.019,-0.005,1.0,0.002,-0.006,0.005,1.0,0.0,0.002,0.025,1.0,-0.026,0.0,0.003,1.0,-0.01,-0.013,0.021,1.0,-0.002,-0.016,0.016,1.0,-0.004,-0.003,0.014
441,4.41,297,5.94,1.242,2.925,-1.177,-0.743,-0.251,-1.026,-0.224,-2.139,-0.926,3.287,0.07,0.363,-1.311,1.669,0.454,3.146,1.932,-1.601,2.765,-0.435,1.225,-0.048,0.002,0.925,0.037,-0.005,0.994,0.01,0.006,1.004,0.0,0.003,1.072,0.035,-0.034,0.954,0.026,0.036,0.846,0.039,0.037,0.933,5.562,3.881,-4.187,-0.331,-3.396,-4.348,1.9,-5.561,5.476,-29.106,-0.705,0.426,-2.709,-2.822,3.504,3.525,-19.341,13.239,-4.642,-7.96,1.902,1.0,0.012,0.019,-0.005,1.0,0.002,-0.006,0.005,1.0,0.0,0.001,0.025,1.0,-0.029,-0.001,0.003,1.0,-0.011,-0.013,0.022,1.0,-0.001,-0.017,0.017,1.0,-0.005,-0.004,0.014
442,4.42,298,5.96,1.285,3.021,-1.184,-0.77,-0.204,-1.059,-0.183,-2.207,-0.862,3.572,0.074,0.368,-1.362,1.629,0.472,3.5,2.085,-1.722,3.031,-0.528,1.226,-0.053,0.016,0.898,0.029,0.014,0.994,0.02,0.007,1.002,-0.001,-0.002,1.071,0.041,-0.03,0.963,0.011,0.044,0.852,0.036,0.032,0.933,6.221,1.746,-2.699,-1.067,-1.792,-2.532,0.785,-5.54,6.179,-31.919,-0.301,0.558,-1.492,-2.034,4.324,3.301,-16.92,12.554,-4.849,-7.466,0.657,1.0,0.013,0.02,-0.005,1.0,0.002,-0.007,0.005,1.0,0.0,0.001,0.026,1.0,-0.031,-0.001,0.003,1.0,-0.011,-0.014,0.022,1.0,-0.001,-0.019,0.018,1.0,-0.005,-0.005,0.014
443,4.43,298,5.96,1.332,3.074,-1.202,-0.795,-0.141,-1.058,-0.129,-2.275,-0.821,3.881,0.081,0.371,-1.391,1.586,0.496,3.869,2.233,-1.831,3.335,-0.613,1.216,-0.059,0.037,0.901,0.024,0.02,1.002,0.028,-0.003,0.989,0.001,-0.01,1.071,0.042,-0.043,0.967,0.033,0.046,0.85,0.036,0.038,0.946,4.663,0.045,-1.865,-1.04,-0.552,-0.414,-0.065,-5.099,7.114,-34.352,-0.463,0.366,-0.27,-2.349,4.608,2.093,-15.332,11.253,-3.784,-7.216,-0.537,1.0,0.013,0.02,-0.005,1.0,0.002,-0.007,0.005,1.0,0.0,0.0,0.026,0.999,-0.034,-0.001,0.003,1.0,-0.011,-0.014,0.022,1.0,0.0,-0.02,0.019,1.0,-0.005,-0.006,0.014
444,4.44,299,5.98,1.355,3.078,-1.232,-0.828,-0.051,-1.027,-0.093,-2.36,-0.789,4.213,0.09,0.378,-1.382,1.553,0.519,4.23,2.396,-1.93,3.662,-0.693,1.198,-0.062,0.056,0.939,0.02,0.038,1.006,0.03,-0.003,1.003,0.0,-0.013,1.066,0.039,-0.036,0.942,0.054,0.045,0.847,0.034,0.039,0.946,2.065,-1.228,-0.677,-0.764,0.965,2.219,-1.275,-5.16,7.307,-36.614,-0.764,0.722,1.982,-3.15,4.715,-0.775,-15.713,10.649,-3.71,-7.206,-1.011,1.0,0.014,0.02,-0.005,1.0,0.002,-0.007,0.005,1.0,0.0,-0.001,0.027,0.999,-0.037,-0.001,0.003,1.0,-0.011,-0.015,0.023,1.0,0.0,-0.021,0.02,1.0,-0.005,-0.007,0.014
445,4.45,299,5.98,1.365,3.069,-1.281,-0.874,0.04,-0.974,-0.09,-2.464,-0.761,4.565,0.093,0.39,-1.37,1.515,0.539,4.586,2.579,-2.023,3.999,-0.781,1.172,-0.041,0.039,0.982,0.023,0.018,1.012,0.033,0.009,0.987,-0.008,-0.032,1.063,0.046,-0.044,0.946,0.065,0.042,0.856,0.029,0.035,0.968,0.193,-0.699,-0.599,-0.08,2.216,4.179,-2.04,-4.561,7.653,-38.639,-0.654,1.224,2.878,-2.013,5.5,-3.119,-16.38,10.622,-4.982,-7.545,-1.254,1.0,0.014,0.02,-0.005,1.0,0.003,-0.007,0.005,1.0,0.0,-0.002,0.028,0.999,-0.04,-0.001,0.003,1.0,-0.011,-0.015,0.023,1.0,0.0,-0.023,0.021,1.0,-0.005,-0.007,0.014
446,4.46,300,6.0,1.352,3.01,-1.338,-0.926,0.137,-0.902,-0.09,-2.564,-0.717,4.946,0.091,0.404,-1.335,1.468,0.546,4.949,2.775,-2.113,4.358,-0.873,1.14,-0.018,0.018,0.95,0.025,0.018,1.013,0.027,0.003,0.994,-0.012,-0.034,1.05,0.053,-0.05,0.966,0.069,0.024,0.852,0.023,0.028,0.969,2.641,-1.386,-0.168,0.234,3.382,5.606,-3.313,-5.348,6.083,-41.39,-0.386,1.356,3.229,-1.988,5.078,-4.625,-16.252,10.652,-5.687,-7.717,-1.657,1.0,0.014,0.02,-0.005,1.0,0.003,-0.007,0.006,1.0,0.0,-0.002,0.028,0.999,-0.043,-0.001,0.004,1.0,-0.011,-0.015,0.024,0.999,0.0,-0.025,0.022,1.0,-0.005,-0.008,0.014
447,4.47,300,6.0,1.403,2.988,-1.414,-0.955,0.236,-0.822,-0.127,-2.656,-0.679,5.361,0.096,0.42,-1.281,1.416,0.548,5.305,2.96,-2.177,4.748,-0.965,1.1,-0.021,0.047,0.967,0.037,0.012,1.009,0.03,0.009,1.001,-0.005,-0.043,1.038,0.048,-0.057,0.951,0.078,-0.005,0.855,0.022,0.01,0.951,2.46,0.964,-1.656,-0.641,3.979,5.889,-4.466,-5.893,4.438,-44.931,-0.701,1.684,5.276,-2.314,3.957,-6.216,-14.946,8.352,-5.94,-8.154,-2.246,1.0,0.015,0.02,-0.006,1.0,0.003,-0.007,0.006,1.0,0.0,-0.003,0.029,0.999,-0.047,-0.001,0.004,1.0,-0.011,-0.016,0.024,0.999,-0.001,-0.026,0.023,1.0,-0.005,-0.009,0.013
448,4.48,301,6.02,1.407,2.994,-1.476,-0.988,0.345,-0.748,-0.177,-2.731,-0.65,5.799,0.107,0.436,-1.194,1.387,0.544,5.674,3.113,-2.217,5.151,-1.063,1.053,-0.026,0.019,0.976,0.033,0.011,1.003,0.027,0.017,1.004,0.0,-0.061,1.024,0.044,-0.022,0.965,0.082,-0.013,0.856,0.026,0.0,0.949,1.903,3.905,-1.455,-1.094,3.801,4.654,-5.095,-5.576,3.176,-47.185,-0.916,1.659,6.052,-1.738,3.34,-6.439,-12.371,6.072,-6.15,-8.115,-2.81,1.0,0.015,0.02,-0.006,1.0,0.003,-0.007,0.007,1.0,-0.001,-0.004,0.029,0.999,-0.051,-0.001,0.004,1.0,-0.011,-0.016,0.024,0.999,-0.002,-0.028,0.023,1.0,-0.006,-0.01,0.013
449,4.49,301,6.02,1.447,3.03,-1.523,-0.993,0.453,-0.685,-0.21,-2.763,-0.627,6.243,0.122,0.452,-1.065,1.304,0.518,6.049,3.228,-2.225,5.559,-1.159,0.998,-0.025,0.005,0.969,0.041,-0.007,1.011,0.02,0.006,1.017,0.001,-0.079,1.024,0.02,-0.015,0.982,0.103,-0.005,0.872,0.034,0.003,0.937,3.379,5.494,-1.881,-1.876,3.209,2.778,-5.887,-5.937,0.484,-47.853,-1.196,1.642,6.913,-3.571,2.626,-7.161,-8.73,2.934,-6.06,-7.935,-3.608,1.0,0.015,0.02,-0.006,1.0,0.003,-0.007,0.007,1.0,-0.001,-0.005,0.029,0.999,-0.054,-0.001,0.004,1.0,-0.01,-0.016,0.025,0.999,-0.002,-0.029,0.023,1.0,-0.006,-0.011,0.013
450,4.5,302,6.04,1.513,3.083,-1.558,-0.991,0.538,-0.626,-0.264,-2.805,-0.603,6.689,0.136,0.464,-0.94,1.245,0.509,6.416,3.318,-2.214,5.965,-1.239,0.934,-0.031,0.014,0.938,0.031,-0.006,0.998,0.008,0.012,1.028,-0.003,-0.076,1.037,-0.017,-0.014,0.943,0.096,-0.006,0.855,0.05,0.031,0.93,5.282,6.603,-2.07,-2.446,2.617,1.151,-6.267,-5.614,-1.644,-47.965,-1.413,1.337,9.243,-2.735,-1.13,-8.052,-6.131,0.873,-6.883,-6.713,-4.731,1.0,0.015,0.021,-0.006,1.0,0.002,-0.007,0.007,1.0,-0.001,-0.005,0.029,0.998,-0.058,-0.001,0.004,1.0,-0.009,-0.016,0.024,0.999,-0.003,-0.03,0.024,1.0,-0.006,-0.011,0.012
451,4.51,302,6.04,1.663,3.152,-1.576,-0.99,0.615,-0.572,-0.285,-2.879,-0.575,7.143,0.148,0.471,-0.778,1.218,0.496,6.806,3.41,-2.204,6.359,-1.303,0.862,-0.041,0.048,0.916,0.021,-0.011,1.009,0.007,0.001,1.046,-0.009,-0.064,1.056,-0.013,0.004,0.934,0.144,0.023,0.891,0.07,0.046,0.924,5.323,7.064,-2.2,-2.935,1.853,-0.811,-7.184,-4.658,-2.757,-48.743,-1.47,0.665,9.94,-2.591,-1.733,-7.735,-6.55,0.241,-8.653,-4.907,-6.146,1.0,0.016,0.021,-0.006,1.0,0.002,-0.007,0.007,1.0,-0.002,-0.005,0.029,0.998,-0.062,-0.001,0.004,1.0,-0.008,-0.016,0.024,0.999,-0.003,-0.03,0.024,1.0,-0.007,-0.012,0.012
452,4.52,303,6.06,1.754,3.275,-1.586,-1.032,0.644,-0.513,-0.269,-2.888,-0.559,7.61,0.157,0.463,-0.586,1.182,0.483,7.214,3.485,-2.196,6.743,-1.342,0.785,-0.052,0.037,0.952,0.019,0.002,1.006,0.016,-0.004,1.06,-0.01,-0.089,1.051,0.005,0.008,0.979,0.131,0.005,0.91,0.067,0.031,0.93,3.046,7.613,-2.78,-3.158,1.559,-2.154,-7.301,-3.408,-2.9,-50.055,-1.391,-0.7,8.976,-5.57,-1.913,-6.812,-4.374,-0.859,-10.86,-1.951,-7.943,1.0,0.016,0.022,-0.006,1.0,0.001,-0.007,0.007,1.0,-0.002,-0.006,0.028,0.998,-0.066,-0.001,0.004,1.0,-0.007,-0.016,0.024,0.999,-0.004,-0.031,0.023,1.0,-0.008,-0.013,0.011
453,4.53,303,6.06,1.81,3.372,-1.584,-1.076,0.658,-0.44,-0.221,-2.929,-0.543,8.11,0.169,0.446,-0.392,1.191,0.477,7.654,3.553,-2.206,7.139,-1.347,0.694,-0.047,0.018,0.973,0.02,-0.006,1.013,0.015,-0.013,1.079,0.002,-0.119,1.034,0.013,-0.019,1.015,0.115,0.007,0.923,0.055,0.006,0.938,2.974,8.462,-2.653,-3.136,1.896,-3.095,-7.982,-2.251,-2.317,-53.397,-0.793,-1.56,8.796,-7.517,-1.965,-7.33,-4.234,-0.041,-12.284,1.575,-10.274,1.0,0.016,0.023,-0.007,1.0,0.001,-0.007,0.006,1.0,-0.003,-0.006,0.028,0.997,-0.071,-0.001,0.004,1.0,-0.006,-0.017,0.024,0.999,-0.004,-0.032,0.023,1.0,-0.009,-0.013,0.01
