Index,SegmentGyro/R_shank_X,SegmentGyro/R_shank_Y,SegmentGyro/R_shank_Z,SegmentGyro/pelvis_X,SegmentGyro/pelvis_Y,SegmentGyro/pelvis_Z,SegmentGyro/R_foot_X,SegmentGyro/R_foot_Y,SegmentGyro/R_foot_Z,SegmentGyro/L_foot_X,SegmentGyro/L_foot_Y,SegmentGyro/L_foot_Z,SegmentGyro/L_thigh_X,SegmentGyro/L_thigh_Y,SegmentGyro/L_thigh_Z,SegmentGyro/R_thigh_X,SegmentGyro/R_thigh_Y,SegmentGyro/R_thigh_Z,SegmentGyro/L_shank_X,SegmentGyro/L_shank_Y,SegmentGyro/L_shank_Z
38,"0,172","0,539","-0,016","-0,244","0,113","-0,016","-0,200","0,024","-0,001","-0,437","0,047","0,016","0,158","0,359","-0,424","-0,238","0,382","0,081","0,072","0,790","0,281"
39,"0,145","0,603","0,349","-0,136","0,192","-0,229","-0,371","-0,080","0,028","-0,438","-0,075","-0,046","0,132","0,172","-0,743","-0,115","0,439","0,069","-0,051","0,598","0,283"
40,"0,284","0,752","0,496","0,117","0,333","-0,153","-0,279","0,028","-0,071","-0,605","-0,108","0,022","0,183","0,287","-0,664","-0,107","0,411","0,015","-0,053","0,697","0,377"
41,"0,240","0,664","0,702","0,182","0,285","-0,086","-0,293","0,075","-0,106","-0,471","-0,084","0,034","0,154","0,254","-0,362","-0,054","0,440","0,077","-0,113","0,754","0,355"
42,"0,295","0,653","0,637","0,313","0,249","0,037","-0,278","0,151","-0,012","-0,259","-0,025","0,034","-0,283","0,568","0,257","-0,140","0,467","0,258","-0,356","0,521","0,239"
43,"0,206","0,602","0,343","0,013","0,505","0,068","-0,312","-0,074","0,015","-0,225","-0,083","0,088","0,025","0,679","0,226","-0,032","0,579","0,354","-0,289","0,495","-0,009"
44,"0,085","0,543","0,365","0,074","0,564","0,050","-0,141","0,030","-0,015","-0,281","0,118","-0,005","0,195","0,485","-0,210","-0,200","0,466","0,250","-0,282","0,449","-0,317"
45,"0,250","0,449","0,179","0,013","0,386","0,093","-0,116","-0,029","-0,207","-0,315","-0,013","0,012","0,244","0,288","-0,658","-0,175","0,437","0,061","-0,224","0,568","-0,164"
46,"0,123","0,561","0,110","0,088","0,543","0,242","0,029","0,011","-0,104","-0,271","-0,109","0,019","0,199","0,142","-0,789","-0,294","0,489","0,018","-0,174","0,676","0,317"
47,"0,223","0,633","0,523","0,153","0,554","0,297","0,227","0,020","-0,062","-0,415","-0,096","0,055","0,163","0,140","-0,436","-0,333","0,351","-0,124","-0,184","0,650","0,780"
48,"0,223","0,513","0,544","0,214","0,494","0,305","0,148","0,024","-0,131","-0,236","-0,046","0,135","0,189","0,327","-0,117","-0,177","0,383","0,089","-0,245","0,650","0,779"
49,"0,295","0,653","0,637","0,336","0,432","0,309","0,169","0,137","0,011","-0,326","0,024","0,060","0,064","0,668","0,451","0,102","0,473","0,290","-0,182","0,686","0,702"
50,"0,179","0,665","0,708","0,097","0,389","0,399","0,307","0,017","0,007","-0,405","0,056","-0,063","0,249","0,588","0,448","0,016","0,499","0,471","-0,235","0,619","0,336"
51,"0,168","0,644","0,588","0,102","0,462","0,446","0,255","0,048","0,069","-0,448","0,084","0,063","0,214","0,515","0,202","-0,180","0,550","0,555","-0,113","0,541","0,302"
52,"0,272","0,611","0,398","0,045","0,297","0,548","0,116","0,046","0,013","-0,449","-0,037","0,001","0,116","0,388","-0,019","-0,419","0,408","0,525","-0,115","0,640","0,396"
53,"0,244","0,619","0,088","0,232","0,426","0,568","0,275","0,038","0,152","-0,414","0,026","0,117","0,308","0,277","-0,073","-0,520","0,459","0,346","-0,241","0,645","0,586"
