Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
249.0,984.02,-3.71,134.31,391.0,4.01,118.36,401.0
250.0,987.98,-3.72,134.01,392.0,4.01,119.11,407.0
251.0,991.93,-3.77,133.64,392.0,4.0,119.82,412.0
252.0,995.88,-3.78,133.17,392.0,4.0,120.75,417.0
253.0,999.83,-3.8,132.55,391.0,4.02,121.56,421.0
254.0,1003.78,-3.79,132.0,392.0,4.04,122.52,429.0
255.0,1007.74,-3.81,131.26,390.0,4.07,123.62,435.0
256.0,1011.69,-3.83,130.5,389.0,4.12,124.83,440.0
257.0,1015.64,-3.86,129.64,387.0,4.18,125.96,451.0
258.0,1019.59,-3.88,128.65,388.0,4.22,127.13,456.0
259.0,1023.54,-3.9,127.82,384.0,4.26,128.17,462.0
260.0,1027.49,-3.93,126.91,382.0,4.27,129.28,468.0
261.0,1031.45,-3.91,125.96,381.0,4.27,130.08,472.0
262.0,1035.4,-3.9,125.04,382.0,4.31,130.91,475.0
263.0,1039.35,-3.9,124.15,381.0,4.32,131.82,479.0
264.0,1043.3,-3.93,123.28,380.0,4.33,132.69,481.0
265.0,1047.25,-3.89,122.28,380.0,4.29,133.39,484.0
266.0,1051.21,-3.9,121.3,380.0,4.28,134.23,488.0
267.0,1055.16,-3.9,120.46,382.0,4.3,134.91,494.0
268.0,1059.11,-3.86,119.69,381.0,4.32,135.5,499.0
269.0,1063.06,-3.86,119.01,378.0,4.32,136.15,504.0
270.0,1067.01,-3.8,118.23,376.0,4.35,136.79,507.0
271.0,1070.97,-3.8,117.43,378.0,4.32,137.27,509.0
272.0,1074.92,-3.8,116.48,377.0,4.35,137.87,512.0
273.0,1078.87,-3.81,115.83,376.0,4.32,138.42,514.0
274.0,1082.82,-3.82,114.95,376.0,4.33,139.07,518.0
275.0,1086.77,-3.81,114.06,376.0,4.34,139.75,524.0
276.0,1090.73,-3.85,113.12,376.0,4.37,140.51,530.0
277.0,1094.68,-3.84,112.24,377.0,4.36,141.05,533.0
278.0,1098.63,-3.85,111.56,379.0,4.38,141.86,539.0
279.0,1102.58,-3.9,110.71,378.0,4.41,142.61,545.0
280.0,1106.53,-3.92,109.94,376.0,4.43,143.41,549.0
281.0,1110.48,-3.92,109.17,375.0,4.44,144.06,553.0
282.0,1114.44,-3.95,108.43,376.0,4.52,144.7,557.0
283.0,1118.39,-3.99,107.66,377.0,4.54,145.27,559.0
284.0,1122.34,-4.01,106.78,375.0,4.58,145.78,564.0
285.0,1126.29,-4.03,106.06,377.0,4.64,146.29,567.0
286.0,1130.24,-4.03,105.41,380.0,4.7,146.7,568.0
287.0,1134.2,-4.05,104.56,383.0,4.71,147.0,568.0
288.0,1138.15,-4.05,103.96,384.0,4.79,147.43,571.0
289.0,1142.1,-4.1,103.33,388.0,4.89,147.87,571.0
290.0,1146.05,-4.1,102.67,389.0,4.92,148.13,573.0
291.0,1150.0,-4.13,102.24,390.0,5.01,148.54,575.0
292.0,1153.96,-4.15,101.79,391.0,5.08,148.88,576.0
293.0,1157.91,-4.18,101.42,393.0,5.21,149.19,575.0
294.0,1161.86,-4.22,101.02,393.0,5.33,149.62,578.0
295.0,1165.81,-4.27,100.74,393.0,5.45,149.96,580.0
296.0,1169.76,-4.36,100.36,394.0,5.54,150.18,580.0
297.0,1173.72,-4.4,100.1,395.0,5.68,150.51,580.0
298.0,1177.67,-4.5,99.77,396.0,5.76,150.8,584.0
299.0,1181.62,-4.56,99.45,397.0,5.86,151.21,582.0
300.0,1185.57,-4.69,99.03,400.0,5.95,151.63,584.0
301.0,1189.52,-4.77,98.65,401.0,6.03,152.07,584.0
302.0,1193.47,-4.87,98.31,404.0,6.12,152.54,583.0
303.0,1197.43,-5.0,97.93,405.0,6.16,152.94,581.0
304.0,1201.38,-5.13,97.39,409.0,6.25,153.44,580.0
305.0,1205.33,-5.24,97.05,410.0,6.31,153.87,578.0
306.0,1209.28,-5.36,96.53,412.0,6.38,154.32,578.0
307.0,1213.23,-5.49,96.17,413.0,6.43,154.71,576.0
308.0,1217.19,-5.62,95.58,415.0,6.5,155.12,577.0
309.0,1221.14,-5.79,95.0,415.0,6.58,155.64,577.0
310.0,1225.09,-5.92,94.56,416.0,6.64,155.97,577.0
311.0,1229.04,-6.09,93.96,417.0,6.69,156.42,575.0
312.0,1232.99,-6.22,93.28,417.0,6.75,156.82,575.0
313.0,1236.95,-6.34,92.7,417.0,6.84,157.24,573.0
314.0,1240.9,-6.49,92.13,415.0,6.91,157.78,573.0
315.0,1244.85,-6.6,91.46,417.0,6.97,158.38,572.0
316.0,1248.8,-6.67,90.92,415.0,7.03,158.84,572.0
317.0,1252.75,-6.77,90.38,415.0,7.13,159.5,571.0
318.0,1256.71,-6.85,89.68,416.0,7.19,160.06,570.0
319.0,1260.66,-6.92,89.33,414.0,7.22,160.65,571.0
320.0,1264.61,-6.98,88.76,414.0,7.26,161.3,571.0
321.0,1268.56,-7.03,88.32,414.0,7.31,161.89,571.0
322.0,1272.51,-7.14,87.8,414.0,7.33,162.23,570.0
323.0,1276.46,-7.23,87.12,417.0,7.4,162.75,570.0
324.0,1280.42,-7.23,86.57,415.0,7.42,163.27,570.0
325.0,1284.37,-7.28,85.97,414.0,7.45,163.73,571.0
326.0,1288.32,-7.37,85.41,414.0,7.5,164.17,570.0
327.0,1292.27,-7.44,84.69,416.0,7.53,164.62,570.0
328.0,1296.22,-7.53,84.01,418.0,7.54,165.19,569.0
329.0,1300.18,-7.6,83.48,420.0,7.56,165.55,568.0
330.0,1304.13,-7.67,82.84,421.0,7.58,166.12,569.0
331.0,1308.08,-7.72,82.29,421.0,7.57,166.61,569.0
332.0,1312.03,-7.78,81.58,424.0,7.56,167.17,567.0
333.0,1315.98,-7.81,80.97,425.0,7.55,167.65,569.0
334.0,1319.94,-7.87,80.44,425.0,7.52,168.2,568.0
335.0,1323.89,-7.91,79.9,427.0,7.5,168.78,568.0
336.0,1327.84,-7.91,79.42,429.0,7.51,169.48,568.0
337.0,1331.79,-7.94,79.15,431.0,7.47,170.08,568.0
338.0,1335.74,-7.97,78.78,432.0,7.44,170.76,568.0
339.0,1339.7,-8.0,78.52,433.0,7.47,171.57,568.0
340.0,1343.65,-8.04,78.21,434.0,7.45,172.12,567.0
341.0,1347.6,-8.04,77.96,435.0,7.45,172.68,569.0
342.0,1351.55,-8.09,77.71,434.0,7.47,173.23,569.0
343.0,1355.5,-8.1,77.56,435.0,7.47,173.59,569.0
344.0,1359.45,-8.13,77.24,436.0,7.47,173.91,568.0
345.0,1363.41,-8.13,77.11,438.0,7.5,174.29,570.0
346.0,1367.36,-8.12,76.81,440.0,7.54,174.58,570.0
347.0,1371.31,-8.14,76.82,442.0,7.54,174.65,571.0
348.0,1375.26,-8.12,76.63,444.0,7.59,174.86,572.0
349.0,1379.21,-8.12,76.49,446.0,7.63,175.11,571.0
350.0,1383.17,-8.11,76.45,447.0,7.65,175.26,572.0
351.0,1387.12,-8.09,76.4,447.0,7.72,175.49,571.0
352.0,1391.07,-8.08,76.32,448.0,7.77,175.73,571.0
353.0,1395.02,-8.07,76.29,450.0,7.86,176.08,570.0
354.0,1398.97,-8.06,76.15,450.0,7.93,176.3,571.0
355.0,1402.93,-8.06,76.02,451.0,8.01,176.57,572.0
356.0,1406.88,-8.08,75.86,453.0,8.09,176.75,573.0
357.0,1410.83,-8.04,75.69,453.0,8.12,176.91,574.0
358.0,1414.78,-8.04,75.72,453.0,8.19,177.21,575.0
359.0,1418.73,-8.04,75.61,454.0,8.21,177.31,575.0
360.0,1422.69,-8.0,75.42,455.0,8.24,177.4,575.0
361.0,1426.64,-8.02,75.44,455.0,8.26,177.47,575.0
362.0,1430.59,-8.01,75.35,455.0,8.29,177.58,575.0
363.0,1434.54,-8.02,75.2,454.0,8.3,177.61,575.0
364.0,1438.49,-8.01,75.2,453.0,8.31,177.6,576.0
365.0,1442.44,-8.01,75.16,453.0,8.31,177.63,574.0
366.0,1446.4,-8.01,75.02,452.0,8.32,177.66,574.0
367.0,1450.35,-8.0,75.05,453.0,8.31,177.66,574.0
368.0,1454.3,-8.01,75.0,453.0,8.31,177.71,575.0
369.0,1458.25,-8.0,75.06,453.0,8.29,177.61,575.0
370.0,1462.2,-7.99,75.05,452.0,8.3,177.63,574.0
371.0,1466.16,-7.97,75.04,453.0,8.3,177.65,573.0
372.0,1470.11,-7.98,75.08,451.0,8.31,177.65,570.0
373.0,1474.06,-7.97,75.1,450.0,8.3,177.61,568.0
374.0,1478.01,-7.95,75.1,449.0,8.3,177.53,568.0
375.0,1481.96,-7.93,75.14,448.0,8.3,177.51,569.0
376.0,1485.92,-7.91,75.23,448.0,8.33,177.42,565.0
377.0,1489.87,-7.9,75.42,446.0,8.34,177.35,562.0
378.0,1493.82,-7.87,75.49,445.0,8.37,177.32,558.0
379.0,1497.77,-7.86,75.79,442.0,8.41,177.26,549.0
380.0,1501.72,-7.82,75.92,440.0,8.44,177.2,546.0
381.0,1505.68,-7.77,75.96,438.0,8.48,177.12,539.0
382.0,1509.63,-7.72,76.15,435.0,8.56,177.18,532.0
383.0,1513.58,-7.68,76.19,431.0,8.62,177.12,524.0
384.0,1517.53,-7.62,76.4,428.0,8.73,177.15,516.0
385.0,1521.48,-7.57,76.61,424.0,8.82,177.18,505.0
386.0,1525.43,-7.55,76.83,418.0,8.93,177.19,496.0
387.0,1529.39,-7.52,77.0,414.0,9.01,177.13,485.0
388.0,1533.34,-7.44,77.23,409.0,9.19,177.28,475.0
389.0,1537.29,-7.42,77.52,402.0,9.34,177.3,467.0
390.0,1541.24,-7.36,77.75,397.0,9.47,177.27,459.0
391.0,1545.19,-7.35,78.1,391.0,9.59,177.2,444.0
392.0,1549.15,-7.32,78.57,385.0,9.72,176.98,435.0
393.0,1553.1,-7.32,78.95,380.0,9.85,176.93,424.0
394.0,1557.05,-7.31,79.33,370.0,9.98,176.77,412.0
395.0,1561.0,-7.31,79.79,361.0,10.11,176.53,399.0
396.0,1564.95,-7.3,80.41,351.0,10.15,175.96,386.0
397.0,1568.91,-7.26,80.9,343.0,10.18,175.37,372.0
398.0,1572.86,-7.26,81.82,334.0,10.22,174.78,358.0
399.0,1576.81,-7.22,82.43,324.0,10.23,174.02,342.0
