Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
129.0,509.8,-8.22,191.89,512.0,-0.44,61.88,358.0
130.0,513.75,-8.24,191.97,513.0,-0.46,61.89,362.0
131.0,517.7,-8.28,192.06,516.0,-0.48,62.06,367.0
132.0,521.65,-8.29,192.17,519.0,-0.48,62.08,369.0
133.0,525.6,-8.29,192.22,521.0,-0.45,62.09,372.0
134.0,529.56,-8.3,192.33,521.0,-0.42,62.31,373.0
135.0,533.51,-8.34,192.48,523.0,-0.42,62.27,374.0
136.0,537.46,-8.34,192.61,523.0,-0.36,62.41,375.0
137.0,541.41,-8.37,192.84,523.0,-0.34,62.51,376.0
138.0,545.36,-8.4,192.95,523.0,-0.32,62.52,377.0
139.0,549.31,-8.4,193.07,522.0,-0.28,62.49,378.0
140.0,553.27,-8.44,193.27,520.0,-0.24,62.48,378.0
141.0,557.22,-8.43,193.36,519.0,-0.19,62.58,379.0
142.0,561.17,-8.44,193.53,518.0,-0.19,62.66,378.0
143.0,565.12,-8.42,193.52,518.0,-0.14,62.85,378.0
144.0,569.07,-8.4,193.56,516.0,-0.11,62.79,378.0
145.0,573.03,-8.4,193.62,516.0,-0.09,62.97,377.0
146.0,576.98,-8.37,193.67,512.0,-0.04,62.94,376.0
147.0,580.93,-8.37,193.68,508.0,-0.04,63.13,375.0
148.0,584.88,-8.37,193.75,505.0,0.0,63.22,374.0
149.0,588.83,-8.36,193.77,499.0,0.04,63.46,374.0
150.0,592.79,-8.34,193.81,494.0,0.06,63.51,373.0
151.0,596.74,-8.32,193.81,490.0,0.07,63.6,371.0
152.0,600.69,-8.32,193.83,487.0,0.09,63.77,371.0
153.0,604.64,-8.29,193.85,483.0,0.14,64.01,369.0
154.0,608.59,-8.29,193.86,479.0,0.16,64.28,366.0
155.0,612.55,-8.3,193.9,475.0,0.2,64.49,365.0
156.0,616.5,-8.28,193.88,471.0,0.23,64.78,364.0
157.0,620.45,-8.29,193.93,467.0,0.27,64.97,362.0
158.0,624.4,-8.3,194.02,464.0,0.3,65.32,361.0
159.0,628.35,-8.3,194.02,460.0,0.3,65.71,362.0
160.0,632.3,-8.3,194.06,457.0,0.33,65.88,361.0
161.0,636.26,-8.29,194.02,452.0,0.31,66.3,361.0
162.0,640.21,-8.29,194.07,448.0,0.32,66.58,359.0
163.0,644.16,-8.29,194.03,444.0,0.38,67.06,357.0
164.0,648.11,-8.28,194.0,437.0,0.39,67.26,357.0
165.0,652.06,-8.3,194.04,431.0,0.42,67.73,356.0
166.0,656.02,-8.3,193.88,427.0,0.37,68.25,356.0
167.0,659.97,-8.25,193.7,421.0,0.37,68.85,354.0
168.0,663.92,-8.22,193.54,416.0,0.37,69.41,353.0
169.0,667.87,-8.14,193.26,412.0,0.38,70.27,350.0
170.0,671.82,-8.06,192.87,406.0,0.38,71.16,348.0
171.0,675.78,-7.97,192.49,402.0,0.38,72.27,348.0
172.0,679.73,-7.9,192.16,395.0,0.32,73.37,347.0
173.0,683.68,-7.82,191.77,391.0,0.26,74.56,346.0
174.0,687.63,-7.73,191.35,384.0,0.27,75.72,344.0
175.0,691.58,-7.64,190.91,379.0,0.21,77.04,344.0
176.0,695.54,-7.48,190.3,375.0,0.14,78.28,344.0
177.0,699.49,-7.34,189.72,371.0,0.05,79.49,344.0
178.0,703.44,-7.14,189.01,365.0,0.02,80.61,344.0
179.0,707.39,-6.97,188.35,360.0,-0.01,81.41,343.0
180.0,711.34,-6.85,187.83,356.0,-0.02,82.32,344.0
181.0,715.29,-6.71,187.26,352.0,-0.05,83.21,342.0
182.0,719.25,-6.56,186.79,347.0,-0.05,84.05,342.0
183.0,723.2,-6.42,186.32,339.0,-0.05,84.66,342.0
184.0,727.15,-6.3,185.9,337.0,-0.07,85.33,344.0
185.0,731.1,-6.21,185.72,330.0,-0.04,85.88,343.0
186.0,735.05,-6.1,185.29,327.0,-0.08,86.57,342.0
187.0,739.01,-5.97,184.86,320.0,-0.07,87.13,342.0
188.0,742.96,-5.86,184.57,318.0,-0.0,87.58,341.0
189.0,746.91,-5.73,184.09,313.0,0.0,88.02,342.0
190.0,750.86,-5.62,183.65,306.0,0.04,88.5,343.0
191.0,754.81,-5.51,183.3,302.0,0.07,88.95,343.0
192.0,758.77,-5.42,182.98,296.0,0.15,89.24,344.0
193.0,762.72,-5.29,182.5,293.0,0.19,89.77,345.0
194.0,766.67,-5.22,182.12,291.0,0.25,90.22,345.0
195.0,770.62,-5.04,181.43,287.0,0.28,90.68,344.0
196.0,774.57,-4.92,180.87,284.0,0.37,91.31,341.0
197.0,778.53,-4.84,180.44,281.0,0.46,91.75,340.0
198.0,782.48,-4.73,179.59,278.0,0.55,92.29,339.0
199.0,786.43,-4.56,178.53,276.0,0.66,92.87,338.0
200.0,790.38,-4.4,177.66,275.0,0.68,93.5,338.0
201.0,794.33,-4.3,176.59,274.0,0.74,93.83,337.0
202.0,798.28,-4.1,175.42,271.0,0.81,94.37,337.0
203.0,802.24,-3.97,174.56,270.0,0.92,94.74,335.0
204.0,806.19,-3.8,173.73,267.0,1.01,95.18,333.0
205.0,810.14,-3.67,173.07,266.0,1.06,95.58,332.0
206.0,814.09,-3.56,172.45,266.0,1.1,96.0,331.0
207.0,818.04,-3.43,171.68,265.0,1.14,96.35,329.0
208.0,822.0,-3.3,171.11,264.0,1.21,96.57,328.0
209.0,825.95,-3.18,170.59,263.0,1.26,96.81,327.0
