Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
275.0,1086.77,-6.41,170.61,535.0,-29.62,140.01,906.0
276.0,1090.73,-6.43,170.41,536.0,-29.3,139.43,905.0
277.0,1094.68,-6.47,170.18,537.0,-28.88,138.86,904.0
278.0,1098.63,-6.49,170.08,538.0,-28.55,138.24,904.0
279.0,1102.58,-6.52,169.83,539.0,-28.14,137.6,906.0
280.0,1106.53,-6.6,169.6,539.0,-27.69,136.91,906.0
281.0,1110.48,-6.62,169.44,538.0,-27.34,136.25,908.0
282.0,1114.44,-6.62,169.33,539.0,-26.99,135.55,904.0
283.0,1118.39,-6.67,169.15,540.0,-26.54,134.84,905.0
284.0,1122.34,-6.68,169.07,541.0,-26.25,134.22,903.0
285.0,1126.29,-6.7,168.89,540.0,-25.93,133.64,903.0
286.0,1130.24,-6.7,168.87,541.0,-25.65,133.05,901.0
287.0,1134.2,-6.7,168.74,542.0,-25.37,132.47,901.0
288.0,1138.15,-6.76,168.48,541.0,-25.05,132.02,902.0
289.0,1142.1,-6.76,168.4,541.0,-24.82,131.55,903.0
290.0,1146.05,-6.78,168.21,541.0,-24.58,131.09,904.0
291.0,1150.0,-6.8,168.01,539.0,-24.28,130.62,905.0
292.0,1153.96,-6.85,167.76,537.0,-24.03,130.24,902.0
293.0,1157.91,-6.88,167.52,537.0,-23.8,129.82,901.0
294.0,1161.86,-6.9,167.22,537.0,-23.58,129.4,901.0
295.0,1165.81,-6.89,166.87,537.0,-23.36,128.96,900.0
296.0,1169.76,-6.91,166.57,536.0,-23.1,128.52,897.0
297.0,1173.72,-6.91,166.13,536.0,-22.9,128.02,897.0
298.0,1177.67,-6.87,165.72,535.0,-22.73,127.48,898.0
299.0,1181.62,-6.88,165.11,535.0,-22.49,126.98,896.0
300.0,1185.57,-6.84,164.59,535.0,-22.33,126.41,897.0
301.0,1189.52,-6.78,163.91,534.0,-22.16,125.75,894.0
302.0,1193.47,-6.75,163.39,535.0,-21.94,125.18,894.0
303.0,1197.43,-6.74,162.82,537.0,-21.73,124.67,889.0
304.0,1201.38,-6.74,162.38,535.0,-21.54,124.2,893.0
305.0,1205.33,-6.72,161.83,533.0,-21.41,123.71,889.0
306.0,1209.28,-6.74,161.37,533.0,-21.16,123.21,889.0
307.0,1213.23,-6.76,160.93,534.0,-20.88,122.71,885.0
308.0,1217.19,-6.75,160.55,533.0,-20.71,122.19,883.0
309.0,1221.14,-6.74,160.17,531.0,-20.52,121.73,883.0
310.0,1225.09,-6.77,159.72,531.0,-20.22,121.22,881.0
311.0,1229.04,-6.79,159.29,529.0,-19.95,120.75,879.0
312.0,1232.99,-6.8,158.82,527.0,-19.71,120.17,874.0
313.0,1236.95,-6.83,158.28,527.0,-19.41,119.64,872.0
314.0,1240.9,-6.85,157.78,528.0,-19.19,119.13,870.0
315.0,1244.85,-6.86,157.22,526.0,-18.93,118.53,865.0
316.0,1248.8,-6.9,156.69,524.0,-18.68,118.02,863.0
317.0,1252.75,-6.9,156.18,522.0,-18.43,117.38,858.0
318.0,1256.71,-6.93,155.57,521.0,-18.08,116.76,854.0
319.0,1260.66,-6.97,155.02,520.0,-17.81,116.14,850.0
320.0,1264.61,-7.01,154.41,519.0,-17.43,115.47,845.0
321.0,1268.56,-7.02,153.91,518.0,-17.17,114.87,840.0
322.0,1272.51,-7.03,153.43,517.0,-16.83,114.19,837.0
323.0,1276.46,-7.05,152.9,515.0,-16.51,113.51,831.0
324.0,1280.42,-7.03,152.28,514.0,-16.27,112.79,828.0
325.0,1284.37,-7.03,151.69,512.0,-16.06,112.07,822.0
326.0,1288.32,-7.03,151.19,509.0,-15.72,111.42,815.0
327.0,1292.27,-7.02,150.6,510.0,-15.46,110.62,809.0
328.0,1296.22,-7.02,150.08,510.0,-15.18,109.9,804.0
329.0,1300.18,-7.06,149.58,507.0,-14.91,109.19,800.0
330.0,1304.13,-7.04,149.2,505.0,-14.66,108.44,795.0
331.0,1308.08,-7.09,148.72,505.0,-14.3,107.65,791.0
332.0,1312.03,-7.15,148.2,502.0,-13.98,106.9,785.0
333.0,1315.98,-7.18,147.78,500.0,-13.66,106.13,779.0
334.0,1319.94,-7.25,147.36,497.0,-13.3,105.34,773.0
335.0,1323.89,-7.32,146.85,495.0,-12.95,104.45,766.0
336.0,1327.84,-7.41,146.33,493.0,-12.55,103.52,756.0
337.0,1331.79,-7.45,145.91,492.0,-12.27,102.68,751.0
338.0,1335.74,-7.54,145.38,490.0,-11.89,101.69,746.0
339.0,1339.7,-7.62,145.02,488.0,-11.55,100.8,738.0
340.0,1343.65,-7.69,144.61,485.0,-11.28,99.96,729.0
341.0,1347.6,-7.79,144.17,483.0,-10.91,98.89,720.0
342.0,1351.55,-7.91,143.78,479.0,-10.49,98.11,711.0
343.0,1355.5,-8.01,143.41,478.0,-10.13,97.22,705.0
344.0,1359.45,-8.12,142.97,477.0,-9.83,96.33,698.0
345.0,1363.41,-8.22,142.59,474.0,-9.48,95.41,692.0
346.0,1367.36,-8.32,142.2,473.0,-9.11,94.57,685.0
347.0,1371.31,-8.43,141.83,470.0,-8.82,93.56,677.0
348.0,1375.26,-8.54,141.5,469.0,-8.5,92.62,669.0
349.0,1379.21,-8.63,141.18,470.0,-8.24,91.51,665.0
350.0,1383.17,-8.73,140.89,468.0,-8.02,90.69,660.0
351.0,1387.12,-8.86,140.52,467.0,-7.79,90.12,656.0
352.0,1391.07,-8.97,140.1,465.0,-7.62,89.51,651.0
353.0,1395.02,-9.06,139.74,465.0,-7.45,88.93,648.0
354.0,1398.97,-9.16,139.44,464.0,-7.28,88.48,648.0
355.0,1402.93,-9.24,139.15,465.0,-7.13,87.96,644.0
356.0,1406.88,-9.35,138.77,466.0,-6.98,87.49,643.0
357.0,1410.83,-9.45,138.45,468.0,-6.77,87.05,642.0
358.0,1414.78,-9.56,138.23,468.0,-6.67,86.79,640.0
359.0,1418.73,-9.65,137.97,472.0,-6.59,86.48,637.0
360.0,1422.69,-9.7,137.82,474.0,-6.61,86.23,634.0
361.0,1426.64,-9.85,137.55,475.0,-6.49,85.98,633.0
