Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
312.0,1232.99,-5.68,157.35,480.0,1.54,134.6,460.0
313.0,1236.95,-5.7,157.31,480.0,1.59,134.66,461.0
314.0,1240.9,-5.71,157.09,480.0,1.58,134.67,461.0
315.0,1244.85,-5.73,157.01,479.0,1.58,134.59,460.0
316.0,1248.8,-5.76,156.91,478.0,1.55,134.61,461.0
317.0,1252.75,-5.78,156.69,478.0,1.54,134.57,460.0
318.0,1256.71,-5.82,156.6,480.0,1.52,134.56,459.0
319.0,1260.66,-5.83,156.46,480.0,1.52,134.55,459.0
320.0,1264.61,-5.84,156.3,479.0,1.51,134.51,459.0
321.0,1268.56,-5.83,156.1,479.0,1.54,134.44,459.0
322.0,1272.51,-5.85,155.96,479.0,1.53,134.46,459.0
323.0,1276.46,-5.85,155.81,479.0,1.51,134.42,458.0
324.0,1280.42,-5.88,155.67,480.0,1.48,134.34,459.0
325.0,1284.37,-5.91,155.5,480.0,1.47,134.36,458.0
326.0,1288.32,-5.93,155.33,482.0,1.47,134.28,458.0
327.0,1292.27,-5.94,155.2,482.0,1.5,134.33,459.0
328.0,1296.22,-5.97,154.96,483.0,1.51,134.23,459.0
329.0,1300.18,-5.98,154.76,484.0,1.5,134.09,458.0
330.0,1304.13,-6.01,154.58,484.0,1.48,134.04,458.0
331.0,1308.08,-6.02,154.35,485.0,1.47,133.92,458.0
332.0,1312.03,-6.02,154.15,484.0,1.46,133.77,458.0
333.0,1315.98,-6.02,153.97,485.0,1.46,133.64,457.0
334.0,1319.94,-6.04,153.68,486.0,1.45,133.51,456.0
335.0,1323.89,-6.05,153.48,487.0,1.43,133.34,456.0
336.0,1327.84,-6.08,153.25,488.0,1.39,133.11,456.0
337.0,1331.79,-6.07,152.98,489.0,1.4,132.92,456.0
338.0,1335.74,-6.06,152.71,492.0,1.38,132.77,454.0
339.0,1339.7,-6.09,152.54,492.0,1.39,132.58,455.0
340.0,1343.65,-6.1,152.29,494.0,1.39,132.41,455.0
341.0,1347.6,-6.12,152.07,495.0,1.37,132.11,455.0
342.0,1351.55,-6.14,151.82,496.0,1.36,131.9,456.0
343.0,1355.5,-6.16,151.61,498.0,1.34,131.69,455.0
344.0,1359.45,-6.16,151.42,498.0,1.34,131.46,453.0
345.0,1363.41,-6.16,151.27,499.0,1.32,131.31,454.0
346.0,1367.36,-6.18,151.1,499.0,1.32,131.01,454.0
347.0,1371.31,-6.18,150.9,498.0,1.3,130.84,453.0
348.0,1375.26,-6.21,150.79,499.0,1.3,130.66,454.0
349.0,1379.21,-6.22,150.71,498.0,1.3,130.34,452.0
350.0,1383.17,-6.26,150.59,500.0,1.29,130.24,451.0
351.0,1387.12,-6.26,150.5,500.0,1.27,129.86,452.0
352.0,1391.07,-6.27,150.33,500.0,1.25,129.71,451.0
353.0,1395.02,-6.28,150.23,502.0,1.25,129.48,451.0
354.0,1398.97,-6.3,150.09,502.0,1.2,129.33,451.0
355.0,1402.93,-6.28,150.0,502.0,1.2,129.05,449.0
356.0,1406.88,-6.32,149.96,502.0,1.2,128.79,450.0
357.0,1410.83,-6.32,149.92,502.0,1.17,128.64,449.0
358.0,1414.78,-6.33,149.8,502.0,1.2,128.5,448.0
359.0,1418.73,-6.34,149.74,502.0,1.17,128.38,448.0
360.0,1422.69,-6.35,149.64,503.0,1.17,128.23,447.0
361.0,1426.64,-6.36,149.58,503.0,1.14,128.01,446.0
362.0,1430.59,-6.36,149.55,503.0,1.09,127.85,445.0
363.0,1434.54,-6.39,149.43,505.0,1.1,127.67,444.0
364.0,1438.49,-6.4,149.36,505.0,1.07,127.48,444.0
365.0,1442.44,-6.4,149.2,506.0,1.09,127.42,444.0
366.0,1446.4,-6.4,149.07,506.0,1.06,127.24,444.0
367.0,1450.35,-6.4,149.0,505.0,1.05,127.08,443.0
368.0,1454.3,-6.42,148.85,506.0,1.07,126.93,443.0
369.0,1458.25,-6.46,148.71,507.0,1.05,126.72,442.0
370.0,1462.2,-6.44,148.61,507.0,1.06,126.6,442.0
371.0,1466.16,-6.47,148.51,507.0,1.06,126.41,442.0
372.0,1470.11,-6.45,148.39,509.0,1.06,126.26,442.0
373.0,1474.06,-6.44,148.21,509.0,1.07,126.16,442.0
374.0,1478.01,-6.47,148.02,510.0,1.08,126.0,443.0
375.0,1481.96,-6.5,147.89,511.0,1.09,125.81,444.0
376.0,1485.92,-6.52,147.77,510.0,1.07,125.7,444.0
377.0,1489.87,-6.49,147.59,511.0,1.07,125.57,444.0
378.0,1493.82,-6.49,147.42,513.0,1.09,125.4,442.0
379.0,1497.77,-6.52,147.17,514.0,1.06,125.26,442.0
380.0,1501.72,-6.53,147.06,514.0,1.06,125.13,443.0
381.0,1505.68,-6.57,146.85,514.0,1.08,125.01,442.0
382.0,1509.63,-6.54,146.68,516.0,1.07,124.78,442.0
383.0,1513.58,-6.54,146.5,515.0,1.07,124.68,440.0
384.0,1517.53,-6.53,146.31,517.0,1.07,124.43,440.0
385.0,1521.48,-6.54,146.19,516.0,1.07,124.32,441.0
386.0,1525.43,-6.53,146.04,519.0,1.07,124.17,441.0
387.0,1529.39,-6.53,145.82,519.0,1.07,123.99,442.0
388.0,1533.34,-6.58,145.72,521.0,1.07,123.78,443.0
389.0,1537.29,-6.57,145.66,521.0,1.1,123.65,443.0
390.0,1541.24,-6.56,145.5,521.0,1.12,123.54,443.0
391.0,1545.19,-6.56,145.36,521.0,1.09,123.28,443.0
392.0,1549.15,-6.56,145.28,521.0,1.11,123.21,443.0
393.0,1553.1,-6.56,145.13,523.0,1.11,123.09,445.0
394.0,1557.05,-6.55,145.01,523.0,1.09,122.92,445.0
395.0,1561.0,-6.53,144.99,523.0,1.11,122.86,445.0
396.0,1564.95,-6.54,144.84,524.0,1.12,122.78,446.0
397.0,1568.91,-6.57,144.83,524.0,1.12,122.76,446.0
398.0,1572.86,-6.59,144.7,525.0,1.14,122.58,445.0
399.0,1576.81,-6.59,144.67,525.0,1.15,122.51,445.0
400.0,1580.76,-6.6,144.67,525.0,1.14,122.54,446.0
401.0,1584.71,-6.59,144.61,524.0,1.17,122.54,446.0
402.0,1588.67,-6.57,144.51,525.0,1.18,122.43,446.0
403.0,1592.62,-6.57,144.46,524.0,1.2,122.46,447.0
404.0,1596.57,-6.56,144.42,524.0,1.21,122.43,447.0
405.0,1600.52,-6.58,144.41,524.0,1.22,122.39,446.0
406.0,1604.47,-6.58,144.36,524.0,1.24,122.34,445.0
407.0,1608.42,-6.6,144.31,525.0,1.24,122.28,445.0
408.0,1612.38,-6.58,144.24,525.0,1.24,122.2,445.0
409.0,1616.33,-6.58,144.2,525.0,1.26,122.2,445.0
