Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
224.0,885.23,-32.39,110.46,6.0,21.37,122.6,5.0
225.0,889.18,-32.41,109.18,6.0,21.24,121.76,5.0
226.0,893.13,-31.98,106.92,6.0,20.82,120.13,5.0
227.0,897.08,-32.16,106.76,6.0,21.0,120.2,5.0
228.0,901.03,-32.19,104.37,6.0,20.85,119.66,5.0
229.0,904.99,-32.1,101.27,6.0,20.57,118.55,5.0
230.0,908.94,-32.08,98.96,6.0,20.28,117.19,5.0
231.0,912.89,-32.1,97.84,6.0,20.2,116.33,5.0
232.0,916.84,-32.53,94.9,6.0,20.11,116.14,5.0
233.0,920.79,-32.76,93.14,6.0,20.11,115.59,5.0
234.0,924.75,-32.35,89.86,6.0,19.83,114.8,5.0
235.0,928.7,-32.79,87.65,6.0,19.69,113.75,5.0
236.0,932.65,-32.54,86.62,6.0,19.74,113.86,5.0
237.0,936.6,-32.59,84.68,6.0,19.64,113.15,5.0
238.0,940.55,-32.62,81.45,6.0,19.22,111.11,5.0
239.0,944.51,-33.03,80.08,6.0,19.2,110.99,5.0
240.0,948.46,-33.26,78.26,6.0,19.34,110.87,5.0
241.0,952.41,-33.57,76.9,6.0,19.25,110.44,5.0
242.0,956.36,-33.81,74.73,7.0,19.29,110.45,5.0
243.0,960.31,-34.0,72.18,7.0,19.22,110.0,5.0
244.0,964.26,-34.44,70.77,7.0,19.13,109.13,6.0
245.0,968.22,-34.12,69.64,8.0,18.93,107.73,6.0
246.0,972.17,-34.39,68.18,8.0,19.09,108.22,6.0
247.0,976.12,-34.6,66.87,8.0,18.73,106.59,6.0
248.0,980.07,-34.98,65.57,8.0,18.91,107.01,6.0
249.0,984.02,-34.87,64.03,8.0,18.82,106.81,7.0
250.0,987.98,-34.94,63.39,8.0,18.73,105.78,7.0
251.0,991.93,-35.07,62.46,8.0,18.81,105.95,7.0
252.0,995.88,-34.99,61.59,9.0,18.63,104.78,7.0
253.0,999.83,-34.82,60.28,9.0,18.29,103.37,7.0
254.0,1003.78,-34.83,59.6,9.0,18.34,102.87,7.0
255.0,1007.74,-34.73,58.99,10.0,18.08,101.37,7.0
256.0,1011.69,-34.42,58.25,10.0,18.14,100.87,7.0
257.0,1015.64,-34.35,56.78,10.0,18.16,100.5,7.0
258.0,1019.59,-34.51,56.12,10.0,18.13,99.54,7.0
259.0,1023.54,-34.5,55.34,10.0,18.06,99.11,8.0
260.0,1027.49,-34.52,54.58,10.0,17.88,98.12,8.0
261.0,1031.45,-34.74,53.67,11.0,18.01,98.07,8.0
262.0,1035.4,-34.62,53.18,11.0,17.88,97.27,8.0
263.0,1039.35,-34.66,53.19,11.0,17.8,97.23,8.0
264.0,1043.3,-34.74,51.75,11.0,17.84,97.23,8.0
265.0,1047.25,-35.07,51.63,11.0,17.97,97.23,8.0
266.0,1051.21,-34.99,51.38,11.0,17.97,96.92,8.0
267.0,1055.16,-35.22,51.19,11.0,17.89,96.23,8.0
268.0,1059.11,-35.34,50.73,11.0,17.99,96.52,8.0
269.0,1063.06,-35.51,50.44,11.0,18.19,97.02,8.0
270.0,1067.01,-35.34,50.52,11.0,18.16,96.76,8.0
271.0,1070.97,-35.27,50.0,11.0,18.19,97.17,9.0
272.0,1074.92,-35.65,50.48,11.0,18.44,97.56,9.0
273.0,1078.87,-35.4,49.8,11.0,18.51,98.09,9.0
274.0,1082.82,-35.76,51.05,12.0,18.63,98.46,9.0
275.0,1086.77,-36.02,50.67,12.0,18.92,99.27,9.0
276.0,1090.73,-36.45,50.91,12.0,19.11,99.75,9.0
277.0,1094.68,-36.65,51.87,12.0,19.28,100.34,9.0
278.0,1098.63,-36.58,51.8,12.0,19.44,101.12,9.0
279.0,1102.58,-36.56,52.37,12.0,19.55,101.8,9.0
