Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
306.0,1209.28,11.96,159.21,430.0,-8.55,166.26,299.0
307.0,1213.23,11.92,159.49,415.0,-8.37,166.86,286.0
308.0,1217.19,11.84,160.06,400.0,-8.27,167.91,275.0
309.0,1221.14,11.79,161.03,383.0,-8.19,169.12,264.0
310.0,1225.09,11.76,161.7,370.0,-8.14,170.43,255.0
311.0,1229.04,11.71,162.59,356.0,-8.21,171.93,243.0
312.0,1232.99,11.7,163.36,341.0,-8.31,173.69,233.0
313.0,1236.95,11.67,163.89,324.0,-8.38,175.24,222.0
314.0,1240.9,11.68,164.35,310.0,-8.41,176.97,216.0
315.0,1244.85,11.68,164.75,296.0,-8.54,178.57,207.0
316.0,1248.8,11.7,164.89,281.0,-8.67,179.87,198.0
317.0,1252.75,11.7,164.91,267.0,-8.81,181.08,190.0
318.0,1256.71,11.72,165.11,254.0,-9.0,181.97,182.0
319.0,1260.66,11.77,165.02,240.0,-9.08,182.61,174.0
320.0,1264.61,11.84,165.51,226.0,-9.2,183.14,166.0
321.0,1268.56,11.96,166.42,214.0,-9.31,183.41,159.0
322.0,1272.51,12.08,167.45,203.0,-9.5,183.7,151.0
323.0,1276.46,12.43,168.86,190.0,-9.66,184.08,144.0
324.0,1280.42,12.59,170.3,182.0,-9.78,184.45,138.0
325.0,1284.37,12.92,171.97,172.0,-9.98,185.04,130.0
326.0,1288.32,13.2,173.37,164.0,-10.22,186.1,125.0
327.0,1292.27,13.41,174.39,152.0,-10.42,187.04,118.0
328.0,1296.22,13.65,175.54,144.0,-10.5,187.67,110.0
329.0,1300.18,13.83,176.49,138.0,-10.74,188.78,105.0
330.0,1304.13,13.99,177.22,130.0,-10.9,189.6,100.0
331.0,1308.08,14.22,178.35,123.0,-10.97,190.3,93.0
332.0,1312.03,14.34,178.69,116.0,-11.09,191.21,88.0
333.0,1315.98,14.51,179.54,110.0,-11.17,192.05,83.0
334.0,1319.94,14.72,180.04,104.0,-11.21,193.19,77.0
335.0,1323.89,14.94,180.61,99.0,-11.32,193.92,74.0
336.0,1327.84,15.19,181.1,92.0,-11.44,194.72,69.0
337.0,1331.79,15.39,181.71,87.0,-11.46,194.85,64.0
338.0,1335.74,15.58,182.27,83.0,-11.51,195.11,60.0
339.0,1339.7,15.76,182.46,79.0,-11.6,195.3,56.0
340.0,1343.65,15.86,182.56,74.0,-11.61,195.63,52.0
341.0,1347.6,16.06,182.73,70.0,-11.59,195.44,49.0
342.0,1351.55,16.25,183.22,68.0,-11.57,195.58,46.0
343.0,1355.5,16.25,183.0,63.0,-11.47,195.08,42.0
344.0,1359.45,16.27,182.85,60.0,-11.16,194.15,38.0
345.0,1363.41,16.27,182.45,56.0,-10.94,193.53,35.0
346.0,1367.36,16.26,182.2,52.0,-10.64,192.52,32.0
347.0,1371.31,16.33,182.06,47.0,-10.37,191.17,28.0
348.0,1375.26,16.32,182.16,43.0,-9.73,189.11,25.0
349.0,1379.21,16.41,182.13,39.0,-9.11,186.85,22.0
350.0,1383.17,16.26,181.88,36.0,-8.35,183.8,18.0
351.0,1387.12,16.4,182.06,32.0,-7.29,179.83,14.0
352.0,1391.07,16.29,181.83,28.0,-6.04,175.24,13.0
353.0,1395.02,16.36,182.06,26.0,-4.21,168.22,9.0
