Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
194.0,766.67,-2.9,128.31,513.0,-1.91,109.93,474.0
195.0,770.62,-2.93,128.53,514.0,-1.86,110.01,476.0
196.0,774.57,-2.91,128.72,513.0,-1.85,110.35,477.0
197.0,778.53,-2.94,128.88,512.0,-1.83,110.42,478.0
198.0,782.48,-2.94,129.09,510.0,-1.78,110.63,476.0
199.0,786.43,-2.96,129.41,509.0,-1.75,110.8,478.0
200.0,790.38,-2.98,129.69,508.0,-1.71,110.92,479.0
201.0,794.33,-2.97,130.07,505.0,-1.69,111.19,479.0
202.0,798.28,-2.95,130.45,505.0,-1.68,111.39,478.0
203.0,802.24,-2.97,130.78,505.0,-1.64,111.63,478.0
204.0,806.19,-2.93,131.1,503.0,-1.65,111.92,477.0
205.0,810.14,-2.95,131.42,500.0,-1.62,112.2,476.0
206.0,814.09,-2.95,131.88,499.0,-1.6,112.44,477.0
207.0,818.04,-2.95,132.36,497.0,-1.58,112.7,476.0
208.0,822.0,-2.97,132.61,495.0,-1.57,112.88,474.0
209.0,825.95,-2.98,132.95,493.0,-1.54,113.17,473.0
210.0,829.9,-2.99,133.36,490.0,-1.51,113.29,471.0
211.0,833.85,-3.01,133.73,490.0,-1.52,113.63,470.0
212.0,837.8,-2.99,133.98,489.0,-1.5,113.84,470.0
213.0,841.76,-2.99,134.2,490.0,-1.51,114.11,470.0
214.0,845.71,-2.98,134.45,490.0,-1.48,114.42,472.0
215.0,849.66,-2.99,134.63,491.0,-1.46,114.68,471.0
216.0,853.61,-2.98,134.78,490.0,-1.48,114.83,469.0
217.0,857.56,-3.01,134.85,490.0,-1.49,115.03,470.0
218.0,861.52,-3.01,134.98,491.0,-1.47,115.18,468.0
219.0,865.47,-3.03,134.92,492.0,-1.5,115.33,469.0
220.0,869.42,-3.05,135.04,493.0,-1.49,115.47,468.0
221.0,873.37,-3.04,135.04,494.0,-1.48,115.54,468.0
222.0,877.32,-3.06,135.04,495.0,-1.46,115.62,466.0
223.0,881.27,-3.06,135.18,495.0,-1.47,115.67,466.0
224.0,885.23,-3.09,135.21,495.0,-1.47,115.78,466.0
225.0,889.18,-3.12,135.21,495.0,-1.47,115.79,467.0
226.0,893.13,-3.11,135.28,495.0,-1.46,115.74,467.0
227.0,897.08,-3.14,135.46,496.0,-1.46,115.81,468.0
228.0,901.03,-3.15,135.63,498.0,-1.48,115.84,469.0
229.0,904.99,-3.19,135.78,497.0,-1.47,115.93,469.0
230.0,908.94,-3.22,135.95,495.0,-1.48,115.92,469.0
231.0,912.89,-3.23,136.18,496.0,-1.48,115.9,469.0
232.0,916.84,-3.25,136.35,495.0,-1.49,115.95,470.0
233.0,920.79,-3.26,136.43,494.0,-1.5,115.97,471.0
234.0,924.75,-3.28,136.72,494.0,-1.5,115.99,471.0
235.0,928.7,-3.3,136.75,495.0,-1.51,115.97,472.0
236.0,932.65,-3.32,136.91,495.0,-1.53,115.98,471.0
237.0,936.6,-3.35,136.96,495.0,-1.51,115.98,471.0
238.0,940.55,-3.37,137.04,497.0,-1.5,115.96,472.0
239.0,944.51,-3.36,137.06,498.0,-1.52,115.94,472.0
240.0,948.46,-3.38,137.14,498.0,-1.51,115.94,473.0
241.0,952.41,-3.39,137.14,499.0,-1.53,115.93,474.0
242.0,956.36,-3.37,137.16,500.0,-1.53,115.89,474.0
243.0,960.31,-3.4,137.11,501.0,-1.54,115.88,475.0
244.0,964.26,-3.4,137.11,503.0,-1.53,115.8,475.0
245.0,968.22,-3.42,137.07,503.0,-1.54,115.82,475.0
246.0,972.17,-3.41,137.07,503.0,-1.53,115.83,475.0
247.0,976.12,-3.44,136.98,503.0,-1.52,115.81,475.0
248.0,980.07,-3.45,136.97,503.0,-1.54,115.75,476.0
249.0,984.02,-3.43,136.98,505.0,-1.53,115.77,476.0
250.0,987.98,-3.45,136.87,505.0,-1.56,115.72,477.0
251.0,991.93,-3.46,136.76,506.0,-1.56,115.72,478.0
252.0,995.88,-3.48,136.72,506.0,-1.56,115.69,477.0
253.0,999.83,-3.47,136.54,508.0,-1.56,115.7,477.0
254.0,1003.78,-3.47,136.5,509.0,-1.57,115.67,478.0
255.0,1007.74,-3.47,136.48,510.0,-1.56,115.64,479.0
256.0,1011.69,-3.48,136.31,510.0,-1.56,115.67,480.0
257.0,1015.64,-3.47,136.26,512.0,-1.57,115.64,480.0
258.0,1019.59,-3.49,136.24,512.0,-1.58,115.55,480.0
259.0,1023.54,-3.46,136.2,512.0,-1.57,115.58,479.0
260.0,1027.49,-3.5,136.14,512.0,-1.56,115.62,479.0
261.0,1031.45,-3.48,136.11,512.0,-1.55,115.54,478.0
262.0,1035.4,-3.5,136.15,513.0,-1.55,115.58,478.0
263.0,1039.35,-3.54,136.09,513.0,-1.53,115.47,478.0
264.0,1043.3,-3.55,136.03,513.0,-1.54,115.43,478.0
265.0,1047.25,-3.53,136.03,513.0,-1.53,115.35,478.0
266.0,1051.21,-3.54,136.05,514.0,-1.54,115.32,478.0
267.0,1055.16,-3.54,135.98,513.0,-1.5,115.27,478.0
268.0,1059.11,-3.56,136.04,513.0,-1.5,115.18,478.0
269.0,1063.06,-3.58,135.97,514.0,-1.47,115.12,479.0
270.0,1067.01,-3.6,135.95,515.0,-1.48,115.08,479.0
271.0,1070.97,-3.6,135.84,515.0,-1.48,115.01,479.0
272.0,1074.92,-3.6,135.76,515.0,-1.47,114.93,478.0
273.0,1078.87,-3.63,135.68,515.0,-1.46,114.8,478.0
274.0,1082.82,-3.63,135.65,515.0,-1.43,114.75,479.0
275.0,1086.77,-3.63,135.57,515.0,-1.44,114.74,479.0
276.0,1090.73,-3.65,135.43,516.0,-1.41,114.72,479.0
277.0,1094.68,-3.65,135.29,515.0,-1.39,114.59,480.0
278.0,1098.63,-3.67,135.18,516.0,-1.38,114.51,480.0
279.0,1102.58,-3.66,135.1,517.0,-1.38,114.44,480.0
280.0,1106.53,-3.67,135.02,517.0,-1.4,114.35,480.0
281.0,1110.48,-3.67,134.84,518.0,-1.37,114.3,481.0
282.0,1114.44,-3.67,134.8,518.0,-1.38,114.22,481.0
283.0,1118.39,-3.69,134.74,519.0,-1.39,114.22,481.0
284.0,1122.34,-3.68,134.59,521.0,-1.41,114.13,480.0
285.0,1126.29,-3.68,134.59,522.0,-1.38,114.02,481.0
286.0,1130.24,-3.66,134.59,522.0,-1.38,113.85,483.0
287.0,1134.2,-3.65,134.59,523.0,-1.4,113.79,483.0
288.0,1138.15,-3.66,134.63,523.0,-1.4,113.73,483.0
289.0,1142.1,-3.65,134.68,522.0,-1.4,113.6,483.0
290.0,1146.05,-3.64,134.74,523.0,-1.38,113.55,483.0
291.0,1150.0,-3.63,134.77,523.0,-1.38,113.48,483.0
292.0,1153.96,-3.6,134.89,524.0,-1.39,113.35,483.0
293.0,1157.91,-3.58,134.94,527.0,-1.4,113.31,484.0
294.0,1161.86,-3.56,135.01,527.0,-1.39,113.35,484.0
295.0,1165.81,-3.55,135.14,525.0,-1.4,113.33,483.0
296.0,1169.76,-3.54,135.24,524.0,-1.39,113.31,485.0
297.0,1173.72,-3.54,135.4,525.0,-1.41,113.3,485.0
298.0,1177.67,-3.54,135.5,525.0,-1.4,113.29,485.0
299.0,1181.62,-3.52,135.6,525.0,-1.4,113.35,485.0
300.0,1185.57,-3.49,135.69,525.0,-1.39,113.42,485.0
301.0,1189.52,-3.49,135.75,525.0,-1.41,113.26,485.0
302.0,1193.47,-3.5,135.85,525.0,-1.38,113.38,485.0
303.0,1197.43,-3.49,135.91,525.0,-1.4,113.28,485.0
304.0,1201.38,-3.49,135.95,526.0,-1.39,113.29,486.0
305.0,1205.33,-3.51,135.97,526.0,-1.4,113.25,486.0
306.0,1209.28,-3.51,136.03,526.0,-1.37,113.27,487.0
307.0,1213.23,-3.52,136.02,526.0,-1.38,113.36,485.0
308.0,1217.19,-3.53,136.06,527.0,-1.36,113.3,485.0
309.0,1221.14,-3.52,136.01,527.0,-1.34,113.29,484.0
310.0,1225.09,-3.51,136.03,528.0,-1.35,113.37,485.0
311.0,1229.04,-3.52,136.04,527.0,-1.35,113.31,485.0
312.0,1232.99,-3.51,136.05,528.0,-1.37,113.25,485.0
313.0,1236.95,-3.53,135.98,527.0,-1.33,113.22,485.0
314.0,1240.9,-3.53,136.01,529.0,-1.35,113.22,484.0
315.0,1244.85,-3.51,136.01,529.0,-1.33,113.17,485.0
316.0,1248.8,-3.52,135.93,528.0,-1.36,113.06,484.0
317.0,1252.75,-3.55,135.91,528.0,-1.35,113.0,484.0
318.0,1256.71,-3.57,135.82,528.0,-1.34,113.02,484.0
319.0,1260.66,-3.56,135.84,529.0,-1.35,112.94,486.0
