Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
212.0,837.8,4.77,139.52,398.0,4.11,125.87,356.0
213.0,841.76,4.97,139.44,405.0,3.75,125.84,363.0
214.0,845.71,5.15,139.43,414.0,3.38,125.81,370.0
215.0,849.66,5.32,139.28,421.0,3.01,125.77,374.0
216.0,853.61,5.49,139.11,428.0,2.7,125.66,380.0
217.0,857.56,5.64,138.94,435.0,2.4,125.52,386.0
218.0,861.52,5.77,138.87,439.0,2.05,125.41,392.0
219.0,865.47,5.93,138.76,444.0,1.75,125.37,395.0
220.0,869.42,6.06,138.66,450.0,1.5,125.25,398.0
221.0,873.37,6.16,138.62,455.0,1.23,125.11,404.0
222.0,877.32,6.3,138.54,460.0,1.01,125.0,407.0
223.0,881.27,6.4,138.5,465.0,0.81,124.99,411.0
224.0,885.23,6.52,138.37,468.0,0.62,125.03,411.0
225.0,889.18,6.62,138.34,472.0,0.44,124.94,414.0
226.0,893.13,6.71,138.28,475.0,0.29,124.92,418.0
227.0,897.08,6.8,138.34,478.0,0.16,124.93,421.0
228.0,901.03,6.89,138.32,481.0,0.03,124.94,423.0
229.0,904.99,6.96,138.2,484.0,-0.09,124.98,426.0
230.0,908.94,7.02,138.32,485.0,-0.16,124.99,426.0
231.0,912.89,7.09,138.42,487.0,-0.23,125.04,426.0
232.0,916.84,7.13,138.43,489.0,-0.32,125.08,428.0
233.0,920.79,7.2,138.55,492.0,-0.39,125.16,430.0
234.0,924.75,7.27,138.63,494.0,-0.42,125.19,431.0
235.0,928.7,7.31,138.75,494.0,-0.46,125.29,432.0
236.0,932.65,7.38,138.89,494.0,-0.52,125.39,434.0
237.0,936.6,7.4,139.03,495.0,-0.57,125.52,436.0
238.0,940.55,7.48,139.2,495.0,-0.58,125.64,436.0
239.0,944.51,7.52,139.31,494.0,-0.61,125.81,439.0
240.0,948.46,7.59,139.62,495.0,-0.64,125.98,438.0
241.0,952.41,7.64,139.72,496.0,-0.64,126.08,441.0
242.0,956.36,7.69,139.92,496.0,-0.65,126.35,442.0
243.0,960.31,7.74,140.1,494.0,-0.65,126.5,443.0
244.0,964.26,7.76,140.41,494.0,-0.65,126.66,445.0
245.0,968.22,7.81,140.7,493.0,-0.64,126.82,446.0
246.0,972.17,7.82,140.92,495.0,-0.56,127.1,445.0
247.0,976.12,7.89,141.14,495.0,-0.54,127.33,447.0
248.0,980.07,7.93,141.38,493.0,-0.51,127.59,450.0
249.0,984.02,7.99,141.72,491.0,-0.45,127.85,451.0
250.0,987.98,8.02,142.08,487.0,-0.42,128.03,452.0
251.0,991.93,8.07,142.3,486.0,-0.38,128.29,454.0
252.0,995.88,8.12,142.61,484.0,-0.3,128.52,456.0
253.0,999.83,8.15,142.94,483.0,-0.23,128.73,454.0
254.0,1003.78,8.22,143.25,480.0,-0.17,129.05,453.0
255.0,1007.74,8.3,143.53,477.0,-0.1,129.25,454.0
256.0,1011.69,8.35,143.91,477.0,-0.01,129.6,453.0
257.0,1015.64,8.41,144.27,475.0,0.08,129.69,455.0
258.0,1019.59,8.47,144.6,474.0,0.19,130.07,456.0
259.0,1023.54,8.52,144.91,470.0,0.29,130.38,455.0
260.0,1027.49,8.64,145.36,468.0,0.42,130.6,456.0
261.0,1031.45,8.7,145.7,463.0,0.5,130.88,457.0
262.0,1035.4,8.76,145.96,461.0,0.59,131.22,455.0
263.0,1039.35,8.81,146.51,457.0,0.76,131.56,455.0
264.0,1043.3,8.89,147.04,453.0,0.89,131.87,454.0
265.0,1047.25,8.92,147.46,448.0,1.02,132.2,451.0
266.0,1051.21,8.99,147.91,446.0,1.18,132.62,451.0
267.0,1055.16,9.05,148.35,442.0,1.33,132.88,449.0
268.0,1059.11,9.08,148.84,438.0,1.5,133.22,448.0
269.0,1063.06,9.09,149.28,437.0,1.68,133.63,448.0
270.0,1067.01,9.12,149.75,433.0,1.83,134.05,447.0
271.0,1070.97,9.12,150.19,428.0,1.98,134.43,446.0
272.0,1074.92,9.11,150.47,423.0,2.12,134.72,447.0
273.0,1078.87,9.13,150.81,420.0,2.3,135.19,445.0
274.0,1082.82,9.15,151.27,413.0,2.47,135.46,444.0
275.0,1086.77,9.12,151.6,406.0,2.63,135.89,441.0
276.0,1090.73,9.14,151.97,402.0,2.83,136.28,439.0
277.0,1094.68,9.08,152.25,399.0,3.01,136.79,439.0
278.0,1098.63,9.09,152.49,395.0,3.18,137.15,437.0
279.0,1102.58,9.07,152.69,390.0,3.34,137.6,435.0
280.0,1106.53,9.08,152.8,388.0,3.48,138.1,434.0
281.0,1110.48,9.03,152.77,383.0,3.66,138.43,432.0
282.0,1114.44,8.98,152.74,379.0,3.83,138.94,432.0
