Frame,ms,X_L,Y_L,Force_L,X_R,Y_R,Force_R
276.0,1090.73,9.89,138.02,321.0,5.5,144.76,456.0
277.0,1094.68,9.75,137.32,317.0,5.66,144.97,452.0
278.0,1098.63,9.67,136.85,313.0,5.79,145.21,449.0
279.0,1102.58,9.55,136.63,306.0,5.9,145.33,448.0
280.0,1106.53,9.42,136.26,301.0,6.07,145.58,446.0
281.0,1110.48,9.35,136.02,294.0,6.2,145.99,441.0
282.0,1114.44,9.19,135.81,289.0,6.3,146.27,438.0
283.0,1118.39,9.08,135.79,281.0,6.44,146.69,434.0
284.0,1122.34,8.95,135.91,275.0,6.54,147.18,431.0
285.0,1126.29,8.86,136.03,269.0,6.65,147.58,429.0
286.0,1130.24,8.82,136.16,262.0,6.77,147.93,425.0
287.0,1134.2,8.68,136.59,255.0,6.85,148.22,422.0
288.0,1138.15,8.61,136.93,247.0,6.96,148.47,416.0
289.0,1142.1,8.46,137.24,241.0,7.02,148.74,412.0
290.0,1146.05,8.42,137.79,234.0,7.12,148.88,407.0
291.0,1150.0,8.33,138.33,227.0,7.2,149.05,401.0
292.0,1153.96,8.19,138.61,222.0,7.27,149.06,396.0
293.0,1157.91,8.06,138.99,216.0,7.32,149.11,393.0
294.0,1161.86,7.96,139.13,211.0,7.36,149.14,385.0
295.0,1165.81,7.82,139.15,205.0,7.42,149.16,378.0
296.0,1169.76,7.68,139.09,199.0,7.49,149.05,374.0
297.0,1173.72,7.51,138.97,194.0,7.57,149.11,367.0
298.0,1177.67,7.39,138.94,188.0,7.66,149.04,361.0
299.0,1181.62,7.22,138.72,184.0,7.77,148.87,355.0
300.0,1185.57,7.07,138.42,180.0,7.9,148.78,347.0
301.0,1189.52,6.95,138.37,175.0,8.09,148.56,341.0
302.0,1193.47,6.76,138.11,171.0,8.23,148.3,333.0
303.0,1197.43,6.6,137.62,165.0,8.42,147.95,327.0
304.0,1201.38,6.36,137.1,161.0,8.59,147.64,320.0
305.0,1205.33,6.16,136.46,157.0,8.8,147.06,315.0
306.0,1209.28,5.9,135.86,153.0,9.02,146.6,307.0
307.0,1213.23,5.58,134.93,149.0,9.26,146.13,299.0
308.0,1217.19,5.31,133.94,147.0,9.51,145.4,294.0
309.0,1221.14,4.99,132.79,143.0,9.78,144.6,290.0
310.0,1225.09,4.73,131.76,141.0,10.07,143.8,285.0
311.0,1229.04,4.45,130.28,136.0,10.35,142.99,277.0
312.0,1232.99,4.03,129.0,134.0,10.66,142.19,272.0
313.0,1236.95,3.8,127.98,131.0,10.94,141.49,266.0
314.0,1240.9,3.58,126.94,128.0,11.28,140.75,261.0
315.0,1244.85,3.24,125.81,127.0,11.61,140.09,260.0
316.0,1248.8,2.99,125.12,126.0,11.9,139.55,256.0
317.0,1252.75,2.73,124.34,125.0,12.19,139.02,253.0
318.0,1256.71,2.58,123.82,126.0,12.48,138.64,250.0
319.0,1260.66,2.37,123.3,126.0,12.73,138.32,252.0
320.0,1264.61,2.18,122.81,127.0,13.03,137.87,252.0
321.0,1268.56,2.04,122.5,127.0,13.27,137.68,252.0
322.0,1272.51,1.92,122.24,127.0,13.54,137.17,252.0
323.0,1276.46,1.72,121.8,127.0,13.73,136.87,251.0
324.0,1280.42,1.6,121.47,127.0,13.87,136.69,251.0
325.0,1284.37,1.54,121.13,128.0,14.01,136.62,251.0
326.0,1288.32,1.49,120.92,131.0,14.17,136.32,252.0
327.0,1292.27,1.37,120.61,133.0,14.3,136.18,254.0
328.0,1296.22,1.34,120.4,134.0,14.3,136.0,254.0
329.0,1300.18,1.31,120.04,134.0,14.32,135.87,254.0
330.0,1304.13,1.24,119.9,136.0,14.26,135.66,256.0
331.0,1308.08,1.26,119.74,137.0,14.19,135.42,258.0
332.0,1312.03,1.28,119.6,140.0,14.09,135.46,260.0
333.0,1315.98,1.32,119.7,143.0,14.0,135.26,263.0
334.0,1319.94,1.36,119.59,146.0,13.92,135.2,265.0
335.0,1323.89,1.4,119.76,151.0,13.74,135.16,267.0
336.0,1327.84,1.38,119.68,154.0,13.58,135.22,268.0
337.0,1331.79,1.42,119.88,158.0,13.38,135.06,272.0
338.0,1335.74,1.42,119.82,163.0,13.19,135.02,276.0
339.0,1339.7,1.34,119.78,168.0,13.11,134.8,280.0
340.0,1343.65,1.34,119.78,174.0,12.93,134.67,284.0
341.0,1347.6,1.25,119.64,181.0,12.82,134.64,288.0
342.0,1351.55,1.12,119.66,189.0,12.66,134.38,290.0
343.0,1355.5,1.02,119.82,197.0,12.49,134.47,293.0
344.0,1359.45,0.89,119.78,205.0,12.38,134.33,298.0
345.0,1363.41,0.67,119.81,213.0,12.23,134.37,302.0
346.0,1367.36,0.53,119.76,223.0,12.09,134.32,305.0
347.0,1371.31,0.45,119.85,231.0,11.93,134.16,310.0
348.0,1375.26,0.36,119.8,239.0,11.79,134.21,316.0
349.0,1379.21,0.23,119.9,247.0,11.69,134.11,321.0
350.0,1383.17,0.16,119.91,255.0,11.51,134.04,326.0
351.0,1387.12,0.08,119.83,264.0,11.42,134.0,330.0
352.0,1391.07,-0.02,119.8,272.0,11.26,133.9,336.0
353.0,1395.02,-0.07,119.58,278.0,11.17,133.73,342.0
354.0,1398.97,-0.14,119.28,285.0,11.09,133.4,348.0
355.0,1402.93,-0.21,119.14,293.0,11.0,133.17,350.0
356.0,1406.88,-0.28,118.81,297.0,10.87,132.83,356.0
357.0,1410.83,-0.38,118.59,308.0,10.83,132.55,361.0
358.0,1414.78,-0.41,118.23,313.0,10.77,132.13,365.0
359.0,1418.73,-0.45,118.06,318.0,10.77,131.76,370.0
360.0,1422.69,-0.53,117.77,321.0,10.74,131.36,374.0
361.0,1426.64,-0.55,117.52,324.0,10.72,130.87,377.0
362.0,1430.59,-0.56,117.43,326.0,10.67,130.41,382.0
363.0,1434.54,-0.61,117.25,327.0,10.68,130.05,384.0
364.0,1438.49,-0.64,117.2,328.0,10.66,129.79,385.0
365.0,1442.44,-0.65,117.14,330.0,10.68,129.44,386.0
366.0,1446.4,-0.64,117.17,331.0,10.69,129.15,387.0
367.0,1450.35,-0.63,117.07,331.0,10.68,128.92,387.0
368.0,1454.3,-0.61,117.07,331.0,10.67,128.68,386.0
369.0,1458.25,-0.59,117.04,333.0,10.67,128.48,386.0
370.0,1462.2,-0.59,117.1,333.0,10.67,128.25,386.0
371.0,1466.16,-0.54,117.16,333.0,10.67,128.17,386.0
372.0,1470.11,-0.49,117.26,333.0,10.59,128.01,386.0
373.0,1474.06,-0.42,117.57,333.0,10.6,127.96,386.0
374.0,1478.01,-0.36,117.61,332.0,10.56,128.05,387.0
375.0,1481.96,-0.31,117.92,332.0,10.55,127.98,389.0
376.0,1485.92,-0.25,117.98,330.0,10.54,127.97,389.0
377.0,1489.87,-0.16,118.16,330.0,10.51,128.11,391.0
378.0,1493.82,-0.06,118.44,331.0,10.48,128.24,392.0
379.0,1497.77,0.01,118.61,330.0,10.46,128.26,393.0
380.0,1501.72,0.08,118.73,329.0,10.44,128.52,393.0
381.0,1505.68,0.15,118.98,329.0,10.44,128.7,394.0
382.0,1509.63,0.21,119.05,328.0,10.42,128.97,396.0
383.0,1513.58,0.24,119.27,328.0,10.41,129.15,398.0
384.0,1517.53,0.29,119.36,327.0,10.39,129.4,399.0
385.0,1521.48,0.39,119.46,326.0,10.37,129.65,402.0
386.0,1525.43,0.48,119.59,328.0,10.36,129.99,402.0
387.0,1529.39,0.52,119.67,327.0,10.35,130.37,403.0
388.0,1533.34,0.54,119.79,327.0,10.39,130.66,406.0
389.0,1537.29,0.58,119.79,325.0,10.35,131.19,409.0
390.0,1541.24,0.58,119.89,323.0,10.39,131.57,411.0
391.0,1545.19,0.57,119.92,323.0,10.43,131.99,410.0
392.0,1549.15,0.58,120.08,320.0,10.43,132.31,414.0
393.0,1553.1,0.61,120.25,319.0,10.48,132.52,417.0
394.0,1557.05,0.69,120.56,318.0,10.5,132.74,420.0
395.0,1561.0,0.73,120.75,317.0,10.56,132.95,424.0
396.0,1564.95,0.75,120.92,315.0,10.61,133.14,426.0
397.0,1568.91,0.83,121.22,314.0,10.67,133.27,428.0
398.0,1572.86,0.87,121.51,312.0,10.72,133.45,429.0
399.0,1576.81,0.88,121.89,309.0,10.8,133.44,434.0
400.0,1580.76,0.93,122.16,309.0,10.87,133.53,436.0
401.0,1584.71,0.96,122.56,305.0,10.92,133.56,439.0
